,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,757.58,,,,,1,757.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,皮膚,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,2,79.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,44.13,,,,,1,44.13,,,,,,,,,,,,,,,,,,,1,44.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,43.86,,,,,,,,,,,,,,,,,,,1,43.86,,,,,1,43.86,,,,,,,,,,,,,,,,,1,43.86,,,,,,,,
,,,,45~49,5,234.52,,,1,46.90,,,1,46.90,,,,,,1,46.90,,,,,,,,2,93.81,,,,,,,,,,,,,,,,,,,1,46.90,,,,,,,,
,,,,50~54,4,221.98,,,,,,,2,110.99,,,,,,,,,,,1,55.49,,,,,1,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,70.52,,,,,,,3,211.57,,,,,,,,1,,70.52,2,141.04,,,,,,,1,70.52,,,,,1,70.52,,,,,1,70.52,,,1,70.52,1,70.52,,,,,,
,,,,60~64,5,418.76,,,1,83.75,,,3,251.26,,,,,,,,,,,3,251.26,1,83.75,,,,,,,,,,,1,83.75,1,83.75,,,,,,,1,83.75,1,83.75,,,,,,
,,,,65~69,,,,,1,81.23,,,4,324.94,1,,,,81.23,,,,,,5,406.17,1,81.23,1,81.23,1,81.23,,,,,,,2,162.47,,,,,,,1,81.23,,,1,81.23,,,,,,
,,,,70~74,1,99.50,,,,,,,6,597.01,,,,,,,,1,,99.50,2,199.00,,,1,99.50,,,,,1,99.50,,,1,99.50,,,,,,,2,199.00,,,1,99.50,,,,,,
,,,,75~79,,,,,1,153.85,,,1,153.85,,,,,,,,1,,153.85,4,615.38,,,1,153.85,,,,,,,1,153.85,1,153.85,,,1,153.85,,,,,,,2,307.69,,,,,,
,,,,80~84,,,,,1,310.56,,,1,310.56,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,,,,,1,310.56,,,1,310.56,,,,,,
,,,,85+,,,,,,,1,740.74,2,1481.48,,,,,,,,,,,,,,,1,740.74,,,,,,,,,2,1481.48,,,,,,,,,,,1,740.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,1,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,53.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,44.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,40.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.34,,,,,,,,,,,1,46.34,,,,,,,,,,,,
,,,,35~39,2,93.07,,,,,,,,,,,,,,1,46.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,172.49,,,,,,,1,43.12,,,,,,,,,,,,,,,,,,,,,1,43.12,,,,,,,1,43.12,,,,,,,,,,,,,,
,,,,45~49,5,235.85,,,,,,,3,141.51,,,,,,,,,,,,,,,2,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,373.33,,,,,,,3,160.00,,,,,,,,,,,1,53.33,1,53.33,2,106.67,,,,,1,53.33,,,,,,,,,,,1,53.33,,,,,,,,,,
,,,,55~59,5,323.21,,,1,64.64,,,2,129.28,,,,,,1,64.64,2,,129.28,,,1,64.64,,,,,,,,,2,129.28,,,,,,,,,1,64.64,,,,,,,,,,
,,,,60~64,4,358.10,2,179.05,1,89.53,,,2,179.05,,,,,,,,3,,268.58,,,1,89.53,1,89.53,,,,,,,,,,,,,,,,,,,,,,,1,89.53,,,,
,,,,65~69,,,,,,,1,80.45,5,402.25,,,,,,1,80.45,4,,321.80,1,80.45,,,,,1,80.45,,,,,1,80.45,,,,,,,,,,,,,,,1,80.45,,,,
,,,,70~74,1,98.91,,,,,3,296.74,4,395.65,,,,,,1,98.91,3,,296.74,,,1,98.91,,,3,296.74,,,,,6,593.47,,,1,98.91,,,,,1,98.91,,,,,2,197.82,,,,
,,,,75~79,,,,,,,1,139.86,3,419.58,,,,,,2,279.72,3,,419.58,,,,,,,,,,,1,139.86,1,139.86,,,,,2,279.72,,,,,,,1,139.86,2,279.72,,,,
,,,,80~84,,,,,1,303.95,1,303.95,2,607.90,,,,,,,,,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,,1,303.95,,,,,,,,
,,,,85+,,,,,,,,,1,632.91,1,,,,632.91,,,2,,1265.82,,,,,,,,,,,,,1,632.91,1,632.91,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,1,54.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,46.00,,,,,,,,,,,,,,,,,,1,46.00,,,,,,,1,46.00,,,,,,,,,,
,,,,35~39,1,46.84,,,,,,,,,1,,,,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.84,,,,,,,,,,
,,,,40~44,4,181.24,,,,,1,45.31,,,2,,,,90.62,,,,,,,,1,45.31,,,2,90.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,229.99,,,1,46.00,,,,,1,,,,46.00,,,1,,46.00,,,,,,,,,,,,,1,46.00,1,46.00,,,,,,,,,,,,,,,,,,
,,,,50~54,2,103.52,,,,,,,1,51.76,3,,,,155.28,,,2,,103.52,2,103.52,,,,,1,51.76,,,,,1,51.76,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,64.39,,,,,,,,,3,,,,193.17,,,,,,,,2,128.78,,,,,,,,,,,,,,,,,1,64.39,1,64.39,1,64.39,,,,,,,,
,,,,60~64,1,85.62,1,85.62,,,,,1,85.62,4,,,,342.47,,,1,,85.62,3,256.85,,,1,85.62,,,,,,,,,,,1,85.62,1,85.62,,,,,,,,,,,,,,
,,,,65~69,3,242.72,,,,,,,,,8,,,,647.25,,,1,,80.91,3,242.72,1,80.91,,,,,2,161.81,,,2,161.81,3,242.72,1,80.91,,,,,,,1,80.91,1,80.91,,,,,,
,,,,70~74,1,96.71,,,,,,,1,96.71,5,,,,483.56,,,1,,96.71,7,676.98,,,,,,,,,1,96.71,,,1,96.71,,,,,,,,,,,5,483.56,,,,,,
,,,,75~79,2,279.72,1,139.86,,,1,139.86,1,139.86,3,,,,419.58,,,1,,139.86,2,279.72,,,,,,,,,,,,,2,279.72,,,,,,,,,,,1,139.86,,,,,,
,,,,80~84,,,,,,,,,1,259.74,,,,,,,,,,,2,519.48,,,,,,,,,,,,,,,,,,,,,1,259.74,,,1,259.74,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1117.32,,,1,,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.82,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,44.90,,,,,,,,,,,,,,,,,,1,44.90,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,195.31,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,45.83,,,,,,,,,2,,,,91.66,1,45.83,1,,45.83,,,,,,,1,45.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,223.91,,,,,,,,,2,,,,89.57,,,,,,,,,,1,44.78,,,,,,,1,44.78,,,,,,,,,1,44.78,,,,,,,,,,
,,,,50~54,3,151.67,,,,,,,1,50.56,2,,,,101.11,,,,,,,,,,1,50.56,,,,,,,1,50.56,1,50.56,,,,,,,,,1,50.56,,,,,,,,
,,,,55~59,4,245.40,,,,,,,,,2,,,,122.70,,,,,,1,61.35,,,,,1,61.35,,,,,,,2,122.70,,,,,,,1,61.35,,,1,61.35,,,,,,
,,,,60~64,1,83.06,,,,,,,1,83.06,3,,,,249.17,1,83.06,,,,2,166.11,,,,,1,83.06,,,,,2,166.11,,,2,166.11,,,1,83.06,,,,,2,166.11,,,,,,
,,,,65~69,,,1,83.19,1,83.19,1,83.19,,,1,,,,83.19,,,4,,332.78,3,249.58,,,2,166.39,,,1,83.19,,,1,83.19,3,249.58,,,1,83.19,1,83.19,,,,,2,166.39,,,,,,
,,,,70~74,2,193.05,,,,,1,96.53,1,96.53,2,,,,193.05,,,3,,289.58,6,579.15,,,,,1,96.53,,,,,,,3,289.58,,,,,,,,,1,96.53,3,289.58,,,,,,
,,,,75~79,,,,,1,135.87,,,,,,,,,,,,4,,543.48,3,407.61,1,135.87,3,407.61,1,135.87,1,135.87,,,,,,,,,,,,,1,135.87,,,4,543.48,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,3,705.88,,,1,235.29,,,1,235.29,,,,,,,,,,,,,,,,,1,235.29,,,,,,
,,,,85+,,,,,,,,,,,1,,,,507.61,,,,,,1,507.61,1,507.61,,,,,,,1,507.61,,,1,507.61,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,1,56.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.74,1,50.74,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.84,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.37,,,,
,,,,35~39,1,50.15,,,,,1,50.15,,,,,,,,1,50.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,232.34,,,,,,,,,,,,,,1,46.47,,,,,,,,1,46.47,,,2,92.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,219.30,,,,,,,,,,,,,,1,43.86,,,,,,1,43.86,1,43.86,,,1,43.86,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,10,497.27,,,,,,,,,,,,,,,,,,,,,1,49.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,119.98,,,2,119.98,,,,,,,,,,2,119.98,,,,,,1,59.99,,,,,1,59.99,1,59.99,,,,,,,1,59.99,1,59.99,,,,,,,1,59.99,,,1,59.99
,,,,60~64,4,317.21,,,,,,,,,,,,,,3,237.91,1,,79.30,,,5,396.51,1,79.30,1,79.30,,,,,,,,,,,1,79.30,,,,,,,1,79.30,,,2,158.60,1,79.30
,,,,65~69,1,86.13,1,86.13,,,,,,,2,,,,172.27,6,516.80,,,,1,86.13,4,344.53,,,1,86.13,,,1,86.13,,,,,,,5,430.66,,,,,,,1,86.13,,,,,2,172.27
,,,,70~74,1,93.90,,,1,93.90,,,1,93.90,,,,,,2,187.79,,,,1,93.90,,,,,,,4,375.59,,,,,,,1,93.90,1,93.90,,,1,93.90,,,,,,,,,1,93.90
,,,,75~79,,,,,1,134.59,,,,,2,,,,269.18,2,269.18,,,,,,3,403.77,,,1,134.59,,,1,134.59,,,,,,,3,403.77,,,,,,,,,,,1,134.59,3,403.77
,,,,80~84,,,,,,,,,,,,,,,,3,683.37,,,,,,5,1138.95,,,2,455.58,,,,,,,,,,,1,227.79,,,,,,,,,,,,,4,911.16
,,,,85+,3,1456.31,1,485.44,,,,,1,485.44,,,,,,1,485.44,,,,,,1,485.44,,,,,,,,,,,,,,,2,970.87,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,1,52.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,43.99,,,,,,,,,,,1,43.99,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.94,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,51.65,,,,,,1,51.65,,,,1,51.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,93.50,,,2,93.50,,,2,93.50,,,,,,,,,,,,,,,,,1,46.75,,,,,,,,,,,,,1,46.75,1,46.75,,,,,,,,,,
,,,,45~49,3,135.50,,,1,45.17,,,2,90.33,,,,,,,,,,,,,1,45.17,1,45.17,,,,,,,1,45.17,1,45.17,,,,,1,45.17,,,,,,,,,,,,
,,,,50~54,2,97.66,1,48.83,,,1,48.83,,,,,,,,2,97.66,1,,48.83,,,,,1,48.83,,,1,48.83,3,146.48,,,,,,,,,1,48.83,,,1,48.83,,,,,,,,
,,,,55~59,5,287.52,,,,,,,2,115.01,1,,,,57.50,1,57.50,2,,115.01,,,1,57.50,3,172.51,,,,,2,115.01,,,,,,,1,57.50,,,,,,,,,,,,,,
,,,,60~64,2,150.83,,,,,1,75.41,8,603.32,,,,,,2,150.83,2,,150.83,,,,,1,75.41,1,75.41,1,75.41,1,75.41,,,,,,,,,1,75.41,,,1,75.41,,,,,,,,
,,,,65~69,3,275.23,,,,,,,3,275.23,,,,,,2,183.49,4,,366.97,,,,,,,,,,,2,183.49,,,,,,,,,,,,,1,91.74,,,,,,,,
,,,,70~74,2,186.39,,,,,,,1,93.20,,,,,,2,186.39,3,,279.59,1,93.20,1,93.20,1,93.20,,,1,93.20,,,,,,,,,2,186.39,,,,,1,93.20,,,,,,,,
,,,,75~79,,,,,,,,,1,125.94,1,,,,125.94,2,251.89,3,,377.83,,,2,251.89,,,,,1,125.94,2,251.89,1,125.94,,,1,125.94,,,,,1,125.94,2,251.89,,,,,,,,
,,,,80~84,2,423.73,,,,,,,2,423.73,,,,,,3,635.59,1,,211.86,2,423.73,1,211.86,,,,,,,3,635.59,,,,,1,211.86,,,1,211.86,,,2,423.73,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,836.82,3,,1255.23,,,1,418.41,,,,,,,,,,,,,,,,,,,,,1,418.41,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,71.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,133.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,218.58,1,109.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,225.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,不明原發部位,,肝及肝內膽管,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,129.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,151.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,125.00,,,1,125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,162.60,,,1,,,,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
