,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.64,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,
,,,,35~39,1,50.30,,,,,,,,,,,,,,,,,,,,,,,1,50.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.31,,,,,,,,,,,,,,,,1,,51.31,,,,,,,,,,,,,,,,,1,51.31,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.21,,,,,1,56.21,,,,,,,,,,1,,56.21,,,1,56.21,1,56.21,,,1,56.21,,,1,56.21,1,56.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,59.99,1,59.99,1,59.99,,,,,,,,,,,,3,,179.96,1,59.99,2,119.98,,,2,119.98,,,1,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,6,514.14,,,,,,,,,,,,,,,,3,,257.07,,,4,342.76,,,,,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,237.72,,,,,,,1,79.24,1,,,,79.24,,,4,,316.96,2,158.48,2,158.48,,,,,,,,,,,,,,,,,1,79.24,,,,,,,,,,,,,,,,,,
,,,,65~69,1,86.66,1,86.66,,,,,1,86.66,1,,,,86.66,1,86.66,8,,693.24,2,173.31,5,433.28,2,173.31,,,,,,,,,,,,,,,,,1,86.66,1,86.66,1,86.66,,,,,,,,,,,,
,,,,70~74,1,124.53,,,1,124.53,,,,,,,,,,,,6,,747.20,,,4,498.13,,,2,249.07,1,124.53,,,1,124.53,,,,,,,,,1,124.53,,,,,1,124.53,,,,,,,,,,
,,,,75~79,2,352.73,,,,,,,,,,,,,,,,1,,176.37,2,352.73,3,529.10,1,176.37,,,,,,,3,529.10,,,,,1,176.37,,,2,352.73,,,,,2,352.73,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,423.73,,,2,,847.46,2,847.46,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,2,847.46,,,,,,,,,,
,,,,85+,1,847.46,,,,,,,,,1,,,,847.46,,,1,,847.46,1,847.46,2,1694.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,1,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.69,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.69,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.11,,,,,,,,
,,,,15~19,,,,,1,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.79,,,,,,,,,,
,,,,35~39,,,,,,,,,1,49.93,1,,,,49.93,,,,,,,,,,1,49.93,,,,,,,,,1,49.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,102.77,,,,,,,,,,,,,,,,1,,51.39,,,,,,,,,,,,,,,,,,,1,51.39,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,56.43,,,,,,,,,2,,,,112.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.43,,,,,,,1,56.43,,,,
,,,,50~54,6,359.28,,,,,,,,,4,,,,239.52,,,,,,,,,,,,,,,,,,1,59.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,315.46,,,,,,,,,2,,,,157.73,,,,,,,,1,78.86,,,,,,,,,,,,,,,1,78.86,1,78.86,,,,,,,,,,,1,78.86,1,78.86,,,,
,,,,60~64,4,341.88,3,256.41,,,1,85.47,,,6,,,,512.82,1,85.47,,,,,,6,512.82,,,,,,,,,,,,,,,1,85.47,,,,,,,,,,,,,,,1,85.47,,,1,85.47
,,,,65~69,2,173.16,,,,,,,1,86.58,5,,,,432.90,,,,,,4,346.32,6,519.48,2,173.16,,,,,1,86.58,,,,,,,,,,,,,,,1,86.58,,,,,1,86.58,1,86.58,1,86.58,,
,,,,70~74,3,352.53,,,,,,,,,4,,,,470.04,,,,,,1,117.51,5,587.54,1,117.51,,,,,,,,,,,,,1,117.51,,,,,1,117.51,,,,,,,1,117.51,,,,,2,235.02
,,,,75~79,,,1,178.89,,,,,,,2,,,,357.78,,,,,,,,2,357.78,,,,,,,,,1,178.89,,,,,,,1,178.89,,,,,,,,,,,2,357.78,,,,,3,536.67
,,,,80~84,,,,,,,1,354.61,,,,,,,,,,,,,,,2,709.22,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,1,354.61,,,,,1,354.61
,,,,85+,,,,,,,,,,,1,,,,847.46,,,,,,1,847.46,,,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,847.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,45.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,50.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,51.57,,,,,1,51.57,,,2,,,,103.15,1,51.57,,,,,,,,1,51.57,,,,,,,1,51.57,1,51.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.66,1,50.66,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,113.25,,,,,1,56.63,2,113.25,2,,,,113.25,,,,,,2,113.25,,,,,,,,,,,,,,,,,1,56.63,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,124.30,,,,,1,62.15,1,62.15,1,,,,62.15,,,1,,62.15,1,62.15,,,,,1,62.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,485.44,,,,,5,346.74,2,138.70,2,,,,138.70,,,,,,1,69.35,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,444.44,,,1,88.89,1,88.89,,,2,,,,177.78,,,1,,88.89,1,88.89,,,,,,,,,,,,,1,88.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,86.51,,,2,173.01,3,259.52,1,86.51,3,,,,259.52,,,,,,2,173.01,,,,,2,173.01,,,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,114.03,1,114.03,,,6,684.15,1,114.03,5,,,,570.13,,,,,,1,114.03,1,114.03,,,1,114.03,,,,,,,,,,,,,1,114.03,,,,,,,,,,,,,,,,,,
,,,,75~79,1,168.92,,,1,168.92,5,844.59,,,1,,,,168.92,1,168.92,1,,168.92,,,,,,,1,168.92,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,4,1365.19,,,2,,,,682.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,740.74,,,,,,,,,,,,,2,1481.48,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,1,49.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,158.48,,,,,1,52.83,,,,,,,,,,,,,,,,,,,,,,,,,1,52.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,152.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.85,,,,,3,164.56,1,54.85,,,,,,,,1,,54.85,,,,,,,1,54.85,,,1,54.85,,,,,,,,,1,54.85,,,,,,,,,,,,,,,,,,
,,,,50~54,5,308.26,,,,,4,246.61,,,1,,,,61.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,206.75,,,,,3,206.75,2,137.84,2,,,,137.84,,,,,,1,68.92,1,68.92,,,,,1,68.92,1,68.92,1,68.92,,,,,1,68.92,2,137.84,,,,,,,,,,,,,,,,,,
,,,,60~64,3,266.43,,,,,5,444.05,,,2,,,,177.62,1,88.81,,,,,,,,,,,,2,177.62,,,,,,,1,88.81,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,171.67,1,85.84,2,,,,171.67,,,1,,85.84,1,85.84,,,,,,,1,85.84,,,,,1,85.84,,,2,171.67,,,,,2,171.67,,,,,,,,,,,,,,
,,,,70~74,,,1,108.23,1,108.23,4,432.90,,,4,,,,432.90,,,1,,108.23,,,,,1,108.23,,,2,216.45,,,,,,,,,,,1,108.23,,,4,432.90,,,,,,,,,,,,,,
,,,,75~79,1,173.91,,,,,3,521.74,,,1,,,,173.91,,,,,,,,,,1,173.91,1,173.91,3,521.74,,,,,,,,,1,173.91,,,1,173.91,,,,,,,,,,,,,,,,
,,,,80~84,2,615.38,,,1,307.69,1,307.69,,,2,,,,615.38,2,615.38,,,,,,,,,,,,,,,,,,,,,,1,307.69,,,,,1,307.69,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,52.74,,,,,,,,,,,,,,1,52.74,,,,,,,,,,,,,,,,1,52.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.25,,,,,1,52.08,,,,,,,,2,104.17,1,,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,323.10,,,,,,,,,,,,,,3,161.55,,,,1,53.85,,,,,,,,,,,1,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,181.16,,,,,,,,,,,,,,1,60.39,,,,,,,,1,60.39,1,60.39,,,1,60.39,1,60.39,,,1,60.39,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,133.51,,,,,,,,,,,,,,4,267.02,,,,1,66.76,,,,,,,,,,,1,66.76,,,1,66.76,2,133.51,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,273.97,1,91.32,,,,,1,91.32,,,,,,3,273.97,,,,4,365.30,,,2,182.65,,,,,,,,,,,,,,,1,91.32,,,,,,,,,,,,,,,,,,
,,,,65~69,3,257.73,,,,,,,,,1,,,,85.91,5,429.55,,,,8,687.29,1,85.91,,,,,,,,,1,85.91,,,,,2,171.82,,,2,171.82,,,,,,,,,,,,,,,,
,,,,70~74,3,319.15,,,,,,,,,1,,,,106.38,8,851.06,2,,212.77,6,638.30,1,106.38,,,,,,,1,106.38,3,319.15,,,,,,,1,106.38,,,,,,,,,,,,,,,,,,
,,,,75~79,1,169.49,,,,,,,,,,,,,,,,,,,2,338.98,1,169.49,,,,,1,169.49,,,,,,,,,,,,,2,338.98,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,292.40,,,,,,,,,,,,,,,5,1461.99,,,1,292.40,,,,,,,3,877.19,,,,,,,,,1,292.40,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,1,67.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.71,,,,,,,,,,,,,,,,,,
,,,,30~34,1,46.97,,,,,1,46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,54.47,,,,,,,1,54.47,,,,,,1,54.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.68,,,,,,,2,103.36,,,,,,,,1,,51.68,,,,,,,,,,,,,,,1,51.68,,,,,1,51.68,,,,,,,,,,,,,,,,,,
,,,,45~49,8,427.35,,,1,53.42,,,3,160.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.42,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,236.13,,,,,,,5,295.16,,,,,,1,59.03,,,,,,1,59.03,,,1,59.03,1,59.03,,,,,,,,,,,,,2,118.06,,,,,,,,,,,,,,,,
,,,,55~59,5,317.06,,,,,,,8,507.29,,,,,,,,4,,253.65,,,,,2,126.82,,,1,63.41,,,,,,,,,2,126.82,,,,,,,,,,,,,,,,,,,,
,,,,60~64,6,552.49,,,,,,,3,276.24,,,,,,,,1,,92.08,,,2,184.16,,,,,,,,,,,,,,,1,92.08,1,92.08,1,92.08,,,,,,,,,,,,,,,,
,,,,65~69,1,88.65,,,,,,,6,531.91,2,,,,177.30,3,265.96,4,,354.61,,,,,,,,,2,177.30,1,88.65,,,,,,,,,1,88.65,1,88.65,,,,,,,,,,,,,,,,
,,,,70~74,3,311.85,1,103.95,,,,,6,623.70,,,,,,,,5,,519.75,1,103.95,,,,,,,4,415.80,,,1,103.95,,,,,1,103.95,,,2,207.90,,,,,,,,,,,,,,,,
,,,,75~79,3,478.47,,,,,,,3,478.47,,,,,,1,159.49,2,,318.98,,,1,159.49,,,,,1,159.49,,,,,,,1,159.49,,,,,2,318.98,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,523.56,3,785.34,,,,,,,,3,,785.34,1,261.78,,,,,,,,,,,1,261.78,,,,,,,,,1,261.78,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,1219.51,,,,,,,,,,,,,,,,,2,1219.51,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,1,93.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,72.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.53,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,60.13,,,,,,,,,,,,,,,,,1,60.13,,,,,,,,,,,,,1,60.13,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.20,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,103.84,,,,,1,51.92,,,,,,,,,,,,,,,,,1,51.92,,,,,,,1,51.92,,,,,,,1,51.92,1,51.92,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,53.11,,,,,,,,,,,,,,,,,1,53.11,,,,,1,53.11,,,,,,,,,,,,,2,106.21,,,,,,,,,,,,,,,,
,,,,50~54,6,351.70,,,,,2,117.23,,,2,,,,117.23,1,58.62,,,,,,2,117.23,,,,,,,,,,,,,,,,,1,58.62,,,,,,,,,,,,,,,,,,
,,,,55~59,1,63.86,,,,,4,255.43,3,191.57,1,,,,63.86,,,,,,,,,,,,,,,,,,3,191.57,,,,,,,,,,,,,1,63.86,1,63.86,,,,,,,,,,
,,,,60~64,3,252.95,,,1,84.32,5,421.59,,,,,,,,,,,,,,,,,,,,,,,1,84.32,1,84.32,,,,,,,1,84.32,,,1,84.32,,,,,,,,,,,,,,
,,,,65~69,2,191.39,,,1,95.69,4,382.78,1,95.69,7,,,,669.86,1,95.69,,,,,,,,,,,,,,,,2,191.39,,,1,95.69,,,1,95.69,,,,,,,1,95.69,,,,,,,,,,
,,,,70~74,3,306.12,1,102.04,,,3,306.12,,,4,,,,408.16,,,,,,2,204.08,1,102.04,,,,,,,,,3,306.12,,,,,,,,,,,,,,,2,204.08,,,,,,,,,,
,,,,75~79,,,,,1,152.67,2,305.34,1,152.67,5,,,,763.36,,,1,,152.67,2,305.34,,,1,152.67,,,,,,,1,152.67,1,152.67,,,,,,,,,,,,,2,305.34,,,,,,,,,,
,,,,80~84,1,255.10,1,255.10,1,255.10,,,1,255.10,1,,,,255.10,,,,,,,,,,,,,,,,,,2,510.20,,,1,255.10,,,1,255.10,,,,,,,,,,,,,,,,,,
