,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,93.81,2,187.62,,,,,,1,,93.81,4,375.23,,,2,187.62,1,93.81,,,,,1,93.81,,,1,93.81,,,,,1,93.81,1,93.81,,,,,1,93.81,,,,
,,,,80~84,2,383.14,,,1,191.57,,,,,1,,,,191.57,1,191.57,,,,,,2,,383.14,1,191.57,,,,,,,1,191.57,,,,,,,,,,,,,,,2,383.14,,,,,4,766.28,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,358.42,,,,,1,358.42,,,1,358.42,,,,,,,2,716.85,,,,,,,,,,,,,1,358.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,食道,,胰,,結直腸癌,,腎,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,21.35,,,,,,,,,,,,,,,,,1,,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,25.00,1,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,26.14,,,,,,,,,,,,,,,,,,,,,1,26.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.63,,,,,,,,,3,,,,73.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,96.85,,,,,1,24.21,,,2,,,,48.43,1,24.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,81.19,,,1,,27.06,1,27.06,,,,1,27.06,1,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,32.92,,,,,,,,,5,,,,164.58,1,32.92,2,,65.83,,,,,,,,,,,,1,32.92,1,32.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,53.48,4,,,,213.90,2,106.95,3,,160.43,,,,,,,,2,106.95,,,4,213.90,,,1,53.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,54.73,,,,,,,1,54.73,5,,,,273.67,2,109.47,3,,164.20,,,,,,,,,,,,3,164.20,,,,,1,54.73,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,122.32,,,,,1,61.16,1,61.16,5,,,,305.81,1,61.16,2,,122.32,1,61.16,,,,,,1,61.16,,,5,305.81,,,2,122.32,1,61.16,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,64.81,,,,,,,,,2,,,,129.62,2,129.62,9,,583.28,,,,,,3,194.43,,,1,64.81,3,194.43,,,,,,,5,324.04,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,87.72,1,87.72,,,,,,,4,,,,350.88,1,87.72,6,,526.32,,,,,,1,87.72,,,,,2,175.44,,,1,87.72,1,87.72,2,175.44,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,172.12,,,,,,2,344.23,,,1,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,342.47,1,,342.47,,,,,,1,342.47,,,,,1,342.47,,,,,,,1,342.47,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,1,23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.03,,,,,,,,,,,,,,,1,,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.78,,,,,,,,,,,,,,,,,,,1,24.78,,,,,,,,,,,,,,
,,,,30~34,1,26.43,,,,,,,,,2,,,,52.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.43,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.96,,,,,,,2,49.91,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,24.04,,,,,,,,1,,24.04,2,48.08,,,1,24.04,,,,,,,,,,,,,,,,,2,48.08,1,24.04,,,,,,,,,,
,,,,45~49,2,52.07,,,,,,,,,1,,,,26.03,,,,,,1,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.03,1,26.03,1,26.03,,,,,,
,,,,50~54,4,123.49,,,,,,,1,30.87,5,,,,154.37,,,,,,2,61.75,,,,2,61.75,2,61.75,,,,,,,,,,,,,,,,,,,1,30.87,2,61.75,,,,,,,,,,
,,,,55~59,3,152.44,,,1,50.81,,,,,5,,,,254.07,,,,,,2,101.63,,,,1,50.81,,,,,1,50.81,,,,,,,1,50.81,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,161.46,,,,,,,1,53.82,5,,,,269.11,1,53.82,1,,53.82,1,53.82,,,,,,,,,,,,,,2,107.64,2,107.64,,,,,,,,,1,53.82,,,,,,,,,,,,
,,,,65~69,1,61.39,,,,,,,,,4,,,,245.55,,,2,,122.77,6,368.32,2,,122.77,,,1,61.39,,,,,,,,,1,61.39,,,,,,,,,1,61.39,,,,,,,1,61.39,,,,
,,,,70~74,2,131.06,1,65.53,,,,,1,65.53,3,,,,196.59,,,2,,131.06,5,327.65,1,,65.53,1,65.53,1,65.53,,,1,65.53,1,65.53,,,1,65.53,,,,,1,65.53,,,1,65.53,1,65.53,,,,,1,65.53,,,,
,,,,75~79,1,83.75,,,,,1,83.75,,,2,,,,167.50,1,83.75,2,,167.50,6,502.51,,,,1,83.75,1,83.75,1,83.75,,,,,,,1,83.75,,,,,,,,,,,,,,,,,1,83.75,,,,
,,,,80~84,,,,,,,,,,,2,,,,331.67,,,1,,165.84,1,165.84,1,,165.84,2,331.67,,,,,,,,,,,,,,,,,,,1,165.84,3,497.51,,,,,2,331.67,5,829.19,,,,
,,,,85+,,,,,,,,,,,2,,,,613.50,,,2,,613.50,,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,27.07,1,,27.07,,,,,,,,,1,27.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,3,74.63,,,,,,,,,,,1,24.88,,,,,,,,,,,,1,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,48.59,,,,,,,2,48.59,1,,,,24.30,,,,,,,,1,,24.30,,,,,,,,,1,24.30,,,,,,,1,24.30,,,,,,,,,,,,,,,,,,
,,,,45~49,7,176.59,,,,,,,2,50.45,1,,,,25.23,1,25.23,,,,,,1,,25.23,,,,,1,25.23,1,25.23,,,1,25.23,,,,,,,3,75.68,,,,,,,,,,,,,,,,
,,,,50~54,5,149.75,,,,,,,5,149.75,,,,,,,,,,,2,59.90,,,,,,,,,,,,1,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,45.96,1,45.96,,,,,4,183.82,2,,,,91.91,1,45.96,3,,137.87,1,45.96,,,,1,45.96,,,,,,,2,91.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,54.20,,,1,54.20,2,108.40,1,,,,54.20,3,162.60,,,,,,,,,,,,,,,,,2,108.40,,,1,54.20,,,1,54.20,1,54.20,,,,,,,,,,,,,,,,
,,,,65~69,1,61.84,1,61.84,1,61.84,,,6,371.06,1,,,,61.84,5,309.21,,,,2,123.69,1,,61.84,,,,,,,,,1,61.84,,,,,,,3,185.53,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,129.37,1,64.68,1,64.68,4,258.73,4,,,,258.73,5,323.42,,,,1,64.68,,,,2,129.37,,,,,,,3,194.05,1,64.68,1,64.68,1,64.68,1,64.68,,,1,64.68,2,129.37,,,,,,,,,,,,
,,,,75~79,1,82.24,1,82.24,,,2,164.47,5,411.18,2,,,,164.47,4,328.95,,,,2,164.47,,,,,,,,,,,,3,246.71,1,82.24,,,,,1,82.24,,,1,82.24,5,411.18,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,484.65,1,,161.55,1,161.55,1,,161.55,,,,,,,,,1,161.55,,,,,,,,,,,1,161.55,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,267.38,,,1,,,,267.38,1,267.38,,,,,,,,,,,1,267.38,,,,,,,,,1,267.38,,,,,,,,,2,534.76,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,24.35,,,,,,,,1,,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,21.65,,,,,,,,,,,,,,,1,,21.65,,,,,,,,,,,,,,,,,,,,,1,21.65,,,,,,,,,,,,,,
,,,,30~34,2,54.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.23,,,,,,,,
,,,,35~39,1,25.16,,,,,,,1,25.16,,,,,,1,25.16,,,,,,,,,1,25.16,,,1,25.16,,,,,,,1,25.16,,,1,25.16,,,,,,,,,1,25.16,,,,,,,,
,,,,40~44,1,24.24,,,,,1,24.24,,,,,,,,3,72.71,,,,1,24.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,100.25,,,,,1,25.06,1,25.06,,,,,,2,50.13,2,,50.13,1,25.06,1,,25.06,,,,,1,25.06,,,,,,,2,50.13,,,,,,,,,1,25.06,,,,,,,,,,,,
,,,,50~54,2,57.27,1,28.64,,,,,,,,,,,,4,114.55,1,,28.64,1,28.64,,,,,,2,57.27,1,28.64,,,,,,,2,57.27,,,,,1,28.64,,,,,1,28.64,,,,,1,28.64,,,,
,,,,55~59,4,168.21,,,1,42.05,,,,,,,,,,1,42.05,1,,42.05,3,126.16,1,,42.05,1,42.05,,,,,1,42.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,289.52,,,,,,,,,,,,,,3,173.71,1,,57.90,2,115.81,,,,,,2,115.81,,,,,,,,,2,115.81,,,,,1,57.90,,,1,57.90,,,1,57.90,,,,,,,,
,,,,65~69,1,59.77,1,59.77,,,,,1,59.77,,,,,,2,119.55,2,,119.55,3,179.32,1,,59.77,,,,,,,2,119.55,1,59.77,,,4,239.09,,,,,,,,,,,1,59.77,,,,,2,119.55,,,,
,,,,70~74,1,67.43,,,,,2,134.86,,,,,,,,1,67.43,1,,67.43,5,337.15,,,,,,1,67.43,1,67.43,,,,,1,67.43,,,1,67.43,,,1,67.43,,,,,,,,,,,1,67.43,,,,
,,,,75~79,,,1,79.68,,,,,1,79.68,,,,,,3,239.04,,,,3,239.04,,,,,,1,79.68,,,1,79.68,,,,,,,,,2,159.36,,,,,,,3,239.04,,,1,79.68,1,79.68,,,,
,,,,80~84,,,2,287.77,1,143.88,,,1,143.88,,,,,,2,287.77,,,,1,143.88,,,,,,1,143.88,,,1,143.88,,,,,1,143.88,,,,,,,,,,,3,431.65,,,,,1,143.88,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,,257.73,,,1,257.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1,257.73,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.83,,,,,,,,,,
,,,,5~9,,,,,,,,,1,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45.43,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,22.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,104.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,25.85,,,,,,,,,,,,,,2,51.71,,,,,,1,,25.85,,,,,,,,,,,1,25.85,,,,,,,1,25.85,,,,,,,,,1,25.85,,,,,,
,,,,40~44,5,121.15,,,,,,,,,,,,,,3,72.69,,,,,,1,,24.23,,,,,,,1,24.23,,,,,,,,,,,,,,,,,,,,,2,48.46,,,,,,
,,,,45~49,4,100.05,,,,,,,3,75.04,,,,,,3,75.04,,,,2,50.03,1,,25.01,,,,,1,25.01,1,25.01,,,,,,,,,,,,,,,,,,,,,1,25.01,,,,,,
,,,,50~54,5,140.96,,,,,,,,,,,,,,1,28.19,,,,1,28.19,3,,84.58,1,28.19,,,,,2,56.39,1,28.19,,,1,28.19,,,,,,,,,,,1,28.19,,,1,28.19,,,1,28.19,,
,,,,55~59,9,330.76,1,36.75,1,36.75,,,1,36.75,2,,,,73.50,2,73.50,,,,1,36.75,2,,73.50,,,,,,,,,,,,,,,,,2,73.50,,,,,,,,,,,,,,,,,,
,,,,60~64,5,296.03,,,,,1,59.21,,,,,,,,4,236.83,,,,2,118.41,3,,177.62,,,,,1,59.21,1,59.21,,,,,,,1,59.21,,,,,,,,,,,1,59.21,,,,,,,1,59.21
,,,,65~69,,,,,,,,,,,,,,,,4,234.19,,,,3,175.64,2,,117.10,,,,,,,,,,,,,,,1,58.55,3,175.64,,,1,58.55,,,,,,,,,1,58.55,,,2,117.10
,,,,70~74,,,,,,,,,,,2,,,,139.66,4,279.33,,,,3,209.50,6,,418.99,1,69.83,,,1,69.83,,,,,,,,,,,3,209.50,,,,,3,209.50,,,,,,,,,,,2,139.66
,,,,75~79,,,,,,,,,2,159.62,1,,,,79.81,5,399.04,1,,79.81,2,159.62,7,,558.66,1,79.81,,,1,79.81,1,79.81,,,,,,,,,2,159.62,,,,,,,1,79.81,1,79.81,1,79.81,,,1,79.81,3,239.43
,,,,80~84,1,129.53,,,,,,,,,1,,,,129.53,1,129.53,,,,1,129.53,2,,259.07,,,1,129.53,,,,,,,,,,,,,1,129.53,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,3,,704.23,,,,,2,469.48,,,,,,,,,,,2,469.48,,,,,1,234.74,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,1,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,21.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.65,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,25.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,2,48.85,,,,,,,,,1,24.43,1,24.43,,,,,,,2,48.85,,,,,1,24.43,,,,,3,73.28,,,,,,,,,,,,
,,,,45~49,6,147.53,,,,,,,,,,,,,,2,49.18,,,,4,98.35,,,,1,24.59,,,1,24.59,1,24.59,,,2,49.18,,,,,1,24.59,1,24.59,,,,,,,,,,,,,,,,
,,,,50~54,3,82.44,1,27.48,,,1,27.48,,,,,,,,1,27.48,4,,109.92,1,27.48,,,,1,27.48,,,1,27.48,1,27.48,,,2,54.96,1,27.48,,,,,,,1,27.48,1,27.48,1,27.48,,,,,,,,,,
,,,,55~59,5,171.70,,,1,34.34,1,34.34,,,,,,,,5,171.70,,,,3,103.02,,,,,,1,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,171.14,,,,,,,,,,,,,,5,285.23,1,,57.05,1,57.05,,,,2,114.09,,,,,,,,,2,114.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,3,178.47,,,1,,,,59.49,4,237.95,3,,178.47,5,297.44,1,,59.49,,,,,2,118.98,,,1,59.49,2,118.98,,,1,59.49,,,,,,,,,1,59.49,4,237.95,,,,,,,,
,,,,70~74,,,,,,,1,69.93,,,,,,,,3,209.79,3,,209.79,2,139.86,1,,69.93,1,69.93,,,1,69.93,,,,,,,,,,,2,139.86,,,1,69.93,,,,,3,209.79,,,,,,,,
,,,,75~79,1,78.62,,,,,,,,,,,,,,3,235.85,2,,157.23,4,314.47,,,,4,314.47,,,2,157.23,,,,,2,157.23,,,,,,,,,2,157.23,,,,,2,157.23,,,,,,,,
,,,,80~84,,,,,,,1,121.95,,,,,,,,1,121.95,1,,121.95,3,365.85,1,,121.95,2,243.90,,,2,243.90,,,,,1,121.95,,,,,,,,,,,,,,,3,365.85,,,,,,,,
,,,,85+,,,,,,,1,226.76,,,,,,,,3,680.27,,,,4,907.03,,,,,,1,226.76,,,,,,,2,453.51,,,,,,,,,,,,,1,226.76,3,680.27,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
