,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,3,,,,246.71,,,,,1,,82.24,5,,411.18,,,,,1,82.24,1,82.24,,,1,82.24,,,,,,,1,82.24,,,,,1,82.24,,,,,,
,,,,65~69,1,81.57,,,1,81.57,1,81.57,,,4,,,,326.26,,,,,5,,407.83,3,,244.70,,,,,,,,,1,81.57,,,2,163.13,,,,,,,,,1,81.57,3,244.70,,,,,,
,,,,70~74,1,85.98,1,85.98,,,1,85.98,1,85.98,4,,,,343.94,,,,,,,,6,,515.91,,,,,1,85.98,,,1,85.98,,,4,343.94,1,85.98,,,,,,,1,85.98,1,85.98,,,,,,
,,,,75~79,,,2,180.67,,,2,180.67,,,2,,,,180.67,,,,,1,,90.33,2,,180.67,,,,,4,361.34,,,,,1,90.33,3,271.00,,,,,,,,,,,2,180.67,,,,,,
,,,,80~84,,,1,153.61,1,153.61,,,,,,,,,,,,,,1,,153.61,1,,153.61,,,,,,,,,,,2,307.22,4,614.44,,,,,1,153.61,,,,,3,460.83,,,,,,
,,,,85+,,,,,,,2,371.06,,,,,,,,,,,,1,,185.53,1,,185.53,,,,,2,371.06,,,,,,,2,371.06,,,,,,,,,,,2,371.06,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,37.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,40.05,,,,,,,1,40.05,1,,,,40.05,,,,,,,,,,,,,,,,,,,,,,,1,40.05,,,,,,,,,,,,,,,,,,
,,,,40~44,2,74.46,,,,,,,1,37.23,,,,,,,,,,,,,,,,,,1,37.23,,,,,,,1,37.23,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,208.51,,,2,83.40,,,,,3,,,,125.10,,,2,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,93.02,,,,,,,,,1,,,,46.51,,,3,139.53,,,,,,,1,46.51,,,1,46.51,,,,,,,1,46.51,,,,,,,,,,,,,,,,,,
,,,,55~59,3,208.19,,,,,,,,,2,,,,138.79,2,138.79,,,,,,1,,69.40,2,138.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,175.13,,,,,,,,,4,,,,350.26,1,87.57,,,,,,1,,87.57,1,87.57,,,,,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,83.96,,,,,2,,,,167.93,,,3,251.89,,,,1,,83.96,,,,,1,83.96,,,5,419.82,,,,,1,83.96,,,,,,,,,,,,,,,,
,,,,70~74,1,89.93,,,2,179.86,1,89.93,2,179.86,5,,,,449.64,,,4,359.71,,,,2,,179.86,,,,,,,,,1,89.93,2,179.86,,,4,359.71,,,,,,,,,,,,,,,,
,,,,75~79,,,1,92.59,2,185.19,1,92.59,1,92.59,5,,,,462.96,2,185.19,7,648.15,,,,3,,277.78,,,1,92.59,,,,,2,185.19,,,,,2,185.19,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,141.44,,,3,424.33,,,,,,,,,,,,,1,141.44,1,141.44,,,,,3,424.33,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,363.64,,,,1,,181.82,,,,,,,1,181.82,,,,,,,1,181.82,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,2,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.85,,,,,,,,,,,,,,
,,,,45~49,3,118.67,,,,,,,,,,,,,,1,39.56,,,,,,,,,,,1,39.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,94.74,,,,,,,,,,,,,,1,47.37,,,1,,47.37,1,,47.37,1,47.37,2,94.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,61.27,1,61.27,,,,,,,1,,,,61.27,,,,,2,,122.55,,,,,,1,61.27,,,,,,,,,,,1,61.27,,,1,61.27,,,,,,,,,,,,
,,,,60~64,,,,,1,88.11,,,2,176.21,,,,,,,,,,1,,88.11,,,,,,,,,,1,88.11,,,,,,,,,1,88.11,2,176.21,,,,,,,,,,,,
,,,,65~69,2,173.61,,,1,86.81,1,86.81,,,,,,,,5,434.03,,,3,,260.42,,,,,,,,1,86.81,,,1,86.81,,,,,1,86.81,1,86.81,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,92.94,4,,,,371.75,,,,,3,,278.81,,,,1,92.94,,,1,92.94,,,,,1,92.94,,,,,,,1,92.94,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,93.02,,,,,,3,279.07,1,93.02,4,,372.09,,,,,,1,93.02,1,93.02,,,4,372.09,,,,,1,93.02,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,282.89,2,282.89,,,,,,,1,141.44,,,,,,,,,,,,,1,141.44,,,1,141.44,,,,,,,,,,,,
,,,,85+,,,,,1,177.30,,,,,1,,,,177.30,1,177.30,,,2,,354.61,,,,,,,,,,,,,,,,1,177.30,1,177.30,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.52,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,38.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.33,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.89,1,41.89,,,,,,,1,,,,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,115.12,,,1,38.37,1,38.37,,,,,,,,,,,,,,,,,,2,76.75,1,38.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.91,,,,,,,,,3,,,,116.73,,,,,,,,,,,,,,,,,,,,,1,38.91,,,,,,,1,38.91,1,38.91,,,,,,,,,,
,,,,50~54,6,282.22,,,,,,,,,6,,,,282.22,1,47.04,1,47.04,2,,94.07,,,,1,47.04,,,,,1,47.04,1,47.04,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,113.31,,,,,1,56.66,,,,,,,,,,2,113.31,,,,,,,,,1,56.66,,,,,2,113.31,,,,,,,1,56.66,,,1,56.66,,,,,,,,,,
,,,,60~64,1,88.18,,,,,,,,,4,,,,352.73,1,88.18,2,176.37,,,,,,,1,88.18,1,88.18,,,,,,,,,,,,,,,,,1,88.18,,,2,176.37,,,,,,
,,,,65~69,,,1,87.34,,,,,,,1,,,,87.34,,,1,87.34,,,,1,,87.34,,,,,,,,,1,87.34,,,1,87.34,,,,,,,,,,,2,174.67,,,,,,
,,,,70~74,2,183.99,,,,,1,92.00,,,2,,,,183.99,,,1,92.00,,,,,,,1,92.00,1,92.00,,,1,92.00,1,92.00,,,,,,,,,,,2,183.99,,,4,367.99,,,,,,
,,,,75~79,,,,,,,2,199.00,,,1,,,,99.50,,,3,298.51,,,,2,,199.00,,,,,1,99.50,,,1,99.50,,,,,,,1,99.50,,,1,99.50,,,2,199.00,,,,,,
,,,,80~84,,,,,,,,,1,141.44,,,,,,1,141.44,,,,,,,,,,,,,,,1,141.44,1,141.44,,,,,,,,,,,,,1,141.44,3,424.33,,,,,,
,,,,85+,1,248.14,,,,,2,496.28,,,2,,,,496.28,,,2,496.28,,,,2,,496.28,,,,,,,,,,,,,,,,,,,,,,,,,2,496.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,43.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,43.76,,,,,,,,2,87.53,,,,,,,,,1,43.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,115.25,,,,,,,,,,,,,,,,1,38.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.08,,,,,1,38.08,,,,,,,,1,38.08,3,114.24,,,,1,,38.08,,,,,,,3,114.24,,,,,,,1,38.08,,,,,,,,,,,,,,,,
,,,,50~54,2,92.59,,,,,,,1,46.30,,,,,,,,1,46.30,,,,,,,1,46.30,,,,,,,2,92.59,1,46.30,1,46.30,,,1,46.30,,,,,,,,,,,,,,
,,,,55~59,1,54.17,,,,,,,,,1,,,,54.17,,,2,108.34,,,,1,,54.17,1,54.17,,,,,,,,,,,1,54.17,,,,,,,,,,,,,,,,,,
,,,,60~64,1,84.25,,,1,84.25,,,1,84.25,1,,,,84.25,1,84.25,1,84.25,,,,,,,,,,,,,1,84.25,,,,,1,84.25,,,,,,,,,,,,,,,,,,
,,,,65~69,4,357.14,,,,,,,,,,,,,,,,1,89.29,,,,1,,89.29,5,446.43,,,,,1,89.29,,,,,2,178.57,,,1,89.29,,,,,,,,,,,,,,
,,,,70~74,2,183.49,,,,,,,,,,,,,,1,91.74,,,,,,1,,91.74,,,,,,,1,91.74,,,,,1,91.74,,,1,91.74,1,91.74,,,,,,,,,,,,
,,,,75~79,,,,,2,205.76,,,,,1,,,,102.88,,,4,411.52,,,,1,,102.88,,,2,205.76,,,3,308.64,,,,,1,102.88,,,1,102.88,3,308.64,,,,,,,,,,,,
,,,,80~84,,,2,278.55,,,,,,,,,,,,,,,,,,,,,,1,139.28,,,,,2,278.55,1,139.28,,,1,139.28,,,,,5,696.38,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,225.23,,,1,,225.23,,,,1,225.23,,,,,1,225.23,,,,,,,,,2,450.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,70.62,,,,,,,,
,,,,10~14,,,,,,,,,1,53.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.65,,,,,,,1,41.65,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,42.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,90.42,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.94,,,,,1,39.94,,,,,,,,,,,,,,,,,,,,1,39.94,,,,,,,,,,,,,,,,,,,,,,,1,39.94,,,,
,,,,45~49,1,37.84,,,,,,,,,1,,,,37.84,2,75.67,,,1,,37.84,,,,1,37.84,1,37.84,,,,,,,1,37.84,,,,,,,,,,,,,,,1,37.84,1,37.84,,
,,,,50~54,3,132.16,,,,,1,44.05,,,,,,,,5,220.26,1,44.05,1,,44.05,,,,,,1,44.05,,,,,,,,,,,,,,,1,44.05,,,,,,,1,44.05,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,50.97,1,50.97,1,,50.97,,,,1,50.97,1,50.97,,,,,,,,,1,50.97,,,,,,,,,,,,,1,50.97,,,,
,,,,60~64,1,81.04,,,,,,,,,,,,,,1,81.04,1,81.04,3,,243.11,,,,,,,,,,,,,,,,2,162.07,,,1,81.04,1,81.04,,,,,,,,,1,81.04,1,81.04
,,,,65~69,1,89.77,,,,,,,,,,,,,,1,89.77,,,,,,1,,89.77,1,89.77,,,,,,,,,1,89.77,1,89.77,1,89.77,,,1,89.77,,,,,1,89.77,,,,,1,89.77
,,,,70~74,1,92.34,1,92.34,,,,,,,,,,,,,,4,369.34,6,,554.02,,,,2,184.67,,,,,1,92.34,,,,,1,92.34,,,,,,,,,,,1,92.34,,,,,4,369.34
,,,,75~79,,,,,1,106.84,,,1,106.84,1,,,,106.84,1,106.84,1,106.84,5,,534.19,,,,1,106.84,1,106.84,,,,,,,,,,,,,,,,,,,,,2,213.68,1,106.84,,,1,106.84
,,,,80~84,,,1,136.43,,,,,,,3,,,,409.28,2,272.85,1,136.43,7,,954.98,1,,136.43,1,136.43,1,136.43,1,136.43,,,1,136.43,,,2,272.85,,,,,,,,,,,,,,,,,3,409.28
,,,,85+,,,,,1,210.97,,,,,3,,,,632.91,2,421.94,,,2,,421.94,1,,210.97,1,210.97,,,,,,,,,,,1,210.97,,,1,210.97,,,,,,,,,,,,,1,210.97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,44.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,41.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.77,,,,,,,,,,,,,,
,,,,35~39,1,46.40,,,,,,,1,46.40,,,,,,,,1,46.40,,,,,,,1,46.40,1,46.40,,,,,1,46.40,1,46.40,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,41.70,,,,,,,,,2,,,,83.40,,,,,,,,,,,,,,,,,,,1,41.70,,,,,,,2,83.40,,,,,,,,,,,,,,
,,,,45~49,4,152.91,,,1,38.23,,,,,,,,,,1,38.23,1,38.23,,,,,,,1,38.23,,,,,,,,,,,,,,,1,38.23,,,,,,,,,,,,,,
,,,,50~54,4,173.24,,,,,,,,,2,,,,86.62,2,86.62,1,43.31,1,,43.31,,,,1,43.31,,,,,,,3,129.93,,,1,43.31,,,,,,,,,,,,,,,,,,
,,,,55~59,4,194.36,,,,,,,,,5,,,,242.95,,,,,,,,1,,48.59,1,48.59,2,97.18,1,48.59,,,2,97.18,,,,,2,97.18,2,97.18,,,,,,,,,,,,,,
,,,,60~64,3,215.67,,,,,,,,,2,,,,143.78,,,1,71.89,,,,1,,71.89,1,71.89,1,71.89,,,,,1,71.89,,,1,71.89,,,,,,,1,71.89,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,93.98,1,93.98,5,469.92,2,,187.97,,,,,,,,,,,,,,,,1,93.98,1,93.98,,,,,2,187.97,,,,,,,,,,
,,,,70~74,1,95.88,,,,,1,95.88,,,,,,,,1,95.88,3,287.63,,,,,,,,,,,,,,,1,95.88,,,,,2,191.75,,,,,1,95.88,,,,,,,,,,
,,,,75~79,1,111.23,2,222.47,,,1,111.23,,,,,,,,,,4,444.94,,,,2,,222.47,,,,,,,,,,,,,1,111.23,2,222.47,,,,,2,222.47,,,,,,,,,,
,,,,80~84,,,,,,,2,270.64,,,,,,,,1,135.32,4,541.27,,,,,,,,,1,135.32,,,,,2,270.64,,,,,,,,,1,135.32,2,270.64,,,,,,,,,,
,,,,85+,1,192.31,,,,,,,,,1,,,,192.31,1,192.31,1,192.31,,,,1,,192.31,,,3,576.92,,,1,192.31,4,769.23,,,,,1,192.31,,,,,1,192.31,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,肝及肝內膽管,,其他女性生殖器官,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,78.74,,,1,78.74,,,,,1,,,,78.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,106.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,136.61,,,1,136.61,,,1,,,,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,151.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,胰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,88.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,105.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,129.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,297.18,,,,,1,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
