,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,261.10,,,,,,,,,1,,,,261.10,,,,,,,1,261.10,,,,,1,261.10,,,1,261.10,,,,,,,,,,,,,1,261.10,,,,,,,,,2,522.19,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,,,,,1,546.45,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,1,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.21,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.69,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,172.64,,,,,,,1,43.16,,,,,,1,,43.16,,,,,,1,43.16,,,,,1,43.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,77.37,,,,,,,2,77.37,,,,,,1,,38.68,,,,1,38.68,2,77.37,,,,,1,38.68,1,38.68,1,38.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,120.48,,,,,,,5,200.80,1,,,,40.16,,,,2,,80.32,,,2,80.32,,,,,1,40.16,1,40.16,2,80.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,66.84,,,,,,,4,267.38,,,,,,,,,,,,1,66.84,,,,,,,,,,,,,,,,,1,66.84,,,,,,,,,,,,,,,,,,
,,,,60~64,3,240.58,,,,,,,3,240.58,,,,,,1,,80.19,,,,2,160.38,1,80.19,1,80.19,,,3,240.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,94.07,,,,,,,3,282.22,,,,,,1,,94.07,2,,188.15,,,,,1,94.07,,,,,,,,,,,,,,,,,1,94.07,,,,,,,,,,,,,,
,,,,70~74,,,,,2,220.99,1,110.50,1,110.50,,,,,,,,,3,,331.49,,,,,,,2,220.99,2,220.99,,,,,,,1,110.50,,,1,110.50,1,110.50,,,,,,,,,,,,,,
,,,,75~79,,,1,131.06,,,,,2,262.12,,,,,,1,,131.06,4,,524.25,1,131.06,1,131.06,,,,,2,262.12,,,,,,,2,262.12,,,,,2,262.12,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,238.10,,,,,,1,,238.10,2,,476.19,,,,,,,,,1,238.10,1,238.10,,,,,2,476.19,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,,1086.96,,,,,,,,,1,543.48,1,543.48,1,543.48,,,,,,,1,543.48,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,47.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,176.44,,,,,,,1,44.11,,,,,,,,,,,,,,1,44.11,1,44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,277.67,,,,,,,,,,,,,,3,,119.00,1,,39.67,,,,,,,,,,,,,,,,,,,1,39.67,,,,,,,,,,,,,,,,,,
,,,,50~54,6,237.72,,,,,1,39.62,,,1,,,,39.62,4,,158.48,2,,79.24,1,39.62,,,,,1,39.62,,,,,,,,,,,1,39.62,,,,,,,,,,,,,,,,,,
,,,,55~59,1,60.53,1,60.53,1,60.53,1,60.53,1,60.53,,,,,,3,,181.60,,,,,,,,1,60.53,1,60.53,,,,,2,121.07,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,78.68,,,,,,,,,1,,,,78.68,2,,157.36,1,,78.68,2,157.36,1,78.68,,,,,1,78.68,,,2,157.36,,,1,78.68,,,3,236.03,,,,,,,,,,,,,,,,
,,,,65~69,2,194.55,,,,,1,97.28,,,,,,,,5,,486.38,3,,291.83,3,291.83,,,,,,,,,,,3,291.83,,,1,97.28,,,5,486.38,,,,,,,,,,,,,,,,
,,,,70~74,1,109.05,,,,,1,109.05,1,109.05,,,,,,2,,218.10,,,,,,2,218.10,,,1,109.05,,,1,109.05,3,327.15,,,,,2,218.10,3,327.15,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,130.21,2,,260.42,,,,1,130.21,1,130.21,,,,,,,1,130.21,1,130.21,1,130.21,1,130.21,1,130.21,3,390.63,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,3,,652.17,1,,217.39,1,217.39,1,217.39,,,,,,,,,2,434.78,,,,,1,217.39,3,652.17,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,518.13,,,,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,39.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.90,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.15,,,1,48.15,,,,,,,,,,,,,,
,,,,40~44,2,90.17,,,1,45.09,,,,,,,,,,,,,1,,45.09,,,,,,,1,45.09,,,1,45.09,,,,,,,,,,,1,45.09,,,,,,,,,,,,,,
,,,,45~49,2,83.65,,,,,,,,,2,,,,83.65,,,,,,,,,,,3,125.47,,,,,1,41.82,1,41.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,79.11,,,,,1,39.56,,,2,,,,79.11,1,,39.56,,,,,,1,39.56,1,39.56,,,,,1,39.56,,,,,1,39.56,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,53.85,2,,,,107.70,,,,1,,53.85,,,,,,,,,1,53.85,1,53.85,,,,,,,,,1,53.85,,,,,,,,,,,,,,,,
,,,,60~64,1,78.19,,,,,,,,,1,,,,78.19,1,,78.19,2,,156.37,,,2,156.37,,,1,78.19,,,1,78.19,,,,,,,1,78.19,1,78.19,,,,,,,,,,,,,,,,
,,,,65~69,2,198.81,,,,,,,1,99.40,5,,,,497.02,3,,298.21,3,,298.21,,,,,,,,,1,99.40,1,99.40,,,,,,,,,1,99.40,,,3,298.21,,,,,,,,,,,,
,,,,70~74,1,107.30,,,,,1,107.30,,,2,,,,214.59,1,,107.30,4,,429.18,2,214.59,,,,,,,2,214.59,2,214.59,2,214.59,1,107.30,,,,,,,,,2,214.59,,,,,,,,,,,,
,,,,75~79,2,267.38,1,133.69,2,267.38,2,267.38,1,133.69,2,,,,267.38,1,,133.69,3,,401.07,,,2,267.38,1,133.69,,,,,1,133.69,,,1,133.69,,,,,1,133.69,,,1,133.69,,,,,,,,,,,,
,,,,80~84,,,,,,,1,210.53,,,2,,,,421.05,1,,210.53,2,,421.05,,,,,,,1,210.53,,,3,631.58,,,1,210.53,,,,,3,631.58,,,1,210.53,,,,,,,,,,,,
,,,,85+,,,,,,,1,465.12,,,1,,,,465.12,,,,1,,465.12,,,,,,,,,,,,,,,,,,,,,,,,,1,465.12,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,男性乳房,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,1,41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.15,,,,,,,,,,,,,,,,,1,47.15,,,,,,,,,,,,,,
,,,,35~39,1,51.20,,,,,,,,,,,,,,1,,51.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.30,,,,,,,,,,,,,,,,
,,,,45~49,3,130.32,,,,,,,,,,,,,,,,,,,,1,43.44,,,,,1,43.44,,,,,,,,,,,1,43.44,,,,,1,43.44,,,2,86.88,,,,,,,,
,,,,50~54,3,118.81,,,,,,,,,,,,,,,,,,,,4,158.42,4,158.42,,,,,1,39.60,1,39.60,,,,,1,39.60,,,2,79.21,,,,,,,,,1,39.60,,,,,,
,,,,55~59,2,93.63,,,1,46.82,1,46.82,,,,,,,,,,,,,,3,140.45,,,2,93.63,,,2,93.63,,,,,1,46.82,,,1,46.82,,,,,,,1,46.82,,,,,,,,,,
,,,,60~64,3,252.10,,,,,,,1,84.03,,,,,,,,,,,,1,84.03,2,168.07,3,252.10,,,1,84.03,1,84.03,1,84.03,,,,,1,84.03,,,,,,,1,84.03,,,,,1,84.03,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,5,446.43,,,3,267.86,,,,,,,,,,,,,,,2,178.57,,,,,,,,,,,3,267.86,,,,
,,,,70~74,2,219.78,,,,,,,,,1,,,,109.89,,,,,,,2,219.78,1,109.89,3,329.67,,,,,,,,,,,,,,,1,109.89,1,109.89,1,109.89,1,109.89,,,,,3,329.67,,,,
,,,,75~79,1,136.99,1,136.99,,,1,136.99,1,136.99,,,,,,,,,,,,3,410.96,2,273.97,2,273.97,1,136.99,1,136.99,,,1,136.99,,,,,,,2,273.97,,,,,1,136.99,,,,,1,136.99,,,,
,,,,80~84,,,,,,,,,,,1,,,,199.20,,,,1,,199.20,4,796.81,,,1,199.20,,,,,,,,,,,,,,,1,199.20,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,1,406.50,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,1,48.52,,,,,,,,,,,,,,1,,48.52,,,,,,,,,,,,,,,,,,,,1,48.52,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.86,,,,,,,,,,,,,,,,
,,,,40~44,3,146.41,,,,,,,,,1,,,,48.80,,,,,,,,,,,1,48.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,87.22,,,1,43.61,,,1,43.61,1,,,,43.61,,,,,,,,,,,,,1,43.61,,,,,,,,,,,,,2,87.22,,,,,,,,,,,,,,,,
,,,,50~54,4,165.84,1,41.46,,,,,,,5,,,,207.30,2,,82.92,,,,,,1,41.46,1,41.46,,,,,1,41.46,1,41.46,1,41.46,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,175.90,,,,,,,,,5,,,,219.88,1,,43.98,2,,87.95,,,,,1,43.98,,,2,87.95,2,87.95,,,,,,,1,43.98,,,1,43.98,,,1,43.98,,,,,,,,,,
,,,,60~64,1,79.74,,,,,,,,,6,,,,478.47,1,,79.74,,,,,,,,,,,,1,79.74,1,79.74,,,,,,,,,2,159.49,,,,,1,79.74,,,,,,,,,,
,,,,65~69,1,86.21,,,,,,,1,86.21,2,,,,172.41,3,,258.62,3,,258.62,1,86.21,,,,,1,86.21,,,2,172.41,,,,,,,1,86.21,,,,,1,86.21,5,431.03,,,,,,,,,,
,,,,70~74,1,109.65,,,,,,,,,5,,,,548.25,1,,109.65,,,,,,2,219.30,,,,,,,2,219.30,,,,,,,1,109.65,,,,,,,1,109.65,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,567.38,2,,283.69,5,,709.22,,,1,141.84,,,,,,,,,,,1,141.84,,,,,,,,,,,3,425.53,,,,,,,,,,
,,,,80~84,,,,,,,1,191.57,2,383.14,,,,,,1,,191.57,1,,191.57,,,,,,,,,,,5,957.85,,,,,,,,,,,,,,,1,191.57,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,362.32,,,,1,,362.32,,,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.76,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,51.81,,,,,1,51.81,,,,,,,,,,,1,,51.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,100.30,,,1,50.15,1,50.15,,,2,,,,100.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,133.69,,,,,,,,,2,,,,89.13,,,,1,,44.56,,,,,,,,,,,,,,,,,1,44.56,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,210.97,,,,,,,2,84.39,4,,,,168.78,1,,42.19,,,,,,,,,,,,,,,,,,,,1,42.19,,,,,,,,,3,126.58,,,,,,,,,,
,,,,55~59,4,170.87,,,1,42.72,,,,,10,,,,427.17,1,,42.72,2,,85.43,1,42.72,,,1,42.72,,,,,,,,,,,,,,,,,,,1,42.72,1,42.72,,,1,42.72,1,42.72,,,,
,,,,60~64,3,218.98,,,,,,,,,3,,,,218.98,,,,2,,145.99,,,,,1,72.99,1,72.99,1,72.99,,,,,1,72.99,2,145.99,,,1,72.99,,,,,,,,,,,1,72.99,,,,
,,,,65~69,2,168.21,,,,,,,2,168.21,6,,,,504.63,,,,1,,84.10,,,,,1,84.10,,,,,,,,,,,1,84.10,,,,,,,1,84.10,,,1,84.10,1,84.10,3,252.31,,,,
,,,,70~74,3,329.67,,,,,1,109.89,1,109.89,7,,,,769.23,1,,109.89,5,,549.45,,,,,1,109.89,,,1,109.89,,,2,219.78,,,2,219.78,,,,,,,2,219.78,1,109.89,,,,,8,879.12,,,,
,,,,75~79,,,,,,,,,3,430.42,1,,,,143.47,1,,143.47,2,,286.94,,,1,143.47,,,,,,,,,,,,,3,430.42,1,143.47,,,,,,,,,,,,,1,143.47,,,,
,,,,80~84,,,1,177.62,,,,,1,177.62,1,,,,177.62,3,,532.86,3,,532.86,,,,,,,,,,,,,,,1,177.62,5,888.10,,,,,,,1,177.62,,,,,,,1,177.62,,,,
,,,,85+,,,,,,,,,2,638.98,,,,,,1,,319.49,3,,958.47,1,319.49,,,,,,,,,,,,,,,1,319.49,1,319.49,,,,,2,638.98,,,,,,,2,638.98,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,1,,,,56.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,43.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.98,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.26,,,,,,,,,,,,,,
,,,,35~39,1,54.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,1,54.35,,,,,,,,
,,,,40~44,3,152.36,,,,,,,1,50.79,,,,,,,,,,,,1,50.79,,,1,50.79,,,,,,,,,,,1,50.79,,,,,,,,,,,,,,,2,101.57,,,,
,,,,45~49,1,46.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.69,,,,,,,,,1,46.69,,,,,1,46.69,,,,,2,93.37,,,,
,,,,50~54,4,173.24,,,,,,,,,,,,,,,,,,,,3,129.93,1,43.31,2,86.62,1,43.31,1,43.31,,,,,2,86.62,1,43.31,,,,,2,86.62,,,,,,,,,,,,,,
,,,,55~59,2,85.80,,,,,1,42.90,,,1,,,,42.90,,,,,,,4,171.60,,,2,85.80,7,300.30,1,42.90,,,,,,,,,,,,,2,85.80,1,42.90,,,,,3,128.70,,,,,1,42.90
,,,,60~64,2,130.38,,,,,,,2,130.38,,,,,,,,,1,,65.19,6,391.13,,,2,130.38,4,260.76,1,65.19,,,1,65.19,,,,,,,,,1,65.19,,,1,65.19,,,,,1,65.19,,,,
,,,,65~69,2,169.06,,,1,84.53,,,,,,,,,,2,,169.06,,,,1,84.53,,,1,84.53,7,591.72,1,84.53,1,84.53,1,84.53,,,,,,,,,2,169.06,,,1,84.53,,,2,169.06,,,,,3,253.59
,,,,70~74,2,220.75,1,110.38,,,,,1,110.38,,,,,,,,,,,,,,,,3,331.13,,,,,1,110.38,,,4,441.50,1,110.38,,,,,2,220.75,,,1,110.38,,,,,,,,,2,220.75
,,,,75~79,,,,,,,,,,,1,,,,134.95,2,,269.91,,,,3,404.86,,,1,134.95,4,539.81,,,1,134.95,,,1,134.95,,,,,,,3,404.86,,,1,134.95,,,,,1,134.95,1,134.95,,
,,,,80~84,1,181.16,,,,,,,,,,,,,,,,,,,,2,362.32,,,,,2,362.32,,,3,543.48,,,2,362.32,,,,,,,2,362.32,,,1,181.16,,,1,181.16,,,,,1,181.16
,,,,85+,,,,,,,,,,,,,,,,,,,,,,3,879.77,,,,,3,879.77,,,1,293.26,,,1,293.26,,,,,,,2,586.51,,,,,,,2,586.51,,,,,1,293.26
