,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,35.17,1,35.17,3,105.52,,,,,,,,,,,,,2,70.35,1,35.17,5,,175.87,,,,,,,,,,,,,,,,,1,35.17,1,35.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,1,48.43,,,3,,145.28,,,,,4,193.70,,,2,96.85,1,48.43,,,,,,,2,96.85,,,,,1,48.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,286.74,,,1,71.68,,,,,,1,,71.68,,,,,3,,215.05,,,1,71.68,2,143.37,1,71.68,1,71.68,,,1,71.68,,,,,1,71.68,1,71.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,123.61,,,1,,123.61,,,1,123.61,,,,,1,123.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,236.41,,,,,,,,,,,,,,,1,,236.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,1,14.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,10.69,,,1,,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,11.77,,,1,11.77,,,,1,11.77,,,2,23.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,12.27,,,,,,,1,,,,12.27,,,,,,,,1,,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.27,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,57.81,4,46.25,,,,,,,,,,1,,11.56,,,,,,,,,,,,1,11.56,,,,,,,1,11.56,,,,,,,,,,,1,11.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,11.60,9,104.36,4,46.38,1,11.60,,,,,,,,1,,11.60,,,,,1,,11.60,1,11.60,,,,,1,11.60,1,11.60,,,1,11.60,,,1,11.60,1,11.60,1,11.60,,,,,,,1,11.60,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,7,94.47,5,67.48,3,40.49,,,,,,,,,,,,,1,13.50,1,,13.50,1,13.50,,,,,1,13.50,2,26.99,,,,,,,,,,,3,40.49,,,1,13.50,,,1,13.50,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,160.00,2,45.71,1,22.86,,,,,,,,,,,,,,,2,,45.71,1,22.86,,,,,1,22.86,2,45.71,,,,,1,22.86,,,,,,,,,,,,,,,1,22.86,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,121.51,7,170.11,1,24.30,,,,,,,,,,,,,,,1,,24.30,3,72.90,,,,,3,72.90,1,24.30,1,24.30,,,,,1,24.30,,,1,24.30,,,,,1,24.30,,,1,24.30,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,133.60,4,133.60,,,1,33.40,,,,,,,,,,,,,,,,2,66.80,1,33.40,,,,,1,33.40,,,1,33.40,,,,,,,2,66.80,2,66.80,,,1,33.40,,,2,66.80,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,91.66,4,183.32,,,,,,,,,,,,,,,,,,,,1,45.83,,,,,,,5,229.15,,,1,45.83,,,,,,,,,,,,,4,183.32,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,139.47,2,139.47,1,69.74,,,,,,,,,,,,,2,139.47,,,,2,139.47,,,,,1,69.74,6,418.41,1,69.74,2,139.47,1,69.74,,,,,1,69.74,,,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,
,,,,75~79,1,111.86,,,1,111.86,,,,,,,,,,,,,,,1,111.86,,,,3,335.57,,,1,111.86,,,3,335.57,,,1,111.86,,,,,,,2,223.71,,,,,2,223.71,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,234.74,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,1,234.74,,,1,234.74,1,234.74,,,,,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,414.94,1,414.94,,,,1,414.94,,,,,,,,,,,,,1,414.94,,,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,,甲狀腺,,白血病,,皮膚,,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,10.38,,,,,,1,10.38,,,,,,,,,,,,,,,,,,,,,1,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,23.25,,,,,,,,,,,,,,,,,,,,,,,,1,11.63,,,,,,,,,,,,,,,,,,,,,,,,,1,11.63,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,11.98,,,,,,,,,,,,,,,1,11.98,,,1,,11.98,1,11.98,,,1,11.98,,,,,1,11.98,,,,,,,,,,,,,,,1,11.98,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,46.52,1,11.63,1,11.63,,,1,,,,11.63,,,,,,,,,,,1,11.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.63,,,,,,,1,11.63,,,,,,,,,,,,
,,,,40~44,1,11.55,3,34.65,1,11.55,,,,,,,,,,1,,11.55,,,1,11.55,1,,11.55,,,2,23.10,,,,,,,,,1,11.55,1,11.55,,,1,11.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,7,88.29,5,63.07,2,25.23,,,,,,,,,,,,,,,,,,,,,,2,25.23,,,,,,,2,25.23,,,,,,,,,,,,,3,37.84,,,1,12.61,,,1,12.61,3,37.84,,,,,,,,,,,,
,,,,50~54,,,10,215.05,1,21.51,,,,,,,,,,,,,,,,,1,,21.51,,,1,21.51,3,64.52,,,,,1,21.51,,,,,,,3,64.52,,,,,1,21.51,1,21.51,,,,,2,43.01,,,,,,,,,,,,,,,,
,,,,55~59,,,7,165.45,3,70.91,2,47.27,,,,,,,,1,,23.64,,,,,,,,,,,,1,23.64,,,1,23.64,,,2,47.27,2,47.27,,,1,23.64,,,,,,,4,94.54,,,1,23.64,,,2,47.27,,,,,,,,,,,,,,
,,,,60~64,,,3,94.34,5,157.23,,,,,1,,,,31.45,,,,1,31.45,1,31.45,,,,,,,,1,31.45,,,,,1,31.45,1,31.45,1,31.45,1,31.45,,,,,,,,,1,31.45,,,,,3,94.34,,,,,1,31.45,,,,,,,,,,
,,,,65~69,,,,,3,129.87,,,,,,,,,,,,,1,43.29,,,2,,86.58,,,2,86.58,6,259.74,,,,,2,86.58,2,86.58,,,,,,,1,43.29,,,,,,,,,,,,,1,43.29,,,,,,,,,,,,,,
,,,,70~74,,,1,63.69,2,127.39,,,1,63.69,,,,,,,,,,,,,1,,63.69,,,,,3,191.08,,,,,,,1,63.69,,,,,1,63.69,,,,,,,2,127.39,,,,,,,1,63.69,,,,,,,,,,,,,,
,,,,75~79,,,2,199.40,4,398.80,,,,,1,,,,99.70,,,,,,,,2,,199.40,,,,,5,498.50,1,99.70,,,,,2,199.40,,,,,1,99.70,1,99.70,,,,,2,199.40,,,,,1,99.70,2,199.40,,,1,99.70,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,233.10,,,,,,,,,,,,1,233.10,,,,,1,233.10,,,,,,,,,1,233.10,1,233.10,,,,,,,,,,,1,233.10,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.87,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,,14.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,20.90,,,,,,,1,,,,10.45,,,,1,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.75,1,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,23.89,2,23.89,,,,,,,,,,,,,1,11.95,,,2,,23.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,35.21,1,11.74,,,,,,,,,,,,,,,,,,,,1,11.74,,,,,1,11.74,1,11.74,,,1,11.74,,,,,,,1,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,11.52,10,115.19,5,57.60,,,,,,,,,,,,,3,34.56,,,,,,1,11.52,1,11.52,,,,,1,11.52,1,11.52,,,,,,,,,3,34.56,,,,,,,,,,,1,11.52,,,,,,,,,,,,,,,,
,,,,45~49,,,11,134.85,6,73.56,2,24.52,,,,,,,,,,,2,24.52,1,12.26,1,,12.26,,,,,,,,,2,24.52,,,2,24.52,,,,,,,,,,,,,,,,,1,12.26,,,,,,,,,,,,,,,,,,
,,,,50~54,1,19.90,5,99.52,,,,,,,1,,,,19.90,1,,19.90,1,19.90,1,19.90,,,,,,,,,,,,,,1,19.90,1,19.90,1,19.90,,,,,1,19.90,,,,,1,19.90,,,1,19.90,1,19.90,,,,,,,,,,,,,,,,
,,,,55~59,,,4,94.18,4,94.18,1,23.55,,,2,,,,47.09,1,,23.55,1,23.55,1,23.55,,,,,,3,70.64,,,1,23.55,,,1,23.55,,,1,23.55,,,,,1,23.55,,,,,1,23.55,1,23.55,1,23.55,,,,,,,,,,,,,,,,,,
,,,,60~64,1,29.70,6,178.20,5,148.50,,,1,29.70,,,,,,,,,,,,,,,,,,2,59.40,,,1,29.70,1,29.70,,,,,,,,,,,1,29.70,1,29.70,1,29.70,,,,,1,29.70,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,80.97,1,40.49,2,80.97,,,,,,,,,,,,,,,1,,40.49,2,80.97,4,161.94,,,,,,,1,40.49,,,1,40.49,1,40.49,1,40.49,1,40.49,,,,,2,80.97,,,3,121.46,1,40.49,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,231.08,,,,,,,,,,,,,,,,,2,,115.54,1,57.77,5,288.85,1,57.77,,,3,173.31,3,173.31,2,115.54,,,,,,,2,115.54,,,1,57.77,2,115.54,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,185.87,,,,,,,,,,,,,,,,,1,,92.94,,,3,278.81,,,,,1,92.94,2,185.87,,,,,,,,,1,92.94,,,,,1,92.94,1,92.94,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,210.08,,,,,,,,,,,,,,,,,2,,420.17,,,1,210.08,,,,,2,420.17,,,,,1,210.08,,,,,1,210.08,,,,,1,210.08,,,1,210.08,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,332.23,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,10.44,,,,1,10.44,,,,,,,,,,,,,,,,,,,,,,,,1,10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,11.71,,,,,,,,,4,,,,46.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.71,,,,,,,1,11.71,,,,,,,,,,,,,,,,
,,,,30~34,1,11.80,2,23.60,,,,,,,,,,,,,,,,,,,1,,11.80,,,,,,,,,,,,,,,1,11.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,8,94.61,,,,,,,,,4,,,,47.30,1,,11.83,,,,,,,,1,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,9,104.99,5,58.33,,,,,1,11.67,3,,,,35.00,,,,1,11.67,,,4,,46.66,,,,,,,,,1,11.67,1,11.67,,,,,,,,,,,,,1,11.67,,,,,,,,,1,11.67,1,11.67,,,,,,,,,,,,
,,,,45~49,9,107.33,7,83.48,,,,,,,,,,,,,,,,,,,1,,11.93,2,23.85,,,,,2,23.85,3,35.78,,,,,,,,,,,,,,,3,35.78,,,,,1,11.93,,,,,,,,,,,,,,,,,,
,,,,50~54,2,34.78,1,17.39,1,17.39,,,,,,,,,,,,,1,17.39,,,1,,17.39,3,52.17,,,,,1,17.39,2,34.78,1,17.39,,,,,1,17.39,,,,,,,1,17.39,1,17.39,,,,,,,1,17.39,3,52.17,1,17.39,,,,,,,,,,
,,,,55~59,6,145.74,4,97.16,,,,,,,1,,,,24.29,,,,1,24.29,,,,,,1,24.29,,,,,1,24.29,1,24.29,,,,,1,24.29,,,,,,,1,24.29,1,24.29,,,2,48.58,,,,,3,72.87,,,,,,,,,,,,,,
,,,,60~64,1,27.90,1,27.90,1,27.90,,,2,55.80,,,,,,,,,3,83.71,,,,,,1,27.90,,,,,1,27.90,2,55.80,,,,,,,2,55.80,,,,,,,2,55.80,,,,,1,27.90,,,1,27.90,,,,,,,,,,,,,,
,,,,65~69,,,3,115.74,,,,,,,1,,,,38.58,,,,1,38.58,,,,,,7,270.06,,,,,1,38.58,1,38.58,,,1,38.58,1,38.58,1,38.58,,,,,,,1,38.58,,,,,3,115.74,,,1,38.58,,,,,,,,,,,,,,
,,,,70~74,3,163.93,4,218.58,,,,,2,109.29,,,,,,,,,3,163.93,,,,,,5,273.22,,,1,54.64,1,54.64,3,163.93,,,,,2,109.29,,,,,1,54.64,,,1,54.64,,,1,54.64,2,109.29,,,1,54.64,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,86.36,1,86.36,1,,86.36,,,1,86.36,,,1,86.36,1,86.36,,,,,1,86.36,,,,,,,,,4,345.42,,,,,2,172.71,,,3,259.07,,,1,86.36,,,,,,,,,,
,,,,80~84,1,189.39,1,189.39,,,,,,,,,,,,,,,2,378.79,,,,,,,,,,,,1,189.39,1,189.39,,,,,1,189.39,,,,,,,,,1,189.39,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,338.98,,,,,,,,,,,1,338.98,,,,,,,,,,,,,,1,338.98,,,,,1,338.98,,,,,,,,,1,338.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,15.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,12.47,,,1,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,21.23,1,,10.62,1,10.62,2,21.23,,,,,,,,,,,,1,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,11.36,,,,,1,,,,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.99,,,,,2,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,72.51,1,12.08,,,,,2,,,,24.17,,,,2,24.17,1,12.08,1,,12.08,,,1,12.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,8,94.00,4,47.00,,,,,3,,,,35.25,1,,11.75,,,2,23.50,1,,11.75,,,,,3,35.25,,,,,,,1,11.75,,,,,,,,,1,11.75,,,,,2,23.50,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,10,119.69,9,107.72,,,,,2,,,,23.94,,,,,,,,1,,11.97,,,,,2,23.94,2,23.94,,,,,,,,,,,,,3,35.91,,,,,,,1,11.97,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,60.46,2,30.23,,,,,3,,,,45.34,,,,1,15.11,1,15.11,9,,136.03,,,1,15.11,2,30.23,5,75.57,2,30.23,,,1,15.11,,,,,1,15.11,3,45.34,1,15.11,,,1,15.11,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,7,174.69,6,149.74,1,24.96,,,,,,,,,,,2,49.91,2,49.91,2,,49.91,,,,,,,2,49.91,,,,,1,24.96,,,,,,,,,2,49.91,1,24.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,26.31,5,131.54,,,,,,,1,,,,26.31,,,,2,52.62,,,2,,52.62,,,1,26.31,1,26.31,4,105.24,,,,,1,26.31,,,,,1,26.31,3,78.93,1,26.31,,,2,52.62,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,4,147.93,2,73.96,,,,,1,,,,36.98,,,,,,2,73.96,9,,332.84,1,36.98,,,3,110.95,3,110.95,1,36.98,,,,,,,,,,,3,110.95,,,,,2,73.96,1,36.98,1,36.98,,,,,,,,,,,,,,,,,,
