,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,121.36,2,242.72,7,,,,849.51,1,,121.36,3,364.08,1,121.36,,,,1,121.36,,,,,,,1,121.36,,,,,,,,,5,606.80,,,,,,,,
,,,,75~79,,,,,1,156.49,,,1,156.49,2,,,,312.99,1,,156.49,1,156.49,,,,,,1,156.49,,,,,,,1,156.49,1,156.49,1,156.49,,,,,2,312.99,,,,,,,,
,,,,80~84,1,327.87,,,,,,,,,1,,,,327.87,,,,2,655.74,,,,,,1,327.87,,,,,,,,,,,1,327.87,,,,,1,327.87,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,534.76,,,,1,534.76,,,,,,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.75,,,,,,,,,,,,
,,,,35~39,,,,,1,57.34,,,,,,,,,,,,,,,,,,,,,,1,57.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.99,,,,,,,1,55.99,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,1,55.99,1,55.99,,,,,,,,,,,,,,
,,,,45~49,3,166.20,,,,,,,4,221.61,,,,,,,,,,,,,,,,1,55.40,,,,,,,,,,,1,55.40,,,,,,,,,,,,,,
,,,,50~54,2,130.38,,,1,65.19,1,65.19,2,130.38,,,,,,,,,1,65.19,,,,,,,,,,,,,,1,65.19,,,,,1,65.19,,,,,,,,,,,,
,,,,55~59,3,238.28,,,,,,,2,158.86,,,,,,,,,1,79.43,,,,,,,,1,79.43,,,,,1,79.43,,,,,,,1,79.43,1,79.43,,,,,,,,
,,,,60~64,,,,,,,,,1,119.47,,,,,,1,,119.47,,,,,,,,,,,,,,,,1,119.47,,,,,1,119.47,,,,,,,,,,,,
,,,,65~69,,,,,,,,,5,519.21,,,,,,1,,103.84,1,103.84,,,,,,,,,,1,103.84,2,207.68,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,4,475.06,1,,,,118.76,,,,2,237.53,,,1,,118.76,,,1,118.76,,,,,,,,,,,,,,,3,356.29,,,,,,,,
,,,,75~79,,,1,155.04,,,,,2,310.08,,,,,,,,,3,465.12,,,1,,155.04,,,,,,,,,1,155.04,,,,,,,,,2,310.08,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,294.12,1,294.12,,,,,,,,,,,,,,,,,,,,,,,,2,588.24,,,,,,,,
,,,,85+,,,,,1,483.09,,,,,,,,,,1,,483.09,2,966.18,1,483.09,,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,結直腸癌,,腎,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.74,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,60.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,167.97,,,,,,,,,1,,,,55.99,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.20,,,,,,,1,54.20,3,,,,162.60,,,,,,1,54.20,,,,,,,,1,54.20,,,,,1,54.20,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,63.82,,,,,2,,,,127.63,,,,2,127.63,,,,,,1,63.82,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,73.31,,,,,,,,,3,,,,219.94,,,,,,,,1,,73.31,,,,,,,1,73.31,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,118.34,,,,,,,,,1,,,,118.34,1,,118.34,,,,,,,,1,118.34,1,118.34,,,,,,,,,,,1,118.34,,,,,,,,,,,,
,,,,65~69,2,212.77,1,106.38,,,,,2,212.77,2,,,,212.77,1,,106.38,2,212.77,,,1,,106.38,1,106.38,1,106.38,4,425.53,,,,,,,,,1,106.38,,,,,,,,,,,,
,,,,70~74,3,364.96,,,1,121.65,1,121.65,2,243.31,,,,,,1,,121.65,5,608.27,,,,,,,,,,2,243.31,1,121.65,,,1,121.65,,,1,121.65,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,147.49,2,,,,294.99,3,,442.48,3,442.48,,,,,,,,,,3,442.48,,,,,,,,,3,442.48,,,,,,,,,,,,
,,,,80~84,1,262.47,,,,,,,,,1,,,,262.47,,,,1,262.47,,,,,,,,,,,,,,,,,,,,1,262.47,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,487.80,1,,487.80,1,487.80,,,,,,,,,,,,,,,,,,1,487.80,1,487.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,1,,67.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,58.31,,,,1,58.31,,,,,1,58.31,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.25,,,,,,,,,,,,,,
,,,,40~44,1,57.37,,,1,57.37,,,,,1,,,,57.37,,,,,,,,1,,57.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.16,,,,,,,,,1,,,,52.16,5,,260.82,,,,,,,,,,,,,,,,1,52.16,,,,,,,,,,,,,1,52.16,,,,
,,,,50~54,1,62.50,1,62.50,,,,,,,,,,,,5,,312.50,,,1,62.50,1,,62.50,,,,,1,62.50,,,,,,,1,62.50,,,,,,,1,62.50,1,62.50,,,1,62.50
,,,,55~59,3,209.06,,,,,,,1,69.69,,,,,,2,,139.37,1,69.69,1,69.69,5,,348.43,,,,,1,69.69,,,,,,,,,,,,,,,,,,,1,69.69,,
,,,,60~64,1,111.36,,,,,,,,,,,,,,2,,222.72,,,3,334.08,2,,222.72,,,,,,,,,1,111.36,1,111.36,1,111.36,1,111.36,1,111.36,,,,,,,,,,
,,,,65~69,2,223.96,,,,,,,,,,,,,,3,,335.95,,,,,5,,559.91,,,1,111.98,,,,,,,,,3,335.95,1,111.98,,,2,223.96,,,,,,,4,447.93
,,,,70~74,,,,,,,1,117.51,,,,,,,,6,,705.05,,,3,352.53,8,,940.07,1,117.51,,,,,,,,,,,,,,,1,117.51,,,,,1,117.51,1,117.51,1,117.51
,,,,75~79,,,,,,,,,1,148.15,,,,,,1,,148.15,,,1,148.15,5,,740.74,1,148.15,2,296.30,,,,,,,1,148.15,,,,,,,,,,,,,,,6,888.89
,,,,80~84,,,,,,,,,1,239.23,,,,,,2,,478.47,,,1,239.23,2,,478.47,,,,,,,,,,,,,,,,,,,1,239.23,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,913.24,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,30~34,,,1,57.97,,,,,,,,,,,,1,,57.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,64.64,,,,,,,,,,,,,,1,,64.64,,,,,,,,,,,,1,64.64,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,230.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,267.67,,,,,,,,,,,,,,2,,107.07,,,2,107.07,,,,,,,,3,160.60,,,1,53.53,,,1,53.53,1,53.53,1,53.53,,,,,,,,,,
,,,,50~54,6,361.45,,,,,,,,,,,,,,5,,301.20,,,,,1,,60.24,,,,,1,60.24,,,,,1,60.24,,,,,,,1,60.24,,,,,,,,
,,,,55~59,1,66.14,,,,,,,,,,,,,,7,,462.96,1,66.14,,,3,,198.41,1,66.14,1,66.14,,,,,,,1,66.14,1,66.14,1,66.14,,,,,1,66.14,1,66.14,,,,
,,,,60~64,1,104.71,,,,,,,,,,,,,,3,,314.14,,,1,104.71,,,,,,,,3,314.14,,,,,1,104.71,,,,,,,,,,,,,,,,
,,,,65~69,2,241.55,,,,,,,,,,,,,,1,,120.77,,,2,241.55,1,,120.77,,,,,,,,,,,,,,,,,2,241.55,,,,,,,1,120.77,,
,,,,70~74,1,117.79,,,,,,,,,,,,,,6,,706.71,,,2,235.57,2,,235.57,,,,,1,117.79,1,117.79,1,117.79,,,,,,,,,,,,,,,3,353.36,,
,,,,75~79,1,149.03,,,,,1,149.03,,,1,,,,149.03,2,,298.06,,,,,3,,447.09,,,2,298.06,,,,,,,1,149.03,,,1,149.03,2,298.06,,,,,,,2,298.06,,
,,,,80~84,,,,,,,,,1,219.78,3,,,,659.34,1,,219.78,,,,,4,,879.12,,,1,219.78,,,,,,,3,659.34,,,1,219.78,,,,,,,1,219.78,1,219.78,,
,,,,85+,,,,,1,421.94,,,,,,,,,,3,,1265.82,,,1,421.94,,,,,,1,421.94,,,,,,,2,843.88,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,胃,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,147.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,148.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,,胃,,骨、關節及關節軟骨,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,1,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,78.31,,,,,,,,,,1,,78.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,153.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,151.75,,,,,,,,,,,1,151.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,216.45,,,,,,,,,,,,,,,,,,,,,1,,216.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,其它淋巴瘤,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,152.67,,,,,1,152.67,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,卵巢、輸卵管及寬韌帶,,其它淋巴瘤,,胃,,結直腸癌,,,,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,58.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,87.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,122.55,1,,122.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,341.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.10,,,2,164.20,,,,,,,,,,1,,82.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,82.99,3,248.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,114.03,,,2,228.05,,,,,,,,,,2,,228.05,1,114.03,1,114.03,1,,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,138.31,,,,,,,1,,,,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,182.48,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,直腸與肛門,,肺、支氣管及氣管,,,,,結直腸癌,,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,2,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,46.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,37.75,,,,,,,,,,,,,,,1,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,99.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,84.67,,,,,1,84.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,80.71,1,80.71,,,,,,,,,,,,,,,,,1,,80.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,328.95,,,,,1,164.47,,,,,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,176.06,,,,,,,,,1,,,,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,98.23,,,,,1,98.23,,,,,,,,,,,,,1,,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,82.99,1,82.99,2,165.98,,,,,,,,,,,,,,,1,82.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.52,3,241.55,1,80.52,,,,,,,,,,,,,,,,,1,,80.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,,130.55,1,130.55,,,,,,,,,,,,,,,,,,,,,,,,,,
