,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.03,,,,,,,,,,,2,52.07,,,,,,,,,,,1,26.03,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,,59.72,,,,,,2,,59.72,1,29.86,1,29.86,,,,,,,,,,,,,1,29.86,1,29.86,,,,,,,,,,,,,,,,
,,,,50~54,,,1,37.45,1,37.45,1,37.45,,,1,,,,37.45,2,,74.91,,,,,,,,,1,37.45,,,,,,,,,,,,,,,1,37.45,,,,,,,,,1,37.45,,,,,,,,
,,,,55~59,,,,,,,1,72.15,1,72.15,,,,,,2,,144.30,,,,1,72.15,3,,216.45,,,,,1,72.15,,,,,,,,,,,,,,,,,,,,,1,72.15,,,,,,,1,72.15
,,,,60~64,1,76.75,1,76.75,,,,,,,,,,,,4,,306.98,,,,,,3,,230.24,,,,,1,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,105.93,,,,,1,105.93,,,,,,1,,105.93,,,,1,105.93,3,,317.80,,,1,105.93,,,,,,,,,1,105.93,1,105.93,3,317.80,,,1,105.93,1,105.93,,,,,,,1,105.93,,,2,211.86
,,,,70~74,1,111.11,,,,,,,2,222.22,,,,,,3,,333.33,1,,111.11,3,333.33,2,,222.22,1,111.11,2,222.22,1,111.11,,,,,,,,,1,111.11,2,222.22,,,,,,,,,,,,,,,,,1,111.11
,,,,75~79,,,,,,,1,146.20,,,,,,,,1,,146.20,,,,,,2,,292.40,1,146.20,3,438.60,,,,,1,146.20,,,,,,,1,146.20,,,,,1,146.20,,,,,2,292.40,,,,,,
,,,,80~84,,,,,,,1,280.90,,,,,,,,,,,,,,,,1,,280.90,,,1,280.90,,,1,280.90,,,1,280.90,,,,,2,561.80,,,,,,,,,,,,,,,1,280.90,,
,,,,85+,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,,31.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.46,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.86,,,,,,,,,,,,,,,,
,,,,40~44,5,129.67,,,,,,,,,1,,,,25.93,,,,,,,1,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,57.08,,,,,2,,,,57.08,,,,1,,28.54,1,28.54,,,,,,3,85.62,,,,,,,1,28.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,35.26,,,,,,,,,,,,,,,,,,,,,,1,35.26,,,,,,,1,35.26,,,,,,,,,,,,,,,,
,,,,55~59,1,63.78,,,,,,,,,2,,,,127.55,,,,,,,4,255.10,,,,2,127.55,2,127.55,,,,,,,1,63.78,,,1,63.78,,,,,,,1,63.78,,,,,,,,,,,,
,,,,60~64,2,152.91,,,,,,,,,3,,,,229.36,,,,,,,2,152.91,,,,1,76.45,1,76.45,1,76.45,1,76.45,1,76.45,,,,,,,,,,,,,1,76.45,,,,,,,,,,,,
,,,,65~69,,,2,203.25,,,1,101.63,1,101.63,3,,,,304.88,,,,1,,101.63,2,203.25,,,,3,304.88,,,,,,,1,101.63,1,101.63,,,,,,,,,1,101.63,1,101.63,,,,,,,,,,,,
,,,,70~74,1,115.87,2,231.75,,,,,,,2,,,,231.75,,,,1,,115.87,4,463.50,,,,4,463.50,1,115.87,2,231.75,,,,,,,,,,,1,115.87,,,1,115.87,1,115.87,,,,,,,,,,,,
,,,,75~79,1,137.36,,,,,1,137.36,,,3,,,,412.09,,,,1,,137.36,,,,,,2,274.73,,,,,,,,,,,1,137.36,,,1,137.36,,,,,1,137.36,,,,,,,,,,,,
,,,,80~84,,,,,,,1,245.70,,,,,,,,1,,245.70,,,,1,245.70,,,,1,245.70,,,,,,,,,2,491.40,1,245.70,,,,,,,1,245.70,2,491.40,,,,,,,,,,,,
,,,,85+,,,1,552.49,,,,,,,1,,,,552.49,,,,,,,3,1657.46,,,,1,552.49,,,,,,,,,4,2209.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.96,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.72,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.20,,,,,,,1,28.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.62,,,1,26.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,102.30,,,,,,,1,25.58,2,,,,51.15,,,,,,,,,,,,1,25.58,,,,,,,,,2,51.15,1,25.58,,,,,1,25.58,,,1,25.58,,,,,,,,,,,,
,,,,45~49,3,85.03,,,,,,,,,4,,,,113.38,,,,,,,,,1,,28.34,1,28.34,2,56.69,,,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,
,,,,50~54,1,34.00,,,,,,,1,34.00,3,,,,102.01,,,,,,,4,136.01,1,,34.00,,,1,34.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,53.73,,,,,1,53.73,,,2,,,,107.47,,,,1,,53.73,1,53.73,,,,1,53.73,,,,,,,,,,,1,53.73,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,82.10,,,,,,,,,3,,,,246.31,,,,,,,1,82.10,,,,,,,,,,1,82.10,2,164.20,,,,,,,,,,,,,1,82.10,,,,,,,,,,,,
,,,,65~69,1,94.97,,,,,,,,,6,,,,569.80,,,,,,,2,189.93,1,,94.97,,,1,94.97,,,1,94.97,,,4,379.87,,,,,,,1,94.97,1,94.97,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,366.30,1,,122.10,3,,366.30,4,488.40,,,,2,244.20,1,122.10,1,122.10,,,,,2,244.20,1,122.10,,,,,,,,,,,1,122.10,,,,,,,,,,
,,,,75~79,1,131.41,1,131.41,,,,,,,,,,,,,,,,,,4,525.62,1,,131.41,8,1051.25,1,131.41,,,,,,,1,131.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,462.96,,,,,,,3,694.44,,,,1,231.48,,,,,,,,,1,231.48,,,,,1,231.48,1,231.48,,,,,2,462.96,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,26.50,,,,,,,,,,,,,,1,26.50,,,,,,,,1,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,52.51,1,26.25,,,,,,,3,,,,78.76,,,,,,,2,52.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,84.53,,,,,,,,,1,,,,28.18,1,,28.18,1,,28.18,2,56.35,1,,28.18,1,28.18,2,56.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,4,,,,129.12,,,,1,,32.28,1,32.28,,,,,,,,,,,,1,32.28,,,,,,,1,32.28,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,46.27,,,,,2,,,,92.55,,,,1,,46.27,,,,,,1,46.27,3,138.82,,,,,2,92.55,1,46.27,,,,,,,1,46.27,2,92.55,,,1,46.27,,,,,,,,,,
,,,,60~64,2,174.37,1,87.18,1,87.18,,,,,1,,,,87.18,,,,2,,174.37,5,435.92,,,,,,,,,,1,87.18,2,174.37,1,87.18,,,,,1,87.18,,,,,,,,,,,,,,,,,,
,,,,65~69,2,175.13,,,1,87.57,,,1,87.57,4,,,,350.26,,,,3,,262.70,3,262.70,,,,1,87.57,1,87.57,,,,,1,87.57,,,,,,,,,,,,,,,1,87.57,,,,,,,,,,
,,,,70~74,,,,,,,,,,,7,,,,856.79,,,,3,,367.20,5,612.00,,,,2,244.80,,,,,1,122.40,2,244.80,,,1,122.40,,,,,,,1,122.40,1,122.40,3,367.20,,,,,,,,,,
,,,,75~79,,,,,,,1,132.63,,,5,,,,663.13,,,,1,,132.63,5,663.13,,,,1,132.63,,,,,,,,,1,132.63,1,132.63,1,132.63,,,,,,,,,5,663.13,,,,,,,,,,
,,,,80~84,1,215.05,1,215.05,,,,,,,1,,,,215.05,,,,1,,215.05,3,645.16,,,,3,645.16,,,,,,,3,645.16,,,,,,,,,1,215.05,,,,,,,,,,,,,,,,
,,,,85+,,,1,458.72,,,,,,,2,,,,917.43,,,,,,,2,917.43,,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,1,458.72,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,其他分界不明的部位,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,55.31,,,,,,,,,,,,,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,27.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.90,,,,,,,,,,
,,,,35~39,1,26.72,,,,,,,1,26.72,1,,,,26.72,1,,26.72,,,,,,,,,1,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,26.55,,,,,,,,,1,,,,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,2,53.09,,,,,1,26.55,,,1,26.55,1,26.55,,,,,,,,
,,,,45~49,1,27.41,,,,,1,27.41,,,2,,,,54.82,,,,,,,,,,,,3,82.24,,,,,2,54.82,,,,,,,,,,,,,,,,,2,54.82,,,,,,,,,,
,,,,50~54,7,222.50,,,,,1,31.79,,,3,,,,95.36,,,,,,,1,31.79,2,,63.57,1,31.79,1,31.79,,,2,63.57,1,31.79,,,,,2,63.57,1,31.79,1,31.79,,,,,1,31.79,,,1,31.79,,,,,,
,,,,55~59,3,126.05,,,,,,,,,7,,,,294.12,,,,,,,,,2,,84.03,2,84.03,,,,,,,1,42.02,,,1,42.02,2,84.03,,,,,,,2,84.03,2,84.03,,,1,42.02,,,,,,
,,,,60~64,,,,,1,82.78,,,,,1,,,,82.78,,,,,,,,,,,,1,82.78,1,82.78,,,,,1,82.78,1,82.78,,,,,,,,,,,,,,,,,1,82.78,,,,,,
,,,,65~69,1,84.89,,,,,,,,,2,,,,169.78,,,,1,,84.89,,,1,,84.89,4,339.56,,,,,,,1,84.89,1,84.89,,,2,169.78,,,,,,,1,84.89,,,,,2,169.78,,,,,,
,,,,70~74,1,121.21,,,,,,,1,121.21,5,,,,606.06,,,,,,,1,121.21,2,,242.42,6,727.27,1,121.21,,,3,363.64,,,,,,,3,363.64,,,1,121.21,,,1,121.21,,,,,2,242.42,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,278.94,,,,,,,,,,,,3,418.41,1,139.47,1,139.47,3,418.41,2,278.94,,,,,2,278.94,,,,,,,4,557.88,,,,,3,418.41,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,617.28,,,,,,,,,,,,5,1028.81,,,,,2,411.52,1,205.76,,,,,1,205.76,1,205.76,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,760.46,,,,,1,380.23,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,,38.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.64,,,,,1,28.64,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.11,1,28.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,82.49,,,1,27.50,,,,,,,,,,,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,,1,27.50,,,,,,,,,,,,,,,,
,,,,40~44,1,27.01,,,,,1,27.01,1,27.01,1,,,,27.01,,,,,,,,,,,,,,1,27.01,,,,,,,,,1,27.01,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,81.39,,,1,27.13,,,,,1,,,,27.13,,,,,,,1,27.13,,,,,,1,27.13,,,,,,,,,1,27.13,,,,,1,27.13,,,,,,,,,,,,,,,,
,,,,50~54,,,1,31.11,,,,,,,2,,,,62.23,,,,,,,3,93.34,,,,2,62.23,1,31.11,,,2,62.23,2,62.23,,,1,31.11,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,38.73,,,,,2,,,,77.46,,,,,,,2,77.46,,,,,,2,77.46,1,38.73,,,,,,,1,38.73,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,74.91,6,,,,449.44,,,,1,,74.91,2,149.81,,,,,,1,74.91,1,74.91,,,2,149.81,,,1,74.91,,,,,,,,,1,74.91,,,,,,,,,,,,
,,,,65~69,1,81.10,,,,,,,,,2,,,,162.21,1,,81.10,2,,162.21,4,324.41,1,,81.10,,,4,324.41,,,,,2,162.21,,,,,,,2,162.21,1,81.10,,,,,,,,,,,,,,,,
,,,,70~74,1,120.34,1,120.34,1,120.34,,,1,120.34,6,,,,722.02,,,,1,,120.34,6,722.02,,,,2,240.67,,,,,,,,,,,2,240.67,,,2,240.67,,,,,1,120.34,,,,,,,,,,,,
,,,,75~79,1,143.68,,,,,,,1,143.68,4,,,,574.71,,,,1,,143.68,9,1293.10,2,,287.36,,,,,1,143.68,,,2,287.36,,,,,,,,,,,,,1,143.68,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,197.24,,,,,,,,,,,,4,788.95,,,,,,1,197.24,2,394.48,,,1,197.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,362.32,,,1,362.32,,,,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.63,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,30.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.71,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.80,,,,,,,,,,,,,,,,,,,1,29.80,,,1,29.80,,,,,,,,
,,,,30~34,1,27.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.74,,,,,,,1,27.74,,,,,,,,
,,,,35~39,1,28.74,,,1,28.74,,,1,28.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,27.47,,,,,,,,,,,,,,,,,,,,,,,,,1,27.47,,,1,27.47,,,,,,,,,,,,,,,1,27.47,,,,,1,27.47,,,,,,,,
,,,,45~49,4,109.59,1,27.40,,,1,27.40,2,54.79,,,,,,,,,,,,,,,,,1,27.40,1,27.40,,,,,,,,,,,2,54.79,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,30.03,1,30.03,,,1,30.03,,,,,,,,2,,60.06,,,,,,2,,60.06,1,30.03,,,1,30.03,,,,,,,,,,,,,1,30.03,,,,,1,30.03,1,30.03,1,30.03,,,,,,
,,,,55~59,5,182.28,,,,,,,,,,,,,,10,,364.56,,,,,,,,,3,109.37,,,1,36.46,1,36.46,,,,,,,1,36.46,,,,,,,,,2,72.91,1,36.46,,,,,,,,
,,,,60~64,1,66.98,,,,,,,,,,,,,,3,,200.94,,,,,,1,,66.98,2,133.96,,,1,66.98,1,66.98,,,,,1,66.98,2,133.96,,,1,66.98,,,2,133.96,1,66.98,,,,,,,6,401.88,,
,,,,65~69,2,159.36,,,,,,,1,79.68,1,,,,79.68,7,,557.77,,,,,,1,,79.68,3,239.04,,,2,159.36,2,159.36,,,1,79.68,,,,,,,,,,,,,1,79.68,,,,,,,2,159.36,,
,,,,70~74,1,114.55,,,,,,,,,,,,,,,,,,,,,,,,,4,458.19,1,114.55,1,114.55,2,229.10,2,229.10,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,149.93,,,,,2,299.85,,,,,,,,3,,449.78,,,,,,,,,4,599.70,,,1,149.93,,,,,,,,,1,149.93,,,1,149.93,,,,,1,149.93,,,,,1,149.93,4,599.70,,
,,,,80~84,1,185.53,,,,,1,185.53,1,185.53,,,,,,2,,371.06,,,,1,185.53,,,,6,1113.17,,,1,185.53,1,185.53,,,,,1,185.53,,,,,2,371.06,,,,,2,371.06,,,,,,,,,,
,,,,85+,,,1,323.62,,,,,,,,,,,,1,,323.62,,,,,,,,,2,647.25,,,3,970.87,,,,,,,,,2,647.25,,,,,,,,,1,323.62,,,,,,,1,323.62,,
