,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,34.33,,,,,,,,,,,,,,,,,,3,,102.99,,,,,,,,,1,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,32.92,2,65.83,4,131.67,1,32.92,,,,,,,,,,,,,,,,,,,,,,,1,32.92,1,32.92,1,32.92,,,,,,,1,32.92,,,,,1,32.92,,,,,,,1,32.92,,,,,,,,,,,,,,,,
,,,,60~64,,,1,39.35,1,39.35,2,78.71,,,1,,,,39.35,,,,,,,,,,,,1,39.35,,,,,1,39.35,,,,,,,1,39.35,,,,,,,,,,,1,39.35,,,1,39.35,,,,,,,,,,,,,,,,
,,,,65~69,,,2,99.06,1,49.53,,,,,,,,,,,,,,,,,,,,,,,,,,,3,148.59,1,49.53,1,49.53,,,1,49.53,,,,,,,,,,,,,,,3,148.59,,,,,,,,,,,,,,,,
,,,,70~74,,,1,78.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,156.37,3,234.56,,,1,78.19,1,78.19,,,,,,,3,234.56,,,1,78.19,,,1,78.19,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,120.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,,,,,,,,,,1,120.92,,,,,,,,,,,,,,,,
,,,,80~84,,,1,209.21,1,209.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,209.21,,,,,,,,,1,209.21,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,,,,,,,,,,1,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,5,75.39,2,30.16,,,,,,,,,,,,,,,1,,15.08,1,,15.08,,,,,,,1,15.08,,,,,,,1,15.08,,,,,2,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,27.93,1,13.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,90.92,4,60.62,1,15.15,,,1,,,,15.15,,,,,,,,,,,,,,,,,,2,30.31,,,1,15.15,,,,,,,,,1,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,18.81,5,94.04,2,37.62,,,,,,,,,,2,37.62,,,,,,,1,,18.81,,,,,,,2,37.62,,,,,,,,,,,,,,,,,,,1,18.81,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,32.39,4,129.58,3,97.18,,,,,1,,,,32.39,,,,,,,,,,,,,,,,,,1,32.39,2,64.79,,,,,1,32.39,,,1,32.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,163.72,4,130.98,1,32.74,,,,,,,,,,,,,,,,,,,1,32.74,,,1,32.74,1,32.74,3,98.23,1,32.74,,,1,32.74,,,,,1,32.74,,,,,1,32.74,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,76.05,1,38.02,,,1,38.02,,,,,,,,,,,,,,1,,38.02,1,38.02,,,,,3,114.07,,,,,2,76.05,,,,,,,,,,,2,76.05,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,143.75,4,191.66,,,,,,,,,,,,1,,47.92,,,,,,,1,47.92,1,47.92,,,2,95.83,,,,,,,1,47.92,,,,,1,47.92,,,2,95.83,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,72.57,,,,,,,,,,,,,,,,,,,,,2,145.14,,,,,2,145.14,,,,,,,1,72.57,1,72.57,,,2,145.14,,,2,145.14,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,113.77,,,,,,,,,,,,,,,,,,,,,,,,,,,1,113.77,2,227.53,,,,,,,,,,,,,1,113.77,1,113.77,1,113.77,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,208.77,2,417.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,321.54,1,321.54,,,,,,,,,,,,2,,643.09,,,,,,,,,,,,,,,,,,,,,1,321.54,,,,,,,,,1,321.54,,,1,321.54,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.80,,,,,,,,,1,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,,13.09,,,,1,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,13.62,,,,,,,,,,1,,13.62,1,,13.62,,,,,,,,,,,,,,1,13.62,,,,,,,,,,,,,1,13.62,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,32.61,,,,,,,,,,,,,,1,,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,15.47,,,,,,,,,,1,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.47,,,,,,,,,,,,,,
,,,,35~39,,,2,28.00,1,14.00,,,,,,,,,,,,1,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.00,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,8,120.19,3,45.07,,,,,1,,,,15.02,,,,,,,,,,,,,,,,,,,,1,15.02,1,15.02,,,,,1,15.02,,,,,,,,,,,,,,,1,15.02,,,,,,,,,,,,,,
,,,,45~49,,,3,53.50,5,89.17,,,,,1,,,,17.83,,,,,,,,,1,,17.83,,,1,17.83,,,,,1,17.83,,,,,,,,,,,,,,,1,17.83,,,,,1,17.83,,,,,,,,,,,,,,,,
,,,,50~54,,,4,115.64,3,86.73,1,28.91,,,1,,,,28.91,,,,,,,,,,,,,,1,28.91,,,,,1,28.91,,,,,,,1,28.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,33.85,8,270.82,1,33.85,2,67.70,,,,,,,,,,,,,,,,,,,,,3,101.56,,,1,33.85,1,33.85,1,33.85,,,,,,,,,,,,,,,,,,,1,33.85,1,33.85,,,,,,,,,,,,,,
,,,,60~64,,,1,37.22,3,111.65,,,,,1,,,,37.22,,,,,,,,,,,,1,37.22,2,74.43,,,,,,,,,1,37.22,,,1,37.22,,,,,1,37.22,1,37.22,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,137.55,2,91.70,,,,,1,,,,45.85,,,1,,45.85,,,,,,,1,45.85,,,,,,,3,137.55,3,137.55,,,,,1,45.85,,,,,,,3,137.55,,,1,45.85,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,131.84,,,,,,,1,,,,65.92,,,,,,,,,1,,65.92,,,1,65.92,,,,,1,65.92,3,197.76,,,,,,,,,,,,,2,131.84,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,112.36,1,112.36,,,1,112.36,,,,,,,,1,,112.36,,,,1,,112.36,,,,,,,,,1,112.36,,,,,,,1,112.36,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,197.63,,,,,,,,,,,,,,,,,,,,,,,,,2,395.26,,,1,197.63,1,197.63,1,197.63,,,,,1,197.63,,,,,,,1,197.63,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,320.51,1,320.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,2,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,,13.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.36,,,,,,,1,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,15.68,1,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,57.16,3,42.87,,,,,,,,,,,,,,,,,,,,,,,1,14.29,1,14.29,,,,,,,,,1,14.29,,,,,,,,,,,1,14.29,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,106.01,3,45.43,1,15.14,,,,,,,,,,,,,,,,,,,,,,,1,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,9,152.16,9,152.16,1,16.91,,,1,,,,16.91,,,1,,16.91,,,,,,,3,50.72,1,16.91,,,,,1,16.91,,,,,3,50.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,51.84,7,181.44,3,77.76,3,77.76,,,,,,,,1,25.92,,,,2,,51.84,,,,,,,,1,25.92,,,2,51.84,,,,,2,51.84,,,1,25.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,177.62,,,,,,,,,,,,,,,,,1,,35.52,2,,71.05,,,,,1,35.52,1,35.52,1,35.52,,,,,1,35.52,,,,,,,,,,,,,1,35.52,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,145.09,1,36.27,1,36.27,,,1,,,,36.27,,,,,,1,,36.27,5,,181.36,,,,,2,72.54,,,1,36.27,,,,,1,36.27,,,,,1,36.27,,,1,36.27,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,132.51,3,132.51,,,,,,,,,,,,1,,44.17,,,,6,,265.02,1,44.17,,,4,176.68,,,,,2,88.34,1,44.17,2,88.34,,,2,88.34,1,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,126.10,2,126.10,1,63.05,2,126.10,,,,,,,,,,,,,,2,,126.10,,,1,63.05,3,189.16,,,3,189.16,,,,,2,126.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,3,321.20,,,,,,,,,,,,2,,214.13,,,,1,,107.07,,,2,214.13,,,,,3,321.20,,,,,,,,,,,1,107.07,,,1,107.07,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,,302.11,,,2,604.23,,,,,,,1,302.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,15.48,,,1,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,32.26,,,,,,,,,,,,,,1,,16.13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.13,,,,,,,1,16.13,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,58.11,4,58.11,,,,,,,,,,,,1,,14.53,,,,,,,,,,,,,1,14.53,1,14.53,,,,,,,,,,,1,14.53,,,,,1,14.53,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,30.03,2,30.03,,,,,,,,,,,,,,,,,,,,,1,15.01,1,15.01,,,,,2,30.03,,,2,30.03,,,,,,,,,,,,,,,,,2,30.03,,,,,,,,,,,,,,,,
,,,,45~49,,,9,148.25,2,32.94,1,16.47,1,16.47,,,,,,,,,,,,,,,,,1,16.47,1,16.47,,,1,16.47,3,49.42,1,16.47,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,10,230.20,1,23.02,,,,,,,,,,,,1,,23.02,,,,,,,1,23.02,,,,,,,1,23.02,,,1,23.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,108.97,2,72.65,1,36.32,,,,,,,,,,,,,,,,1,,36.32,,,2,72.65,,,2,72.65,3,108.97,,,,,,,,,,,4,145.30,1,36.32,,,,,1,36.32,,,,,,,,,,,,,,,,,,
,,,,60~64,1,35.14,6,210.82,1,35.14,1,35.14,,,1,,,,35.14,,,,,,,,,,,,1,35.14,2,70.27,,,3,105.41,1,35.14,,,,,,,,,,,2,70.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,43.74,,,,,,,,,,,,,,,,,1,,43.74,1,,43.74,1,43.74,2,87.49,,,,,3,131.23,1,43.74,,,,,,,,,3,131.23,,,1,43.74,,,1,43.74,1,43.74,,,,,,,,,,,,,,,,
,,,,70~74,,,2,118.98,1,59.49,,,,,2,,,,118.98,1,59.49,,,,1,,59.49,1,,59.49,,,1,59.49,1,59.49,,,1,59.49,,,,,,,1,59.49,1,59.49,3,178.47,1,59.49,3,178.47,,,1,59.49,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,101.52,,,,,,,,,,,,,,,,,,,,,,,,,3,304.57,,,,,2,203.05,,,,,,,,,,,3,304.57,,,1,101.52,1,101.52,1,101.52,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,169.20,,,,,,,,,,,,,,1,,169.20,,,,,,,,,,,,,1,169.20,1,169.20,,,1,169.20,,,,,,,1,169.20,,,1,169.20,,,1,169.20,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,288.18,,,,,,,,,,,,,,,,,,,,,,,,,1,288.18,,,,,1,288.18,,,,,,,1,288.18,,,2,576.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.39,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.18,,,,,,,,1,,15.18,,,,,,,,,,,,,,,,,,,,,,,1,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,59.69,,,,,,,,,,,,,,,,1,,14.92,,,,,,,,,1,14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,10,147.04,3,44.11,1,14.70,,,,,,,,,,,,4,,58.81,,,,,,,2,29.41,,,,,,,,,,,,,,,,,,,,,2,29.41,,,,,1,14.70,,,,,,,,,,,,,,,,,,
,,,,45~49,8,130.17,1,16.27,2,32.54,,,1,16.27,,,,,,,,,,,1,,16.27,1,,16.27,1,16.27,2,32.54,,,,,,,,,1,16.27,,,2,32.54,,,1,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,125.55,2,41.85,,,1,20.92,2,41.85,,,,,,,,,,,3,,62.77,,,,,,4,83.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,142.05,1,35.51,,,,,,,,,,,,1,35.51,,,,2,,71.02,,,,1,35.51,2,71.02,,,,,,,,,1,35.51,,,,,,,1,35.51,,,1,35.51,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,174.52,,,,,2,69.81,,,,,,,,1,34.90,,,,5,,174.52,1,,34.90,,,2,69.81,1,34.90,,,1,34.90,1,34.90,1,34.90,,,,,,,,,,,,,,,1,34.90,,,,,,,,,,,,,,,,,,
,,,,65~69,3,128.15,1,42.72,,,1,42.72,,,,,,,,,,1,,42.72,3,,128.15,,,,,,2,85.43,,,,,1,42.72,,,1,42.72,1,42.72,4,170.87,,,3,128.15,,,1,42.72,,,1,42.72,,,,,,,,,,,,,,,,,,
,,,,70~74,1,55.90,1,55.90,,,2,111.79,1,55.90,,,,,,3,167.69,2,,111.79,2,,111.79,,,,,,2,111.79,,,1,55.90,4,223.59,1,55.90,1,55.90,,,3,167.69,1,55.90,1,55.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,95.24,1,95.24,,,1,95.24,,,1,,,,95.24,1,95.24,,,,4,,380.95,,,,2,190.48,1,95.24,,,,,1,95.24,,,,,,,1,95.24,,,1,95.24,,,2,190.48,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,163.13,,,1,163.13,,,,,,,,,,,,,,,,,,,1,163.13,,,,,,,2,326.26,,,,,,,,,,,,,,,1,163.13,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,260.42,1,260.42,,,,,,1,260.42,,,,,,,,,,,,1,260.42,1,260.42,,,1,260.42,,,,,,,1,260.42,,,,,,,1,260.42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
