,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,395.26,,,1,197.63,,,,,,,,,1,197.63,,,,,,,,,1,197.63,,,3,592.89,,,,,,,1,197.63,1,197.63,,,,,1,197.63,1,197.63,1,197.63,,,,,,,,,,,,,,
,,,,85+,,,,,1,303.03,,,,,,,,,,,,,1,303.03,,,,,,,,,1,303.03,,,,,,,,,,,,,,,,,,,,,,,,,1,303.03,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,16.69,1,,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,12.34,1,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,13.72,,,,,,,1,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,
,,,,30~34,4,58.71,1,14.68,1,14.68,,,,,,,,,,,,,1,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.73,2,27.45,1,13.73,1,13.73,2,27.45,,,,,,,,,1,13.73,1,13.73,,,,,1,13.73,,,,,,,,,1,13.73,1,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,94.47,2,31.49,,,2,31.49,2,31.49,,,,,,1,,15.75,1,15.75,1,15.75,,,,,,,1,15.75,2,31.49,,,,,1,15.75,,,,,,,,,,,1,15.75,,,,,,,,,,,,,,,,,,
,,,,45~49,8,169.42,3,63.53,,,,,,,,,,,,1,,21.18,,,2,42.35,,,,,,,1,21.18,,,1,21.18,,,,,,,,,,,,,1,21.18,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,80.45,1,40.23,,,,,,,1,,,,40.23,,,,,,,,,,,,,,1,40.23,,,,,1,40.23,1,40.23,,,,,,,2,80.45,,,1,40.23,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,43.33,2,86.66,,,1,43.33,,,,,,,,,,,,,,,,,1,43.33,3,129.98,,,1,43.33,,,1,43.33,1,43.33,,,,,,,2,86.66,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,89.49,,,1,44.74,,,2,89.49,,,,,,1,,44.74,3,134.23,2,89.49,,,,,1,44.74,4,178.97,,,,,,,,,,,,,1,44.74,,,,,,,,,1,44.74,,,,,,,,,,,,,,
,,,,65~69,1,57.24,3,171.72,1,57.24,1,57.24,1,57.24,,,,,,2,,114.48,,,3,171.72,1,57.24,1,57.24,1,57.24,1,57.24,,,,,,,1,57.24,,,,,,,1,57.24,,,,,1,57.24,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,81.23,,,,2,162.47,3,243.70,,,1,81.23,,,4,324.94,,,1,81.23,,,2,162.47,,,,,,,,,,,1,81.23,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,2,231.48,,,,,,,1,115.74,,,2,231.48,,,1,115.74,,,2,231.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,189.39,,,,,,,,,,,,,,,,,1,189.39,2,378.79,,,1,189.39,,,3,568.18,,,1,189.39,,,,,,,,,,,1,189.39,,,,,,,1,189.39,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,560.22,,,1,280.11,,,1,280.11,,,,,1,280.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,12.47,,,,,,,1,12.47,,,,,,,,,,,,,,,,,,,,,,,1,12.47,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,16.03,,,,,1,16.03,,,,,,,,,,,,,,,,,,,,,1,16.03,,,,,,,1,16.03,,,,,,,,,,,,,,
,,,,30~34,,,2,29.32,1,14.66,,,,,,,,,,2,,29.32,1,14.66,,,,,,,,,,,1,14.66,,,,,,,,,,,,,,,,,1,14.66,,,,,,,,,,,,,,,,,,
,,,,35~39,2,27.15,7,95.02,2,27.15,2,27.15,,,,,,,,1,,13.57,,,,,,,,,1,13.57,,,,,,,,,,,,,,,,,,,,,,,1,13.57,,,,,,,,,,,,,,,,
,,,,40~44,,,4,59.70,5,74.63,2,29.85,,,,,,,,1,,14.93,,,1,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,8,156.56,4,78.28,,,,,,,,,,1,,19.57,,,,,,,1,19.57,,,,,,,,,,,,,1,19.57,1,19.57,1,19.57,,,,,,,,,,,1,19.57,,,,,,,,,,,,
,,,,50~54,,,1,35.32,,,1,35.32,,,,,,,,,,,1,35.32,1,35.32,,,1,35.32,,,,,,,1,35.32,1,35.32,,,,,,,,,,,1,35.32,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,176.68,1,44.17,1,44.17,1,44.17,1,,,,44.17,,,,,,,,,,,,1,44.17,,,,,1,44.17,,,,,,,,,,,,,,,,,1,44.17,,,,,,,,,,,,,,,,
,,,,60~64,,,3,132.63,4,176.83,1,44.21,,,,,,,,,,,1,44.21,,,,,,,1,44.21,1,44.21,,,3,132.63,2,88.42,,,,,,,3,132.63,,,5,221.04,,,2,88.42,,,,,,,,,,,,,,,,
,,,,65~69,1,53.30,,,1,53.30,,,,,,,,,,1,,53.30,,,,,,,2,106.61,3,159.91,,,,,2,106.61,,,1,53.30,2,106.61,1,53.30,3,159.91,,,2,106.61,,,,,1,53.30,,,,,,,,,,,,,,
,,,,70~74,,,1,79.43,2,158.86,,,,,,,,,,1,,79.43,,,,,,,1,79.43,6,476.57,,,,,4,317.71,3,238.28,,,2,158.86,1,79.43,1,79.43,,,1,79.43,,,2,158.86,,,,,,,,,,,,,,,,
,,,,75~79,1,107.99,,,2,215.98,,,,,,,,,,1,,107.99,,,2,215.98,,,1,107.99,2,215.98,1,107.99,,,2,215.98,,,1,107.99,1,107.99,,,,,,,,,,,,,1,107.99,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,1,196.46,,,,,,,2,392.93,,,,,,,,,,,1,196.46,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,1,273.97,,,1,273.97,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,1,19.44,,,,,1,19.44,,,,,,,1,19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,,24.89,,,,,,,,,,,,,,,,,,,,,,,,,1,12.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,15.88,,,1,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,59.77,1,14.94,,,,,,,,,,1,,14.94,1,14.94,,,1,14.94,,,,,,,,,,,,,,,,,,,1,14.94,1,14.94,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,27.18,1,13.59,1,13.59,,,,,,,,4,,54.36,1,13.59,1,13.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,56.98,3,42.74,2,28.49,,,,,,,,,,,,,,,1,14.25,2,28.49,1,14.25,,,,,,,,,,,1,14.25,3,42.74,,,,,,,,,1,14.25,,,,,,,,,,,,,,,,
,,,,45~49,1,18.21,7,127.50,4,72.86,1,18.21,,,,,,,,3,,54.64,1,18.21,1,18.21,1,18.21,,,2,36.43,1,18.21,,,1,18.21,,,,,,,1,18.21,,,,,1,18.21,1,18.21,2,36.43,,,,,,,,,,,,,,,,
,,,,50~54,,,3,91.94,3,91.94,1,30.65,,,,,,,,,,,,,,,,,,,1,30.65,2,61.29,,,,,,,,,,,1,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,227.48,1,45.50,,,,,,,,,,,,,,,,,,,3,136.49,2,90.99,3,136.49,,,,,,,,,,,,,,,,,,,1,45.50,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,132.57,3,132.57,,,2,88.38,1,,,,44.19,,,,1,44.19,,,,,1,44.19,1,44.19,3,132.57,,,,,2,88.38,,,,,3,132.57,,,1,44.19,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,50.71,5,253.55,2,101.42,,,1,50.71,1,,,,50.71,,,,,,1,50.71,1,50.71,1,50.71,1,50.71,2,101.42,,,,,2,101.42,,,1,50.71,2,101.42,,,1,50.71,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,221.57,,,,,,,,,,,,,,,3,221.57,,,3,221.57,,,1,73.86,,,,,2,147.71,,,,,,,,,,,,,,,1,73.86,1,73.86,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,107.99,,,,,,2,215.98,,,1,107.99,,,1,107.99,1,107.99,,,1,107.99,2,215.98,,,,,,,1,107.99,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,183.15,,,1,183.15,,,,,,,,,1,183.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,268.82,,,,,,,,,,,1,268.82,,,,,,,,,,,1,268.82,,,,,,,1,268.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,2,24.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,44.95,,,,,,,,,,,,,,,3,44.95,1,14.98,,,,,,,,,,,,,1,14.98,,,,,,,,,,,,,,,,,1,14.98,,,,,,,,,,,,,,
,,,,30~34,,,2,30.91,,,,,,,,,,,,,,,1,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,27.64,2,27.64,,,,,,,,,,2,,27.64,1,13.82,,,,,,,,,,,,,,,2,27.64,1,13.82,,,,,1,13.82,,,,,1,13.82,1,13.82,,,,,,,,,,,,,,,,
,,,,40~44,,,5,70.21,2,28.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,69.60,5,87.00,2,34.80,1,17.40,,,,,,,,,,,,,,,,,2,34.80,,,1,17.40,1,17.40,,,1,17.40,,,,,1,17.40,,,,,1,17.40,,,2,34.80,,,,,,,,,,,,,,
,,,,50~54,,,4,101.70,3,76.28,,,,,,,,,,,,,2,50.85,,,,,,,,,,,1,25.43,1,25.43,,,1,25.43,,,1,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.04,2,92.08,2,92.08,,,,,,,,,,,,,1,46.04,,,1,46.04,,,2,92.08,,,1,46.04,3,138.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,88.46,,,,,,,,,,,,,,,,,,,1,44.23,,,1,44.23,,,2,88.46,,,,,,,,,,,1,44.23,1,44.23,3,132.68,,,1,44.23,,,,,1,44.23,,,,,,,,,,
,,,,65~69,,,2,99.01,2,99.01,,,,,2,,,,99.01,,,,,,,,3,148.51,,,3,148.51,,,,,1,49.50,,,,,,,,,1,49.50,,,2,99.01,,,3,148.51,,,,,1,49.50,,,,,,,,,,
,,,,70~74,,,,,1,69.69,,,,,1,,,,69.69,,,,,,,,1,69.69,,,2,139.37,,,1,69.69,2,139.37,,,,,1,69.69,,,1,69.69,,,2,139.37,,,1,69.69,1,69.69,,,,,,,,,,,,,,
,,,,75~79,,,3,319.83,,,,,,,,,,,,,,,,,,,,,1,106.61,,,,,1,106.61,,,,,,,,,,,,,1,106.61,,,,,1,106.61,,,1,106.61,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,255.75,,,,,,,1,255.75,1,255.75,,,,,,,1,255.75,1,255.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,16.03,,,,,,,,,,,,,1,16.03,,,,,,,,,,,,,,,,,1,16.03,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,28.04,,,,,,1,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,12.15,,,,,,,,,,,,,,,,,,,,,,,,,1,12.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,46.62,,,,,,,,,,,,,,,1,15.54,,,1,15.54,,,,,,,,,,,,,,,,,,,,,,,1,15.54,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,42.88,1,14.29,,,,,1,,,,14.29,,,,,,,,,,,,,,1,14.29,,,,,,,,,,,,,,,1,14.29,,,,,,,1,14.29,1,14.29,,,,,,,,,,,,
,,,,40~44,1,13.57,3,40.72,2,27.15,,,,,2,,,,27.15,,,,,,1,13.57,1,13.57,,,,,,,,,,,2,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,16.68,3,50.03,,,2,33.36,1,16.68,1,,,,16.68,,,,,,1,16.68,,,,,,,2,33.36,2,33.36,3,50.03,2,33.36,,,,,,,3,50.03,,,,,,,,,,,,,1,16.68,,,,,,,,,,
,,,,50~54,,,5,114.84,3,68.90,,,,,2,,,,45.93,1,,22.97,1,22.97,1,22.97,1,22.97,,,,,1,22.97,2,45.93,,,,,,,,,,,1,22.97,1,22.97,,,,,,,1,22.97,,,,,,,,,,,,,,
,,,,55~59,,,2,87.18,1,43.59,1,43.59,,,,,,,,,,,1,43.59,1,43.59,3,130.78,,,,,2,87.18,2,87.18,,,1,43.59,,,,,,,,,,,,,2,87.18,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,89.69,2,89.69,,,,,,,,,,,,,,,,,3,134.53,,,,,,,2,89.69,2,89.69,,,1,44.84,,,1,44.84,,,,,,,1,44.84,,,,,1,44.84,,,,,,,,,,,,
,,,,65~69,,,2,97.42,5,243.55,,,,,2,,,,97.42,,,,3,146.13,,,3,146.13,,,,,1,48.71,3,146.13,,,2,97.42,,,,,,,1,48.71,,,,,,,,,,,1,48.71,,,,,,,,,,,,
,,,,70~74,,,2,129.45,,,,,,,,,,,,,,,2,129.45,,,1,64.72,,,,,,,4,258.90,1,64.72,3,194.17,,,,,,,4,258.90,,,,,1,64.72,2,129.45,,,,,,,1,64.72,,,,,,,,
,,,,75~79,,,,,1,103.41,,,1,103.41,,,,,,1,,103.41,2,206.83,,,3,310.24,,,,,,,1,103.41,,,1,103.41,,,,,,,,,,,,,,,,,1,103.41,,,,,,,,,,,,,,
,,,,80~84,,,1,160.00,2,320.00,,,,,,,,,,1,,160.00,3,480.00,,,1,160.00,,,,,2,320.00,1,160.00,,,,,,,,,,,1,160.00,,,,,,,,,,,,,,,1,160.00,,,,,,,,
,,,,85+,,,,,,,,,1,233.10,,,,,,,,,1,233.10,,,,,1,233.10,1,233.10,2,466.20,1,233.10,,,,,,,1,233.10,,,,,,,,,2,466.20,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,2,,32.72,,,,,,,,,1,16.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,12.21,,,,,2,,,,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,13.60,,,,,,,,,1,,,,13.60,,,,,,1,13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.60,,,,,,,,,,,,,,,,
