,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,1,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,3,211.57,,,,,,,,,,,,,,,,,,,,,,1,70.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,132.54,,,2,132.54,1,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.27,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,79.68,,,1,79.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,159.36,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,87.80,3,263.39,1,87.80,1,87.80,,,,,,,,,,,,,,,,,,,,1,87.80,,,1,87.80,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,384.12,1,128.04,3,384.12,2,256.08,2,256.08,,,,,,,,1,128.04,,,,,,,1,128.04,1,128.04,,,,,1,128.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,134.05,,,5,670.24,,,1,134.05,,,,,,,,,,,,,,,,,,1,134.05,,,,,1,134.05,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,119.05,,,6,714.29,1,119.05,3,357.14,,,,,,2,238.10,1,119.05,1,119.05,1,119.05,1,119.05,,,1,119.05,1,119.05,,,2,238.10,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,428.57,4,571.43,1,142.86,4,571.43,,,,,,1,142.86,1,142.86,,,,,,,,,1,142.86,,,,,,,,,1,142.86,4,571.43,,,,,,,,,,,,,,,,
,,,,75~79,1,253.81,2,507.61,3,761.42,1,253.81,4,1015.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,253.81,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,1,564.97,1,564.97,,,,,1,564.97,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,1219.51,,,1,1219.51,1,,,,1219.51,1,1219.51,,,,,,,,,,,,,,,,,1,1219.51,,,,,1,1219.51,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,71.79,,,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.41,,,,,,,,,1,,,,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,69.20,,,1,69.20,,,,,4,,,,276.82,,,,,,,,,,,,,,,1,69.20,,,1,69.20,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,228.66,,,,,,,,,2,,,,152.44,,,2,152.44,,,,,,,,,,,,,,,,,,,,,1,76.22,,,,,,,,,,,,,,,,
,,,,50~54,,,1,89.61,,,,,2,179.21,3,,,,268.82,1,89.61,1,89.61,,,1,89.61,1,89.61,,,1,89.61,,,,,,,,,1,89.61,2,179.21,1,89.61,,,,,,,,,,,,,,
,,,,55~59,2,226.76,,,,,,,,,,,,,,1,113.38,4,453.51,2,226.76,,,1,113.38,,,,,,,1,113.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,152.44,,,,,,,2,304.88,5,,,,762.20,,,5,762.20,,,,,,,,,1,152.44,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,117.65,2,235.29,3,,,,352.94,2,235.29,4,470.59,,,1,117.65,2,235.29,,,,,,,2,235.29,,,,,,,1,117.65,,,,,,,2,235.29,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,431.03,2,287.36,11,1580.46,,,1,143.68,,,,,,,,,1,143.68,,,,,,,1,143.68,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,691.24,1,230.41,3,691.24,,,1,230.41,,,,,,,,,,,,,,,1,230.41,1,230.41,,,1,230.41,1,230.41,1,230.41,,,,,,,,
,,,,80~84,1,588.24,,,,,,,,,1,,,,588.24,,,,,,,1,588.24,,,,,,,,,1,588.24,,,,,,,,,,,,,,,1,588.24,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1010.10,,,1,1010.10,,,,,,,1,1010.10,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.46,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,73.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,72.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.57,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,1,70.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,218.82,,,,,1,72.94,,,4,,,,291.76,,,,,,,1,72.94,1,72.94,,,1,72.94,,,,,,,,,1,72.94,,,,,,,,,,,,,,,,,,
,,,,50~54,1,89.29,,,,,,,,,3,,,,267.86,,,1,89.29,,,1,89.29,,,,,,,,,,,,,,,1,89.29,,,1,89.29,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,5,,,,536.48,,,,,,,1,107.30,,,1,107.30,1,107.30,,,1,107.30,,,,,,,1,107.30,1,107.30,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,154.56,,,,,,,2,309.12,,,1,154.56,,,,,,,1,154.56,,,1,154.56,,,1,154.56,,,,,,,,,,,,,,
,,,,65~69,2,247.52,,,,,,,2,247.52,2,,,,247.52,,,,,,,6,742.57,,,,,,,1,123.76,1,123.76,3,371.29,,,,,,,1,123.76,,,,,,,,,,,,,,
,,,,70~74,1,142.05,1,142.05,,,,,2,284.09,1,,,,142.05,1,142.05,,,3,426.14,7,994.32,1,142.05,,,,,,,,,1,142.05,1,142.05,1,142.05,,,,,,,1,142.05,1,142.05,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,677.20,,,,,1,225.73,8,1805.87,1,225.73,,,,,,,,,2,451.47,1,225.73,2,451.47,1,225.73,3,677.20,,,3,677.20,,,,,,,,,,
,,,,80~84,1,518.13,,,,,,,2,1036.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,518.13,,,,,,,,
,,,,85+,,,,,,,,,1,943.40,2,,,,1886.79,,,,,1,943.40,1,943.40,,,1,943.40,,,,,,,2,1886.79,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,73.80,,,,,,,,,,,,,,,,,,,,1,73.80,,,,,,,,,1,73.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,72.62,,,,,1,72.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,70.03,,,,,,,2,140.06,,,,,,,,1,70.03,,,1,70.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,360.69,1,90.17,1,90.17,1,90.17,,,,,,,,3,270.51,,,1,90.17,,,,,,,,,,,1,90.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,99.90,,,,,,,2,199.80,,,,,,5,499.50,,,1,99.90,,,,,,,,,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,158.98,,,,,,,1,158.98,2,,,,317.97,1,158.98,,,,,,,,,1,158.98,2,317.97,,,1,158.98,,,1,158.98,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,134.41,,,,,2,268.82,2,268.82,2,,,,268.82,5,672.04,1,134.41,,,,,1,134.41,,,1,134.41,,,5,672.04,1,134.41,1,134.41,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,138.70,,,,,2,277.39,1,,,,138.70,5,693.48,3,416.09,,,,,,,,,,,1,138.70,,,,,3,416.09,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,422.83,,,,,2,422.83,2,422.83,1,,,,211.42,5,1057.08,,,,,2,422.83,,,1,211.42,,,,,1,211.42,1,211.42,1,211.42,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,467.29,,,,,,2,934.58,,,,,1,467.29,,,,,1,467.29,,,,,,,1,467.29,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,2,2040.82,1,1020.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,40~44,2,144.72,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,68.59,1,68.59,,,,,,,,,,,,,,,,,,,,,,1,68.59,,,1,68.59,1,68.59,,,,,,,,,,,,,,,,,,
,,,,50~54,2,172.27,1,86.13,,,,,,,2,,,,172.27,,,,,1,86.13,,,,,,,2,172.27,,,1,86.13,,,,,2,172.27,,,,,,,,,,,,,,,,,,
,,,,55~59,1,96.81,,,,,,,,,1,,,,96.81,,,,,2,193.61,,,1,96.81,,,,,2,193.61,,,,,,,2,193.61,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,154.08,,,,,,,1,,,,154.08,,,,,5,770.42,,,3,462.25,,,,,,,,,,,,,1,154.08,,,,,,,,,,,,,,,,,,
,,,,65~69,2,285.71,,,,,,,1,142.86,1,,,,142.86,1,142.86,1,142.86,1,142.86,,,,,,,,,1,142.86,2,285.71,1,142.86,,,1,142.86,,,,,,,,,,,,,,,,,,
,,,,70~74,3,437.32,,,2,291.55,,,3,437.32,1,,,,145.77,,,1,145.77,6,874.64,,,,,1,145.77,1,145.77,,,3,437.32,1,145.77,,,2,291.55,2,291.55,1,145.77,,,,,,,,,,,,,,
,,,,75~79,1,191.94,,,,,1,191.94,4,767.75,1,,,,191.94,,,,,5,959.69,,,2,383.88,1,191.94,,,,,,,2,383.88,,,,,,,1,191.94,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,5,2109.70,1,,,,421.94,,,,,2,843.88,1,421.94,,,,,,,,,,,,,,,,,,,1,421.94,,,,,,,,,,,,,,
,,,,85+,1,925.93,,,,,,,,,,,,,,,,,,2,1851.85,,,,,,,,,,,1,925.93,,,,,,,,,1,925.93,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,1,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,76.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,74.63,1,74.63,,,1,74.63,,,,,,,,,,1,74.63,2,149.25,,,,,1,74.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,138.12,,,,,,,,,,,,,,,,1,69.06,1,69.06,,,,,,,,,,,,,,,,,,,,,2,138.12,,,,,,,,,,,,,,
,,,,50~54,1,82.85,,,,,,,,,4,,,,331.40,,,2,165.70,1,82.85,,,,,1,82.85,1,82.85,1,82.85,,,,,,,1,82.85,1,82.85,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,3,,,,282.75,,,1,94.25,1,94.25,1,94.25,,,2,188.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,291.12,,,,,4,582.24,,,1,145.56,,,,,,,,,1,145.56,,,1,145.56,1,145.56,,,,,,,,,,,,,,,,
,,,,65~69,1,153.14,,,,,,,1,153.14,3,,,,459.42,,,1,153.14,2,306.28,,,,,,,,,,,,,2,306.28,1,153.14,2,306.28,,,,,,,,,,,,,,,,,,
,,,,70~74,1,146.41,2,292.83,,,,,,,1,,,,146.41,1,146.41,1,146.41,4,585.65,,,,,,,,,1,146.41,1,146.41,,,,,3,439.24,,,1,146.41,1,146.41,,,2,292.83,,,,,,,,
,,,,75~79,,,,,,,3,570.34,,,1,,,,190.11,,,,,3,570.34,,,,,,,,,,,,,,,,,1,190.11,,,1,190.11,,,1,190.11,,,,,,,,,,
,,,,80~84,,,,,,,1,404.86,,,,,,,,,,,,4,1619.43,,,,,,,1,404.86,,,,,1,404.86,,,,,,,1,404.86,,,1,404.86,2,809.72,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,909.09,2,1818.18,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,1,909.09,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,甲狀腺,,白血病,,肺、支氣管及氣管,,膀胱,,,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,39.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,175.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,104.60,,,,,,,1,104.60,,,,,,1,104.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,127.06,,,,,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,357.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,1,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,69.49,,,,,,,1,,,,69.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,120.92,1,120.92,1,120.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,92.85,,,,,,,,1,92.85,,,,,1,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,100.50,,,,,,,,1,100.50,1,100.50,2,201.01,1,100.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,178.57,,,,,,,2,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,196.85,,,,,,,,,,,,,,,,1,196.85,,,,,1,196.85,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,胃,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,,,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,2,72.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,2,181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,91.58,,,,,,,,,,,,,,,,1,91.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,101.73,,,,,,,,1,101.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,123.92,,,,,,,,,,,,1,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
