,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,結直腸癌,,,腦,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,45~49,1,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,378.79,1,378.79,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,1,,350.88,,,,,,,,,,,,,
,,,,60~64,,,1,271.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,311.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,364.96,,,,,,,,,,,,1,,364.96,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,523.56,,,1,,,,523.56,,,1,,523.56,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1587.30,1,,,,1587.30,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,結直腸癌,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,331.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,284.90,,,,,,,1,,,,284.90,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,296.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,370.37,,,2,740.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,943.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,結直腸癌,,,鼻咽,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,1,259.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,353.36,,,,,,,,,,,,,,,,,,,,1,,353.36,,,,,,,,,,
,,,,45~49,,,,,1,338.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,292.40,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,295.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,359.71,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,465.12,,,,,,,,1,465.12,1,,465.12,1,,465.12,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,840.34,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,292.40,,,,,1,292.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,344.83,1,344.83,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,421.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,肝及肝內膽管,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胰,,,結直腸癌,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,25~29,1,248.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,317.46,,,,,,,,,,,,,
,,,,45~49,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,626.96,,,,,1,313.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,432.90,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,611.62,,,,,,,,1,,305.81,1,,305.81,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,314.47,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,342.47,1,342.47,,,,,1,,,,342.47,1,342.47,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,699.30,1,,,,699.30,,,1,,699.30,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,結直腸癌,,腎,,,膀胱,,,鼻咽,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,35~39,,,2,625.00,1,312.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,321.54,,,,,,,,,,,,,,,,,,,1,,321.54,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,317.46,,,,,,,,,,,,,,1,,317.46,,,,,,,,,,
,,,,60~64,1,353.36,,,,,,,,,,,,,,1,353.36,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,295.86,,,,,,,,,1,,,,295.86,1,295.86,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,2,704.23,,,3,,,,1056.34,1,352.11,1,,352.11,,,,,,,,,,,,,,,,
,,,,75~79,1,408.16,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1149.43,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他內分泌腺,,肺、支氣管及氣管,,,胃,,,結直腸癌,,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,347.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,353.36,,,,,,,,,,,,1,,353.36,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,396.83,,,,,,,,,,,,1,396.83,,,,,,,,
,,,,65~69,1,303.03,,,,,,,,,,,,,,,,1,,303.03,,,,,,,,,,,,,,,,
,,,,70~74,,,1,337.84,,,,,,,,,,,,,,1,,337.84,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,429.18,,,,,,,1,,429.18,,,,,,,,,,
,,,,80~84,,,,,,,1,571.43,,,,,,,,,,,,,2,,1142.86,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,1086.96,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,結直腸癌,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,334.45,,,,,,,,,,,,,,,,
,,,,55~59,1,330.03,,,,,,,,,1,,,,330.03,1,330.03,,,,1,,330.03,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,682.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,406.50,1,406.50,,,,,,,,,,1,,406.50,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮體,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,,331.13,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,280.90,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,321.54,1,321.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,361.01,,,,,1,361.01,1,361.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,529.10,1,529.10,3,1587.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,,,腎盂及其他泌尿系統,,腦,,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,45~49,2,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,315.46,,,,,,,,,,,,,
,,,,55~59,1,311.53,,,,,1,311.53,,,1,,,,311.53,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,862.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,326.80,1,326.80,1,326.80,1,326.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,361.01,,,1,361.01,,,,,,,,1,361.01,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,406.50,,,,,,,1,,,,406.50,,,1,,406.50,,,,,,,,,,,,,,,,
,,,,85+,,,1,775.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
