,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,1,48.36,,,,,,,,,,,,,,,,,,1,48.36,,,,,,,,,,,,,,,,,,,,1,48.36,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.07,,,,
,,,,35~39,1,57.05,,,,,,,,,,,,,,,,2,114.09,,,,,,,,2,114.09,,,,,,,,,,,,,,,,,,,1,57.05,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,2,110.25,,,1,,55.13,,,,,,,2,110.25,,,,,,,,,,,1,55.13,,,,,,,,
,,,,45~49,1,59.28,,,1,59.28,,,1,59.28,,,,,,,,2,118.55,,,1,,59.28,,,,,,,2,118.55,1,59.28,,,1,59.28,,,,,,,,,,,,,,
,,,,50~54,1,63.78,,,,,,,,,,,,,,,,7,446.43,,,,,,1,63.78,1,63.78,,,1,63.78,,,1,63.78,,,,,,,,,,,,,,,,
,,,,55~59,1,82.78,,,,,,,,,1,,,,82.78,1,82.78,2,165.56,,,1,,82.78,1,82.78,,,,,,,,,,,,,2,165.56,2,165.56,1,82.78,1,82.78,,,,,,
,,,,60~64,2,221.98,,,,,,,,,,,,,,,,2,221.98,,,,,,,,,,,,3,332.96,,,1,110.99,,,1,110.99,,,,,,,,,,,,
,,,,65~69,,,,,1,103.84,,,,,1,,,,103.84,,,2,207.68,,,2,,207.68,2,207.68,1,103.84,,,2,207.68,,,1,103.84,,,2,207.68,1,103.84,,,,,2,207.68,,,1,103.84
,,,,70~74,,,,,,,1,119.19,,,2,,,,238.38,,,1,119.19,,,,,,,,,,1,119.19,,,,,1,119.19,,,1,119.19,,,,,1,119.19,1,119.19,,,,
,,,,75~79,,,,,1,159.49,,,,,1,,,,159.49,,,1,159.49,,,,,,3,478.47,,,,,1,159.49,1,159.49,1,159.49,,,1,159.49,,,,,,,,,1,159.49,5,797.45
,,,,80~84,,,1,355.87,,,,,,,,,,,,,,,,,,,,,3,1067.62,,,,,2,711.74,,,,,,,2,711.74,,,,,1,355.87,,,,,1,355.87
,,,,85+,,,,,,,,,,,,,,,,,,3,1910.83,,,1,,636.94,2,1273.89,,,,,2,1273.89,,,2,1273.89,,,,,1,636.94,,,,,,,,,1,636.94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,1,68.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,56.69,,,,,,,,,,,,,,,,,,,1,56.69,,,,,,
,,,,35~39,2,118.62,,,,,,,,,1,,,,59.31,,,,,,,,,,,,,,,,1,59.31,,,,,,,,,,,,,,,,,1,59.31,,
,,,,40~44,2,111.23,,,,,,,,,4,,,,222.47,,,,,,,,,,,,,,,,,,1,55.62,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,2,,,,117.03,,,1,58.51,,,,,,,,,,1,58.51,,,,,,,,,,,1,58.51,,,,,,,2,117.03,,
,,,,50~54,3,193.55,,,,,,,,,3,,,,193.55,,,,,,,2,,129.03,2,129.03,1,64.52,,,,,,,,,1,64.52,,,,,,,,,,,1,64.52,,
,,,,55~59,,,,,,,2,153.14,,,5,,,,382.85,,,,,,,,,,,,,,,,,,,,,,,,2,153.14,1,76.57,,,,,1,76.57,2,153.14,,
,,,,60~64,1,115.21,,,,,,,,,7,,,,806.45,,,,,1,115.21,1,,115.21,,,,,,,,,,,,,,,,,1,115.21,1,115.21,,,1,115.21,1,115.21,2,230.41
,,,,65~69,,,,,1,103.73,,,,,5,,,,518.67,1,103.73,,,4,414.94,2,,207.47,,,,,1,103.73,,,,,1,103.73,,,,,5,518.67,,,,,,,,,1,103.73
,,,,70~74,,,1,116.28,,,,,1,116.28,3,,,,348.84,,,1,116.28,2,232.56,2,,232.56,1,116.28,,,2,232.56,1,116.28,2,232.56,,,,,,,3,348.84,1,116.28,,,,,,,4,465.12
,,,,75~79,,,,,1,158.23,,,,,1,,,,158.23,,,,,1,158.23,2,,316.46,,,,,1,158.23,,,,,,,,,,,2,316.46,,,,,2,316.46,,,1,158.23
,,,,80~84,,,,,,,,,,,1,,,,330.03,,,,,,,2,,660.07,,,,,1,330.03,,,1,330.03,,,,,1,330.03,1,330.03,,,,,1,330.03,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,617.28,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,,2,1234.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.70,,,,,,,,,,,,
,,,,20~24,,,,,,,1,62.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,51.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,103.25,,,,,,,,
,,,,30~34,,,,,1,56.05,,,,,,,,,,,,1,56.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,117.23,,,,,2,117.23,,,,,,,,1,58.62,1,58.62,,,,,,,,1,58.62,,,,,,,,,,,,,,,1,58.62,,,,,,,,
,,,,40~44,3,161.12,,,,,3,161.12,1,53.71,,,,,,,,,,,,,,,,,,,,,1,53.71,,,,,,,,,,,1,53.71,1,53.71,,,,,,
,,,,45~49,1,53.82,,,,,1,53.82,,,,,,,,,,,,,,,,,,,,,,,,,1,53.82,1,53.82,,,,,,,,,,,,,,,,
,,,,50~54,5,313.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,69.78,,,,,1,69.78,1,69.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.78,1,69.78,,,1,69.78,,,,
,,,,60~64,2,235.57,,,,,3,353.36,1,117.79,,,,,,,,,,1,117.79,1,,117.79,,,,,1,117.79,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.40,,,,,6,602.41,,,1,,,,100.40,,,1,100.40,,,1,,100.40,,,,,1,100.40,,,,,,,1,100.40,,,,,1,100.40,,,1,100.40,,,,
,,,,70~74,,,,,,,,,,,7,,,,812.06,,,3,348.03,,,,,,,,,,,,,,,,,,,,,,,,2,232.02,,,2,232.02,,,,
,,,,75~79,,,2,302.57,,,3,453.86,,,4,,,,605.14,,,1,151.29,,,,,,1,151.29,1,151.29,1,151.29,1,151.29,,,1,151.29,,,,,1,151.29,,,1,151.29,3,453.86,,,,
,,,,80~84,,,,,,,1,291.55,,,2,,,,583.09,,,,,,,,,,,,,,,,1,291.55,,,,,,,,,,,,,1,291.55,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1242.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,621.12,1,621.12,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,115.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.49,,,,,,,,,,,,,,,,
,,,,35~39,1,61.24,,,,,1,61.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,54.64,,,,,2,,,,109.29,,,,,,,,,,,,,,1,54.64,,,,,,,1,54.64,,,,,1,54.64,1,54.64,,,,,,
,,,,45~49,2,107.07,,,,,,,,,,,,,,2,107.07,,,1,53.53,,,,,,,,1,53.53,,,,,,,1,53.53,,,,,,,,,,,,,,
,,,,50~54,1,60.72,,,,,,,,,,,,,,1,60.72,,,2,121.43,3,,182.15,1,60.72,1,60.72,1,60.72,,,,,2,121.43,,,,,,,,,,,,,1,60.72,,
,,,,55~59,3,199.34,1,66.45,,,,,,,,,,,,3,199.34,1,66.45,,,1,,66.45,,,1,66.45,1,66.45,,,,,,,,,,,1,66.45,,,,,,,,,,
,,,,60~64,,,,,,,,,1,112.99,,,,,,3,338.98,,,1,112.99,3,,338.98,1,112.99,1,112.99,,,1,112.99,1,112.99,,,,,1,112.99,,,,,,,,,,,,
,,,,65~69,1,103.73,,,,,,,1,103.73,,,,,,,,,,,,5,,518.67,,,,,,,,,,,2,207.47,,,,,,,,,,,,,,,,
,,,,70~74,2,234.47,,,,,,,,,,,,,,,,,,1,117.23,3,,351.70,,,4,468.93,2,234.47,,,,,2,234.47,1,117.23,,,1,117.23,1,117.23,,,1,117.23,1,117.23,,
,,,,75~79,,,,,1,150.38,,,,,1,,,,150.38,2,300.75,,,3,451.13,3,,451.13,,,,,,,,,,,,,,,,,1,150.38,,,,,,,1,150.38,,
,,,,80~84,,,,,,,1,275.48,,,,,,,,1,275.48,,,,,2,,550.96,,,,,,,,,,,1,275.48,,,,,1,275.48,,,,,,,3,826.45,,
,,,,85+,,,,,,,,,,,1,,,,568.18,1,568.18,,,,,3,,1704.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119.47,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,54.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.41,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,63.33,,,,,,,,,,,,1,,63.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.95,,,,,,,4,219.78,,,,,,1,54.95,,,,,1,,54.95,,,,,,,,,,,,,1,54.95,,,,,,,,,,,,,,
,,,,45~49,1,54.41,,,,,,,2,108.81,,,,,,1,54.41,,,1,54.41,,,,,,,,,,,,,,,,1,54.41,,,,,,,,,,,,,,
,,,,50~54,4,235.29,,,,,,,3,176.47,1,,,,58.82,1,58.82,,,1,58.82,,,,,,,,,,,,,,1,58.82,2,117.65,,,,,,,,,,,,,,
,,,,55~59,2,134.05,,,,,2,134.05,,,,,,,,2,134.05,,,,,1,,67.02,1,67.02,,,2,134.05,,,,,,,,,2,134.05,,,,,,,,,,,,
,,,,60~64,,,,,,,,,4,400.80,1,,,,100.20,3,300.60,,,,,1,,100.20,,,,,2,200.40,,,,,,,1,100.20,1,100.20,,,,,,,,,,,,
,,,,65~69,1,111.11,,,,,1,111.11,4,444.44,1,,,,111.11,5,555.56,,,1,111.11,,,,1,111.11,1,111.11,,,,,,,2,222.22,,,,,,,,,,,,,,,,
,,,,70~74,1,117.23,,,,,,,3,351.70,2,,,,234.47,3,351.70,1,117.23,1,117.23,1,,117.23,,,,,1,117.23,1,117.23,1,117.23,,,,,4,468.93,,,,,,,,,,,,
,,,,75~79,,,,,,,1,149.70,1,149.70,1,,,,149.70,4,598.80,,,4,598.80,,,,,,,,1,149.70,1,149.70,1,149.70,,,,,4,598.80,,,,,,,,,,,,
,,,,80~84,,,1,245.70,1,245.70,1,245.70,1,245.70,1,,,,245.70,1,245.70,,,,,,,,1,245.70,,,1,245.70,,,,,1,245.70,,,3,737.10,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,549.45,,,,,,2,1098.90,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,直腸與肛門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,72.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,361.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,81.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,107.87,2,215.75,,,1,107.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,193.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,226.76,,,,,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,肝及肝內膽管,,肺、支氣管及氣管,,胃,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,31.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,137.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,81.30,,,,,,,1,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,102.99,,,,,1,102.99,1,102.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,247.83,,,,,,,1,,,,123.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,191.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,223.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,其它淋巴瘤,,直腸與肛門,,骨、關節及關節軟骨,,結直腸癌,,,,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,69.54,,,,,,,1,,,,69.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,79.68,,,,,,,,,,,,1,79.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,100.40,1,100.40,1,100.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,120.34,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胸腺、心臟與中隔,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,33.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,43.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,57.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,179.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,71.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,78.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,98.04,,,,,1,,98.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,243.61,1,121.80,,,,,1,121.80,,,,,,,,,,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,168.92,,,,,,,,,,,,,,,,1,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,227.79,1,227.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,35.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,89.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
