,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.87,,,,,,,,,,,1,15.87,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,16.76,,,,,,,,,,1,16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,13.46,,,,,1,,,,13.46,,,,,1,,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.46,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,32.72,1,10.91,,,,,1,,,,10.91,,,,,,,,,,,,2,21.81,1,10.91,,,1,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,22.22,,,1,11.11,2,,,,22.22,1,11.11,,,,,,,,,,,,,,,,,,,,,,,,1,11.11,,,,,,,1,11.11,,,,,,,,,1,11.11,,,,,,,,
,,,,40~44,,,8,117.61,2,29.40,1,14.70,,,1,,,,14.70,,,,,1,,14.70,,,,,1,14.70,1,14.70,1,14.70,,,,,,,,,,,,,,,,,,,,,,,1,14.70,1,14.70,,,1,14.70,,,,,,
,,,,45~49,,,5,99.72,2,39.89,,,,,,,,,,,,,,,,,,,,,1,19.94,1,19.94,1,19.94,,,,,,,,,,,,,,,,,,,,,,,1,19.94,,,,,1,19.94,,,,,,
,,,,50~54,,,4,145.35,3,109.01,,,,,,,,,,1,36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,72.67,,,,,,,,,,,,,1,36.34,,,,
,,,,55~59,,,,,4,168.35,,,,,,,,,,,,,,,,,3,126.26,,,1,42.09,1,42.09,,,,,,,1,42.09,,,,,,,,,,,1,42.09,1,42.09,,,,,,,1,42.09,,,,,,,,
,,,,60~64,,,2,108.75,1,54.38,2,108.75,,,1,,,,54.38,,,,,1,,54.38,3,163.13,,,1,54.38,,,4,217.51,,,,,,,,,,,,,,,,,,,,,,,1,54.38,,,,,,,,,,,,
,,,,65~69,,,2,142.55,1,71.28,1,71.28,,,,,,,,1,71.28,2,142.55,,,,4,285.10,1,71.28,,,1,71.28,1,71.28,1,71.28,,,,,,,,,1,71.28,,,,,2,142.55,,,1,71.28,2,142.55,1,71.28,1,71.28,,,,,,,,
,,,,70~74,,,2,200.20,1,100.10,,,,,,,,,,,,1,100.10,,,,2,200.20,,,,,1,100.10,3,300.30,,,,,,,,,1,100.10,,,1,100.10,,,1,100.10,,,,,,,,,1,100.10,,,1,100.10,,,,
,,,,75~79,,,1,155.28,2,310.56,,,,,,,,,,,,,,,,,,,,,,,,,3,465.84,,,,,1,155.28,1,155.28,1,155.28,,,,,,,2,310.56,,,,,,,,,,,,,,,,,,
,,,,80~84,1,335.57,1,335.57,2,671.14,,,,,,,,,,,,1,335.57,,,,1,335.57,,,,,1,335.57,2,671.14,,,,,,,,,,,,,,,,,1,335.57,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,995.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,15.83,,,,,,,,,,,,,,,,1,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,13.70,,,,,,,1,,,,13.70,,,1,13.70,1,,13.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,31.96,6,63.92,,,,,3,,,,31.96,,,2,21.31,1,,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.65,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,32.55,5,54.24,,,,,,,,,,1,10.85,,,,,,1,10.85,,,1,10.85,,,,,,,,,1,10.85,1,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,94.93,1,13.56,,,,,1,,,,13.56,,,,,,,,1,13.56,1,13.56,1,13.56,,,1,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,10,183.15,3,54.95,2,36.63,,,1,,,,18.32,,,1,18.32,1,,18.32,2,36.63,2,36.63,1,18.32,,,1,18.32,,,1,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,163.93,1,32.79,,,,,1,,,,32.79,,,,,1,,32.79,,,,,1,32.79,,,,,,,1,32.79,,,,,,,,,,,1,32.79,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,125.89,1,41.96,3,125.89,,,1,,,,41.96,,,,,1,,41.96,,,1,41.96,1,41.96,,,,,1,41.96,1,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,202.74,3,152.05,1,50.68,,,,,,,,,,,,,,,1,50.68,1,50.68,3,152.05,,,2,101.37,,,,,,,,,2,101.37,,,3,152.05,1,50.68,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,69.25,2,138.50,,,1,69.25,,,,,,,,,,4,,277.01,,,2,138.50,3,207.76,1,69.25,1,69.25,,,1,69.25,,,,,,,1,69.25,1,69.25,1,69.25,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,3,,281.16,1,93.72,3,281.16,2,187.44,,,3,281.16,,,1,93.72,,,,,,,,,1,93.72,,,,,1,93.72,,,,,,,,,,,,,,,,
,,,,75~79,1,151.06,,,,,,,1,151.06,,,,,,,,,,1,,151.06,,,1,151.06,2,302.11,,,2,302.11,1,151.06,2,302.11,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,304.88,,,,,,,,,,,,,,1,,304.88,,,,,,,,,,,,,4,1219.51,,,,,1,304.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,458.72,,,,,1,458.72,,,,,,,1,458.72,,,,,,,,,1,458.72,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,14.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.86,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,14.33,,,2,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,2,27.54,,,,,,,1,13.77,,,,,,,,,,,,,1,13.77,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,10.35,,,,,,,,,,,,1,10.35,1,10.35,,,,2,20.71,1,10.35,1,10.35,,,,,,,,,,,1,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,51.86,4,41.49,,,,,,,,,,2,20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.37,,,,,,,,,,,1,10.37,,,,,,,,
,,,,40~44,,,3,38.42,1,12.81,,,,,,,,,,,,,,,,,,,2,25.61,,,,,,,,,,,,,,,1,12.81,,,,,,,,,,,,,,,,,2,25.61,1,12.81,1,12.81,,,,
,,,,45~49,,,8,136.26,4,68.13,,,1,17.03,,,,,,1,17.03,,,,,,3,51.10,,,,,,,,,1,17.03,,,,,1,17.03,,,,,,,1,17.03,,,,,,,,,,,1,17.03,,,,,,,,
,,,,50~54,,,2,55.39,6,166.16,3,83.08,,,,,,,,1,27.69,,,,,,,,2,55.39,,,,,,,,,1,27.69,,,1,27.69,,,,,,,,,,,,,,,1,27.69,,,,,,,,,,,,
,,,,55~59,,,8,332.36,4,166.18,1,41.55,1,41.55,,,,,,,,,,2,,83.09,,,3,124.64,,,,,,,2,83.09,3,124.64,,,,,,,1,41.55,,,,,,,,,,,1,41.55,,,,,,,1,41.55,,,,
,,,,60~64,,,2,93.63,1,46.82,,,,,,,,,,,,,,,,,,,3,140.45,,,,,,,,,2,93.63,,,1,46.82,,,,,,,1,46.82,,,2,93.63,,,,,1,46.82,,,,,,,,,,
,,,,65~69,1,68.17,2,136.33,,,1,68.17,,,,,,,,1,68.17,1,68.17,,,,1,68.17,2,136.33,,,,,,,2,136.33,1,68.17,1,68.17,1,68.17,,,,,,,1,68.17,1,68.17,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,86.58,1,86.58,,,,,,,,,,1,86.58,1,86.58,,,,,,3,259.74,1,86.58,1,86.58,,,1,86.58,2,173.16,,,3,259.74,,,,,,,2,173.16,,,,,,,,,,,,,,,1,86.58,,,,
,,,,75~79,,,,,,,,,1,138.50,,,,,,1,138.50,,,,,,,,2,277.01,,,,,,,1,138.50,1,138.50,,,2,277.01,,,1,138.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,276.24,,,,,,,,,,,,,,,,,,,,,,,2,552.49,1,276.24,,,2,552.49,,,,,,,,,,,,,1,276.24,,,,,,,,,,,,,,
,,,,85+,,,1,414.94,2,829.88,,,,,,,,,,,,,,2,,829.88,,,,,,,,,,,,,1,414.94,,,1,414.94,,,,,,,1,414.94,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,1,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.66,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,20.82,,,3,31.24,,,,,,,,1,10.41,,,,,,1,10.41,,,,,,,1,10.41,,,1,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,8,80.35,1,10.04,4,40.17,,,,,,,,,,1,10.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,12,144.47,,,1,12.04,1,12.04,,,,,,1,12.04,,,,,,,,,,,,,,,,,,1,12.04,,,,,,,,,,,,,,,,,,,,,1,12.04,,,,,,,1,12.04,,
,,,,45~49,1,16.05,7,112.38,,,1,16.05,,,,,,,,1,16.05,,,1,,16.05,,,,,2,32.11,,,,,,,2,32.11,1,16.05,,,,,1,16.05,1,16.05,,,,,,,2,32.11,1,16.05,,,,,,,,,1,16.05,,
,,,,50~54,,,4,95.47,,,3,71.60,2,47.73,1,,,,23.87,1,23.87,,,1,,23.87,,,,,,,,,,,1,23.87,,,,,1,23.87,,,1,23.87,1,23.87,,,,,,,1,23.87,,,,,1,23.87,,,,,1,23.87,1,23.87
,,,,55~59,,,4,166.88,,,,,,,,,,,,,,,,,,,,,,,2,83.44,,,,,,,,,2,83.44,,,,,,,,,,,,,,,,,,,1,41.72,2,83.44,,,,,,,,
,,,,60~64,,,1,44.96,,,1,44.96,2,89.93,,,,,,1,44.96,,,3,,134.89,,,,,4,179.86,,,,,,,2,89.93,1,44.96,,,,,1,44.96,,,,,,,,,2,89.93,,,,,,,1,44.96,,,,,,
,,,,65~69,,,3,187.85,,,1,62.62,,,,,,,,,,1,62.62,1,,62.62,,,,,,,1,62.62,,,,,2,125.23,,,,,1,62.62,1,62.62,,,,,,,,,2,125.23,1,62.62,,,,,1,62.62,2,125.23,,,,
,,,,70~74,,,1,81.83,,,2,163.67,,,,,,,,,,1,81.83,,,,,,,,3,245.50,,,,,,,,,4,327.33,,,,,,,,,,,,,,,1,81.83,,,,,,,,,,,,,,
,,,,75~79,,,1,131.41,,,2,262.81,,,,,,,,,,,,,,,,,,,3,394.22,,,,,,,3,394.22,3,394.22,1,131.41,,,1,131.41,2,262.81,,,,,1,131.41,4,525.62,,,,,,,,,1,131.41,,,,
,,,,80~84,,,,,,,,,,,1,,,,251.26,,,,,,,,,,,,1,251.26,2,502.51,,,,,1,251.26,2,502.51,1,251.26,,,,,,,1,251.26,,,,,2,502.51,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,374.53,,,,,1,374.53,,,,,,,2,749.06,,,,,,,1,374.53,,,,,,,,,,,,,,,,,,,1,374.53,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.33,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,5,51.57,,,,,,1,10.31,,,1,10.31,,,1,10.31,,,,,,,,,,,1,10.31,,,1,10.31,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,7,69.10,2,19.74,,,,,,,,,,3,29.62,,,,,,1,9.87,,,,,,,,,1,9.87,1,9.87,2,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,101.74,1,11.30,1,11.30,1,11.30,,,,,,4,45.22,,,,,,,,,,,,,,,,1,11.30,,,,,,,,,,,,,,,1,11.30,,,,,2,22.61,,,,,,,,,,,,
,,,,45~49,,,5,75.73,4,60.59,1,15.15,1,15.15,,,,,,2,30.29,,,,,,1,15.15,4,60.59,,,,,1,15.15,,,1,15.15,,,1,15.15,1,15.15,,,,,1,15.15,,,,,,,1,15.15,,,,,,,,,,,,
,,,,50~54,,,5,105.51,,,3,63.30,,,,,,,,1,21.10,,,,,,,,,,,,1,21.10,1,21.10,1,21.10,,,,,,,,,,,2,42.20,1,21.10,,,,,,,1,21.10,,,,,,,,,,,,
,,,,55~59,,,8,318.60,1,39.82,,,,,,,,,,,,,,,,,,,1,39.82,,,,,3,119.47,1,39.82,,,,,,,,,,,,,,,1,39.82,1,39.82,1,39.82,,,,,,,,,,,,,,
,,,,60~64,,,2,87.37,1,43.69,2,87.37,,,,,,,,,,,,1,,43.69,,,5,218.44,,,,,,,1,43.69,,,,,,,1,43.69,,,,,,,,,2,87.37,,,1,43.69,,,,,,,,,,,,
,,,,65~69,,,1,58.82,2,117.65,,,1,58.82,,,,,,,,,,1,,58.82,,,4,235.29,,,,,3,176.47,2,117.65,1,58.82,2,117.65,,,,,,,,,2,117.65,,,,,1,58.82,,,,,,,,,,,,,,
,,,,70~74,2,157.48,3,236.22,2,157.48,,,,,2,,,,157.48,,,,,,,,,,1,78.74,,,,,2,157.48,3,236.22,1,78.74,4,314.96,,,1,78.74,,,,,2,157.48,,,1,78.74,,,,,1,78.74,,,,,,,,,,
,,,,75~79,,,1,121.36,1,121.36,,,,,,,,,,,,,,1,,121.36,,,1,121.36,1,121.36,,,,,1,121.36,,,2,242.72,,,,,,,1,121.36,1,121.36,,,1,121.36,,,,,,,,,,,,,,,,
,,,,80~84,,,1,216.45,,,,,,,,,,,,,,1,216.45,2,,432.90,,,,,1,216.45,,,1,216.45,,,,,1,216.45,,,,,,,,,3,649.35,,,1,216.45,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,337.84,,,,,,,,,,,,1,337.84,,,,,,,,,,,,2,675.68,1,337.84,,,,,,,,,,,,,1,337.84,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.87,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
