,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,66.42,1,16.61,,,,,,,,,,,,,,,,,,,,,,,1,16.61,,,,,,,,,1,16.61,,,,,,,,,2,33.21,,,,,1,16.61,,,,,,,,,,,,,,
,,,,40~44,,,5,86.78,2,34.71,,,,,,,,,,1,17.36,,,,2,34.71,,,,,,,,,1,17.36,,,2,34.71,1,17.36,,,,,,,,,,,,,,,,,,,,,1,17.36,,,,,,,,,,
,,,,45~49,,,6,124.46,4,82.97,1,20.74,,,,,,,,,,,,,2,41.49,1,20.74,,,,,,,,,,,1,20.74,,,,,,,,,,,,,1,20.74,,,,,,,,,1,20.74,,,,,,,,,,
,,,,50~54,1,33.74,5,168.69,1,33.74,1,33.74,,,,,,,,,,,,,,,1,33.74,,,,,1,33.74,,,1,33.74,1,33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,71.76,1,35.88,,,,,1,,,,35.88,1,35.88,1,,35.88,,,1,35.88,,,,,,,1,35.88,,,1,35.88,,,,,,,1,35.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,88.85,1,44.42,,,1,44.42,,,,,,,,,,,,,4,177.70,,,,,1,44.42,3,133.27,,,2,88.85,,,,,,,,,,,,,,,,,,,,,2,88.85,,,,,,,,,,,,
,,,,65~69,,,2,120.92,,,,,1,60.46,1,,,,60.46,,,2,,120.92,,,2,120.92,1,60.46,,,,,1,60.46,1,60.46,2,120.92,,,,,1,60.46,,,,,,,1,60.46,1,60.46,,,,,,,1,60.46,,,,,,,,,,
,,,,70~74,,,3,232.56,3,232.56,,,,,,,,,,,,,,,1,77.52,3,232.56,,,,,1,77.52,1,77.52,1,77.52,,,1,77.52,,,,,,,,,,,1,77.52,,,1,77.52,,,,,,,,,,,,,,,,
,,,,75~79,,,1,127.39,1,127.39,,,1,127.39,,,,,,1,127.39,,,,,,2,254.78,,,1,127.39,,,1,127.39,,,,,,,,,,,,,,,1,127.39,,,,,,,,,,,,,1,127.39,,,,,,,,
,,,,80~84,,,,,,,,,1,228.31,,,,,,,,,,,1,228.31,1,228.31,,,,,2,456.62,2,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,15.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,15.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,55.31,1,18.44,,,,,2,,,,36.87,,,,,,,,,,,,,,,,,,,,,,,,1,18.44,,,,,,,1,18.44,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,34.42,3,51.64,1,17.21,,,1,,,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,103.02,6,103.02,,,1,17.17,2,,,,34.34,,,,,,1,17.17,,,1,17.17,,,1,17.17,,,,,,,1,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,77.81,1,19.45,,,,,2,,,,38.90,,,1,,19.45,,,1,19.45,1,19.45,1,19.45,1,19.45,,,,,,,3,58.35,,,,,,,1,19.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,31.86,1,31.86,2,63.71,,,,,,,,,,,,,,,1,31.86,1,31.86,,,1,31.86,,,,,,,,,,,1,31.86,,,,,1,31.86,,,1,31.86,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,68.45,2,68.45,,,,,1,,,,34.22,,,1,,34.22,,,,,1,34.22,1,34.22,,,,,,,1,34.22,1,34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,42.43,7,296.99,1,42.43,1,42.43,,,1,,,,42.43,,,,,,,,3,127.28,1,42.43,3,127.28,,,,,,,,,4,169.71,,,1,42.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,116.75,,,,,,,,,,,,,,2,,116.75,1,58.38,3,175.13,1,58.38,1,58.38,,,1,58.38,2,116.75,1,58.38,2,116.75,1,58.38,3,175.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,73.96,2,147.93,,,,,,,,,,,,2,,147.93,,,1,73.96,3,221.89,,,,,,,2,147.93,,,1,73.96,,,1,73.96,,,1,73.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,120.19,,,,,1,120.19,,,,,,,,,,,,,1,120.19,,,2,240.38,1,120.19,,,2,240.38,1,120.19,2,240.38,,,1,120.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,222.22,,,,,,,,,,,,,,,,,,,,,1,222.22,1,222.22,,,,,,,,,,,1,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,377.36,1,377.36,,,,,,,1,377.36,1,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,20.71,,,,,,,1,20.71,,,,,,,,,,,,,,,1,20.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,18.81,,,,,,,,,,,,1,,18.81,,,,,1,18.81,,,,,,,,,1,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,57.77,1,19.26,,,,,1,,,,19.26,,,1,,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,53.52,,,1,17.84,,,,,,,,,,1,,17.84,,,,,,,1,17.84,,,,,,,,,,,,,,,1,17.84,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,103.45,2,34.48,1,17.24,,,,,,,,2,34.48,,,,,,1,17.24,,,1,17.24,,,,,1,17.24,1,17.24,1,17.24,,,,,,,,,,,,,2,34.48,1,17.24,,,,,,,,,,,,,,,,
,,,,45~49,,,6,110.01,5,91.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.34,,,1,18.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,118.73,1,29.68,1,29.68,,,,,,,,,,,,,,,,,,,3,89.05,,,,,,,,,1,29.68,,,,,1,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,103.34,3,103.34,2,68.89,,,,,,,,,,2,,68.89,,,3,103.34,1,34.45,1,34.45,,,1,34.45,,,1,34.45,,,,,,,1,34.45,,,,,,,1,34.45,,,,,,,,,,,,,,,,,,
,,,,60~64,2,82.17,3,123.25,3,123.25,,,,,1,,,,41.08,,,,,,,,1,41.08,,,3,123.25,,,,,2,82.17,2,82.17,1,41.08,1,41.08,1,41.08,2,82.17,,,1,41.08,1,41.08,,,,,1,41.08,,,,,,,,,,,,,,
,,,,65~69,,,1,54.56,1,54.56,,,,,1,,,,54.56,,,,,,,,1,54.56,,,4,218.22,,,,,1,54.56,1,54.56,2,109.11,,,,,2,109.11,,,,,,,,,1,54.56,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,3,217.71,,,,,,,3,217.71,,,,,,,,,,,,,,,1,72.57,,,2,145.14,,,,,,,,,,,,,,
,,,,75~79,,,3,329.31,1,109.77,,,1,109.77,,,,,,,,,,,,,,,,,2,219.54,,,,,,,1,109.77,,,2,219.54,,,,,,,,,2,219.54,,,,,1,109.77,,,,,,,,,,,,,,
,,,,80~84,,,,,1,206.61,,,1,206.61,,,,,,,,,,,1,206.61,,,,,1,206.61,,,,,,,1,206.61,1,206.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,348.43,,,,,,,,,,,,,,,1,348.43,,,,,,,,,1,348.43,,,,,1,348.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,31.08,,,,,,,,,,1,31.08,,,,,,,,,,,,,,,,,,,,,1,31.08,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.11,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,19.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,39.64,1,19.82,1,19.82,,,1,19.82,,,,,,,,1,,19.82,,,,,,,,,1,19.82,,,1,19.82,,,,,,,,,,,,,,,,,1,19.82,,,,,,,,,,,,,,,,,,
,,,,35~39,2,36.87,2,36.87,,,,,,,,,,,,1,18.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,136.89,3,51.33,1,17.11,1,17.11,1,17.11,1,,,,17.11,,,1,,17.11,1,17.11,1,17.11,,,,,,,,,1,17.11,,,,,,,,,,,,,,,1,17.11,2,34.22,,,,,,,,,,,,,,,,,,
,,,,45~49,9,161.23,1,17.91,1,17.91,,,1,17.91,,,,,,,,,,,,,,,,,,,3,53.74,2,35.83,,,,,1,17.91,,,1,17.91,1,17.91,1,17.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,133.98,2,53.59,1,26.80,,,2,53.59,1,,,,26.80,,,1,,26.80,4,107.18,,,,,,,1,26.80,,,,,1,26.80,,,,,2,53.59,,,,,,,,,2,53.59,,,,,,,,,,,,,,,,,,
,,,,55~59,1,35.09,,,1,35.09,,,1,35.09,,,,,,,,2,,70.18,1,35.09,,,,,1,35.09,3,105.26,1,35.09,,,,,,,1,35.09,2,70.18,,,1,35.09,,,2,70.18,,,1,35.09,,,,,,,,,,,,,,,,
,,,,60~64,5,199.52,1,39.90,1,39.90,,,,,,,,,,,,,,,1,39.90,,,,,1,39.90,1,39.90,,,2,79.81,,,,,,,,,,,,,1,39.90,3,119.71,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,51.84,1,51.84,1,51.84,,,2,103.68,,,,,,,,,,,6,311.04,,,,,3,155.52,1,51.84,,,,,,,,,,,2,103.68,,,3,155.52,,,,,,,1,51.84,,,,,,,,,,,,,,,,
,,,,70~74,1,69.78,1,69.78,1,69.78,,,1,69.78,,,,,,,,1,,69.78,5,348.92,,,,,4,279.13,,,,,1,69.78,,,,,,,3,209.35,,,,,,,,,,,1,69.78,,,,,,,,,,,,,,,,
,,,,75~79,1,101.73,3,305.19,,,,,,,,,,,,,,2,,203.46,3,305.19,,,,,,,,,1,101.73,2,203.46,,,,,,,2,203.46,1,101.73,2,203.46,,,,,,,1,101.73,,,,,,,,,,,,,,,,
,,,,80~84,1,201.61,1,201.61,,,,,,,,,,,,,,,,,2,403.23,,,,,2,403.23,2,403.23,,,1,201.61,,,,,,,2,403.23,,,1,201.61,,,,,,,1,201.61,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,322.58,1,322.58,,,,,,,,,,,1,322.58,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,1,15.29,,,,,,,,,,,,,,,,,1,15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,18.47,,,,,,,,,1,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,20.40,1,20.40,,,,,,,,,,1,20.40,1,,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,37.76,,,,,,,,,,,,2,37.76,,,,,,1,18.88,,,,,,,1,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,17.35,9,156.11,2,34.69,1,17.35,,,,,,,,1,17.35,,,,,,,,,,,,,,,,1,17.35,,,,,,,,,1,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,8,145.38,3,54.52,,,1,18.17,,,,,,3,54.52,,,,,,1,18.17,1,18.17,,,,,1,18.17,,,,,,,,,,,2,36.34,1,18.17,,,,,1,18.17,,,,,,,,,,,,,,,,,,
,,,,50~54,1,23.25,6,139.50,,,1,23.25,,,,,,,,,,,,,,,,,,,,,,,4,93.00,1,23.25,1,23.25,,,,,,,1,23.25,,,1,23.25,1,23.25,,,1,23.25,,,,,,,,,,,,,,,,
,,,,55~59,,,4,144.56,3,108.42,,,,,,,,,,,,,,,2,72.28,,,1,36.14,,,,,1,36.14,1,36.14,,,,,,,,,1,36.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,115.30,3,115.30,1,38.43,1,38.43,,,,,,,,1,,38.43,,,,,2,76.86,,,1,38.43,2,76.86,,,,,,,,,1,38.43,1,38.43,3,115.30,,,2,76.86,1,38.43,1,38.43,,,,,,,,,,,,,,,,
,,,,65~69,,,4,201.71,1,50.43,,,,,1,,,,50.43,,,,,,2,100.86,1,50.43,1,50.43,,,1,50.43,4,201.71,,,,,2,100.86,1,50.43,,,3,151.29,2,100.86,,,,,,,2,100.86,,,,,,,,,,,,,,,,
,,,,70~74,,,1,67.70,1,67.70,,,,,,,,,,,,,,,2,135.41,,,5,338.52,,,1,67.70,3,203.11,1,67.70,,,,,,,,,3,203.11,1,67.70,,,2,135.41,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,95.79,1,95.79,,,,,,,,,,,,,,,,,,,1,95.79,,,1,95.79,4,383.14,1,95.79,,,,,,,,,4,383.14,1,95.79,,,2,191.57,,,1,95.79,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,191.94,,,,,,,,,,,,,1,191.94,,,1,191.94,,,1,191.94,2,383.88,,,,,,,,,,,1,191.94,,,,,2,383.88,,,1,191.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,294.99,1,294.99,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,22.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,2,35.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,20.55,,,,,,,,,,,1,20.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.61,4,78.45,,,,,,,,,,,,1,19.61,,,,,,1,19.61,,,,,1,19.61,,,,,,,,,,,,,,,1,19.61,1,19.61,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,69.49,2,34.75,,,,,,,,,,2,34.75,1,,17.37,,,,,,,,,,,1,17.37,,,1,17.37,,,,,,,,,,,,,,,,,,,1,17.37,,,,,,,,,,,,,,
,,,,45~49,2,35.87,7,125.54,1,17.93,,,1,17.93,,,,,,3,53.80,,,,,,,,1,17.93,,,,,,,1,17.93,,,2,35.87,,,1,17.93,1,17.93,,,,,,,,,2,35.87,,,,,,,,,,,,,,,,
,,,,50~54,,,10,215.70,2,43.14,1,21.57,,,,,,,,1,21.57,,,,,,1,21.57,1,21.57,,,,,1,21.57,1,21.57,,,,,1,21.57,,,1,21.57,1,21.57,,,,,1,21.57,1,21.57,,,,,,,,,,,,,,,,
,,,,55~59,,,3,103.63,2,69.08,1,34.54,,,,,,,,1,34.54,,,,,,,,4,138.17,,,,,,,,,,,,,,,,,,,1,34.54,,,1,34.54,,,,,1,34.54,,,,,,,,,,,,,,
,,,,60~64,,,6,225.06,1,37.51,,,,,1,,,,37.51,,,,,,2,75.02,1,37.51,1,37.51,1,37.51,,,3,112.53,5,187.55,,,4,150.04,,,,,,,1,37.51,,,2,75.02,,,,,1,37.51,,,,,,,,,,,,,,
,,,,65~69,,,6,285.85,3,142.93,,,,,,,,,,,,,,,1,47.64,,,5,238.21,,,,,1,47.64,3,142.93,1,47.64,,,,,,,,,1,47.64,1,47.64,,,1,47.64,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,133.78,2,133.78,1,66.89,,,,,,,,,,1,,66.89,,,,,7,468.23,,,,,3,200.67,4,267.56,,,,,,,,,,,,,,,,,1,66.89,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,91.24,1,91.24,,,,,,,,,,,,,1,91.24,,,,,,,,,3,273.72,,,,,3,273.72,,,,,,,3,273.72,,,1,91.24,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,174.83,,,,,,,,,,,1,174.83,,,,,,,,,,,,,,,,,,,,,,,,
