,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,193.42,,,,,,,,,,,,,,,1,193.42,1,193.42,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,,26.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,18.13,,,1,,18.13,,,,,,,,,,,,,,,,,,,,,,,,,1,18.13,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,17.60,,,,,,,1,,,,17.60,,,,,1,,17.60,,,,,1,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,50.22,,,,,,,,,,,,,,,,1,,16.74,,,,,,,,,,,,,1,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,16.85,2,33.70,,,,,1,,,,16.85,,,,,1,,16.85,,,,,1,16.85,1,16.85,,,,,,,,,,,,,,,,,1,16.85,1,16.85,,,,,,,1,16.85,,,,,,,,,,,,
,,,,40~44,,,3,51.95,3,51.95,,,,,,,,,,,,,,,,,,,,,,,,,1,17.32,1,17.32,,,,,,,,,,,,,,,,,,,,,1,17.32,1,17.32,,,,,,,,,,,,
,,,,45~49,1,19.57,4,78.26,3,58.70,1,19.57,1,19.57,1,,,,19.57,,,1,19.57,1,,19.57,,,1,19.57,,,2,39.13,1,19.57,,,,,,,,,,,,,,,1,19.57,,,,,1,19.57,,,1,19.57,,,,,,,,,,,,
,,,,50~54,,,3,98.78,2,65.85,,,,,,,,,,,,,,,,,2,65.85,,,,,,,1,32.93,,,,,,,,,,,,,,,2,65.85,,,,,,,,,,,1,32.93,,,,,,,,,,
,,,,55~59,,,5,168.69,,,,,,,,,,,,,,,,,,,,,,,,,,,3,101.21,,,,,,,1,33.74,,,,,,,,,,,,,1,33.74,,,,,,,,,,,,,,,,
,,,,60~64,1,36.27,6,217.63,2,72.54,1,36.27,,,1,,,,36.27,1,36.27,,,1,,36.27,1,36.27,,,,,,,1,36.27,1,36.27,3,108.81,,,1,36.27,1,36.27,,,,,,,,,,,,,1,36.27,,,,,,,,,,,,,,
,,,,65~69,,,4,185.27,1,46.32,1,46.32,2,92.64,1,,,,46.32,,,,,,,,2,92.64,,,,,,,3,138.95,,,1,46.32,,,,,,,,,1,46.32,1,46.32,,,1,46.32,,,,,,,1,46.32,,,,,,,,,,
,,,,70~74,,,3,186.80,1,62.27,,,1,62.27,,,,,,,,,,1,,62.27,2,124.53,,,,,,,3,186.80,,,,,1,62.27,,,,,,,1,62.27,,,,,1,62.27,,,,,1,62.27,,,,,,,,,,,,
,,,,75~79,,,2,167.93,1,83.96,,,1,83.96,1,,,,83.96,,,,,,,,,,,,,,1,83.96,,,,,2,167.93,,,,,,,1,83.96,,,3,251.89,,,,,,,1,83.96,,,1,83.96,,,,,,,,,,
,,,,80~84,,,1,135.87,1,135.87,1,135.87,1,135.87,,,,,,,,1,135.87,,,,,,,,,,1,135.87,,,1,135.87,1,135.87,,,,,,,,,,,3,407.61,,,,,,,,,,,1,135.87,,,,,,,,,,
,,,,85+,1,179.21,2,358.42,,,,,1,179.21,,,,,,,,,,,,,1,179.21,,,,,,,1,179.21,,,2,358.42,,,1,179.21,,,,,,,2,358.42,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,消化器官其他分界不明部位,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,18.88,1,,18.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,18.18,,,,,,,,,,,,,,,,,1,18.18,,,,,,,1,18.18,,,,,,,,,,,,,1,18.18,,,,,,,,,,,1,18.18,,,,,,,,,,,,
,,,,30~34,,,1,17.21,,,,,,,,,,,,,,1,17.21,,,,,,,,,,1,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,17.33,,,1,17.33,,,,,,,,,,,,,,,,,,,1,17.33,,,,,,,,,1,17.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,8,140.87,1,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35.22,,,,,,,,
,,,,45~49,,,8,150.29,8,150.29,2,37.57,,,,,,,,,,,,,,,,,,,,,,,,,1,18.79,2,37.57,2,37.57,,,,,,,,,,,,,1,18.79,1,18.79,,,,,,,1,18.79,,,,,,,,
,,,,50~54,,,4,122.59,2,61.29,1,30.65,,,,,,,,,,1,30.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,137.93,1,34.48,2,68.97,,,,,,,,,,2,68.97,,,,2,68.97,3,103.45,2,68.97,,,,,1,34.48,,,2,68.97,,,,,,,,,1,34.48,,,,,,,,,1,34.48,,,,,,,,,,,,
,,,,60~64,1,35.47,5,177.37,2,70.95,,,,,1,,,,35.47,1,35.47,,,,,,,,2,70.95,2,70.95,,,,,3,106.42,2,70.95,4,141.89,1,35.47,,,,,,,,,2,70.95,,,,,,,,,3,106.42,,,,,,,,,,
,,,,65~69,,,2,89.21,2,89.21,,,1,44.60,,,,,,,,,,,,,,,,,4,178.41,,,1,44.60,,,2,89.21,1,44.60,,,1,44.60,,,,,,,2,89.21,,,,,,,,,2,89.21,,,,,,,,,,
,,,,70~74,,,3,179.75,,,,,,,1,,,,59.92,,,,,1,,59.92,,,,,7,419.41,1,59.92,,,2,119.83,3,179.75,,,,,,,1,59.92,,,,,1,59.92,,,,,1,59.92,,,,,,,,,,,,,,
,,,,75~79,1,81.37,3,244.10,,,,,,,,,,,,,,,,1,,81.37,,,,,4,325.47,,,,,,,3,244.10,1,81.37,,,,,,,,,,,3,244.10,,,,,1,81.37,1,81.37,,,1,81.37,,,,,,,,
,,,,80~84,,,1,134.41,1,134.41,,,1,134.41,,,,,,,,,,,,,1,134.41,,,1,134.41,,,,,1,134.41,1,134.41,,,1,134.41,,,,,,,,,,,,,,,,,,,1,134.41,,,2,268.82,,,,,,
,,,,85+,,,,,1,162.34,,,,,,,,,,,,,,,,,1,162.34,,,2,324.68,,,,,,,,,2,324.68,,,,,,,,,,,2,324.68,,,1,162.34,,,,,1,162.34,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,19.86,1,,19.86,,,,,,,,,,,,,,,,,,,,,,,,,1,19.86,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,19.02,,,,,1,19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,17.25,,,,,,,,,,,,,,1,,17.25,,,,,1,17.25,,,,,1,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,34.99,5,87.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.49,,,,,,,,,1,17.49,,,,,,,,,,,,,,
,,,,40~44,,,2,36.19,1,18.09,,,,,,,,,,,,,,,,,,,,,,,1,18.09,,,,,,,1,18.09,,,1,18.09,,,,,,,,,,,,,1,18.09,,,,,,,,,,,,,,
,,,,45~49,,,9,162.72,4,72.32,,,,,1,,,,18.08,2,36.16,1,18.08,1,,18.08,,,,,,,,,1,18.08,,,,,,,,,,,,,3,54.24,,,1,18.08,,,1,18.08,1,18.08,,,,,,,,,,,,,,
,,,,50~54,1,26.96,2,53.92,,,1,26.96,,,,,,,,,,,,1,,26.96,,,,,,,1,26.96,,,,,1,26.96,,,,,,,,,,,,,,,,,,,1,26.96,1,26.96,,,,,,,,,,,,
,,,,55~59,,,4,144.77,2,72.39,3,108.58,,,,,,,,,,1,36.19,1,,36.19,2,72.39,,,1,36.19,4,144.77,,,1,36.19,,,,,,,,,1,36.19,1,36.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,140.06,1,35.01,1,35.01,,,1,,,,35.01,,,2,70.03,,,,1,35.01,,,,,1,35.01,,,,,1,35.01,,,,,,,,,,,1,35.01,,,,,,,,,1,35.01,1,35.01,,,,,,,,,,
,,,,65~69,,,,,3,129.20,,,,,,,,,,,,4,172.27,1,,43.07,3,129.20,1,43.07,1,43.07,1,43.07,1,43.07,1,43.07,,,1,43.07,2,86.13,,,1,43.07,3,129.20,,,,,2,86.13,,,1,43.07,,,1,43.07,,,,,,,,,,
,,,,70~74,,,5,293.26,1,58.65,1,58.65,2,117.30,,,,,,,,2,117.30,,,,4,234.60,,,1,58.65,2,117.30,,,2,117.30,,,1,58.65,,,,,,,2,117.30,,,,,,,,,,,,,1,58.65,,,,,,,,,,
,,,,75~79,,,2,154.08,,,,,,,,,,,,,,1,77.04,,,,4,308.17,,,1,77.04,2,154.08,,,1,77.04,1,77.04,,,,,,,,,1,77.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,128.37,,,,,,,,1,128.37,,,,1,128.37,,,3,385.11,2,256.74,,,1,128.37,,,3,385.11,,,,,,,2,256.74,,,,,,,1,128.37,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,161.29,,,,,,,,,,,,,,,,,1,161.29,2,322.58,,,1,161.29,,,1,161.29,,,,,,,,,,,,,,,1,161.29,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,18.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,17.83,,,1,17.83,,,1,,,,17.83,,,1,17.83,,,,,,,,,,,,,,,,1,17.83,,,,,1,17.83,,,,,,,,,1,17.83,,,,,,,1,17.83,,,1,17.83,,,,,,
,,,,35~39,,,3,53.23,1,17.74,3,53.23,,,,,,,,,,,,2,,35.49,,,,,,,,,,,,,,,,,1,17.74,,,,,,,,,,,1,17.74,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.39,6,110.33,,,3,55.17,,,,,,,,,,,,3,,55.17,,,,,1,18.39,,,,,,,1,18.39,1,18.39,,,1,18.39,,,,,,,,,1,18.39,,,,,,,,,,,,,,,,,,
,,,,45~49,,,14,257.35,,,1,18.38,1,18.38,,,,,,,,,,,,,,,1,18.38,,,,,,,1,18.38,1,18.38,,,,,,,1,18.38,1,18.38,,,,,2,36.76,,,,,,,,,1,18.38,,,,,,,,
,,,,50~54,,,4,95.28,,,7,166.75,1,23.82,,,,,,,,,,3,,71.46,,,2,47.64,1,23.82,,,,,,,1,23.82,1,23.82,,,3,71.46,,,,,,,1,23.82,,,1,23.82,1,23.82,1,23.82,,,1,23.82,1,23.82,,,,,,
,,,,55~59,1,37.02,3,111.07,,,1,37.02,1,37.02,,,,,,,,1,37.02,1,,37.02,1,37.02,,,1,37.02,,,,,,,,,1,37.02,1,37.02,,,,,,,,,,,,,,,,,1,37.02,,,,,,,1,37.02,,,,
,,,,60~64,,,2,70.08,,,5,175.19,,,1,,,,35.04,,,,,,,,,,,,,,1,35.04,,,,,2,70.08,2,70.08,,,1,35.04,,,,,,,,,2,70.08,,,1,35.04,1,35.04,,,,,,,1,35.04,,,,
,,,,65~69,2,82.51,2,82.51,,,3,123.76,,,,,,,,,,,,1,,41.25,,,,,4,165.02,,,,,1,41.25,1,41.25,,,1,41.25,2,82.51,,,,,1,41.25,,,1,41.25,,,1,41.25,,,1,41.25,,,,,,,,,,
,,,,70~74,,,,,,,3,169.11,,,,,,,,,,,,,,,1,56.37,,,3,169.11,,,,,,,1,56.37,2,112.74,,,,,1,56.37,2,112.74,,,,,2,112.74,,,,,,,,,1,56.37,,,,,,,,
,,,,75~79,,,3,223.38,,,,,1,74.46,,,,,,1,74.46,,,,,,1,74.46,,,5,372.30,,,,,,,2,148.92,4,297.84,,,1,74.46,,,1,74.46,,,,,1,74.46,,,1,74.46,,,,,,,,,1,74.46,,,,
,,,,80~84,,,1,120.48,,,1,120.48,1,120.48,1,,,,120.48,,,,,,,,1,120.48,,,1,120.48,,,,,,,2,240.96,1,120.48,,,1,120.48,,,,,,,,,,,,,,,,,,,1,120.48,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.98,,,,,,,1,151.98,2,303.95,,,,,3,455.93,,,1,151.98,2,303.95,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,18.86,,,,,,,,,,,1,18.86,,,,,,,,,1,18.86,1,18.86,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,18.14,,,,,,,,,,,,,,,,,,,,,,1,18.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,36.61,,,,,,,,,,,,,,,,1,,18.30,,,,,,,,,,,,,,,,,,,,,,,1,18.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,108.48,,,,,,,1,,,,18.08,1,18.08,,,1,,18.08,1,18.08,,,,,,,,,,,,,,,,,,,1,18.08,,,,,1,18.08,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,18.47,6,110.80,1,18.47,,,,,,,,,,,,,,2,,36.93,1,18.47,1,18.47,,,2,36.93,3,55.40,,,,,1,18.47,,,,,,,2,36.93,,,,,,,,,1,18.47,,,,,,,,,,,,,,
,,,,50~54,,,10,219.97,7,153.98,3,65.99,,,,,,,,,,,,2,,43.99,,,,,,,,,,,,,,,1,22.00,1,22.00,,,,,,,1,22.00,1,22.00,1,22.00,1,22.00,,,,,,,,,,,,,,,,
,,,,55~59,,,5,180.64,3,108.38,1,36.13,1,36.13,1,,,,36.13,,,,,1,,36.13,1,36.13,,,,,3,108.38,3,108.38,1,36.13,,,1,36.13,1,36.13,,,,,2,72.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,139.32,1,34.83,,,,,,,,,,,,,,1,,34.83,3,104.49,,,,,1,34.83,3,104.49,,,,,,,,,,,,,2,69.66,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,8,317.46,1,39.68,2,79.37,1,39.68,,,,,,1,39.68,,,,,,1,39.68,,,1,39.68,1,39.68,1,39.68,2,79.37,,,1,39.68,,,1,39.68,,,1,39.68,,,,,,,,,,,1,39.68,,,,,,,,,,,,
,,,,70~74,1,52.88,2,105.76,2,105.76,,,,,1,,,,52.88,2,105.76,,,1,,52.88,1,52.88,,,,,2,105.76,7,370.17,1,52.88,,,2,105.76,,,1,52.88,,,,,1,52.88,,,,,1,52.88,,,1,52.88,,,,,,,,,,,,
,,,,75~79,,,3,220.26,,,,,,,,,,,,,,1,73.42,,,,2,146.84,,,,,1,73.42,1,73.42,,,,,,,,,4,293.69,,,1,73.42,,,2,146.84,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,114.55,,,,,,,,,,,,,,,,1,,114.55,2,229.10,,,,,1,114.55,1,114.55,,,,,,,,,,,,,2,229.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,144.72,,,,,1,144.72,,,,,,1,144.72,1,144.72,,,,1,144.72,,,,,,,1,144.72,,,,,2,289.44,,,,,,,1,144.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.30,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
