,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,140.65,,,,,,,,,3,,,,210.97,,,,,2,140.65,,,,,1,70.32,,,,,,,,,,,,,,,,,,,,,,,1,70.32,,,1,70.32,,,,,,,,,,
,,,,60~64,,,,,,,1,77.40,,,3,,,,232.20,,,,,2,154.80,,,,,2,154.80,,,1,77.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,2,,,,205.13,,,3,307.69,5,512.82,,,,,,,1,102.56,,,,,,,,,1,102.56,,,,,,,1,102.56,,,,,,,1,102.56,,,,,,,,,,
,,,,70~74,1,98.33,1,98.33,1,98.33,1,98.33,,,2,,,,196.66,,,3,294.99,5,491.64,,,,,1,98.33,,,1,98.33,1,98.33,,,1,98.33,3,294.99,1,98.33,,,,,,,2,196.66,,,,,1,98.33,,,,,,,,,,
,,,,75~79,,,1,137.93,,,,,,,2,,,,275.86,,,1,137.93,3,413.79,,,,,3,413.79,,,1,137.93,,,,,1,137.93,1,137.93,1,137.93,,,,,,,,,,,1,137.93,3,413.79,,,,,,,,,,
,,,,80~84,,,1,265.25,,,,,,,3,,,,795.76,,,,,4,1061.01,,,,,,,,,1,265.25,,,1,265.25,,,1,265.25,1,265.25,1,265.25,,,,,,,,,1,265.25,4,1061.01,,,,,,,,,,
,,,,85+,,,1,502.51,,,,,,,,,,,,1,502.51,,,1,502.51,,,,,,,,,,,,,,,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,20.25,,,,,,,,,,1,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,20.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.80,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,25.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,21.79,,,1,21.79,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.27,,,,,,,,,,,,,,,,,,
,,,,35~39,1,17.00,,,,,,,,,,,,,,,,1,17.00,,,,,,,,,,,,,,,,,,,,,,,,,1,17.00,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,38.66,,,,,,,,,,,,,,,,2,38.66,,,,,,,,,2,38.66,,,,,,,,,1,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,51.49,,,,,,,,,,,,,,,,1,25.75,,,1,25.75,1,25.75,1,25.75,,,,,,,,,,,,,,,,,,,2,51.49,,,,,,,,,,,,,,,,,,
,,,,50~54,2,70.10,1,35.05,2,70.10,,,,,,,,,,,,5,175.25,,,,,1,35.05,,,,,1,35.05,,,1,35.05,,,,,,,,,,,,,,,1,35.05,,,,,,,,,,,,,,
,,,,55~59,1,63.33,,,,,1,63.33,,,,,,,,1,63.33,1,63.33,,,,,2,126.66,1,63.33,1,63.33,,,2,126.66,,,1,63.33,,,,,,,,,,,1,63.33,,,,,,,,,,,,,,,,
,,,,60~64,1,74.07,,,,,,,1,74.07,,,,,,,,2,148.15,,,,,2,148.15,,,2,148.15,1,74.07,,,,,,,1,74.07,,,,,1,74.07,1,74.07,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,97.28,,,,,1,97.28,2,,,,194.55,,,1,97.28,,,1,97.28,1,97.28,1,97.28,2,194.55,,,1,97.28,,,1,97.28,1,97.28,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,106.27,,,,,,,,,,,,3,318.81,,,,,4,425.08,,,1,106.27,2,212.54,,,,,,,3,318.81,,,1,106.27,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,125.16,2,250.31,,,2,250.31,,,1,125.16,,,,,2,250.31,,,1,125.16,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,256.41,,,,,,,,,,,,,,,,1,256.41,3,769.23,1,256.41,2,512.82,,,2,512.82,,,,,1,256.41,,,,,,,,,,,1,256.41,,,,,,,,,,,,,,
,,,,85+,1,465.12,,,,,,,,,,,,,,,,1,465.12,,,,,,,1,465.12,1,465.12,,,,,,,,,1,465.12,1,465.12,,,1,465.12,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,19.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.41,,,,,,,,,,,,,,,,,,
,,,,30~34,2,35.82,,,,,,,,,,,,,,,,,,1,17.91,,,1,17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32.59,,,,,,,,,1,16.29,,,,,,,,,,,,,,,,
,,,,40~44,3,54.92,,,,,,,1,18.31,,,,,,1,18.31,,,,,1,18.31,,,,,1,18.31,,,,,,,1,18.31,,,,,,,,,,,2,36.62,,,,,,,,,,,,,,,,
,,,,45~49,2,47.39,,,,,3,71.09,,,1,,,,23.70,4,94.79,,,2,47.39,,,,,,,,,4,94.79,,,,,,,1,23.70,1,23.70,,,1,23.70,,,1,23.70,,,,,,,,,,,,,,,,
,,,,50~54,5,161.08,,,,,,,,,,,,,,3,96.65,,,,,1,32.22,1,32.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,227.92,,,,,,,,,,,,,,1,56.98,1,56.98,,,1,56.98,,,,,3,170.94,,,,,,,,,,,,,1,56.98,,,,,,,1,56.98,1,56.98,,,,,,,,,,,,
,,,,60~64,3,211.71,,,,,,,,,,,,,,1,70.57,,,,,7,494.00,,,,,2,141.14,2,141.14,,,1,70.57,2,141.14,3,211.71,,,,,,,,,,,,,2,141.14,,,,,,,,,,,,
,,,,65~69,,,,,1,91.58,,,,,1,,,,91.58,1,91.58,,,3,274.73,4,366.30,1,91.58,,,3,274.73,1,91.58,2,183.15,,,,,2,183.15,,,,,,,,,,,,,1,91.58,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,108.81,1,,,,108.81,,,,,1,108.81,8,870.51,,,,,,,2,217.63,,,1,108.81,1,108.81,3,326.44,,,,,,,,,,,,,2,217.63,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,121.65,1,121.65,,,2,243.31,5,608.27,1,121.65,,,2,243.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,245.10,,,,,,,,,,,,,,,,,,1,245.10,,,,,3,735.29,1,245.10,,,,,,,2,490.20,,,,,,,,,,,1,245.10,1,245.10,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,431.03,1,431.03,,,1,431.03,2,862.07,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.09,,,,,,,,,,,,,,,,,,,,,,,1,17.09,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,36.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,23.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.62,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,19.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,35.34,,,,,,,,,1,,,,17.67,1,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,15.69,,,,,,,2,31.38,,,1,15.69,,,1,15.69,,,,,,,,,1,15.69,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,51.84,,,,,,,,,,,,,,,,2,34.56,,,,,,,1,17.28,2,34.56,,,1,17.28,1,17.28,,,,,1,17.28,,,,,,,,,,,1,17.28,,,1,17.28,1,17.28,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,2,44.74,1,22.37,,,,,1,22.37,1,22.37,,,,,,,,,1,22.37,1,22.37,,,2,44.74,,,,,,,,,,,,,2,44.74,,,,,,
,,,,50~54,4,119.12,,,,,,,,,,,,,,1,29.78,3,89.34,,,,,,,,,1,29.78,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.78,,,,,,,1,29.78
,,,,55~59,1,48.80,,,,,,,,,1,,,,48.80,,,7,341.63,,,,,,,,,1,48.80,,,,,1,48.80,,,,,,,,,,,,,,,,,,,,,,,1,48.80,1,48.80,,,,
,,,,60~64,,,,,,,,,,,1,,,,71.48,,,3,214.44,,,,,,,,,2,142.96,,,1,71.48,2,142.96,1,71.48,,,,,,,,,,,,,,,,,,,,,2,142.96,,,,,2,142.96
,,,,65~69,2,171.53,,,1,85.76,,,,,,,,,,,,2,171.53,,,,,,,2,171.53,3,257.29,,,1,85.76,,,1,85.76,,,,,1,85.76,1,85.76,,,,,1,85.76,,,,,,,,,,,,,1,85.76
,,,,70~74,,,,,,,,,,,,,,,,,,1,110.99,,,1,110.99,1,110.99,1,110.99,4,443.95,1,110.99,1,110.99,,,,,,,,,,,,,,,1,110.99,,,,,1,110.99,,,,,,,,,2,221.98
,,,,75~79,1,117.23,1,117.23,1,117.23,1,117.23,,,,,,,,,,1,117.23,,,,,,,1,117.23,2,234.47,,,4,468.93,,,1,117.23,,,,,,,,,1,117.23,,,,,,,,,1,117.23,,,,,,,3,351.70
,,,,80~84,,,,,,,,,,,,,,,,,,2,430.11,,,,,,,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,215.05,,,,,1,215.05,,
,,,,85+,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,2,813.01,1,406.50,2,813.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,813.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,16.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,21.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,17.03,,,,,,,,,1,17.03,,,,,,,1,17.03,,,,,,,,,,,,,,,,,,,,,1,17.03,,,,,,
,,,,35~39,,,,,,,,,1,15.24,,,,,,,,,,,,,,,,1,15.24,,,1,15.24,,,1,15.24,,,,,,,,,,,,,1,15.24,,,1,15.24,,,,,,,,,,,,
,,,,40~44,,,,,1,16.48,,,2,32.96,,,,,,,,,,,,,,,,2,32.96,,,1,16.48,,,,,,,,,,,1,16.48,,,1,16.48,,,,,,,,,2,32.96,,,,,,,,
,,,,45~49,4,84.39,,,,,,,,,2,,,,42.19,,,2,42.19,,,,,,,,,,,,,1,21.10,,,,,,,,,,,1,21.10,,,1,21.10,1,21.10,,,,,1,21.10,,,,,,,,
,,,,50~54,2,55.26,1,27.63,,,2,55.26,1,27.63,,,,,,1,27.63,3,82.90,,,,,,,,,,,,,1,27.63,,,,,,,,,,,1,27.63,,,,,,,,,1,27.63,,,,,,,,,,
,,,,55~59,3,125.79,,,,,,,,,,,,,,,,4,167.71,,,1,41.93,2,83.86,3,125.79,,,,,1,41.93,,,,,,,1,41.93,1,41.93,3,125.79,,,,,1,41.93,,,,,,,,,,,,,,
,,,,60~64,1,71.99,,,,,,,,,,,,,,,,3,215.98,,,,,,,1,71.99,,,,,,,1,71.99,,,,,,,,,,,,,,,,,,,,,,,1,71.99,,,1,71.99,,
,,,,65~69,1,80.84,,,,,,,,,,,,,,,,2,161.68,,,,,,,,,,,1,80.84,,,,,1,80.84,,,,,,,1,80.84,,,,,1,80.84,,,,,1,80.84,,,1,80.84,1,80.84,,
,,,,70~74,,,,,,,,,,,1,,,,108.46,,,5,542.30,,,,,1,108.46,5,542.30,,,1,108.46,2,216.92,,,,,,,,,,,1,108.46,,,1,108.46,,,1,108.46,2,216.92,,,1,108.46,,,3,325.38,,
,,,,75~79,,,,,,,,,,,,,,,,,,2,242.42,2,242.42,,,2,242.42,4,484.85,,,1,121.21,1,121.21,,,,,,,,,,,2,242.42,,,,,,,,,1,121.21,,,,,,,3,363.64,,
,,,,80~84,,,,,,,,,2,443.46,1,,,,221.73,,,3,665.19,,,,,,,,,,,3,665.19,,,1,221.73,,,,,,,1,221.73,,,,,,,,,,,,,1,221.73,,,1,221.73,1,221.73,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,2,735.29,3,1102.94,,,,,,,,,,,,,,,,,1,367.65,,,,,,,,,,,,,,,,,1,367.65,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,17.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,19.09,1,,,,19.09,,,,,,,,,,,,,1,19.09,,,,,,,,,,,,,,,,,,,1,19.09,,,,,,,,,,,,,,,,
,,,,30~34,1,16.41,,,1,16.41,,,1,16.41,,,,,,,,2,32.83,1,16.41,,,,,,,,,,,,,,,,,,,2,32.83,,,,,,,,,,,1,16.41,,,,,,,,,,,,
,,,,35~39,5,75.69,,,,,,,1,15.14,,,,,,,,,,,,,,1,15.14,1,15.14,,,,,,,,,,,1,15.14,2,30.28,,,,,,,1,15.14,,,,,,,,,,,,,,,,
,,,,40~44,4,63.37,,,,,,,,,,,,,,,,4,63.37,,,1,15.84,1,15.84,1,15.84,1,15.84,,,,,2,31.69,,,1,15.84,,,,,,,1,15.84,,,,,2,31.69,1,15.84,,,,,,,,,,
,,,,45~49,3,59.74,,,,,,,,,1,,,,19.91,1,19.91,2,39.82,,,,,2,39.82,1,19.91,1,19.91,,,1,19.91,1,19.91,1,19.91,,,1,19.91,,,1,19.91,,,,,,,1,19.91,,,,,,,,,,,,
,,,,50~54,2,51.95,,,,,1,25.97,,,1,,,,25.97,,,4,103.90,,,,,,,5,129.87,,,,,,,1,25.97,,,,,2,51.95,1,25.97,,,,,,,1,25.97,2,51.95,,,,,,,,,,,,
,,,,55~59,3,112.49,,,1,37.50,,,,,,,,,,2,74.99,2,74.99,,,,,1,37.50,4,149.98,1,37.50,,,3,112.49,1,37.50,,,,,3,112.49,,,,,,,,,,,,,,,2,74.99,,,,,,,,
,,,,60~64,,,,,1,68.35,,,,,,,,,,,,,,,,,,2,136.71,2,136.71,1,68.35,,,,,,,,,,,1,68.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,308.88,1,77.22,,,,,,,,,,,,1,77.22,3,231.66,,,,,2,154.44,4,308.88,1,77.22,,,2,154.44,2,154.44,1,77.22,,,1,77.22,,,,,,,,,1,77.22,,,,,2,154.44,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,6,652.88,,,,,1,108.81,6,652.88,1,108.81,,,1,108.81,,,,,,,2,217.63,,,,,1,108.81,1,108.81,,,,,,,2,217.63,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,3,352.53,,,,,,,5,587.54,,,,,3,352.53,1,117.51,,,,,5,587.54,,,1,117.51,,,,,2,235.02,,,,,1,117.51,,,,,,,,
,,,,80~84,,,,,1,200.80,,,,,,,,,,1,200.80,,,,,,,,,4,803.21,,,1,200.80,2,401.61,,,,,,,,,,,,,,,,,,,,,,,3,602.41,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,331.13,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,,,,1,331.13,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,19.56,,,,,,,,,,,,,,,,,1,19.56,1,19.56,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,23.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,19.55,1,19.55,,,,,,,,,,,,,,,,,,,,,,,,,1,19.55,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.81,,,,,,,,,1,,,,15.81,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,,,,,,,,1,15.81,,,,,,,,,,,,,,,,
