,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,110.13,,,2,,,,220.26,,,,,,1,,110.13,1,110.13,2,220.26,1,110.13,,,1,110.13,,,2,220.26,,,1,110.13,,,,,3,330.40,,,,,5,550.66,,,,
,,,,75~79,1,135.14,,,1,135.14,,,,,1,,,,135.14,,,,,,4,,540.54,1,135.14,1,135.14,1,135.14,1,135.14,,,1,135.14,,,1,135.14,,,,,,,,,,,,,3,405.41,,,,
,,,,80~84,2,476.19,,,3,714.29,,,1,238.10,1,,,,238.10,,,1,,238.10,1,,238.10,,,1,238.10,1,238.10,,,,,,,,,,,1,238.10,,,,,,,,,1,238.10,1,238.10,,,,
,,,,85+,,,,,,,,,1,401.61,1,,,,401.61,1,401.61,,,,1,,401.61,,,1,401.61,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,1,37.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.64,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,78.99,,,,,,,1,39.49,,,,,,1,39.49,,,,,,,,,,,,,,,1,39.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,37.48,,,,,,,,,,,,,,1,37.48,,,1,37.48,,,,,1,37.48,,,,,,,1,37.48,,,,,,,,,,,,,,
,,,,45~49,1,40.88,,,,,,,,,,,,,,,,,,,2,,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,2,92.04,,,,,,,,,,,1,,46.02,,,,,,,,,1,46.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,236.78,,,,,,,3,236.78,,,,,,,,,,,1,,78.93,,,,,,,1,78.93,1,78.93,,,,,,,1,78.93,,,,,,,,,,,,,,,,
,,,,60~64,,,1,95.79,,,,,3,287.36,,,,,,1,95.79,1,,95.79,1,,95.79,,,2,191.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,324.32,,,,,,,4,432.43,,,,,,,,1,,108.11,1,,108.11,1,108.11,,,,,,,1,108.11,,,,,,,,,,,1,108.11,,,,,,,,,,,,
,,,,70~74,,,,,1,115.21,,,1,115.21,1,,,,115.21,1,115.21,4,,460.83,2,,230.41,,,,,,,,,2,230.41,,,,,2,230.41,,,1,115.21,5,576.04,,,,,,,,,,,,
,,,,75~79,1,133.51,,,,,,,1,133.51,,,,,,2,267.02,4,,534.05,2,,267.02,1,133.51,,,,,,,5,667.56,,,,,1,133.51,,,,,6,801.07,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,428.27,,,,,,,,3,,642.40,3,,642.40,,,,,,,,,2,428.27,,,,,2,428.27,,,,,1,214.13,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,406.50,1,,406.50,,,,,,,,,1,406.50,1,406.50,,,,,,,,,1,406.50,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.50,,,,,,,,,,,,,,,,,,,,,,,,,1,37.50,,
,,,,30~34,1,41.08,,,,,1,41.08,,,,,,,,2,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,151.34,,,,,,,,,,,,,,1,37.84,,,,1,,37.84,,,,,,,,,,,,,,,,,,,,,,,1,37.84,,,1,37.84,,,,,,
,,,,45~49,3,121.16,,,1,40.39,1,40.39,,,,,,,,1,40.39,,,,,,,,,1,40.39,2,80.78,,,,,,,,,,,,,,,1,40.39,,,,,,,,,1,40.39,1,40.39
,,,,50~54,5,221.43,,,1,44.29,,,1,44.29,,,,,,2,88.57,,,,,,,,,,,1,44.29,,,,,,,,,1,44.29,,,,,,,,,,,,,,,,,,
,,,,55~59,2,135.69,,,,,1,67.84,,,,,,,,4,271.37,,,,,,,,,,,1,67.84,,,,,,,1,67.84,,,,,1,67.84,,,,,1,67.84,,,1,67.84,,,1,67.84
,,,,60~64,4,418.41,,,,,,,1,104.60,,,,,,3,313.81,,,,,,,,,1,104.60,,,,,,,1,104.60,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,208.33,1,104.17,,,,,,,,,,,,3,312.50,1,,104.17,,,,,,2,208.33,2,208.33,1,104.17,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,115.74,,,,,,,,,,,,,6,694.44,,,,,3,347.22,3,347.22,,,,,,,1,115.74,,,,,,,1,115.74,1,115.74,,
,,,,75~79,,,,,,,,,,,,,,,,2,267.02,,,,,,,1,133.51,,,6,801.07,,,,,,,,,,,,,1,133.51,2,267.02,,,,,,,1,133.51,,,1,133.51
,,,,80~84,1,206.19,,,,,,,,,,,,,,2,412.37,,,,,,,,,1,206.19,1,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,350.88,,,,,,,1,350.88,,,1,350.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,1,40.60,,,,,,,,,,,,,,,,,,,,,,,,1,40.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,41.72,,,,,,,,1,41.72,1,,41.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,77.13,,,,,,,,,,,,,,1,38.57,,,,2,,77.13,,,,,,,2,77.13,1,38.57,,,,,,,,,,,1,38.57,,,1,38.57,,,,,,,,
,,,,45~49,2,81.80,,,,,,,,,,,,,,4,163.60,,,,,,,,,1,40.90,1,40.90,,,,,1,40.90,,,,,,,,,,,,,1,40.90,,,,,,,,
,,,,50~54,3,131.12,,,,,,,1,43.71,,,,,,4,174.83,1,,43.71,3,,131.12,,,,,2,87.41,,,,,,,1,43.71,,,1,43.71,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,4,230.95,2,,115.47,1,,57.74,,,,,1,57.74,1,57.74,1,57.74,1,57.74,2,115.47,1,57.74,,,1,57.74,,,1,57.74,,,,,1,57.74,,,,
,,,,60~64,1,109.05,,,,,,,,,,,,,,4,436.21,,,,1,,109.05,,,,,3,327.15,3,327.15,1,109.05,,,1,109.05,,,1,109.05,,,,,,,1,109.05,,,1,109.05,,,,
,,,,65~69,,,1,107.99,,,,,,,,,,,,3,323.97,1,,107.99,2,,215.98,,,,,1,107.99,1,107.99,,,,,2,215.98,,,,,,,,,,,,,,,2,215.98,,,,
,,,,70~74,3,366.75,1,122.25,,,,,,,1,,,,122.25,1,122.25,1,,122.25,2,,244.50,,,,,1,122.25,1,122.25,1,122.25,,,1,122.25,,,,,,,,,1,122.25,,,,,2,244.50,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,129.53,,,,7,,906.74,,,,,3,388.60,1,129.53,,,,,,,,,,,,,,,,,,,,,3,388.60,,,,
,,,,80~84,1,203.25,,,,,,,1,203.25,,,,,,,,1,,203.25,6,,1219.51,,,,,1,203.25,1,203.25,,,,,3,609.76,,,,,,,,,,,,,,,1,203.25,,,,
,,,,85+,,,,,,,1,315.46,,,,,,,,,,1,,315.46,1,,315.46,1,315.46,,,,,,,,,,,,,,,,,,,,,,,,,1,315.46,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,37.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,40.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.21,1,42.21,,,,,,,1,,,,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.21,,,,,,,,,,,,
,,,,40~44,,,1,39.73,,,,,1,39.73,3,,,,119.19,,,,,,,,,,,1,39.73,,,,,,,,,,,1,39.73,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,3,,,,121.41,1,40.47,,,,,,,,,,,,,,,,,,,,,,,,,1,40.47,,,,,,,,,,,,,,
,,,,50~54,3,130.78,,,1,43.59,,,,,4,,,,174.37,,,,,,1,,43.59,1,43.59,1,43.59,,,,,,,,,1,43.59,,,,,,,,,1,43.59,,,,,,,,,,
,,,,55~59,3,156.49,,,,,,,,,1,,,,52.16,1,52.16,2,,104.33,1,,52.16,,,,,,,,,,,,,1,52.16,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,405.68,2,202.84,3,,304.26,,,,3,304.26,,,,,1,101.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,105.26,2,210.53,,,,,,,1,,,,105.26,,,3,,315.79,,,,2,210.53,,,1,105.26,,,1,105.26,,,,,,,,,2,210.53,1,105.26,1,105.26,,,,,,,,,,
,,,,70~74,,,,,,,1,125.31,,,4,,,,501.25,,,3,,375.94,,,,3,375.94,1,125.31,,,,,,,1,125.31,2,250.63,,,1,125.31,2,250.63,,,4,501.25,,,,,,,,,,
,,,,75~79,,,,,,,,,1,134.77,,,,,,1,134.77,5,,673.85,,,,3,404.31,1,134.77,,,,,1,134.77,,,,,,,,,1,134.77,,,3,404.31,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,200.80,,,6,,1204.82,1,,200.80,2,401.61,1,200.80,,,,,,,,,,,,,,,1,200.80,,,3,602.41,,,,,,,,,,
,,,,85+,1,297.62,,,,,,,,,2,,,,595.24,,,,,,,,,3,892.86,,,,,,,,,,,,,1,297.62,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,1,,40.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,44.35,,,,,,,,,1,44.35,,,,,1,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,121.36,,,,,,,,,1,,,,40.45,,,2,,80.91,,,,1,40.45,,,1,40.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,159.24,1,39.81,,,,,1,39.81,3,,,,119.43,,,,,,,,,,,1,39.81,,,2,79.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,42.72,2,,,,85.43,,,1,,42.72,,,,,,1,42.72,,,1,42.72,,,,,1,42.72,1,42.72,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.68,,,,,,,1,50.68,3,,,,152.05,1,50.68,2,,101.37,,,,1,50.68,1,50.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.59,,,,,,,,,1,,,,92.59,1,92.59,,,,1,,92.59,1,92.59,1,92.59,,,,,,,,,,,,,,,2,185.19,,,,,,,,,,,,,,
,,,,65~69,2,207.04,,,,,,,,,1,,,,103.52,,,7,,724.64,,,,1,103.52,2,207.04,,,1,103.52,2,207.04,,,,,,,,,5,517.60,,,,,,,,,,,,,,
,,,,70~74,,,2,253.49,,,,,,,3,,,,380.23,,,5,,633.71,,,,1,126.74,,,,,2,253.49,,,1,126.74,1,126.74,,,2,253.49,,,,,,,,,,,,,,,,
,,,,75~79,1,141.64,,,1,141.64,,,,,2,,,,283.29,,,7,,991.50,,,,1,141.64,,,,,1,141.64,,,,,,,,,,,3,424.93,,,,,,,,,,,,,,
,,,,80~84,,,,,1,194.55,,,,,,,,,,2,389.11,4,,778.21,1,,194.55,1,194.55,,,,,,,,,,,,,,,1,194.55,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,4,,,,1129.94,,,2,,564.97,,,,2,564.97,,,,,2,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,胃,,,食道,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,97.85,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,41.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,224.52,,,,,,,,,3,,,,134.71,1,44.90,,,,,,,,,1,44.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,207.81,1,41.56,,,,,1,41.56,,,,,,,,,,,,,,1,41.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,,39.15,,,,1,39.15,,,,,,,1,39.15,,,,,1,39.15,,,1,39.15,,,,,,,,,,,,,,
,,,,50~54,2,85.07,,,,,,,,,,,,,,1,42.54,5,,212.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,48.38,,,1,48.38,,,,,1,,,,48.38,,,1,,48.38,,,,,,,,,,1,48.38,1,48.38,,,,,,,,,1,48.38,,,,,1,48.38,,,,,,,,
,,,,60~64,3,244.70,,,,,,,,,,,,,,,,3,,244.70,,,,1,81.57,,,,,,,1,81.57,1,81.57,1,81.57,,,,,,,,,1,81.57,,,,,,,,,,
,,,,65~69,4,432.43,,,,,,,,,3,,,,324.32,1,108.11,3,,324.32,2,,216.22,1,108.11,,,,,1,108.11,,,,,,,1,108.11,,,1,108.11,1,108.11,,,1,108.11,,,,,,,,
,,,,70~74,2,254.78,,,,,,,2,254.78,3,,,,382.17,1,127.39,3,,382.17,,,,3,382.17,,,1,127.39,,,1,127.39,,,,,,,,,1,127.39,,,,,3,382.17,,,,,,,,
,,,,75~79,1,145.99,,,,,2,291.97,,,8,,,,1167.88,1,145.99,4,,583.94,1,,145.99,,,,,,,,,4,583.94,,,1,145.99,,,,,,,,,,,2,291.97,,,,,,,,
,,,,80~84,1,194.93,1,194.93,,,,,,,2,,,,389.86,1,194.93,1,,194.93,,,,,,1,194.93,,,,,3,584.80,,,,,,,,,,,,,,,1,194.93,,,,,,,,
,,,,85+,1,271.74,,,,,1,271.74,,,1,,,,271.74,1,271.74,2,,543.48,2,,543.48,,,,,,,,,,,,,1,271.74,1,271.74,,,,,,,,,2,543.48,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,1,93.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,51.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.05,,,,,1,45.05,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,45.50,,,,,,,,,,,,,,,,,,,1,45.50,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,43.86,,,,,,,,,,,,,,1,43.86,1,,43.86,,,,,,,,2,87.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,79.87,,,,,,,,,,,,,,,,,,,,,,1,39.94,,,,,1,39.94,,,,,1,39.94,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,85.18,,,,,,,,,1,,,,42.59,2,85.18,1,,42.59,1,,42.59,,,1,42.59,,,,,,,,,2,85.18,,,,,1,42.59,,,,,1,42.59,,,,,,,,
,,,,55~59,4,188.15,,,,,,,,,,,,,,7,329.26,1,,47.04,4,,188.15,,,,,,,,,1,47.04,,,1,47.04,,,,,,,,,2,94.07,,,1,47.04,,,,,,
,,,,60~64,4,289.23,1,72.31,,,,,,,2,,,,144.61,,,1,,72.31,4,,289.23,1,72.31,1,72.31,,,1,72.31,,,,,1,72.31,,,,,,,,,,,1,72.31,1,72.31,,,,,,
,,,,65~69,1,118.34,,,,,,,,,1,,,,118.34,2,236.69,2,,236.69,1,,118.34,,,2,236.69,,,,,,,2,236.69,,,1,118.34,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,121.07,,,2,242.13,,,,,,5,605.33,,,,3,,363.20,,,,,,,,,,,,,1,121.07,,,,,,,,,,,,,4,484.26,,,,,,
,,,,75~79,,,,,1,153.37,,,,,1,,,,153.37,3,460.12,1,,153.37,2,,306.75,,,2,306.75,,,,,,,,,2,306.75,,,,,,,2,306.75,,,,,1,153.37,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,191.20,,,,,,,,,,,1,191.20,2,382.41,,,,,1,191.20,,,,,,,,,,,,,5,956.02,,,,,,
