,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,56.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.15,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.49,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,33.15,,,,,,,,,,,,,,,,,,,,,,,,,1,33.15,,,,,1,33.15,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,43.22,,,,,1,43.22,,,,,,,,,,,,,1,43.22,,,,,,,,,,,,,,,,,,
,,,,35~39,1,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,106.69,,,,,,,,,,,,,,2,71.12,,,,,,,,,1,35.56,,,,,,,,,,,1,35.56,,,,,,,,,1,35.56,1,35.56,,,,
,,,,45~49,1,36.74,,,,,,,,,,,,,,2,73.48,,,,,,,,,1,36.74,,,,,1,36.74,,,1,36.74,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.27,,,,,,,,,,,,,,1,43.27,,,,,1,43.27,2,86.54,,,,,1,43.27,,,,,1,43.27,,,,,,,,,,,1,43.27,,,,,,
,,,,55~59,,,,,,,1,66.40,,,,,,,,3,199.20,,,,,1,66.40,,,,,,,,,1,66.40,,,,,,,1,66.40,,,,,1,66.40,,,,,,,1,66.40
,,,,60~64,1,90.01,,,,,1,90.01,,,,,,,,,,1,90.01,,,,,2,180.02,,,,,1,90.01,,,,,,,,,,,,,,,,,,,,,1,90.01,1,90.01
,,,,65~69,1,94.16,,,,,,,2,188.32,1,,,,94.16,3,282.49,,,,,2,188.32,3,282.49,,,,,1,94.16,1,94.16,,,1,94.16,,,1,94.16,,,,,,,,,,,,,1,94.16
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,3,362.32,,,1,120.77,,,,,,,,,,,,,,,1,120.77,2,241.55,,,,,,,3,362.32
,,,,75~79,,,1,147.93,,,,,,,,,,,,,,,,,,1,147.93,5,739.64,1,147.93,2,295.86,,,,,1,147.93,1,147.93,,,,,,,,,2,295.86,,,,,1,147.93,,
,,,,80~84,,,,,1,296.74,,,1,296.74,,,,,,,,,,1,296.74,,,2,593.47,,,1,296.74,,,1,296.74,,,1,296.74,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,704.23,,,,,,,,1,704.23,,,,,,,1,704.23,1,704.23,,,,,,,,,2,1408.45,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,33.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.50,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,32.55,,,1,32.55,,,1,32.55,,,,,,,,,,,1,32.55,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,41.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,36.42,,,,,,,,,,,,,,1,36.42,,,1,36.42,,,,,,,1,36.42,,,,,,,,,,,,,,,,,1,36.42,,,,,,,,
,,,,45~49,3,111.19,,,,,,,,,,,,,,,,1,37.06,,,1,37.06,,,3,111.19,,,,,,,1,37.06,,,,,,,1,37.06,,,,,,,,,,,,
,,,,50~54,6,248.04,,,,,,,,,,,,,,,,3,124.02,2,82.68,1,41.34,,,,,1,41.34,2,82.68,,,2,82.68,,,,,,,1,41.34,,,,,,,,,,,,
,,,,55~59,2,116.62,,,,,,,,,,,,,,,,,,3,174.93,,,,,,,,,,,,,1,58.31,,,,,1,58.31,,,,,,,,,,,,,,
,,,,60~64,2,188.68,,,,,,,,,,,,,,,,,,,,,,1,94.34,,,,,,,,,4,377.36,,,,,,,1,94.34,,,,,,,,,,,,
,,,,65~69,1,94.70,,,,,,,1,94.70,,,,,,2,189.39,,,2,189.39,,,,,1,94.70,,,,,,,1,94.70,,,,,,,1,94.70,,,,,2,189.39,,,,,,
,,,,70~74,,,1,116.28,1,116.28,,,,,,,,,,5,581.40,2,232.56,1,116.28,,,,,1,116.28,,,,,1,116.28,1,116.28,,,,,,,,,,,,,1,116.28,,,,,,
,,,,75~79,1,149.03,,,,,,,,,,,,,,1,149.03,1,149.03,4,596.13,,,2,298.06,,,,,,,1,149.03,1,149.03,1,149.03,,,1,149.03,,,1,149.03,,,4,596.13,,,,,,
,,,,80~84,,,,,,,,,1,264.55,,,,,,3,793.65,,,1,264.55,,,,,,,1,264.55,,,,,4,1058.20,,,,,1,264.55,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,653.59,1,653.59,,,,,,,,,,1,653.59,,,,,,,,,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.61,,,,,,,,,,,,
,,,,25~29,,,1,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,83.37,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,,,,,,,1,41.68,,,,,,,,,,,1,41.68,,,,,,,,
,,,,40~44,4,152.09,,,,,,,1,38.02,,,,,,1,38.02,,,1,38.02,,,,,,,1,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,72.05,,,,,,,,,,,,,,,,,,,,2,72.05,,,,,,,,,,,,,,,,,,,,,,,1,36.02,,,,,,,,
,,,,50~54,1,40.19,1,40.19,1,40.19,,,,,1,,,,40.19,4,160.77,,,,,1,40.19,,,,,3,120.58,1,40.19,,,,,1,40.19,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,54.14,1,54.14,,,1,54.14,1,54.14,,,,,,,,,,,,,1,54.14,,,,,,,1,54.14,1,54.14,,,,,1,54.14,,
,,,,60~64,1,91.32,,,,,1,91.32,,,1,,,,91.32,4,365.30,,,2,182.65,,,,,1,91.32,,,1,91.32,,,,,,,,,1,91.32,,,,,1,91.32,,,,,,,,
,,,,65~69,2,190.48,,,,,,,2,190.48,,,,,,1,95.24,,,2,190.48,,,,,,,,,,,,,,,,,1,95.24,,,,,,,,,,,,,2,190.48,,
,,,,70~74,,,,,,,,,,,,,,,,7,801.83,,,2,229.10,5,572.74,,,,,1,114.55,,,,,,,1,114.55,,,,,,,,,,,1,114.55,,,1,114.55,,
,,,,75~79,,,,,,,,,1,144.30,,,,,,1,144.30,1,144.30,1,144.30,4,577.20,1,144.30,,,,,2,288.60,1,144.30,,,2,288.60,,,1,144.30,,,,,,,,,1,144.30,2,288.60,,
,,,,80~84,,,,,,,,,,,,,,,,3,738.92,,,,,4,985.22,,,,,,,,,,,,,1,246.31,,,,,,,1,246.31,,,,,,,3,738.92,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,581.40,,,,,1,581.40,,,1,581.40,,,,,,,2,1162.79,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,1,52.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.69,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.95,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,38.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.26,,,,,,,,
,,,,35~39,1,43.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,154.14,,,,,,,1,38.54,1,,,,38.54,,,,,,,,,,,,,1,38.54,,,,,,,,,,,,,,,,,,,1,38.54,,,,,,
,,,,45~49,6,211.04,,,1,35.17,,,,,,,,,,1,35.17,,,,,,,,,1,35.17,2,70.35,,,,,,,,,,,,,,,,,,,1,35.17,,,,,,
,,,,50~54,1,40.36,1,40.36,,,,,,,1,,,,40.36,4,161.42,1,40.36,1,40.36,,,,,1,40.36,2,80.71,,,,,,,1,40.36,,,,,,,,,,,2,80.71,,,,,,
,,,,55~59,,,,,,,1,50.63,1,50.63,2,,,,101.27,2,101.27,,,2,101.27,,,,,,,1,50.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,255.10,,,,,,,,,,,,,,1,85.03,2,170.07,3,255.10,,,,,1,85.03,1,85.03,1,85.03,,,,,1,85.03,,,,,,,,,,,,,,,1,85.03,,
,,,,65~69,1,94.07,,,1,94.07,,,,,,,,,,6,564.44,3,282.22,2,188.15,,,,,,,,,,,,,,,1,94.07,1,94.07,1,94.07,,,,,,,,,,,2,188.15,,
,,,,70~74,1,114.16,,,,,,,,,1,,,,114.16,,,2,228.31,5,570.78,2,228.31,,,1,114.16,,,1,114.16,,,,,2,228.31,,,1,114.16,,,,,,,1,114.16,,,2,228.31,,
,,,,75~79,,,,,1,150.38,,,1,150.38,1,,,,150.38,1,150.38,,,8,1203.01,,,1,150.38,1,150.38,1,150.38,,,,,,,1,150.38,,,,,1,150.38,1,150.38,,,,,2,300.75,4,601.50,,
,,,,80~84,,,,,,,,,,,,,,,,5,1173.71,,,3,704.23,,,,,1,234.74,,,,,,,1,234.74,1,234.74,1,234.74,1,234.74,,,,,,,,,,,3,704.23,,
,,,,85+,,,,,,,,,1,543.48,2,,,,1086.96,,,,,2,1086.96,,,,,1,543.48,,,,,,,,,2,1086.96,,,,,,,,,,,,,,,2,1086.96,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,1,31.86,,,,,,,,,,,,,,,,,,,,1,31.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,36.26,1,36.26,,,,,,,,,,,,1,36.26,,,,,,,,,,,,,,,,,,,1,36.26,,,,,,,,,,,,,,
,,,,35~39,2,89.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.70,,,1,44.70,,,,,,,,,,,,,,
,,,,40~44,4,161.81,,,2,80.91,,,1,40.45,1,,,,40.45,1,40.45,,,,,,,1,40.45,,,,,1,40.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,177.56,,,,,,,,,3,,,,106.53,,,1,35.51,,,,,,,,,1,35.51,,,1,35.51,1,35.51,,,,,1,35.51,1,35.51,,,,,,,,,,,,
,,,,50~54,3,117.55,,,,,,,1,39.18,4,,,,156.74,1,39.18,2,78.37,,,3,117.55,,,,,,,1,39.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,143.75,,,,,,,,,5,,,,239.58,,,4,191.66,,,2,95.83,1,47.92,1,47.92,1,47.92,1,47.92,,,,,,,,,,,,,1,47.92,,,,,,,,,,
,,,,60~64,3,238.10,,,,,1,79.37,,,4,,,,317.46,,,3,238.10,,,,,,,,,,,,,,,,,,,,,1,79.37,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,94.97,,,1,94.97,,,,,,,,,,,4,379.87,,,1,94.97,,,,,,,,,4,379.87,,,,,,,,,,
,,,,70~74,,,,,,,1,111.98,,,3,,,,335.95,2,223.96,4,447.93,1,111.98,,,2,223.96,,,,,3,335.95,,,1,111.98,,,2,223.96,,,,,3,335.95,,,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,296.30,2,296.30,5,740.74,,,,,,,,,1,148.15,,,,,,,,,2,296.30,,,,,1,148.15,,,,,,,,,,
,,,,80~84,1,227.27,,,,,1,227.27,1,227.27,3,,,,681.82,,,3,681.82,,,,,,,1,227.27,,,2,454.55,,,,,,,1,227.27,,,,,3,681.82,,,,,,,,,,
,,,,85+,,,1,518.13,,,,,1,518.13,2,,,,1036.27,,,,,2,1036.27,2,1036.27,,,1,518.13,,,1,518.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,52.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,35.55,,,,,,,,,,,,,,,,,,,,1,35.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,45.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.11,,,,,1,45.11,,,,,,
,,,,40~44,3,125.05,,,,,,,1,41.68,,,,,,,,1,41.68,1,41.68,1,41.68,,,,,,,,,,,1,41.68,1,41.68,,,,,,,,,1,41.68,,,,,,,,
,,,,45~49,5,182.08,,,,,1,36.42,,,,,,,,1,36.42,,,1,36.42,,,1,36.42,,,,,,,,,,,,,,,,,,,,,,,,,1,36.42,,,,
,,,,50~54,1,37.59,,,,,1,37.59,1,37.59,1,,,,37.59,1,37.59,2,75.19,,,1,37.59,,,,,,,,,1,37.59,,,,,,,,,,,1,37.59,,,,,,,,,,
,,,,55~59,3,136.61,1,45.54,,,,,,,,,,,,4,182.15,1,45.54,,,,,2,91.07,,,,,,,,,,,,,1,45.54,1,45.54,,,1,45.54,,,1,45.54,1,45.54,,,,
,,,,60~64,5,352.36,,,,,,,3,211.42,,,,,,2,140.94,,,1,70.47,1,70.47,1,70.47,1,70.47,1,70.47,,,,,,,1,70.47,,,,,,,,,,,,,1,70.47,,,,
,,,,65~69,2,198.02,,,,,,,1,99.01,,,,,,1,99.01,,,,,1,99.01,2,198.02,,,,,,,,,,,3,297.03,,,,,,,1,99.01,,,,,3,297.03,,,,
,,,,70~74,,,,,1,108.58,,,,,,,,,,3,325.73,3,325.73,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,,,,,,2,217.16,,,,
,,,,75~79,1,147.93,,,,,,,2,295.86,,,,,,,,4,591.72,,,2,295.86,,,,,,,,,,,,,2,295.86,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,3,657.89,,,1,219.30,,,,,,,,,,,,,3,657.89,,,,,,,,,,,,,2,438.60,,,,
,,,,85+,,,,,,,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,862.07,,,,,1,431.03,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,胃,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,81.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,85.69,,,,,,,1,,,,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,95.79,3,287.36,,,,,1,95.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,177.30,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,肺、支氣管及氣管,,胃,,骨、關節及關節軟骨,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,38.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,62.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,83.82,,,,,,,,,,,,1,83.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,95.42,,,1,95.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,115.74,,,,,1,115.74,,,,,,,,1,115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,204.92,,,1,204.92,,,,,,,,,,,,,,1,204.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,其它淋巴瘤,,,,,肺、支氣管及氣管,,胃,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,1,36.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,33.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
