,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,2,63.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,25.74,,,,,,,,,,,,,,,,,,,,,1,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,23.68,,,,,1,23.68,,,,,,,,,,,1,,23.68,1,,23.68,,,1,23.68,,,,,,,,,,,,,,,,,1,23.68,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,70.21,1,23.40,,,3,70.21,,,,,,,,1,,23.40,,,,,,,,,,,,,,,,,1,23.40,1,23.40,,,,,1,23.40,1,23.40,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,51.85,,,,,5,129.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,107.14,1,35.71,1,35.71,1,35.71,,,,,,,,2,,71.43,,,,1,,35.71,,,,,,,,,,,1,35.71,,,1,35.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,166.30,,,,,2,110.86,,,,,,,,1,,55.43,,,,2,,110.86,,,,,,,1,55.43,1,55.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,106.55,1,53.28,3,,,,159.83,1,,53.28,,,,,,,1,53.28,,,,,,,,,,,,,,,,,,,,,1,53.28,1,53.28,,,,,,,,,,,,,,,,,,
,,,,65~69,2,122.17,,,,,4,244.35,,,1,,,,61.09,2,,122.17,,,,3,,183.26,,,,,,,,,,,1,61.09,,,1,61.09,,,,,,,,,2,122.17,,,,,,,,,,,,,,,,,,
,,,,70~74,1,61.54,,,1,61.54,3,184.62,,,2,,,,123.08,5,,307.69,,,,,,,2,123.08,,,,,,,1,61.54,1,61.54,,,,,,,4,246.15,,,1,61.54,1,61.54,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,4,360.36,,,1,,,,90.09,3,,270.27,,,,1,,90.09,,,1,90.09,,,,,,,2,180.18,,,1,90.09,1,90.09,1,90.09,,,1,90.09,2,180.18,,,,,,,,,,,,,,,,,,
,,,,80~84,1,178.89,,,,,1,178.89,,,1,,,,178.89,1,,178.89,,,,,,,,,1,178.89,,,,,,,,,,,,,,,1,178.89,,,1,178.89,5,894.45,,,,,,,,,,,,,,,,,,
,,,,85+,1,317.46,,,2,634.92,,,,,1,,,,317.46,1,,317.46,,,,1,,317.46,,,,,,,,,,,,,,,,,,,1,317.46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,21.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.35,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,3,60.47,,,,,1,,,,20.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.16,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.95,,,,,,,,,,,,,,,,,,,,1,,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.56,,,,,,,,,,,,,,1,,24.56,,,,,,,,,2,49.12,,,,,,,,,,,,,,,1,24.56,,,,,,,,,2,49.12,,,,,,,,,,,,,,
,,,,40~44,4,91.53,1,22.88,,,,,,,,,,,,1,,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,51.81,,,,,,,,,,,,,,1,,25.91,,,,,,,2,51.81,1,25.91,,,1,25.91,,,,,1,25.91,1,25.91,,,1,25.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,64.21,,,,,,,,,,,,,,5,,160.51,,,,,,,,,1,32.10,,,1,32.10,,,,,,,1,32.10,,,1,32.10,,,,,,,,,1,32.10,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,,165.11,,,,,,,1,55.04,1,55.04,1,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,53.91,,,,,1,53.91,,,,,,,,2,,107.82,,,,,,,1,53.91,2,107.82,,,1,53.91,,,1,53.91,,,,,,,2,107.82,,,2,107.82,,,1,53.91,,,,,2,107.82,,,,,,,,,,
,,,,65~69,1,60.98,,,,,,,,,,,,,,3,,182.93,,,,,,,2,121.95,2,121.95,,,,,1,60.98,,,,,,,1,60.98,,,,,1,60.98,,,,,,,,,2,121.95,,,,,,,,,,
,,,,70~74,1,63.53,2,127.06,,,,,2,127.06,,,,,,2,,127.06,1,,63.53,,,,3,190.60,3,190.60,,,1,63.53,1,63.53,1,63.53,,,,,,,1,63.53,,,,,,,5,317.66,1,63.53,1,63.53,8,508.26,,,,,,,,,,
,,,,75~79,1,83.96,,,,,1,83.96,1,83.96,,,,,,3,,251.89,,,,,,,3,251.89,6,503.78,,,2,167.93,2,167.93,,,,,,,,,,,,,1,83.96,,,2,167.93,,,,,4,335.85,,,,,,,,,,
,,,,80~84,1,165.02,,,,,,,1,165.02,,,,,,3,,495.05,,,,,,,,,2,330.03,1,165.02,1,165.02,,,1,165.02,,,,,,,,,,,,,1,165.02,,,,,,,2,330.03,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300.30,,,1,300.30,,,,,,,2,600.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.66,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,22.57,,,,,,,,,,,,,,,,,,,,1,22.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,19.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.01,,,,,,,,,,,,,,,,,,,1,24.01,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,27.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,25.14,,,1,,,,25.14,1,,25.14,,,,,,,,,,,1,25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,45.58,,,,,,,,,,,,,,,,,1,,22.79,2,,45.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.79,,,,,,,,,,,,,,
,,,,45~49,2,50.71,,,,,,,,,,,,,,,,,1,,25.35,,,,1,25.35,,,,,1,25.35,,,,,,,,,,,,,1,25.35,,,,,,,2,50.71,,,,,,,,,,,,,,
,,,,50~54,4,120.81,,,,,,,,,,,,,,,,,3,,90.61,,,,2,60.40,2,60.40,2,60.40,1,30.20,,,,,,,,,,,,,,,,,,,1,30.20,,,,,,,,,,,,,,,,
,,,,55~59,1,51.26,,,,,,,,,,,,,,,,,2,,102.51,2,,102.51,,,1,51.26,,,1,51.26,,,,,,,1,51.26,1,51.26,,,,,,,,,1,51.26,1,51.26,,,1,51.26,,,,,,,,,,
,,,,60~64,1,54.17,,,,,,,,,,,,,,,,,4,,216.68,2,,108.34,1,54.17,,,,,,,1,54.17,,,,,,,1,54.17,1,54.17,,,,,,,1,54.17,1,54.17,,,1,54.17,,,,,,,,,,
,,,,65~69,4,241.40,1,60.35,,,,,,,3,,,,181.05,,,,2,,120.70,2,,120.70,2,120.70,1,60.35,,,,,1,60.35,,,,,,,1,60.35,,,,,,,,,2,120.70,,,1,60.35,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,65.10,,,,,,1,,65.10,1,,65.10,3,,195.31,5,325.52,1,65.10,1,65.10,,,1,65.10,,,1,65.10,,,1,65.10,,,,,,,,,3,195.31,,,1,65.10,5,325.52,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,2,,159.87,1,,79.94,5,399.68,,,2,159.87,,,,,,,,,1,79.94,2,159.87,,,,,,,,,2,159.87,,,,,3,239.81,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,150.60,1,,150.60,2,,301.20,4,602.41,,,2,301.20,1,150.60,,,,,,,,,2,301.20,1,150.60,,,,,,,1,150.60,,,,,4,602.41,,,,,,,,,,
,,,,85+,1,267.38,,,1,267.38,,,,,,,,,,1,,267.38,,,,,,,,,,,2,534.76,1,267.38,,,,,,,,,,,,,,,,,,,1,267.38,,,,,1,267.38,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,20.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.69,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,28.19,,,,,,,,,,,,,,,,,,,,,,,2,56.39,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,25.63,,,,,,,,,1,25.63,,,,,,,,,,,,,,,,,1,25.63,,,2,51.27,,,,,,,,,,,,,,,,,,
,,,,40~44,4,94.25,,,,,,,,,,,,,,1,,23.56,,,,,,,,,,,,,,,,,,,,,1,23.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,49.39,,,,,,,,,,,,,,3,,74.09,,,,,,,,,1,24.70,,,,,2,49.39,,,,,1,24.70,,,,,,,,,1,24.70,,,,,,,,,,,,,,,,,,
,,,,50~54,2,57.31,,,1,28.65,,,,,,,,,,3,,85.96,,,,,,,,,,,,,,,1,28.65,,,2,57.31,1,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,92.72,,,,,,,1,46.36,,,,,,3,,139.08,,,,,,,,,4,185.44,1,46.36,,,,,,,,,1,46.36,,,,,,,,,1,46.36,,,,,,,,,,,,,,,,,,
,,,,60~64,3,167.22,,,,,,,2,111.48,,,,,,1,,55.74,,,,,,,,,2,111.48,,,1,55.74,,,,,1,55.74,1,55.74,,,,,,,1,55.74,,,1,55.74,,,,,,,,,,,,,,,,
,,,,65~69,2,118.98,,,,,,,,,,,,,,8,,475.91,,,,,,,2,118.98,7,416.42,2,118.98,,,1,59.49,,,1,59.49,,,1,59.49,2,118.98,,,2,118.98,,,4,237.95,,,,,,,,,,,,,,,,
,,,,70~74,1,66.93,,,1,66.93,,,,,,,,,,2,,133.87,1,,66.93,,,,2,133.87,3,200.80,,,6,401.61,2,133.87,,,,,1,66.93,1,66.93,1,66.93,,,2,133.87,,,2,133.87,,,,,,,,,,,,,,,,
,,,,75~79,2,153.26,,,1,76.63,,,2,153.26,,,,,,3,,229.89,,,,1,,76.63,1,76.63,4,306.51,1,76.63,2,153.26,1,76.63,2,153.26,,,1,76.63,,,,,,,,,,,7,536.40,,,,,,,,,,,,,,,,
,,,,80~84,,,1,145.14,1,145.14,,,2,290.28,,,,,,1,,145.14,,,,,,,,,2,290.28,,,2,290.28,1,145.14,1,145.14,,,,,,,1,145.14,,,1,145.14,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,258.40,,,,,,,,2,,516.80,,,,,,,1,258.40,3,775.19,,,,,,,,,,,4,1033.59,,,,,,,,,,,2,516.80,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,,肝及肝內膽管,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,23.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.56,,,,,,,1,20.56,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,2,,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.43,,,,,,,1,26.43,,,,,,,,,,,,2,,52.85,,,,,,,,,,,,,,,,,,,1,26.43,,,,,,,,,1,26.43,,,,,,,,,,,,,,
,,,,40~44,3,71.12,,,,,,,,,,,,,,,,,,,,1,,23.71,,,,,1,23.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,147.75,,,1,24.62,1,24.62,,,,,,,,1,,24.62,,,,5,,123.12,,,,,,,,,1,24.62,2,49.25,,,,,,,,,,,,,,,,,,,,,1,24.62,,,,,,,,,,
,,,,50~54,7,193.91,,,,,,,,,1,,,,27.70,1,,27.70,,,,5,,138.50,,,1,27.70,,,,,,,,,,,,,1,27.70,,,,,,,,,,,,,,,2,55.40,,,,,,,,,,
,,,,55~59,6,246.10,,,,,,,,,,,,,,,,,1,,41.02,4,,164.07,,,2,82.03,2,82.03,2,82.03,1,41.02,2,82.03,,,2,82.03,,,,,,,2,82.03,,,,,,,,,,,1,41.02,1,41.02,,,,,,
,,,,60~64,1,57.34,,,1,57.34,1,57.34,,,,,,,,,,,,,,5,,286.70,,,1,57.34,1,57.34,,,,,1,57.34,1,57.34,,,,,,,,,,,,,,,,,,,,,,,1,57.34,,,,,,
,,,,65~69,6,358.85,,,,,,,,,,,,,,,,,,,,2,,119.62,,,,,6,358.85,,,1,59.81,,,,,,,,,,,,,2,119.62,,,,,,,,,,,,,5,299.04,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,5,,342.47,,,2,136.99,4,273.97,1,68.49,2,136.99,1,68.49,,,,,,,,,2,136.99,,,,,,,,,2,136.99,1,68.49,1,68.49,4,273.97,,,,,,
,,,,75~79,1,74.85,1,74.85,,,,,,,1,,,,74.85,3,,224.55,,,,4,,299.40,,,1,74.85,5,374.25,1,74.85,2,149.70,,,,,1,74.85,,,,,,,2,149.70,,,,,,,2,149.70,2,149.70,,,5,374.25,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,134.23,,,,1,,134.23,,,,,3,402.68,,,2,268.46,,,,,1,134.23,,,,,,,1,134.23,,,,,,,,,,,,,5,671.14,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,240.38,,,,1,,240.38,,,,,2,480.77,,,2,480.77,,,,,1,240.38,,,,,,,1,240.38,,,1,240.38,,,,,,,,,1,240.38,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,21.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,27.34,,,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.34,,,,,,,,,,,,,,,,,,
,,,,35~39,2,53.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.91,,,,,,,,,,,,,,
,,,,40~44,8,191.98,,,,,,,,,,,,,,2,,48.00,,,,,,,,,,,,,1,24.00,2,48.00,,,,,,,,,1,24.00,,,,,1,24.00,,,1,24.00,,,,,,,,,,,,,,
,,,,45~49,6,145.00,,,1,24.17,1,24.17,,,,,,,,1,,24.17,,,,,,,,,,,,,,,1,24.17,,,,,,,,,,,,,,,,,1,24.17,1,24.17,,,,,,,,,,,,,,
,,,,50~54,3,81.19,,,,,,,1,27.06,,,,,,3,,81.19,,,,,,,1,27.06,1,27.06,,,,,2,54.13,,,,,,,1,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,112.02,,,,,,,,,,,,,,5,,186.71,,,,,,,1,37.34,5,186.71,1,37.34,1,37.34,1,37.34,,,,,,,2,74.68,,,,,,,,,,,1,37.34,,,1,37.34,,,,,,,,,,
,,,,60~64,4,234.19,1,58.55,,,,,1,58.55,,,,,,4,,234.19,,,,,,,,,1,58.55,,,,,,,,,,,1,58.55,,,,,1,58.55,,,,,,,1,58.55,,,1,58.55,,,,,,,,,,
,,,,65~69,1,58.58,,,1,58.58,,,,,,,,,,3,,175.75,,,,,,,2,117.16,2,117.16,1,58.58,1,58.58,1,58.58,1,58.58,1,58.58,,,2,117.16,,,,,,,,,,,,,,,1,58.58,,,,,,,,,,
,,,,70~74,5,343.88,,,1,68.78,,,2,137.55,,,,,,8,,550.21,,,,,,,3,206.33,7,481.43,1,68.78,,,1,68.78,1,68.78,,,1,68.78,1,68.78,,,1,68.78,1,68.78,,,,,,,1,68.78,3,206.33,,,,,,,,,,
,,,,75~79,1,75.64,1,75.64,,,,,,,1,,,,75.64,2,,151.29,1,,75.64,,,,3,226.93,1,75.64,1,75.64,,,,,,,1,75.64,1,75.64,2,151.29,,,,,,,,,1,75.64,,,,,4,302.57,,,,,,,,,,
,,,,80~84,,,,,,,,,1,124.69,,,,,,1,,124.69,,,,1,,124.69,,,3,374.06,,,1,124.69,1,124.69,,,,,,,1,124.69,,,,,1,124.69,,,1,124.69,,,,,4,498.75,,,,,,,,,,
,,,,85+,,,,,,,,,1,228.83,,,,,,,,,,,,,,,1,228.83,3,686.50,,,1,228.83,,,1,228.83,,,,,1,228.83,,,,,,,,,,,,,1,228.83,3,686.50,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
