,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,1,26.68,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,23.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.64,,,,,2,39.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,40.55,,,,,,,1,20.28,,,,,,4,,81.10,,,,,1,,20.28,,,1,20.28,,,,,,,,,1,20.28,1,20.28,,,,,1,20.28,,,,,1,20.28,,,,,,,,,,,,
,,,,40~44,1,23.96,,,,,,,,,,,,,,4,,95.83,1,23.96,,,,,,,,,,1,23.96,,,,,,,1,23.96,1,23.96,,,,,,,,,1,23.96,,,,,,,,,,,,,,
,,,,45~49,1,29.13,,,1,29.13,,,,,,,,,,2,,58.26,,,,,2,,58.26,,,,,,,,,,,,,1,29.13,,,,,,,,,,,1,29.13,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,36.47,1,36.47,,,,,,1,,36.47,,,2,72.94,1,,36.47,2,72.94,,,3,109.41,1,36.47,,,,,2,72.94,,,1,36.47,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,129.45,,,,,,,,,,,,,,6,,388.35,,,,,1,,64.72,,,,,3,194.17,,,,,,,,,,,,,,,,,1,64.72,1,64.72,,,,,,,,,,,,,,
,,,,60~64,1,70.62,1,70.62,,,,,1,70.62,,,,,,2,,141.24,,,1,70.62,,,,1,70.62,1,70.62,,,,,,,1,70.62,1,70.62,1,70.62,,,,,,,,,,,1,70.62,1,70.62,1,70.62,,,,,,,,
,,,,65~69,2,181.16,,,,,,,,,,,,,,,,,,,2,181.16,2,,181.16,1,90.58,1,90.58,1,90.58,,,,,1,90.58,3,271.74,,,,,,,,,,,2,181.16,,,,,2,181.16,,,,,,,,
,,,,70~74,2,222.72,,,,,2,222.72,1,111.36,,,,,,2,,222.72,,,1,111.36,2,,222.72,1,111.36,2,222.72,,,1,111.36,,,,,3,334.08,1,111.36,2,222.72,,,,,1,111.36,,,,,,,,,,,,,,,,
,,,,75~79,,,1,148.37,1,148.37,,,1,148.37,,,,,,1,,148.37,,,1,148.37,1,,148.37,,,3,445.10,,,1,148.37,,,,,6,890.21,,,,,1,148.37,1,148.37,,,,,,,,,2,296.74,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,315.46,,,2,,630.91,,,1,315.46,,,,,,,,,,,,,,,,,,,1,315.46,,,,,,,1,315.46,,,,,,,,
,,,,85+,,,,,,,,,1,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,719.42,,,,,,,,,,,,,,,1,719.42,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,胃,,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,22.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.21,1,20.21,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,38.66,,,1,19.33,,,,,,,,,,1,,19.33,,,1,19.33,,,,,,,,,,,,,,,,,,,,3,57.99,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,22.92,1,22.92,,,,,,,,,,,,,,,1,22.92,2,45.84,,,,,,,,,,,,,,,,,,,,3,68.76,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,83.64,,,,,,,,,,,,,,3,,83.64,1,27.88,1,27.88,,,,2,55.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,104.31,,,,,,,,,,,,,,1,,34.77,1,34.77,1,34.77,,,,,,,,,,1,34.77,3,104.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,177.62,,,,,1,59.21,,,,,,,,1,,59.21,1,59.21,,,2,,118.41,,,,,,,1,59.21,,,,,1,59.21,,,,,1,59.21,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,203.25,,,,,,,,,,,,,,,,,1,67.75,2,135.50,,,,,,,,,,,,,,1,67.75,,,,,1,67.75,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,87.18,,,,,,,,,,,,,,5,,435.92,1,87.18,1,87.18,,,,,,1,87.18,,,,,2,174.37,,,,,1,87.18,1,87.18,2,174.37,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,109.53,,,,,,,,,,,,,,2,,219.06,2,219.06,3,328.59,1,,109.53,1,109.53,1,109.53,,,1,109.53,3,328.59,,,,,1,109.53,,,4,438.12,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,145.14,1,145.14,,,,,,,,2,,290.28,,,3,435.41,,,,,,1,145.14,,,,,1,145.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,277.01,,,1,277.01,1,,277.01,,,2,554.02,1,277.01,,,1,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,27.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,22.17,,,,,,,,,,,,,,,,2,44.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,20.98,,,,,,,,,,,,,,,,,,1,20.98,,,,,,,,,2,41.96,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,18.81,,,,,,,,,,,,,,1,18.81,,,,,,,,,,,2,37.63,,,,,,,,,,,,,,,,,,
,,,,40~44,2,44.44,,,,,,,,,,,,,,,,,,,1,22.22,,,,2,44.44,,,,,,,,,1,22.22,1,22.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,80.95,,,,,,,,,1,,,,26.98,2,,53.97,,,1,26.98,,,,,,1,26.98,,,,,,,1,26.98,,,,,,,1,26.98,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,32.88,1,,,,32.88,2,,65.77,2,65.77,3,98.65,1,,32.88,,,2,65.77,,,,,,,1,32.88,,,,,,,1,32.88,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,53.11,1,53.11,2,106.21,1,,53.11,,,1,53.11,,,,,,,1,53.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,137.27,2,137.27,1,68.63,1,68.63,,,,,,,,2,,137.27,1,68.63,1,68.63,,,,,,,,,,1,68.63,,,,,,,,,,,,,,,,,2,137.27,,,,,,,,,,,,,,
,,,,65~69,2,161.94,,,,,,,,,,,,,,1,,80.97,,,1,80.97,1,,80.97,2,161.94,1,80.97,,,1,80.97,,,1,80.97,1,80.97,1,80.97,,,1,80.97,,,,,4,323.89,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,109.05,3,327.15,3,327.15,1,,109.05,,,,,1,109.05,,,,,,,,,1,109.05,,,2,218.10,,,1,109.05,1,109.05,,,,,,,,,,,,,,
,,,,75~79,4,542.01,,,,,,,,,,,,,,1,,135.50,1,135.50,1,135.50,,,,1,135.50,,,,,,,,,1,135.50,,,,,1,135.50,1,135.50,,,1,135.50,3,406.50,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,255.75,2,,511.51,1,255.75,1,255.75,,,,1,255.75,,,,,1,255.75,,,3,767.26,,,,,,,,,,,,,4,1023.02,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1111.11,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,21.97,,,,,,,,,,,,,,,,1,21.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,36.83,,,,,,,,,,,,,,2,,36.83,,,,,,,,,,,,,,,,,,,,,,1,18.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,65.80,,,,,,,,,,,,,,2,,43.87,,,,,,,,1,21.93,1,21.93,,,,,,,,,1,21.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,51.85,,,1,25.93,,,,,,,,,,3,,77.78,,,,,,,,1,25.93,,,,,1,25.93,,,,,,,2,51.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,123.38,,,,,,,,,1,,,,30.85,3,,92.54,2,61.69,3,92.54,,,,2,61.69,2,61.69,,,,,,,,,,,1,30.85,1,30.85,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,189.21,,,,,,,,,,,,,,4,,189.21,2,94.61,1,47.30,,,,1,47.30,3,141.91,1,47.30,2,94.61,,,,,,,1,47.30,,,2,94.61,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,71.38,,,,,,,1,71.38,,,,,,3,,214.13,2,142.76,2,142.76,,,,,,1,71.38,1,71.38,3,214.13,,,,,,,,,,,2,142.76,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,5,,393.70,3,236.22,3,236.22,,,,2,157.48,1,78.74,,,3,236.22,1,78.74,,,,,,,,,1,78.74,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,106.50,,,1,106.50,,,,,,5,,532.48,,,1,106.50,,,,,,,,,,5,532.48,,,,,1,106.50,,,,,4,425.99,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,264.55,,,,,,1,,132.28,1,132.28,5,661.38,,,,1,132.28,1,132.28,1,132.28,6,793.65,,,1,132.28,3,396.83,,,,,4,529.10,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,236.97,,,,,,,,,,,,1,,236.97,,,1,236.97,1,,236.97,,,,,,,1,236.97,,,,,,,,,2,473.93,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,471.70,,,,,,,,,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,,,1,471.70,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,男性乳房,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,1,31.31,,,,,,,,,,,,,,,,,,,,1,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,,50.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.06,,,,,,,,,,
,,,,30~34,1,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.35,,,,,,,,,,,,,1,20.35,,,,,,,,,,,3,61.04,,,,
,,,,35~39,1,18.41,,,,,,,,,,,,,,,,,,,3,55.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.41,,,,,1,18.41,,,,,,,,
,,,,40~44,3,62.60,,,,,,,,,,,,,,,,,,,3,62.60,,,,,,1,20.87,,,,,,,,,1,20.87,,,1,20.87,,,,,2,41.74,1,20.87,,,,,,,,,2,41.74,,,,
,,,,45~49,3,76.49,,,2,50.99,,,,,,,,,,,,,,,,,,,,,,1,25.50,1,25.50,,,,,1,25.50,,,2,50.99,,,,,,,,,,,,,,,,,1,25.50,2,50.99,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,4,119.01,,,,,,3,89.26,,,,,1,29.75,4,119.01,,,,,,,,,1,29.75,,,,,,,,,,,2,59.51,,,,,,
,,,,55~59,2,80.71,,,,,,,,,,,,,,,,,1,40.36,3,121.07,,,,3,121.07,,,,,1,40.36,,,1,40.36,,,,,,,1,40.36,,,1,40.36,,,,,,,,,,,,,,,,
,,,,60~64,2,142.55,,,1,71.28,,,,,,,,,,,,,,,1,71.28,,,,1,71.28,3,213.83,1,71.28,,,1,71.28,,,1,71.28,,,,,,,,,3,213.83,,,,,,,,,,,1,71.28,1,71.28,1,71.28
,,,,65~69,3,230.59,1,76.86,,,,,,,,,,,,,,,,,9,691.78,,,,,,2,153.73,1,76.86,,,,,,,,,,,,,,,,,1,76.86,,,1,76.86,,,,,,,,,,,,
,,,,70~74,2,209.64,,,1,104.82,1,104.82,,,,,,,,,,,,,7,733.75,1,,104.82,,,2,209.64,,,,,3,314.47,,,1,104.82,,,,,,,1,104.82,2,209.64,,,,,,,,,1,104.82,,,2,209.64,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,4,502.51,,,,1,125.63,2,251.26,1,125.63,,,,,,,,,,,,,,,1,125.63,3,376.88,,,1,125.63,,,,,1,125.63,,,1,125.63,3,376.88
,,,,80~84,,,,,,,,,,,2,,,,431.03,,,,,,1,215.52,,,,2,431.03,2,431.03,3,646.55,,,,,,,,,,,,,,,,,1,215.52,,,,,,,,,,,,,,,2,431.03
,,,,85+,,,,,1,420.17,,,1,420.17,,,,,,,,,,,1,420.17,,,,,,1,420.17,,,,,,,,,1,420.17,,,,,,,,,,,,,1,420.17,,,,,1,420.17,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,1,,32.45,,,,,,,1,32.45,,,,,,,,,,,,,,,,,,,,,,,1,32.45,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.64,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,22.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.07,,,,,,,,,,
,,,,35~39,2,36.70,,,,,,,,,,,,,,,,,1,18.35,,,,,,,,1,18.35,1,18.35,,,,,,,,,1,18.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,82.37,,,,,,,,,,,,,,,,,1,20.59,1,20.59,,,,,,,,1,20.59,,,,,,,1,20.59,,,,,1,20.59,1,20.59,,,,,,,,,,,,,2,41.19,,,,
,,,,45~49,1,24.06,,,,,,,1,24.06,1,,,,24.06,,,,1,24.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,203.55,1,29.08,,,,,,,,,,,,,,,3,87.23,,,,,,3,87.23,,,,,,,1,29.08,1,29.08,1,29.08,,,,,,,2,58.16,,,,,,,,,,,2,58.16,1,29.08,1,29.08,1,29.08
,,,,55~59,1,36.72,,,,,1,36.72,1,36.72,1,,,,36.72,,,,6,220.35,,,,,,,,3,110.17,1,36.72,,,1,36.72,1,36.72,,,,,1,36.72,,,2,73.45,,,,,,,,,,,,,,,,,1,36.72
,,,,60~64,3,202.16,,,1,67.39,,,1,67.39,,,,,,,,,3,202.16,,,,,,1,67.39,1,67.39,2,134.77,,,,,2,134.77,,,,,,,1,67.39,,,,,,,1,67.39,,,,,,,,,,,2,134.77
,,,,65~69,2,150.94,,,1,75.47,,,1,75.47,,,,,,,,,5,377.36,,,,,,2,150.94,6,452.83,,,,,,,1,75.47,,,,,,,,,2,150.94,1,75.47,1,75.47,,,,,,,2,150.94,,,,,4,301.89
,,,,70~74,1,104.17,,,,,,,2,208.33,1,,,,104.17,,,,2,208.33,,,,,,1,104.17,2,208.33,1,104.17,,,2,208.33,1,104.17,,,,,,,,,3,312.50,,,,,,,,,,,,,,,,,6,625.00
,,,,75~79,,,,,,,,,,,4,,,,500.63,,,,3,375.47,,,,,,1,125.16,6,750.94,,,,,4,500.63,,,,,,,,,,,1,125.16,,,,,1,125.16,,,,,1,125.16,,,,,2,250.31
,,,,80~84,1,199.20,,,,,,,,,,,,,,,,,2,398.41,,,,,,1,199.20,4,796.81,,,,,2,398.41,1,199.20,,,,,,,,,3,597.61,,,,,,,,,,,4,796.81,1,199.20,,,1,199.20
,,,,85+,,,,,1,396.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,793.65,,,,,,,,,,,2,793.65,1,396.83,,,1,396.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,,25.61,,,,,,,,,,,,,,,,,,,,,1,25.61,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,25.68,,,,,,,,,,,,,1,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
