,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,3,,,,36.55,,,,,1,,12.18,,,,,,,,,,,,,,,,,,1,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,34.97,,,,,,,,,,,,,,1,11.66,,,,,,,,,,,1,11.66,,,,,,,,,1,11.66,,,,,,,2,23.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,59.22,,,,,,,1,,,,9.87,,,,,,,,,,,,,,,,,,,,,,,,,1,9.87,,,,,,,,,1,9.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,57.18,5,47.65,,,,,,,,,,,,,,2,,19.06,1,,9.53,,,,,2,19.06,1,9.53,,,,,,,,,,,,,1,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,49.89,1,12.47,,,,,,,,,,,,,,1,,12.47,,,,,,,,1,12.47,,,,,,,,,,,,,,,1,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,21.60,2,43.21,,,1,21.60,,,1,,,,21.60,,,1,21.60,2,,43.21,5,,108.01,,,,,4,86.41,,,,,,,,,2,43.21,,,,,,,2,43.21,2,43.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,5,119.08,4,95.26,,,,,,,,,,,,,,,,,,,,1,23.82,1,23.82,,,,,,,2,47.63,1,23.82,1,23.82,,,,,1,23.82,1,23.82,1,23.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,96.31,6,192.62,,,,,1,,,,32.10,,,,,1,,32.10,2,,64.21,,,1,32.10,,,,,,,1,32.10,,,2,64.21,1,32.10,,,,,,,1,32.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,43.03,3,129.09,,,,,,,,,,,,,,,,,4,,172.12,,,1,43.03,4,172.12,,,1,43.03,,,,,3,129.09,,,,,,,2,86.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,59.77,4,239.09,,,,,1,,,,59.77,,,1,59.77,,,,,,,1,59.77,4,239.09,2,119.55,,,,,,,,,,,,,,,,,1,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,100.10,,,,,1,100.10,,,,,,,,1,100.10,,,,1,,100.10,,,1,100.10,1,100.10,1,100.10,,,1,100.10,,,1,100.10,,,2,200.20,,,2,200.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,182.82,,,,,,,,,,,,,,,,,,,1,,182.82,,,,,,,,,,,1,182.82,,,3,548.45,1,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,367.65,,,,,,,,,,,,,,,,,,,,,,,,1,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他內分泌腺,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,22.09,,,,,,,1,,,,11.04,,,1,11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,12.52,,,1,12.52,1,12.52,1,,,,12.52,,,,,1,,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,25.47,,,,,,,1,,,,12.74,,,1,12.74,1,,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,52.79,1,10.56,1,10.56,,,3,,,,31.68,1,10.56,1,10.56,1,,10.56,,,,,,,,,,,,1,10.56,,,,,,,,,,,,,,,,,,,1,10.56,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,7,69.55,1,9.94,1,9.94,,,2,,,,19.87,,,1,9.94,,,,1,,9.94,,,1,9.94,1,9.94,,,1,9.94,,,,,,,1,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,9,105.31,1,11.70,,,,,,,,,,,,2,23.40,1,,11.70,,,,,,,,2,23.40,1,11.70,1,11.70,,,,,1,11.70,2,23.40,,,,,,,,,,,1,11.70,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,104.95,1,20.99,,,,,,,,,,1,20.99,,,1,,20.99,,,,,,,,1,20.99,1,20.99,,,,,,,,,2,41.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,93.50,1,23.38,1,23.38,1,23.38,,,,,,,,,,2,,46.75,,,,,,3,70.13,4,93.50,,,,,1,23.38,,,,,1,23.38,1,23.38,1,23.38,1,23.38,,,2,46.75,,,1,23.38,,,,,,,,,,,,,,,,,,
,,,,60~64,1,31.28,3,93.84,4,125.12,,,,,1,,,,31.28,1,31.28,2,62.56,3,,93.84,,,,1,31.28,3,93.84,,,,,,,,,,,,,,,,,1,31.28,,,1,31.28,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,82.07,1,41.03,2,82.07,,,,,,,,1,41.03,,,8,,328.27,,,,,,1,41.03,4,164.14,1,41.03,3,123.10,1,41.03,,,,,3,123.10,,,1,41.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,57.37,2,114.74,,,,,,,,,,1,57.37,1,57.37,3,,172.12,,,,,,,,3,172.12,,,,,,,,,,,2,114.74,,,1,57.37,1,57.37,,,,,,,1,57.37,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,3,,286.53,,,,1,95.51,,,1,95.51,1,95.51,2,191.02,,,,,,,2,191.02,,,,,,,,,,,1,95.51,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,173.61,,,,,,,,,,,,,,,,,,2,,347.22,,,,,,1,173.61,2,347.22,,,2,347.22,,,1,173.61,,,1,173.61,,,,,1,173.61,,,,,,,1,173.61,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,334.45,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.34,,,,,,,,,,,1,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.82,1,12.82,,,,,,,,,,,,1,12.82,,,,,,1,,12.82,,,,,,,,,,,,,,,1,12.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,54.02,4,43.22,,,1,10.80,,,,,,,,2,21.61,,,,,,,,,1,10.80,,,,,,,,,,,,,1,10.80,,,,,,,2,21.61,,,,,,,,,,,,,1,10.80,,,,,,,,,,,,
,,,,40~44,7,69.36,3,29.73,,,,,,,,,,,,,,,,1,,9.91,,,,1,9.91,,,,,,,1,9.91,2,19.82,,,2,19.82,,,,,,,1,9.91,,,,,,,1,9.91,,,2,19.82,,,,,,,,,,,,,,
,,,,45~49,6,66.10,2,22.03,,,,,,,,,,,,1,11.02,1,11.02,,,,1,,11.02,1,11.02,,,,,,,3,33.05,,,1,11.02,1,11.02,,,,,2,22.03,1,11.02,1,11.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,132.18,2,37.76,1,18.88,,,,,1,,,,18.88,,,,,,,,,,,3,56.65,,,,,3,56.65,,,,,,,1,18.88,,,,,,,,,,,,,,,,,2,37.76,2,37.76,,,,,,,,,,,,,,
,,,,55~59,4,91.20,6,136.80,3,68.40,,,,,,,,,,,,,,,,,,,,2,45.60,,,,,1,22.80,1,22.80,,,,,1,22.80,,,,,,,3,68.40,,,,,,,,,1,22.80,1,22.80,,,,,,,,,,,,,,
,,,,60~64,4,115.84,,,,,,,,,,,,,,1,28.96,,,3,,86.88,1,,28.96,2,57.92,,,1,28.96,,,4,115.84,1,28.96,,,2,57.92,1,28.96,,,,,2,57.92,,,1,28.96,,,1,28.96,2,57.92,,,,,,,,,,,,,,,,
,,,,65~69,1,38.57,3,115.70,1,38.57,,,,,,,,,,,,,,2,,77.13,,,,3,115.70,1,38.57,1,38.57,1,38.57,4,154.26,,,,,1,38.57,,,1,38.57,,,3,115.70,,,,,2,77.13,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,52.94,1,52.94,1,52.94,,,1,52.94,,,,,,,,,,1,,52.94,,,,6,317.63,,,,,3,158.81,4,211.75,,,,,,,,,,,,,1,52.94,1,52.94,1,52.94,1,52.94,,,,,,,,,,,,,,,,,,,,
,,,,75~79,2,174.37,4,348.74,,,,,,,,,,,,2,174.37,,,,,,,,,4,348.74,,,,,2,174.37,2,174.37,,,,,1,87.18,,,,,,,1,87.18,,,,,,,1,87.18,1,87.18,,,,,1,87.18,,,,,,,,,,
,,,,80~84,1,163.67,3,491.00,,,,,1,163.67,,,,,,,,,,1,,163.67,,,,,,,,,,1,163.67,2,327.33,,,,,1,163.67,1,163.67,,,,,,,,,,,,,,,1,163.67,,,,,1,163.67,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,269.54,2,539.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.61,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,21.37,,,,,1,,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,21.09,,,,,,,,,,,1,10.54,,,,,,,1,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,13.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,68.14,2,22.71,1,11.36,,,1,,,,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,10.07,11,110.72,2,20.13,2,20.13,,,1,,,,10.07,,,,,3,,30.20,1,,10.07,,,2,20.13,2,20.13,,,,,,,,,,,1,10.07,,,1,10.07,,,2,20.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,15,160.63,4,42.84,2,21.42,,,2,,,,21.42,,,,,,,,2,,21.42,,,,,3,32.13,1,10.71,2,21.42,,,,,,,2,21.42,,,1,10.71,,,1,10.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,122.08,1,17.44,,,,,1,,,,17.44,,,2,34.88,3,,52.32,2,,34.88,,,,,,,1,17.44,1,17.44,,,,,,,1,17.44,1,17.44,,,,,1,17.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,66.95,7,156.22,2,44.63,,,1,,,,22.32,,,,,,,,3,,66.95,,,,,1,22.32,3,66.95,1,22.32,,,,,,,3,66.95,1,22.32,,,3,66.95,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,27.89,5,139.47,1,27.89,,,,,1,,,,27.89,1,27.89,,,2,,55.79,2,,55.79,,,,,1,27.89,2,55.79,,,,,,,,,2,55.79,1,27.89,,,,,1,27.89,,,2,55.79,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,108.11,1,36.04,,,1,36.04,1,,,,36.04,,,2,72.07,1,,36.04,,,,,,1,36.04,2,72.07,5,180.18,2,72.07,,,,,,,,,4,144.14,,,,,,,,,2,72.07,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,101.06,1,50.53,1,50.53,,,,,1,,,,50.53,,,1,50.53,,,,6,,303.18,,,,,,,3,151.59,2,101.06,,,1,50.53,,,2,101.06,,,1,50.53,,,,,,,1,50.53,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,77.70,,,,,,,,,,,,,,1,77.70,,,,4,,310.80,,,,,3,233.10,2,155.40,,,2,155.40,,,1,77.70,2,155.40,2,155.40,,,1,77.70,1,77.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,153.85,1,153.85,1,153.85,,,,2,,307.69,,,,,1,153.85,3,461.54,,,,,,,,,2,307.69,1,153.85,,,,,,,,,1,153.85,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,251.26,,,,,1,251.26,,,,,,,,3,753.77,,,,1,,251.26,,,,,,,,,,,,,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,25.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.66,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,13.50,1,13.50,,,,,,,,,,,,2,26.99,,,,1,,13.50,,,,,,,,,,,,,1,13.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,8,95.01,,,1,11.88,,,,,,,,,,2,23.75,,,,,,,1,11.88,2,23.75,,,,,3,35.63,,,,,,,1,11.88,,,,,1,11.88,,,,,,,2,23.75,,,,,,,,,,,,,,,,,,
,,,,40~44,,,15,155.10,3,31.02,1,10.34,,,,,,,,,,5,51.70,1,,10.34,,,,,,,,,,,,2,20.68,,,1,10.34,,,,,,,,,,,3,31.02,,,,,,,,,1,10.34,1,10.34,,,,,,,,,,,,
,,,,45~49,2,20.87,7,73.03,4,41.73,3,31.30,1,10.43,,,,,,,,1,10.43,,,,,,,2,20.87,,,,,,,3,31.30,,,2,20.87,,,,,,,,,,,1,10.43,1,10.43,,,,,,,,,,,1,10.43,,,,,,,,,,
,,,,50~54,,,7,107.26,4,61.29,1,15.32,,,,,,,,1,15.32,1,15.32,1,,15.32,,,,,,2,30.65,,,2,30.65,4,61.29,,,2,30.65,,,,,,,,,,,,,,,,,,,,,1,15.32,,,,,,,,,,,,,,
,,,,55~59,,,8,184.03,6,138.03,,,,,,,,,,,,,,,,,,,,2,46.01,1,23.00,,,2,46.01,4,92.02,,,1,23.00,,,,,,,,,,,2,46.01,,,,,,,1,23.00,2,46.01,,,1,23.00,,,,,,,,,,
,,,,60~64,,,2,53.06,4,106.13,1,26.53,,,1,,,,26.53,,,1,26.53,1,,26.53,,,,,,10,265.32,1,26.53,2,53.06,4,106.13,,,,,1,26.53,,,,,,,,,4,106.13,,,2,53.06,,,1,26.53,,,,,1,26.53,,,,,,,,,,
,,,,65~69,1,34.25,1,34.25,4,136.99,,,,,,,,,,,,1,34.25,,,,2,,68.49,2,68.49,6,205.48,,,3,102.74,5,171.23,,,,,,,1,34.25,,,,,,,1,34.25,,,2,68.49,1,34.25,2,68.49,,,,,,,,,,,,,,,,
,,,,70~74,,,1,47.76,2,95.51,1,47.76,,,2,,,,95.51,,,1,47.76,,,,2,,95.51,1,47.76,4,191.02,,,,,,,,,,,,,,,,,,,1,47.76,3,143.27,,,1,47.76,,,,,1,47.76,,,,,,,,,,,,,,
,,,,75~79,1,71.17,3,213.52,1,71.17,,,,,1,,,,71.17,1,71.17,,,,,,2,,142.35,1,71.17,3,213.52,,,2,142.35,2,142.35,,,1,71.17,,,1,71.17,,,,,,,2,142.35,,,1,71.17,,,2,142.35,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,141.44,,,,,,,,,,,,,,,,,,,,,,,,,,1,141.44,2,282.89,1,141.44,,,,,,,,,,,,,,,,,1,141.44,1,141.44,1,141.44,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,230.41,,,,,,,,,,,,,,,,,1,,230.41,,,,,,,,,,,,,,,,,2,460.83,,,,,,,,,,,2,460.83,,,1,230.41,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,10.93,,,,1,,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,3,36.49,,,,,,,,,,,,,,,,,1,,12.16,,,,,,,1,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
