,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,直腸與肛門,,肺、支氣管及氣管,,,,,喉,,,結直腸癌,,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,40~44,1,267.38,1,267.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,254.45,,,1,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,264.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,668.90,,,,,,,,,1,,,,334.45,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,1,,398.41,,,,,,,,,,,,,,,,
,,,,65~69,2,813.01,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,436.68,,,,,,,,,2,,873.36,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,476.19,,,,,,,,,,,,,1,,476.19,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,826.45,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1000.00,,,,,,,,,,,,1,,1000.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,,結直腸癌,,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,226.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,262.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,503.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,273.22,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,299.40,,,,,,,1,,,,299.40,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,416.67,2,,833.33,,,,,,,,,,,,,,,,
,,,,65~69,2,763.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,896.86,,,,,1,448.43,1,,,,448.43,,,,,,,1,,448.43,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,,456.62,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,781.25,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,白血病,,肝及肝內膽管,,其他內分泌腺,,肺、支氣管及氣管,,結直腸癌,,,,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,222.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,194.93,,,1,194.93,,,,,,,,1,,194.93,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,278.55,1,,,,278.55,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,281.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,254.45,,,1,254.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,1550.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,不明原發部位,,白血病,,肝及肝內膽管,,其他女性生殖器官,,肺、支氣管及氣管,,,,,結直腸癌,,,腎盂及其他泌尿系統,,,腦,,,膀胱,,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,291.55,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,251.26,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,576.37,1,288.18,,,,,,,,,,,,1,,288.18,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,418.41,,,,,,,,,,,,,,,,,,,,,,,1,,418.41,,,,,,,,,,
,,,,70~74,,,,,,,,,1,450.45,,,,,,1,,450.45,1,,450.45,,,,,,,1,450.45,,,,,,,,
,,,,75~79,,,,,1,446.43,1,446.43,,,,,,,,1,,446.43,,,,1,,446.43,,,,,,,,,,,,,
,,,,85+,,,1,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮體,,甲狀腺,,皮膚,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,骨、關節及關節軟骨,,,結直腸癌,,,腎盂及其他泌尿系統,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,30~34,1,221.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,301.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,,272.48,,,,,,,,,,,,,
,,,,50~54,1,242.13,,,,,,,,,,,,,,1,,242.13,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,275.48,1,,,,275.48,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,389.11,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,413.22,,,,,,,1,,413.22,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,,434.78,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,462.96,,,,,,,,,,,,,,,,,2,,925.93,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,不明原發部位,,甲狀腺,,皮膚,,肺、支氣管及氣管,,,,,胃,,,造血系統及網狀內皮系統,,,結直腸癌,,,腎盂及其他泌尿系統,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,
,,,,25~29,,,,,,,1,217.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,278.55,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,,273.97,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,240.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,271.00,,,,,,,1,,271.00,1,,271.00,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,350.88,,,,1,,350.88,,,,,,,,,,,,,,,,
,,,,70~74,1,448.43,,,,,,,1,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,,497.51,,,,,,,,,,,,,
,,,,80~84,,,,,1,578.03,,,,,1,,,,578.03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
