,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,24.91,1,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,23.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,56.34,,,1,28.17,1,28.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,28.17,1,28.17,,,1,28.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.17,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,29.33,,,,,,,,,,,,,,,,,,,,,1,29.33,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,62.56,,,,,,,1,31.28,,,,,,1,31.28,1,31.28,,,2,62.56,,,,,,,1,31.28,,,,,,,1,31.28,1,31.28,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,44.19,1,44.19,,,,,,,,1,44.19,,,1,44.19,,,,,,,1,44.19,,,,,1,44.19,,,,,1,44.19,,,,,,,,,,,,,,,,,,
,,,,55~59,1,60.72,,,,,,,1,60.72,,,,,,,,,,2,121.43,2,121.43,,,,,,,,,1,60.72,1,60.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,56.75,2,113.51,,,,,,,,,,,,2,113.51,3,170.26,1,56.75,1,56.75,1,56.75,,,,,5,283.77,1,56.75,,,,,1,56.75,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,3,213.52,,,,,,1,71.17,1,71.17,3,213.52,,,,,1,71.17,,,1,71.17,,,1,71.17,,,,,2,142.35,,,3,213.52,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,65.92,7,461.44,1,,,,65.92,,,5,329.60,3,197.76,,,,,,,1,65.92,5,329.60,,,,,,,,,,,,,5,329.60,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,198.61,,,,,,1,99.30,6,595.83,8,794.44,,,,,,,,,1,99.30,,,,,,,1,99.30,,,1,99.30,2,198.61,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,207.04,2,414.08,,,,,,,,4,828.16,2,414.08,1,207.04,1,207.04,,,,,,,,,,,,,,,,,,,1,207.04,,,,,,,,,,,,,,,,
,,,,85+,1,411.52,,,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,3,1234.57,,,,,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,1,39.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,26.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,23.32,,,1,,,,23.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,26.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.34,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.48,,,,,,,,,,,,,,,,,,,,,1,28.48,,,,,,,,,,
,,,,40~44,4,116.31,,,,,,,,,,,,,,1,29.08,,,,,,,,,,,,,1,29.08,,,,,,,,,,,,,,,,,,,,,1,29.08,1,29.08,,,,,,
,,,,45~49,,,,,1,31.17,,,1,31.17,,,,,,3,93.52,,,,,,,,,1,31.17,,,1,31.17,,,,,,,,,,,,,,,1,31.17,1,31.17,1,31.17,,,,,2,62.34,,,,
,,,,50~54,2,78.86,,,,,,,,,,,,,,4,157.73,,,2,78.86,,,,,,,,,,,,,,,,,,,,,,,1,39.43,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,62.38,,,1,62.38,,,,,,4,249.53,,,,,,,,,,,2,124.77,,,,,,,,,,,,,1,62.38,,,,,,,,,,,1,62.38,,,,,,
,,,,60~64,1,56.66,,,,,,,,,,,,,,2,113.31,1,56.66,1,56.66,3,169.97,,,,,2,113.31,1,56.66,,,,,,,,,,,2,113.31,3,169.97,,,1,56.66,,,,,,,1,56.66,1,56.66,2,113.31
,,,,65~69,1,69.69,,,,,,,2,139.37,,,,,,6,418.12,,,2,139.37,3,209.06,1,69.69,,,2,139.37,,,,,,,,,,,,,,,4,278.75,1,69.69,,,1,69.69,,,,,1,69.69,,,3,209.06
,,,,70~74,1,71.48,,,,,1,71.48,,,,,,,,5,357.40,,,,,5,357.40,,,,,3,214.44,1,71.48,1,71.48,1,71.48,1,71.48,1,71.48,1,71.48,,,3,214.44,,,,,,,,,2,142.96,,,,,2,142.96
,,,,75~79,,,,,,,,,2,187.44,,,,,,3,281.16,,,,,4,374.88,1,93.72,,,3,281.16,,,,,,,,,,,1,93.72,1,93.72,1,93.72,,,,,,,,,1,93.72,,,,,2,187.44
,,,,80~84,,,1,185.19,,,,,1,185.19,,,,,,1,185.19,,,,,2,370.37,,,,,,,,,,,,,,,,,,,,,2,370.37,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,374.53,,,,,,1,374.53,,,,,4,1498.13,,,,,1,374.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,374.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,1,23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.63,,,,,,,,,1,,,,28.63,,,1,28.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,56.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.31,,,,,,,1,28.31,,,,,,,,,,,,,,
,,,,40~44,2,56.15,,,,,,,,,,,,,,,,1,28.07,,,,,1,28.07,,,,,1,28.07,,,,,,,,,,,,,2,56.15,,,,,,,,,,,2,56.15,,,,
,,,,45~49,3,91.52,,,,,,,,,,,,,,,,3,91.52,,,,,1,30.51,3,91.52,,,,,,,,,,,,,,,1,30.51,,,,,,,,,,,,,2,61.01,,,,
,,,,50~54,3,110.62,,,,,,,1,36.87,,,,,,,,3,110.62,,,,,,,,,,,2,73.75,,,,,,,,,,,,,,,,,1,36.87,,,,,,,,,,,,
,,,,55~59,1,62.11,,,,,,,,,2,,,,124.22,,,4,248.45,,,,,,,2,124.22,,,1,62.11,2,124.22,,,,,,,,,,,,,,,,,,,,,,,1,62.11,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,56.63,1,56.63,,,,,,,2,113.25,1,56.63,1,56.63,1,56.63,,,1,56.63,,,,,,,1,56.63,,,,,1,56.63,,,1,56.63,1,56.63,,,1,56.63
,,,,65~69,3,211.86,,,1,70.62,,,,,,,,,,,,4,282.49,,,1,70.62,2,141.24,3,211.86,,,4,282.49,3,211.86,,,,,,,,,,,,,,,,,,,1,70.62,1,70.62,,,,,1,70.62
,,,,70~74,,,1,74.02,,,,,2,148.04,1,,,,74.02,,,3,222.06,,,,,,,5,370.10,,,5,370.10,2,148.04,1,74.02,,,,,,,,,2,148.04,,,2,148.04,,,,,3,222.06,,,1,74.02,6,444.12
,,,,75~79,2,175.75,,,,,1,87.87,,,1,,,,87.87,,,6,527.24,,,,,2,175.75,4,351.49,2,175.75,3,263.62,,,,,,,,,1,87.87,,,3,263.62,,,1,87.87,2,175.75,,,,,,,,,4,351.49
,,,,80~84,,,,,,,,,2,349.65,,,,,,,,1,174.83,1,174.83,,,1,174.83,3,524.48,,,,,,,,,,,,,,,,,2,349.65,,,1,174.83,,,,,,,1,174.83,,,5,874.13
,,,,85+,,,,,2,704.23,,,,,,,,,,,,,,,,,,,,5,1760.56,,,1,352.11,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,352.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,42.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,23.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.38,,,,,,,,,,
,,,,30~34,,,,,,,,,1,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.58,,,,,,
,,,,35~39,1,28.35,,,,,,,1,28.35,,,,,,,,,,2,56.71,,,,,,,,,,,1,28.35,,,,,,,,,,,,,,,,,,,,,,,1,28.35,,,,
,,,,40~44,2,55.36,,,,,,,,,,,,,,,,,,4,110.71,,,,,,,,,,,,,,,,,,,,,2,55.36,,,1,27.68,,,,,,,,,,,,,,
,,,,45~49,4,119.33,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.83,1,29.83,,,,,,,,,,,1,29.83,,,,,,,,,,,1,29.83,,,,,,
,,,,50~54,,,,,1,35.40,,,,,,,,,,,,,,5,176.99,,,,,1,35.40,,,,,,,,,,,,,,,2,70.80,,,,,,,,,,,,,,,,,,
,,,,55~59,3,172.71,,,1,57.57,1,57.57,,,2,,,,115.14,,,,,,,,,1,57.57,2,115.14,,,3,172.71,,,,,,,,,1,57.57,1,57.57,,,1,57.57,,,,,,,1,57.57,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,58.34,,,,,6,350.06,,,4,233.37,4,233.37,,,2,116.69,,,,,,,,,,,3,175.03,,,,,,,,,,,1,58.34,,,1,58.34,,
,,,,65~69,3,201.48,,,,,,,1,67.16,,,,,,,,,,3,201.48,,,,,1,67.16,,,3,201.48,,,1,67.16,,,,,,,1,67.16,,,,,1,67.16,,,1,67.16,1,67.16,,,2,134.32,,
,,,,70~74,,,,,,,,,1,78.62,1,,,,78.62,,,,,3,235.85,,,1,78.62,7,550.31,,,2,157.23,,,1,78.62,,,1,78.62,2,157.23,2,157.23,,,,,,,,,,,1,78.62,,,3,235.85,,
,,,,75~79,,,1,84.60,,,,,,,2,,,,169.20,,,2,169.20,3,253.81,,,1,84.60,15,1269.04,,,2,169.20,,,,,1,84.60,,,1,84.60,3,253.81,1,84.60,,,1,84.60,,,1,84.60,,,1,84.60,3,253.81,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,162.34,,,2,324.68,6,974.03,,,,,,,1,162.34,,,,,,,3,487.01,,,,,,,,,,,,,,,3,487.01,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,322.58,,,1,322.58,,,,,,,,,1,322.58,,,,,,,,,,,,,,,,,,,,,1,322.58,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,1,24.94,1,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,29.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.06,,,,,,,,,2,,,,56.12,,,,,1,28.06,,,,,,,1,28.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,111.73,,,,,1,27.93,,,1,,,,27.93,,,,,,,,,,,1,27.93,1,27.93,1,27.93,,,1,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,29.83,,,1,29.83,,,,,1,,,,29.83,,,1,29.83,,,,,,,2,59.67,,,1,29.83,,,2,59.67,,,,,,,1,29.83,,,,,,,,,,,,,,,,,,
,,,,50~54,2,66.76,,,,,,,,,3,,,,100.13,,,1,33.38,2,66.76,,,1,33.38,1,33.38,,,,,,,,,,,,,,,,,1,33.38,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,50.79,,,1,50.79,3,,,,152.36,,,1,50.79,1,50.79,,,1,50.79,1,50.79,1,50.79,,,1,50.79,,,,,,,,,1,50.79,,,,,,,,,,,,,,,,,,
,,,,60~64,1,63.94,1,63.94,,,,,2,127.88,2,,,,127.88,,,3,191.82,2,127.88,1,63.94,,,2,127.88,,,,,3,191.82,,,,,,,,,,,,,2,127.88,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,126.98,3,,,,190.48,,,2,126.98,7,444.44,,,3,190.48,,,1,63.49,,,4,253.97,,,,,1,63.49,,,,,1,63.49,2,126.98,,,,,,,,,,,,,,
,,,,70~74,1,80.58,,,,,1,80.58,,,2,,,,161.16,,,2,161.16,7,564.06,,,2,161.16,1,80.58,,,,,1,80.58,,,,,,,,,,,1,80.58,,,,,,,,,,,,,,,,
,,,,75~79,1,85.25,1,85.25,,,1,85.25,,,1,,,,85.25,,,1,85.25,8,682.01,,,1,85.25,1,85.25,,,,,3,255.75,,,,,,,,,,,,,2,170.50,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,307.22,1,153.61,2,307.22,1,153.61,1,153.61,4,614.44,,,,,,,1,153.61,,,1,153.61,,,1,153.61,1,153.61,,,1,153.61,,,,,,,,,,,,,,
,,,,85+,1,282.49,,,,,,,,,,,,,,,,,,2,564.97,,,,,,,,,,,2,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.89,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.89,,,,,,,,,,,1,25.89,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,25.18,,,,,,,,,,,,,,,,,,,,,,,1,25.18,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,58.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.27,,,,,,,,,2,,,,56.55,,,,,,,,,1,28.27,,,,,,,,,,,,,,,,,,,,,,,,,1,28.27,,,,,,,,,,
,,,,40~44,2,55.59,,,,,,,,,2,,,,55.59,,,1,27.79,,,1,27.79,,,,,,,,,,,,,,,,,1,27.79,,,,,1,27.79,,,,,,,,,,,,,,
,,,,45~49,5,147.28,,,1,29.46,,,,,3,,,,88.37,,,,,1,29.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.46,,,,,,,,,,,,
,,,,50~54,1,32.36,1,32.36,,,,,,,4,,,,129.45,,,,,3,97.09,,,1,32.36,,,1,32.36,,,,,1,32.36,,,1,32.36,,,,,,,1,32.36,,,,,,,,,,,,,,
,,,,55~59,2,90.58,,,1,45.29,,,,,6,,,,271.74,,,2,90.58,4,181.16,,,1,45.29,2,90.58,,,,,,,1,45.29,,,,,,,,,1,45.29,,,,,,,,,,,,,,,,
,,,,60~64,2,128.62,1,64.31,2,128.62,,,,,3,,,,192.93,,,1,64.31,3,192.93,,,1,64.31,1,64.31,,,,,1,64.31,1,64.31,,,1,64.31,,,,,,,,,,,,,1,64.31,,,,,,,,
,,,,65~69,,,,,,,1,63.45,1,63.45,3,,,,190.36,,,3,190.36,5,317.26,,,4,253.81,1,63.45,1,63.45,,,,,2,126.90,,,,,1,63.45,,,,,2,126.90,1,63.45,,,1,63.45,,,,,,,,
,,,,70~74,,,,,,,,,1,83.33,2,,,,166.67,,,1,83.33,6,500.00,,,2,166.67,1,83.33,,,,,,,3,250.00,1,83.33,,,1,83.33,,,,,2,166.67,,,,,2,166.67,,,,,,,,
,,,,75~79,1,83.26,2,166.53,1,83.26,2,166.53,,,4,,,,333.06,1,83.26,,,5,416.32,1,83.26,4,333.06,,,2,166.53,,,,,2,166.53,,,,,1,83.26,,,,,1,83.26,1,83.26,,,5,416.32,,,,,,,,
,,,,80~84,,,,,,,1,148.59,,,2,,,,297.18,,,1,148.59,5,742.94,,,,,,,1,148.59,,,,,4,594.35,,,1,148.59,,,,,,,,,,,,,1,148.59,,,,,,,,
,,,,85+,,,,,,,1,254.45,,,,,,,,,,1,254.45,3,763.36,,,3,763.36,1,254.45,,,,,1,254.45,1,254.45,,,,,,,,,,,,,,,,,1,254.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,26.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.27,,,,,,,,,,,,,,,,
