,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,107.30,4,143.06,3,107.30,1,35.77,,,,,,,,,,,,,1,,35.77,,,,,,3,107.30,1,35.77,,,1,35.77,5,178.83,,,2,71.53,,,1,35.77,,,,,4,143.06,1,35.77,1,35.77,,,,,1,35.77,,,,,,,,,,,,,,
,,,,75~79,,,2,104.99,,,,,,,,,,,,1,52.49,1,,52.49,,,,,,,1,52.49,2,104.99,,,1,52.49,1,52.49,4,209.97,,,,,,,,,,,,,4,209.97,,,,,,,,,1,52.49,,,,,,,,,,,,,,
,,,,80~84,1,98.23,,,2,196.46,,,1,98.23,2,,,,196.46,,,,,,,,,,,,,,,,,,,,,,4,392.93,,,3,294.70,,,1,98.23,1,98.23,,,4,392.93,,,,,,,,,,,,,2,196.46,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,2,,295.86,,,,,,1,147.93,,,,,,,,,,,,,,,,,,,,,1,147.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,12.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,10.77,,,,,,,,,,1,10.77,,,,,,,2,,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,4,40.45,,,,,,,1,,10.11,,,1,10.11,,,,,,,,,,,,,1,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,31.58,1,7.89,1,7.89,,,,,,,,3,23.68,,,,1,,7.89,2,,15.79,1,7.89,,,,,,,,,,,,,,,1,7.89,,,,,,,,,1,7.89,1,7.89,,,,,,,,,1,7.89,,,,,,,,,,
,,,,35~39,,,7,55.37,3,23.73,,,,,,,,,,1,7.91,2,,15.82,,,,,,,1,7.91,,,,,,,,,,,,,,,2,15.82,,,,,,,,,1,7.91,,,,,,,1,7.91,,,,,,,,,,,,,,
,,,,40~44,,,10,82.60,,,1,8.26,,,,,,,,,,,,,,,,1,,8.26,,,,,,,,,,,2,16.52,3,24.78,2,16.52,4,33.04,,,,,,,,,3,24.78,,,,,,,,,1,8.26,1,8.26,1,8.26,,,,,,,,
,,,,45~49,,,8,77.09,4,38.55,4,38.55,,,2,,,,19.27,2,19.27,,,,1,,9.64,4,,38.55,,,,,,,,,,,,,3,28.91,,,1,9.64,,,,,,,,,1,9.64,,,,,,,1,9.64,,,1,9.64,,,,,,,,,,
,,,,50~54,,,6,85.40,4,56.93,,,,,2,,,,28.47,3,42.70,,,,,,,1,,14.23,2,28.47,,,,,,,,,2,28.47,1,14.23,1,14.23,,,,,1,14.23,,,,,5,71.16,1,14.23,,,,,,,,,2,28.47,2,28.47,,,,,,,,
,,,,55~59,,,7,143.06,4,81.75,2,40.87,,,1,,,,20.44,,,,,,1,,20.44,2,,40.87,3,61.31,,,,,,,,,2,40.87,2,40.87,1,20.44,,,,,,,,,,,2,40.87,,,,,,,,,,,1,20.44,,,,,,,,,,
,,,,60~64,,,8,188.86,4,94.43,2,47.21,,,1,,,,23.61,,,1,,23.61,,,,,,,2,47.21,1,23.61,,,,,,,3,70.82,3,70.82,,,,,,,1,23.61,,,,,1,23.61,1,23.61,,,,,,,1,23.61,1,23.61,,,,,,,,,,
,,,,65~69,,,2,61.35,3,92.02,,,,,1,,,,30.67,1,30.67,,,,1,,30.67,,,,4,122.70,,,,,,,,,,,2,61.35,2,61.35,1,30.67,,,,,,,,,3,92.02,,,,,1,30.67,1,30.67,1,30.67,2,61.35,,,,,,,,,,
,,,,70~74,2,70.03,2,70.03,1,35.01,,,1,35.01,,,,,,,,,,,,,,2,,70.03,5,175.07,,,,,,,1,35.01,2,70.03,5,175.07,1,35.01,1,35.01,,,,,1,35.01,1,35.01,6,210.08,,,1,35.01,,,1,35.01,1,35.01,,,,,,,,,,,,
,,,,75~79,1,48.66,1,48.66,1,48.66,1,48.66,,,,,,,,3,145.99,,,,,,,1,,48.66,2,97.32,,,,,,,,,,,4,194.65,1,48.66,,,1,48.66,4,194.65,,,2,97.32,2,97.32,,,,,1,48.66,1,48.66,1,48.66,1,48.66,1,48.66,,,,,,,,
,,,,80~84,,,1,88.11,1,88.11,1,88.11,,,,,,,,,,,,,2,,176.21,1,,88.11,2,176.21,,,,,,,,,3,264.32,3,264.32,,,6,528.63,,,,,,,,,2,176.21,,,,,2,176.21,,,1,88.11,,,2,176.21,,,,,,,,
,,,,85+,1,128.04,1,128.04,,,,,,,2,,,,256.08,,,,,,2,,256.08,,,,,,,,,,,,,,1,128.04,1,128.04,,,2,256.08,,,1,128.04,,,,,2,256.08,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,1,,12.18,,,,,,,,,,,,,,,,1,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,,11.46,,,,,,,,,,,,,,,,,,,,,,,,1,11.46,,,,,,,,,,,,,1,11.46,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,10.96,,,,,,,,,,1,,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.34,,,,,,,,,,,,,,,,,,,,,,,1,10.34,1,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,32.25,,,,,,,,,,,,,,1,,8.06,,,,1,,8.06,1,8.06,,,,,,,,,1,8.06,,,,,,,1,8.06,,,,,,,,,,,,,,,1,8.06,,,1,8.06,,,,,,,,,,
,,,,35~39,,,4,31.75,,,1,7.94,,,,,,,,,,,,,2,,15.88,,,,,,,,,,1,7.94,2,15.88,,,,,1,7.94,,,,,,,1,7.94,,,2,15.88,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,73.90,2,16.42,,,,,,,,,,1,8.21,1,,8.21,,,,,,,1,8.21,,,,,1,8.21,4,32.84,1,8.21,,,1,8.21,,,,,1,8.21,,,,,2,16.42,1,8.21,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,14,130.93,4,37.41,4,37.41,,,1,,,,9.35,,,,,,,,,,,,1,9.35,1,9.35,,,3,28.06,1,9.35,,,,,,,1,9.35,1,9.35,,,,,1,9.35,2,18.70,1,9.35,,,,,1,9.35,1,9.35,2,18.70,,,,,,,,,,
,,,,50~54,1,12.62,6,75.71,,,2,25.24,1,12.62,,,,,,,,1,,12.62,,,,,,,2,25.24,5,63.09,,,2,25.24,5,63.09,,,,,2,25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,10,205.42,4,82.17,4,82.17,,,1,,,,20.54,,,1,,20.54,,,,1,,20.54,,,,,,,1,20.54,2,41.08,1,20.54,,,,,,,,,,,,,,,1,20.54,1,20.54,,,1,20.54,,,1,20.54,,,,,,,,,,,,
,,,,60~64,,,8,180.71,1,22.59,1,22.59,,,,,,,,,,2,,45.18,,,,1,,22.59,,,4,90.35,,,1,22.59,1,22.59,,,,,3,67.77,1,22.59,,,,,,,1,22.59,2,45.18,,,,,,,,,,,2,45.18,2,45.18,,,,,,,,
,,,,65~69,1,28.86,4,115.44,1,28.86,1,28.86,,,1,,,,28.86,,,1,,28.86,,,,1,,28.86,2,57.72,4,115.44,,,1,28.86,3,86.58,,,,,1,28.86,1,28.86,,,,,,,,,3,86.58,,,1,28.86,1,28.86,,,,,,,2,57.72,,,,,,,,
,,,,70~74,1,35.08,3,105.23,,,,,,,1,,,,35.08,,,,,,,,,,,,3,105.23,3,105.23,,,4,140.30,5,175.38,1,35.08,,,,,2,70.15,,,,,,,,,6,210.45,1,35.08,,,,,1,35.08,1,35.08,,,,,,,,,,,,
,,,,75~79,,,2,89.53,,,,,,,2,,,,89.53,,,,,,2,,89.53,2,,89.53,,,2,89.53,2,89.53,3,134.29,4,179.05,1,44.76,,,,,,,,,,,,,1,44.76,2,89.53,,,,,1,44.76,,,1,44.76,,,1,44.76,,,,,,,,
,,,,80~84,,,,,2,164.07,,,,,2,,,,164.07,,,,,,1,,82.03,1,,82.03,,,1,82.03,,,,,2,164.07,1,82.03,,,4,328.14,,,,,,,,,,,1,82.03,1,82.03,,,,,,,1,82.03,,,1,82.03,,,,,,,,
,,,,85+,,,2,233.37,2,233.37,1,116.69,,,,,,,,,,,,,,,,2,,233.37,,,,,1,116.69,,,3,350.06,,,,,3,350.06,,,1,116.69,,,,,1,116.69,1,116.69,,,,,1,116.69,1,116.69,,,1,116.69,2,233.37,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,,皮膚,,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.88,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,2,,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.22,,,1,10.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.35,,,,,,,1,,,,10.35,,,,,,,,,,,,1,10.35,,,,,,,,,,,,,,,,,,,,,1,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,8.24,,,,,,,,,,,,2,16.49,,,,2,,16.49,,,,,,1,8.24,,,,,1,8.24,,,,,,,,,,,,,,,1,8.24,,,,,,,,,2,16.49,,,,,,,,,,,,,,
,,,,35~39,,,12,94.85,1,7.90,1,7.90,,,,,,,,,,,,,1,,7.90,,,,,,,,,,1,7.90,1,7.90,1,7.90,,,,,,,,,,,2,15.81,,,,,,,1,7.90,,,1,7.90,,,,,,,,,,,,,,
,,,,40~44,1,8.10,15,121.46,1,8.10,,,,,,,,,,1,8.10,,,,,,,,,,2,16.19,,,,,1,8.10,1,8.10,2,16.19,1,8.10,,,,,,,,,2,16.19,,,,,,,1,8.10,,,1,8.10,,,,,,,,,,,,,,
,,,,45~49,,,15,136.99,6,54.79,3,27.40,,,,,,,,3,27.40,,,,2,,18.26,,,,1,9.13,,,,,1,9.13,4,36.53,,,2,18.26,,,,,,,,,1,9.13,,,,,1,9.13,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,11,126.98,2,23.09,4,46.17,1,11.54,,,,,,3,34.63,,,,,,,,,,2,23.09,5,57.72,,,1,11.54,1,11.54,4,46.17,,,,,1,11.54,1,11.54,,,3,34.63,,,,,,,,,1,11.54,1,11.54,,,,,,,,,,,,,,
,,,,55~59,,,11,213.14,,,2,38.75,,,,,,,,1,19.38,,,,,,,1,,19.38,1,19.38,2,38.75,1,19.38,2,38.75,4,77.50,,,1,19.38,1,19.38,1,19.38,1,19.38,,,1,19.38,,,,,,,,,2,38.75,,,,,,,,,,,,,,,,
,,,,60~64,,,5,108.65,3,65.19,1,21.73,,,,,,,,,,1,,21.73,1,,21.73,,,,1,21.73,2,43.46,,,1,21.73,3,65.19,2,43.46,3,65.19,1,21.73,1,21.73,,,1,21.73,4,86.92,,,1,21.73,1,21.73,,,2,43.46,1,21.73,,,,,,,,,,,,,,
,,,,65~69,,,6,161.64,3,80.82,1,26.94,,,,,,,,,,1,,26.94,1,,26.94,,,,2,53.88,3,80.82,,,1,26.94,4,107.76,,,2,53.88,,,1,26.94,,,,,3,80.82,,,,,,,1,26.94,1,26.94,,,,,,,,,,,,,,,,
,,,,70~74,,,5,171.29,1,34.26,1,34.26,1,34.26,,,,,,,,,,,,,,,,,,,6,205.55,,,,,5,171.29,,,1,34.26,,,,,,,,,7,239.81,,,,,,,,,,,,,1,34.26,,,,,,,,,,,,
,,,,75~79,,,2,85.54,2,85.54,1,42.77,,,,,,,,1,42.77,,,,1,,42.77,,,,1,42.77,2,85.54,,,2,85.54,3,128.31,,,1,42.77,,,,,1,42.77,1,42.77,4,171.09,,,,,1,42.77,,,1,42.77,,,2,85.54,,,,,,,,,,,,
,,,,80~84,1,72.73,1,72.73,1,72.73,,,,,,,,,,,,,,,1,,72.73,,,,1,72.73,3,218.18,,,4,290.91,4,290.91,,,1,72.73,1,72.73,,,,,,,1,72.73,,,,,,,,,1,72.73,,,1,72.73,,,,,,,,,,,,
,,,,85+,,,1,107.64,,,1,107.64,,,,,,,,,,1,,107.64,4,,430.57,,,,,,,,1,107.64,1,107.64,4,430.57,,,5,538.21,2,215.29,,,,,,,3,322.93,,,,,,,,,,,,,1,107.64,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.54,,,1,13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.80,,,,,,,,,,,,,,,,,1,,10.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,10.51,,,,,,,,,,,,,,,,,1,,10.51,,,,,,,,,,,,,,,,,,1,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,8.63,1,8.63,1,8.63,,,,,,,,,,1,,8.63,,,,,,,2,17.27,2,17.27,,,,,,,,,,,,,,,,,,,2,17.27,,,,,,,1,8.63,,,,,,,,,,,,,,,,,,
,,,,35~39,1,7.90,7,55.30,3,23.70,,,,,,,,,,,,1,,7.90,1,,7.90,,,,3,23.70,,,,,,,,,,,,,,,1,7.90,,,,,1,7.90,,,,,,,2,15.80,,,2,15.80,,,,,,,,,,,,,,
,,,,40~44,,,11,89.30,1,8.12,,,,,,,,,,,,,,,2,,16.24,,,,2,16.24,,,,,,,,,5,40.59,1,8.12,1,8.12,1,8.12,,,,,,,,,,,,,,,,,1,8.12,,,,,,,,,,,,,,
,,,,45~49,,,16,142.84,1,8.93,1,8.93,,,1,,,,8.93,,,1,,8.93,,,,1,,8.93,2,17.86,3,26.78,,,,,,,,,3,26.78,2,17.86,5,44.64,,,,,4,35.71,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,10.81,18,194.55,,,3,32.43,,,,,,,,,,1,,10.81,2,,21.62,2,,21.62,4,43.23,1,10.81,1,10.81,,,,,3,32.43,5,54.04,,,1,10.81,2,21.62,2,21.62,3,32.43,1,10.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,11,200.69,1,18.24,1,18.24,,,1,,,,18.24,1,18.24,3,,54.73,,,,,,,1,18.24,2,36.49,,,,,,,,,2,36.49,2,36.49,,,,,,,2,36.49,,,,,1,18.24,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,83.00,1,20.75,,,,,,,,,,,,,,,,,,,,,,,1,20.75,,,,,,,2,41.50,3,62.25,1,20.75,2,41.50,,,,,2,41.50,,,,,1,20.75,,,1,20.75,1,20.75,1,20.75,,,,,,,,,,,,
,,,,65~69,,,3,77.26,5,128.77,,,,,,,,,,,,,,,,,,1,,25.75,1,25.75,3,77.26,,,,,,,4,103.01,9,231.78,1,25.75,,,,,,,3,77.26,,,,,,,1,25.75,1,25.75,,,,,,,,,,,,,,,,
,,,,70~74,,,1,33.44,,,1,33.44,,,1,,,,33.44,,,1,,33.44,,,,,,,1,33.44,4,133.78,,,,,1,33.44,4,133.78,6,200.67,,,,,1,33.44,,,4,133.78,,,,,1,33.44,,,,,1,33.44,1,33.44,,,,,,,,,,,,
,,,,75~79,,,1,40.83,2,81.67,,,1,40.83,1,,,,40.83,,,1,,40.83,1,,40.83,1,,40.83,1,40.83,5,204.16,,,,,,,3,122.50,4,163.33,,,2,81.67,2,81.67,,,1,40.83,,,2,81.67,,,,,2,81.67,,,1,40.83,,,,,,,,,,,,
,,,,80~84,,,,,1,65.66,,,,,1,,,,65.66,,,,,,1,,65.66,,,,1,65.66,2,131.32,1,65.66,,,,,,,3,196.98,1,65.66,1,65.66,,,,,2,131.32,,,1,65.66,,,1,65.66,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,99.90,1,99.90,,,,,,,,,,,,,,,2,,199.80,,,,,,,,,,,,1,99.90,,,4,399.60,,,1,99.90,,,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,,皮膚,,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,3,,43.89,,,,,,,,,,,1,14.63,,,,,,,1,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,2,,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,11.08,,,,,,,1,,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
