,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.52,,,,,,,,,,,,
,,,,25~29,,,,,,,1,40.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.50,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,47.37,,,,,,,1,47.37,1,,,,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,140.06,1,46.69,,,,,,,1,,,,46.69,,,,,,1,,46.69,,,,,,,,,,1,46.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,156.09,,,,,,,,,4,,,,208.12,1,,52.03,,,,,,,,,2,104.06,1,52.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,230.81,,,,,,,,,,,,,,2,,115.41,1,57.70,,,,,,,,,,,,,,,1,57.70,1,57.70,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,113.64,1,56.82,,,,,,,6,,,,340.91,1,,56.82,1,56.82,,,,,,,,,1,56.82,1,56.82,,,,,2,113.64,,,,,,,3,170.45,,,1,56.82,,,,,,,,,,
,,,,55~59,,,,,1,81.90,,,,,4,,,,327.60,,,,1,81.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,110.01,1,,110.01,2,220.02,,,,,,,,,,,,,,,,,,,,,1,110.01,1,110.01,1,110.01,1,110.01,1,110.01,,,,,,,,,,
,,,,65~69,,,,,,,,,,,3,,,,371.75,,,,3,371.75,,,,,,,1,123.92,,,1,123.92,,,1,123.92,2,247.83,,,,,1,123.92,,,,,,,,,,,,,,,,
,,,,70~74,1,175.13,,,,,1,175.13,,,1,,,,175.13,,,,1,175.13,,,,,,,,,,,,,,,,,3,525.39,,,,,,,1,175.13,,,1,175.13,,,,,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,1047.12,1,,261.78,1,261.78,1,,261.78,,,,,,,,,,,,,,1,261.78,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,1015.23,1,,507.61,3,1522.84,,,,1,,507.61,,,,,,,,,,,,,,,,,,,1,507.61,,,1,507.61,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,1,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.08,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,47.94,,,,,,,,,,,,,,,,,,,,,,,,,1,47.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,201.82,,,,,,,,,,,,,,1,,50.45,1,50.45,,,,,,,,,,,,,,,,,1,50.45,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,57.01,,,,,,,1,57.01,,,,,,,,,1,57.01,,,,,,,,,,,,,,,,,,,1,57.01,,,,,,,1,57.01,1,57.01,,,,,,,,,,
,,,,50~54,1,58.55,,,,,,,5,292.74,,,,,,1,,58.55,1,58.55,,,,,,,,,,,,,1,58.55,,,,,,,,,,,,,1,58.55,,,,,,,,,,,,
,,,,55~59,1,71.53,1,71.53,,,,,4,286.12,1,,,,71.53,3,,214.59,2,143.06,,,,,,,1,71.53,1,71.53,1,71.53,4,286.12,1,71.53,2,143.06,,,,,,,1,71.53,,,,,,,,,,,,,,
,,,,60~64,3,337.84,,,1,112.61,,,1,112.61,,,,,,,,,1,112.61,,,,1,,112.61,,,,,2,225.23,1,112.61,,,,,2,225.23,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,238.95,,,,,,1,,119.47,,,,,,,,,,,1,119.47,,,3,358.42,,,,,1,119.47,,,2,238.95,,,,,2,238.95,,,,,,,,,,
,,,,70~74,1,174.83,,,,,,,2,349.65,,,,,,1,,174.83,3,524.48,1,,174.83,,,,,,1,174.83,,,3,524.48,,,,,,,,,,,,,,,1,174.83,,,,,,,,,,
,,,,75~79,,,1,262.47,,,,,2,524.93,,,,,,1,,262.47,2,524.93,,,,,,,,,,,,,1,262.47,,,,,1,262.47,1,262.47,,,,,,,2,524.93,,,,,,,,,,
,,,,80~84,,,,,,,,,1,467.29,,,,,,,,,4,1869.16,,,,1,,467.29,,,,,,,,,,,,,,,,,,,,,,,1,467.29,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.99,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.72,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.72,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,2,97.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,192.03,,,,,,,4,192.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.01,1,48.01,,,,,,,,,,
,,,,45~49,2,113.44,,,,,,,3,170.16,,,,,,,,,,,,,,,,,,,,,,,1,56.72,,,1,56.72,,,,,,,,,,,1,56.72,,,,,,,,,,
,,,,50~54,1,58.69,,,1,58.69,,,6,352.11,,,,,,,,,1,58.69,1,,58.69,,,,,,,,,,,,,,1,58.69,1,58.69,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,67.20,1,67.20,,,,,3,201.61,,,,,,,,,1,67.20,2,,134.41,,,,,,,,,,1,67.20,1,67.20,,,,,,,,,,,1,67.20,,,,,,,,,,,,
,,,,60~64,,,,,,,,,3,344.04,,,,,,,,,,,1,,114.68,,,,1,114.68,,,,,,,,,,,,,,,,,,,2,229.36,,,,,1,114.68,,,,,,
,,,,65~69,,,,,,,,,2,234.74,,,,,,1,,117.37,1,117.37,3,,352.11,1,,117.37,,,,,,,,,,,,,,,1,117.37,,,,,,,,,1,117.37,1,117.37,,,,,,
,,,,70~74,,,,,,,,,6,975.61,,,,,,,,,2,325.20,2,,325.20,,,,,,,,,,,,,,2,325.20,,,2,325.20,,,,,2,325.20,,,,,,,,,,,,
,,,,75~79,,,,,,,1,262.47,4,1049.87,,,,,,,,,1,262.47,,,,,,,,,1,262.47,,,,,,,1,262.47,,,,,,,,,,,,,,,1,262.47,,,,,,
,,,,80~84,,,,,,,1,450.45,,,,,,,,,,,,,2,,900.90,,,,,,,,,,1,450.45,1,450.45,,,,,,,,,,,1,450.45,,,,,1,450.45,,,,,,
,,,,85+,,,,,,,1,1000.00,1,1000.00,,,,,,,,,1,1000.00,1,,1000.00,,,,,,,,1,1000.00,,,,,,,,,,,,,,,1,1000.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.20,,,,,,,,,,,,,,,,,,
,,,,30~34,3,135.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.78,,,,,2,95.56,,,,,,,,1,,47.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,55.37,,,,,1,55.37,,,,,,,,1,,55.37,1,55.37,,,,1,,55.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,120.63,,,1,60.31,5,301.57,,,1,,,,60.31,1,,60.31,,,,,,,,,1,60.31,1,60.31,,,2,120.63,1,60.31,,,,,,,1,60.31,,,,,,,,,,,,,,,,
,,,,55~59,2,128.45,,,,,2,128.45,,,,,,,,2,,128.45,,,,,,,,,,,,,,,,,,,,,2,128.45,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,105.15,2,,210.30,,,,,,1,,105.15,,,,,1,105.15,,,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,117.65,,,6,705.88,1,117.65,1,,,,117.65,3,,352.94,,,1,,117.65,1,,117.65,,,1,117.65,,,4,470.59,,,,,,,,,,,1,117.65,,,,,,,,,,,,,,
,,,,70~74,,,,,,,4,615.38,,,2,,,,307.69,4,,615.38,,,1,,153.85,,,,,,,,,,2,307.69,2,307.69,1,153.85,1,153.85,1,153.85,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,530.50,1,265.25,1,265.25,,,1,,,,265.25,,,,,,,,,,,,,,,,,,1,265.25,,,,,2,530.50,,,,,1,265.25,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,401.61,,,,,,,,2,,803.21,,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,3,1204.82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.31,,,,,,,,,,,,,,
,,,,30~34,1,43.44,,,,,,,1,43.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.44,,,,,,,,,,
,,,,35~39,4,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,96.48,,,,,,,,,2,,,,96.48,,,,,,,,,,,,,,1,48.24,1,48.24,,,,,,,1,48.24,1,48.24,,,,,,,,,,,,,,,,,,
,,,,45~49,4,212.77,,,,,,,,,2,,,,106.38,1,,53.19,,,,,,2,,106.38,,,,,,,,,,,,,1,53.19,,,,,,,,,2,106.38,1,53.19,,,,,,,,
,,,,50~54,2,121.07,,,,,,,1,60.53,5,,,,302.66,,,,,,1,,60.53,,,,,,,,2,121.07,1,60.53,,,1,60.53,3,181.60,1,60.53,1,60.53,,,1,60.53,,,,,,,,,,,,
,,,,55~59,2,124.07,,,,,,,1,62.03,4,,,,248.14,,,,1,62.03,2,,124.07,,,,1,62.03,,,1,62.03,,,,,,,2,124.07,,,1,62.03,,,,,,,,,1,62.03,,,,,,
,,,,60~64,,,,,,,,,,,5,,,,498.50,,,,,,2,,199.40,2,,199.40,,,,,,,,,,,,,,,,,2,199.40,,,,,,,,,,,1,99.70,,,,
,,,,65~69,,,1,117.23,1,117.23,,,,,1,,,,117.23,,,,,,,,,1,,117.23,,,1,117.23,,,,,,,,,1,117.23,,,,,,,,,2,234.47,,,,,,,,,,
,,,,70~74,,,1,152.44,,,,,3,457.32,4,,,,609.76,,,,,,,,,2,,304.88,,,1,152.44,,,1,152.44,1,152.44,1,152.44,1,152.44,1,152.44,1,152.44,,,2,304.88,,,,,,,,,,,,
,,,,75~79,,,1,236.41,,,1,236.41,2,472.81,,,,,,,,,,,1,,236.41,4,,945.63,,,1,236.41,,,,,,,1,236.41,2,472.81,,,,,,,,,,,,,,,2,472.81,,,,
,,,,80~84,,,,,,,,,,,1,,,,420.17,,,,,,,,,,,,,,,,,,,,,,,,1,420.17,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,1724.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,1,862.07,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,1,59.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.98,,,,,,,,,,,,
,,,,35~39,1,50.10,,,,,,,,,,,,,,1,,50.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,48.45,,,,,,,,,,,,,,,,,1,48.45,,,,1,,48.45,,,,,,,,,,,1,48.45,,,,,,,,,,,,,1,48.45,,,,,,,,
,,,,45~49,1,52.58,,,,,,,,,,,,,,,,,5,262.88,1,,52.58,,,,,,,,1,52.58,,,,,1,52.58,,,,,,,,,,,,,1,52.58,,,1,52.58,,,,
,,,,50~54,1,60.86,2,121.73,,,,,,,,,,,,,,,1,60.86,,,,,,,1,60.86,,,1,60.86,,,,,,,3,182.59,1,60.86,,,,,,,,,,,1,60.86,,,,,,
,,,,55~59,,,,,1,60.10,,,,,3,,,,180.29,,,,3,180.29,2,,120.19,4,,240.38,,,,,,,,,1,60.10,,,2,120.19,,,1,60.10,1,60.10,,,1,60.10,,,,,,,,,1,60.10
,,,,60~64,3,269.54,,,,,,,,,,,,,,,,,,,2,,179.69,3,,269.54,,,1,89.85,,,,,,,1,89.85,1,89.85,,,,,,,,,,,3,269.54,,,,,,,2,179.69
,,,,65~69,,,,,,,,,,,,,,,,,,,2,248.45,1,,124.22,5,,621.12,,,1,124.22,,,1,124.22,,,1,124.22,3,372.67,,,,,,,,,,,,,,,,,,,2,248.45
,,,,70~74,,,,,,,,,,,3,,,,436.68,,,,,,,,,2,,291.12,,,,,,,,,,,1,145.56,,,,,,,1,145.56,,,,,1,145.56,,,,,,,1,145.56
,,,,75~79,1,230.41,1,230.41,,,,,,,1,,,,230.41,,,,2,460.83,1,,230.41,1,,230.41,,,2,460.83,,,,,,,,,3,691.24,,,2,460.83,,,,,,,2,460.83,,,,,1,230.41,2,460.83
,,,,80~84,,,,,,,,,,,1,,,,404.86,,,,2,809.72,1,,404.86,3,,1214.57,,,,,,,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,1,769.23,1,769.23,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肝及肝內膽管,,肺、支氣管及氣管,,胰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,92.94,1,92.94,,,1,92.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,168.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,201.61,,,1,201.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,132.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,白血病,,肝及肝內膽管,,肺、支氣管及氣管,,,,,胃,,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,102.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,110.74,,,1,,,,110.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,151.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,207.47,,,,,,,,,,,,,,,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
