,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,27.27,,,,,,,,,,,,,,,,,,1,27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.54,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,41.38,,,,,,,,,,,,,,,,2,,41.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.69,,,,,,,,,,,,,,
,,,,40~44,4,81.88,,,,,,,,,,,,,,,,2,,40.94,,,2,40.94,,,2,40.94,1,20.47,,,,,,,,,,,1,20.47,,,,,1,20.47,,,,,4,81.88,,,,,,,,,,,,,,
,,,,45~49,2,44.36,,,1,22.18,,,,,,,,,,,,7,,155.25,,,2,44.36,,,,,,,,,,,,,,,,,1,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,32.01,,,,,,,1,32.01,,,,,,,,4,,128.04,,,3,96.03,,,1,32.01,,,1,32.01,1,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.98,,,,,,,,,1,,,,47.98,,,4,,191.94,,,2,95.97,,,,,,,,,,,,,,,,,1,47.98,1,47.98,,,2,95.97,,,1,47.98,,,,,,,,,,,,,,,,
,,,,60~64,2,116.14,1,58.07,,,,,,,,,,,,,,10,,580.72,4,232.29,4,232.29,,,,,,,,,,,,,,,,,2,116.14,,,,,,,,,1,58.07,,,1,58.07,,,,,,,,,,,,
,,,,65~69,2,123.61,,,,,1,61.80,,,,,,,,,,7,,432.63,2,123.61,5,309.02,,,3,185.41,2,123.61,1,61.80,,,,,1,61.80,,,1,61.80,,,2,123.61,,,,,2,123.61,,,,,,,,,,,,,,,,
,,,,70~74,1,59.88,1,59.88,1,59.88,,,,,,,,,,,,2,,119.76,,,6,359.28,1,59.88,1,59.88,,,,,,,,,,,1,59.88,2,119.76,1,59.88,,,,,,,2,119.76,,,6,359.28,,,,,,,,,,,,
,,,,75~79,1,101.01,,,,,,,,,1,,,,101.01,,,5,,505.05,,,3,303.03,,,4,404.04,1,101.01,1,101.01,,,,,,,,,2,202.02,,,,,,,,,,,,,2,202.02,,,,,,,,,,,,
,,,,80~84,,,,,1,238.66,,,,,,,,,,,,1,,238.66,,,1,238.66,,,1,238.66,,,,,,,,,,,,,1,238.66,,,,,,,,,1,238.66,,,1,238.66,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,497.51,,,,,,1,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,497.51,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他男性生殖器官,,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,20.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,42.82,,,,,,,,,,,,,,1,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,43.77,,,,,,,,,,,,,,,,,,,,,1,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,21.19,,,,,,,1,,,,21.19,5,105.93,,,,,,,,2,42.37,,,,,,,,,,,,,,,,,,,,,,,,,1,21.19,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,21.05,1,21.05,,,,,,,,5,105.24,,,,,,1,21.05,,,,,,,1,21.05,,,,,,,1,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,88.24,,,,,,,,,,,,,,2,44.12,,,,,,1,22.06,1,22.06,1,22.06,2,44.12,2,44.12,,,1,22.06,,,1,22.06,1,22.06,,,,,,,,,2,44.12,,,,,,,,,,,,,,,,
,,,,50~54,4,114.16,,,,,1,28.54,,,,,,,,5,142.69,,,,,,1,28.54,2,57.08,,,,,,,,,,,1,28.54,2,57.08,,,,,,,,,1,28.54,2,57.08,,,,,,,,,,,,,,,,
,,,,55~59,1,48.80,,,,,,,,,,,,,,2,97.61,,,,,,1,48.80,1,48.80,,,,,,,,,,,,,1,48.80,,,,,,,,,2,97.61,,,,,1,48.80,,,,,,,,,,,,
,,,,60~64,2,112.04,3,168.07,,,,,,,2,,,,112.04,9,504.20,,,,,,,,2,112.04,,,,,,,,,,,1,56.02,,,,,,,,,,,2,112.04,,,,,,,,,,,,,,,,,,
,,,,65~69,2,127.47,,,,,1,63.73,,,,,,,,4,254.94,,,,,,3,191.20,3,191.20,,,,,,,1,63.73,1,63.73,,,2,127.47,,,,,1,63.73,1,63.73,2,127.47,2,127.47,1,63.73,3,191.20,,,,,,,,,,,,
,,,,70~74,,,,,,,1,61.27,,,,,,,,7,428.92,,,,,,2,122.55,7,428.92,,,2,122.55,1,61.27,,,1,61.27,1,61.27,1,61.27,,,1,61.27,,,,,1,61.27,,,,,3,183.82,,,,,,,,,,,,
,,,,75~79,,,,,1,92.08,,,,,1,,,,92.08,3,276.24,1,,92.08,,,,,3,276.24,,,1,92.08,,,,,,,1,92.08,2,184.16,,,,,,,,,,,,,,,5,460.41,,,,,,,,,,,,
,,,,80~84,1,201.61,,,,,,,,,1,,,,201.61,3,604.84,,,,,,,,2,403.23,,,1,201.61,,,,,,,1,201.61,,,,,2,403.23,,,,,1,201.61,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,450.45,1,,,,450.45,2,900.90,,,,,,,,1,450.45,,,,,,,1,450.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,27.31,,,,,,,,,,,,,,,1,27.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,21.32,,,,,,,,,,,,,,,,,,,,,,,1,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.38,1,22.38,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,21.59,1,21.59,,,1,21.59,,,1,,,,21.59,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.59,,,1,21.59,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,83.46,,,,,1,20.86,,,3,,,,62.59,,,1,,20.86,,,,,,,1,20.86,,,,,,,,,1,20.86,,,1,20.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,43.59,,,,,1,21.80,,,6,,,,130.78,,,1,,21.80,,,,,1,21.80,1,21.80,,,1,21.80,,,1,21.80,2,43.59,,,,,,,1,21.80,1,21.80,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,159.74,,,1,26.62,,,,,8,,,,212.99,1,26.62,,,,,,,,1,26.62,,,,,,,,,,,2,53.25,,,,,,,,,1,26.62,1,26.62,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.75,,,,,,,,,3,,,,140.25,1,46.75,,,,,,,,,,,,,,,,,,,,,,1,46.75,,,,,,,,,1,46.75,,,,,,,,,,,,,,,,,,
,,,,60~64,2,108.70,,,,,,,,,6,,,,326.09,1,54.35,2,,108.70,,,,,1,54.35,,,2,108.70,,,,,,,,,,,1,54.35,,,2,108.70,,,,,2,108.70,,,,,,,,,,,,,,,,
,,,,65~69,1,66.27,1,66.27,,,1,66.27,1,66.27,5,,,,331.35,1,66.27,2,,132.54,1,66.27,,,,,,,,,,,,,,,2,132.54,1,66.27,1,66.27,,,2,132.54,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,3,184.05,,,,,,,,,3,,,,184.05,3,184.05,4,,245.40,1,61.35,,,6,368.10,,,,,,,,,1,61.35,5,306.75,,,,,,,,,,,,,8,490.80,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,84.82,,,,,,,,3,254.45,3,,254.45,,,,,1,84.82,1,84.82,,,,,,,1,84.82,2,169.64,1,84.82,,,,,,,,,,,6,508.91,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,191.20,,,,,,,,1,191.20,1,,191.20,,,,,,,,,1,191.20,,,,,,,1,191.20,,,,,,,1,191.20,,,1,191.20,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,406.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,406.50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,1,37.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.61,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,22.53,,,,,,,,,,,,,,1,22.53,,,,,,,,,,,,,,,,,,1,22.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,44.20,,,,,,,1,22.10,,,,,,,,,,,,,,,1,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,62.47,,,,,,,6,124.95,,,,,,1,20.82,1,,20.82,1,20.82,1,20.82,1,20.82,1,20.82,1,20.82,,,,,,,,,,,,,1,20.82,1,20.82,1,20.82,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,152.27,,,,,,,5,108.77,,,,,,,,1,,21.75,,,,,,,,,,,,,,,3,65.26,,,,,,,,,,,1,21.75,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,124.29,,,,,,,3,74.57,,,,,,2,49.71,2,,49.71,1,24.86,,,,,,,,,,,,,3,74.57,,,,,,,,,,,1,24.86,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,85.98,,,,,,,4,171.97,,,,,,1,42.99,3,,128.98,1,42.99,,,,,,,,,,,,,1,42.99,,,,,,,,,1,42.99,2,85.98,,,1,42.99,,,,,,,,,,,,,,,,
,,,,60~64,3,160.43,,,,,,,3,160.43,1,,,,53.48,2,106.95,1,,53.48,1,53.48,,,,,2,106.95,,,1,53.48,1,53.48,3,160.43,,,,,1,53.48,,,3,160.43,,,1,53.48,,,,,,,,,,,,,,,,,,
,,,,65~69,1,64.85,,,,,1,64.85,5,324.25,,,,,,3,194.55,3,,194.55,,,1,64.85,1,64.85,,,1,64.85,1,64.85,,,1,64.85,,,1,64.85,,,,,,,,,,,,,1,64.85,,,,,,,,,,,,,,
,,,,70~74,1,65.06,,,1,65.06,,,2,130.12,,,,,,1,65.06,3,,195.19,1,65.06,2,130.12,1,65.06,1,65.06,,,,,,,2,130.12,,,1,65.06,1,65.06,1,65.06,,,,,,,,,1,65.06,,,,,,,,,,,,,,
,,,,75~79,,,1,80.19,,,,,1,80.19,1,,,,80.19,1,80.19,4,,320.77,1,80.19,3,240.58,1,80.19,2,160.38,,,,,,,2,160.38,,,,,,,,,,,,,,,1,80.19,1,80.19,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,339.56,2,,339.56,,,,,1,169.78,,,,,,,,,,,,,,,,,,,1,169.78,,,,,,,4,679.12,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,371.75,3,1115.24,,,,,,1,371.75,,,,,,1,371.75,1,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,743.49,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,1,21.53,,,,,,,,,,,,,,,,,1,21.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,64.82,,,,,,,,,,,,,,,,1,,21.61,,,,,,,,,1,21.61,,,,,,,,,,,,,,,,,,,,,2,43.22,,,,,,,,,,,,,,,,
,,,,40~44,8,164.24,,,,,,,,,,,,,,2,41.06,,,,1,20.53,1,20.53,,,,,,,,,,,,,,,,,2,41.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,127.09,1,21.18,,,,,,,,,,,,1,21.18,,,,,,2,42.36,,,3,63.55,,,,,1,21.18,,,,,2,42.36,3,63.55,,,,,,,,,4,84.73,,,,,1,21.18,,,,,,,,,,
,,,,50~54,12,287.70,,,,,,,,,1,,,,23.98,6,143.85,,,,1,23.98,2,47.95,1,23.98,1,23.98,2,47.95,,,1,23.98,,,,,1,23.98,1,23.98,1,23.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,194.48,,,1,38.90,,,,,2,,,,77.79,2,77.79,,,,1,38.90,1,38.90,,,1,38.90,1,38.90,,,,,,,,,,,1,38.90,,,,,,,1,38.90,1,38.90,,,,,,,,,,,,,,,,
,,,,60~64,3,153.93,,,,,,,1,51.31,,,,,,5,256.54,,,,1,51.31,1,51.31,2,102.62,3,153.93,1,51.31,,,,,,,,,1,51.31,3,153.93,1,51.31,1,51.31,,,3,153.93,1,51.31,,,,,1,51.31,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,10,643.50,,,,1,64.35,4,257.40,1,64.35,1,64.35,,,1,64.35,,,,,1,64.35,,,,,2,128.70,,,,,,,,,,,,,2,128.70,,,,,,,,,,
,,,,70~74,2,136.80,,,1,68.40,,,,,,,,,,2,136.80,,,,1,68.40,3,205.20,1,68.40,2,136.80,1,68.40,2,136.80,,,,,,,,,1,68.40,2,136.80,1,68.40,1,68.40,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,75.70,,,2,,,,151.40,5,378.50,,,,1,75.70,7,529.90,1,75.70,3,227.10,,,,,,,,,,,,,2,151.40,,,1,75.70,2,151.40,,,,,1,75.70,,,5,378.50,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,161.29,3,483.87,,,,,,1,161.29,,,1,161.29,,,,,,,,,1,161.29,1,161.29,1,161.29,1,161.29,,,,,,,,,,,1,161.29,6,967.74,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,331.13,,,,,,,1,331.13,,,,,,,,,,,1,331.13,,,,,,,,,,,,,1,331.13,1,331.13,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.63,,,,,1,21.63,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,20.89,,,,,1,20.89,,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.89,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.04,,,,,,,,,,,,,,,,,,,,,2,42.09,,,,,,,,,,,,,,,,,,
,,,,40~44,5,102.88,1,20.58,,,,,,,5,,,,102.88,,,1,,20.58,,,1,20.58,1,20.58,,,,,,,,,,,,,,,,,,,,,,,2,41.15,,,,,,,,,,,,,,,,,,
,,,,45~49,2,41.82,,,,,,,,,2,,,,41.82,,,1,,20.91,2,41.82,,,,,,,,,,,,,1,20.91,,,1,20.91,,,,,1,20.91,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,158.12,1,22.59,1,22.59,,,,,10,,,,225.89,,,1,,22.59,1,22.59,,,1,22.59,2,45.18,,,,,,,2,45.18,,,,,1,22.59,,,,,1,22.59,2,45.18,,,2,45.18,,,,,,,,,,,,,,
,,,,55~59,4,137.79,,,,,,,2,68.89,7,,,,241.13,,,2,,68.89,4,137.79,,,2,68.89,,,1,34.45,,,,,5,172.24,,,,,1,34.45,,,,,,,,,,,1,34.45,,,,,,,,,,,,,,
,,,,60~64,2,103.31,,,,,1,51.65,,,6,,,,309.92,,,1,,51.65,2,103.31,1,51.65,2,103.31,1,51.65,,,1,51.65,1,51.65,3,154.96,,,,,,,,,,,,,,,,,2,103.31,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,254.29,,,,,,3,190.72,,,1,63.57,2,127.15,,,,,,,2,127.15,,,,,3,190.72,,,,,1,63.57,,,,,1,63.57,,,,,,,,,,,,,,
,,,,70~74,1,70.62,,,,,,,1,70.62,3,,,,211.86,,,2,,141.24,7,494.35,3,211.86,2,141.24,,,,,,,,,1,70.62,,,1,70.62,1,70.62,,,,,2,141.24,,,,,2,141.24,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,73.58,6,,,,441.50,,,1,,73.58,7,515.08,1,73.58,2,147.17,,,,,,,,,4,294.33,,,1,73.58,2,147.17,,,,,1,73.58,1,73.58,,,5,367.92,,,,,,,,,,,,,,
,,,,80~84,1,142.45,,,,,,,,,1,,,,142.45,,,,,,5,712.25,,,,,,,,,,,,,2,284.90,,,,,,,,,,,2,284.90,,,1,142.45,2,284.90,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,298.51,,,,,,,,,,,,,,,1,298.51,,,,,1,298.51,,,,,1,298.51,,,,,1,298.51,,,,,,,,,,,,,,
