,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,17.56,,,,,,,,,,,,,,,,1,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,20.02,,,,,1,,,,20.02,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.62,1,15.62,,,,,,,2,,,,31.25,,,1,15.62,,,,,,,,,,,,,1,15.62,,,,,,,,,,,1,15.62,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,18.60,,,2,,,,37.21,,,,,,,1,18.60,,,,,2,37.21,,,,,,,1,18.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,46.71,,,1,23.35,,,,,1,,,,23.35,,,,,2,46.71,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70.06,,,,,,,,,,,,,,,,,,
,,,,50~54,1,38.46,,,,,,,,,,,,,,,,,,,,1,38.46,,,,,,,,,,,,,,,,,,,,,,,,,3,115.38,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.99,1,50.99,,,1,50.99,,,2,,,,101.99,,,,,2,101.99,1,50.99,,,,,,,1,50.99,,,,,,,1,50.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,56.95,1,56.95,,,2,113.90,1,56.95,1,,,,56.95,,,,,2,113.90,1,56.95,,,,,2,113.90,,,1,56.95,,,,,1,56.95,,,,,,,,,1,56.95,1,56.95,1,56.95,,,,,,,,,,,,,,
,,,,65~69,,,1,58.51,,,,,,,,,,,,,,,,3,175.54,6,351.08,1,58.51,,,1,58.51,,,1,58.51,,,,,4,234.06,,,,,1,58.51,,,1,58.51,1,58.51,1,58.51,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,48.90,,,7,,,,342.30,,,,,4,195.60,9,440.10,,,,,1,48.90,,,,,1,48.90,,,4,195.60,1,48.90,,,,,1,48.90,,,,,3,146.70,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,82.71,3,,,,248.14,,,,,1,82.71,5,413.56,,,1,82.71,1,82.71,1,82.71,3,248.14,,,,,,,,,,,,,,,,,1,82.71,4,330.85,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,184.16,3,,,,552.49,1,184.16,,,1,184.16,2,368.32,,,,,1,184.16,,,,,,,,,1,184.16,,,,,,,,,,,,,1,184.16,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,3,1140.68,,,,,2,760.46,,,,,,,,,1,380.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,18.03,,,,,,,,,,,,,,,,,,,,,1,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,19.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.36,,,,,1,17.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,2,31.15,1,15.58,,,,,,,,,,2,31.15,,,,,1,15.58,,,,,,,,,1,15.58,,,,,1,15.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,17.88,,,,,,,,,1,,,,17.88,,,,,1,17.88,,,,,,,2,35.77,,,,,,,1,17.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,22.18,1,22.18,1,22.18,3,66.55,,,,,,,,,1,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,33.36,,,,,,,,,2,,,,66.71,,,,,4,133.42,,,,,,,,,,,1,33.36,,,,,1,33.36,,,,,1,33.36,1,33.36,3,100.07,,,,,,,,,,,,,,,,,,
,,,,55~59,2,101.16,,,,,,,,,,,,,,,,1,50.58,4,202.33,,,,,,,,,,,,,,,1,50.58,,,,,,,,,,,1,50.58,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,220.87,,,1,55.22,1,55.22,,,,,2,110.44,,,,,,,1,55.22,,,,,,,,,,,1,55.22,1,55.22,1,55.22,,,,,,,,,,,,,,,,
,,,,65~69,1,62.42,,,,,,,,,3,,,,187.27,,,1,62.42,4,249.69,1,62.42,,,3,187.27,,,1,62.42,,,2,124.84,,,,,,,,,,,,,1,62.42,1,62.42,5,312.11,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,151.06,,,6,302.11,4,201.41,1,50.35,1,50.35,4,201.41,1,50.35,1,50.35,2,100.70,,,2,100.70,,,,,,,,,,,,,,,4,201.41,,,,,,,,,,,,,,
,,,,75~79,,,1,74.68,,,1,74.68,,,3,,,,224.05,,,2,149.37,7,522.78,1,74.68,,,1,74.68,1,74.68,2,149.37,,,,,3,224.05,1,74.68,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,165.56,,,,,,,,,,,,,,1,165.56,,,,,,,1,165.56,1,165.56,,,,,,,1,165.56,1,165.56,1,165.56,,,,,,,,,,,3,496.69,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.30,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,17.62,1,17.62,,,,,,,,,,,,,,,,1,17.62,,,,,,,,,,,,,,,,,,,,,1,17.62,1,17.62,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.79,,,,,1,15.79,,,1,,,,15.79,,,,,,,3,47.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,34.76,,,,,1,17.38,,,,,,,,1,17.38,,,,,1,17.38,,,,,1,17.38,1,17.38,1,17.38,,,,,1,17.38,1,17.38,,,,,1,17.38,,,2,34.76,,,,,,,,,,,,,,,,
,,,,45~49,1,21.02,1,21.02,,,,,1,21.02,,,,,,,,,,,,1,21.02,,,,,1,21.02,1,21.02,,,,,,,1,21.02,,,1,21.02,,,,,,,1,21.02,,,,,,,,,,,,,,,,
,,,,50~54,1,29.49,,,,,,,,,,,,,,1,29.49,,,1,29.49,6,176.94,1,29.49,1,29.49,,,1,29.49,,,,,,,1,29.49,,,,,,,1,29.49,,,,,,,1,29.49,,,,,,,,,,,,
,,,,55~59,1,50.05,,,,,,,,,,,,,,1,50.05,,,,,2,100.10,,,,,,,,,,,1,50.05,,,1,50.05,,,,,,,,,,,1,50.05,1,50.05,,,,,,,,,,,,,,
,,,,60~64,1,54.61,,,,,,,1,54.61,,,,,,3,163.84,,,,,1,54.61,,,1,54.61,,,1,54.61,,,1,54.61,,,1,54.61,,,,,1,54.61,,,1,54.61,,,1,54.61,1,54.61,,,,,,,,,,,,
,,,,65~69,2,129.45,,,,,1,64.72,,,,,,,,3,194.17,,,1,64.72,4,258.90,1,64.72,1,64.72,,,,,,,,,,,3,194.17,,,1,64.72,,,,,,,,,,,3,194.17,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,52.66,,,,,,3,157.98,1,52.66,2,105.32,9,473.93,,,2,105.32,1,52.66,1,52.66,,,,,,,4,210.64,,,1,52.66,1,52.66,,,1,52.66,1,52.66,,,2,105.32,,,,,,,,,,,,
,,,,75~79,,,1,68.26,,,,,,,,,,,,4,273.04,,,1,68.26,6,409.56,,,4,273.04,1,68.26,,,,,,,,,3,204.78,,,,,,,1,68.26,1,68.26,,,1,68.26,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,2,311.53,,,1,155.76,,,,,,,,,,,1,155.76,,,1,155.76,,,1,155.76,1,155.76,,,,,2,311.53,,,,,,,,,,,,
,,,,85+,1,304.88,,,,,,,,,,,,,,,,,,,,3,914.63,,,1,304.88,1,304.88,,,,,,,1,304.88,1,304.88,,,,,,,,,,,,,,,2,609.76,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.85,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.88,,,,,,,,,,,,,,,,,1,16.88,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,17.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,18.96,,,,,,,,,,,,,,,,,,,1,18.96,,,,,1,18.96,,,1,18.96,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,18.01,1,18.01,,,,,1,18.01,1,18.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,2,33.23,,,,,,,,1,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,20.29,,,,,,,,,,,,,,,,3,60.86,,,,,,,,,,,2,40.58,,,,,,,1,20.29,,,,,1,20.29,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,53.78,,,,,1,26.89,,,,,,,,,,5,134.44,,,1,26.89,2,53.78,,,1,26.89,,,,,1,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,48.80,,,,,,,,,,,,3,146.41,,,1,48.80,,,1,48.80,,,,,,,,,,,3,146.41,1,48.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,158.56,,,,,,,,,1,,,,52.85,,,2,105.71,,,,,1,52.85,,,3,158.56,1,52.85,2,105.71,,,,,2,105.71,,,,,,,1,52.85,1,52.85,,,1,52.85,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,66.05,,,3,198.15,5,330.25,,,,,,,,,,,,,1,66.05,,,,,1,66.05,2,132.10,,,,,1,66.05,,,,,,,,,,,,,,
,,,,70~74,,,1,55.59,2,111.17,,,1,55.59,1,,,,55.59,,,3,166.76,,,4,222.35,4,222.35,1,55.59,2,111.17,,,,,,,1,55.59,2,111.17,,,1,55.59,,,,,,,,,3,166.76,,,,,,,,,,,,,,
,,,,75~79,1,63.01,,,,,,,1,63.01,,,,,,1,63.01,2,126.02,,,,,7,441.08,1,63.01,4,252.05,1,63.01,,,1,63.01,1,63.01,1,63.01,,,,,,,1,63.01,,,,,4,252.05,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,139.86,,,2,279.72,,,1,139.86,,,,,,,,,,,3,419.58,1,139.86,,,,,1,139.86,,,1,139.86,1,139.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,569.80,1,284.90,,,,,,,1,284.90,,,,,2,569.80,,,,,,,1,284.90,,,,,1,284.90,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,21.41,,,,,,,,1,21.41,,,,,,,,,,,,,,,,,,,1,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.97,,,,,,,,,,,,,,,,,,,,,,,,1,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,18.36,,,,,,,,,,,,,,,,,,,,,,,,1,18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,16.45,,,,,,,,,,,,2,32.89,1,16.45,,,,,,,,,,,,,,,1,16.45,1,16.45,,,,,,,1,16.45,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,16.11,,,,,1,16.11,,,,,,,,,1,16.11,,,,,,,1,16.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,19.38,,,1,19.38,1,19.38,,,,,,,,1,19.38,,,2,38.75,1,19.38,1,19.38,,,1,19.38,,,,,1,19.38,,,,,,,,,1,19.38,2,38.75,1,19.38,,,,,,,,,,,,,,,,,,
,,,,50~54,5,127.03,,,,,,,1,25.41,,,,,,4,101.63,,,2,50.81,,,2,50.81,,,,,,,1,25.41,,,,,1,25.41,,,,,,,1,25.41,2,50.81,,,,,,,,,,,,,,,,,,
,,,,55~59,2,86.47,,,,,2,86.47,,,,,,,,5,216.17,1,43.23,,,,,2,86.47,1,43.23,,,,,,,3,129.70,,,,,1,43.23,1,43.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,52.38,,,,,,,,4,209.53,,,3,157.15,,,1,52.38,,,,,,,,,1,52.38,,,,,,,,,1,52.38,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,65.49,,,1,65.49,,,,,,,,,,1,65.49,,,7,458.42,1,65.49,,,,,,,,,,,,,,,,,,,,,1,65.49,,,,,1,65.49,,,,,,,,,,,,,,,,
,,,,70~74,1,61.46,,,,,,,,,,,,,,6,368.78,1,61.46,6,368.78,1,61.46,1,61.46,1,61.46,,,,,,,,,,,,,1,61.46,,,2,122.93,,,,,2,122.93,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,2,129.70,2,129.70,,,,,,4,259.40,1,64.85,5,324.25,,,,,1,64.85,,,,,,,,,,,,,,,,,,,,,2,129.70,6,389.11,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,137.17,2,274.35,,,4,548.70,,,,,,,,,1,137.17,,,2,274.35,,,,,,,,,,,,,,,1,137.17,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,297.62,1,297.62,1,297.62,,,,,,,,,,,,,,,,,,,,,,,1,297.62,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,2,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36.71,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,17.39,,,,,,,,1,17.39,,,,,,,,,,,,,,,,,,,1,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.61,,,,,,,,,,,,,,
,,,,35~39,,,,,2,33.53,,,,,,,,,,1,16.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,31.04,,,,,1,15.52,,,,,,,,2,31.04,,,,,,,1,15.52,1,15.52,,,,,1,15.52,,,,,,,,,2,31.04,,,,,,,,,1,15.52,,,1,15.52,,,,,,,,,,
,,,,45~49,3,56.21,,,,,,,,,,,,,,,,,,,,2,37.47,1,18.74,,,,,,,,,,,,,,,,,1,18.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,94.16,,,,,1,23.54,,,1,,,,23.54,2,47.08,,,,,1,23.54,4,94.16,,,1,23.54,1,23.54,1,23.54,1,23.54,,,1,23.54,,,1,23.54,,,,,1,23.54,,,,,,,,,,,,,,,,,,
,,,,55~59,3,116.55,,,,,1,38.85,,,,,,,,2,77.70,,,,,,,,,,,,,1,38.85,,,1,38.85,,,,,1,38.85,1,38.85,,,,,,,,,,,1,38.85,1,38.85,,,,,,,,,,
,,,,60~64,2,106.50,,,,,,,1,53.25,,,,,,2,106.50,,,,,2,106.50,1,53.25,,,,,,,,,1,53.25,,,,,,,3,159.74,,,,,,,,,,,2,106.50,,,,,2,106.50,,,,,,
,,,,65~69,1,62.54,,,1,62.54,,,,,,,,,,2,125.08,,,,,1,62.54,3,187.62,,,,,1,62.54,1,62.54,,,,,1,62.54,1,62.54,3,187.62,1,62.54,,,,,,,,,,,1,62.54,,,2,125.08,,,,,,
,,,,70~74,1,66.76,,,,,,,,,,,,,,2,133.51,,,,,3,200.27,6,400.53,,,,,,,,,,,,,,,1,66.76,7,467.29,,,1,66.76,,,,,,,1,66.76,,,,,1,66.76,,,,,,
,,,,75~79,1,64.10,3,192.31,,,,,2,128.21,1,,,,64.10,3,192.31,1,64.10,,,2,128.21,10,641.03,1,64.10,,,2,128.21,,,1,64.10,,,,,2,128.21,6,384.62,1,64.10,,,1,64.10,,,,,2,128.21,3,192.31,1,64.10,10,641.03,,,,,,
,,,,80~84,,,,,,,,,1,126.74,,,,,,1,126.74,,,,,1,126.74,2,253.49,,,,,3,380.23,,,,,,,1,126.74,,,5,633.71,,,,,,,,,1,126.74,,,,,1,126.74,6,760.46,,,,,,
,,,,85+,,,,,,,,,1,261.10,,,,,,,,,,,,,,1,261.10,,,,,1,261.10,,,1,261.10,,,,,,,,,,,,,1,261.10,,,,,,,,,,,,,,,,,,
