,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,127.04,,,,,1,21.17,,,,,,,,6,,127.04,,,,,,,,,,1,21.17,2,42.35,,,,,,,,,,,,,1,21.17,,,,,,,,,,,,,,,,,2,42.35,1,21.17,2,42.35,,
,,,,50~54,2,51.73,,,,,,,1,25.87,,,,,,5,,129.33,,,,,,,,,,2,51.73,4,103.47,1,25.87,,,2,51.73,,,,,,,,,,,,,,,1,25.87,,,,,,,2,51.73,,,,,,,1,25.87
,,,,55~59,1,42.32,,,,,,,1,42.32,,,,,,7,,296.23,,,,,,,,,,2,84.64,3,126.96,,,1,42.32,,,1,42.32,,,,,,,,,2,84.64,,,2,84.64,,,,,,,,,1,42.32,,,,,,
,,,,60~64,4,173.54,1,43.38,,,2,86.77,,,,,,,,8,,347.07,,,,,,,,,,1,43.38,1,43.38,1,43.38,,,,,,,,,,,,,,,5,216.92,,,1,43.38,1,43.38,,,,,,,,,,,,,2,86.77
,,,,65~69,1,51.18,,,,,,,,,1,,,,51.18,12,,614.12,,,,,,,,,,2,102.35,5,255.89,,,,,2,102.35,,,,,,,,,,,1,51.18,1,51.18,1,51.18,3,153.53,,,,,1,51.18,,,,,,,2,102.35
,,,,70~74,3,154.56,,,,,,,,,2,,,,103.04,10,,515.20,,,,,,,,,,5,257.60,5,257.60,,,2,103.04,,,1,51.52,,,,,,,,,3,154.56,,,,,1,51.52,,,,,3,154.56,,,,,1,51.52,4,206.08
,,,,75~79,1,64.85,,,1,64.85,,,1,64.85,1,,,,64.85,7,,453.96,,,,,,,1,,64.85,2,129.70,6,389.11,1,64.85,3,194.55,,,2,129.70,1,64.85,,,,,1,64.85,2,129.70,,,,,1,64.85,,,,,1,64.85,1,64.85,,,,,2,129.70
,,,,80~84,1,131.93,,,,,,,,,,,,,,4,,527.70,,,,,,,,,,2,263.85,2,263.85,1,131.93,,,,,1,131.93,,,,,,,1,131.93,1,131.93,,,,,,,,,,,1,131.93,,,,,,,2,263.85
,,,,85+,,,,,,,,,1,311.53,,,,,,3,,934.58,,,,,,,,,,,,,,,,1,311.53,,,,,,,,,,,,,2,623.05,,,,,,,,,,,1,311.53,,,,,1,311.53,2,623.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,1,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,19.86,,,,,,1,,19.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,20.68,,,,,1,20.68,,,,,,,,,,,2,,41.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.55,,,,,,,,,2,39.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,37.84,,,1,18.92,,,,,1,,,,18.92,,,,2,,37.84,,,,,,,,,,,,,,,,,1,18.92,1,18.92,,,,,,,,,,,,,1,18.92,,,,,,,,,,,,,,
,,,,45~49,3,61.63,,,,,,,1,20.54,1,,,,20.54,,,,4,,82.17,2,,41.08,,,,,,,,,,,,1,20.54,,,,,,,2,41.08,,,,,,,,,2,41.08,,,,,,,,,,,,,,
,,,,50~54,6,146.41,1,24.40,,,,,1,24.40,,,,,,,,,11,,268.42,3,,73.21,3,,73.21,,,,,1,24.40,1,24.40,,,,,,,2,48.80,,,1,24.40,,,,,,,2,48.80,1,24.40,,,,,,,,,,,,
,,,,55~59,3,119.19,,,,,,,,,1,,,,39.73,,,,5,,198.65,2,,79.46,1,,39.73,,,,,,,1,39.73,,,,,,,1,39.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,5,218.25,,,1,43.65,,,,,,,,,,,,,6,,261.89,,,,2,,87.30,1,43.65,2,87.30,,,1,43.65,,,,,,,2,87.30,,,,,,,1,43.65,,,,,,,,,,,,,,,,,,
,,,,65~69,1,49.90,1,49.90,,,,,1,49.90,1,,,,49.90,,,,8,,399.20,,,,2,,99.80,1,49.90,,,,,,,,,,,,,,,,,2,99.80,,,,,1,49.90,1,49.90,,,1,49.90,,,,,,,,,,
,,,,70~74,2,104.44,,,,,,,,,1,,,,52.22,,,,6,,313.32,3,,156.66,5,,261.10,,,3,156.66,3,156.66,1,52.22,,,,,1,52.22,1,52.22,,,,,,,1,52.22,,,,,,,3,156.66,,,,,,,,,,
,,,,75~79,,,,,,,,,1,61.46,4,,,,245.85,,,,4,,245.85,1,,61.46,8,,491.70,,,2,122.93,1,61.46,,,,,1,61.46,,,1,61.46,,,,,,,,,3,184.39,,,,,4,245.85,,,,,,,,,,
,,,,80~84,,,,,,,,,2,232.02,,,,,,,,,5,,580.05,,,,5,,580.05,,,2,232.02,1,116.01,,,,,,,,,2,232.02,,,,,1,116.01,,,1,116.01,,,1,116.01,2,232.02,,,,,,,,,,
,,,,85+,,,1,271.74,1,271.74,,,,,,,,,,,,,,,,,,,2,,543.48,,,,,,,,,,,,,,,1,271.74,,,,,,,,,1,271.74,,,,,1,271.74,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他內分泌腺,,,其他神經系統,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.47,,,1,18.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.47,,,,,1,18.47,,,1,18.47,,,,,,,,,,,,
,,,,35~39,3,59.02,,,,,,,1,19.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.67,,,,,,,1,19.67,,,,,,,,,,,,,,,,,,
,,,,40~44,1,18.92,,,,,,,,,2,,,,37.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.92,,,,,,,1,18.92,1,18.92,,,,,,,,,,,,,,
,,,,45~49,4,81.75,,,,,1,20.44,,,9,,,,183.94,,,,,,,1,,20.44,1,,20.44,2,40.87,1,20.44,,,2,40.87,,,,,2,40.87,,,,,,,,,1,20.44,1,20.44,,,,,,,,,,,,,,,,
,,,,50~54,5,118.57,,,,,,,,,6,,,,142.28,1,,23.71,1,,23.71,2,,47.43,3,,71.14,,,2,47.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,73.10,,,,,,,,,5,,,,182.75,,,,,,,1,,36.55,1,,36.55,,,,,1,36.55,,,,,,,2,73.10,,,,,1,36.55,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,130.38,,,,,,,,,4,,,,173.84,,,,,,,1,,43.46,,,,1,43.46,1,43.46,,,,,,,,,1,43.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,49.29,1,49.29,,,6,,,,295.71,,,,,,,,,,4,,197.14,1,49.29,2,98.57,1,49.29,,,,,,,7,345.00,,,,,,,1,49.29,1,49.29,,,1,49.29,3,147.86,,,,,,,,,,,,
,,,,70~74,2,107.58,,,1,53.79,,,,,10,,,,537.92,1,,53.79,,,,2,,107.58,7,,376.55,,,,,1,53.79,,,1,53.79,,,1,53.79,,,,,,,,,,,,,,,2,107.58,,,,,,,,,,,,
,,,,75~79,1,59.95,1,59.95,1,59.95,2,119.90,,,8,,,,479.62,,,,,,,,,,7,,419.66,,,2,119.90,2,119.90,1,59.95,,,1,59.95,4,239.81,,,,,1,59.95,,,,,,,,,4,239.81,,,,,,,,,,,,
,,,,80~84,2,219.78,,,,,1,109.89,,,4,,,,439.56,,,,,,,1,,109.89,2,,219.78,,,,,1,109.89,,,,,,,1,109.89,,,,,,,,,1,109.89,,,,,2,219.78,,,,,,,,,,,,
,,,,85+,,,,,,,2,477.33,,,2,,,,477.33,,,,,,,,,,2,,477.33,,,3,715.99,,,,,,,,,1,238.66,,,,,,,,,,,,,,,1,238.66,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,,18.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41.73,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.81,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,22.84,,,,,1,22.84,,,,,,,,1,,22.84,2,,45.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.84,,,,,,,,,,,,,,
,,,,35~39,1,20.06,,,,,,,1,20.06,,,,,,,,,,,,,,,1,,20.06,1,20.06,,,,,2,40.12,,,,,,,1,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,117.49,1,19.58,,,1,19.58,,,,,,,,,,,2,,39.16,,,,,,,1,19.58,,,,,,,,,,,,,2,39.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,125.42,,,,,,,1,20.90,2,,,,41.81,,,,2,,41.81,,,,,,,1,20.90,,,2,41.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,92.85,1,23.21,,,,,,,,,,,,,,,3,,69.64,,,,1,,23.21,3,69.64,,,1,23.21,1,23.21,2,46.43,,,,,2,46.43,,,1,23.21,1,23.21,,,,,3,69.64,,,,,,,,,,,,,,
,,,,55~59,7,240.72,,,,,,,1,34.39,1,,,,34.39,,,,5,,171.94,,,,,,,1,34.39,1,34.39,,,,,1,34.39,,,,,5,171.94,1,34.39,,,,,1,34.39,,,,,,,,,,,,,,,,,,
,,,,60~64,3,140.85,,,,,,,,,1,,,,46.95,,,,11,,516.43,,,,2,,93.90,,,,,,,,,1,46.95,,,1,46.95,1,46.95,,,,,,,,,,,1,46.95,,,,,,,,,,,,,,
,,,,65~69,3,147.06,1,49.02,1,49.02,1,49.02,,,1,,,,49.02,,,,7,,343.14,,,,2,,98.04,2,98.04,2,98.04,,,,,,,,,,,4,196.08,,,,,,,,,1,49.02,,,,,6,294.12,,,,,,,,,,
,,,,70~74,2,116.41,,,2,116.41,,,,,1,,,,58.21,,,,10,,582.07,,,,2,,116.41,8,465.66,1,58.21,2,116.41,1,58.21,,,1,58.21,1,58.21,5,291.04,,,,,,,1,58.21,,,,,,,2,116.41,,,,,,,,,,
,,,,75~79,2,128.21,,,,,,,1,64.10,1,,,,64.10,,,,10,,641.03,,,,2,,128.21,8,512.82,1,64.10,2,128.21,,,2,128.21,,,,,6,384.62,,,,,,,,,2,128.21,1,64.10,,,5,320.51,,,,,,,,,,
,,,,80~84,1,116.41,,,,,,,,,2,,,,232.83,,,,6,,698.49,,,,,,,2,232.83,2,232.83,1,116.41,1,116.41,1,116.41,,,,,3,349.24,,,,,,,,,,,,,1,116.41,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,246.91,,,,,,,2,493.83,,,,,1,246.91,,,,,,,1,246.91,,,,,,,,,,,,,,,1,246.91,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他內分泌腺,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.81,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.86,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,19.48,,,,,,,,,,,,,,1,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,22.34,,,,,2,44.68,1,22.34,,,,,,1,,22.34,,,,,,,,,,,,1,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,62.59,,,1,20.86,,,,,,,,,,2,,41.73,,,,,,,,,,,,,,,,,,,,,,,,1,20.86,,,,,,,,,,,1,20.86,1,20.86,,,,,,,,,,,,
,,,,40~44,2,39.09,,,,,,,,,,,,,,3,,58.64,,,,,,,,,,,,1,19.55,1,19.55,,,,,,,,,1,19.55,,,1,19.55,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,83.65,,,,,,,,,,,,,,,,,,,,,,,1,,20.91,2,41.82,1,20.91,1,20.91,,,,,1,20.91,1,20.91,,,1,20.91,3,62.74,,,1,20.91,1,20.91,,,1,20.91,,,,,,,,,,,,
,,,,50~54,7,158.84,,,,,,,,,1,,,,22.69,6,,136.15,,,,,,,,,,,,,,1,22.69,1,22.69,,,3,68.07,2,45.38,,,,,,,1,22.69,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,124.65,1,31.16,,,,,,,1,,,,31.16,3,,93.49,,,,,,,,,,,,2,62.32,,,,,2,62.32,2,62.32,,,1,31.16,,,2,62.32,,,1,31.16,1,31.16,,,,,,,1,31.16,,,,,,,,
,,,,60~64,1,47.55,,,,,,,1,47.55,,,,,,6,,285.31,,,,,,,,,,2,95.10,,,,,,,,,1,47.55,,,,,,,2,95.10,1,47.55,,,,,,,,,,,2,95.10,,,,,,,,
,,,,65~69,,,,,,,,,1,48.73,1,,,,48.73,8,,389.86,,,,,,,1,,48.73,4,194.93,1,48.73,,,,,1,48.73,1,48.73,,,,,,,3,146.20,1,48.73,,,1,48.73,,,,,2,97.47,4,194.93,,,,,,,,
,,,,70~74,1,59.42,,,1,59.42,,,3,178.25,3,,,,178.25,4,,237.67,,,,,,,,,,2,118.84,8,475.34,,,,,3,178.25,,,,,,,,,,,1,59.42,1,59.42,,,,,,,1,59.42,4,237.67,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,65.02,8,,520.16,,,,1,,65.02,,,,8,520.16,4,260.08,,,,,3,195.06,,,,,,,1,65.02,1,65.02,,,,,,,2,130.04,1,65.02,1,65.02,2,130.04,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,4,,439.56,1,,109.89,,,,,,,3,329.67,5,549.45,,,,,3,329.67,1,109.89,,,,,,,1,109.89,,,,,,,1,109.89,1,109.89,,,6,659.34,,,,,,,,
,,,,85+,,,,,1,213.22,,,,,1,,,,213.22,3,,639.66,,,,,,,,,,,,3,639.66,,,,,2,426.44,,,,,1,213.22,,,,,,,,,,,,,,,,,1,213.22,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,3,67.61,,,,,,,1,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.54,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,21.21,1,21.21,,,,,,,,,,,,,,,1,,21.21,,,,,,,1,21.21,1,21.21,,,1,21.21,,,1,21.21,2,42.43,,,,,,,1,21.21,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,40.07,,,,,,,,,,,,,,,,,3,,60.11,,,,1,,20.04,1,20.04,,,1,20.04,,,2,40.07,,,,,,,1,20.04,,,1,20.04,,,,,,,,,,,,,,,,,,,,
,,,,45~49,8,163.67,,,1,20.46,1,20.46,,,,,,,,,,,4,,81.83,2,,40.92,,,,,,,,2,40.92,1,20.46,1,20.46,,,,,,,,,,,2,40.92,,,,,,,,,,,,,,,,,,,,
,,,,50~54,7,159.49,,,,,,,1,22.78,,,,,,,,,2,,45.57,1,,22.78,,,,1,22.78,1,22.78,1,22.78,,,2,45.57,1,22.78,,,,,,,,,3,68.35,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,57.67,1,28.84,,,,,,,1,,,,28.84,,,,7,,201.85,1,,28.84,1,,28.84,,,,,3,86.51,,,1,28.84,,,,,2,57.67,1,28.84,1,28.84,,,,,1,28.84,,,,,,,,,,,,,,,,
,,,,60~64,4,184.93,1,46.23,,,,,,,2,,,,92.46,,,,9,,416.09,,,,2,,92.46,,,,,,,,,2,92.46,,,,,,,1,46.23,,,,,2,92.46,3,138.70,,,,,,,,,,,,,,,,
,,,,65~69,2,96.62,,,3,144.93,,,1,48.31,,,,,,,,,4,,193.24,2,,96.62,3,,144.93,,,,,1,48.31,2,96.62,1,48.31,,,,,,,,,1,48.31,,,,,2,96.62,,,,,,,,,,,,,,,,
,,,,70~74,1,60.53,,,,,,,2,121.07,,,,,,,,,6,,363.20,3,,181.60,8,,484.26,,,1,60.53,1,60.53,,,3,181.60,,,,,1,60.53,,,2,121.07,,,,,4,242.13,,,,,,,,,,,,,,,,
,,,,75~79,1,67.34,,,,,,,1,67.34,,,,,,1,,67.34,5,,336.70,3,,202.02,2,,134.68,1,67.34,,,1,67.34,,,5,336.70,,,,,,,,,1,67.34,,,,,4,269.36,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,102.25,,,,,1,,,,102.25,,,,4,,409.00,,,,4,,409.00,1,102.25,2,204.50,1,102.25,1,102.25,2,204.50,,,,,,,,,1,102.25,,,1,102.25,4,409.00,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,196.08,,,,,1,,,,196.08,,,,2,,392.16,1,,196.08,2,,392.16,,,1,196.08,,,,,,,,,,,,,,,1,196.08,,,,,2,392.16,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
