,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,124.95,,,1,41.65,,,,,,,,,,,,,,,,,1,,41.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,144.67,,,,,,,,,1,,,,36.17,,,3,108.50,,,,1,,36.17,,,,,,,,,,,,,,,,,1,36.17,,,,,,,,,,,,
,,,,45~49,,,,,,,1,35.42,,,2,,,,70.85,,,,,,,,,,,,,,,,,,,,,,,1,35.42,,,1,35.42,,,,,,,,,,,,
,,,,50~54,1,40.44,,,,,1,40.44,1,40.44,3,,,,121.31,1,40.44,1,40.44,,,,,,,,,,,2,80.87,1,40.44,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,58.75,,,,,,,,,1,,,,58.75,,,1,58.75,,,,2,,117.51,1,58.75,,,,,,,1,58.75,,,,,1,58.75,,,,,,,,,,,,,,
,,,,60~64,,,1,105.04,,,,,,,1,,,,105.04,,,,,1,,105.04,,,,,,,,3,315.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,5,,,,582.07,2,232.83,1,116.41,1,,116.41,,,,,,,,2,232.83,,,,,2,232.83,,,1,116.41,,,1,116.41,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,272.48,1,136.24,2,272.48,,,,,,,1,136.24,,,2,272.48,,,,,,,,,1,136.24,,,1,136.24,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,157.23,1,157.23,4,628.93,2,,314.47,,,,,,,,4,628.93,,,,,2,314.47,,,1,157.23,,,1,157.23,,,,,,,,,,
,,,,80~84,,,,,,,1,335.57,,,1,,,,335.57,,,2,671.14,1,,335.57,,,,,,,,2,671.14,,,,,,,,,1,335.57,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,813.01,,,,,,,,,,,,,1,813.01,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,1,68.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.34,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,36.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,123.97,,,,,,,,,,,,,,,,,,,,,1,,41.32,,,,,,,,,,,1,41.32,,,,,,,1,41.32,,,,,,,,,,
,,,,40~44,,,,,,,1,38.45,,,2,,,,76.89,1,38.45,,,,,,1,,38.45,1,38.45,1,38.45,1,38.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,205.69,,,,,3,102.85,1,34.28,1,,,,34.28,1,34.28,,,,,,1,,34.28,1,34.28,,,,,,,,,,,1,34.28,,,,,,,,,,,,,,,,
,,,,50~54,2,80.13,,,1,40.06,2,80.13,,,1,,,,40.06,2,80.13,,,,,,,,,,,1,40.06,,,,,3,120.19,,,,,,,1,40.06,1,40.06,,,,,,,,,,
,,,,55~59,4,207.47,,,,,4,207.47,,,,,,,,1,51.87,,,1,,51.87,1,,51.87,,,,,,,,,3,155.60,,,,,,,1,51.87,,,1,51.87,,,,,,,,
,,,,60~64,1,102.04,,,,,1,102.04,,,3,,,,306.12,2,204.08,,,1,,102.04,,,,,,,,,,,,,,,,,,,,2,204.08,1,102.04,,,2,204.08,,,,,,
,,,,65~69,,,,,,,5,564.97,,,,,,,,2,225.99,,,,,,,,,,,,,,,,,2,225.99,,,,,1,112.99,,,,,,,,,,,,,,
,,,,70~74,,,,,1,136.99,4,547.95,,,2,,,,273.97,2,273.97,1,136.99,1,,136.99,,,,,,,,,,,,1,136.99,,,3,410.96,,,2,273.97,,,,,,,,,,,,
,,,,75~79,,,1,160.51,1,160.51,2,321.03,,,2,,,,321.03,5,802.57,,,3,,481.54,,,,,,,,,,1,160.51,,,,,,,,,,,,,,,2,321.03,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,4,,1204.82,,,,,,,,,,,,3,903.61,,,,,,,,,,,,,2,602.41,,,,,,
,,,,85+,1,714.29,,,1,714.29,2,1428.57,,,1,,,,714.29,1,714.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,1,31.47,,,,,,,1,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,34.60,,,1,34.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,41.74,,,,,,,,,,,,,,,,,,1,41.74,,,,,,,,,,,,,,,1,41.74,,,,,,,,,,
,,,,40~44,3,118.02,,,,,,,1,39.34,,,,,,,,1,39.34,1,,39.34,,,,1,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,103.63,,,1,34.54,,,2,69.08,,,,,,,,1,34.54,1,,34.54,1,,34.54,,,,,,,,,,,,,2,69.08,,,,,2,69.08,,,,,,,,,,
,,,,50~54,3,114.55,,,,,,,4,152.73,,,,,,,,2,76.37,3,,114.55,,,,1,38.18,,,,,,,1,38.18,1,38.18,1,38.18,1,38.18,,,1,38.18,,,,,,,,,,
,,,,55~59,3,147.49,1,49.16,,,,,7,344.15,,,,,,1,49.16,1,49.16,3,,147.49,,,,,,,,1,49.16,1,49.16,,,,,1,49.16,,,,,,,,,1,49.16,,,,,,
,,,,60~64,3,279.07,,,,,1,93.02,2,186.05,,,,,,,,,,1,,93.02,,,,1,93.02,,,,,,,,,,,,,1,93.02,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,221.48,1,,,,110.74,1,110.74,1,110.74,1,,110.74,1,,110.74,,,,,,,,,,,,,2,221.48,1,110.74,2,221.48,,,1,110.74,2,221.48,,,,,,
,,,,70~74,,,,,,,,,1,134.41,,,,,,,,1,134.41,1,,134.41,1,,134.41,,,,,,,,,1,134.41,,,4,537.63,,,1,134.41,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,166.67,,,,,,,,1,166.67,3,,500.00,,,,2,333.33,,,,,,,,,,,1,166.67,,,1,166.67,,,1,166.67,2,333.33,,,,,,
,,,,80~84,,,,,,,1,253.16,2,506.33,,,,,,,,,,1,,253.16,,,,1,253.16,,,,,,,,,,,,,,,,,,,,,1,253.16,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,694.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,1,69.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,33.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.34,,,,,,,,,2,,,,82.68,,,,,1,,41.34,,,,,,,,,,,,,,,,,,,,,,,,1,41.34,,,,,,,,
,,,,40~44,1,40.16,,,,,,,1,40.16,,,,,,,,,,,,,,,,,,,,1,40.16,1,40.16,,,,,,,,,,,,,2,80.32,,,,,,,,
,,,,45~49,2,70.50,1,35.25,,,1,35.25,1,35.25,2,,,,70.50,,,,,,,,,,,,,,,,,1,35.25,,,,,,,1,35.25,1,35.25,,,3,105.75,,,,,,,,
,,,,50~54,3,112.19,,,1,37.40,,,,,1,,,,37.40,,,2,74.79,,,,,,,1,37.40,1,37.40,2,74.79,,,1,37.40,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,91.53,,,,,,,,,6,,,,274.60,,,,,1,,45.77,,,,,,2,91.53,,,,,,,,,,,,,,,1,45.77,,,,,,,,,,
,,,,60~64,2,163.40,,,,,,,3,245.10,3,,,,245.10,,,2,163.40,1,,81.70,,,,1,81.70,1,81.70,1,81.70,1,81.70,1,81.70,,,,,,,,,2,163.40,1,81.70,1,81.70,,,,,,
,,,,65~69,1,109.89,,,,,,,4,439.56,3,,,,329.67,,,,,4,,439.56,,,,,,,,,,,,,,1,109.89,,,,,,,,,,,1,109.89,,,,,,
,,,,70~74,,,,,,,,,,,3,,,,403.23,,,,,2,,268.82,,,,1,134.41,,,,,,,,,3,403.23,1,134.41,,,,,2,268.82,,,,,,,,,,
,,,,75~79,,,,,,,1,165.02,,,1,,,,165.02,,,,,3,,495.05,,,,,,,,1,165.02,,,,,3,495.05,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,3,,,,729.93,1,243.31,1,243.31,1,,243.31,1,,243.31,1,243.31,,,,,,,,,2,486.62,,,,,,,,,,,,,,,,,,
,,,,85+,1,628.93,,,,,,,,,,,,,,,,,,3,,1886.79,,,,,,,,,,,,,,2,1257.86,,,,,,,,,,,1,628.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,1,59.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,81.67,,,,,,,,,1,,,,40.83,,,,,,,,,,,,,,,,,,,,,1,40.83,,,,,,,,,,,,,,,,,,
,,,,40~44,1,40.83,,,1,40.83,1,40.83,,,1,,,,40.83,,,,,,,,1,,40.83,,,,,,,,,,,,,,,,,,,1,40.83,,,,,,,,,,
,,,,45~49,2,72.20,,,,,,,,,,,,,,,,1,36.10,2,,72.20,1,,36.10,,,3,108.30,,,,,,,1,36.10,,,,,,,,,,,1,36.10,,,,,,
,,,,50~54,2,72.97,,,,,,,,,7,,,,255.38,,,2,72.97,1,,36.48,,,,2,72.97,2,72.97,1,36.48,,,1,36.48,,,1,36.48,,,,,,,,,1,36.48,,,,,,
,,,,55~59,4,174.14,,,1,43.54,,,2,87.07,6,,,,261.21,,,1,43.54,2,,87.07,,,,,,4,174.14,1,43.54,1,43.54,,,1,43.54,1,43.54,1,43.54,,,,,,,,,,,,,,
,,,,60~64,1,72.05,,,,,,,,,2,,,,144.09,,,2,144.09,1,,72.05,,,,2,144.09,,,,,,,,,2,144.09,,,,,,,1,72.05,1,72.05,1,72.05,,,3,216.14,,
,,,,65~69,1,111.73,,,,,,,1,111.73,2,,,,223.46,,,3,335.20,,,,,,,,,,,,,,,,,1,111.73,,,1,111.73,1,111.73,,,,,,,,,3,335.20,,
,,,,70~74,,,,,,,,,,,1,,,,135.32,1,135.32,2,270.64,2,,270.64,1,,135.32,,,,,,,,,,,2,270.64,,,,,,,,,2,270.64,,,1,135.32,3,405.95,,
,,,,75~79,,,,,,,,,1,161.81,4,,,,647.25,,,2,323.62,2,,323.62,,,,1,161.81,,,1,161.81,,,,,2,323.62,,,,,,,,,1,161.81,,,1,161.81,,,,
,,,,80~84,,,1,228.83,,,,,,,1,,,,228.83,,,2,457.67,2,,457.67,,,,1,228.83,,,,,,,,,1,228.83,,,,,,,,,1,228.83,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,,571.43,,,,,,,,,,,,,,,,,,,,,,,,1,571.43,,,,,1,571.43,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,白血病,,何杰金氏淋巴瘤,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,55.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,46.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,138.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,182.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,495.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,112.99,,,1,112.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,110.99,1,110.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,116.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,128.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,直腸與肛門,,肺、支氣管及氣管,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,48.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,113.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,121.07,,,,,1,121.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,549.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,其他分界不明的部位,,胃,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,155.28,,,,,1,155.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,主唾液腺,,卵巢、輸卵管及寬韌帶,,胸腺、心臟與中隔,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,39.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,42.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,95.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,103.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,118.48,,,,,,,1,,,,118.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,142.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,493.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,卵巢、輸卵管及寬韌帶,,其他內分泌腺,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,41.22,1,41.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,83.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,107.07,1,107.07,1,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,187.62,1,187.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
