,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,1,32.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.41,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,,77.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,151.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,76.54,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.27,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,45.29,,,,,,,,,,,,,,6,,271.74,1,45.29,,,,1,,45.29,,,3,135.87,,,,,,,,,2,90.58,2,90.58,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,71.28,,,,,,,,,,,,3,,213.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,294.70,,,,,,,,,,,,,,1,,98.23,,,2,,196.46,,,,1,98.23,,,,,1,98.23,1,98.23,,,,,1,98.23,,,,,,,,,,,,,,,,,,
,,,,65~69,1,106.04,,,,,,,,,,,,,,2,,212.09,3,318.13,2,,212.09,,,,,,1,106.04,,,,,1,106.04,,,1,106.04,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,143.27,,,,,,,,,,,,2,286.53,,,,,,,2,286.53,1,143.27,,,,,1,143.27,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,161.81,1,161.81,,,,,,4,,647.25,3,485.44,2,,323.62,,,,1,161.81,,,,,,,3,485.44,,,,,,,,,3,485.44,,,,,,,,,,,,,,
,,,,80~84,1,393.70,,,,,,,,,,,,,,1,,393.70,,,,,,,,,5,1968.50,,,1,393.70,,,1,393.70,1,393.70,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1515.15,,,,,,,,,,,,,1,757.58,,,1,757.58,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,,41.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,37.51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,,30.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.86,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,41.46,1,,,,41.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,38.01,,,,,,,,,,,,,,,,,,,,,,,,,1,38.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,76.02,,,,,1,38.01,,,,,,,,,,,,,1,,38.01,,,,,,2,76.02,,,,,,,,,,,,,,,1,38.01,,,,,,,,,,,,,,
,,,,50~54,3,131.06,,,,,,,,,5,,,,218.44,,,,1,43.69,2,,87.37,,,,1,43.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,123.99,1,62.00,,,,,,,3,,,,185.99,,,,,,,,,,,,1,62.00,3,185.99,,,,,,,,,1,62.00,,,,,,,,,1,62.00,,,1,62.00,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,391.39,,,,,,1,,97.85,,,,1,97.85,2,195.69,,,,,,,,,1,97.85,,,,,,,,,,,1,97.85,1,97.85,,,,,,
,,,,65~69,1,106.61,,,,,,,,,2,,,,213.22,1,,106.61,2,213.22,2,,213.22,,,,1,106.61,1,106.61,,,,,,,,,2,213.22,,,,,,,1,106.61,,,,,4,426.44,,,,,,
,,,,70~74,2,289.02,,,,,1,144.51,,,,,,,,,,,1,144.51,5,,722.54,,,,1,144.51,1,144.51,1,144.51,,,,,,,,,,,1,144.51,,,3,433.53,,,,,1,144.51,,,,,,
,,,,75~79,,,,,1,159.49,,,,,,,,,,,,,1,159.49,4,,637.96,,,,1,159.49,,,1,159.49,,,,,1,159.49,1,159.49,,,,,,,1,159.49,,,,,2,318.98,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,,340.14,1,,340.14,,,1,340.14,,,,,,,,,1,340.14,1,340.14,,,,,,,,,,,1,340.14,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1418.44,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,1,59.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.56,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,2,,,,73.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,41.14,,,,,,,,,,,,,,1,,41.14,,,1,,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,39.17,,,1,39.17,1,,,,39.17,,,,,,,,,,,,,,,,2,78.34,,,1,39.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,111.36,,,,,,,,,2,,,,74.24,1,,37.12,,,,,,,,,,,1,37.12,1,37.12,1,37.12,,,,,1,37.12,1,37.12,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,43.07,,,,,,,2,,,,86.13,,,,,,,,,1,,43.07,,,,,,,,,,,1,43.07,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,57.08,,,,,,,1,57.08,5,,,,285.39,,,,,,,,,1,,57.08,1,57.08,,,1,57.08,1,57.08,,,2,114.16,,,,,1,57.08,,,,,1,57.08,,,1,57.08,,,,,,
,,,,60~64,1,93.81,,,,,,,1,93.81,,,,,,,,,,,1,,93.81,2,,187.62,,,,,1,93.81,,,,,,,,,,,1,93.81,,,,,2,187.62,,,,,1,93.81,,,,
,,,,65~69,2,209.21,,,,,,,,,3,,,,313.81,,,,,,2,,209.21,,,,2,209.21,2,209.21,1,104.60,,,,,1,104.60,,,,,,,,,,,,,,,,,3,313.81,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,4,,573.07,3,,429.80,1,143.27,2,286.53,1,143.27,,,,,2,286.53,,,,,,,1,143.27,1,143.27,1,143.27,1,143.27,,,1,143.27,,,,
,,,,75~79,,,,,,,,,1,158.98,,,,,,,,,,,,,,3,,476.95,1,158.98,2,317.97,,,,,,,1,158.98,,,,,1,158.98,,,1,158.98,,,,,,,3,476.95,,,,
,,,,80~84,,,,,,,1,320.51,,,,,,,,,,,1,320.51,,,,3,,961.54,1,320.51,1,320.51,2,641.03,1,320.51,,,,,,,,,,,,,,,,,,,,,1,320.51,,,,
,,,,85+,,,,,,,,,,,3,,,,1948.05,,,,,,1,,649.35,,,,,,1,649.35,1,649.35,,,,,,,,,,,,,,,,,,,,,,,2,1298.70,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,消化器官其他分界不明部位,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,,44.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,35.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.68,,,,,,,,,,,,,,
,,,,35~39,3,123.10,,,,,,,2,82.07,,,,,,,,,,,,,,,,,1,41.03,,,,,,,,,,,1,41.03,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,40.31,1,40.31,,,,,,,,,,,,,,,,,2,80.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,113.16,,,,,,,2,75.44,,,,,,,,,1,37.72,,,,,,,,,,,,,,,,,,,,,,,,,2,75.44,,,,,,,,,,,,,,
,,,,50~54,4,166.39,,,,,,,2,83.19,,,,,,1,,41.60,3,124.79,,,,,,,5,207.99,,,,,,,3,124.79,,,,,,,,,2,83.19,1,41.60,,,,,,,,,,,,
,,,,55~59,3,159.91,1,53.30,1,53.30,,,2,106.61,,,,,,1,,53.30,3,159.91,,,,1,,53.30,2,106.61,1,53.30,,,,,1,53.30,1,53.30,,,,,,,1,53.30,,,2,106.61,,,,,,,,,,
,,,,60~64,2,176.99,1,88.50,,,1,88.50,2,176.99,,,,,,1,,88.50,1,88.50,1,,88.50,1,,88.50,2,176.99,,,2,176.99,,,,,,,,,,,,,,,,,2,176.99,,,,,,,,,,
,,,,65~69,3,306.44,,,,,,,7,715.02,,,,,,1,,102.15,,,,,,,,,1,102.15,,,,,1,102.15,1,102.15,,,,,,,1,102.15,,,,,,,,,,,,,,,,
,,,,70~74,1,138.70,1,138.70,,,2,277.39,3,416.09,,,,,,,,,1,138.70,,,,,,,,,,,,,1,138.70,,,,,,,2,277.39,3,416.09,,,,,3,416.09,,,,,,,,,,
,,,,75~79,,,1,169.20,,,2,338.41,1,169.20,,,,,,,,,1,169.20,1,,169.20,,,,,,,,,,,,,,,,,,,,2,338.41,,,,,,,,,,,,,,,,
,,,,80~84,1,263.85,,,,,,,1,263.85,,,,,,,,,3,791.56,,,,,,,1,263.85,,,,,,,,,,,,,,,,,,,,,2,527.70,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,3,1875.00,,,,,,,,,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,1,,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.45,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.34,1,36.34,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,31.54,1,,31.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.54,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.20,,,,,,,,,,,,,,,,
,,,,35~39,3,125.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.95,1,41.95,,,,
,,,,40~44,4,163.20,,,,,,,,,,,,,,1,,40.80,,,1,,40.80,,,,,,,,,,1,40.80,,,,,,,,,,,,,,,,,,,1,40.80,,,,,,
,,,,45~49,2,76.02,,,,,,,,,,,,,,1,,38.01,,,,,,,,,,,,,2,76.02,,,,,,,,,,,,,,,,,,,,,,,,,1,38.01,,
,,,,50~54,2,80.58,,,,,,,,,,,,,,3,,120.87,1,40.29,1,,40.29,,,,,,,,1,40.29,,,,,1,40.29,,,2,80.58,,,2,80.58,,,,,,,,,,,,,,
,,,,55~59,3,150.68,,,1,50.23,1,50.23,,,,,,,,6,,301.36,,,1,,50.23,2,,100.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.23,,,1,50.23
,,,,60~64,1,84.18,,,,,,,,,,,,,,1,,84.18,,,1,,84.18,3,,252.53,,,2,168.35,2,168.35,,,,,,,,,1,84.18,,,,,,,,,,,,,,,,,2,168.35
,,,,65~69,1,102.56,,,,,,,,,,,,,,3,,307.69,,,1,,102.56,3,,307.69,,,2,205.13,2,205.13,,,,,,,,,1,102.56,,,,,,,,,,,,,,,,,1,102.56
,,,,70~74,,,,,,,,,,,,,,,,1,,131.23,,,1,,131.23,1,,131.23,1,131.23,1,131.23,1,131.23,,,,,1,131.23,,,,,,,,,,,,,,,,,,,,,1,131.23
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,,169.78,2,,339.56,,,,,,,2,339.56,1,169.78,,,1,169.78,1,169.78,,,,,,,,,1,169.78,,,,,1,169.78,2,339.56
,,,,80~84,,,1,240.38,,,,,1,240.38,,,,,,3,,721.15,,,,,,1,,240.38,1,240.38,1,240.38,,,,,,,,,,,3,721.15,,,,,,,,,,,,,,,,,2,480.77
,,,,85+,1,636.94,,,,,1,636.94,,,,,,,,,,,,,,,,3,,1910.83,1,636.94,1,636.94,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,2,1273.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,1,32.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,41.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,207.81,,,,,,,,,,,,,,,,,1,41.56,,,,1,,41.56,1,41.56,,,,,,,,,,,,,,,,,1,41.56,,,,,,,,,,,,,,
,,,,45~49,3,118.76,1,39.59,1,39.59,1,39.59,,,2,,,,79.18,,,,,,,,,,,,2,79.18,,,,,2,79.18,,,,,,,1,39.59,,,,,,,,,,,,,,,,,,
,,,,50~54,5,197.16,1,39.43,,,,,,,3,,,,118.30,,,,,,1,,39.43,1,,39.43,,,,,,,,,,,,,2,78.86,,,,,,,,,1,39.43,,,,,,,,,,
,,,,55~59,3,141.78,,,,,,,,,2,,,,94.52,,,,,,1,,47.26,,,,,,,,,,3,141.78,1,47.26,,,,,1,47.26,,,,,,,,,1,47.26,1,47.26,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,302.11,,,,,,2,,151.06,,,,,,,,,,1,75.53,,,1,75.53,3,226.59,,,,,,,,,,,,,1,75.53,,,,,,
,,,,65~69,1,110.38,,,1,110.38,,,,,2,,,,220.75,1,,110.38,,,2,,220.75,3,,331.13,,,1,110.38,,,,,,,1,110.38,2,220.75,,,,,,,1,110.38,,,,,1,110.38,,,,,,
,,,,70~74,1,120.63,,,1,120.63,,,1,120.63,4,,,,482.51,,,,,,2,,241.25,1,,120.63,,,,,2,241.25,,,,,,,1,120.63,,,1,120.63,,,,,,,,,2,241.25,,,,,,
,,,,75~79,,,,,1,177.62,,,,,,,,,,,,,,,,,,3,,532.86,1,177.62,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,230.95,,,1,,,,230.95,,,,,,2,,461.89,6,,1385.68,,,,,2,461.89,,,,,,,,,,,,,,,1,230.95,,,,,2,461.89,,,,,,
,,,,85+,,,,,,,1,552.49,,,1,,,,552.49,,,,,,,,,2,,1104.97,,,,,,,1,552.49,,,,,1,552.49,,,,,,,,,,,,,1,552.49,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,289.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,223.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,不明原發部位,,甲狀腺,,白血病,,肺、支氣管及氣管,,,,,胃,,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,4,177.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,97.94,,,,,,,2,,,,195.89,1,,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,2,,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,219.30,,,,,,,,,,,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,3125.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
