,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,71.63,1,71.63,,,,,1,71.63,1,,,,71.63,5,358.17,,,,,,,1,71.63,7,501.43,,,1,71.63,,,1,71.63,,,,,1,71.63,1,71.63,,,,,,,,,,,,,,,,,1,71.63,,,,,,,,
,,,,70~74,1,81.37,,,,,,,,,,,,,,2,162.73,1,,81.37,1,,81.37,4,325.47,3,244.10,,,1,81.37,,,,,,,,,2,162.73,3,244.10,,,1,81.37,,,,,,,1,81.37,,,,,1,81.37,7,569.57,,,,,,
,,,,75~79,2,248.76,1,124.38,1,124.38,1,124.38,,,1,,,,124.38,,,,,,,,,,,3,373.13,,,2,248.76,1,124.38,,,,,,,,,4,497.51,,,,,,,,,,,1,124.38,,,,,,,5,621.89,,,,,,
,,,,80~84,,,1,265.25,,,,,,,1,,,,265.25,2,530.50,,,,,,,2,530.50,,,,,1,265.25,,,1,265.25,,,,,,,2,530.50,,,,,,,,,,,1,265.25,,,,,,,2,530.50,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,462.96,,,,,,,,,2,925.93,,,,,,,,,,,,,,,1,462.96,,,,,1,462.96,,,,,1,462.96,,,,,,,1,462.96,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,,其他男性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.81,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46.65,,,,,,,1,23.33,,,,,,,,,,,,,,,,,,
,,,,35~39,3,65.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.67,,,,,,,,,,,,,,,,,,
,,,,40~44,2,44.70,,,,,,,,,,,,,,,,,,,,,,,,1,22.35,1,22.35,,,,,,,,,,,1,22.35,,,,,,,,,1,22.35,,,,,,,,,,,,,,,,,,
,,,,45~49,4,94.99,,,1,23.75,,,,,,,,,,,,3,,71.24,,,,,,1,23.75,,,,,1,23.75,,,,,,,,,1,23.75,,,,,1,23.75,1,23.75,,,,,,,,,,,,,,,,,,
,,,,50~54,4,134.32,1,33.58,,,,,,,,,,,,,,2,,67.16,1,,33.58,,,,,,,,,,,1,33.58,,,,,,,1,33.58,1,33.58,,,,,1,33.58,,,,,,,,,,,,,,,,,,
,,,,55~59,3,152.52,,,,,,,,,,,,,,,,5,,254.19,,,,,,1,50.84,4,203.36,,,,,1,50.84,,,,,,,2,101.68,,,,,,,2,101.68,,,,,,,,,,,,,,,,,,
,,,,60~64,2,115.41,,,1,57.70,,,,,1,,,,57.70,1,57.70,8,,461.63,,,,1,57.70,2,115.41,4,230.81,,,,,1,57.70,1,57.70,1,57.70,,,1,57.70,,,,,,,,,1,57.70,5,288.52,,,,,,,,,,,,,,
,,,,65~69,2,152.21,,,,,,,,,,,,,,,,6,,456.62,,,,,,1,76.10,3,228.31,,,,,,,,,1,76.10,,,4,304.41,,,,,,,,,,,3,228.31,,,,,,,,,,,,,,
,,,,70~74,2,167.50,,,,,,,,,1,,,,83.75,,,4,,335.01,,,,1,83.75,,,5,418.76,1,83.75,,,1,83.75,,,,,,,,,,,1,83.75,1,83.75,1,83.75,,,3,251.26,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,116.01,,,2,,232.02,,,,,,2,232.02,4,464.04,,,,,4,464.04,,,,,,,3,348.03,,,,,,,,,,,3,348.03,,,,,,,,,,,,,,
,,,,80~84,,,,,1,246.31,1,246.31,,,,,,,,,,,,,,,,,,,,2,492.61,1,246.31,,,3,738.92,1,246.31,,,,,,,1,246.31,,,1,246.31,,,,,1,246.31,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,,921.66,1,,460.83,,,,,,,,,,,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,22.18,,,,,,,,,,,1,22.18,,,,,,,,,,,,,1,22.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,25.00,,,,,,,,,,,,,,,,1,,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,23.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,47.24,,,,,,,,,,,,,,,,,,
,,,,35~39,1,21.42,,,,,,,,,,,,,,,,1,,21.42,,,,,,,,1,21.42,,,1,21.42,,,,,,,1,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,44.09,,,,,1,22.05,,,1,,,,22.05,,,2,,44.09,,,,1,22.05,,,,,,,1,22.05,,,,,,,3,66.14,,,,,,,,,1,22.05,,,,,,,,,,,,,,,,,,
,,,,45~49,2,47.82,1,23.91,,,,,,,,,,,,,,1,,23.91,,,,,,,,1,23.91,,,1,23.91,,,,,,,1,23.91,1,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,88.76,1,29.59,,,1,29.59,,,,,,,,,,1,,29.59,,,,,,,,,,,,,,2,59.17,,,,,,,,,,,2,59.17,1,29.59,2,59.17,,,,,2,59.17,,,,,,,,,,,,
,,,,55~59,3,154.80,,,,,,,1,51.60,,,,,,,,2,,103.20,1,,51.60,,,1,51.60,,,,,2,103.20,,,,,,,1,51.60,,,,,,,1,51.60,,,1,51.60,,,2,103.20,,,,,,,,,,,,
,,,,60~64,1,54.73,,,,,1,54.73,,,1,,,,54.73,,,5,,273.67,,,,2,109.47,1,54.73,4,218.94,,,3,164.20,1,54.73,,,,,2,109.47,,,1,54.73,,,2,109.47,1,54.73,,,,,,,,,,,,,,,,,,
,,,,65~69,1,73.15,,,,,,,,,1,,,,73.15,,,6,,438.92,,,,,,1,73.15,2,146.31,1,73.15,1,73.15,1,73.15,,,,,4,292.61,,,,,,,1,73.15,,,,,,,4,292.61,,,,,,,,,,,,
,,,,70~74,,,2,169.64,,,,,,,1,,,,84.82,,,3,,254.45,,,,,,2,169.64,6,508.91,,,6,508.91,,,1,84.82,3,254.45,3,254.45,,,,,,,1,84.82,,,,,1,84.82,7,593.72,,,,,,,,,,,,
,,,,75~79,,,,,1,113.77,,,1,113.77,1,,,,113.77,,,2,,227.53,,,,,,2,227.53,5,568.83,,,1,113.77,,,3,341.30,,,5,568.83,,,,,1,113.77,2,227.53,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,220.75,,,,,,,1,,,,220.75,,,3,,662.25,,,,,,,,2,441.50,,,3,662.25,,,,,,,3,662.25,,,,,,,,,,,,,1,220.75,2,441.50,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,414.94,,,,,,,,2,829.88,,,1,414.94,,,,,,,,,,,1,414.94,,,,,,,,,,,2,829.88,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,1,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,21.57,,,1,,21.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.57,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,2,,48.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.37,,,,,,,,,,,,,,
,,,,35~39,2,43.81,,,,,,,,,,,,,,,,1,,21.91,,,,,,,,,,,,,,1,21.91,,,,,,,,,,,1,21.91,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,21.61,,,1,21.61,1,21.61,,,,,,,,1,21.61,2,,43.22,,,,,,,,,,,,,,,,1,21.61,,,,,,,,,,,,,,,1,21.61,,,,,,,,,,,,,,,,
,,,,45~49,1,23.47,,,,,,,,,,,,,,,,4,,93.87,,,,,,,,1,23.47,,,1,23.47,,,,,,,,,,,,,1,23.47,,,1,23.47,2,46.94,,,,,,,,,,,,,,,,
,,,,50~54,1,27.70,3,83.10,,,,,,,,,,,,,,3,,83.10,1,,27.70,3,83.10,,,2,55.40,,,,,,,,,,,,,,,1,27.70,,,,,1,27.70,1,27.70,,,,,1,27.70,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,3,,149.40,,,,1,49.80,1,49.80,2,99.60,1,49.80,,,,,,,,,,,,,1,49.80,,,,,1,49.80,,,,,,,1,49.80,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,53.88,,,3,,161.64,3,,161.64,1,53.88,,,,,1,53.88,2,107.76,,,,,,,1,53.88,1,53.88,,,,,,,2,107.76,,,,,,,1,53.88,,,,,,,,,,
,,,,65~69,2,140.45,,,1,70.22,,,1,70.22,,,,,,,,3,,210.67,2,,140.45,2,140.45,,,1,70.22,,,,,,,,,1,70.22,,,2,140.45,,,1,70.22,,,2,140.45,,,,,,,,,,,,,,,,,,
,,,,70~74,2,175.59,,,,,,,2,175.59,,,,,,,,6,,526.78,1,,87.80,5,438.98,,,1,87.80,,,,,,,,,,,,,2,175.59,,,,,,,,,,,,,1,87.80,3,263.39,,,,,,,,,,
,,,,75~79,1,109.77,,,,,,,,,,,,,,,,2,,219.54,1,,109.77,7,768.39,1,109.77,2,219.54,,,1,109.77,,,,,,,,,2,219.54,,,1,109.77,1,109.77,2,219.54,,,,,2,219.54,8,878.16,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,200.00,2,,400.00,1,200.00,,,3,600.00,,,,,,,,,,,,,4,800.00,,,,,,,,,,,,,,,1,200.00,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,3,1181.10,,,1,393.70,,,,,,,,,,,,,1,393.70,,,,,,,1,393.70,,,,,,,1,393.70,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,21.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,23.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,21.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,24.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.56,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,24.69,,,1,,,,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,22.17,,,,,,,,,,,,,,,,,,,,,,,,1,22.17,,,,,1,22.17,,,,,1,22.17,,,,,,,,,2,44.34,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,42.37,,,,,,,,,,,,,,,,,,,,,,1,21.19,,,,,,,,,,,,,1,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,45.49,,,,,,,,,1,,,,22.74,,,,,,1,,22.74,1,22.74,,,1,22.74,1,22.74,,,,,1,22.74,1,22.74,,,,,,,,,1,22.74,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,26.50,1,26.50,,,2,52.99,,,4,,,,105.99,,,,,,1,,26.50,3,79.49,,,2,52.99,1,26.50,,,,,1,26.50,2,52.99,1,26.50,1,26.50,,,1,26.50,2,52.99,,,1,26.50,,,,,,,,,,,,,,,,
,,,,55~59,2,89.77,,,,,,,,,4,,,,179.53,,,,,,1,,44.88,2,89.77,,,,,,,,,,,1,44.88,1,44.88,,,1,44.88,1,44.88,,,2,89.77,,,,,3,134.65,,,,,,,,,,,,,,
,,,,60~64,1,52.27,1,52.27,,,,,,,1,,,,52.27,,,1,,52.27,1,,52.27,2,104.55,,,1,52.27,,,1,52.27,1,52.27,,,2,104.55,,,,,,,2,104.55,1,52.27,1,52.27,,,1,52.27,,,,,,,,,,,,,,
,,,,65~69,1,69.98,,,,,2,139.96,,,1,,,,69.98,2,139.96,,,,,,,4,279.92,,,,,,,1,69.98,,,,,4,279.92,,,1,69.98,,,1,69.98,,,,,,,1,69.98,,,,,,,,,,,,,,
,,,,70~74,1,85.40,1,85.40,,,,,,,3,,,,256.19,,,,,,2,,170.79,2,170.79,,,3,256.19,,,,,,,1,85.40,2,170.79,,,,,,,2,170.79,,,,,,,4,341.59,,,,,,,,,,,,,,
,,,,75~79,2,211.19,,,,,,,,,1,,,,105.60,,,,,,3,,316.79,7,739.18,,,,,2,211.19,,,,,,,,,,,1,105.60,,,1,105.60,1,105.60,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,178.89,2,,,,357.78,,,,,,,,,1,178.89,,,,,1,178.89,,,,,,,1,178.89,1,178.89,,,,,,,,,,,,,4,715.56,,,,,,,,,,,,,,
,,,,85+,,,,,1,366.30,,,,,,,,,,,,,,,,,,1,366.30,,,1,366.30,,,,,,,,,2,732.60,,,,,,,,,,,,,1,366.30,1,366.30,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,,其他男性生殖器官,,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.60,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.00,1,18.00,,,,,,,,,,,,,,,,,,,,,1,18.00,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,23.43,,,,,,,,,,,,1,23.43,,,,,,,,,,,,,,,,,1,23.43,,,,,1,23.43,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.99,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,2,,44.57,,,,,,,,,,,,1,22.29,,,,,,,,,,,,,,,,,1,22.29,1,22.29,,,,,,,,,,,,,,,,
,,,,40~44,1,21.25,,,,,,,,,,,,,,,,1,,21.25,,,,,,,,,,,,1,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42.51,,,,,,,,
,,,,45~49,,,,,,,1,22.56,1,22.56,1,,,,22.56,,,5,,112.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.56,,,,,1,22.56,,,,,,,,,,,,
,,,,50~54,3,75.99,,,,,,,,,,,,,,1,25.33,4,,101.32,,,,,,,,3,75.99,,,,,,,,,1,25.33,1,25.33,,,,,,,,,5,126.65,,,1,25.33,,,,,1,25.33,,,,,,,,
,,,,55~59,3,120.29,,,1,40.10,,,,,,,,,,,,2,,80.19,,,,,,,,,,2,80.19,1,40.10,,,1,40.10,,,,,,,,,,,,,2,80.19,,,1,40.10,,,,,,,,,,,,,,
,,,,60~64,1,53.76,,,,,,,,,,,,,,,,6,,322.58,,,,,,,,,,1,53.76,,,,,,,1,53.76,1,53.76,,,1,53.76,,,,,1,53.76,,,,,,,3,161.29,,,1,53.76,1,53.76,,,,
,,,,65~69,2,134.95,,,,,,,,,2,,,,134.95,,,7,,472.33,,,,,,,,3,202.43,1,67.48,,,,,,,2,134.95,1,67.48,,,,,,,,,4,269.91,,,,,,,2,134.95,,,,,1,67.48,,,,
,,,,70~74,,,,,,,1,82.51,,,,,,,,,,4,,330.03,,,,,,1,82.51,3,247.52,3,247.52,1,82.51,,,1,82.51,1,82.51,,,1,82.51,1,82.51,,,,,5,412.54,,,,,,,,,1,82.51,1,82.51,2,165.02,,,,
,,,,75~79,,,,,1,104.28,,,,,,,,,,,,2,,208.55,1,,104.28,1,104.28,1,104.28,3,312.83,4,417.10,,,,,1,104.28,,,,,,,,,,,2,208.55,3,312.83,,,1,104.28,,,1,104.28,1,104.28,1,104.28,2,208.55,,,,
,,,,80~84,,,,,2,347.22,,,,,2,,,,347.22,,,1,,173.61,1,,173.61,,,,,1,173.61,1,173.61,,,,,1,173.61,1,173.61,,,,,,,,,1,173.61,2,347.22,,,,,,,,,,,,,6,1041.67,,,,
,,,,85+,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,1,322.58,,,,,,,1,322.58,,,,,,,,,,,1,322.58,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
