,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,82.17,1,82.17,1,82.17,3,246.51,,,,,,1,82.17,3,246.51,,,2,164.34,,,,,,,,,1,82.17,,,,,,,,,1,82.17,,,,,,,1,82.17
,,,,70~74,,,,,,,,,3,309.60,,,,,,1,103.20,1,103.20,2,206.40,1,103.20,,,,,,,,,1,103.20,,,,,,,,,1,103.20,,,,,,,2,206.40
,,,,75~79,,,,,1,121.21,2,242.42,6,727.27,,,,,,,,3,363.64,,,1,121.21,2,242.42,,,,,,,1,121.21,,,,,,,,,1,121.21,,,,,,,,
,,,,80~84,,,,,,,,,3,665.19,,,,,,1,221.73,3,665.19,,,,,,,1,221.73,,,,,1,221.73,,,,,,,,,,,,,,,1,221.73,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,53.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,83.75,,,,,,,,,,,,
,,,,30~34,1,48.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,47.48,,,,,,,,,,,,,,,,1,47.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,90.05,,,,,1,45.02,,,,,,,,,,,,,,,,1,45.02,,,2,90.05,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,90.13,,,,,,,,,,,,,,,,1,45.07,,,1,45.07,1,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,145.56,,,,,,,,,1,,,,48.52,,,1,48.52,2,97.04,1,48.52,,,,,,,,,,,,,,,,,1,48.52,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,56.72,,,3,170.16,1,56.72,,,2,113.44,1,56.72,1,56.72,,,,,,,1,56.72,1,56.72,1,56.72,1,56.72,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,84.89,2,169.78,1,84.89,,,2,169.78,,,1,84.89,1,84.89,,,,,,,,,1,84.89,2,169.78,2,169.78,,,,
,,,,65~69,2,163.53,,,,,1,81.77,1,81.77,,,,,,,,4,327.06,,,2,163.53,,,1,81.77,1,81.77,,,1,81.77,,,,,,,,,,,,,1,81.77,,,,
,,,,70~74,,,1,101.63,,,,,,,2,,,,203.25,,,,,,,4,406.50,1,101.63,,,,,1,101.63,2,203.25,,,1,101.63,,,,,2,203.25,,,2,203.25,,,,
,,,,75~79,2,244.50,,,,,,,,,,,,,,,,2,244.50,,,6,733.50,,,2,244.50,,,,,,,,,,,,,,,1,122.25,,,1,122.25,,,,
,,,,80~84,,,,,1,211.86,,,,,,,,,,,,1,211.86,3,635.59,1,211.86,,,,,,,1,211.86,,,1,211.86,,,,,,,1,211.86,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,751.88,,,,,,,,,1,375.94,1,375.94,2,751.88,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,83.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,49.95,,,,,2,99.90,,,,,,,,,,,,,,,,,,,,,,,,1,49.95,,,,,,,1,49.95,,,,,,,,,,
,,,,40~44,1,46.17,,,,,1,46.17,,,,,,,,,,,,,,1,46.17,1,46.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,44.80,,,,,,,1,,,,44.80,,,,,,,1,44.80,,,,,,,,,,,,,1,44.80,,,,,,,,,,,,,,
,,,,50~54,1,47.26,,,,,1,47.26,,,,,,,,,,,,1,47.26,,,,,,,1,47.26,,,,,1,47.26,,,,,,,,,,,,,,,,
,,,,55~59,2,111.42,,,1,55.71,3,167.13,,,2,,,,111.42,,,1,55.71,,,1,55.71,,,,,,,1,55.71,,,,,,,,,1,55.71,,,,,,,,,,
,,,,60~64,1,81.43,,,,,,,,,1,,,,81.43,1,81.43,,,,,,,,,1,81.43,3,244.30,,,,,,,,,,,1,81.43,,,,,,,,,,
,,,,65~69,,,,,2,166.25,4,332.50,,,1,,,,83.13,1,83.13,1,83.13,,,,,,,,,1,83.13,,,,,,,,,,,1,83.13,,,3,249.38,,,,,,
,,,,70~74,,,,,,,3,294.99,,,,,,,,5,491.64,,,1,98.33,,,,,,,,,,,1,98.33,,,,,1,98.33,,,,,2,196.66,,,,,,
,,,,75~79,,,1,124.07,,,5,620.35,,,1,,,,124.07,6,744.42,1,124.07,2,248.14,,,,,,,1,124.07,,,,,,,,,,,1,124.07,1,124.07,2,248.14,,,,,,
,,,,80~84,,,,,1,196.85,1,196.85,,,,,,,,,,,,2,393.70,,,,,,,,,,,,,,,,,1,196.85,,,,,4,787.40,,,,,,
,,,,85+,,,,,,,1,359.71,1,359.71,,,,,,1,359.71,,,2,719.42,1,359.71,,,,,,,,,,,,,,,1,359.71,,,,,2,719.42,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.99,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.76,,,1,48.76,,,,,,
,,,,35~39,3,157.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.55,,,,,,
,,,,40~44,2,93.37,,,,,,,,,2,,,,93.37,,,1,46.69,,,,,,,,,,,,,,,,,1,46.69,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,45.19,,,,,,,,,,,,,,,,2,90.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,141.38,,,,,,,,,2,,,,94.25,,,,,,,2,94.25,2,94.25,,,,,1,47.13,,,,,1,47.13,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,106.04,1,53.02,,,,,,,1,53.02,,,,,,,,,,,1,53.02,1,53.02,,,,,,,,,,,,
,,,,60~64,2,155.64,,,1,77.82,1,77.82,,,2,,,,155.64,,,1,77.82,3,233.46,,,,,,,,,,,,,,,1,77.82,,,,,,,,,1,77.82,3,233.46,,
,,,,65~69,,,,,,,,,,,4,,,,341.30,,,1,85.32,2,170.65,1,85.32,,,1,85.32,,,1,85.32,1,85.32,,,2,170.65,,,,,,,,,,,2,170.65,,
,,,,70~74,1,97.85,,,2,195.69,,,,,5,,,,489.24,,,2,195.69,5,489.24,,,1,97.85,,,,,,,,,1,97.85,1,97.85,,,,,,,,,,,3,293.54,,
,,,,75~79,,,,,,,2,240.10,,,4,,,,480.19,,,1,120.05,4,480.19,,,,,,,,,1,120.05,,,,,2,240.10,,,,,,,,,,,3,360.14,,
,,,,80~84,,,,,1,188.32,,,,,,,,,,,,1,188.32,3,564.97,,,1,188.32,,,,,,,,,1,188.32,,,,,,,1,188.32,,,,,1,188.32,,
,,,,85+,3,983.61,1,327.87,,,,,,,1,,,,327.87,,,1,327.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.13,,,,,,,,,,,,
,,,,30~34,,,,,,,1,47.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,54.56,,,,,1,,,,54.56,,,,,,,,,,,,,,,,,1,54.56,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,47.55,,,2,95.10,1,47.55,,,2,95.10,,,,,,,,,,,,,,,,,2,95.10,,,,,,,,
,,,,45~49,4,184.84,,,,,,,1,46.21,1,,,,46.21,,,1,46.21,,,,,,,,,,,1,46.21,,,1,46.21,,,,,1,46.21,,,1,46.21,,,,,,
,,,,50~54,2,92.98,,,1,46.49,,,,,2,,,,92.98,,,2,92.98,,,,,,,,,,,1,46.49,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,202.43,1,50.61,,,,,,,3,,,,151.82,1,50.61,3,151.82,1,50.61,2,101.21,2,101.21,,,,,3,151.82,,,,,,,,,,,,,1,50.61,,,,,,
,,,,60~64,1,72.20,,,,,1,72.20,,,4,,,,288.81,1,72.20,,,,,1,72.20,,,,,1,72.20,1,72.20,,,,,,,,,,,,,3,216.61,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,352.11,2,176.06,2,176.06,,,1,88.03,1,88.03,,,,,,,,,,,1,88.03,,,,,,,1,88.03,,,,,,
,,,,70~74,1,93.72,,,1,93.72,,,,,2,,,,187.44,3,281.16,,,1,93.72,2,187.44,2,187.44,,,,,1,93.72,,,,,,,,,,,,,3,281.16,,,,,,
,,,,75~79,2,249.69,,,,,,,,,3,,,,374.53,,,3,374.53,,,,,1,124.84,1,124.84,1,124.84,1,124.84,,,,,1,124.84,,,,,,,3,374.53,,,,,,
,,,,80~84,,,,,,,1,179.21,,,2,,,,358.42,1,179.21,3,537.63,1,179.21,1,179.21,,,,,,,,,,,,,,,,,,,,,3,537.63,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,309.60,1,309.60,1,309.60,,,1,309.60,1,309.60,,,1,309.60,,,,,,,,,,,,,1,309.60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,主唾液腺,,白血病,,其它淋巴瘤,,胃,,,,,造血系統及網狀內皮系統,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,36.47,,,,,,,,1,36.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,63.82,,,,,,1,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,1,66.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,70.82,2,141.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,72.83,2,145.67,,,,,,,,,,,,,,1,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,246.91,,,,,,,1,,,,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,135.87,,,,,,,,,,,,,,,,1,135.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,眼及淚腺,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,33.91,,,,,,,,,,1,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,30.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,69.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,69.20,2,138.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,153.37,,,,,1,76.69,1,,,,76.69,1,76.69,,,,,,,,,1,76.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,79.74,1,79.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,208.77,,,2,208.77,,,,,,,,1,104.38,,,,,,,,,,,1,104.38,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,136.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,162.60,,,,,,,,,,,,,,1,162.60,,,,,1,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,不明原發部位,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,肺、支氣管及氣管,,,,,胃,,腎,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,28.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,132.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,308.88,,,,,,,,,,,,,,1,77.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,79.55,,,1,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,98.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,162.07,1,162.07,,,,,1,162.07,,,,,,,,,,2,324.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,主唾液腺,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,29.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,71.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,66.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,79.62,1,79.62,,,1,79.62,,,,,,,,1,79.62,,,,,1,79.62,,,,,1,79.62,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,125.31,,,,,,,,,,,,,,,,1,125.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,163.40,,,,,,1,163.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,212.77,,,2,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,313.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,直腸與肛門,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,30.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,37.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,70.13,1,70.13,1,70.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,1,67.16,,,,,,,,,,,1,67.16,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,224.05,2,149.37,,,,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,158.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,92.42,,,,,2,184.84,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,123.00,,,1,123.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,219.30,,,1,219.30,1,219.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,46.08,,,,,,,1,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
