,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,144.30,3,72.15,1,24.05,,,1,,,,24.05,2,48.10,,,,,,,1,24.05,1,24.05,,,,,,,2,48.10,1,24.05,2,48.10,,,,,,,1,24.05,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,46.60,,,,,,,,,,,,,,,,,,,,1,46.60,,,,,1,46.60,,,1,46.60,,,,,,,,,,,1,46.60,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,54.11,2,108.23,,,,,,,,,,,,,,,,1,54.11,1,54.11,,,,,,,2,108.23,2,108.23,,,,,,,2,108.23,,,1,54.11,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,72.67,,,,,,,,,,,,,,,,,,,,1,72.67,,,,,,,2,145.35,,,,,,,,,,,1,72.67,,,,,,,,,,,1,72.67,,,,,,,,,,
,,,,65~69,,,2,200.00,2,200.00,,,1,100.00,,,,,,1,100.00,,,1,100.00,,,2,200.00,,,,,,,3,300.00,1,100.00,2,200.00,,,,,1,100.00,,,3,300.00,,,,,,,1,100.00,,,,,,,,,,,,,,
,,,,70~74,1,134.23,1,134.23,1,134.23,,,,,,,,,,,,,,1,134.23,,,2,268.46,,,1,134.23,,,1,134.23,1,134.23,,,2,268.46,,,,,,,1,134.23,,,,,,,,,,,1,134.23,,,,,,,,,,
,,,,75~79,,,1,211.42,,,,,,,,,,,,,,,,1,211.42,,,1,211.42,,,,,,,,,1,211.42,,,,,,,,,1,211.42,1,211.42,,,1,211.42,1,211.42,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,392.16,,,,,,,,,,,,,,1,392.16,,,1,392.16,,,,,,,,,,,,,1,392.16,,,,,,,2,784.31,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,621.12,,,,,,,,,,,,,,,,,,,,1,621.12,,,,,,,,,1,621.12,,,,,1,621.12,,,,,,,,,,,,,1,621.12,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.90,,,,,,,,,,,,,,,,,,,,,,,1,12.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,15.80,,,1,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,15.97,1,15.97,,,,,,,,,,,,2,31.94,,,,,1,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,11.88,1,11.88,,,,,,,,,,,,,,1,11.88,,,,,1,11.88,,,,,1,11.88,,,,,,,,,,,1,11.88,,,,,1,11.88,,,,,,,,,,,,,,,,
,,,,35~39,,,6,67.87,1,11.31,,,,,,,,,,,,2,22.62,1,11.31,,,,,,,,,1,11.31,,,,,1,11.31,,,,,,,,,1,11.31,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,29.25,2,29.25,2,29.25,,,,,,,,,,1,14.62,,,,,1,14.62,2,29.25,,,,,,,1,14.62,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,85.14,1,21.29,,,,,1,,,,21.29,,,1,21.29,1,21.29,,,,,,,,,,,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,174.29,,,1,43.57,,,,,,,,,,1,43.57,,,,,1,43.57,,,,,,,1,43.57,,,,,,,,,,,1,43.57,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,50.58,3,151.75,4,202.33,1,50.58,,,,,,,,,,1,50.58,,,,,2,101.16,2,101.16,2,101.16,,,,,,,1,50.58,,,,,,,,,1,50.58,,,,,1,50.58,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,133.07,,,,,,,,,,,,,,,,,,2,133.07,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,1,66.53,,,,,,,,,,,,,,,,
,,,,65~69,1,96.99,1,96.99,,,1,96.99,,,2,,,,193.99,,,,,,,,,,,1,96.99,,,1,96.99,1,96.99,,,1,96.99,,,1,96.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,125.79,,,,,,,,,,,1,125.79,,,1,125.79,3,377.36,,,,,1,125.79,,,,,,,,,1,125.79,1,125.79,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,403.23,,,,,,,,,,,,,,,,1,201.61,,,2,403.23,,,1,201.61,2,403.23,,,,,,,,,,,,,3,604.84,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,362.32,,,1,362.32,1,,,,362.32,,,,,,,1,362.32,,,4,1449.28,,,1,362.32,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,18.31,,,,,,,,,,,,,,,,,,,,,,,1,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.88,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,15.73,,,,,1,15.73,,,,,,,,,,1,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,36.46,1,12.15,,,1,12.15,,,,,,,,,,1,12.15,,,,,,,1,12.15,1,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,55.20,3,33.12,,,2,22.08,,,,,,,,,,1,11.04,1,11.04,,,,,,,1,11.04,,,,,1,11.04,,,1,11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,81.34,6,81.34,1,13.56,2,27.11,,,,,,,,,,,,,,,,,,2,27.11,,,1,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,19.01,6,114.07,4,76.05,,,,,,,,,,2,38.02,1,19.01,,,1,19.01,,,,,2,38.02,,,1,19.01,,,,,,,,,,,,,1,19.01,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,75.82,4,151.63,,,,,1,,,,37.91,,,,,,,,,,,,,1,37.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,48.03,1,48.03,,,,,,,,,,2,96.06,,,,,3,144.09,1,48.03,,,2,96.06,,,,,,,,,,,1,48.03,1,48.03,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,62.42,4,249.69,3,187.27,,,1,62.42,,,,,,,,,,,,1,62.42,,,,,5,312.11,,,2,124.84,1,62.42,,,,,3,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,176.68,1,88.34,,,,,,,,2,176.68,,,,,1,88.34,,,1,88.34,,,,,,,1,88.34,,,,,1,88.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,118.20,,,2,236.41,1,118.20,,,1,,,,118.20,2,236.41,,,1,118.20,,,,,,,,,,,1,118.20,,,,,,,2,236.41,,,1,118.20,,,,,1,118.20,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,196.46,,,,,,,,,,,,,,,,,,1,196.46,,,2,392.93,,,,,,,,,2,392.93,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,2,699.30,2,699.30,,,1,349.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,512.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.67,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.88,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,13.33,,,,,,,1,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,12.97,,,,,,,,1,12.97,,,,,1,12.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,13.76,,,,,,,,,1,13.76,,,,,,,,,,,,,,,,,,,1,13.76,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,15.54,,,,,,,,,,,,1,15.54,,,,,,,,,,,1,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,36.84,,,1,12.28,,,,,,,,3,36.84,,,,,,,2,24.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.28,,,,,,,,,,,,,,
,,,,35~39,,,5,54.01,3,32.40,1,10.80,,,,,,,,1,10.80,,,,,1,10.80,,,,,,,,,,,,,,,,,1,10.80,,,,,1,10.80,,,,,,,1,10.80,,,,,,,,,,,,,,
,,,,40~44,1,12.72,8,101.74,4,50.87,1,12.72,,,1,,,,12.72,,,,,,,,,1,12.72,,,,,,,3,38.15,1,12.72,,,,,,,1,12.72,1,12.72,,,1,12.72,,,,,1,12.72,,,,,,,,,,,,,,
,,,,45~49,,,10,172.47,3,51.74,3,51.74,,,,,,,,,,,,,,,,,,1,17.25,1,17.25,,,,,,,2,34.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,191.02,3,95.51,,,,,,,,,,1,31.84,,,,,,,,,1,31.84,,,1,31.84,1,31.84,1,31.84,,,,,,,,,,,1,31.84,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,7,333.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,95.33,1,47.66,,,,,,,2,95.33,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,57.90,5,289.52,,,,,,,,,,,,,,,,,,,,1,57.90,,,,,1,57.90,,,,,1,57.90,,,,,,,,,,,,,,,,,1,57.90,,,,,,,,,,,,
,,,,65~69,,,,,4,342.17,,,,,,,,,,,,,,1,85.54,,,,,2,171.09,,,1,85.54,1,85.54,,,2,171.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,114.81,,,,,,,,,3,,,,344.43,1,114.81,,,1,114.81,,,,,4,459.24,,,,,,,,,,,1,114.81,,,,,,,1,114.81,,,,,,,1,114.81,,,,,,,,,,,,,,
,,,,75~79,,,,,1,177.30,,,,,1,,,,177.30,,,1,177.30,,,,,,,5,886.52,,,1,177.30,2,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,331.13,,,,,,,,,,,,,,,,1,331.13,,,,,,,,,,,1,331.13,,,1,331.13,2,662.25,,,,,,,,,,,,,,,1,331.13,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,13.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,14.87,1,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.87,1,14.87,,,,,1,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,12.61,1,12.61,,,,,,,,,,,,1,12.61,,,,,1,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.61,,,,,,,,,,,,
,,,,35~39,,,4,42.56,2,21.28,,,,,,,,,,,,2,21.28,1,10.64,,,1,10.64,,,,,,,1,10.64,,,,,,,1,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,49.00,,,1,12.25,1,12.25,,,,,,,,2,24.50,,,,,1,12.25,,,1,12.25,,,,,,,,,1,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,9,143.88,2,31.97,1,15.99,1,15.99,,,,,,1,15.99,1,15.99,,,,,,,1,15.99,,,,,,,,,,,,,,,,,1,15.99,,,,,1,15.99,,,,,,,,,1,15.99,,,,,,,,
,,,,50~54,,,6,156.49,2,52.16,2,52.16,,,,,,,,,,1,26.08,,,,,1,26.08,1,26.08,,,3,78.25,1,26.08,,,1,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,95.06,2,95.06,1,47.53,,,1,,,,47.53,,,,,1,47.53,,,,,1,47.53,,,1,47.53,3,142.59,,,,,,,,,,,,,,,1,47.53,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,165.75,1,55.25,1,55.25,,,,,,,,,,,,1,55.25,,,1,55.25,2,110.50,,,,,1,55.25,,,,,,,,,,,1,55.25,1,55.25,,,,,1,55.25,,,,,,,,,,,,,,,,
,,,,65~69,,,4,323.89,2,161.94,,,,,,,,,,,,,,,,,,,,1,80.97,,,1,80.97,3,242.91,,,,,,,,,,,2,161.94,,,,,1,80.97,,,1,80.97,,,,,,,,,,,,,,
,,,,70~74,2,224.47,,,2,224.47,,,,,,,,,,,,,,,,,,,,1,112.23,1,112.23,4,448.93,,,,,5,561.17,1,112.23,,,,,3,336.70,,,,,,,1,112.23,1,112.23,,,1,112.23,,,,,,,,,,
,,,,75~79,,,2,326.80,,,,,,,1,,,,163.40,,,,,,,,,,,,,,,1,163.40,4,653.59,,,,,,,,,,,,,,,1,163.40,1,163.40,,,1,163.40,,,,,,,,,,,,,,
,,,,80~84,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,294.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,456.62,,,,,,,,,,,,,,,,,,,,,,,1,456.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.86,,,,,1,12.86,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.62,,,,,,,1,12.62,,,,,,,1,12.62,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,14.26,,,,,,,,,,,,,,,1,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,38.36,1,12.79,,,,,2,,,,25.57,1,12.79,,,,,1,12.79,,,,,,,,,,,1,12.79,,,1,12.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,7,76.02,1,10.86,1,10.86,,,4,,,,43.44,,,,,,,1,10.86,,,,,,,1,10.86,1,10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,69.04,1,11.51,2,23.01,,,2,,,,23.01,,,,,1,11.51,,,,,,,,,,,,,1,11.51,,,1,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,6,90.33,3,45.17,,,,,1,,,,15.06,,,,,,,1,15.06,,,,,,,3,45.17,,,,,,,,,,,,,,,,,,,2,30.11,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,68.51,3,68.51,,,,,,,,,,,,,,1,22.84,1,22.84,,,,,,,,,,,1,22.84,1,22.84,1,22.84,,,1,22.84,,,,,1,22.84,,,1,22.84,,,,,,,,,,,,,,,,
,,,,55~59,,,8,358.91,1,44.86,1,44.86,,,1,,,,44.86,1,44.86,,,,,2,89.73,,,,,,,,,1,44.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,106.78,3,160.17,1,53.39,1,53.39,,,,,,,,,,1,53.39,,,1,53.39,,,1,53.39,1,53.39,2,106.78,,,1,53.39,,,,,1,53.39,,,,,,,1,53.39,,,1,53.39,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,219.30,,,,,,,,,,,,,,,,2,146.20,,,,,,,2,146.20,,,2,146.20,1,73.10,2,146.20,,,,,1,73.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,329.31,,,,,,,,,,,,,,,,1,109.77,2,219.54,,,,,1,109.77,2,219.54,1,109.77,1,109.77,,,2,219.54,,,,,,,,,,,,,1,109.77,,,,,,,,,,,,,,,,
,,,,75~79,,,2,311.04,2,311.04,,,,,,,,,,,,,,,,2,311.04,1,155.52,,,,,2,311.04,1,155.52,1,155.52,,,1,155.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,277.01,,,,,,,,,,1,277.01,1,277.01,,,2,554.02,,,,,1,277.01,1,277.01,1,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,847.46,,,,,,,,2,847.46,,,,,,,,,1,423.73,,,,,,,,,1,423.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
