,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.88,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,27.36,,,,,,,,,,,,,,,,,,,,,,1,27.36,,,,,1,27.36,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.59,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.73,,,,,,,,,,,,,,,,,,,1,31.73,,,,,,,,,,
,,,,35~39,3,83.38,,,,,,,,,,,,,,,,,,,,,,,,,1,27.79,,,,,,,,,,,,,,,,,,,2,55.59,,,,,,,,,,
,,,,40~44,2,54.22,,,,,,,,,,,,,,2,54.22,,,1,,27.11,,,,,,,,,,,,,,,,,1,27.11,,,,,,,2,54.22,,,,,,,,,,
,,,,45~49,3,94.13,,,,,,,,,,,,,,4,125.51,,,,,,,,,,,,,,1,31.38,1,31.38,,,1,31.38,1,31.38,,,,,,,1,31.38,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,42.48,,,2,,84.96,1,42.48,1,42.48,1,42.48,,,,,,,,,,,,,,,,,,,2,84.96,,,,,,,,,,
,,,,55~59,4,311.28,,,,,1,77.82,,,,,,,,2,155.64,,,2,,155.64,,,,,,,,,,,,,1,77.82,,,,,,,,,,,,,1,77.82,1,77.82,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,3,252.31,,,,,,,,1,84.10,,,,,,,,,,,,,,,,,,,1,84.10,1,84.10,,,1,84.10,,,,,,
,,,,65~69,1,102.88,,,,,1,102.88,1,102.88,,,,,,,,2,205.76,1,,102.88,,,1,102.88,,,,,,,,,,,1,102.88,,,,,1,102.88,1,102.88,,,1,102.88,4,411.52,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,2,209.64,1,104.82,4,,419.29,1,104.82,,,3,314.47,,,,,,,,,4,419.29,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,116.82,1,116.82,1,116.82,,,1,116.82,,,,,,1,116.82,,,5,,584.11,,,4,467.29,,,1,116.82,,,,,,,2,233.64,,,,,,,1,116.82,,,,,1,116.82,,,,,,
,,,,80~84,2,466.20,,,1,233.10,,,,,,,,,,1,233.10,,,1,,233.10,,,1,233.10,1,233.10,,,,,,,,,1,233.10,,,,,,,1,233.10,,,,,1,233.10,,,,,,
,,,,85+,1,564.97,,,,,,,,,,,,,,,,,,2,,1129.94,,,1,564.97,,,,,,,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.84,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.91,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,28.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,32.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.26,,,,,,,,,,,,,,3,84.79,,,,,,,,,,,,,,1,28.26,,,,,,,,,,,1,28.26,,,,,,,,,,,,,,
,,,,40~44,,,,,1,27.06,1,27.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.06,,,,,,,,,,,,,,,,,,
,,,,45~49,4,122.77,,,,,,,,,,,,,,2,61.39,,,2,,61.39,,,,,,,1,30.69,,,,,,,,,1,30.69,,,,,,,,,,,,,,,,,,
,,,,50~54,1,38.61,,,,,1,38.61,,,,,,,,3,115.83,,,1,,38.61,2,77.22,1,38.61,1,38.61,,,,,,,,,1,38.61,,,,,,,,,,,1,38.61,,,,,,,,
,,,,55~59,1,68.12,,,1,68.12,1,68.12,,,,,,,,1,68.12,,,1,,68.12,2,136.24,1,68.12,1,68.12,1,68.12,,,,,,,,,,,,,,,1,68.12,1,68.12,1,68.12,,,,,,,,
,,,,60~64,,,1,89.53,1,89.53,1,89.53,,,,,,,,1,89.53,,,,,,1,89.53,1,89.53,,,,,,,1,89.53,,,,,2,179.05,,,,,,,,,,,,,1,89.53,2,179.05,,
,,,,65~69,,,,,,,,,,,,,,,,6,574.71,1,95.79,1,,95.79,2,191.57,1,95.79,1,95.79,,,,,,,,,,,1,95.79,,,,,,,,,1,95.79,,,,,,,,
,,,,70~74,,,1,114.94,,,,,,,,,,,,2,229.89,,,,,,8,919.54,,,,,,,,,,,,,1,114.94,3,344.83,,,,,,,,,,,,,,,2,229.89,,
,,,,75~79,2,227.01,1,113.51,,,,,1,113.51,1,,,,113.51,1,113.51,,,,,,5,567.54,,,3,340.52,,,,,,,,,,,,,,,1,113.51,,,,,1,113.51,1,113.51,,,2,227.01,,
,,,,80~84,,,,,,,,,1,215.98,1,,,,215.98,,,,,,,,3,647.95,,,2,431.97,2,431.97,1,215.98,,,,,,,2,431.97,,,,,,,,,,,,,,,2,431.97,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,2,980.39,,,,,,,,,,,,,,,,,,,1,490.20,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.54,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,30.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,28.85,2,57.70,,,,,,,,,,,,,,,,,,,1,28.85,,,,,,,,,,,,,,,1,28.85,,,,,,,,,,,,,,
,,,,30~34,1,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.12,,,,,,,,
,,,,35~39,1,29.63,,,1,29.63,,,,,,,,,,,,,,1,,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,106.41,,,,,,,,,1,,,,26.60,,,,,1,,26.60,,,,,,,,,,,,,1,26.60,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,30.25,,,1,30.25,,,1,30.25,,,,,,,,,,,,,,,,,,,,,2,60.50,1,30.25,,,2,60.50,,,,,,,,,,,,,1,30.25,,,,,,
,,,,50~54,3,112.15,,,,,,,,,,,,,,,,,,3,,112.15,,,1,37.38,,,1,37.38,3,112.15,,,,,,,,,,,,,,,,,2,74.77,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,3,,177.51,,,1,59.17,,,,,1,59.17,1,59.17,,,,,,,,,,,,,,,,,1,59.17,2,118.34,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,3,,281.95,,,,,1,93.98,,,,,,,,,,,,,,,,,,,,,1,93.98,,,1,93.98,,,,
,,,,65~69,1,95.24,,,,,,,,,,,,,,,,,,3,,285.71,,,2,190.48,,,2,190.48,,,,,,,3,285.71,,,1,95.24,,,,,,,,,,,1,95.24,,,,
,,,,70~74,,,1,115.21,,,,,,,1,,,,115.21,,,,,2,,230.41,1,115.21,4,460.83,,,1,115.21,,,,,,,,,,,1,115.21,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,242.13,,,,,,,,,,1,121.07,,,1,,121.07,3,363.20,5,605.33,,,3,363.20,,,1,121.07,,,,,1,121.07,,,,,,,,,,,,,2,242.13,,,,
,,,,80~84,,,1,220.26,,,,,,,,,,,,,,,,1,,220.26,,,3,660.79,,,,,,,,,,,1,220.26,,,,,,,1,220.26,1,220.26,,,1,220.26,2,440.53,,,,
,,,,85+,1,438.60,,,,,,,,,,,,,,1,438.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,15~19,,,,,,,,,,,,,,,,1,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.89,,,,
,,,,35~39,1,29.94,1,29.94,,,,,,,,,,,,,,2,59.88,,,,,,1,29.94,,,,,,,,,,,,,,,1,29.94,,,,,,,,,,,,,,,,
,,,,40~44,1,27.61,,,,,,,1,27.61,,,,,,,,1,27.61,,,,,,,,,,1,27.61,2,55.22,2,55.22,,,,,,,1,27.61,,,,,,,,,1,27.61,1,27.61,,,,
,,,,45~49,2,58.33,,,,,,,,,,,,,,,,9,262.47,,,,,,1,29.16,,,1,29.16,1,29.16,1,29.16,,,,,,,1,29.16,,,,,1,29.16,,,,,,,,,,
,,,,50~54,2,71.79,,,,,,,,,,,,,,,,2,71.79,,,,,,,,,,,,,,,,1,35.89,1,35.89,,,,,,,,,,,,,1,35.89,,,,,,
,,,,55~59,2,103.52,,,,,,,,,,,,,,,,3,155.28,,,,,,1,51.76,,,1,51.76,1,51.76,,,,,,,,,,,,,1,51.76,,,,,,,,,,,,
,,,,60~64,,,,,1,93.46,,,,,,,,,,,,2,186.92,,,,,,1,93.46,,,1,93.46,,,1,93.46,2,186.92,1,93.46,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,2,184.50,,,,,,,,,,1,92.25,,,,,,3,276.75,,,1,92.25,,,,,,,,,,,1,92.25,,,,,,,,,,,,,,,1,92.25
,,,,70~74,,,,,,,,,,,,,,,,,,2,232.29,,,,3,348.43,4,464.58,,,1,116.14,1,116.14,,,,,,,,,2,232.29,1,116.14,,,,,,,1,116.14,1,116.14,,,2,232.29
,,,,75~79,,,,,,,,,,,1,,,,131.58,,,1,131.58,1,,131.58,1,131.58,5,657.89,,,2,263.16,3,394.74,1,131.58,,,,,,,5,657.89,,,,,,,,,,,,,,,1,131.58
,,,,80~84,,,,,,,,,,,1,,,,196.85,,,,,,,,1,196.85,6,1181.10,1,196.85,2,393.70,,,,,,,,,,,1,196.85,,,,,,,1,196.85,,,,,1,196.85,2,393.70
,,,,85+,2,851.06,,,,,,,,,1,,,,425.53,,,,,,,,,,,,,,,,,,,,,,,,1,425.53,1,425.53,1,425.53,,,,,,,,,,,1,425.53,1,425.53
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,31.69,,,,,,,,,,,,,,,,,,,,,,,1,31.69,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,125.67,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.42,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,138.97,,,,,,,,,4,,,,111.17,,,,,,,,,,,,2,55.59,,,,,,,,,,,,,,,3,83.38,,,,,,,,,,,,,,
,,,,45~49,6,170.60,,,,,,,,,2,,,,56.87,,,,,,,,,,,,2,56.87,1,28.43,,,1,28.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,201.14,,,,,,,,,5,,,,167.62,,,,,2,,67.05,,,1,33.52,3,100.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.87,,,,,1,47.87,1,47.87,2,,,,95.74,2,95.74,1,47.87,,,,,,1,47.87,,,,,,,,,1,47.87,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,87.41,,,,,,,,,1,,,,87.41,1,87.41,,,,,,,,,,1,87.41,,,,,,,1,87.41,,,,,1,87.41,,,,,3,262.24,,,,,,,,,,
,,,,65~69,1,91.66,,,,,1,91.66,,,4,,,,366.64,,,,,,,,,,1,91.66,2,183.32,1,91.66,,,2,183.32,,,,,,,,,,,1,91.66,1,91.66,,,,,,,,,,
,,,,70~74,1,117.23,,,,,,,,,1,,,,117.23,1,117.23,7,820.63,2,,234.47,1,117.23,1,117.23,,,,,,,1,117.23,,,1,117.23,1,117.23,,,1,117.23,1,117.23,,,,,,,,,,,,
,,,,75~79,,,1,134.59,1,134.59,,,1,134.59,2,,,,269.18,1,134.59,4,538.36,1,,134.59,,,1,134.59,,,,,,,,,2,269.18,,,,,,,,,,,2,269.18,,,,,,,,,,
,,,,80~84,2,375.23,,,,,,,2,375.23,2,,,,375.23,2,375.23,1,187.62,1,,187.62,,,,,,,,,,,,,1,187.62,,,,,,,,,,,3,562.85,,,,,,,,,,
,,,,85+,,,,,,,,,1,383.14,,,,,,,,3,1149.43,,,,,,1,383.14,,,,,,,,,1,383.14,,,,,,,,,,,1,383.14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,45.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.46,,,,,,,,
,,,,20~24,,,,,,,,,1,32.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.07,,,,,1,32.07,,,,,,,,,,,,
,,,,30~34,2,58.93,,,,,,,,,1,,,,29.46,,,1,29.46,,,,1,29.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.11,,,,,,,,,,,,,,,,3,96.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64.23,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,28.41,,,,,,1,28.41,,,,,1,28.41,,,,,,,,,1,28.41,,,,,,,,,1,28.41,,,,,,
,,,,45~49,4,109.68,,,,,,,,,,,,,,,,2,54.84,,,,,,2,54.84,,,3,82.26,2,54.84,,,,,,,1,27.42,,,,,,,,,,,,,,,,,,
,,,,50~54,5,161.86,,,,,,,,,,,,,,,,4,129.49,,,,,,2,64.75,,,,,1,32.37,,,,,1,32.37,1,32.37,,,,,,,,,1,32.37,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,87.95,,,2,87.95,,,,,,,,,,1,43.98,1,43.98,,,,,,,1,43.98,,,,,,,,,,,1,43.98,,,,,,
,,,,60~64,1,79.49,,,,,1,79.49,,,,,,,,,,4,317.97,,,,1,79.49,2,158.98,1,79.49,1,79.49,1,79.49,,,1,79.49,,,2,158.98,,,,,,,1,79.49,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,91.49,,,4,365.97,,,,,,3,274.47,,,1,91.49,,,3,274.47,,,1,91.49,,,,,1,91.49,,,,,,,,,,,,,,
,,,,70~74,1,115.34,1,115.34,2,230.68,,,,,1,,,,115.34,1,115.34,1,115.34,,,,1,115.34,6,692.04,,,,,,,,,,,,,3,346.02,,,,,,,,,,,2,230.68,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,134.59,,,3,403.77,,,,1,134.59,2,269.18,,,5,672.95,,,,,,,,,4,538.36,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,179.86,1,179.86,1,179.86,1,,179.86,,,8,1438.85,,,4,719.42,,,2,359.71,1,179.86,,,1,179.86,,,,,,,1,179.86,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,709.22,,,,,,1,354.61,1,354.61,,,,,1,354.61,,,,,4,1418.44,,,,,,,,,,,1,354.61,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,2,62.77,,,,,,,,,,,,,,1,,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.68,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,30.66,,,,,,,,,,,,,,,,,,,,,,,,,1,30.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,28.18,,,,,,,,,,,,,1,28.18,,,,,,,,,,,,,,,,,,,1,28.18,,,,,,,,,,,,,,
,,,,30~34,3,85.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,65.27,,,,,1,32.64,2,65.27,,,,,,,,,,,,,,,,,1,32.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,85.86,2,57.24,,,1,28.62,3,85.86,,,,,,1,28.62,,,,,,,,2,57.24,1,28.62,,,,,1,28.62,,,2,57.24,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,27.19,1,27.19,,,,,,,,,,,,1,27.19,2,54.38,,,,,,,,,,,,,,,,,,2,54.38,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,125.51,,,,,1,31.38,6,188.26,,,,,,,,1,31.38,,,,,,,,1,31.38,1,31.38,,,,,,,2,62.75,,,,,,,1,31.38,,,2,62.75,,,,,,,,
,,,,55~59,2,80.42,,,1,40.21,,,1,40.21,1,,,,40.21,2,80.42,2,80.42,1,,40.21,,,2,80.42,1,40.21,,,,,,,,,2,80.42,,,,,,,,,,,,,,,1,40.21,,,,
