,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,37.07,,,,,,,,,,,,,,1,,18.54,,,,,,,,,,,,,,,,1,18.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.54,,,,,,,,
,,,,35~39,3,51.39,,,,,,,,,,,,,,,,,,,,,,,1,,17.13,,,,,,,,,,,1,17.13,,,2,34.26,,,,,,,,,,,,,,,,,,,1,17.13,,,,,,,,
,,,,40~44,4,68.46,,,,,,,,,,,,,,4,,68.46,,,,,,,,,,,,,,1,17.11,,,,,,,,,,,,,,,,,1,17.11,,,,,,,1,17.11,,,2,34.23,,,,,,,,
,,,,45~49,6,113.12,,,,,,,,,,,,,,1,,18.85,,,,,,,,,,,,,,2,37.71,,,,,1,18.85,,,,,,,1,18.85,1,18.85,,,,,,,,,,,1,18.85,,,2,37.71,,,,,,
,,,,50~54,3,62.18,,,,,,,,,,,,,,12,,248.70,,,,,,,,,,1,20.73,1,20.73,1,20.73,,,2,41.45,,,,,,,,,,,1,20.73,2,41.45,1,20.73,,,,,,,,,,,2,41.45,,,1,20.73,,
,,,,55~59,7,218.75,,,,,1,31.25,1,31.25,,,,,,5,,156.25,,,,,,,,,,,,5,156.25,1,31.25,,,,,1,31.25,1,31.25,,,1,31.25,,,,,2,62.50,,,,,,,1,31.25,2,62.50,1,31.25,,,,,,,,
,,,,60~64,3,127.44,,,2,84.96,,,1,42.48,,,,,,20,,849.62,1,,42.48,1,,42.48,,,,,,3,127.44,2,84.96,1,42.48,2,84.96,1,42.48,3,127.44,,,,,,,,,4,169.92,,,,,1,42.48,,,1,42.48,,,,,,,2,84.96,,
,,,,65~69,2,96.39,,,,,1,48.19,1,48.19,,,,,,12,,578.31,,,,,,,,,,,,4,192.77,3,144.58,,,,,,,2,96.39,,,,,,,,,3,144.58,,,1,48.19,3,144.58,1,48.19,2,96.39,1,48.19,,,,,2,96.39,,
,,,,70~74,3,169.78,1,56.59,,,,,2,113.19,1,,,,56.59,7,,396.15,,,,,,,,,,,,2,113.19,9,509.34,1,56.59,1,56.59,1,56.59,,,,,,,,,,,2,113.19,,,1,56.59,1,56.59,,,1,56.59,2,113.19,,,,,4,226.37,,
,,,,75~79,2,147.17,1,73.58,,,1,73.58,1,73.58,,,,,,7,,515.08,,,,,,,,,,,,3,220.75,11,809.42,,,2,147.17,1,73.58,1,73.58,,,,,,,,,3,220.75,,,,,1,73.58,1,73.58,2,147.17,,,,,1,73.58,3,220.75,,
,,,,80~84,1,128.70,,,,,,,,,,,,,,3,,386.10,,,,,,,,,,,,,,10,1287.00,,,2,257.40,,,,,,,,,,,,,3,386.10,,,,,,,,,,,,,,,1,128.70,2,257.40,,
,,,,85+,,,,,,,,,,,,,,,,1,,270.27,,,,,,,,,,,,2,540.54,1,270.27,,,1,270.27,,,,,,,,,,,,,,,,,,,,,,,2,540.54,,,,,,,1,270.27,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,28.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,18.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,1,,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.97,,,,,,,,,,,,,,,,,,,,,,,1,,17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,35.25,,,3,52.88,,,,,,,,,1,,17.63,1,,17.63,,,,,,,,,,,,,,,,,,,,,,2,35.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,133.91,,,,,1,16.74,2,33.48,,,,,,,,,,,,1,,16.74,,,,,,,,1,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,129.18,,,1,18.45,,,4,73.81,,,,,,,,,2,,36.91,,,,3,,55.36,2,36.91,,,4,73.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,101.85,1,20.37,,,,,12,244.45,,,,,,,,,1,,20.37,,,,,,,1,20.37,1,20.37,,,,,,,1,20.37,,,,,1,20.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,138.35,1,27.67,,,1,27.67,3,83.01,,,,,,1,,27.67,5,,138.35,1,,27.67,,,,1,27.67,,,1,27.67,,,1,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,132.68,,,,,,,8,353.83,,,,,,,,,5,,221.14,2,,88.46,,,,1,44.23,,,3,132.68,,,,,1,44.23,,,,,,,1,44.23,1,44.23,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,185.87,2,92.94,,,,,14,650.56,,,,,,5,,232.34,4,,185.87,,,,2,,92.94,1,46.47,1,46.47,6,278.81,,,1,46.47,1,46.47,,,2,92.94,,,,,2,92.94,2,92.94,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,115.14,,,,,1,57.57,7,402.99,,,,,,3,,172.71,3,,172.71,,,,1,,57.57,,,,,4,230.28,,,1,57.57,,,,,,,,,1,57.57,,,5,287.85,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,71.07,,,,,7,497.51,,,,,,3,,213.22,7,,497.51,,,,,,,,,1,71.07,6,426.44,,,1,71.07,,,,,,,1,71.07,,,2,142.15,4,284.29,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,122.85,,,,,2,245.70,,,1,,,,122.85,2,,245.70,4,,491.40,,,,2,,245.70,,,,,5,614.25,,,,,,,,,,,,,,,,,2,245.70,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,462.96,,,,,,1,,231.48,4,,925.93,,,,1,,231.48,1,231.48,,,,,1,231.48,,,,,,,,,,,,,,,1,231.48,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,其他神經系統,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,17.46,,,,,,,,1,,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.46,,,,,,,,,,,,,,,,,,
,,,,35~39,5,89.65,,,,,,,,,1,,,,17.93,,,,,,,,,,1,,17.93,1,17.93,,,,,1,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,67.24,,,,,,,,,3,,,,50.43,,,,,,,,,,2,,33.62,,,,,1,16.81,,,1,16.81,,,,,1,16.81,,,,,,,,,1,16.81,,,,,,,,,,,,,,,,,,
,,,,45~49,3,54.11,,,,,,,,,2,,,,36.08,,,,,,,1,,18.04,3,,54.11,,,1,18.04,2,36.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,8,165.15,,,,,2,41.29,1,20.64,13,,,,268.37,,,,,,,1,,20.64,3,,61.93,,,1,20.64,3,61.93,,,,,4,82.58,,,1,20.64,1,20.64,,,1,20.64,1,20.64,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,76.69,1,25.56,,,,,,,8,,,,204.50,,,,,,,2,,51.12,6,,153.37,1,25.56,1,25.56,2,51.12,2,51.12,,,1,25.56,,,1,25.56,2,51.12,,,,,,,,,1,25.56,1,25.56,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,42.66,6,,,,255.97,,,,,,,1,,42.66,4,,170.65,,,1,42.66,2,85.32,,,,,2,85.32,1,42.66,,,,,,,,,,,,,1,42.66,,,,,,,,,,,,,,,,
,,,,65~69,5,229.89,1,45.98,1,45.98,,,,,10,,,,459.77,,,,1,,45.98,2,,91.95,2,,91.95,,,,,2,91.95,1,45.98,,,,,,,,,1,45.98,,,,,2,91.95,,,,,2,91.95,,,,,,,,,,,,,,
,,,,70~74,1,57.94,,,,,,,1,57.94,10,,,,579.37,,,,,,,3,,173.81,3,,173.81,,,1,57.94,,,,,1,57.94,1,57.94,,,,,,,,,,,,,,,,,2,115.87,,,,,,,,,,,,,,
,,,,75~79,,,1,71.89,1,71.89,1,71.89,1,71.89,9,,,,647.02,,,,,,,2,,143.78,7,,503.24,,,,,,,,,1,71.89,7,503.24,1,71.89,1,71.89,,,,,,,3,215.67,,,,,4,287.56,,,,,,,,,,,,,,
,,,,80~84,,,,,1,110.62,,,1,110.62,2,,,,221.24,,,,,,,,,,5,,553.10,2,221.24,1,110.62,,,,,,,,,,,,,2,221.24,,,,,,,,,,,3,331.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,3,636.94,,,,,,,,,,,,1,,212.31,,,,,,1,212.31,,,,,1,212.31,,,,,,,,,,,,,,,,,,,2,424.63,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.04,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,16.99,,,,,,,,,1,,16.99,,,,1,,16.99,,,,,,,,,,,,,,,,,,,1,16.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,36.52,,,,,,,1,18.26,1,,,,18.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,33.71,,,1,16.85,,,,,4,,,,67.42,,,,,,,,,,,,,,,1,16.85,2,33.71,,,,,2,33.71,,,1,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,9,160.14,,,,,,,,,7,,,,124.56,,,,1,,17.79,1,,17.79,,,,,,1,17.79,,,,,,,,,,,,,,,,,,,1,17.79,,,,,,,,,,,,,,,,,,,,
,,,,50~54,12,240.72,,,,,1,20.06,2,40.12,5,,,,100.30,,,,1,,20.06,1,,20.06,,,,1,20.06,,,,,1,20.06,,,5,100.30,,,,,2,40.12,,,,,1,20.06,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,170.36,,,1,24.34,,,,,13,,,,316.38,,,,4,,97.35,3,,73.01,,,,1,24.34,1,24.34,1,24.34,,,,,5,121.68,,,,,,,,,2,48.67,,,,,2,48.67,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,79.65,,,10,,,,398.25,1,,39.82,5,,199.12,1,,39.82,,,,1,39.82,,,,,,,,,2,79.65,,,,,,,,,,,,,1,39.82,2,79.65,,,,,,,,,,,,,,,,
,,,,65~69,4,184.59,,,,,,,,,9,,,,415.32,,,,4,,184.59,2,,92.29,1,,46.15,,,1,46.15,1,46.15,,,1,46.15,6,276.88,,,1,46.15,1,46.15,,,1,46.15,,,1,46.15,5,230.73,,,,,,,,,,,,,,,,
,,,,70~74,3,172.22,,,,,1,57.41,1,57.41,8,,,,459.24,,,,4,,229.62,1,,57.41,1,,57.41,2,114.81,,,1,57.41,,,,,6,344.43,,,1,57.41,,,,,2,114.81,,,1,57.41,2,114.81,,,,,,,,,,,,,,,,
,,,,75~79,1,71.07,,,,,,,,,11,,,,781.81,,,,3,,213.22,7,,497.51,,,,1,71.07,1,71.07,1,71.07,,,1,71.07,4,284.29,1,71.07,1,71.07,,,,,2,142.15,,,1,71.07,4,284.29,,,,,,,,,,,,,,,,
,,,,80~84,1,108.81,,,,,1,108.81,1,108.81,2,,,,217.63,,,,3,,326.44,3,,326.44,,,,,,,,1,108.81,,,,,2,217.63,,,,,,,,,1,108.81,,,,,4,435.26,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,365.63,,,,,,,1,,182.82,,,,1,182.82,,,,,,,,,2,365.63,,,,,,,,,1,182.82,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.43,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,1,16.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,16.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,33.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.53,,,1,16.53,,,,,,,,,,,,,,,,
,,,,35~39,3,55.91,,,,,,,1,18.64,,,,,,2,,37.27,,,,,,,,,,1,18.64,,,,,,,,,,,,,1,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,16.97,,,,,,,,,,,,,,2,,33.93,,,,2,,33.93,1,,16.97,,,,,1,16.97,,,,,,,1,16.97,,,,,,,,,,,,,2,33.93,,,,,,,,,,,,,,,,
,,,,45~49,10,175.35,,,,,,,,,,,,,,5,,87.67,,,,,,,1,,17.53,,,3,52.60,3,52.60,2,35.07,,,,,,,,,,,,,,,,,1,17.53,2,35.07,1,17.53,,,,,,,,,,,,,,
,,,,50~54,9,177.90,1,19.77,,,,,,,,,,,,7,,138.37,,,,2,,39.53,6,,118.60,,,1,19.77,,,,,,,,,1,19.77,3,59.30,,,,,,,1,19.77,,,,,,,,,1,19.77,,,,,,,,,,
,,,,55~59,7,161.77,,,,,,,2,46.22,,,,,,9,,208.00,,,,5,,115.55,5,,115.55,,,1,23.11,2,46.22,1,23.11,1,23.11,,,1,23.11,5,115.55,,,,,,,,,,,3,69.33,,,1,23.11,,,,,,,,,,,,
,,,,60~64,4,147.22,,,,,,,1,36.81,1,,,,36.81,5,,184.03,,,,3,,110.42,4,,147.22,,,3,110.42,,,,,,,,,,,1,36.81,,,,,,,,,,,,,,,2,73.61,3,110.42,,,,,,,,,,
,,,,65~69,4,182.48,1,45.62,,,1,45.62,,,,,,,,11,,501.82,,,,3,,136.86,5,,228.10,,,1,45.62,4,182.48,,,,,,,,,6,273.72,1,45.62,,,2,91.24,,,1,45.62,,,,,,,6,273.72,,,,,,,,,,
,,,,70~74,4,231.75,,,1,57.94,,,1,57.94,,,,,,9,,521.44,,,,2,,115.87,1,,57.94,1,57.94,,,1,57.94,2,115.87,,,,,,,3,173.81,,,,,2,115.87,,,2,115.87,,,,,,,3,173.81,,,,,,,,,,
,,,,75~79,2,141.54,,,,,1,70.77,1,70.77,,,,,,8,,566.17,2,,141.54,2,,141.54,4,,283.09,,,2,141.54,2,141.54,,,,,,,,,3,212.31,,,,,,,,,1,70.77,1,70.77,,,,,3,212.31,,,,,,,,,,
,,,,80~84,2,210.75,,,,,,,,,,,,,,4,,421.50,,,,,,,4,,421.50,,,2,210.75,1,105.37,1,105.37,,,1,105.37,1,105.37,3,316.12,,,1,105.37,2,210.75,,,,,,,,,,,3,316.12,,,,,,,,,,
,,,,85+,,,1,170.94,,,,,1,170.94,,,,,,2,,341.88,,,,2,,341.88,1,,170.94,,,,,,,,,,,,,,,,,,,,,,,,,1,170.94,,,,,1,170.94,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.32,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,20.28,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,17.51,,,,,,,,,,,,,,,,,,,,,,,,1,17.51,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,16.14,,,1,16.14,,,,,1,,,,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,74.64,,,,,,,,,3,,,,55.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,137.60,,,,,,,,,1,,,,17.20,1,,17.20,1,,17.20,,,,,,,,,,,,,,,,,,,1,17.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,104.18,,,,,,,,,3,,,,52.09,2,,34.73,1,,17.36,,,,1,,17.36,1,17.36,,,,,1,17.36,,,2,34.73,4,69.46,1,17.36,,,,,,,,,,,2,34.73,,,,,,,,,,,,,,,,
,,,,50~54,8,155.31,,,,,1,19.41,,,8,,,,155.31,2,,38.83,2,,38.83,1,,19.41,2,,38.83,6,116.48,,,,,,,,,2,38.83,1,19.41,,,,,,,,,,,,,,,1,19.41,,,,,,,,,,,,,,
,,,,55~59,6,130.04,,,1,21.67,,,1,21.67,10,,,,216.73,3,,65.02,4,,86.69,1,,21.67,1,,21.67,4,86.69,1,21.67,,,,,,,,,3,65.02,,,2,43.35,,,,,,,,,1,21.67,,,,,2,43.35,,,,,,,,,,
,,,,60~64,5,165.73,,,,,,,1,33.15,6,,,,198.87,2,,66.29,5,,165.73,1,,33.15,3,,99.44,4,132.58,2,66.29,,,,,,,,,2,66.29,,,,,,,,,,,,,,,1,33.15,,,4,132.58,,,,,,,,,,
,,,,65~69,4,189.30,1,47.33,,,,,,,8,,,,378.61,3,,141.98,4,,189.30,1,,47.33,,,,,,,,,,,,,,,,5,236.63,,,1,47.33,,,,,,,1,47.33,,,,,,,5,236.63,,,,,,,,,,
,,,,70~74,1,55.99,1,55.99,,,,,2,111.98,10,,,,559.91,3,,167.97,4,,223.96,2,,111.98,1,,55.99,1,55.99,1,55.99,,,,,,,,,4,223.96,1,55.99,1,55.99,3,167.97,,,,,1,55.99,,,,,2,111.98,4,223.96,,,,,,,,,,
