,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,17.14,,,,,,1,,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,1,,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,19.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.85,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,22.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.82,1,22.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,16.69,,,,,,,1,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,15.12,,,,,,,,,1,,,,15.12,1,,15.12,,,,1,15.12,,,,,,,,,,,,1,15.12,,,,,,,1,15.12,,,1,15.12,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,18.19,,,,,,,,,,,,,,,,,,,1,18.19,,,,,,,,,1,18.19,2,36.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,71.48,,,,,,,,,,,,,,6,,142.96,,,,,,,,,,,3,71.48,2,47.65,,,,,,,2,47.65,,,1,23.83,,,,,1,23.83,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,73.10,,,,,,,1,36.55,,,,,,,,,,,,1,36.55,1,,36.55,,,,,2,73.10,1,36.55,,,1,36.55,,,,,,,,,2,73.10,1,36.55,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,136.89,,,,,,,,,,,,,,4,,273.79,,,,1,68.45,2,,136.89,,,,,,,,,,,,,1,68.45,,,,,,,1,68.45,,,,,1,68.45,,,,,,,,,,,,,,,,
,,,,60~64,1,75.76,,,1,75.76,,,,,1,,,,75.76,3,,227.27,,,,1,75.76,2,,151.52,,,,,,,,,,,,,,,,,1,75.76,,,,,,,1,75.76,4,303.03,,,,,,,,,,,,,,,,
,,,,65~69,1,96.15,,,,,,,,,,,,,,4,,384.62,,,,4,384.62,3,,288.46,,,,,,,1,96.15,1,96.15,,,3,288.46,,,,,,,,,,,,,2,192.31,,,,,,,,,,,,,,,,
,,,,70~74,3,251.89,,,,,,,,,2,,,,167.93,1,,83.96,,,,5,419.82,4,,335.85,,,2,167.93,,,,,,,,,4,335.85,,,,,1,83.96,3,251.89,,,,,2,167.93,,,,,,,,,,,,,,,,
,,,,75~79,1,123.76,1,123.76,,,,,,,2,,,,247.52,2,,247.52,,,,,,3,,371.29,1,123.76,2,247.52,,,,,,,,,1,123.76,,,,,,,1,123.76,,,,,4,495.05,,,,,,,,,,,,,,,,
,,,,80~84,2,576.37,,,1,288.18,,,,,,,,,,1,,288.18,,,,1,288.18,3,,864.55,,,,,,,,,,,,,1,288.18,,,,,,,,,,,,,2,576.37,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,何杰金氏淋巴瘤,,,男性乳房,,肝及肝內膽管,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.84,,,1,17.84,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.43,,,,
,,,,25~29,,,,,1,22.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.05,,,,,,,1,17.05,,,,,,,,,,,,,,2,,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,59.50,,,,,,,2,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.87,,,,,,,,,,,,,1,14.87,,,,,,,,,2,29.75,,,,
,,,,40~44,6,100.35,,,,,,,,,,,,,,,,,,,,,,2,,33.45,,,,,,,,,,,,,1,16.73,,,,,,,,,1,16.73,,,1,16.73,,,,,,,1,16.73,,,1,16.73,,,,
,,,,45~49,,,,,2,46.01,,,1,23.00,,,,,,,,,,,,1,23.00,3,,69.01,1,23.00,,,1,23.00,1,23.00,1,23.00,1,23.00,,,,,,,,,,,1,23.00,,,2,46.01,,,1,23.00,,,,,,,3,69.01,,,,
,,,,50~54,3,97.98,,,,,,,,,,,,,,1,,32.66,,,,,,5,,163.29,,,1,32.66,2,65.32,,,1,32.66,,,,,,,,,,,,,1,32.66,,,2,65.32,,,,,1,32.66,,,,,,,1,32.66,,
,,,,55~59,2,127.55,,,,,,,,,,,,,,,,,,,,,,5,,318.88,,,,,,,,,,,,,2,127.55,,,,,,,,,,,,,1,63.78,,,,,1,63.78,,,,,,,,,1,63.78
,,,,60~64,,,,,,,,,,,1,,,,74.07,1,,74.07,,,,,,10,,740.74,,,,,1,74.07,2,148.15,1,74.07,,,1,74.07,1,74.07,,,,,,,,,,,2,148.15,,,,,,,,,,,,,,,1,74.07
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,5,,468.16,,,,,4,374.53,6,561.80,,,,,2,187.27,,,,,,,,,,,,,1,93.63,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,84.75,1,84.75,,,,,,1,,84.75,,,,,,2,,169.49,,,,,1,84.75,6,508.47,1,84.75,,,3,254.24,,,,,,,,,,,1,84.75,2,169.49,,,,,,,,,,,,,,,2,169.49
,,,,75~79,,,1,112.74,,,,,,,1,,,,112.74,1,,112.74,,,,,,1,,112.74,,,,,,,6,676.44,,,,,,,,,,,,,,,,,,,3,338.22,,,1,112.74,,,,,2,225.48,,,,,2,225.48
,,,,80~84,1,256.41,,,,,,,,,,,,,,,,,1,,256.41,,,1,,256.41,,,,,1,256.41,,,,,,,1,256.41,,,,,,,,,,,,,3,769.23,,,,,,,,,,,,,,,1,256.41
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,2,1190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,22.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,,35.30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.65,,,1,17.65,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,2,,29.09,,,,,,,,,1,14.55,,,,,,,,,,,,,,,1,14.55,,,,,1,14.55,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,31.60,,,,,,,,,,,,,,1,,15.80,,,,2,31.60,,,,,,1,15.80,,,,,,,2,31.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,86.58,,,,,1,21.65,,,,,,,,4,,86.58,,,,1,21.65,1,,21.65,,,2,43.29,1,21.65,,,,,2,43.29,1,21.65,,,,,1,21.65,2,43.29,4,86.58,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,147.54,1,29.51,,,,,,,,,,,,1,,29.51,,,,1,29.51,3,,88.52,1,29.51,,,2,59.01,1,29.51,,,3,88.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,114.68,,,,,,,,,,,,,,4,,229.36,,,,,,1,,57.34,,,,,,,,,,,,,,,,,,,,,1,57.34,,,,,1,57.34,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,7,,500.00,,,,1,71.43,5,,357.14,,,,,,,,,,,1,71.43,,,,,,,,,,,,,1,71.43,1,71.43,,,,,,,,,,,,,,,,
,,,,65~69,1,89.69,,,,,,,,,1,,,,89.69,8,,717.49,,,,,,3,,269.06,,,,,1,89.69,,,,,,,1,89.69,1,89.69,,,1,89.69,,,,,,,3,269.06,,,,,,,,,,,,,,,,
,,,,70~74,2,184.50,,,,,,,,,1,,,,92.25,3,,276.75,1,,92.25,1,92.25,3,,276.75,,,3,276.75,,,1,92.25,1,92.25,3,276.75,,,,,,,,,1,92.25,,,,,3,276.75,,,,,,,,,,,,,,,,
,,,,75~79,1,101.73,,,1,101.73,,,,,2,,,,203.46,3,,305.19,,,,1,101.73,4,,406.92,1,101.73,2,203.46,1,101.73,1,101.73,,,,,,,,,,,,,,,,,1,101.73,2,203.46,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,233.10,,,,,,,,,1,,233.10,,,1,233.10,,,,,,,,,,,,,,,,,,,,,,,2,466.20,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,526.32,,,,,,,,,,,,,,,,,,2,,1052.63,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,2,1052.63,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,14.20,,,,,,,,,,,,,,,,,,,,,,,,,1,14.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,21.08,1,21.08,,,,1,21.08,,,,,,,,,,,,,,,,,1,21.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,18.23,,,,,,,,,,,2,,36.46,,,,,,,,,,,,,,,,,,1,18.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,1,,14.51,1,14.51,,,,,,,,,,,,,,,,1,14.51,,,,,,,1,14.51,1,14.51,2,29.02,,,,,,,,,,,,,,,,,,
,,,,40~44,1,15.21,1,15.21,,,,,,,,,,,,,,,2,,30.43,1,15.21,,,,,,,,,,1,15.21,,,,,,,,,,,1,15.21,,,,,2,30.43,1,15.21,1,15.21,,,,,,,,,,,,,,
,,,,45~49,2,41.19,,,,,1,20.59,,,,,,,,,,,3,,61.78,2,41.19,,,,,,,,,,,,,,1,20.59,1,20.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,4,,107.12,2,53.56,,,,,,,,1,26.78,,,,,,,1,26.78,,,,,,,,,1,26.78,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,50.53,1,50.53,,,,,,,,,3,,151.59,1,50.53,2,,101.06,,,2,101.06,,,,,,,,,3,151.59,,,,,,,,,2,101.06,1,50.53,,,,,,,,,,,,,,,,,,
,,,,60~64,1,70.77,,,1,70.77,,,,,,,,,,,,,3,,212.31,1,70.77,2,,141.54,2,141.54,,,2,141.54,,,,,,,3,212.31,,,,,,,1,70.77,,,,,,,,,1,70.77,,,,,,,,,,,,
,,,,65~69,1,85.91,,,,,,,,,1,,,,85.91,,,,6,,515.46,1,85.91,2,,171.82,,,1,85.91,,,,,1,85.91,,,,,,,,,,,,,,,,,,,,,2,171.82,,,,,,,,,,,,
,,,,70~74,1,96.34,,,1,96.34,,,1,96.34,,,,,,,,,2,,192.68,1,96.34,4,,385.36,2,192.68,,,1,96.34,,,,,,,3,289.02,,,,,,,,,,,,,,,1,96.34,2,192.68,,,,,,,,,,,,
,,,,75~79,,,,,1,97.56,,,1,97.56,2,,,,195.12,,,,2,,195.12,,,1,,97.56,1,97.56,2,195.12,1,97.56,2,195.12,,,,,3,292.68,1,97.56,,,,,,,1,97.56,,,,,,,1,97.56,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,,207.90,,,5,,1039.50,,,,,,,,,,,1,207.90,1,207.90,,,1,207.90,,,,,,,,,,,,,2,415.80,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,2,,961.54,,,,,,,1,480.77,,,,,1,480.77,,,1,480.77,,,1,480.77,,,,,,,,,3,1442.31,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其他神經系統,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,14.01,,,,,,,,,,,,,,,,,,,,1,14.01,,,,,1,14.01,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,20.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.43,,,,,,,,,,,,,,,,,1,,20.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.06,,,,,,,,,,,,,,,,,1,,19.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,29.47,,,,,,,,,1,,,,14.73,,,,3,,44.20,,,,,,,,,,,,,,1,14.73,2,29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,29.78,,,,,,,,,,,,,,,,,1,,14.89,,,,,,1,14.89,2,29.78,,,,,,,,,,,1,14.89,,,1,14.89,,,,,2,29.78,,,,,,,,,,,,,,,,,,
,,,,45~49,8,155.49,,,,,,,,,,,,,,,,,3,,58.31,,,,,,1,19.44,5,97.18,2,38.87,,,1,19.44,,,1,19.44,1,19.44,,,1,19.44,1,19.44,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,126.10,,,,,2,50.44,1,25.22,3,,,,75.66,,,,2,,50.44,,,,,,2,50.44,1,25.22,,,1,25.22,1,25.22,,,,,1,25.22,,,,,1,25.22,,,,,1,25.22,,,,,,,,,,,,,,,,
,,,,55~59,2,86.73,,,1,43.37,1,43.37,,,1,,,,43.37,,,,6,,260.19,,,,,,,,1,43.37,1,43.37,,,,,,,,,,,,,,,,,,,,,1,43.37,,,,,,,,,,,,,,,,
,,,,60~64,3,212.16,1,70.72,,,,,,,1,,,,70.72,,,,4,,282.89,,,,,,1,70.72,3,212.16,1,70.72,,,1,70.72,2,141.44,,,2,141.44,,,,,,,,,,,,,,,1,70.72,,,,,,,,,,,,
,,,,65~69,3,254.02,,,,,,,1,84.67,,,,,,,,,3,,254.02,,,,,,2,169.35,3,254.02,1,84.67,1,84.67,4,338.70,,,,,3,254.02,,,,,,,,,,,,,,,3,254.02,,,,,,,,,,,,
,,,,70~74,1,107.41,,,,,1,107.41,,,2,,,,214.82,,,,2,,214.82,,,,,,2,214.82,2,214.82,,,4,429.65,,,1,107.41,,,,,1,107.41,,,,,1,107.41,1,107.41,,,,,3,322.23,,,,,,,,,,,,
,,,,75~79,,,,,,,1,110.38,1,110.38,3,,,,331.13,1,,110.38,2,,220.75,,,,,,4,441.50,2,220.75,1,110.38,1,110.38,,,,,,,5,551.88,,,2,220.75,,,,,,,,,,,6,662.25,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,204.92,,,1,204.92,,,,,,,1,204.92,,,,,,,,,,,,,1,204.92,,,1,204.92,1,204.92,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,2,,980.39,,,1,,490.20,1,490.20,2,980.39,,,1,490.20,1,490.20,1,490.20,,,1,490.20,,,,,,,,,1,490.20,,,,,1,490.20,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,,肝及肝內膽管,,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.44,,,,,,,,,,,,,,,,,,,,,1,22.44,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,19.71,,,,,,,,,,,1,,19.71,1,19.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,18.67,,,,,,,,,1,,,,18.67,,,,,,,,,1,,18.67,,,,,,,1,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,29.82,,,,,1,14.91,1,14.91,1,,,,14.91,,,,1,,14.91,,,2,,29.82,,,,,,,,,1,14.91,,,,,,,2,29.82,,,,,,,1,14.91,,,,,,,1,14.91,,,,,,,,,,
,,,,40~44,2,29.18,,,,,,,,,,,,,,,,,1,,14.59,,,1,,14.59,,,1,14.59,,,,,2,29.18,1,14.59,,,,,,,,,,,,,,,1,14.59,,,1,14.59,,,,,,,,,,,,
