,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,370.37,,,1,370.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,子宮體,,不明原發部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,,,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,169.49,1,169.49,,,,,,,1,,,,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,166.94,,,,,,,,,1,,,,166.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,346.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,251.26,,,,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,390.63,,,1,390.63,1,,,,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮體,,甲狀腺,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,112.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,170.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,171.82,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,172.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,226.76,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,皮膚,,直腸與肛門,,肺、支氣管及氣管,,,,,食道,,腎,,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,114.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,286.53,1,286.53,,,,,1,,,,286.53,1,286.53,,,,1,,286.53,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,404.86,,,2,,,,809.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,1010.10,,,,,,,1,,,,505.05,,,1,,505.05,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1298.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,,,非何杰金氏淋巴瘤,,胃,,,結直腸癌,,,腦,,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,1,128.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,237.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,178.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,161.55,,,,,,,,,1,,,,161.55,,,,,,,,,1,,161.55,1,161.55,,,,,,,,,,,,,,
,,,,65~69,,,,,2,389.86,,,,,,,,,,,,1,,194.93,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,1,287.36,1,287.36,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,772.20,,,,,,1,386.10,1,,386.10,1,,386.10,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,1369.86,1,,,,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,結直腸癌,,,,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,194.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,208.33,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,1,,233.64,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,169.49,1,169.49,1,169.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,171.53,,,,,,,,,,,,,,,,1,,171.53,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,174.83,,,1,174.83,,,1,,,,174.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,295.86,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,523.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,肝及肝內膽管,,,,,其他分界不明的部位,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,1,161.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,215.05,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,215.05,,,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,241.55,,,,,,,,,,,,,,
,,,,55~59,,,1,172.12,1,172.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,2,,339.56,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,180.83,,,,,,,,,1,,,,180.83,1,180.83,,,,,,,,,,,,1,180.83,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,280.90,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,323.62,1,323.62,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,558.66,,,,1,,558.66,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,其它淋巴瘤,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,結直腸癌,,,膀胱,,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,25~29,,,,,,,1,146.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,217.39,,,,,1,217.39,,,,,,,,,,1,,217.39,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,175.75,1,,175.75,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,345.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,184.16,,,,,,,,,1,,,,184.16,,,1,,184.16,,,,,,,,,1,184.16,,,,,,,,,,,,
,,,,70~74,,,1,250.00,,,,,,,,,,,,,,,,,,,,1,,250.00,,,,,,,,,,,,,,,,
,,,,75~79,,,2,638.98,,,1,319.49,1,319.49,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,632.91,,,,1,,632.91,,,,1,632.91,,,,,,,,,,,,,,
,,,,85+,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,骨、關節及關節軟骨,,結締組織、皮下組織及其他軟組織,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,152.44,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,,175.75,1,175.75,,,,,,,,,,,,,,
,,,,35~39,1,184.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,219.78,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,207.04,,,2,414.08,,,1,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,246.31,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,1,,189.39,,,1,189.39,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,2,,338.41,,,,2,,338.41,,,,,,,,,,,,,,,,
,,,,65~69,1,183.82,1,183.82,,,1,183.82,,,2,,,,367.65,,,3,,551.47,1,,183.82,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,228.31,,,1,,,,228.31,,,,,,,,,,,,2,456.62,,,,,,,,,,,,,,
,,,,75~79,1,346.02,1,346.02,,,,,,,,,,,,,,,,,1,,346.02,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,571.43,,,,,1,,,,571.43,,,,,,,,,,,,,,,,1,571.43,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,787.40,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,胃,,,食道,,,結直腸癌,,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,138.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,210.97,,,,,1,210.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,242.13,,,,,,,,,,,,,,,,,,,,1,,242.13,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,198.41,,,,,,,1,198.41,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,184.16,,,,,,,1,,184.16,,,,,1,184.16,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,215.98,,,,,1,215.98,,,,,,2,431.97,,,,1,,215.98,1,,215.98,,,1,215.98,,,,,,,,,,,,
,,,,75~79,,,1,334.45,,,,,,,1,,,,334.45,,,,,,,,,,,,,,,,1,334.45,,,,,,,,,,
,,,,80~84,,,,,1,510.20,,,1,510.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,806.45,1,806.45,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,子宮頸,,不明原發部位,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,肺、支氣管及氣管,,,胃,,,胰,,,結直腸癌,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,214.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,225.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,173.91,,,,,,,,,,,,1,173.91,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,191.94,,,,,,,,1,,191.94,1,,191.94,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,341.30,,,,,,,,,,1,,341.30,,,,,,,1,341.30,,,,,,,,,,,,,,
,,,,80~84,1,480.77,,,1,480.77,,,,,,,,,,,,,,,,,,1,,480.77,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,,消化器官其他分界不明部位,,,結直腸癌,,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,45~49,1,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,210.08,1,210.08,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,247.52,,,,,,1,247.52,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,1,,176.06,,,1,176.06,,,,,,,,,,,,
,,,,65~69,,,1,178.57,,,,,1,178.57,,,,,,2,357.14,,,,,,,,,,1,178.57,,,,,,,,,,,,,,
,,,,70~74,,,1,196.46,,,,,,,1,,,,196.46,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,322.58,1,322.58,,,,,,,,,,,1,,322.58,1,,322.58,,,,,,,,,,,,,,,,
,,,,80~84,,,1,418.41,1,418.41,,,,,,,,,,1,418.41,,,,,,,,,,,,1,418.41,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,,724.64,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,1,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,196.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,215.52,,,,,,,,,,,,,,,,,,,1,215.52,,,,,,,1,215.52,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,1,,259.07,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,177.94,,,,,,,,,,1,177.94,2,,355.87,,,,,,,,,,,1,177.94,1,177.94,,,,,,,,
,,,,65~69,,,2,360.36,,,,,1,180.18,1,,,,180.18,,,,,,1,,180.18,2,,360.36,1,180.18,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,,199.20,,,,,,,1,199.20,1,199.20,,,1,199.20,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,295.86,,,3,,887.57,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,,403.23,1,403.23,,,,,1,403.23,,,1,403.23,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,1,,227.27,,,,,,,,,,,,,,,,
,,,,50~54,1,204.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,251.89,,,,,,,,,1,,,,251.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,189.39,,,,,,,,,,,,,,1,189.39,,,,,,,,,,,,1,189.39,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,175.75,3,,,,527.24,1,175.75,1,,175.75,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,196.85,,,1,196.85,,,,,,,,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,264.55,,,,,,,,,,1,264.55,1,264.55,,,,,,,,,,,,
,,,,80~84,,,,,1,429.18,,,,,,,,,,,,,,,,,,,,,,,,,1,429.18,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,2,,1234.57,1,,617.28,,,,,,,,,,1,617.28,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,
