,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,48.83,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,1,48.83,,,,,1,48.83,,,,,,,,,,,,,,,,,,
,,,,35~39,2,94.25,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,,,,,,,,,,,,1,47.13,,,,,,,,,,,,
,,,,40~44,1,41.77,,,,,,,2,83.54,,,,,,,,1,41.77,,,,,,,,,,,,,,,,,,,,,,,1,41.77,,,,,,,,,,,,
,,,,45~49,4,162.14,,,,,,,3,121.61,,,,,,2,81.07,,,,,,,,,2,81.07,,,,,,,,,,,,,,,1,40.54,,,,,,,,,,,,
,,,,50~54,3,142.25,,,,,,,5,237.08,,,,,,,,1,47.42,1,,47.42,,,,1,47.42,,,,,,,,,,,,,,,1,47.42,,,,,,,,,,,,
,,,,55~59,,,,,,,,,4,281.69,,,,,,,,1,70.42,,,,1,,70.42,1,70.42,,,,,1,70.42,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,101.94,,,,,,,6,611.62,,,,,,3,305.81,1,101.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,203.87,,,,,,
,,,,65~69,,,,,,,,,1,98.62,,,,,,2,197.24,2,197.24,,,,,,,2,197.24,,,,,,,,,,,,,,,2,197.24,,,,,1,98.62,,,,,,
,,,,70~74,,,1,112.87,,,,,2,225.73,,,,,,,,,,,,,2,,225.73,1,112.87,,,,,,,1,112.87,,,,,1,112.87,,,,,,,2,225.73,,,,,,
,,,,75~79,,,,,,,,,2,309.60,1,,,,154.80,,,2,309.60,,,,3,,464.40,,,,,,,,,1,154.80,,,,,1,154.80,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,602.41,3,903.61,,,,,,,,1,301.20,,,,,,,,,,,,,,,,,,,,,,,,,1,301.20,1,301.20,,,,,,,,
,,,,85+,,,,,,,1,495.05,1,495.05,,,,,,1,495.05,1,495.05,1,,495.05,,,,1,495.05,,,,,,,,,,,1,495.05,1,495.05,,,1,495.05,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,1,34.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.92,,,,,,,,,,
,,,,30~34,1,45.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.26,,,1,48.26,1,48.26,1,48.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,210.53,,,,,,,,,,,,,,4,168.42,,,,,,,,,,,,,1,42.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,122.65,,,,,,,,,,,,,,2,81.77,,,,,,1,,40.88,1,40.88,1,40.88,,,,,,,,,,,,,,,3,122.65,,,,,,,,,,
,,,,50~54,1,45.54,,,,,,,,,,,,,,2,91.07,,,,,,,,,1,45.54,,,,,,,,,1,45.54,,,,,,,,,1,45.54,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,61.84,1,61.84,,,,,,3,,185.53,,,1,61.84,,,,,,,2,123.69,,,,,,,,,1,61.84,1,61.84,,,,,,
,,,,60~64,2,209.21,,,,,1,104.60,,,,,,,,4,418.41,,,,,,,,,3,313.81,,,,,,,,,1,104.60,,,,,,,,,,,,,,,,,,
,,,,65~69,2,199.00,,,,,,,,,1,,,,99.50,2,199.00,1,99.50,,,,1,,99.50,2,199.00,1,99.50,,,,,,,,,,,1,99.50,,,,,1,99.50,2,199.00,,,,,,
,,,,70~74,1,110.86,1,110.86,,,,,,,,,,,,3,332.59,,,,,,1,,110.86,3,332.59,1,110.86,,,,,,,2,221.73,1,110.86,,,,,,,,,3,332.59,,,,,,
,,,,75~79,,,,,,,1,147.49,,,1,,,,147.49,1,147.49,,,1,,147.49,3,,442.48,2,294.99,,,1,147.49,1,147.49,,,1,147.49,1,147.49,1,147.49,,,,,,,4,589.97,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,584.80,,,,,,,,,1,292.40,,,,,1,292.40,,,,,1,292.40,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,2,,869.57,1,434.78,,,,,,,1,434.78,,,,,1,434.78,,,,,,,2,869.57,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.15,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,35.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.57,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.59,1,42.59,,,,,,
,,,,35~39,1,49.50,,,,,,,,,,,,,,,,,,1,,49.50,,,,,,1,49.50,,,,,,,,,,,,,1,49.50,,,,,,,,,,,,
,,,,40~44,2,86.81,,,,,,,,,,,,,,1,43.40,,,,,,,,,,,1,43.40,4,173.61,,,,,,,,,,,,,,,,,,,1,43.40,,,,
,,,,45~49,3,122.20,,,,,,,,,,,,,,4,162.93,,,,,,,,,,,,,,,1,40.73,,,,,,,,,,,,,,,,,2,81.47,,,,
,,,,50~54,5,223.11,,,,,1,44.62,1,44.62,1,,,,44.62,3,133.87,1,44.62,,,,,,,,,,,1,44.62,,,,,,,,,,,1,44.62,,,,,,,2,89.25,1,44.62,,
,,,,55~59,2,111.86,,,,,,,,,1,,,,55.93,6,335.57,,,2,,111.86,,,,,,,,,,1,55.93,1,55.93,,,,,1,55.93,,,,,,,2,111.86,,,,,,
,,,,60~64,2,206.61,,,,,,,,,,,,,,1,103.31,,,1,,103.31,,,,,,2,206.61,,,1,103.31,,,,,,,1,103.31,1,103.31,2,206.61,,,,,,,,,,
,,,,65~69,1,100.10,,,,,,,,,,,,,,7,700.70,1,100.10,2,,200.20,1,,100.10,,,,,1,100.10,,,,,,,,,,,4,400.40,,,,,1,100.10,,,,,4,400.40
,,,,70~74,,,,,1,112.11,,,,,,,,,,3,336.32,,,4,,448.43,,,,,,3,336.32,,,,,,,,,1,112.11,,,,,,,,,,,,,,,1,112.11
,,,,75~79,,,,,,,,,,,,,,,,,,4,559.44,,,,,,,1,139.86,,,,,1,139.86,,,,,,,,,5,699.30,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,281.69,,,,,,,,,,,1,281.69,,,,,,,,,,,,,1,281.69,,,,,,,,,,,1,281.69
,,,,85+,,,1,404.86,,,,,,,1,,,,404.86,,,,,4,,1619.43,,,,,,,,,,,,,,,,,,,,1,404.86,1,404.86,,,,,,,,,1,404.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,1,47.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,81.47,,,,,,,,,,,,,,,,1,40.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,88.34,,,,,,,1,44.17,,,,,,,,,,,,,,,,1,44.17,,,,,,,,,1,44.17,2,88.34,,,,,1,44.17,,,,,,,,,,
,,,,45~49,1,41.20,,,,,,,,,,,,,,,,2,82.41,,,,,,,1,41.20,,,1,41.20,,,,,,,2,82.41,,,,,1,41.20,,,,,,,,,,
,,,,50~54,1,42.97,,,,,,,1,42.97,,,,,,,,,,,,,,,,,,1,42.97,,,,,,,1,42.97,1,42.97,,,1,42.97,1,42.97,,,,,,,,,,
,,,,55~59,3,158.14,,,,,1,52.71,1,52.71,,,,,,,,3,158.14,1,,52.71,1,,52.71,,,2,105.43,2,105.43,,,,,,,1,52.71,1,52.71,,,1,52.71,,,,,,,,,,
,,,,60~64,1,97.28,,,,,,,1,97.28,,,,,,1,97.28,1,97.28,,,,2,,194.55,,,1,97.28,,,,,,,,,,,,,3,291.83,1,97.28,,,,,,,,,,
,,,,65~69,,,,,,,1,101.01,,,,,,,,,,4,404.04,1,,101.01,2,,202.02,,,,,,,,,,,1,101.01,,,,,1,101.01,1,101.01,,,3,303.03,,,,,,
,,,,70~74,,,,,1,109.41,,,1,109.41,,,,,,,,2,218.82,4,,437.64,1,,109.41,,,,,,,,,1,109.41,3,328.23,1,109.41,,,2,218.82,,,,,3,328.23,,,,,,
,,,,75~79,,,,,,,,,1,141.84,,,,,,1,141.84,6,851.06,4,,567.38,4,,567.38,,,1,141.84,,,,,,,2,283.69,,,,,,,,,,,1,141.84,,,,,,
,,,,80~84,,,1,255.75,,,,,1,255.75,,,,,,,,2,511.51,2,,511.51,1,,255.75,,,,,,,2,511.51,,,1,255.75,1,255.75,,,,,,,1,255.75,2,511.51,,,,,,
,,,,85+,,,,,,,,,,,1,,,,409.84,,,,,,,,1,,409.84,,,,,,,,,,,,,,,,,1,409.84,,,,,2,819.67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.70,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,37.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,49.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.83,,,,,,,,,,,,,1,49.83,,,,,,
,,,,40~44,1,45.83,,,,,,,,,,,,,,2,91.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,40.40,,,,,,,,,,,,,,5,202.02,,,,,,1,,40.40,1,40.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,85.69,,,,,,,,,,,,,,1,42.84,,,2,,85.69,1,,42.84,,,,,1,42.84,,,,,,,,,1,42.84,2,85.69,,,,,,,,,,,,
,,,,55~59,1,50.43,1,50.43,,,,,,,,,,,,4,201.71,,,,,,1,,50.43,,,2,100.86,1,50.43,,,,,,,,,,,1,50.43,,,,,,,,,1,50.43,,
,,,,60~64,,,,,,,,,,,,,,,,6,514.14,,,2,,171.38,3,,257.07,,,,,,,,,,,,,1,85.69,,,,,,,,,,,,,,,1,85.69
,,,,65~69,1,101.73,,,,,,,1,101.73,1,,,,101.73,4,406.92,,,,,,2,,203.46,2,203.46,1,101.73,,,1,101.73,,,1,101.73,,,1,101.73,,,,,1,101.73,2,203.46,1,101.73,,,2,203.46
,,,,70~74,,,,,,,,,,,,,,,,2,225.99,,,1,,112.99,3,,338.98,,,,,1,112.99,1,112.99,,,1,112.99,,,,,1,112.99,,,1,112.99,1,112.99,,,,,1,112.99
,,,,75~79,1,142.25,1,142.25,1,142.25,1,142.25,2,284.50,,,,,,4,568.99,,,1,,142.25,3,,426.74,1,142.25,2,284.50,,,,,,,,,,,2,284.50,1,142.25,,,,,,,,,,,2,284.50
,,,,80~84,,,,,,,,,,,,,,,,1,232.56,,,1,,232.56,2,,465.12,,,,,,,,,,,,,,,1,232.56,1,232.56,,,1,232.56,,,,,,,,
,,,,85+,,,1,393.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,787.40,,,,,,,2,787.40,,,,,,,,,,,,,1,393.70
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.54,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,38.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,2,,73.86,1,,36.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,140.38,,,,,,,2,93.59,,,,,,,,,,1,,46.79,,,,,,,,,,,,,,,,,,,,1,46.79,,,,,,,,,,,,
,,,,45~49,3,125.47,,,,,,,,,1,,,,41.82,2,83.65,,,2,,83.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,124.33,,,,,1,41.44,,,,,,,,3,124.33,,,3,,124.33,1,,41.44,,,1,41.44,,,1,41.44,1,41.44,,,1,41.44,,,2,82.88,,,,,,,,,,,,
,,,,55~59,1,48.47,,,,,,,1,48.47,2,,,,96.95,7,339.31,2,96.95,2,,96.95,1,,48.47,,,1,48.47,1,48.47,,,,,,,,,,,,,,,1,48.47,,,,,,,,
,,,,60~64,3,221.24,1,73.75,,,,,,,,,,,,1,73.75,1,73.75,,,,,,,,,,,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,109.89,,,,,,,1,109.89,2,,,,219.78,6,659.34,2,219.78,1,,109.89,,,,2,219.78,1,109.89,,,1,109.89,,,,,2,219.78,,,1,109.89,,,1,109.89,,,,,,,,
,,,,70~74,1,112.36,,,,,,,,,1,,,,112.36,4,449.44,,,4,,449.44,,,,,,,,,,1,112.36,,,,,,,,,1,112.36,1,112.36,3,337.08,,,,,,,,
,,,,75~79,,,1,140.85,,,,,,,,,,,,2,281.69,2,281.69,2,,281.69,,,,1,140.85,,,,,2,281.69,,,,,,,2,281.69,,,,,3,422.54,,,,,,,,
,,,,80~84,,,,,1,214.13,,,,,,,,,,1,214.13,,,4,,856.53,,,,1,214.13,,,,,1,214.13,,,1,214.13,,,1,214.13,,,,,2,428.27,,,,,,,,
,,,,85+,,,,,,,,,,,2,,,,790.51,,,1,395.26,1,,395.26,,,,1,395.26,,,,,,,,,,,,,1,395.26,,,,,1,395.26,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,結直腸癌,,腎盂及其他泌尿系統,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,39.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,242.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,83.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,156.01,1,156.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肝及肝內膽管,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,92.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,187.97,,,,,1,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,120.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,144.72,1,144.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,215.05,1,215.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,小腸,,甲狀腺,,肝及肝內膽管,,肺、支氣管及氣管,,,,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,82.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,120.05,,,,,1,120.05,1,,,,120.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,139.28,,,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,156.99,,,,,,,,,,1,156.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,肝及肝內膽管,,腦,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,2,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,82.51,,,2,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,83.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
