,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,29.01,,,,,,,,,,,,5,145.05,,,,,,2,58.02,1,29.01,1,29.01,1,29.01,,,,,,,1,29.01,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,38.73,,,,,,,,,,1,38.73,1,38.73,1,,38.73,2,77.46,,,,,,,,,,,1,38.73,1,38.73,1,38.73,1,38.73,,,,,1,38.73,1,38.73,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,2,138.79,,,,,,2,138.79,,,1,69.40,2,138.79,1,69.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,83.89,,,,,,,,,,,,3,251.68,,,,,,,,,,2,167.79,,,,,,,,,1,83.89,,,,,,,1,83.89,,,1,83.89,,,,,,,,,,
,,,,65~69,,,,,,,,,1,108.81,,,,,,,,,,1,108.81,,,,2,217.63,,,,,,,1,108.81,,,,,2,217.63,,,1,108.81,,,,,,,,,1,108.81,2,217.63,,,,,,
,,,,70~74,1,106.61,,,,,,,,,1,,,,106.61,,,3,319.83,1,106.61,,,,8,852.88,,,,,,,,,,,,,2,213.22,1,106.61,,,,,,,1,106.61,,,,,1,106.61,,,,,,
,,,,75~79,1,124.84,1,124.84,,,,,,,,,,,,,,,,,,1,,124.84,1,124.84,1,124.84,2,249.69,,,1,124.84,,,,,1,124.84,,,,,,,,,1,124.84,,,1,124.84,2,249.69,,,,,,
,,,,80~84,,,,,1,327.87,,,,,,,,,,,,1,327.87,,,1,,327.87,2,655.74,,,,,,,1,327.87,,,,,1,327.87,,,,,,,,,,,,,1,327.87,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,5~9,,,,,,,,,,,1,,,,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.32,,,,,,,1,26.32,1,26.32,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,23.90,,,,,,,,,,,,,,,,,,,,1,23.90,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.35,,,,,,,,,,,,,,,1,24.35,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,22.76,,,,,,,1,,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.76,,,,,,,,
,,,,40~44,2,48.08,1,24.04,,,,,,,,,,,,,,1,24.04,,,,,,1,24.04,,,,,,,,,,,,,,,1,24.04,,,,,,,,,,,,,1,24.04,,,,,,
,,,,45~49,3,84.89,,,,,,,,,3,,,,84.89,,,,,2,56.59,2,,56.59,,,,,,,,,,,,,1,28.30,4,113.19,,,,,1,28.30,,,,,,,,,,,,,,,,
,,,,50~54,5,179.21,,,,,,,1,35.84,4,,,,143.37,,,,,1,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,71.68,,,,
,,,,55~59,2,126.02,,,,,,,,,3,,,,189.04,1,63.01,2,126.02,1,63.01,,,,,,1,63.01,,,,,,,1,63.01,,,3,189.04,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,2,164.20,,,1,82.10,2,,,,164.20,,,,,3,246.31,,,,,,2,164.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,107.18,,,,,,,1,107.18,1,,,,107.18,,,1,107.18,1,107.18,,,,1,107.18,1,107.18,,,,,,,,,,,,,,,1,107.18,,,,,,,,,1,107.18,,,1,107.18,,,,
,,,,70~74,,,2,229.62,,,,,,,1,,,,114.81,,,1,114.81,3,344.43,,,,2,229.62,,,1,114.81,,,,,1,114.81,,,1,114.81,,,,,,,,,,,,,,,,,1,114.81,,,,
,,,,75~79,,,,,1,116.28,1,116.28,,,2,,,,232.56,,,,,2,232.56,1,,116.28,1,116.28,,,,,,,,,,,,,2,232.56,,,,,1,116.28,,,,,1,116.28,,,,,4,465.12,,,,
,,,,80~84,1,300.30,,,1,300.30,,,,,1,,,,300.30,,,1,300.30,1,300.30,,,,1,300.30,,,,,,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,2,600.60,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,1562.50,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,1,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.32,,,,,,,1,26.32,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,23.68,,,,,,,,,,1,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,26.41,,,,,,,,,,,,,,,,1,26.41,,,,,,,,,,,,,,,,,,,,1,26.41,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,69.48,,,,,,,,,,,,,,,,1,23.16,,,,,,,,,,,,1,23.16,,,,,,,1,23.16,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,94.23,,,,,,,,,,,,,,,,3,70.67,,,,,,,,1,23.56,,,1,23.56,1,23.56,,,,,,,,,,,,,1,23.56,,,,,,,,,,,,,,
,,,,45~49,4,110.62,1,27.65,2,55.31,,,,,,,,,,,,3,82.96,,,1,,27.65,2,55.31,1,27.65,,,,,,,,,,,1,27.65,,,,,1,27.65,,,,,1,27.65,,,,,,,,,,
,,,,50~54,2,68.07,,,,,,,2,68.07,,,,,,,,3,102.11,1,34.04,1,,34.04,1,34.04,,,2,68.07,3,102.11,,,,,,,2,68.07,,,,,,,1,34.04,1,34.04,,,,,,,,,,,,
,,,,55~59,3,162.87,,,,,,,,,,,,,,1,54.29,,,,,,,,2,108.58,,,,,,,,,,,,,2,108.58,,,,,,,1,54.29,,,,,,,,,,,,,,
,,,,60~64,1,82.85,,,,,,,1,82.85,,,,,,,,4,331.40,,,,,,3,248.55,,,1,82.85,1,82.85,1,82.85,,,,,2,165.70,1,82.85,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,104.28,,,3,312.83,,,1,,104.28,3,312.83,,,1,104.28,1,104.28,,,,,1,104.28,1,104.28,1,104.28,,,3,312.83,,,,,3,312.83,,,,,,,,,,
,,,,70~74,2,238.38,,,,,,,,,1,,,,119.19,,,,,,,,,,5,595.95,1,119.19,,,,,,,,,,,1,119.19,,,,,,,,,,,1,119.19,,,,,,,,,,
,,,,75~79,,,,,,,,,1,111.98,,,,,,,,1,111.98,,,1,,111.98,5,559.91,1,111.98,1,111.98,1,111.98,,,,,1,111.98,1,111.98,,,,,1,111.98,,,,,4,447.93,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,250.63,,,,,,1,250.63,1,250.63,,,,,,,,,,,,,,,,,,,,,,,2,501.25,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,1,26.82,,,,,,,,,,1,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,23.60,,,,,2,,,,47.20,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.60,,,1,23.60,,,,,,,,,,,,,,,,
,,,,40~44,2,46.62,,,,,,,,,1,,,,23.31,,,,,,,,,,,,1,23.31,1,23.31,,,,,,,,,,,,,1,23.31,1,23.31,,,,,,,,,,,,,,,,
,,,,45~49,3,81.04,,,,,,,1,27.01,3,,,,81.04,,,2,54.02,2,54.02,,,,1,27.01,1,27.01,,,,,,,,,2,54.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,128.25,,,,,,,,,4,,,,128.25,,,2,64.12,,,,,,,,,,1,32.06,,,,,,,,,,,,,,,4,128.25,,,2,64.12,,,,,,,,,,,,
,,,,55~59,2,93.28,1,46.64,,,,,,,1,,,,46.64,,,,,,,,,,,,1,46.64,,,,,,,,,,,,,,,1,46.64,,,,,1,46.64,,,,,,,,,,,,
,,,,60~64,2,165.29,,,1,82.64,,,,,2,,,,165.29,,,,,,,,,,,,2,165.29,,,,,,,,,2,165.29,,,1,82.64,,,1,82.64,1,82.64,2,165.29,,,,,,,,,,,,
,,,,65~69,1,102.46,,,1,102.46,1,102.46,,,5,,,,512.30,,,,,3,307.38,,,,,,1,102.46,,,1,102.46,,,,,1,102.46,,,,,1,102.46,1,102.46,,,1,102.46,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,485.44,,,1,121.36,3,364.08,1,,121.36,,,,,2,242.72,,,,,,,4,485.44,,,,,,,,,,,1,121.36,,,,,,,,,,,,
,,,,75~79,,,,,1,114.68,1,114.68,,,1,,,,114.68,,,2,229.36,4,458.72,,,,,,2,229.36,2,229.36,1,114.68,1,114.68,,,2,229.36,,,,,,,,,2,229.36,6,688.07,,,,,,,,,,,,
,,,,80~84,,,1,213.22,,,,,,,1,,,,213.22,,,,,4,852.88,1,,213.22,,,,,,,,,,,,,,,1,213.22,,,,,,,,,3,639.66,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,男性乳房,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.91,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.74,,,,,,,,,1,26.74,,,,,,,,,,,,,,,,
,,,,20~24,,,1,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,24.31,,,,,,1,24.31,,,,,1,,24.31,,,,,1,24.31,,,,,,,,,,,,,1,24.31,,,,,,,,,,,,,,,,,,
,,,,35~39,2,48.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,23.22,,,,,,,,,,,,,,2,46.44,,,3,69.65,,,,,,,,,,1,23.22,,,1,23.22,,,1,23.22,,,,,,,,,1,23.22,1,23.22,,,,,,,,,,
,,,,45~49,4,105.74,,,1,26.43,,,,,,,,,,,,,,1,26.43,1,,26.43,,,,,1,26.43,1,26.43,1,26.43,,,1,26.43,1,26.43,,,,,,,,,3,79.30,,,,,,,,,,,,
,,,,50~54,2,61.58,,,,,,,,,,,,,,,,,,5,153.94,,,,2,61.58,,,,,,,,,,,,,1,30.79,,,,,,,1,30.79,,,,,,,,,,,,,,
,,,,55~59,3,124.58,,,1,41.53,,,1,41.53,,,,,,,,,,3,124.58,3,,124.58,1,41.53,1,41.53,,,1,41.53,,,,,,,2,83.06,,,,,,,1,41.53,1,41.53,,,,,,,,,,,,
,,,,60~64,5,400.32,,,1,80.06,,,1,80.06,1,,,,80.06,1,80.06,,,1,80.06,1,,80.06,,,,,,,,,,,,,,,1,80.06,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,197.82,,,1,98.91,,,,,,,,,,1,98.91,,,3,296.74,3,,296.74,2,197.82,,,,,,,,,,,,,2,197.82,,,,,,,,,,,,,,,5,494.56,,,,,,
,,,,70~74,,,1,120.34,,,,,,,,,,,,,,1,120.34,2,240.67,3,,361.01,8,962.70,,,1,120.34,1,120.34,,,,,,,1,120.34,,,,,,,,,,,,,,,4,481.35,,,,,,
,,,,75~79,1,119.33,,,,,1,119.33,1,119.33,1,,,,119.33,,,,,4,477.33,4,,477.33,5,596.66,1,119.33,3,358.00,,,,,,,1,119.33,2,238.66,,,,,,,2,238.66,1,119.33,,,,,1,119.33,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,196.08,,,1,196.08,1,,196.08,,,,,1,196.08,,,,,,,,,1,196.08,,,,,,,1,196.08,,,,,1,196.08,2,392.16,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,25.59,,,,,,,,,,,,,,1,25.59,,,,,1,25.59,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,22.23,,,,,,,,,,,,,,,,,,,1,22.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,23.49,,,,,,,,,1,,,,23.49,,,,,1,23.49,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.49,,,,,,,,,,,,,,
,,,,35~39,1,24.45,,,,,,,,,,,,,,1,24.45,,,,,,,,,,,,,,,,1,24.45,,,1,24.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,71.31,,,1,23.77,,,,,3,,,,71.31,1,23.77,,,,,,,,,,,,,,,,1,23.77,,,,,,,,,,,1,23.77,,,,,,,,,,,,,,,,
,,,,45~49,4,99.88,,,,,,,,,6,,,,149.81,1,24.97,2,49.94,,,1,,24.97,,,,,,,,,2,49.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,58.81,,,,,,,,,2,,,,58.81,,,1,29.40,,,3,,88.21,,,,,,,,,2,58.81,,,,,,,,,,,,,1,29.40,,,,,,,,,,,,,,
,,,,55~59,3,119.86,,,,,2,79.90,,,3,,,,119.86,2,79.90,1,39.95,1,39.95,,,,1,39.95,,,,,,,2,79.90,,,1,39.95,2,79.90,,,1,39.95,,,,,,,1,39.95,,,,,,,,,,
,,,,60~64,2,141.34,1,70.67,,,,,2,141.34,3,,,,212.01,2,141.34,2,141.34,,,,,,,,1,70.67,,,,,,,,,,,,,,,2,141.34,,,,,,,1,70.67,,,,,,,,,,
,,,,65~69,,,,,,,1,94.97,,,,,,,,4,379.87,,,1,94.97,2,,189.93,2,189.93,1,94.97,,,,,2,189.93,,,,,,,,,3,284.90,,,,,,,,,,,,,,,,,,
,,,,70~74,1,122.10,,,1,122.10,,,1,122.10,3,,,,366.30,2,244.20,4,488.40,,,1,,122.10,,,,,,,1,122.10,2,244.20,1,122.10,,,,,,,1,122.10,,,,,2,244.20,1,122.10,,,,,,,,,,
,,,,75~79,2,255.43,1,127.71,,,1,127.71,1,127.71,2,,,,255.43,4,510.86,5,638.57,,,3,,383.14,1,127.71,2,255.43,,,,,2,255.43,,,,,,,,,,,,,,,,,1,127.71,,,,,,,,,,
,,,,80~84,,,,,,,,,2,359.07,2,,,,359.07,,,4,718.13,,,2,,359.07,,,,,,,,,2,359.07,,,,,,,,,,,,,,,,,1,179.53,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,458.72,1,458.72,,,,,,,,,,,,1,458.72,,,,,,,,,,,,,,,,,1,458.72,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.60,,,,,,,,,,,,,,
,,,,35~39,1,25.19,,,,,,,1,25.19,,,,,,,,,,,,,,,1,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,70.49,,,,,,,,,,,,,,,,1,23.50,,,,,,,,,,,,,,1,23.50,,,,,,,,,1,23.50,,,,,,,,,2,46.99,,,,,,,,
,,,,45~49,6,146.16,1,24.36,,,1,24.36,,,,,,,,,,3,73.08,,,,,,,,2,48.72,2,48.72,,,2,48.72,,,,,1,24.36,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,57.77,,,,,1,28.89,1,28.89,,,,,,,,4,115.54,,,,,,1,28.89,2,57.77,,,2,57.77,3,86.66,1,28.89,,,,,,,1,28.89,1,28.89,,,,,,,,,,,1,28.89,,,,
,,,,55~59,1,36.66,,,,,,,1,36.66,1,,,,36.66,,,5,183.28,,,1,,36.66,1,36.66,3,109.97,,,,,2,73.31,1,36.66,,,,,1,36.66,,,,,,,1,36.66,1,36.66,1,36.66,,,1,36.66,,,,
,,,,60~64,5,324.25,,,1,64.85,1,64.85,1,64.85,,,,,,,,1,64.85,,,,,,2,129.70,2,129.70,,,,,1,64.85,1,64.85,,,,,,,2,129.70,,,,,,,,,,,,,2,129.70,,,,
,,,,65~69,3,269.06,,,1,89.69,,,,,1,,,,89.69,1,89.69,5,448.43,,,,,,1,89.69,4,358.74,,,,,1,89.69,2,179.37,,,,,1,89.69,2,179.37,,,,,,,,,1,89.69,1,89.69,5,448.43,,,,
,,,,70~74,2,246.61,,,,,,,,,,,,,,,,3,369.91,,,,,,1,123.30,3,369.91,,,1,123.30,,,,,,,,,,,,,,,,,,,1,123.30,,,,,2,246.61,,,,
,,,,75~79,1,137.36,,,,,,,,,1,,,,137.36,1,137.36,2,274.73,,,,,,2,274.73,2,274.73,,,2,274.73,2,274.73,,,1,137.36,,,,,1,137.36,,,,,,,2,274.73,,,,,4,549.45,,,,
