,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,30.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,56.69,,,1,28.34,,,2,56.69,,,,,,,,,,1,,28.34,,,,,,,,,,,,,,,,,1,28.34,,,,,,,,,,,,,,,,,,
,,,,40~44,5,137.85,,,,,1,27.57,,,,,,,,,,,,,,,,,2,55.14,,,,,1,27.57,,,1,27.57,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,67.32,,,,,1,33.66,,,,,,,,,,1,33.66,,,,,,2,67.32,,,1,33.66,1,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,41.98,,,,,4,167.93,,,,,,1,41.98,2,83.96,,,,,,,,,,,,3,125.94,,,,,,,1,41.98,,,,,,,,,,,,,,,,,,
,,,,55~59,1,71.23,,,,,,,2,142.45,,,,,,1,71.23,1,71.23,,,,1,71.23,1,71.23,,,,,,,,,,,,,2,142.45,,,1,71.23,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,2,221.48,,,,,,,,5,553.71,1,,110.74,,,,,,,,,,,,,,,1,110.74,,,,,1,110.74,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,152.67,1,,,,152.67,,,,,,,,,,1,152.67,,,,,,,,,,,1,152.67,,,,,2,305.34,,,,,,,,,,,,,,
,,,,70~74,1,150.83,1,150.83,,,,,5,754.15,,,,,,1,150.83,3,452.49,,,,3,452.49,,,,,,,1,150.83,,,,,1,150.83,,,,,1,150.83,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,127.23,2,254.45,,,,,,,,,,,,,,,2,254.45,,,,,3,381.68,1,127.23,,,3,381.68,,,1,127.23,7,890.59,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,289.86,1,289.86,,,,,,1,289.86,3,869.57,,,,1,289.86,,,,,,,,,,,,,1,289.86,,,,,1,289.86,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,704.23,,,,,,,,2,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.70,,,,,,,,,,,,,,,,,,
,,,,25~29,1,28.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,54.00,,,1,27.00,,,1,27.00,,,,,,2,54.00,,,,,,,,,,,,1,27.00,,,,,,,,,,,,,,,,,2,54.00,,,,,,,,,,
,,,,45~49,3,96.40,,,1,32.13,1,32.13,,,,,,,,4,128.53,,,1,,32.13,1,32.13,,,,,,,,,,,,,,,,,,,,,,,1,32.13,,,,,,,,,,
,,,,50~54,2,79.71,,,,,,,,,,,,,,3,119.57,,,1,,39.86,,,,,,,1,39.86,1,39.86,,,,,1,39.86,,,1,39.86,,,,,1,39.86,1,39.86,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,60.46,,,,,,2,120.92,,,1,60.46,,,1,60.46,,,1,60.46,1,60.46,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,217.63,,,,,,,1,108.81,,,,,,6,652.88,,,,,,3,326.44,,,,,,,,,,,,,,,,,,,,,,,,,1,108.81,1,108.81,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,2,,284.50,2,284.50,,,1,142.25,,,,,,,,,1,142.25,,,,,,,1,142.25,,,,,3,426.74,,,,,,
,,,,70~74,,,2,327.87,,,,,,,1,,,,163.93,1,163.93,,,,,,2,327.87,,,,,,,1,163.93,,,,,2,327.87,,,,,1,163.93,,,,,1,163.93,2,327.87,,,,,,
,,,,75~79,1,132.45,1,132.45,,,,,1,132.45,,,,,,3,397.35,,,1,,132.45,7,927.15,,,3,397.35,1,132.45,,,,,,,3,397.35,,,,,,,,,,,,,1,132.45,,,,,,
,,,,80~84,,,,,,,,,1,259.74,,,,,,,,1,259.74,,,,2,519.48,1,259.74,,,2,519.48,,,,,,,1,259.74,,,,,,,2,519.48,,,,,2,519.48,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,1,32.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.46,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,1,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.47,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,29.47,,,1,29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,58.55,,,,,,,,,,,,,,2,58.55,,,,,,,,,,,,1,29.27,,,,,,,,,,,,,1,29.27,,,1,29.27,,,,,,,,,,
,,,,40~44,2,54.22,,,,,,,,,,,,,,1,27.11,,,1,,27.11,,,,,1,27.11,1,27.11,,,,,,,,,1,27.11,,,,,,,,,1,27.11,,,,,,,,
,,,,45~49,2,60.85,,,,,,,,,,,,,,,,,,1,,30.42,,,1,30.42,,,3,91.27,,,,,,,,,,,,,,,,,1,30.42,,,,,,,,,,
,,,,50~54,3,113.16,1,37.72,,,,,,,1,,,,37.72,5,188.61,,,1,,37.72,1,37.72,,,2,75.44,2,75.44,,,,,,,,,1,37.72,,,,,,,,,,,,,,,,,,
,,,,55~59,2,107.70,,,,,1,53.85,,,,,,,,,,,,,,,4,215.40,,,,,1,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,214.82,,,1,107.41,,,,,,,,,,2,214.82,,,1,,107.41,3,322.23,,,,,,,1,107.41,,,,,1,107.41,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,4,523.56,,,1,,130.89,,,,,,,,,,,,,1,130.89,,,,,,,1,130.89,,,,,,,,,1,130.89,,,,
,,,,70~74,2,357.14,,,,,,,1,178.57,,,,,,2,357.14,,,1,,178.57,2,357.14,,,,,,,,,1,178.57,,,,,,,,,,,1,178.57,1,178.57,,,,,,,,,,
,,,,75~79,,,2,276.63,,,,,,,,,,,,3,414.94,,,,,,8,1106.50,2,276.63,4,553.25,,,,,,,,,,,,,,,,,1,138.31,,,,,,,2,276.63,,,,
,,,,80~84,,,,,,,,,,,,,,,,4,947.87,,,,,,2,473.93,,,,,1,236.97,,,,,1,236.97,,,,,,,,,,,,,,,1,236.97,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,3,1421.80,,,2,947.87,,,,,,,,,,,,,,,,,1,473.93,,,,,,,1,473.93,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,39.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.06,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.21,,,,,,,,,,,,,,,,,,
,,,,35~39,2,59.90,,,,,,,,,2,,,,59.90,,,,,,,,,,,,,,,,,,,,,,1,29.95,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,55.49,,,,,,,,,2,,,,55.49,,,,,,,,,,,,1,27.75,1,27.75,,,2,55.49,,,,,,,,,,,2,55.49,,,,,,,,,,,,
,,,,45~49,3,86.61,,,1,28.87,,,1,28.87,4,,,,115.47,,,1,28.87,,,,,,2,57.74,2,57.74,,,,,,,,,1,28.87,,,1,28.87,,,3,86.61,,,,,,,,,,,,
,,,,50~54,1,37.12,,,,,,,,,4,,,,148.48,1,37.12,2,74.24,,,,,,,,2,74.24,,,,,,,1,37.12,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,146.70,1,48.90,1,48.90,,,,,6,,,,293.40,2,97.80,2,97.80,,,,,,1,48.90,,,,,,,,,,,,,,,,,1,48.90,,,,,,,,,,,,,,
,,,,60~64,2,191.94,,,,,1,95.97,,,1,,,,95.97,1,95.97,2,191.94,,,,,,1,95.97,1,95.97,,,,,1,95.97,,,,,,,,,,,,,,,2,191.94,,,,,,,,
,,,,65~69,3,384.12,,,,,,,,,,,,,,1,128.04,5,640.20,1,,128.04,,,1,128.04,,,,,,,,,,,,,,,,,1,128.04,1,128.04,,,,,,,,,,,,
,,,,70~74,1,179.53,1,179.53,,,1,179.53,,,,,,,,1,179.53,4,718.13,,,,,,1,179.53,,,,,1,179.53,2,359.07,,,,,,,,,1,179.53,,,,,3,538.60,,,,,,,,
,,,,75~79,,,,,,,,,,,2,,,,301.66,4,603.32,8,1206.64,1,,150.83,,,1,150.83,2,301.66,1,150.83,,,2,301.66,,,,,,,,,,,,,1,150.83,3,452.49,,,,,,,,
,,,,80~84,1,212.31,,,,,,,1,212.31,,,,,,2,424.63,1,212.31,1,,212.31,,,3,636.94,1,212.31,,,,,,,2,424.63,,,,,,,,,,,1,212.31,2,424.63,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,440.53,,,,,2,,881.06,,,,,,,1,440.53,,,,,,,,,,,,,,,,,,,1,440.53,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,1,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.12,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,27.81,,,,,,,,,,,,,,,,,,,,,,,,1,27.81,,,,,,,,,,,,,,,,,,
,,,,30~34,2,57.49,,,,,,,1,28.74,,,,,,,,,,1,,28.74,,,,,,,,,,,,,,,,,,,,,1,28.74,,,,,,,,,,,,,,
,,,,35~39,1,30.17,,,1,30.17,1,30.17,,,1,,,,30.17,,,1,30.17,1,,30.17,,,,,,,,,,,,,,,,,,,,,1,30.17,,,1,30.17,,,,,,,,,,
,,,,40~44,4,110.65,,,,,,,,,2,,,,55.33,,,2,55.33,,,,,,1,27.66,,,,,,,,,,,,,1,27.66,,,1,27.66,1,27.66,,,,,,,,,,,,
,,,,45~49,7,194.99,,,1,27.86,1,27.86,2,55.71,,,,,,,,,,3,,83.57,,,1,27.86,,,,,,,,,,,1,27.86,,,,,2,55.71,,,,,,,,,,,,,,
,,,,50~54,6,210.45,1,35.08,,,,,,,1,,,,35.08,,,1,35.08,1,,35.08,,,,,3,105.23,,,,,,,2,70.15,,,,,,,2,70.15,,,,,,,,,,,,,,
,,,,55~59,3,135.81,,,,,,,,,3,,,,135.81,,,2,90.54,3,,135.81,2,90.54,1,45.27,2,90.54,,,,,1,45.27,1,45.27,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,85.91,1,85.91,,,,,1,85.91,2,,,,171.82,,,,,1,,85.91,,,,,3,257.73,,,1,85.91,,,2,171.82,,,,,1,85.91,,,,,,,3,257.73,,,,,,,,
,,,,65~69,,,,,,,1,119.05,,,1,,,,119.05,,,,,1,,119.05,,,1,119.05,,,1,119.05,,,,,,,,,,,,,,,,,,,3,357.14,,,,,,,,
,,,,70~74,2,340.14,,,,,,,,,1,,,,170.07,,,,,4,,680.27,,,2,340.14,,,,,,,,,2,340.14,,,,,,,,,,,,,1,170.07,,,,,,,,
,,,,75~79,1,155.04,,,,,1,155.04,2,310.08,1,,,,155.04,,,,,1,,155.04,1,155.04,1,155.04,,,1,155.04,,,,,2,310.08,,,,,,,1,155.04,,,,,4,620.16,,,,,,,,
,,,,80~84,,,,,,,,,2,338.41,2,,,,338.41,,,1,169.20,3,,507.61,,,,,,,,,,,,,2,338.41,,,,,,,,,,,,,4,676.82,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,370.37,,,2,,740.74,,,,,,,,,,,,,1,370.37,,,,,,,,,,,,,2,740.74,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,30~34,2,55.26,,,,,1,27.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,60.19,,,,,,,,,,,,,,1,30.09,,,1,,30.09,,,,,,,,,,,1,30.09,,,1,30.09,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,112.33,,,,,,,,,1,,,,28.08,,,1,28.08,,,,,,1,28.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,81.77,,,,,,,,,1,,,,27.26,1,27.26,2,54.51,,,,,,2,54.51,,,,,1,27.26,,,,,,,1,27.26,,,,,,,,,,,,,,,,,,
,,,,50~54,2,67.87,,,,,1,33.93,,,4,,,,135.73,1,33.93,2,67.87,,,,2,67.87,2,67.87,1,33.93,,,,,3,101.80,1,33.93,,,,,1,33.93,1,33.93,,,,,,,,,,,,,,
,,,,55~59,2,84.89,1,42.44,1,42.44,,,,,4,,,,169.78,1,42.44,3,127.33,,,,1,42.44,1,42.44,1,42.44,,,,,,,,,1,42.44,1,42.44,,,1,42.44,1,42.44,1,42.44,,,,,,,,,,
,,,,60~64,,,,,,,,,,,2,,,,147.93,3,221.89,2,147.93,,,,1,73.96,2,147.93,1,73.96,,,,,1,73.96,,,,,,,,,,,,,1,73.96,,,,,,,,,,
,,,,65~69,1,119.19,,,,,,,,,5,,,,595.95,,,1,119.19,,,,,,1,119.19,,,1,119.19,,,,,,,,,1,119.19,,,,,,,4,476.76,,,,,,,,,,
,,,,70~74,1,163.67,1,163.67,,,2,327.33,1,163.67,3,,,,491.00,,,2,327.33,,,,1,163.67,1,163.67,1,163.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,168.35,2,,,,336.70,2,336.70,4,673.40,1,,168.35,2,336.70,,,,,,,1,168.35,1,168.35,,,,,,,,,,,,,4,673.40,,,,,,,,,,
,,,,80~84,,,,,,,,,1,151.52,,,,,,1,151.52,2,303.03,,,,1,151.52,3,454.55,1,151.52,,,,,1,151.52,,,,,,,,,,,,,1,151.52,,,,,,,,,,
,,,,85+,,,,,,,,,1,344.83,,,,,,,,1,344.83,,,,,,,,,,,,1,344.83,,,,,,,,,,,,,,,1,344.83,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,直腸與肛門,,,,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,62.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,204.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,131.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,671.14,,,1,223.71,,,,,,1,223.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,305.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,401.61,,,2,,,,803.21,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,520.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,眼及淚腺,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,51.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,241.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,2380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
