,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,137.27,,,1,68.63,,,,,,,,,,,,,,,,,,1,68.63,,,,,1,68.63,4,274.54,1,68.63,,,,,,,1,68.63,1,68.63,1,68.63,,,,,,,,,1,68.63,,,,,,,,,,
,,,,70~74,,,1,95.33,,,,,,,,,,,,,,,,,,,1,,95.33,,,,,,,,,1,95.33,,,,,,,1,95.33,,,,,,,,,1,95.33,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,151.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,279.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,骨、關節及關節軟骨,,淋巴結,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,15.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,1,12.78,,,,,,,,,,,,1,12.78,,,1,12.78,,,,,1,12.78,,,,,,,,,,,1,12.78,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.62,,,2,27.24,,,,,,,,,,,,,,,1,13.62,,,,,,,1,13.62,,,,,,,,,,,,
,,,,30~34,,,2,24.66,3,37.00,,,,,,,,,,1,12.33,,,,,,,,,,,1,12.33,1,12.33,2,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,69.09,5,57.58,1,11.52,,,,,,,,,,,,,,,1,,11.52,,,,,,,,,,,,,,,1,11.52,,,,,,,,,1,11.52,,,,,,,,,,,,,,,,,,
,,,,40~44,1,12.62,5,63.08,2,25.23,2,25.23,,,1,,,,12.62,,,,,,1,12.62,,,,,,,,,,,,1,12.62,,,,,1,12.62,,,,,,,3,37.85,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,10,157.73,2,31.55,3,47.32,1,15.77,,,,,,,,2,,31.55,,,1,,15.77,,,,,,,1,15.77,2,31.55,1,15.77,1,15.77,1,15.77,1,15.77,,,,,,,,,,,,,,,,,1,15.77,,,,,,,,
,,,,50~54,,,,,2,58.19,,,,,1,,,,29.10,,,1,,29.10,,,,,,,,,,,,2,58.19,,,,,,,1,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,73.48,2,73.48,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.74,2,73.48,,,,,1,36.74,,,,,,,1,36.74,,,,,,,,,,,,,1,36.74,,,,,,
,,,,60~64,1,50.35,,,3,151.06,,,,,,,,,,,,1,,50.35,,,1,,50.35,,,,,,,,,2,100.70,,,,,1,50.35,,,,,,,1,50.35,,,,,,,,,1,50.35,,,,,,,,,,
,,,,65~69,,,2,135.32,,,,,,,2,,,,135.32,,,,,,1,67.66,1,,67.66,,,,,,,,,1,67.66,,,,,1,67.66,,,,,,,4,270.64,,,,,1,67.66,,,1,67.66,,,1,67.66,,,,,,
,,,,70~74,,,,,2,177.30,,,,,,,,,,1,88.65,1,,88.65,,,2,,177.30,1,88.65,,,,,1,88.65,2,177.30,,,,,1,88.65,,,,,,,1,88.65,,,1,88.65,1,88.65,,,,,,,,,,,,,,
,,,,75~79,,,,,1,146.63,,,,,1,,,,146.63,,,1,,146.63,,,2,,293.26,,,,,,,1,146.63,2,293.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,,245.10,,,1,,245.10,,,,,,,2,490.20,1,245.10,,,,,,,,,,,1,245.10,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,790.51,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,2,,25.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,,12.13,,,,,,,,,,,,,,,,1,12.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,39.91,,,,,,,,,,,,,,,,,,,1,,13.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,12.35,1,12.35,,,,,,,,,,,,,,,,,,,,,,1,12.35,1,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,11.36,2,22.71,2,22.71,,,,,,,,,,1,11.36,,,,,,,,,,,,,,,,,,,,,1,11.36,,,,,,,,,2,22.71,,,1,11.36,1,11.36,,,,,,,,,,,,,,
,,,,40~44,,,6,72.96,2,24.32,2,24.32,,,,,,,,,,,,,,,,,,2,24.32,,,,,2,24.32,,,,,,,,,,,,,,,,,,,1,12.16,,,,,,,,,,,,,,,,
,,,,45~49,,,8,117.66,5,73.54,2,29.42,,,,,,,,,,,,,,,,,,1,14.71,,,,,,,3,44.12,1,14.71,,,,,,,,,,,,,,,2,29.42,,,,,,,,,,,,,,,,
,,,,50~54,,,1,26.34,2,52.69,2,52.69,,,,,,,,,,,,,,,,,,1,26.34,,,,,,,1,26.34,,,,,,,,,1,26.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,103.56,1,34.52,,,,,,,,,,,,,,,,,,,,,,1,34.52,,,,,,,,,,,,,,,,,,,,,,,1,34.52,,,,,,,,,,,,,,,,
,,,,60~64,,,1,46.84,3,140.52,2,93.68,1,46.84,,,,,,,,1,,46.84,1,46.84,,,,1,46.84,,,,,,,1,46.84,,,1,46.84,,,,,,,,,1,46.84,1,46.84,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,66.36,,,,,1,,,,66.36,1,66.36,,,,,,,,,4,265.43,1,66.36,,,1,66.36,2,132.71,,,,,1,66.36,1,66.36,1,66.36,,,3,199.07,,,,,1,66.36,,,,,,,,,,,,,,
,,,,70~74,,,,,3,251.89,,,,,,,,,,,,,,,,,,,,2,167.93,,,,,,,2,167.93,,,,,1,83.96,,,,,1,83.96,,,,,,,1,83.96,,,,,,,,,,,,,,
,,,,75~79,,,1,134.05,1,134.05,,,,,,,,,,,,1,,134.05,,,,,,1,134.05,,,,,2,268.10,1,134.05,,,,,5,670.24,,,1,134.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,476.19,,,,,1,238.10,,,,,,,,,,,,,,,2,476.19,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,362.32,1,362.32,,,,,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,,10.96,,,1,,10.96,1,10.96,,,,,,,,,,,,,,,,,,,,,,,1,10.96,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,11.57,,,,,,,,,1,11.57,1,11.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,13.54,,,,,,,,,,,,1,13.54,,,,,,,,,,,,,,,,,,,,,,,,,1,13.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,12.39,,,1,12.39,,,,,,,,1,12.39,,,,,,,,,,,,,,,,,,,,,1,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,22.38,1,11.19,,,,,,,,,,3,33.57,,,,,,,,,,,,,,,,,1,11.19,,,,,,,1,11.19,1,11.19,,,,,,,,,,,1,11.19,1,11.19,,,,,,,,,,
,,,,40~44,,,4,47.92,2,23.96,,,1,11.98,1,,,,11.98,3,35.94,,,,,,,,,2,23.96,,,,,,,,,1,11.98,2,23.96,,,2,23.96,,,1,11.98,,,1,11.98,,,,,,,,,,,,,,,,,,
,,,,45~49,,,11,151.35,2,27.52,,,1,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.76,2,27.52,,,,,,,1,13.76,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,92.27,2,46.14,2,46.14,,,,,,,,,,,,,,,,,,,,2,46.14,,,1,23.07,,,1,23.07,,,,,1,23.07,,,1,23.07,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,67.54,,,3,101.32,1,33.77,1,,,,33.77,1,33.77,,,,,,1,,33.77,2,67.54,1,33.77,,,,,,,2,67.54,,,,,1,33.77,,,5,168.86,,,,,1,33.77,,,1,33.77,,,,,,,,,,,,
,,,,60~64,,,2,87.26,5,218.15,1,43.63,1,43.63,,,,,,1,43.63,,,,,,,,,,,2,87.26,,,,,1,43.63,1,43.63,3,130.89,1,43.63,1,43.63,,,2,87.26,,,,,,,,,,,,,1,43.63,,,,,,,,
,,,,65~69,,,1,64.52,1,64.52,1,64.52,,,,,,,,,,2,,129.03,1,64.52,,,,1,64.52,1,64.52,,,,,,,1,64.52,2,129.03,,,,,,,1,64.52,,,,,2,129.03,,,,,,,,,,,,,,,,
,,,,70~74,1,78.43,1,78.43,2,156.86,1,78.43,1,78.43,,,,,,,,,,,,,,,,,,3,235.29,,,,,,,1,78.43,3,235.29,1,78.43,2,156.86,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,123.92,1,123.92,,,,,,,,1,123.92,,,,,,,,,,,,,1,123.92,,,,,1,123.92,2,247.83,,,3,371.75,,,4,495.66,1,123.92,,,,,1,123.92,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,1,229.36,,,,,,,,,1,229.36,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,333.33,,,1,333.33,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,11.27,,,,,,,,,1,11.27,,,,,,,,,,,,,,,,,,,1,11.27,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,26.12,,,,,,,,,,,,,,,,,1,13.06,,,,,,1,13.06,,,,,,,,,,,,,1,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,25.22,,,,,,,,,,,,,,,,,,,,,,,,1,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,44.76,3,33.57,,,,,,,,,,,,2,,22.38,,,,,,,,,,,,,,,,1,11.19,,,,,,,,,,,,,,,1,11.19,,,,,,,,,,,,,,,,
,,,,40~44,,,8,94.94,3,35.60,1,11.87,,,1,,,,11.87,,,,,,,,,,,1,11.87,1,11.87,,,,,1,11.87,,,,,,,,,2,23.74,,,,,,,1,11.87,1,11.87,,,,,,,,,,,,,,
,,,,45~49,,,7,93.37,4,53.35,1,13.34,,,,,,,,,,,,,,,1,,13.34,1,13.34,,,,,,,,,2,26.68,1,13.34,1,13.34,,,1,13.34,,,,,1,13.34,1,13.34,,,,,,,,,,,,,,,,
,,,,50~54,,,10,197.51,2,39.50,1,19.75,1,19.75,,,,,,,,,,,1,19.75,,,,1,19.75,,,,,1,19.75,1,19.75,,,2,39.50,1,19.75,,,1,19.75,,,1,19.75,,,1,19.75,,,,,,,,,,,,,,,,
,,,,55~59,1,33.41,6,200.47,1,33.41,,,,,,,,,,,,,,,,,,,,,,2,66.82,,,,,,,,,,,1,33.41,,,1,33.41,,,,,,,,,,,1,33.41,,,,,,,,,,,,
,,,,60~64,,,5,204.58,,,1,40.92,,,,,,,,,,1,,40.92,,,,,,,,2,81.83,,,,,2,81.83,1,40.92,,,,,,,,,,,,,,,1,40.92,,,,,,,,,,,,,,,,
,,,,65~69,,,3,185.41,4,247.22,,,,,1,,,,61.80,,,,,,,,,,,,,1,61.80,,,,,,,1,61.80,,,1,61.80,,,2,123.61,,,,,,,,,,,1,61.80,,,,,,,,,,,,
,,,,70~74,,,1,76.22,2,152.44,,,,,,,,,,,,1,,76.22,,,2,,152.44,1,76.22,7,533.54,,,,,,,2,152.44,,,1,76.22,,,3,228.66,,,,,,,,,,,1,76.22,,,,,,,,,,,,
,,,,75~79,,,2,234.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.23,1,117.23,,,,,,,2,234.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,212.31,1,212.31,,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,2,424.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,316.46,,,1,316.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,,12.96,,,,,,,,1,12.96,,,,,,,,,,,,,,,1,12.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.83,,,,,,,,,,,1,11.83,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,2,24.61,,,,,,,,,,,,,1,12.31,,,1,12.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,12.89,,,,,,,,,,,,,,,,,1,12.89,,,,,,,,,,,,1,12.89,,,,,,,,,,,,,,,,,,,1,12.89,,,,,,,,,,,,,,
,,,,30~34,,,2,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.49,,,,
,,,,35~39,,,2,22.93,3,34.39,,,,,,,,,,1,11.46,,,,,,,,,,,,,1,11.46,1,11.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,11.62,9,104.60,2,23.25,,,,,,,,,,1,11.62,,,,,,,,,2,23.25,,,,,1,11.62,2,23.25,,,,,,,,,,,,,,,,,,,1,11.62,,,,,,,,,,,1,11.62,,
,,,,45~49,1,13.11,8,104.85,2,26.21,1,13.11,1,13.11,,,,,,2,26.21,1,,13.11,,,1,,13.11,1,13.11,,,,,2,26.21,,,,,1,13.11,,,1,13.11,,,,,,,,,,,2,26.21,,,,,,,,,,,,,,
,,,,50~54,1,17.55,6,105.28,3,52.64,1,17.55,,,,,,,,,,,,,,,1,,17.55,,,,,2,35.09,1,17.55,,,,,2,35.09,1,17.55,,,,,,,,,,,,,3,52.64,,,,,,,,,,,1,17.55,,
,,,,55~59,,,5,159.54,2,63.82,1,31.91,,,,,,,,,,,,,1,31.91,1,,31.91,2,63.82,,,1,31.91,1,31.91,,,,,1,31.91,,,1,31.91,,,,,,,,,,,1,31.91,1,31.91,,,,,,,,,,,,
,,,,60~64,1,40.06,6,240.38,1,40.06,,,,,,,,,,,,1,,40.06,,,,,,1,40.06,,,2,80.13,2,80.13,1,40.06,1,40.06,2,80.13,,,,,,,,,,,,,1,40.06,,,,,1,40.06,,,,,,,1,40.06,,
,,,,65~69,,,1,57.50,,,,,,,1,,,,57.50,1,57.50,,,,,,1,,57.50,2,115.01,,,,,,,2,115.01,,,1,57.50,,,3,172.51,,,,,,,,,,,,,,,2,115.01,,,1,57.50,,,1,57.50,,
,,,,70~74,,,2,147.82,1,73.91,,,,,1,,,,73.91,,,,,,,,,,,1,73.91,,,1,73.91,3,221.73,1,73.91,,,,,,,,,,,,,,,,,,,1,73.91,,,1,73.91,,,1,73.91,,,1,73.91,,
,,,,75~79,,,,,1,109.89,,,,,1,,,,109.89,,,,,,,,,,,1,109.89,,,,,1,109.89,,,,,1,109.89,,,,,,,,,,,,,,,1,109.89,1,109.89,,,,,1,109.89,,,,,,
,,,,80~84,,,1,191.94,,,1,191.94,,,1,,,,191.94,,,,,,,,,,,1,191.94,,,1,191.94,3,575.82,,,,,1,191.94,,,,,,,1,191.94,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,
