,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,2,196.27,,,3,294.41,6,,,,588.81,4,392.54,1,98.14,,,,,1,98.14,,,1,98.14,,,,,,,6,588.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,242.72,,,,,,,,,,1,242.72,,,,,,,,,,,,,,,1,242.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,497.51,,,,,,,,,,,,,,,,1,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,39.65,,,,,,,,,,,,,,,,,,,,,,,1,39.65,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,36.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.35,,,1,32.35,,,,,,,,,,,,,,,,
,,,,40~44,1,32.77,,,1,32.77,1,32.77,,,2,,,,65.53,,,,,1,32.77,,,,,,,,,,,,,,,1,32.77,,,,,1,32.77,2,65.53,,,,,,,,,,,,,,,,
,,,,45~49,1,40.47,,,,,,,,,1,,,,40.47,,,,,,,1,40.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,104.93,,,,,1,52.47,,,3,,,,157.40,,,,,1,52.47,1,52.47,1,52.47,,,,,,,,,1,52.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,180.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,90.74,,,,,,,,,,,,,,1,90.74,,,1,90.74,1,90.74,1,90.74,1,90.74,,,,,1,90.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,103.95,,,,,2,207.90,,,,,,,,,,,,,1,103.95,,,,,,,2,207.90,,,,,,,,,,,,,,,,,,
,,,,70~74,1,92.51,1,92.51,,,,,,,5,,,,462.53,,,,,3,277.52,,,2,185.01,,,,,,,1,92.51,,,,,1,92.51,,,,,,,2,185.01,2,185.01,,,,,,,,,,,,
,,,,75~79,1,89.45,,,,,,,,,5,,,,447.23,,,2,178.89,5,447.23,,,3,268.34,,,,,,,,,5,447.23,,,,,1,89.45,2,178.89,,,,,2,178.89,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,219.30,,,2,438.60,2,438.60,,,1,219.30,,,,,,,,,1,219.30,,,,,,,,,,,,,1,219.30,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,454.55,1,,,,454.55,,,,,1,454.55,,,,,,,,,,,,,3,1363.64,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,35.04,,,,,,,,,,,,1,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,34.72,,,,,,,,,,,,,,1,34.72,,,,,,,,,,,,,,,,,,,,,1,34.72,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,33.06,,,,,,,,,,,,,,1,33.06,,,,,,,,,,,,,,,,,,,,,,,,,2,66.12,,,,,,,,,,,,,,,,,,
,,,,40~44,2,63.57,,,,,,,1,31.79,,,,,,,,,,,,,,,,1,31.79,1,31.79,,,,,,,1,31.79,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,38.42,,,,,,,,,,,,,,1,38.42,1,38.42,1,38.42,,,,,,,,,,,,,1,38.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,48.83,,,1,48.83,,,,,1,48.83,,,,,,,1,48.83,,,,,,,,,1,48.83,,,,,,,,,,,,,,,,
,,,,55~59,2,161.55,,,,,,,1,80.78,,,,,,,,,,1,80.78,,,,,1,80.78,,,,,1,80.78,,,,,,,1,80.78,,,1,80.78,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,1,90.66,1,,,,90.66,,,3,271.99,,,,,,,,,,,,,,,1,90.66,,,,,1,90.66,1,90.66,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,195.69,,,4,391.39,,,1,97.85,,,,,,,,,1,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,103.20,,,,,,,,,,4,412.80,2,206.40,3,309.60,,,1,103.20,,,1,103.20,,,,,2,206.40,,,,,1,103.20,,,5,516.00,,,,,,,,,,,,,,,,
,,,,75~79,,,1,84.89,,,,,,,1,,,,84.89,3,254.67,3,254.67,3,254.67,1,84.89,3,254.67,,,,,,,,,3,254.67,,,,,,,,,6,509.34,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,189.75,,,3,569.26,,,1,189.75,1,189.75,,,1,189.75,,,2,379.51,,,,,,,,,3,569.26,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,432.90,1,432.90,1,432.90,1,432.90,1,432.90,,,,,,,,,1,432.90,,,,,2,865.80,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,35.84,,,,,,,,,,,,,,,1,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,62.42,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,33.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,67.07,,,,,,,,,2,,,,67.07,,,,,,,,,3,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,62.34,,,,,,,,,2,,,,62.34,,,,,1,31.17,,,,,,,,,,,,,1,31.17,,,,,1,31.17,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,73.31,,,,,,,,,,,,,,,,,,1,36.66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.66,,,,,,,,,,,,
,,,,50~54,4,188.15,,,1,47.04,,,,,,,,,,,,,,,,,,1,47.04,,,,,,,,,,,,,,,3,141.11,,,,,1,47.04,,,,,,,,,,,,,,
,,,,55~59,1,69.40,,,,,1,69.40,,,,,,,,,,,,,,1,69.40,2,138.79,3,208.19,,,,,1,69.40,,,,,2,138.79,1,69.40,,,,,,,1,69.40,,,,,,,,,,,,
,,,,60~64,,,,,1,93.98,,,,,1,,,,93.98,1,93.98,,,2,187.97,,,1,93.98,2,187.97,,,,,1,93.98,,,,,,,,,,,,,1,93.98,,,,,,,,,,,,,,
,,,,65~69,,,1,93.90,,,,,1,93.90,,,,,,,,1,93.90,2,187.79,,,1,93.90,1,93.90,1,93.90,,,1,93.90,,,,,,,,,1,93.90,,,1,93.90,,,1,93.90,3,281.69,,,,,,,,
,,,,70~74,,,,,,,1,110.25,,,,,,,,1,110.25,,,3,330.76,,,2,220.51,4,441.01,1,110.25,,,3,330.76,,,,,,,2,220.51,,,,,,,,,,,3,330.76,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,3,254.45,,,3,254.45,10,848.18,1,84.82,,,2,169.64,,,,,1,84.82,4,339.27,,,1,84.82,,,,,,,3,254.45,,,,,,,,
,,,,80~84,,,1,163.13,1,163.13,,,,,,,,,,,,,,,,,,1,163.13,1,163.13,,,,,,,,,2,326.26,,,,,,,,,,,,,,,2,326.26,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,373.13,,,,,,,,,2,746.27,,,,,1,373.13,,,1,373.13,1,373.13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,男性乳房,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,37.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.82,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,30.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,32.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,33.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,31.85,1,31.85,,,,,,,,,,,,,,1,31.85,1,31.85,,,,,,,,,,,,,1,31.85,,,,,1,31.85,,,,,,,,,,,,,1,31.85,,,,,,
,,,,45~49,2,69.35,,,,,,,,,3,,,,104.02,,,3,104.02,,,,,,,,,,,,,,,,,,,1,34.67,2,69.35,,,,,,,,,,,1,34.67,,,,,,,,
,,,,50~54,1,45.19,,,,,,,,,,,,,,1,45.19,2,90.38,,,,,,,1,45.19,,,,,,,,,,,,,1,45.19,1,45.19,1,45.19,,,,,,,2,90.38,,,,,,,,
,,,,55~59,,,,,,,,,,,2,,,,125.39,1,62.70,2,125.39,,,,,,,,,,,,,,,,,,,,,2,125.39,,,,,,,,,,,,,,,,,1,62.70,,
,,,,60~64,3,277.52,,,,,1,92.51,,,1,,,,92.51,2,185.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,92.51,,,,,,,1,92.51,,
,,,,65~69,1,93.28,,,,,,,,,2,,,,186.57,1,93.28,2,186.57,,,,,,,,,,,,,,,,,1,93.28,,,3,279.85,,,,,,,1,93.28,2,186.57,,,,,1,93.28,3,279.85,,
,,,,70~74,1,113.38,,,,,1,113.38,,,3,,,,340.14,1,113.38,3,340.14,,,,,1,113.38,,,,,2,226.76,,,,,,,,,2,226.76,1,113.38,,,1,113.38,,,,,,,,,,,2,226.76,,
,,,,75~79,1,91.58,,,,,3,274.73,,,3,,,,274.73,2,183.15,2,183.15,,,,,1,91.58,,,1,91.58,,,,,,,,,,,2,183.15,,,,,,,,,1,91.58,,,,,,,2,183.15,,
,,,,80~84,,,1,144.51,1,144.51,2,289.02,1,144.51,1,,,,144.51,1,144.51,4,578.03,,,,,,,,,,,1,144.51,,,,,,,,,1,144.51,,,,,1,144.51,,,,,,,,,,,2,289.02,,
,,,,85+,,,,,,,1,342.47,,,1,,,,342.47,1,342.47,2,684.93,1,342.47,,,,,1,342.47,,,,,,,,,1,342.47,,,2,684.93,,,,,,,,,2,684.93,1,342.47,,,,,1,342.47,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,男性乳房,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,30.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.86,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,31.66,,,,,,,,,,,,,1,31.66,,,1,31.66,,,,,,,,,,,1,31.66,,,,,,
,,,,35~39,,,,,1,33.13,1,33.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,65.72,,,,,,,,,1,,,,32.86,,,1,32.86,,,,,2,65.72,,,,,,,,,1,32.86,,,,,,,1,32.86,,,,,,,1,32.86,,,2,65.72,,,,,,
,,,,45~49,1,33.07,1,33.07,,,,,,,1,,,,33.07,,,2,66.14,,,,,,,1,33.07,,,,,2,66.14,,,,,,,,,1,33.07,1,33.07,,,,,,,,,,,1,33.07,,,,
,,,,50~54,,,,,,,,,,,2,,,,86.39,,,2,86.39,1,43.20,,,1,43.20,1,43.20,,,1,43.20,,,,,,,,,,,2,86.39,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,55.22,1,,,,55.22,,,1,55.22,,,,,,,,,1,55.22,,,,,,,,,,,1,55.22,1,55.22,,,,,,,,,,,,,,,,,,
,,,,60~64,2,189.04,,,,,,,,,,,,,,,,,,,,1,94.52,,,2,189.04,,,,,,,,,,,,,,,1,94.52,,,1,94.52,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,3,273.72,,,,,,,4,364.96,,,,,,,,,,,,,1,91.24,2,182.48,,,,,,,,,,,,,,,1,91.24,,
,,,,70~74,,,,,,,,,,,1,,,,113.77,1,113.77,3,341.30,,,,,2,227.53,3,341.30,,,1,113.77,,,,,,,,,,,1,113.77,,,,,,,,,1,113.77,,,1,113.77,1,113.77,,
,,,,75~79,,,,,,,,,,,1,,,,98.72,,,3,296.15,,,,,1,98.72,5,493.58,1,98.72,2,197.43,,,1,98.72,,,,,1,98.72,4,394.87,,,,,,,,,,,1,98.72,1,98.72,4,394.87,,
,,,,80~84,,,,,,,,,,,1,,,,132.63,,,,,,,,,2,265.25,4,530.50,,,,,,,1,132.63,,,,,,,5,663.13,,,,,,,1,132.63,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,314.47,,,2,628.93,,,,,,,2,628.93,,,1,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,2,69.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.82,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,31.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.35,,,,,1,30.35,,,,,,,,,,,,
,,,,35~39,2,66.31,,,,,,,,,1,,,,33.16,,,,,,,,,1,33.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,98.33,,,,,1,32.78,,,3,,,,98.33,,,,,,,,,,,,,,,3,98.33,1,32.78,,,,,,,,,,,,,,,1,32.78,,,,,,,,,,,,
,,,,45~49,2,66.31,,,,,,,,,4,,,,132.63,,,,,,,2,66.31,,,,,1,33.16,1,33.16,,,,,,,,,1,33.16,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,1,,,,40.10,1,40.10,,,,,,,,,,,,,,,1,40.10,,,,,,,,,,,,,,,1,40.10,,,,,,,,,,,,
,,,,55~59,4,208.66,1,52.16,,,,,,,4,,,,208.66,,,1,52.16,,,1,52.16,,,2,104.33,,,,,,,,,,,,,,,,,,,1,52.16,3,156.49,2,104.33,,,,,,,,,,
,,,,60~64,,,,,,,,,,,6,,,,536.19,,,,,,,2,178.73,,,,,1,89.37,,,,,,,,,1,89.37,1,89.37,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,88.50,,,,,1,88.50,,,,,,,,,,,,,,3,265.49,1,88.50,,,,,2,176.99,,,,,1,88.50,1,88.50,1,88.50,,,,,,,,,,,2,176.99,,,,,,,,
,,,,70~74,1,111.61,,,,,,,,,1,,,,111.61,,,,,,,,,3,334.82,1,111.61,2,223.21,,,1,111.61,,,,,,,1,111.61,,,,,,,1,111.61,,,1,111.61,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,3,330.03,4,440.04,1,110.01,1,110.01,,,1,110.01,,,,,,,3,330.03,,,,,1,110.01,,,,,2,220.02,,,,,,,,
,,,,80~84,1,120.48,,,1,120.48,2,240.96,,,1,,,,120.48,1,120.48,,,,,1,120.48,2,240.96,,,1,120.48,,,,,,,,,,,2,240.96,,,,,,,,,,,2,240.96,,,,,,,,
,,,,85+,,,,,1,289.86,,,,,,,,,,,,,,1,289.86,1,289.86,3,869.57,,,1,289.86,,,,,,,,,,,1,289.86,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
