,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,30~34,2,89.93,,,,,,,1,44.96,,,,,,,,,,,,,,,,,,1,44.96,,,,,,,,,,,1,44.96,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,44.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.35,,,,,,,1,47.35,,,,,,,,,,,,,,,,1,47.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,50.48,,,,,3,151.44,,,,,,,,2,100.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,111.11,,,,,,,1,55.56,,,,,,2,111.11,1,55.56,,,3,166.67,,,,,,,,,1,55.56,,,,,,,1,55.56,,,,,,,,,,,,,,,,
,,,,55~59,1,78.25,,,,,,,3,234.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.25,1,78.25,,,1,78.25,,,,,,,,,,,,
,,,,60~64,3,303.64,,,,,,,6,607.29,,,,,,,,4,404.86,1,101.21,,,1,101.21,,,,,2,202.43,,,1,101.21,2,202.43,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,114.94,,,9,1034.48,1,,,,114.94,1,114.94,1,114.94,,,,,1,114.94,,,,,,,,,,,,,,,1,114.94,1,114.94,1,114.94,,,,,,,,,,,,
,,,,70~74,,,,,,,,,3,393.18,,,,,,2,262.12,1,131.06,2,262.12,,,,,,,,,1,131.06,,,,,,,2,262.12,,,,,4,524.25,,,,,,,,,,,,
,,,,75~79,1,129.37,,,,,1,129.37,3,388.10,,,,,,2,258.73,7,905.56,,,,,1,129.37,,,,,1,129.37,,,,,1,129.37,1,129.37,,,,,,,,,,,,,,,,,,
,,,,80~84,1,253.16,,,,,,,1,253.16,,,,,,,,,,,,,,,,,,,,1,253.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,598.80,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,1,598.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,1,42.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,46.84,,,,,,,1,46.84,,,,,,,,,,1,46.84,,,,,1,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,50.20,,,,,,,1,50.20,,,,,,1,50.20,,,1,50.20,,,,,,,,,,,1,50.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,108.28,1,54.14,,,1,54.14,5,270.71,,,,,,,,,,,,,,1,54.14,1,54.14,,,,,,,,,,,,,1,54.14,1,54.14,,,,,,,,,,,,,,
,,,,55~59,1,71.84,,,2,143.68,,,6,431.03,,,,,,,,,,1,71.84,,,,,,,,,2,143.68,,,,,1,71.84,1,71.84,,,,,1,71.84,,,,,,,,,,,,
,,,,60~64,,,1,103.31,,,,,5,516.53,,,,,,,,,,1,103.31,1,103.31,,,,,,,,,1,103.31,,,1,103.31,,,,,,,,,1,103.31,,,,,,,,,,
,,,,65~69,2,223.96,,,,,1,111.98,5,559.91,,,,,,,,3,335.95,1,111.98,,,1,111.98,,,1,111.98,,,2,223.96,1,111.98,,,,,,,,,,,,,2,223.96,,,,,,,,
,,,,70~74,1,144.09,,,,,,,7,1008.65,,,,,,,,1,144.09,2,288.18,,,1,144.09,1,144.09,1,144.09,,,,,,,,,,,,,,,,,1,144.09,2,288.18,,,,,,,,
,,,,75~79,2,251.89,,,,,2,251.89,2,251.89,,,,,,,,1,125.94,3,377.83,,,1,125.94,,,,,,,,,,,,,1,125.94,,,1,125.94,,,1,125.94,5,629.72,,,,,,,,
,,,,80~84,,,,,,,,,3,683.37,1,,,,227.79,,,2,455.58,4,911.16,,,1,227.79,1,227.79,1,227.79,,,2,455.58,,,,,,,1,227.79,,,,,,,4,911.16,,,,,,,,
,,,,85+,,,,,,,,,1,515.46,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,515.46,1,515.46,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,1,45.58,,,,,,,,1,45.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,1,46.36,,,,,,,1,46.36,,,,,,,,,1,46.36,,,,,,,,,,,,,,,,
,,,,40~44,1,47.01,,,,,,,,,,,,,,,,,,2,94.03,,,1,47.01,,,,,,,,,,,1,47.01,,,,,1,47.01,,,,,,,,,1,47.01,,,,
,,,,45~49,1,48.92,,,1,48.92,,,,,,,,,,,,,,2,97.85,,,,,,,,,,,2,97.85,,,,,,,,,,,,,,,1,48.92,,,,,,,,
,,,,50~54,1,53.13,,,,,,,1,53.13,,,,,,,,,,4,212.54,,,,,,,1,53.13,,,1,53.13,1,53.13,,,,,,,,,,,,,,,2,106.27,1,53.13,,,,
,,,,55~59,2,134.95,,,,,,,,,,,,,,,,,,4,269.91,,,,,1,67.48,,,,,1,67.48,,,,,1,67.48,1,67.48,,,,,,,,,1,67.48,,,,,,
,,,,60~64,,,1,104.71,,,,,,,,,,,,,,,,8,837.70,,,1,104.71,1,104.71,1,104.71,1,104.71,1,104.71,,,,,,,,,,,,,,,,,,,,,,,1,104.71
,,,,65~69,,,,,,,,,,,1,,,,109.53,1,109.53,,,8,876.23,,,1,109.53,2,219.06,,,,,,,,,,,,,2,219.06,,,1,109.53,,,,,1,109.53,,,,,,
,,,,70~74,1,137.74,,,,,1,137.74,,,1,,,,137.74,,,,,6,826.45,,,,,1,137.74,,,,,,,,,,,,,1,137.74,,,,,,,2,275.48,,,,,,,2,275.48
,,,,75~79,,,,,,,,,,,,,,,,,,,,8,1084.01,,,2,271.00,4,542.01,,,3,406.50,1,135.50,,,,,,,2,271.00,,,1,135.50,,,,,,,,,,,4,542.01
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,2,441.50,1,220.75,1,220.75,1,220.75,,,,,,,,,1,220.75,,,,,1,220.75,1,220.75,,,,,1,220.75,1,220.75
,,,,85+,,,,,2,1015.23,,,,,,,,,,1,507.61,,,,,,,,,3,1522.84,,,,,,,,,,,,,1,507.61,,,,,,,,,,,,,,,1,507.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,1,38.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,40.50,1,40.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.50,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,47.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,138.76,,,,,,,,,1,,,,46.25,,,,,,,,,,,,,,,,,1,46.25,,,1,46.25,,,1,46.25,,,,,,,,,,,,,,,,
,,,,45~49,3,146.06,,,,,,,,,2,,,,97.37,,,1,48.69,1,48.69,,,1,48.69,,,,,,,1,48.69,,,1,48.69,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,157.65,,,,,,,,,3,,,,157.65,1,52.55,1,52.55,,,,,3,157.65,,,,,1,52.55,1,52.55,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,124.69,,,1,62.34,,,2,124.69,6,,,,374.06,,,,,1,62.34,,,,,,,,,,,,,1,62.34,,,2,124.69,1,62.34,,,,,,,,,,,,,,,,
,,,,60~64,2,203.05,,,,,,,,,3,,,,304.57,2,203.05,1,101.52,,,1,101.52,1,101.52,,,,,,,1,101.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,2,212.31,7,,,,743.10,3,318.47,3,318.47,,,,,1,106.16,,,,,,,1,106.16,,,,,,,,,,,,,2,212.31,,,,,,,,,,
,,,,70~74,2,284.50,,,,,,,,,7,,,,995.73,,,1,142.25,,,1,142.25,1,142.25,,,2,284.50,,,2,284.50,,,,,,,,,,,,,2,284.50,,,,,,,,,,
,,,,75~79,,,1,148.37,,,,,,,4,,,,593.47,,,2,296.74,,,,,,,2,296.74,,,1,148.37,,,,,,,,,1,148.37,,,,,3,445.10,,,,,,,,,,
,,,,80~84,1,189.04,,,,,1,189.04,,,1,,,,189.04,1,189.04,1,189.04,,,,,,,,,,,,,,,1,189.04,,,,,1,189.04,,,,,1,189.04,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,487.80,,,1,487.80,,,,,,,1,487.80,,,,,,,,,,,,,1,487.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,1,58.28,,,,,,,,,,,,,,,,,,,,,,,,1,58.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,48.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,41.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.08,1,41.08,,,,,,,,,,,,
,,,,30~34,2,77.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,47.73,,,,,1,47.73,,,,,,,,,,1,47.73,1,47.73,,,,,,,,,,,,,,,,,,,,,,,,,,,1,47.73,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,47.62,,,,,,,1,47.62,,,,,1,47.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,283.15,1,47.19,,,,,,,2,,,,94.38,,,,,1,47.19,,,1,47.19,2,94.38,,,,,,,,,,,,,,,,,1,47.19,,,1,47.19,,,,,,,,
,,,,50~54,5,261.51,,,,,1,52.30,,,1,,,,52.30,,,,,,,1,52.30,,,5,261.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,121.65,,,1,60.83,,,,,2,,,,121.65,,,,,,,,,,,,,,,,,,,,,1,60.83,,,,,,,1,60.83,,,,,1,60.83,,,,,,
,,,,60~64,1,93.37,,,,,,,1,93.37,1,,,,93.37,,,,,1,93.37,1,93.37,1,93.37,,,,,,,,,,,1,93.37,1,93.37,,,,,,,,,1,93.37,,,,,,,,
,,,,65~69,2,221.24,,,,,,,1,110.62,4,,,,442.48,,,2,221.24,3,331.86,,,,,,,,,,,,,1,110.62,2,221.24,,,1,110.62,,,,,,,,,3,331.86,,,,,,
,,,,70~74,,,1,135.50,,,,,,,5,,,,677.51,,,2,271.00,2,271.00,,,,,,,,,,,,,1,135.50,2,271.00,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,160.26,,,,,,,4,,,,641.03,,,1,160.26,3,480.77,3,480.77,1,160.26,2,320.51,,,,,1,160.26,,,,,,,,,,,,,,,,,1,160.26,,,,,,
,,,,80~84,,,1,186.22,,,,,1,186.22,,,,,,1,186.22,,,2,372.44,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,
,,,,85+,,,,,,,,,,,4,,,,1666.67,,,,,2,833.33,,,,,,,,,,,,,,,1,416.67,,,,,,,,,1,416.67,,,1,416.67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,190.60,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,1,42.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,39.00,,,,,,,,,,,,,,,,,,,1,39.00,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,46.25,,,,,,,,,,,1,46.25,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,144.86,,,1,48.29,,,2,96.57,,,,,,,,1,48.29,,,,,3,144.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,261.23,1,52.25,,,,,3,156.74,,,,,,,,,,,,1,52.25,,,1,52.25,,,,,,,1,52.25,1,52.25,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,115.47,,,,,,,5,288.68,1,,,,57.74,,,3,173.21,,,2,115.47,,,,,,,,,,,3,173.21,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,84.32,,,1,84.32,1,84.32,,,,,,,,,,1,84.32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.32,,,,,,,,,,
,,,,65~69,4,461.36,,,,,,,5,576.70,,,,,,1,115.34,1,115.34,,,,,,,1,115.34,1,115.34,,,,,3,346.02,,,,,,,,,1,115.34,1,115.34,,,,,,,,,,
,,,,70~74,,,,,1,135.32,1,135.32,5,676.59,,,,,,,,,,2,270.64,1,135.32,,,,,,,,,,,1,135.32,,,,,,,1,135.32,,,1,135.32,,,,,,,,,,
,,,,75~79,1,168.63,,,,,2,337.27,,,,,,,,,,5,843.17,,,1,168.63,,,,,,,,,,,1,168.63,,,1,168.63,1,168.63,,,,,2,337.27,,,,,,,,,,
,,,,80~84,,,,,1,179.86,,,1,179.86,,,,,,2,359.71,2,359.71,,,1,179.86,1,179.86,,,,,1,179.86,,,2,359.71,,,,,1,179.86,,,,,2,359.71,,,,,,,,,,
,,,,85+,,,,,,,,,1,358.42,,,,,,,,2,716.85,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肺、支氣管及氣管,,,,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,1,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,159.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,107.53,1,,,,107.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,131.06,1,131.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,179.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,322.58,,,,,1,322.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,胃,,消化器官其他分界不明部位,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,93.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,209.21,1,104.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,209.64,,,,,1,,,,209.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,303.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,白血病,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,結締組織、皮下組織及其他軟組織,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,33.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,39.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,95.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,144.09,1,144.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,169.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,561.80,,,,,,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
