,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,206.47,,,,,,,4,275.29,1,,,,68.82,,,,1,68.82,2,,137.65,1,,68.82,,,3,206.47,,,,,,,,,,,,,1,68.82,,,1,68.82,,,,,,,,,,
,,,,60~64,1,81.17,,,,,2,162.34,4,324.68,,,,,,,,,2,162.34,3,,243.51,,,,1,81.17,1,81.17,1,81.17,,,,,,,,,1,81.17,,,,,1,81.17,,,1,81.17,,,,,,
,,,,65~69,1,111.86,,,,,1,111.86,5,559.28,,,,,,,,,1,111.86,2,,223.71,,,,1,111.86,3,335.57,,,,,1,111.86,,,,,1,111.86,1,111.86,2,223.71,,,,,1,111.86,,,,,,
,,,,70~74,1,112.74,,,1,112.74,1,112.74,5,563.70,,,,,,,,,,,6,,676.44,,,,1,112.74,,,,,,,1,112.74,1,112.74,,,,,,,3,338.22,,,1,112.74,,,,,,,,
,,,,75~79,,,,,1,126.26,2,252.53,2,252.53,,,,,,,,,,,1,,126.26,,,,2,252.53,,,,,2,252.53,1,126.26,,,,,1,126.26,,,1,126.26,,,,,3,378.79,,,,,,
,,,,80~84,1,300.30,1,300.30,,,1,300.30,,,,,,,,,,,2,600.60,2,,600.60,,,,2,600.60,,,,,,,,,,,,,,,,,,,,,1,300.30,,,,,,,,
,,,,85+,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,1,826.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.39,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,31.66,,,,,,,,,1,,,,31.66,,,,,,,,,,,,,,,,1,31.66,,,,,,,,,,,,,1,31.66,,,,,,,,,,,,
,,,,35~39,2,63.73,,,,,,,2,63.73,,,,,,,,,,,1,,31.87,,,,1,31.87,,,,,,,1,31.87,,,,,,,2,63.73,2,63.73,1,31.87,,,,,,,,,,
,,,,40~44,6,200.67,,,,,,,2,66.89,,,,,,,,,,,,,,,,,1,33.44,,,,,,,,,,,1,33.44,,,,,,,,,,,,,,,,,,
,,,,45~49,6,217.08,,,1,36.18,,,1,36.18,,,,,,,,,,,,,,,,,2,72.36,,,,,,,,,,,,,,,,,1,36.18,,,,,,,,,,,,
,,,,50~54,5,210.35,1,42.07,,,1,42.07,7,294.49,,,,,,,,,1,42.07,,,,1,,42.07,3,126.21,,,1,42.07,,,,,,,1,42.07,,,,,1,42.07,,,,,,,,,,,,
,,,,55~59,4,251.89,,,,,,,4,251.89,,,,,,,,,,,,,,2,,125.94,1,62.97,,,,,,,,,,,,,,,,,2,125.94,,,1,62.97,,,,,,,,
,,,,60~64,1,82.92,,,,,,,10,829.19,,,,,,2,,165.84,1,82.92,2,,165.84,,,,4,331.67,,,,,1,82.92,,,,,1,82.92,1,82.92,,,,,1,82.92,,,,,,,,,,
,,,,65~69,,,1,103.63,,,,,3,310.88,,,,,,1,,103.63,,,,,,2,,207.25,,,,,,,,,1,103.63,,,,,1,103.63,,,,,,,,,,,,,,,,
,,,,70~74,2,243.31,,,,,,,2,243.31,,,,,,1,,121.65,5,608.27,,,,2,,243.31,2,243.31,2,243.31,,,,,2,243.31,1,121.65,,,,,,,,,,,1,121.65,,,,,,,,
,,,,75~79,1,125.16,,,,,1,125.16,3,375.47,,,,,,1,,125.16,4,500.63,,,,2,,250.31,,,1,125.16,,,,,2,250.31,,,,,,,1,125.16,,,1,125.16,2,250.31,,,,,,,,
,,,,80~84,,,,,,,,,1,271.00,,,,,,,,,2,542.01,1,,271.00,,,,,,,,,,,,1,271.00,,,,,1,271.00,2,542.01,,,,,2,542.01,,,,,,,,
,,,,85+,,,,,,,,,1,781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,781.25,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,1,55.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,33.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,30.91,,,,,,,,,,3,,92.74,,,1,,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.14,,,,,,,1,32.14,,,,,,,,,,,,,,,,,,
,,,,40~44,8,265.96,,,,,1,33.24,,,,,,,,1,,33.24,,,1,,33.24,1,,33.24,,,,,1,33.24,,,1,33.24,,,,,1,33.24,,,,,,,,,,,,,,,,
,,,,45~49,5,178.57,,,,,,,,,,,,,,7,,250.00,,,,,,,,,,,1,35.71,,,,,,,,,,,,,,,,,,,1,35.71,,,,,,,,
,,,,50~54,5,204.16,,,,,1,40.83,1,40.83,1,,,,40.83,5,,204.16,,,,,,,,,,,1,40.83,1,40.83,,,,,,,1,40.83,,,,,1,40.83,,,2,81.67,,,,,,,,
,,,,55~59,6,334.63,,,,,,,,,,,,,,10,,557.72,,,1,,55.77,3,,167.32,1,55.77,,,,,,,,,,,,,1,55.77,,,,,,,,,,,,,,,,
,,,,60~64,2,166.94,,,,,,,,,1,,,,83.47,6,,500.83,,,,,,2,,166.94,,,1,83.47,1,83.47,,,1,83.47,,,,,,,,,,,,,1,83.47,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,99.21,4,,396.83,1,99.21,,,,3,,297.62,,,1,99.21,,,,,,,1,99.21,,,,,,,,,,,1,99.21,,,1,99.21,,,,
,,,,70~74,2,262.81,1,131.41,,,,,,,1,,,,131.41,2,,262.81,,,,,,5,,657.03,,,3,394.22,,,,,1,131.41,,,,,2,262.81,1,131.41,1,131.41,1,131.41,1,131.41,2,262.81,1,131.41,,,,
,,,,75~79,3,369.00,,,,,,,,,1,,,,123.00,3,,369.00,,,,,,6,,738.01,,,1,123.00,,,1,123.00,,,,,,,2,246.00,,,,,,,,,,,1,123.00,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,251.26,,,1,,251.26,3,,753.77,,,,,,,,,,,,,,,1,251.26,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,636.94,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,1,636.94,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,肝及肝內膽管,,其他男性生殖器官,,,,,其他神經系統,,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,1,36.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.01,,,,,,,,,,,,,,,,
,,,,30~34,1,30.38,,,,,1,30.38,2,60.75,1,,,,30.38,,,,1,30.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.53,,,2,65.06,,,5,162.65,,,,,,,,,,,,,,,,,,,,,1,32.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,8,265.16,,,,,,,2,66.29,,,,,,,,,,,,,,1,,33.15,,,,,6,198.87,,,,,,,,,,,,,,,1,33.15,,,,,,,,,,
,,,,45~49,4,142.65,,,,,,,3,106.99,,,,,,,,,,,,,,1,,35.66,,,,,1,35.66,,,,,,,,,,,,,1,35.66,,,,,,,,,,,,
,,,,50~54,5,199.84,1,39.97,,,1,39.97,7,279.78,,,,,,,,,,,1,,39.97,,,,,,1,39.97,2,79.94,1,39.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,358.06,1,51.15,,,,,6,306.91,,,,,,,,,,,,,,2,,102.30,,,,,3,153.45,,,1,51.15,1,51.15,,,,,4,204.60,,,,,,,,,,,,,,
,,,,60~64,2,167.93,,,,,,,6,503.78,1,,,,83.96,,,,,,,,,,,,1,83.96,,,1,83.96,,,,,2,167.93,1,83.96,,,,,,,,,,,1,83.96,,,,,,
,,,,65~69,1,93.63,,,,,1,93.63,9,842.70,,,,,,,,,,,1,,93.63,1,,93.63,1,93.63,1,93.63,3,280.90,1,93.63,1,93.63,1,93.63,,,,,,,,,,,,,1,93.63,,,,,,
,,,,70~74,,,,,,,,,4,564.97,,,,,,,,,,,,,,4,,564.97,,,1,141.24,,,3,423.73,,,2,282.49,,,,,,,1,141.24,,,,,2,282.49,,,,,,
,,,,75~79,,,1,123.61,1,123.61,2,247.22,1,123.61,,,,,,,,,,,2,,247.22,2,,247.22,,,1,123.61,,,1,123.61,,,1,123.61,,,,,3,370.83,,,,,,,1,123.61,,,,,,
,,,,80~84,1,232.56,,,,,,,2,465.12,1,,,,232.56,,,,,,,,,3,,697.67,1,232.56,,,1,232.56,,,,,,,,,,,2,465.12,,,,,1,232.56,,,,,,,,
,,,,85+,,,,,,,,,1,581.40,,,,,,1,,581.40,,,,,,,,,,,,,,,,,,,1,581.40,,,1,581.40,,,,,,,,,1,581.40,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.34,,,,,,,,,,,,
,,,,25~29,,,,,1,28.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.49,,,,,,
,,,,30~34,1,29.48,,,,,1,29.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,67.00,,,,,1,33.50,,,,,,,,,,,,,,,,,,,,,1,33.50,,,,,,,,,,,,,,,1,33.50,1,33.50,,,2,67.00,,,,,,
,,,,40~44,4,133.69,,,1,33.42,,,2,66.84,,,,,,,,,,,1,,33.42,,,,4,133.69,,,,,,,,,1,33.42,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,69.47,1,34.73,,,,,5,173.67,,,,,,,,,2,69.47,,,,,,,3,104.20,,,,,,,,,,,,,,,,,,,,,,,2,69.47,,,,,,
,,,,50~54,6,236.31,1,39.39,,,,,4,157.54,,,,,,2,,78.77,2,78.77,1,,39.39,,,,,,,,,,,,1,39.39,2,78.77,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,49.26,2,98.52,,,6,295.57,,,,,,1,,49.26,3,147.78,,,,,,,1,49.26,,,,,,,1,49.26,,,1,49.26,1,49.26,1,49.26,,,,,1,49.26,,,,,,,,
,,,,60~64,,,,,,,,,5,394.01,1,,,,78.80,,,,,,,,,,,,1,78.80,2,157.60,,,1,78.80,1,78.80,1,78.80,,,,,,,,,1,78.80,,,,,,,2,157.60,,
,,,,65~69,1,93.90,,,,,,,2,187.79,,,,,,3,,281.69,1,93.90,,,,2,,187.79,1,93.90,1,93.90,,,,,1,93.90,4,375.59,,,,,,,,,,,,,2,187.79,,,,,2,187.79
,,,,70~74,,,,,,,2,276.63,4,553.25,,,,,,1,,138.31,3,414.94,,,,,,,1,138.31,2,276.63,,,,,,,,,,,,,,,,,,,1,138.31,,,1,138.31,,,1,138.31
,,,,75~79,,,,,,,2,271.00,3,406.50,,,,,,2,,271.00,4,542.01,,,,2,,271.00,,,,,1,135.50,,,1,135.50,2,271.00,,,,,,,,,,,,,,,,,,,2,271.00
,,,,80~84,,,,,,,,,,,,,,,,1,,206.19,3,618.56,,,,,,,1,206.19,,,,,,,,,3,618.56,,,,,,,,,,,,,,,,,,,1,206.19
,,,,85+,,,,,,,,,1,537.63,,,,,,1,,537.63,,,,,,2,,1075.27,1,537.63,,,,,,,,,2,1075.27,,,,,,,,,,,,,,,,,,,1,537.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,1,37.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,29.75,1,,,,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,28.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.88,,,,,1,28.88,,,,,,,,
,,,,35~39,4,133.56,,,1,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.39,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.20,,,,,,,,,3,,,,102.60,,,,,,,,,,,,2,68.40,,,,,1,34.20,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,138.60,,,,,1,34.65,,,3,,,,103.95,,,,,,,,,1,,34.65,1,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,228.40,,,,,1,38.07,1,38.07,4,,,,152.26,1,,38.07,,,,,,1,,38.07,,,1,38.07,2,76.13,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,7,329.10,,,,,,,1,47.01,4,,,,188.06,1,,47.01,4,188.06,,,,1,,47.01,6,282.09,,,,,,,,,2,94.03,,,,,,,,,1,47.01,1,47.01,,,,,1,47.01,,
,,,,60~64,2,148.70,1,74.35,,,1,74.35,,,3,,,,223.05,1,,74.35,3,223.05,,,,1,,74.35,1,74.35,,,,,,,1,74.35,1,74.35,,,1,74.35,,,1,74.35,1,74.35,,,1,74.35,,,,,,
,,,,65~69,4,371.06,,,,,,,3,278.29,1,,,,92.76,2,,185.53,3,278.29,,,,3,,278.29,1,92.76,,,1,92.76,,,1,92.76,1,92.76,,,,,,,,,,,,,,,1,92.76,8,742.12,,
,,,,70~74,,,,,,,,,,,5,,,,662.25,1,,132.45,6,794.70,1,,132.45,1,,132.45,2,264.90,,,,,,,,,3,397.35,,,,,,,,,1,132.45,,,,,1,132.45,2,264.90,,
,,,,75~79,1,147.71,,,,,,,1,147.71,4,,,,590.84,1,,147.71,3,443.13,,,,,,,1,147.71,,,,,,,,,1,147.71,1,147.71,1,147.71,,,,,3,443.13,,,,,,,2,295.42,,
,,,,80~84,1,190.84,,,,,,,1,190.84,1,,,,190.84,1,,190.84,3,572.52,1,,190.84,2,,381.68,,,,,1,190.84,,,,,1,190.84,,,,,,,,,2,381.68,,,,,1,190.84,2,381.68,,
,,,,85+,,,,,,,,,,,1,,,,483.09,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,483.09,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,3,93.84,,,,,,,,,,,,,,,,,,,,1,,31.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,28.55,,,,,,1,,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,100.74,1,33.58,,,,,,,,,,,,3,,100.74,,,,,,,,,1,33.58,,,,,,,,,,,,,,,1,33.58,,,,,,,,,,,,,,
,,,,40~44,5,169.43,,,,,,,,,,,,,,2,,67.77,,,1,,33.89,,,,1,33.89,2,67.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,207.76,,,,,,,,,1,,,,34.63,3,,103.88,,,1,,34.63,,,,,,2,69.25,,,,,,,,,,,,,,,,,1,34.63,,,,,,,,,,
,,,,50~54,5,187.13,,,1,37.43,1,37.43,1,37.43,,,,,,6,,224.55,1,37.43,1,,37.43,,,,1,37.43,3,112.28,,,,,1,37.43,,,,,1,37.43,,,2,74.85,,,,,,,,,,,,
,,,,55~59,5,223.51,,,1,44.70,,,,,,,,,,5,,223.51,,,,,,,,,1,44.70,1,44.70,,,1,44.70,,,,,2,89.41,2,89.41,,,,,,,1,44.70,,,,,,,,
,,,,60~64,2,138.70,,,,,1,69.35,,,,,,,,6,,416.09,,,5,,346.74,,,,1,69.35,2,138.70,,,,,,,1,69.35,1,69.35,2,138.70,,,,,,,,,,,,,,,,
,,,,65~69,3,280.64,,,,,,,,,,,,,,3,,280.64,4,374.18,1,,93.55,,,,,,2,187.09,,,,,,,,,,,1,93.55,1,93.55,1,93.55,,,,,,,,,,,,
,,,,70~74,,,,,,,2,247.52,,,,,,,,3,,371.29,1,123.76,,,,1,,123.76,1,123.76,,,2,247.52,,,,,,,,,1,123.76,1,123.76,,,,,4,495.05,,,,,,,,
,,,,75~79,1,161.81,,,,,,,1,161.81,,,,,,4,,647.25,2,323.62,1,,161.81,1,,161.81,,,,,,,,,,,,,,,5,809.06,,,1,161.81,,,1,161.81,,,,,,,,
,,,,80~84,,,1,190.11,,,,,,,,,,,,4,,760.46,,,3,,570.34,,,,,,,,,,,,,,,,,,3,570.34,,,,,,,3,570.34,,,,,,,,
,,,,85+,,,,,,,1,411.52,1,411.52,,,,,,,,,2,823.05,1,,411.52,,,,,,,,,,,,,,,,,,,,,,1,411.52,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,其它淋巴瘤,,腎,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,1,30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,43.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
