,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,123.61,4,221.12,,,,,1,68.54,,,,,,1,68.54,,,1,93.90,2,187.79,,,,,,,1,68.54,2,92.12,,,,,,,,,1,68.54,,,1,68.54,1,140.45,,,1,68.54,1,91.16,1,68.54,1,68.54,,,,,,,,,,,,,,
,,,,55~59,1,84.46,3,78.29,3,114.24,,,,,,,,,,,,,,1,69.35,2,112.61,,,,,,,1,69.35,2,112.61,,,2,100.25,1,175.44,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,133.42,3,111.40,,,,,,,1,,,,100.60,2,118.48,,,,,1,100.60,1,84.53,,,,,1,84.53,3,104.90,,,3,178.89,,,,,,,,,,,,,,,,,,,,,1,84.53,,,,,,,,,,,,,,
,,,,65~69,1,176.06,6,205.34,,,,,,,1,,,,108.11,,,,,,,1,108.11,1,222.72,,,2,133.96,2,133.96,,,,,5,250.38,,,,,,,,,2,216.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,181.16,2,362.32,,,,,1,152.67,,,,,,,,,,,,2,362.32,,,,,,,,,1,181.16,,,4,257.40,1,267.38,,,,,1,152.67,3,248.55,1,267.38,,,,,2,194.36,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,250.00,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,2,341.88,3,290.98,,,2,341.88,2,370.37,,,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,2,529.10,,,,,,,,,,,,,2,484.26,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,769.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,45.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.84,,,,,,,,,,,,
,,,,25~29,,,,,1,85.84,,,,,,,,,,,,1,36.25,,,,,,,,,,,,,,,,,,,,,,,,,1,36.25,,,1,65.19,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,69.80,3,63.21,,,,,,,,,,,,1,34.03,,,,,1,55.34,,,,,,,,,,,1,46.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,64.23,2,64.23,1,32.11,,,,,,,,1,51.18,1,32.11,1,51.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.56,4,64.96,5,96.54,1,62.38,,,,,,,,,,,,1,35.98,,,1,35.98,,,,,,,,,1,55.56,,,2,45.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,61.65,3,66.71,,,,,,,,,,,,1,50.81,,,,,,,1,50.81,,,1,50.81,,,1,78.37,1,123.76,,,,,,,,,,,,,,,,,,,,,,,,,1,79.81,,,,,,,,,,
,,,,50~54,1,205.76,3,86.16,3,207.18,,,,,1,,,,205.76,,,2,132.98,,,,,2,81.10,,,,,,,1,98.43,1,69.06,,,2,81.17,,,,,,,,,2,316.96,,,1,98.23,,,,,,,1,205.76,,,1,205.76,,,,,,,,
,,,,55~59,,,5,154.42,6,155.32,,,,,1,,,,82.99,,,,,,,1,83.96,,,2,113.83,,,,,2,87.41,3,85.89,,,,,,,,,1,68.17,,,1,68.17,1,68.17,1,68.17,,,1,121.80,2,87.41,2,144.20,,,,,,,,,,,,
,,,,60~64,,,3,109.97,5,181.09,,,,,,,,,,,,1,98.23,1,185.53,,,1,83.06,,,1,185.53,,,2,196.46,2,197.04,,,3,102.95,,,,,,,1,83.06,1,98.23,,,,,1,83.06,1,98.23,,,,,1,185.53,,,,,,,,,,
,,,,65~69,,,2,128.78,1,173.91,,,,,,,,,,,,,,,,,,1,129.53,2,141.04,,,,,1,173.91,1,227.27,,,6,278.94,,,1,102.25,,,,,4,224.47,,,1,124.38,,,,,,,2,126.90,,,,,,,,,,,,
,,,,70~74,1,148.81,2,184.84,4,320.00,,,,,1,,,,272.48,,,2,297.62,,,,,,,2,297.62,,,,,1,148.81,4,247.37,,,4,246.00,,,1,148.81,,,,,3,180.72,,,1,173.01,,,,,,,2,184.84,,,,,,,,,,,,
,,,,75~79,,,,,1,438.60,,,,,,,,,,,,,,,,1,257.73,,,2,271.74,,,,,,,5,679.35,,,4,388.35,1,257.73,,,,,,,5,623.44,,,,,1,438.60,,,,,,,,,1,241.55,,,,,,,,
,,,,80~84,,,,,1,362.32,,,1,431.03,1,,,,467.29,,,,,,,3,590.55,,,2,408.16,,,,,2,500.00,1,431.03,,,1,362.32,,,2,408.16,,,,,2,1398.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,120.63,,,1,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,31.63,,,,,,,,,,,,,,,,,,,1,91.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,45.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,37.51,,,,,2,94.70,,,,,,,,1,37.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,34.52,1,78.80,,,1,57.27,1,78.80,,,,,,1,87.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,6,74.85,3,43.46,,,,,1,58.00,,,,,,,,1,31.98,,,,,1,48.73,,,,,,,,,,,,,,,,,,,,,1,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,115.54,2,42.72,,,1,61.65,1,35.19,,,,,,1,35.19,1,35.19,,,,,,,,,1,35.19,2,108.70,,,,,,,,,,,,,,,,,1,54.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,91.89,3,131.12,1,116.14,,,,,,,,,,,,,,,,,,1,46.99,1,73.31,1,70.08,,,,,,,,,,,,,,,,,,,1,73.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,166.44,1,102.99,,,1,105.49,3,147.57,1,,,,102.99,1,105.49,,,3,100.64,,,,,2,104.22,,,1,69.44,,,,,,,1,168.63,,,,,,,1,105.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,111.14,2,111.92,,,,,1,65.88,1,,,,65.88,,,,,3,149.48,,,1,65.88,2,168.21,,,2,99.65,,,,,,,1,65.88,,,,,2,99.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,8,202.74,1,94.07,2,109.83,,,,,,,,3,104.02,2,85.87,1,94.07,,,1,78.99,3,99.34,,,4,117.96,2,85.91,,,1,94.07,4,149.25,,,,,,,,,3,104.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,130.78,,,1,165.02,2,142.15,,,,,,2,124.46,2,406.50,,,1,117.79,1,203.25,3,142.93,,,4,216.22,,,1,165.02,,,2,137.46,1,99.90,,,1,99.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,312.50,,,,,1,166.39,1,,,,142.25,,,,,2,194.36,1,142.25,1,284.90,4,656.81,2,284.50,,,,,,,,,3,230.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,4,268.10,1,244.50,1,244.50,1,244.50,,,,,,1,316.46,,,3,413.79,,,1,278.55,4,369.34,,,3,414.36,,,,,,,3,288.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,324.68,,,,,,,,,,,,,,1,729.93,,,2,413.22,,,,,1,324.68,,,3,674.16,1,324.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,806.45,,,,,,,,,,,,,,,,,,,,1,806.45,2,576.37,,,,,,,,,,,2,673.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.04,,,,,,,,,1,98.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,48.80,,,,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,99.70,,,,,,,,,,,,,,,,2,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,37.84,4,93.65,,,,,,,,,,,,,,,,1,31.54,,,,,,,,,,,,,,,1,47.30,,,,,,,1,31.54,,,,,1,31.54,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,88.32,8,125.06,,,,,,,,,,,,,,1,34.21,1,62.27,1,101.32,,,,,1,101.32,1,53.53,,,,,2,44.16,,,,,,,,,,,1,34.21,1,62.27,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,107.23,5,91.78,1,43.05,,,,,,,,,,,,1,43.05,1,43.05,,,,,,,,,2,91.07,,,,,2,128.04,,,,,,,,,1,70.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.52,5,124.25,3,118.25,,,,,,,,,,,,,,2,126.34,1,104.49,,,,,,,1,101.52,2,96.06,,,,,,,,,,,2,102.99,,,1,104.49,,,3,144.09,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,96.06,2,96.06,1,84.03,,,1,,,,84.03,,,2,96.06,1,65.75,3,175.03,,,,,,,1,65.75,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,84.64,4,100.00,,,,,2,,,,365.63,,,,,1,91.74,,,,,,,,,,,6,207.47,1,77.34,,,3,102.39,1,91.74,,,,,,,,,,,2,84.64,,,1,182.82,,,,,,,,,,,,,,,,
,,,,65~69,,,4,208.88,3,198.81,,,,,,,,,,,,2,102.72,1,207.90,2,104.44,,,,,,,1,112.61,4,155.76,,,,,,,,,,,1,94.43,,,,,,,,,,,2,102.72,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,234.60,,,,,,,,,,,,2,187.09,1,159.74,2,191.57,,,,,,,4,168.35,4,206.93,1,166.39,,,5,258.67,,,,,3,229.53,,,1,159.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,3,262.01,,,1,314.47,1,,,,243.90,,,1,381.68,,,1,188.68,,,,,1,239.81,3,353.77,4,330.85,,,,,2,377.36,,,1,239.81,2,252.53,,,,,,,1,243.90,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,709.22,,,1,354.61,,,,,,,,,,,,2,493.83,,,,,,,1,354.61,3,709.22,,,,,4,1418.44,1,483.09,,,8,747.66,,,,,,,,,,,1,378.79,,,,,,,,,,,,,,,,
,,,,85+,,,1,735.29,2,630.91,,,,,,,,,,,,,,,,,,,,,,,,2,1449.28,,,,,,,2,985.22,,,1,1176.47,1,1176.47,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.80,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,43.23,,,,,,,,,,,,,,1,88.26,,,,,1,45.64,1,88.26,,,,,1,66.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.48,1,90.25,1,38.48,1,38.48,,,,,,,,,,1,50.51,,,,,,,,,1,38.48,,,,,,,,,,,,,1,50.51,,,,,1,50.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.68,5,83.13,1,51.89,,,,,,,,,,,,1,51.89,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,,,,1,60.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,80.97,1,60.13,1,31.77,,,,,,,,,,3,69.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.53,,,,,,,,,1,83.96,,,,,,,,,,,,,,
,,,,40~44,,,4,117.13,6,123.38,,,,,,,,,,,,3,74.91,,,2,49.94,,,2,51.35,1,116.55,,,,,,,,,,,,,2,49.94,,,,,2,43.23,,,,,,,,,,,,,1,52.14,,,,,,,,,,
,,,,45~49,,,12,165.40,3,72.73,,,,,1,,,,40.50,,,1,60.39,,,2,63.78,,,,,1,60.39,,,,,2,120.77,1,40.50,,,,,1,60.39,,,,,,,,,,,,,,,1,60.39,,,,,,,,,,,,,,
,,,,50~54,2,91.24,3,114.07,3,187.03,,,,,,,,,,,,,,,,,,,,1,152.67,2,305.34,,,1,97.47,,,,,,,1,152.67,,,1,65.06,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,101.09,3,133.10,,,,,,,,,,,,,,,,,,,,,,4,141.34,,,,,2,88.73,1,179.21,1,87.34,,,3,99.08,,,,,3,132.04,,,,,,,,,1,66.76,,,,,,,,,,,,,,
,,,,60~64,1,75.64,3,182.82,3,101.45,1,92.85,,,,,,,,1,129.87,,,,,2,259.74,,,1,92.85,1,92.85,,,,,2,108.28,5,133.94,1,75.64,,,2,91.45,2,82.24,1,188.32,1,92.85,,,1,90.09,1,75.64,1,129.87,1,75.64,,,,,,,,,,,,,,
,,,,65~69,,,2,100.05,5,246.91,,,,,2,,,,112.17,,,1,112.61,2,144.82,2,313.97,,,,,5,159.80,,,1,202.84,2,144.09,2,176.99,,,1,156.99,5,190.19,1,112.61,,,1,111.73,,,,,1,111.73,,,,,1,112.61,,,,,,,,,,,,
,,,,70~74,,,1,147.49,3,264.08,,,,,1,,,,160.51,,,,,,,,,,,,,4,220.51,,,,,2,183.65,1,160.51,,,,,3,206.90,,,,,2,321.03,,,,,,,1,129.53,,,,,,,,,,,,,,,,
,,,,75~79,,,1,230.95,,,,,,,1,,,,230.95,,,,,1,359.71,1,230.95,,,,,,,,,,,3,307.38,4,736.65,1,225.23,,,2,450.45,,,,,5,395.26,,,,,,,,,,,,,1,225.23,,,,,,,,,,
,,,,80~84,1,444.44,1,444.44,1,355.87,,,1,355.87,,,,,,,,,,,,,,,,,,3,619.83,,,,,1,510.20,4,543.48,,,,,4,973.24,1,355.87,1,657.89,1,386.10,,,,,,,,,1,386.10,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,515.46,,,,,,,,,,,,,,,,,,2,492.61,1,515.46,,,,,2,727.27,,,,,1,515.46,1,515.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,69.54,,,,,1,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.96,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,53.88,,,,,,,,,,,,2,82.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,,,
,,,,30~34,,,,,2,42.46,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,39.47,4,59.95,,,,,,,,,,3,98.68,2,98.67,1,83.33,,,1,49.33,2,61.98,,,,,,,,,1,32.89,,,,,,,,,,,,,,,,,,,,,,,1,32.89,,,,,,,,,,,,
,,,,40~44,,,6,151.10,2,103.52,1,115.47,,,,,,,,,,1,64.27,,,,,,,,,,,1,64.27,,,,,1,64.27,,,,,,,,,,,1,32.21,,,,,,,1,51.76,,,,,,,1,51.76,,,,,,,,
,,,,45~49,,,5,74.95,5,74.95,1,56.95,,,,,,,,2,45.68,,,,,,,1,135.50,,,1,38.14,,,1,38.14,1,56.95,2,55.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,109.63,3,108.42,3,175.64,,,,,,,,1,187.62,,,1,145.77,1,58.55,1,58.55,1,90.25,,,3,175.64,2,121.88,,,2,89.25,,,,,1,90.25,1,58.55,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,95.15,3,95.15,,,,,,,,,,1,95.15,,,,,,,2,102.67,,,,,1,145.14,2,94.12,,,1,69.64,1,95.15,,,,,,,,,3,85.35,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,176.83,5,129.60,,,,,,,,,,1,128.04,2,79.21,3,90.23,,,4,158.42,,,,,2,87.68,1,88.42,,,5,118.29,,,1,86.96,1,88.42,,,,,2,87.68,,,1,86.96,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,126.26,3,110.95,,,,,,,,,,1,106.84,,,1,108.23,1,106.84,2,126.26,,,,,4,157.11,8,194.27,,,2,97.28,1,204.08,1,89.29,,,,,,,3,263.62,,,1,89.29,,,,,,,1,89.29,,,,,,,,,,,,
