,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,39,143.75,8,30.68,8,33.62,,,1,,,,21.74,,,10,38.35,2,12.80,6,29.67,,,5,64.47,8,32.19,1,8.93,,,,,,,5,33.84,6,47.62,2,34.17,,,6,28.20,,,3,17.80,1,27.96,,,,,,,,,6,31.25,,,1,22.61,1,8.93,,,,,2,25.00,,,,,,,,
,,,,55~59,1,45.64,18,116.47,7,51.74,6,60.23,,,,,,,,,,1,39.06,,,2,31.74,,,2,21.44,13,106.98,,,1,15.87,,,1,39.06,4,40.53,2,35.80,,,,,2,42.10,,,,,,,,,,,,,,,4,36.19,,,,,3,106.19,4,43.70,3,57.50,1,39.06,1,15.87,,,,,,
,,,,60~64,3,32.61,20,141.32,10,70.66,2,54.98,,,1,,,,44.64,,,3,35.98,,,4,46.97,,,,,20,156.81,1,17.98,,,,,1,17.98,9,66.51,7,58.46,3,38.76,1,128.70,3,51.59,1,44.64,,,1,45.93,1,17.98,,,,,,,4,40.08,1,45.93,,,3,30.82,2,28.74,6,86.21,,,1,17.98,,,,,,
,,,,65~69,,,16,145.09,10,124.27,5,69.99,1,24.02,,,,,,,,2,48.04,1,24.02,3,39.18,,,1,147.49,18,163.22,,,,,,,2,74.27,1,147.49,10,90.68,1,61.84,,,6,81.42,,,1,24.02,,,1,24.02,1,24.02,,,,,6,89.31,,,1,24.02,5,143.10,2,62.38,1,24.02,,,5,103.28,,,,,,
,,,,70~74,3,57.20,5,136.02,10,199.28,2,118.98,,,,,,,,,,1,104.38,2,58.62,5,89.40,,,,,26,315.84,,,,,,,,,3,102.88,10,177.49,2,49.26,,,1,65.23,1,34.29,1,87.41,,,,,,,1,34.29,,,10,161.21,,,2,44.95,4,237.95,,,3,57.20,1,87.41,3,53.25,,,,,,
,,,,75~79,,,3,91.07,3,98.43,,,,,1,,,,87.64,,,,,,,5,188.25,,,,,13,230.54,1,87.64,,,,,,,4,217.16,11,224.95,1,52.44,,,4,86.36,1,156.74,3,157.32,,,,,,,,,,,13,280.66,,,,,5,196.46,,,2,135.78,,,,,,,,,,
,,,,80~84,,,2,478.47,3,194.05,,,,,2,,,,267.02,,,,,,,5,323.42,,,,,5,256.28,,,,,,,,,3,158.73,5,283.29,1,290.70,,,2,257.73,1,106.16,,,,,,,,,1,106.16,1,290.70,3,177.41,,,,,2,212.31,,,2,212.31,,,1,290.70,,,,,,
,,,,85+,1,176.68,1,293.26,,,,,,,1,,,,485.44,,,,,,,2,220.51,,,,,4,323.62,,,,,,,,,2,435.73,,,,,,,3,269.54,,,2,220.51,,,,,,,,,,,3,305.19,,,,,,,,,2,220.51,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.80,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,2,17.01,3,16.37,,,,,2,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,27.06,1,7.35,,,1,101.32,,,,,,,,,,,,,,,,,2,34.12,,,,,,,,,,,1,7.35,,,1,7.35,1,21.54,,,,,1,21.54,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,6.09,,,1,15.04,1,38.97,,,,,,,,,1,6.09,2,23.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,6.31,3,13.19,,,,,,,,,,,,,,3,14.85,,,,,1,6.31,1,39.43,,,,,,,,,,,1,22.94,,,2,12.62,,,,,,,,,,,,,,,1,15.67,,,1,6.31,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,16.04,9,39.65,3,11.57,,,,,,,,,,,,5,15.99,1,9.89,2,7.72,,,1,6.33,3,9.92,,,,,,,,,1,6.33,1,9.89,,,,,2,8.81,,,,,,,,,,,,,,,,,,,,,,,,,1,14.51,,,,,,,,,,
,,,,35~39,1,6.10,20,48.80,7,18.76,2,12.21,,,,,,,,1,6.10,7,22.72,1,11.58,2,9.55,2,12.21,3,12.83,,,,,,,,,,,,,3,15.96,,,,,1,12.94,,,1,21.94,,,,,,,,,4,16.59,,,1,12.94,,,1,21.94,,,1,6.10,,,,,,,,,,
,,,,40~44,1,21.42,41,104.00,14,45.03,8,28.22,,,,,,,,,,5,23.22,,,1,14.67,,,4,34.24,2,11.86,,,,,,,1,5.93,3,21.69,4,14.11,4,14.01,,,5,14.14,,,,,1,5.93,,,1,14.26,,,6,17.26,,,,,,,,,1,14.26,2,20.51,2,8.38,,,,,,,,
,,,,45~49,2,12.52,36,105.95,5,21.33,5,18.63,,,,,,,,,,6,27.41,,,1,6.26,,,13,39.74,4,26.77,,,,,,,1,35.03,2,12.52,6,17.66,2,18.42,,,5,21.29,,,,,1,6.26,2,18.99,2,9.70,,,3,14.54,,,1,35.03,2,9.15,,,1,17.00,1,6.26,,,,,,,,,,
,,,,50~54,,,22,80.34,12,45.73,5,23.57,,,1,,,,8.01,,,9,34.30,,,2,12.22,,,7,34.99,13,49.54,1,20.65,,,2,14.68,,,11,38.29,8,32.20,3,30.39,,,3,17.13,1,8.01,,,,,,,,,,,9,34.30,,,2,20.26,2,16.02,1,8.01,3,15.00,1,20.65,,,,,,,,,,
,,,,55~59,,,28,165.50,6,49.43,3,25.84,,,,,,,,,,2,30.13,2,21.47,1,15.06,,,3,45.19,11,65.02,,,,,,,,,7,51.55,12,85.94,3,31.28,1,151.29,5,48.20,1,37.36,,,5,43.07,1,15.06,1,15.06,,,11,123.17,,,,,3,36.69,,,2,30.13,2,33.99,,,,,,,,,,
,,,,60~64,,,19,143.01,7,52.69,,,2,37.93,,,,,,,,3,36.91,1,17.30,4,45.96,,,2,34.61,25,170.38,,,,,1,17.30,,,10,84.76,8,57.01,2,24.61,,,4,42.04,,,,,2,34.61,,,1,34.20,,,11,71.34,,,1,34.20,3,31.91,,,3,34.47,,,1,17.30,,,,,,,,
,,,,65~69,,,12,119.62,7,75.04,2,53.69,,,2,,,,32.73,,,1,22.61,2,30.96,5,62.87,,,3,44.02,26,222.64,1,59.24,,,,,1,60.75,6,73.64,11,100.24,2,35.70,,,2,39.01,,,,,2,32.95,1,59.24,,,,,10,85.63,1,22.61,,,9,89.71,1,142.05,4,65.46,,,,,,,,,,,,
,,,,70~74,2,128.12,15,185.99,5,84.75,1,32.53,,,4,,,,99.50,,,,,,,8,164.74,,,,,18,209.74,,,,,,,,,9,131.46,9,117.86,1,82.03,,,5,89.59,,,,,1,79.05,,,,,1,32.53,11,161.76,,,2,70.77,2,43.15,1,32.53,4,56.19,,,3,64.72,,,,,,,,
,,,,75~79,,,1,114.03,2,61.44,,,,,,,,,,,,1,48.97,2,97.94,7,212.19,,,,,15,314.73,,,,,,,,,8,166.39,9,308.32,1,263.16,,,2,97.94,1,126.42,,,2,125.55,,,,,1,48.97,9,220.05,,,1,114.03,2,68.52,,,4,195.89,,,1,82.44,,,,,,,,
,,,,80~84,,,4,373.83,6,231.93,,,1,207.04,,,,,,1,224.72,,,,,4,185.36,,,,,6,231.93,,,,,1,94.79,1,94.79,1,224.72,7,324.37,,,,,1,94.79,,,,,1,94.79,,,,,1,255.75,4,266.67,1,151.98,,,1,207.04,,,,,,,1,94.79,,,,,,,,
,,,,85+,1,165.56,1,263.16,3,340.52,1,165.56,,,,,,,,,,,,,,1,165.56,,,,,4,406.50,,,,,,,,,4,294.55,1,373.13,,,1,165.56,1,165.56,,,,,,,,,,,,,1,165.56,,,,,,,,,1,165.56,,,2,238.95,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,16.89,,,,,,,,,,,1,180.83,,,,,,,,,1,180.83,,,,,,,,,1,41.22,,,,,,,,,1,11.20,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,8.53,1,33.42,,,,,,,,,,,1,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.53,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,7.63,,,1,17.15,,,,,,,,1,7.63,2,11.25,,,1,21.38,,,,,,,,,,,,,,,,,1,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,12.48,,,,,,,,,,,,,,2,9.68,1,15.09,1,17.54,,,,,,,,,,,,,,,,,1,17.54,,,,,,,,,,,,,,,,,,,1,6.24,1,15.09,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,4,17.59,1,6.18,1,88.65,,,,,,,,,,4,17.59,,,,,,,3,17.34,,,1,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.79,1,6.18,1,6.18,,,1,6.18,,,1,12.71,,,,,,,,,,,,
,,,,30~34,,,1,6.43,2,12.87,2,7.77,,,,,,,,,,5,13.58,2,8.97,1,43.98,1,9.82,2,7.77,1,6.43,1,14.82,,,3,12.21,1,9.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.43,,,1,6.43,,,1,6.43,,,,,,,,
,,,,35~39,,,26,63.21,5,15.06,1,6.19,,,,,,,,,,6,16.90,,,,,,,3,12.53,,,,,,,,,1,12.85,1,12.85,,,,,4,23.47,,,,,,,1,6.19,,,,,3,9.04,1,10.80,,,,,,,,,2,12.38,,,,,,,,,,,,
,,,,40~44,,,37,92.30,11,27.44,,,,,2,,,,8.30,1,21.21,6,20.76,2,27.85,3,10.41,,,6,15.48,3,17.73,,,,,,,,,5,14.68,2,9.25,,,2,8.27,,,,,,,,,,,,,4,18.49,,,,,,,2,10.97,,,2,11.82,,,,,,,,,,,,
,,,,45~49,1,6.20,52,140.00,17,47.32,5,20.23,,,,,,,,,,7,31.57,3,10.51,2,8.89,,,6,28.92,5,22.55,1,36.42,,,,,5,18.66,13,36.18,1,6.20,,,,,,,1,15.67,,,,,,,,,6,22.67,,,,,1,6.20,,,2,9.02,1,15.67,,,,,,,,,,,,
,,,,50~54,2,21.33,40,125.34,14,45.53,6,26.10,,,1,,,,7.47,1,19.35,5,18.84,2,10.78,,,,,7,29.23,8,27.28,,,,,,,5,62.78,12,40.92,2,11.37,,,4,18.72,,,,,,,,,,,1,7.47,9,30.69,2,14.94,1,18.53,,,1,7.47,1,38.60,2,11.37,,,1,7.47,,,,,,,,
,,,,55~59,1,40.98,27,148.48,9,56.33,3,28.20,,,3,,,,41.49,,,1,13.83,1,13.83,1,40.98,,,7,43.82,12,68.63,,,,,1,66.31,7,40.04,7,53.53,1,13.83,,,3,28.20,,,5,34.28,1,13.83,,,,,,,9,58.88,1,40.98,,,5,35.52,2,19.75,2,18.80,1,34.51,,,,,,,,,,,,
,,,,60~64,2,23.59,19,139.10,10,72.53,5,67.70,2,27.08,,,,,,2,21.95,5,47.71,2,24.29,2,33.24,,,6,43.52,21,132.28,,,,,1,72.99,3,26.49,11,79.78,6,43.52,1,40.63,6,52.58,,,4,34.57,,,,,,,,,12,75.59,1,40.63,1,139.28,7,67.82,,,4,66.14,1,45.11,,,1,32.32,,,,,,,,
,,,,65~69,,,11,93.62,8,68.09,3,43.36,1,21.30,3,,,,83.17,,,1,81.77,2,275.86,3,62.11,,,2,28.91,27,216.45,,,1,44.96,,,5,60.23,7,59.58,2,30.70,,,5,52.49,,,2,28.91,2,36.90,,,,,,,15,120.25,,,,,1,137.93,,,4,52.33,,,1,54.95,3,43.36,,,,,,,,
,,,,70~74,,,15,189.80,3,65.95,1,30.86,1,79.37,1,,,,109.89,,,1,76.39,1,30.86,2,127.71,,,2,80.78,19,215.59,1,189.39,,,,,7,99.64,12,136.16,1,79.37,,,4,65.94,,,,,1,30.86,,,1,76.39,,,11,124.82,1,30.86,,,5,109.91,,,4,73.94,1,109.89,,,1,79.37,,,,,,,,
,,,,75~79,2,64.79,9,151.29,4,91.98,3,71.53,,,3,,,,97.18,,,1,79.43,,,1,111.98,,,,,17,362.47,3,238.28,,,,,5,115.87,7,161.07,2,100.00,,,9,151.29,1,45.58,2,64.79,,,,,1,116.01,,,7,148.46,,,1,79.43,1,45.58,,,4,132.71,1,79.43,1,116.01,2,77.10,,,,,,,,
,,,,80~84,,,3,206.19,,,2,224.47,,,1,,,,84.32,,,1,235.29,1,84.32,4,338.41,,,,,5,189.32,,,,,,,5,160.93,4,287.36,2,279.33,,,4,139.86,1,84.32,,,,,,,,,,,6,206.83,,,1,139.66,2,316.96,,,1,139.66,,,,,2,375.23,,,,,,,,
,,,,85+,,,,,,,1,346.02,,,,,,,,1,158.73,,,1,158.73,2,217.63,,,,,1,158.73,,,,,,,,,3,479.23,,,,,1,970.87,,,,,,,,,,,,,3,313.15,,,,,1,158.73,,,2,193.99,,,,,1,158.73,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,2,32.54,,,,,,,,,,,,,,,,,,,,,1,17.40,,,,,,,,,,,,,,,,,1,17.40,1,12.27,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.56,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.87,,,1,7.87,,,,,,,,,,,,,,,,,1,7.87,,,,,,,,,,,1,28.55,,,,,,,,,,,,,1,108.34,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,17.58,1,8.00,,,,,,,,,,,,,,,1,21.44,,,,,,,,,,,,,,,,,,,,,,,,,1,21.44,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,6.45,1,6.45,3,19.35,1,15.19,,,,,2,9.50,,,,,,,,,,,1,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,6,21.27,,,,,1,13.17,,,,,,,,1,13.17,1,14.45,3,20.67,2,9.39,,,,,1,13.17,,,,,,,,,,,,,,,2,12.20,,,1,6.10,,,,,,,,,1,6.10,,,1,6.10,,,1,13.17,,,2,11.42,,,,,,,,,,
,,,,30~34,,,14,36.17,,,3,10.06,1,22.28,,,,,,,,,,6,16.43,3,10.06,2,13.71,,,2,11.49,2,11.49,,,,,1,14.90,,,,,2,13.71,,,,,,,,,,,1,9.90,,,,,1,14.90,,,,,,,,,,,3,11.35,,,,,,,,,,
,,,,35~39,,,27,75.69,,,4,16.93,1,6.28,,,,,,1,12.98,,,7,28.72,1,6.28,1,10.25,,,3,12.70,2,11.45,,,,,,,2,12.56,2,8.46,1,6.28,,,3,10.62,,,,,,,,,,,,,3,11.68,1,6.28,1,10.25,1,10.25,1,10.25,,,2,16.22,,,,,,,,,,
,,,,40~44,2,26.67,37,93.52,,,6,18.02,7,17.69,,,,,,1,20.03,,,6,16.24,3,11.08,1,5.95,,,5,16.98,2,11.03,1,13.34,,,1,13.34,3,12.27,10,25.27,2,26.12,1,38.26,1,13.06,,,1,5.95,,,,,,,,,3,10.19,2,11.90,1,13.06,1,5.95,1,13.34,1,13.06,2,26.29,1,13.06,,,,,,,,
,,,,45~49,,,57,151.44,1,6.17,11,38.08,9,33.19,,,,,,1,80.45,,,5,21.08,4,25.96,2,12.34,,,9,28.56,3,13.18,,,,,,,4,14.52,8,26.80,4,17.57,,,4,17.91,,,,,,,,,,,,,7,20.79,1,36.60,1,6.17,,,1,6.17,1,80.45,2,9.53,,,1,16.33,,,,,,
,,,,50~54,,,50,148.82,,,19,56.55,15,50.36,,,,,,1,7.11,2,11.96,8,24.67,1,17.66,1,17.66,,,5,20.68,12,37.00,,,,,,,7,44.55,11,41.00,2,29.29,1,17.85,7,25.02,1,7.11,1,7.11,,,,,1,17.85,,,15,48.47,2,35.71,2,10.13,,,1,7.11,2,10.80,3,15.25,,,,,,,,,,
,,,,55~59,3,42.14,27,134.89,,,11,68.54,4,22.71,1,,,,12.42,2,75.13,1,31.21,2,18.67,,,2,17.77,,,5,42.56,15,85.16,,,1,37.57,,,6,34.07,9,56.08,,,,,1,12.42,1,131.06,2,28.99,1,37.57,,,,,,,5,39.97,,,2,18.67,8,55.52,,,2,18.67,3,30.95,1,27.07,4,34.05,,,,,,
,,,,60~64,1,16.24,22,135.62,,,6,68.93,3,35.65,,,,,,2,22.96,,,,,4,36.46,2,26.60,,,3,62.29,24,154.71,1,44.25,,,2,23.76,12,77.35,14,90.25,2,23.76,1,141.04,5,53.56,,,2,61.26,1,44.25,,,,,,,15,106.00,1,141.04,4,39.82,6,72.93,1,31.46,4,34.50,1,16.24,,,1,31.46,,,,,,
,,,,65~69,1,52.77,20,151.93,,,8,64.26,,,,,,,,1,20.23,,,3,60.69,3,43.87,3,69.14,,,2,40.46,29,220.30,1,40.92,,,,,9,85.28,12,120.04,2,54.08,,,7,69.97,1,40.92,7,56.23,1,52.77,,,,,,,15,113.95,,,4,49.32,7,102.10,1,52.77,10,94.91,3,43.76,,,3,81.12,,,,,,
,,,,70~74,,,13,149.20,,,3,62.38,,,2,,,,41.59,1,74.29,,,,,1,28.88,4,71.29,,,1,28.88,25,270.01,,,1,73.10,,,10,130.60,8,101.10,1,28.88,,,6,77.13,1,73.10,4,69.38,,,,,2,39.49,,,8,101.38,1,107.07,2,67.34,4,57.31,1,62.42,3,68.23,,,,,2,49.89,,,,,,
,,,,75~79,,,8,199.35,,,4,88.34,,,,,,,,,,,,,,2,61.73,5,162.02,,,1,78.06,10,188.71,1,107.30,,,,,7,173.91,9,206.09,,,,,6,109.89,,,4,180.18,,,,,,,,,11,221.91,,,,,6,113.23,,,3,83.59,1,43.33,,,3,234.19,,,,,,
,,,,80~84,,,5,237.42,,,4,148.86,,,,,,,,1,172.12,,,3,142.45,1,75.08,5,214.41,,,1,129.20,13,358.13,,,,,,,2,150.15,13,358.13,2,157.85,,,3,162.34,1,75.08,1,129.20,,,,,1,75.08,1,202.84,7,240.30,,,,,5,175.07,,,4,141.59,,,1,75.08,3,164.38,,,,,,
,,,,85+,1,227.27,,,,,2,375.94,,,,,,,,1,151.29,,,,,1,151.29,4,443.46,,,1,321.54,4,411.52,1,151.29,,,2,273.60,1,227.27,1,151.29,,,,,2,273.60,,,1,414.94,,,,,,,,,1,151.29,,,,,1,343.64,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
