,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,40,103.72,,,15,47.37,4,26.79,,,,,,,,,,4,22.99,,,,,,,7,25.57,4,15.76,1,27.06,,,,,,,2,12.67,1,14.70,5,19.78,,,,,6,20.64,1,14.49,,,,,,,,,,,1,14.49,1,19.23,1,19.23,,,1,14.70,1,14.70,,,4,25.34,,,1,27.06,,
,,,,45~49,1,24.08,32,101.88,,,15,59.90,3,29.24,,,,,,2,27.74,1,32.70,2,22.95,1,32.70,,,,,4,25.20,2,28.78,,,,,,,,,3,17.03,4,29.14,4,26.83,1,14.39,,,2,28.78,1,24.08,,,,,,,,,,,,,3,17.90,,,1,14.39,1,19.94,,,,,4,19.35,,,1,24.08,,
,,,,50~54,,,12,120.72,,,16,100.46,4,72.94,,,,,,1,41.70,,,1,24.68,1,36.34,,,,,2,47.81,5,52.16,,,,,,,,,2,49.36,5,44.31,3,86.13,,,,,4,44.36,,,,,,,,,,,,,,,5,60.34,,,,,1,41.70,1,41.70,,,3,41.74,1,36.34,1,24.68,,
,,,,55~59,1,45.33,15,110.63,,,13,112.30,3,44.76,,,,,,1,45.33,,,1,28.34,,,2,66.33,,,1,63.82,13,89.49,1,35.82,,,,,,,5,45.86,7,66.75,8,68.38,1,62.27,,,5,67.49,,,,,,,,,,,,,,,7,65.10,1,42.09,1,28.34,4,80.03,,,3,40.68,,,1,28.34,,,,
,,,,60~64,,,16,140.38,1,39.59,12,106.13,3,68.73,,,,,,1,78.25,,,1,54.38,,,1,39.59,,,5,51.77,13,119.47,,,,,,,1,78.25,1,54.38,7,130.55,14,154.97,1,84.25,,,2,41.80,,,1,44.27,1,81.77,,,,,,,1,78.25,5,127.94,1,44.27,2,163.53,3,70.60,,,2,64.00,,,,,,,,
,,,,65~69,2,192.31,13,131.65,,,8,101.30,2,82.20,,,,,,1,71.84,,,3,81.34,1,71.28,2,142.55,,,1,56.63,13,172.90,,,,,1,71.28,,,1,71.84,5,90.76,6,111.09,1,71.28,,,7,146.50,,,,,4,78.65,2,71.56,1,71.84,,,,,11,129.67,,,3,123.30,6,88.33,2,63.11,3,86.38,,,,,1,96.15,,
,,,,70~74,,,9,171.92,,,10,148.06,1,65.83,,,,,,,,,,1,68.07,,,4,103.98,,,2,145.24,11,163.91,1,136.24,,,,,,,2,117.79,3,178.04,13,175.75,,,,,4,84.58,,,,,2,118.69,,,1,100.10,,,1,68.07,8,138.50,1,68.07,3,145.42,2,77.70,1,68.07,4,86.39,,,1,100.10,1,145.77,,
,,,,75~79,1,194.55,1,155.28,,,5,215.52,,,,,,,,1,110.01,,,,,,,2,203.46,,,,,3,116.05,,,,,,,,,3,179.00,1,194.55,6,200.67,,,,,6,255.10,1,155.28,,,1,155.28,,,,,,,,,6,213.83,,,,,3,158.56,,,,,,,,,2,133.60,,
,,,,80~84,2,356.51,4,330.58,,,4,422.39,,,,,,,,,,,,,,,,2,237.53,,,,,7,402.30,,,,,,,,,,,2,237.53,4,453.00,,,,,2,415.80,,,,,1,395.26,,,,,,,,,3,257.73,,,,,,,,,1,194.93,,,,,2,189.21,,
,,,,85+,1,558.66,4,467.84,,,,,,,,,,,,,,,,,,,,2,995.02,,,,,1,699.30,,,,,,,,,,,2,393.70,1,389.11,1,307.69,,,1,389.11,,,,,,,,,,,1,308.64,,,1,1098.90,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.78,,,,,,,,,,,,,,,,,,,,,1,15.35,,,1,22.78,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,18.64,,,,,,,,,,,,,1,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,17.91,,,,,,,,,,,,,,,,,,,,,2,25.20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.22,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,21.72,1,21.72,,,,,2,18.14,,,,,,,1,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.72,,,,,,,,,,,,,,
,,,,20~24,,,,,1,16.51,,,,,,,,,,,,,,,,,,,,5,21.89,3,19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.83,,,,,,,2,15.89,,,,,1,25.92,,,,,,,,
,,,,25~29,,,9,37.39,3,21.77,1,18.32,,,,,,,,,,6,22.61,,,,,1,18.32,2,17.14,1,13.70,1,20.78,,,,,1,17.46,2,13.61,2,21.78,,,,,1,18.32,,,,,,,,,,,,,,,1,11.15,,,,,,,1,18.32,,,,,,,,,,,,,,
,,,,30~34,,,13,32.97,10,37.47,,,,,,,,,,,,9,27.46,,,3,18.21,,,3,17.98,4,18.82,,,,,,,,,,,1,15.02,,,,,1,15.02,,,,,,,,,,,,,,,2,16.97,1,13.69,,,,,1,19.50,,,3,18.21,2,13.78,,,,,,,,
,,,,35~39,1,9.00,20,43.57,18,40.20,1,15.16,,,1,,,,15.16,,,2,17.71,,,1,10.85,,,1,13.28,,,1,15.16,,,,,1,10.85,3,21.17,2,9.84,,,,,,,,,,,,,,,,,,,,,,,3,17.91,1,10.85,,,,,1,21.29,1,13.28,,,,,,,,,,
,,,,40~44,,,37,88.93,21,55.71,,,,,2,,,,16.26,1,14.37,6,22.31,,,2,13.51,1,21.20,4,18.38,3,23.36,,,,,,,3,15.38,3,13.92,4,17.89,2,23.18,1,10.57,2,13.95,,,1,10.57,2,16.26,1,10.57,,,,,,,2,17.13,,,,,1,10.57,3,21.48,2,13.51,3,16.03,,,,,,,,,,
,,,,45~49,5,20.81,45,137.39,26,79.38,6,25.66,,,1,,,,16.42,,,2,22.10,1,13.42,1,16.42,,,7,25.38,6,30.35,1,16.42,,,,,3,30.48,6,31.58,4,17.96,,,,,1,18.32,,,,,,,1,16.42,1,22.81,,,,,4,30.50,1,13.42,,,,,,,1,13.42,1,27.86,2,26.85,2,18.12,,,,,,
,,,,50~54,2,25.25,33,174.09,13,74.37,2,36.87,,,1,,,,39.23,1,50.56,3,42.40,,,,,,,2,44.14,8,72.50,,,,,,,1,39.23,3,119.05,3,37.65,,,,,1,22.33,1,29.05,,,,,,,,,,,1,39.23,3,37.65,,,1,29.05,2,78.46,,,,,3,59.62,,,2,33.38,,,,,,
,,,,55~59,,,13,88.57,14,107.36,5,60.95,,,3,,,,60.10,,,2,38.75,,,,,1,36.00,,,7,65.65,,,,,,,3,40.23,7,55.47,9,86.50,,,,,3,46.99,1,41.96,2,38.14,,,,,,,1,27.73,,,5,48.05,,,1,36.00,3,51.55,,,4,60.23,2,31.33,,,,,,,,,,
,,,,60~64,2,72.89,15,130.68,10,85.77,5,75.39,,,,,,,,,,1,42.77,2,71.48,,,,,3,72.94,12,105.88,2,48.63,,,,,1,50.68,2,51.44,12,100.52,1,75.76,,,6,76.28,,,1,36.44,,,,,,,,,,,3,66.31,,,,,3,63.60,1,36.44,3,152.05,1,50.68,,,2,109.35,,,,,,
,,,,65~69,,,10,150.58,6,101.45,1,95.60,,,2,,,,111.05,,,1,99.60,2,52.77,3,124.64,,,3,77.36,11,120.89,2,66.49,,,,,1,50.97,5,74.72,12,143.99,3,63.42,,,4,69.20,,,2,137.17,,,,,,,,,,,12,150.68,,,,,5,113.02,1,69.25,3,63.42,2,61.12,,,,,,,,,,
,,,,70~74,,,8,139.01,5,101.98,1,140.65,1,65.36,7,,,,156.46,,,1,63.98,,,,,,,2,130.72,15,252.74,2,89.25,,,,,3,114.07,13,202.27,16,252.76,1,90.42,,,9,203.90,,,1,140.65,,,,,,,3,203.53,1,65.36,9,148.54,,,1,140.65,2,132.98,1,126.10,4,155.58,1,90.42,,,7,124.25,,,,,,
,,,,75~79,3,147.49,3,177.73,7,319.63,,,,,3,,,,184.84,,,,,1,97.66,3,170.36,,,,,7,152.14,,,1,105.15,,,,,7,184.55,10,289.18,,,,,7,332.23,1,151.06,2,118.48,,,,,,,,,,,12,260.81,1,105.15,1,135.69,2,101.27,,,2,230.68,,,,,2,139.57,,,,,,
,,,,80~84,,,1,819.67,3,423.13,,,,,2,,,,238.10,1,172.12,1,352.11,1,352.11,3,324.32,,,,,3,251.47,1,290.70,1,172.12,,,,,2,704.23,4,432.43,,,,,6,506.76,,,2,242.42,,,,,,,,,,,11,587.92,,,,,2,349.65,,,1,819.67,,,,,,,,,,,,
,,,,85+,,,3,350.06,2,514.14,,,,,,,,,,,,,,,,,,,,,,1,458.72,,,,,,,1,280.90,2,440.53,5,471.25,,,,,1,280.90,1,280.90,2,514.14,,,,,,,,,,,4,385.73,,,1,371.75,,,,,2,348.43,,,,,1,280.90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,22.58,,,,,,,1,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.86,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,2,24.66,1,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.51,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,14.33,1,33.62,2,28.67,,,,,1,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18.54,,,,,,,,,,,,,,
,,,,20~24,,,2,15.71,,,1,24.84,,,,,,,,,,1,15.85,,,,,1,24.84,2,16.81,1,31.29,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,1,15.85,,,1,22.40,2,13.32,,,,,,,,,1,22.40,,,,,,,,,,
,,,,25~29,,,4,21.99,1,18.65,,,,,,,,,,,,3,16.19,,,,,,,4,22.60,,,,,,,,,2,15.40,1,18.65,1,23.19,1,21.22,,,,,,,,,,,,,,,,,1,13.77,,,1,17.47,1,35.21,,,1,11.29,,,1,18.65,,,,,,,,,,
,,,,30~34,,,11,23.79,6,19.14,1,12.99,1,19.12,,,,,,,,5,12.97,2,15.93,,,,,4,22.49,1,10.35,1,10.35,,,,,1,34.49,1,12.99,2,18.03,,,,,1,10.35,,,,,,,,,1,14.81,,,,,1,14.81,2,11.21,,,,,1,12.99,,,1,9.02,1,14.81,,,,,,,,
,,,,35~39,,,37,78.31,13,26.50,1,17.81,,,,,,,,,,3,19.66,1,20.71,1,8.78,,,4,16.29,2,49.43,,,,,,,,,2,10.75,1,13.85,3,12.28,,,4,18.57,,,,,,,,,,,,,,,5,15.88,1,8.78,1,8.78,,,,,,,2,9.51,,,,,,,,,,
,,,,40~44,,,33,76.53,18,42.85,3,73.78,,,1,,,,19.43,,,2,14.34,2,14.34,1,19.43,,,4,36.85,3,16.96,,,,,,,1,19.43,1,10.12,2,16.16,,,1,36.58,3,14.71,1,10.12,1,12.81,,,,,,,,,,,,,,,,,,,1,10.12,1,36.58,2,25.61,1,12.81,1,12.81,,,,,,
,,,,45~49,3,18.57,42,120.20,20,55.69,3,29.11,,,4,,,,24.01,1,12.46,3,20.71,,,1,21.48,,,10,40.59,6,27.73,,,1,12.46,,,,,8,27.73,5,22.22,,,,,8,24.03,,,,,2,22.33,,,,,,,,,5,23.44,,,1,25.25,,,1,28.77,2,35.57,3,17.27,,,1,28.77,,,,,,
,,,,50~54,2,28.85,35,155.59,15,76.80,9,57.86,,,1,,,,169.49,,,3,30.39,,,1,43.86,,,1,25.12,4,31.73,2,31.48,,,,,,,2,49.15,8,44.84,1,19.95,,,6,40.31,,,,,2,31.48,,,,,,,,,1,19.95,,,1,33.89,2,39.90,2,33.42,1,58.96,,,,,,,,,,,,
,,,,55~59,,,22,152.29,10,83.96,4,38.74,,,3,,,,73.01,,,,,3,79.81,3,80.82,,,4,50.74,10,98.85,,,,,,,2,62.40,11,101.59,12,90.81,,,,,2,38.18,,,,,4,49.00,1,61.73,,,,,,,10,77.24,,,1,27.64,,,2,39.32,1,63.09,,,,,2,50.10,,,,,,
,,,,60~64,,,9,89.15,10,98.43,1,34.00,,,3,,,,68.00,,,1,67.98,,,2,167.50,,,,,14,109.54,1,41.51,,,,,1,71.07,4,74.77,12,126.64,,,,,7,57.96,1,50.25,,,1,83.75,,,,,,,,,8,94.41,1,41.51,3,66.01,3,62.83,1,71.07,5,90.37,1,34.00,,,,,,,,,,
,,,,65~69,4,86.17,10,105.44,11,120.81,2,59.51,1,65.75,1,,,,91.91,,,2,66.93,1,68.17,,,,,2,78.96,15,163.99,,,,,,,,,10,97.91,11,132.23,3,55.07,1,65.75,2,78.96,1,93.81,,,3,54.53,,,,,,,,,11,120.57,1,68.17,2,58.57,4,134.68,,,1,52.80,2,95.83,1,47.92,2,55.43,,,,,,
,,,,70~74,1,127.23,8,101.13,12,151.69,2,84.93,,,3,,,,127.71,,,2,87.49,1,86.58,6,138.25,,,,,15,210.53,1,86.58,,,1,86.58,,,6,110.56,16,202.25,2,254.45,,,6,155.32,,,,,1,88.42,,,,,,,,,9,154.72,,,1,127.23,3,123.05,1,88.42,2,101.57,2,82.24,,,5,130.99,,,,,,
,,,,75~79,1,213.68,3,101.69,2,148.04,,,,,2,,,,168.07,,,2,160.38,,,2,125.39,,,,,9,328.23,,,,,,,2,92.21,7,184.40,12,241.55,,,,,7,195.26,,,,,4,117.10,,,,,,,1,213.68,9,214.85,,,,,5,143.88,1,128.04,4,168.35,,,,,,,,,,,,
,,,,80~84,,,3,262.24,3,187.50,,,,,2,,,,258.40,,,,,,,4,602.41,,,,,6,470.59,,,,,,,,,5,322.58,4,305.58,1,163.67,,,3,387.60,,,,,2,231.21,,,,,,,,,6,375.47,,,1,163.67,2,308.64,,,1,242.72,,,,,,,,,,,,
,,,,85+,,,2,502.51,2,829.88,,,1,257.73,,,,,,,,,,,,4,391.01,,,,,3,299.70,1,523.56,,,,,,,1,257.73,7,411.28,,,,,1,414.94,,,,,,,,,,,,,,,2,502.51,1,1010.10,,,,,,,2,743.49,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,50.13,,,,,,,1,50.13,,,,,,,,,,,,,,,1,13.73,,,,,,,,,,,,,1,13.73,,,,,1,24.56,,,,,1,13.73,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,2,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.70,,,1,10.85,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,11.66,2,24.83,,,,,1,13.83,,,,,,,,,1,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,17.57,3,21.08,1,22.49,,,1,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.40,,,,,,,1,36.56,,,1,27.38,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,25.72,1,16.18,1,24.58,,,2,16.39,,,,,,,,,,,,,,,1,16.18,,,1,21.97,,,,,1,110.13,,,1,14.66,,,,,,,,,1,16.18,,,,,,,,,,,,,,,,
,,,,25~29,,,2,21.85,,,,,,,,,,,,,,,,3,19.85,2,36.83,1,18.42,,,3,15.14,,,1,22.45,,,,,,,,,1,13.88,,,,,,,,,,,,,,,,,,,1,18.42,1,17.06,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,11.81,7,20.39,,,10,29.12,3,15.92,,,,,,,,,,3,14.53,2,21.26,,,1,10.41,,,1,122.25,,,,,1,10.41,2,13.98,1,10.41,1,12.92,1,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.98,,,1,15.23,,,1,12.92,,,,
,,,,35~39,,,32,69.98,1,10.04,13,32.78,2,17.16,,,,,,,,1,8.58,5,21.73,1,10.04,2,11.59,1,19.81,5,26.24,,,,,,,,,1,17.85,2,13.23,,,2,27.03,,,2,17.16,,,,,,,,,,,,,,,2,25.91,,,,,,,3,17.38,,,1,17.85,,,,,,,,
,,,,40~44,,,59,131.78,,,9,25.50,4,15.84,,,,,,,,1,14.12,4,18.73,1,9.75,,,,,3,26.57,2,15.98,1,18.40,,,1,14.12,1,87.18,7,20.06,3,15.07,2,24.30,,,4,17.97,,,1,14.12,,,,,,,,,,,5,20.90,,,2,14.45,,,,,,,5,17.66,,,,,,,,
,,,,45~49,1,16.05,51,140.90,,,20,59.63,7,39.32,1,,,,28.00,2,17.93,,,6,28.50,,,3,15.40,,,5,23.75,12,38.77,,,,,,,1,21.03,7,34.21,5,29.05,1,11.77,,,2,19.25,,,1,16.05,1,28.00,,,,,,,,,9,30.03,1,16.05,1,21.03,,,2,13.49,3,21.08,1,16.05,,,,,,,,
,,,,50~54,2,24.94,20,78.48,,,16,61.17,4,56.92,,,,,,2,29.29,1,17.19,3,27.90,2,19.23,2,29.29,,,8,48.56,5,38.95,,,,,,,1,23.87,3,24.81,9,56.70,1,23.87,1,37.89,3,34.20,,,1,23.87,1,29.09,,,,,,,,,7,27.47,1,35.25,,,5,35.09,2,36.52,1,37.89,2,29.29,1,23.87,,,,,,
,,,,55~59,1,37.58,36,234.42,,,13,111.05,5,75.94,,,,,,2,40.58,,,3,40.49,2,46.99,3,54.64,,,2,31.47,7,64.38,1,60.42,,,1,27.06,1,81.04,1,81.04,10,70.61,2,31.47,,,4,67.67,1,62.70,,,,,,,,,,,,,5,64.01,,,2,32.83,6,92.12,,,3,46.61,,,,,,,,,,
,,,,60~64,1,65.10,19,132.74,,,11,92.12,5,50.00,,,,,,,,,,1,44.96,,,5,92.61,,,1,39.39,11,98.61,,,,,,,1,66.58,4,79.43,8,69.35,3,78.64,2,49.49,5,74.58,,,1,31.50,1,39.39,,,,,,,,,11,74.56,,,2,35.00,3,52.50,2,46.66,5,53.69,3,52.85,1,31.50,1,48.50,,,,
,,,,65~69,1,50.94,19,198.70,,,6,70.86,1,87.95,,,,,,5,107.67,,,1,63.94,2,56.18,4,68.80,,,2,47.74,17,180.20,2,52.31,,,,,,,10,125.03,8,88.09,4,82.22,1,62.62,5,79.86,1,44.92,1,50.94,,,,,,,,,1,44.92,15,177.45,1,62.62,1,63.94,3,79.16,2,63.27,5,131.27,,,,,2,52.77,,,,
,,,,70~74,3,92.17,6,90.21,,,9,158.95,,,,,,,,1,84.18,,,1,115.34,2,71.86,4,130.80,,,2,72.75,13,191.46,2,78.52,,,1,64.06,2,72.75,5,177.37,15,243.51,,,,,,,,,3,177.41,,,,,,,,,,,12,140.83,,,1,115.34,4,121.51,,,4,75.49,1,84.18,,,2,61.65,,,,
,,,,75~79,,,7,178.80,,,7,165.72,,,,,,,,3,177.41,,,,,1,85.40,6,196.53,,,1,86.21,13,232.72,2,170.79,,,,,,,5,364.17,15,338.91,3,121.95,,,6,153.26,,,3,156.17,1,121.51,,,,,,,1,131.41,11,314.20,,,,,3,150.45,,,6,201.27,,,,,1,86.21,,,,
,,,,80~84,1,309.60,3,316.79,,,4,251.10,,,,,,,,4,348.43,1,309.60,,,1,211.42,1,369.00,,,,,3,297.91,2,502.51,,,,,,,5,274.12,6,396.56,1,251.26,,,3,188.32,,,2,266.67,,,1,251.26,,,,,,,7,462.66,,,,,3,316.79,,,,,,,,,2,200.20,,,,
,,,,85+,,,2,666.67,,,2,277.39,,,,,,,,1,558.66,,,,,,,4,476.19,,,,,6,504.63,1,333.33,1,224.72,,,,,5,616.52,2,320.51,,,,,2,280.90,1,333.33,,,,,,,,,,,,,6,523.56,,,,,1,438.60,1,558.66,1,374.53,,,,,1,333.33,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
