,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,男性乳房,,肝及肝內膽管,,其他內分泌腺,,,其他男性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,10~14,,,,,,,,,1,16.39,1,,,,16.39,1,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,25.16,,,,,,,,,,1,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.55,,,,,,,,,,,,
,,,,30~34,1,16.47,,,,,,,,,,,,,,,,,,1,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.47,,,,,,
,,,,35~39,3,47.10,,,,,,,1,15.70,,,,,,,,,,1,15.70,,,,,,,,,,,,,,,,,,1,15.70,,,,,,,,,,,,,,,,,1,15.70,,,,,,
,,,,40~44,5,76.98,,,,,,,,,,,,,,,,,,3,46.19,,,,,,,,,,,,2,30.79,1,15.40,1,15.40,,,,,,,1,15.40,,,,,1,15.40,,,,,2,30.79,,,,,,
,,,,45~49,7,112.16,,,,,1,16.02,,,,,,,,,,,,7,112.16,1,,16.02,,,,,,,1,16.02,2,32.05,,,1,16.02,3,48.07,,,,,2,32.05,,,,,,,,,,,2,32.05,,,,,,
,,,,50~54,5,111.51,1,22.30,,,,,,,1,,,,22.30,,,,,3,66.90,,,,,,,,,,,,2,44.60,2,44.60,4,89.21,3,66.90,1,22.30,,,,,1,22.30,,,,,,,,,,,,,,,,
,,,,55~59,3,118.81,,,,,,,,,1,,,,39.60,,,,,8,316.83,,,,,,,,,,1,39.60,1,39.60,,,,,,,,,1,39.60,,,,,1,39.60,,,1,39.60,2,79.21,1,39.60,,,,,,
,,,,60~64,3,149.40,1,49.80,1,49.80,,,,,1,,,,49.80,,,,,,,,,,1,49.80,1,49.80,,,1,49.80,2,99.60,1,49.80,,,2,99.60,,,,,,,,,,,,,,,1,49.80,,,1,49.80,1,49.80,,
,,,,65~69,1,68.40,2,136.80,,,,,1,68.40,,,,,,,,,,8,547.20,,,,,,,,1,68.40,1,68.40,2,136.80,,,1,68.40,1,68.40,,,1,68.40,1,68.40,,,2,136.80,,,,,1,68.40,,,1,68.40,2,136.80,,
,,,,70~74,,,1,72.20,,,,,,,3,,,,216.61,,,,,3,216.61,,,,,,,,,,5,361.01,1,72.20,1,72.20,3,216.61,1,72.20,,,,,7,505.42,1,72.20,,,,,,,3,216.61,1,72.20,1,72.20,1,72.20,,
,,,,75~79,1,121.51,,,,,,,,,2,,,,243.01,,,1,121.51,1,121.51,,,,1,121.51,,,,,2,243.01,3,364.52,,,2,243.01,,,,,,,,,1,121.51,,,,,,,2,243.01,,,,,2,243.01,,
,,,,80~84,2,560.22,,,,,,,,,1,,,,280.11,,,,,1,280.11,,,,,,,,,,,,,,,,,,1,280.11,,,,,1,280.11,,,,,,,,,,,,,,,2,560.22,,
,,,,85+,,,,,,,,,,,1,,,,549.45,,,,,,,,,,,,,,,,,,3,1648.35,,,,,,,,,,,1,549.45,,,,,,,,,,,,,,,1,549.45,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,20.92,,,,,,,,,,1,20.92,,,,,,,1,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,1,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.61,,,,,1,15.61,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,12.42,,,,,,,,,,1,12.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,4,63.91,,,,,,,,,,,,,,,,,,,,1,,15.98,1,15.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,31.48,,,1,15.74,2,31.48,,,,,,,,1,15.74,,,,,,,,,,,,,,,,,,,,,,,,1,15.74,1,15.74,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,76.55,,,,,,,1,15.31,1,,,,15.31,5,76.55,,,,,,,,,,,,,,,,1,15.31,1,15.31,,,,,,,,,1,15.31,,,1,15.31,1,15.31,,,,,,,,,,,,
,,,,45~49,6,93.50,,,,,,,,,,,,,,8,124.67,,,,,,,,2,31.17,,,,,,,1,15.58,,,,,,,,,,,,,1,15.58,,,,,1,15.58,,,,,,,,,,
,,,,50~54,3,59.06,,,,,,,,,1,,,,19.69,7,137.80,,,1,19.69,1,,19.69,1,19.69,,,,,,,2,39.37,,,,,,,1,19.69,,,3,59.06,,,,,,,1,19.69,1,19.69,,,,,,,,
,,,,55~59,4,151.52,,,,,,,,,,,,,,1,37.88,,,,,1,,37.88,2,75.76,1,37.88,,,,,4,151.52,1,37.88,,,,,3,113.64,,,,,,,,,2,75.76,1,37.88,,,,,,,,,,
,,,,60~64,,,,,1,46.90,,,1,46.90,,,,,,9,422.14,,,,,4,,187.62,3,140.71,,,,,2,93.81,1,46.90,1,46.90,,,,,1,46.90,,,,,,,,,1,46.90,,,,,,,,,,,,
,,,,65~69,1,67.29,1,67.29,,,,,,,,,,,,4,269.18,,,,,1,,67.29,2,134.59,,,,,,,,,2,134.59,,,,,,,,,,,,,,,4,269.18,,,,,,,2,134.59,,,,
,,,,70~74,,,,,1,72.57,,,,,1,,,,72.57,2,145.14,,,,,1,,72.57,5,362.84,,,,,1,72.57,,,,,,,,,3,217.71,,,,,,,,,2,145.14,,,,,1,72.57,2,145.14,,,,
,,,,75~79,,,,,,,1,111.23,1,111.23,2,,,,222.47,1,111.23,,,,,,,,7,778.64,,,,,2,222.47,,,,,,,,,1,111.23,,,,,,,,,1,111.23,1,111.23,1,111.23,,,2,222.47,,,,
,,,,80~84,,,,,,,,,,,1,,,,246.31,2,492.61,,,,,,,,2,492.61,,,,,1,246.31,1,246.31,,,,,1,246.31,,,,,,,1,246.31,,,,,,,,,,,1,246.31,,,,
,,,,85+,,,,,,,,,,,1,,,,529.10,,,,,,,,,,,,,,,,1,529.10,,,,,,,,,2,1058.20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,其他內分泌腺,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,18.17,1,18.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,32.49,,,,,,,,,,1,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,12.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,13.58,,,,,,,,,,1,13.58,,,,,,,,,,,,,,,1,13.58,,,,,,,,,1,13.58,,,,,,,,,,
,,,,30~34,3,48.14,,,,,,,,,1,,,,16.05,,,,,1,16.05,,,,,,,,1,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,32.64,,,,,,,,,,,,,,1,16.32,,,5,81.61,,,,,,,,,,,,1,16.32,,,,,,,,,,,1,16.32,,,,,1,16.32,1,16.32,,,,,,,,,,
,,,,40~44,3,45.98,1,15.33,,,,,,,,,,,,,,,,4,61.30,,,,,,1,15.33,2,30.65,,,1,15.33,1,15.33,,,,,1,15.33,,,,,,,,,1,15.33,,,,,,,,,,,,
,,,,45~49,8,125.67,,,,,,,,,,,,,,,,,,5,78.54,,,,,,1,15.71,2,31.42,,,,,1,15.71,,,,,3,47.13,,,,,1,15.71,,,,,2,31.42,1,15.71,,,,,,,,
,,,,50~54,8,149.23,,,,,,,,,,,,,,,,,,8,149.23,,,,,,3,55.96,,,,,,,1,18.65,,,,,3,55.96,,,,,,,,,1,18.65,,,,,,,,,,,,
,,,,55~59,2,70.05,,,,,,,,,,,,,,,,,,6,210.16,,,,,,3,105.08,2,70.05,1,35.03,,,1,35.03,2,70.05,1,35.03,1,35.03,1,35.03,,,,,1,35.03,2,70.05,,,1,35.03,,,,,,,,
,,,,60~64,4,178.57,,,1,44.64,,,,,,,,,,,,,,10,446.43,,,,,,2,89.29,4,178.57,1,44.64,2,89.29,1,44.64,1,44.64,1,44.64,2,89.29,,,,,,,,,1,44.64,,,,,,,,,,,,
,,,,65~69,1,64.68,,,1,64.68,,,,,1,,,,64.68,,,,,4,258.73,,,,,,,,4,258.73,1,64.68,2,129.37,,,,,,,2,129.37,,,,,,,,,1,64.68,2,129.37,3,194.05,,,,,,,,
,,,,70~74,1,73.21,,,,,,,1,73.21,,,,,,1,73.21,,,4,292.83,,,,,,1,73.21,1,73.21,,,2,146.41,1,73.21,,,1,73.21,,,,,,,,,,,1,73.21,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,105.93,,,1,105.93,1,,105.93,,,,,4,423.73,1,105.93,,,,,,,,,1,105.93,,,,,,,,,1,105.93,,,3,317.80,,,,,,,,
,,,,80~84,1,227.27,,,,,1,227.27,,,,,,,,2,454.55,,,,,,,,,,2,454.55,1,227.27,,,1,227.27,,,,,,,1,227.27,,,,,,,,,1,227.27,,,1,227.27,,,,,,,,
,,,,85+,,,,,2,990.10,,,,,,,,,,1,495.05,,,1,495.05,,,,,,1,495.05,1,495.05,,,1,495.05,,,,,,,2,990.10,,,,,,,,,1,495.05,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,,18.56,,,,,,,,,,,1,18.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.86,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,13.36,,,,,,2,26.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.36,,,,,,,,,,,,
,,,,25~29,1,13.04,,,,,,,,,,,,,,1,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.04,,,,,,,,,,
,,,,30~34,3,48.02,,,,,1,16.01,,,1,,,,16.01,,,1,16.01,1,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,6,98.28,,,,,,,,,1,,,,16.38,1,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.38,,,,,,,,,,,,,2,32.76,1,16.38,,,,
,,,,40~44,8,123.48,,,,,4,61.74,,,,,,,,5,77.17,,,2,30.87,,,,,,,,1,15.43,,,,,,,,,,,,,2,30.87,,,1,15.43,,,,,,,,,2,30.87,,,,,,
,,,,45~49,11,173.61,,,1,15.78,,,,,,,,,,4,63.13,,,1,15.78,,,,,,1,15.78,1,15.78,1,15.78,,,,,,,,,,,,,,,,,,,,,,,2,31.57,1,15.78,,,,,,
,,,,50~54,10,174.58,1,17.46,1,17.46,,,,,1,,,,17.46,7,122.21,1,17.46,7,122.21,1,,17.46,,,,,4,69.83,,,,,,,,,,,,,1,17.46,,,1,17.46,1,17.46,,,,,2,34.92,3,52.37,,,,,,
,,,,55~59,5,161.55,,,,,,,,,1,,,,32.31,7,226.17,1,32.31,4,129.24,,,,1,32.31,2,64.62,1,32.31,,,,,,,,,1,32.31,,,1,32.31,,,,,,,,,,,1,32.31,,,,,,,1,32.31
,,,,60~64,3,129.31,,,,,,,1,43.10,,,,,,9,387.93,1,43.10,3,129.31,,,,,,4,172.41,,,1,43.10,,,,,,,,,,,,,,,,,,,,,,,2,86.21,,,1,43.10,,,1,43.10
,,,,65~69,3,179.64,1,59.88,1,59.88,,,,,3,,,,179.64,4,239.52,2,119.76,7,419.16,,,,,,1,59.88,1,59.88,,,,,,,,,,,1,59.88,1,59.88,,,,,1,59.88,,,,,1,59.88,1,59.88,,,1,59.88,1,59.88
,,,,70~74,,,,,,,,,,,2,,,,150.94,7,528.30,2,150.94,5,377.36,,,,,,1,75.47,1,75.47,1,75.47,,,,,,,,,1,75.47,1,75.47,,,,,,,,,,,1,75.47,,,,,,,3,226.42
,,,,75~79,,,,,1,97.37,1,97.37,2,194.74,1,,,,97.37,3,292.11,2,194.74,1,97.37,,,,,,2,194.74,1,97.37,,,1,97.37,,,1,97.37,,,,,4,389.48,,,1,97.37,,,,,,,1,97.37,,,,,,,6,584.23
,,,,80~84,1,200.40,,,,,,,,,2,,,,400.80,2,400.80,1,200.40,2,400.80,,,,,,,,,,,,,,,,,,,,1,200.40,2,400.80,,,1,200.40,2,400.80,,,,,,,,,,,,,2,400.80
,,,,85+,,,,,,,,,,,,,,,,2,956.94,1,478.47,,,,,,,,,,,,1,478.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,478.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,1,16.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.25,,,,,,,,,,,,,1,14.25,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,12.90,,,,,,1,12.90,,,,,,,,,,,,,,,,,,,1,12.90,1,12.90,,,,,,,,,,,,,,,,
,,,,30~34,1,15.99,,,,,,,,,,,,,,,,,,,,1,,15.99,,,,,,,,,,,,,,,2,31.98,,,,,,,1,15.99,,,,,,,,,,,,,,,,
,,,,35~39,5,84.89,,,1,16.98,,,1,16.98,,,,,,3,50.93,,,,,,,,1,16.98,,,2,33.96,,,,,,,,,,,,,,,,,,,,,2,33.96,,,,,,,,,,,,
,,,,40~44,7,111.59,,,1,15.94,,,2,31.88,2,,,,31.88,2,31.88,,,3,47.82,5,,79.71,1,15.94,,,,,,,,,,,,,,,1,15.94,2,31.88,1,15.94,,,,,,,,,,,,,,,,,,
,,,,45~49,3,48.23,,,,,,,1,16.08,1,,,,16.08,7,112.54,,,1,16.08,1,,16.08,1,16.08,,,1,16.08,,,,,1,16.08,,,2,32.15,1,16.08,1,16.08,,,,,,,3,48.23,,,,,,,,,,,,
,,,,50~54,5,85.14,,,1,17.03,1,17.03,,,3,,,,51.08,12,204.32,,,1,17.03,1,,17.03,1,17.03,1,17.03,1,17.03,,,,,,,,,,,2,34.05,1,17.03,,,,,1,17.03,1,17.03,2,34.05,,,,,,,,,,
,,,,55~59,8,231.15,,,1,28.89,,,,,1,,,,28.89,10,288.93,,,3,86.68,10,,288.93,1,28.89,2,57.79,3,86.68,,,,,,,1,28.89,,,1,28.89,,,,,,,1,28.89,1,28.89,,,,,,,,,,,,
,,,,60~64,1,43.10,1,43.10,1,43.10,,,1,43.10,1,,,,43.10,8,344.83,,,3,129.31,5,,215.52,1,43.10,,,1,43.10,,,,,,,,,2,86.21,1,43.10,1,43.10,,,1,43.10,2,86.21,,,,,,,,,,,,,,
,,,,65~69,3,176.68,,,,,,,,,,,,,,7,412.25,,,1,58.89,1,,58.89,1,58.89,1,58.89,,,,,,,,,2,117.79,2,117.79,,,,,,,,,,,,,,,1,58.89,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,78.49,4,313.97,,,1,78.49,3,,235.48,2,156.99,4,313.97,,,,,,,2,156.99,,,1,78.49,1,78.49,,,,,,,1,78.49,,,,,4,313.97,,,,,,,,
,,,,75~79,,,1,93.11,3,279.33,,,,,2,,,,186.22,1,93.11,,,,,8,,744.88,,,1,93.11,,,1,93.11,,,,,,,5,465.55,,,,,,,1,93.11,3,279.33,,,,,4,372.44,,,,,,,,
,,,,80~84,,,1,188.32,,,,,1,188.32,1,,,,188.32,5,941.62,,,,,,,,,,,,,,,,,,,,,,1,188.32,,,,,,,,,1,188.32,,,1,188.32,1,188.32,,,,,,,,
,,,,85+,,,,,,,,,2,884.96,,,,,,,,,,,,1,,442.48,,,2,884.96,,,1,442.48,,,,,1,442.48,1,442.48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸膜,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,1,15.36,,,,,,,,,,,,,,,,,,,,,,,1,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,12.82,1,12.82,1,,,,12.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,30.74,,,1,15.37,,,,,1,,,,15.37,,,1,15.37,,,1,,15.37,,,,,,,,,,,,,,,2,30.74,,,,,,,,,,,,,1,15.37,,,,,,,,,,
,,,,35~39,5,86.90,1,17.38,,,,,,,1,,,,17.38,,,,,,,,,,1,17.38,,,,,,,,,,,,,,,1,17.38,,,,,,,,,,,1,17.38,,,,,,,,,,
,,,,40~44,4,65.45,,,,,1,16.36,2,32.72,9,,,,147.25,,,,,,,1,,16.36,1,16.36,,,1,16.36,,,,,,,1,16.36,,,1,16.36,,,,,,,1,16.36,1,16.36,,,,,,,,,,,,
,,,,45~49,13,213.29,,,,,2,32.81,,,8,,,,131.26,,,,,1,16.41,2,,32.81,,,,,1,16.41,,,,,,,,,2,32.81,,,,,,,,,,,,,2,32.81,,,,,,,,,,
