,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,16.69,1,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.25,,,2,143.47,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,15.17,1,12.34,,,,1,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,14.74,,,,,,,,,,,,2,21.72,,,,,1,,61.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,59.52,,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,1,46.40,,,1,18.40,,,,,,,,,,,,,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,
,,,,30~34,,,9,63.91,3,21.30,1,14.68,,,,,,,,3,40.09,,,,,,,,1,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.44,,,,,,,1,18.44,,,,,,,,,,,,,,
,,,,35~39,1,42.23,13,66.29,5,38.18,3,19.40,1,13.73,,,,,,3,22.91,,,,,,,,1,13.73,1,13.73,,,1,52.47,,,2,20.72,,,,,,,2,84.46,,,,,,,1,13.73,1,13.73,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,17,105.28,9,62.96,,,3,24.64,,,,,,5,35.65,1,54.00,2,23.61,,,,2,16.43,1,15.75,,,,,,,2,25.18,1,15.75,1,17.17,2,31.49,1,54.00,,,,,,,3,20.99,,,,,,,,,,,1,15.75,,,,,,,,,,,,,,
,,,,45~49,,,19,144.17,8,55.32,,,,,,,,,,3,44.36,,,2,20.28,,,,,,4,35.89,,,,,,,2,29.26,3,25.96,1,19.45,,,1,21.18,,,,,,,3,58.35,,,,,,,1,78.00,2,20.28,,,1,61.65,,,,,,,,,,,,
,,,,50~54,1,31.86,6,77.94,7,82.34,,,,,1,,,,97.85,,,1,40.23,,,,,,1,31.86,2,47.73,,,,,,,1,97.85,2,35.56,,,,,1,97.85,,,1,40.23,,,1,40.23,,,1,31.86,,,3,84.82,1,31.86,1,40.23,,,1,31.86,,,,,,,,,,
,,,,55~59,,,6,127.52,6,85.56,2,86.66,,,,,,,,3,47.51,,,1,34.22,,,,1,93.63,2,111.17,,,,,,,3,47.63,5,84.10,,,,,1,43.33,1,34.22,,,,,3,47.63,1,43.33,,,,,,,3,88.44,,,,,,,,,,,,,,,,
,,,,60~64,1,42.43,11,195.42,1,42.43,2,43.55,,,,,,,,3,65.33,,,1,44.74,,,,3,134.23,10,160.64,,,,,1,96.43,4,71.94,10,160.64,,,,,,,,,,,,,5,169.32,,,,,3,53.30,,,,,,,,,1,44.74,,,,,,,,,,
,,,,65~69,,,9,159.09,4,148.04,1,57.24,1,57.24,,,,,,1,57.24,,,4,115.61,,,,2,74.96,10,226.50,2,93.76,,,1,57.24,4,92.68,4,75.89,1,104.71,1,58.38,2,116.75,2,95.28,,,1,259.07,5,113.25,,,1,58.38,3,175.13,1,57.24,,,,,1,57.24,,,,,,,,,,,,
,,,,70~74,1,161.81,4,189.39,2,147.93,,,,,,,,,,,,2,100.45,3,142.05,,,,3,150.68,9,248.14,,,,,1,81.23,4,189.39,6,229.97,1,161.81,,,3,116.14,,,,,,,4,119.65,,,,,1,73.96,,,3,109.89,1,81.23,,,,,,,,,,,,,,
,,,,75~79,,,5,291.55,1,203.25,,,2,163.53,,,,,,,,,,2,226.50,,,,1,203.25,3,176.89,,,,,,,1,203.25,3,176.89,2,151.06,,,5,228.52,1,120.19,,,,,6,218.26,,,2,231.48,2,151.06,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,322.58,1,222.22,,,,,,,,,,1,344.83,,,1,344.83,,,,1,189.39,2,378.79,,,,,1,189.39,1,1086.96,8,523.90,1,222.22,,,3,381.19,,,,,,,,,,,,,3,374.53,1,189.39,,,,,,,1,189.39,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,3,558.66,,,,,1,826.45,1,377.36,2,560.22,,,,,2,321.54,1,377.36,,,,,4,582.24,,,,,1,280.11,,,1,1587.30,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,56.09,,,,,,,,1,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.50,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,168.26,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,20.71,,,,,,,,,,,,1,20.71,,,,,,,,,,,,,,,,,,,,,,,,,1,20.71,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,12.47,,,,,,,,1,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.47,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,58.28,1,12.92,,,,,,,,,,,,,,1,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,18.81,,,,,,,,,,,,4,25.69,,,,,,1,16.03,1,18.81,,,,,,,,,,,1,18.81,,,,,,,,,,,,,,,,,,,1,63.25,1,16.03,,,,,,,1,16.03,,,,,,,,
,,,,30~34,,,9,48.48,3,20.07,,,,,1,,,,19.26,,,5,31.98,1,14.66,,,,,,,,,,,,1,14.66,,,,,,,,,,,1,56.50,,,,,,,,,,,,,,,,,,,1,14.66,,,1,34.11,,,,,,,,
,,,,35~39,2,27.15,16,92.42,2,27.15,4,25.85,,,,,,,,,,3,20.26,,,,,,,,,,2,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,3,28.74,,,,,,,1,42.88,1,13.57,,,,,,,,,,
,,,,40~44,,,14,97.82,13,71.34,4,27.95,,,,,,,,2,34.48,2,23.50,,,2,,16.00,,,,,2,26.08,1,55.19,,,,,1,17.24,1,17.24,,,,,1,17.24,,,,,,,,,,,,,,,,,,,,,2,34.48,2,25.50,,,,,,,,
,,,,45~49,,,19,138.47,13,84.43,,,1,59.63,3,,,,62.06,1,69.54,1,19.57,,,,,,,,2,29.47,1,58.17,,,,,,,2,64.21,1,18.34,,,,,1,19.57,,,2,18.93,,,,,,,2,29.29,,,,,,,,,,,1,69.54,1,19.57,,,,,,
,,,,50~54,,,9,97.18,3,54.02,3,41.15,,,,,,,,,,2,101.68,1,35.32,1,,35.32,,,1,35.32,3,89.05,,,,,,,1,35.32,3,62.53,,,,,1,29.68,,,,,,,1,91.41,,,2,47.11,,,,,1,35.32,1,91.66,,,,,,,,,,,,
,,,,55~59,,,10,138.39,7,100.92,4,64.64,,,1,,,,44.17,1,44.17,2,68.89,1,133.69,3,,103.34,,,1,34.45,5,69.19,,,,,1,34.45,1,44.17,3,76.12,1,96.34,1,96.34,3,106.88,1,96.34,,,1,133.69,,,,,3,63.98,,,,,1,96.34,,,2,38.71,1,97.94,,,,,,,,
,,,,60~64,2,82.17,9,142.36,10,158.18,1,44.21,,,1,,,,41.08,,,,,2,61.31,1,,41.08,,,,,7,95.47,1,44.21,,,,,5,106.47,6,94.76,,,,,1,41.08,,,1,41.08,,,,,1,41.08,6,105.34,,,3,67.51,8,126.34,,,3,91.69,,,3,98.04,,,,,,
,,,,65~69,1,53.30,3,91.80,4,87.62,1,101.73,,,1,,,,54.56,,,1,53.30,1,101.73,2,,74.38,,,2,106.61,12,216.29,1,116.82,,,1,221.24,4,87.62,3,81.70,1,53.30,,,6,108.15,,,3,104.93,,,,,,,7,153.34,,,,,3,109.81,1,101.73,2,139.37,2,53.92,,,,,,,,
,,,,70~74,1,158.23,4,211.53,2,158.86,,,,,,,,,,,,1,79.43,,,,,,,,3,113.29,10,305.90,,,,,,,8,423.06,10,248.39,1,354.61,,,4,174.06,,,2,99.21,,,,,,,5,264.41,,,1,132.10,2,105.76,1,158.23,4,117.86,,,2,145.14,,,,,,
,,,,75~79,3,207.76,5,448.83,3,163.31,,,1,109.77,,,,,,,,1,107.99,,,3,,207.76,,,3,265.72,7,307.96,2,146.84,,,,,3,265.72,2,148.48,1,107.99,,,1,107.99,,,3,222.72,,,,,,,3,579.15,,,,,3,222.72,,,1,492.61,1,107.99,2,148.48,,,,,,
,,,,80~84,,,,,2,271.37,,,1,206.61,1,,,,318.47,,,,,1,206.61,2,,495.05,,,1,318.47,4,306.04,,,,,,,,,5,382.56,,,,,1,206.61,,,1,318.47,,,,,,,2,790.51,,,,,3,364.52,,,1,395.26,,,,,,,,,,
,,,,85+,,,,,,,1,348.43,,,1,,,,273.97,,,,,,,2,,476.19,,,,,2,1000.00,,,,,,,4,583.09,4,573.07,,,,,1,273.97,,,1,348.43,,,,,,,1,751.88,,,,,,,,,1,273.97,,,1,1515.15,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,23.91,,,,,,1,19.44,,,1,31.08,,,,,,,1,19.44,,,,,,,,,,,,,,,,,,,,,1,31.08,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,72.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.15,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,16.74,,,1,,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.45,,,,,1,15.11,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,68.35,1,15.88,2,28.58,3,,35.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,8,59.21,2,17.04,1,19.82,,,1,,,,56.34,3,22.20,1,14.94,1,56.15,3,,20.22,,,,,,,,,1,19.82,1,56.34,,,2,24.55,,,,,,,,,,,,,1,14.94,,,1,14.94,,,,,1,19.82,,,,,,,,,,,,,,
,,,,35~39,1,36.36,4,31.29,3,23.47,1,13.59,,,,,,,,4,54.36,1,13.59,2,15.65,,,,,,,,,,,,,,1,57.90,,,,,,,,,,,,,,,2,40.71,,,,,,,,,,,3,138.70,1,57.90,,,,,,,,,,,,
,,,,40~44,,,20,106.68,6,46.64,3,23.32,,,1,,,,17.11,1,17.11,1,17.11,,,2,,15.55,3,23.32,2,25.32,,,1,14.25,4,67.98,,,,,1,17.11,,,,,,,,,1,14.25,4,44.13,2,111.98,,,,,,,3,39.32,3,23.32,,,,,,,,,,,,,,
,,,,45~49,1,18.21,24,148.90,6,46.89,2,18.06,1,58.00,,,,,,4,36.13,1,18.21,1,18.21,1,,18.21,,,,,,,2,36.43,5,39.44,2,35.83,1,18.21,,,,,1,58.31,1,17.91,,,,,4,27.79,,,1,17.91,2,27.82,1,18.21,2,27.76,2,36.43,,,1,62.23,,,,,,,,,,
,,,,50~54,,,12,127.88,7,74.60,4,48.88,,,,,,,,2,53.59,1,26.80,1,101.52,2,,40.54,5,101.36,,,,,1,30.65,5,62.66,1,101.52,,,,,,,1,26.80,,,,,,,3,42.89,,,,,,,,,,,3,60.81,,,,,,,,,,,,,,
,,,,55~59,1,129.37,11,141.83,5,101.92,2,52.56,,,,,,,,1,35.09,,,1,102.04,2,,70.18,5,83.29,,,,,5,83.29,7,120.25,1,35.09,,,1,104.71,,,,,,,1,35.09,1,104.71,2,70.18,1,102.04,,,1,35.09,,,3,59.43,,,,,1,35.09,,,,,,,,,,
,,,,60~64,,,11,190.91,6,88.56,2,57.16,2,88.38,1,,,,44.19,1,147.28,2,61.43,1,100.70,,,,5,77.63,,,,,5,77.63,5,86.78,,,,,5,91.78,1,100.70,1,100.70,,,,,,,5,127.06,,,,,4,101.14,1,39.90,4,113.67,,,,,,,,,,,,,,,,
,,,,65~69,1,50.71,9,170.20,5,94.55,1,51.84,1,50.71,1,,,,50.71,3,103.06,,,1,50.71,1,,50.71,14,223.29,,,,,7,121.25,8,151.29,,,1,112.36,3,101.56,,,,,,,,,2,67.70,7,121.25,,,1,112.36,7,121.25,1,112.36,1,101.83,,,,,2,68.70,,,,,,,,,,
,,,,70~74,,,2,96.48,5,140.53,1,69.78,,,1,,,,129.70,1,69.78,1,156.25,4,244.35,1,,69.78,8,287.05,,,,,5,291.38,6,249.17,1,129.70,,,3,107.64,,,1,156.25,,,,,,,4,181.49,,,,,1,156.25,,,,,1,73.86,1,73.86,1,69.78,,,,,,,,,,
,,,,75~79,1,446.43,2,138.50,3,305.19,1,180.83,,,1,,,,107.99,,,,,2,215.98,2,,203.46,7,269.85,,,,,1,216.92,7,323.48,2,104.77,,,4,162.47,,,2,215.98,,,,,,,6,340.91,,,2,130.21,3,157.15,,,1,216.92,1,446.43,,,2,130.21,,,,,,,,,,
,,,,80~84,,,2,240.96,3,393.18,,,,,,,,,,,,,,1,183.15,,,,4,351.49,,,,,2,403.23,2,403.23,,,,,4,305.58,,,,,,,,,,,3,361.45,,,,,1,201.61,,,,,,,,,3,361.45,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,268.82,,,,,,,,3,887.57,,,,,2,390.63,3,339.37,,,,,,,,,,,,,,,,,2,293.26,,,1,322.58,,,,,1,268.82,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.15,1,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.62,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,15.73,1,,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,24.60,,,,,,1,53.30,1,15.29,,,,,,,,,,,,,,,,,,,,,,,,,1,15.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,44.95,,,,,,,,,,,,1,68.21,4,44.82,1,14.98,,,,,,1,18.47,,,,,,,,,,,,,1,14.98,1,18.47,,,,,,,,,,,,,,,,,,,,,,,2,24.57,,,,,,,,,,
,,,,30~34,,,5,30.91,1,20.40,,,,,,,,,,,,2,17.59,2,30.01,,,,,,,,1,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.63,,,,,2,41.62,,,1,59.63,,,,,,,,,,
,,,,35~39,,,7,39.77,3,32.19,,,,,,,,,,2,27.64,3,23.94,,,,,,,,1,18.88,,,,,,,,,,,1,18.88,2,27.64,1,13.82,,,,,,,,,,,,,3,27.07,,,,,1,13.82,1,13.82,,,,,,,,,,,,
,,,,40~44,1,17.35,16,94.62,6,35.09,1,17.35,1,50.53,,,,,,,,1,17.35,,,,,,,,1,44.74,,,,,,,,,,,1,55.90,,,3,19.84,,,,,,,,,,,,,1,17.35,,,1,55.90,,,,,,,,,,,,,,,,
,,,,45~49,,,20,121.37,9,69.36,3,40.14,2,17.78,,,,,,,,3,54.52,,,,,,,,2,27.67,3,26.67,,,,,,,1,17.40,6,36.41,,,1,17.40,,,,,,,,,,,,,5,38.53,,,2,27.52,1,17.40,1,56.66,4,30.80,,,,,,,,,,
,,,,50~54,1,23.25,14,127.83,6,113.81,3,43.88,,,,,,,,,,2,50.85,,,1,,72.52,,,,,4,157.73,,,,,,,4,75.30,5,60.72,,,2,24.29,1,23.25,,,1,25.43,,,,,,,1,23.25,,,1,86.43,1,23.25,1,23.25,,,,,1,23.25,,,,,,
,,,,55~59,1,46.04,7,120.03,5,101.24,,,,,,,,,,,,2,65.25,,,3,,60.74,,,,,8,118.26,,,,,,,2,64.41,6,102.18,,,3,84.29,,,,,,,,,,,1,107.18,1,36.14,,,1,107.18,,,,,,,,,,,,,,,,
,,,,60~64,,,11,166.46,6,140.19,2,54.95,1,38.43,1,,,,102.99,,,1,141.44,1,38.43,1,,44.23,,,,,6,101.68,,,,,,,5,75.67,4,109.89,,,1,96.34,,,,,,,,,1,38.43,,,3,50.84,1,44.23,7,125.67,,,4,67.79,1,38.43,,,2,41.13,,,,,,
,,,,65~69,,,6,149.89,4,81.55,1,100.40,,,3,,,,74.94,,,1,100.40,,,5,,124.91,,,1,50.43,13,202.11,,,,,2,105.37,2,69.32,8,163.10,2,105.37,1,188.32,,,1,188.32,2,100.86,1,50.43,,,,,10,180.83,,,5,100.02,,,4,132.63,,,,,4,80.02,,,,,,
,,,,70~74,,,1,67.70,2,68.68,1,145.77,,,1,,,,69.69,,,,,,,3,,103.02,,,,,9,205.81,,,,,,,4,100.20,6,162.73,,,1,67.70,,,1,69.69,,,,,,,,,4,137.36,,,3,103.02,,,3,103.02,1,69.69,,,2,201.82,,,,,,
,,,,75~79,,,5,195.01,2,123.00,,,,,2,,,,279.33,,,,,,,,,,,,1,106.61,3,170.45,,,,,,,2,100.91,6,286.26,,,2,123.00,,,,,,,,,,,1,406.50,4,383.14,2,131.58,2,123.00,,,6,197.76,,,1,106.61,1,95.79,,,,,,
,,,,80~84,,,1,384.62,,,1,191.94,,,,,,,,,,,,,,1,,191.94,,,,,2,256.08,1,286.53,,,,,1,191.94,4,353.98,,,3,247.73,,,,,,,,,,,,,2,229.89,1,384.62,,,1,384.62,4,353.98,,,,,2,256.08,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,,255.75,,,,,2,358.42,1,632.91,,,2,358.42,3,390.63,1,255.75,,,1,294.99,,,,,1,255.75,,,,,,,3,390.63,,,,,,,,,,,,,1,632.91,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,57.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,93.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,22.26,1,16.03,,,,,,,,,,,,,,,,1,16.03,,,,,,,,,,,,,,,,,,,,,,,1,16.03,,,,,,,,,,,,,,,,
