,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,97.69,,,,,1,35.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,105.45,1,273.97,1,35.15,,,,,1,,,,273.97,,,,,2,70.30,,,,,,,1,35.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,101.45,,,,,2,67.64,1,33.82,1,,,,33.82,1,325.73,1,33.82,,,,,,,,,,,,,,,,,2,67.64,1,33.82,,,,,,,,,,,,,,
,,,,50~54,1,36.11,,,,,3,108.34,1,348.43,,,,,,,,,,,,,,,,,,,,1,36.11,1,36.11,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,102.25,1,56.05,4,,,,224.22,,,,,,,,,,,,,,,,,,,,,1,56.05,,,,,1,56.05,,,,,,,,,,
,,,,60~64,,,,,,,3,264.08,2,176.06,2,,,,154.20,,,,,1,88.03,,,,,,,4,352.11,,,,,,,1,88.03,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,5,437.06,1,106.61,3,,,,319.83,1,106.61,1,106.61,,,,,1,106.61,,,1,485.44,1,106.61,1,106.61,,,1,485.44,1,106.61,1,485.44,,,,,,,,,,,,
,,,,70~74,,,,,,,3,379.27,1,126.42,5,,,,505.05,,,1,126.42,,,,,,,,,1,126.42,,,1,126.42,,,,,,,,,4,505.69,,,,,,,,,,
,,,,75~79,,,,,3,396.30,4,528.40,1,132.10,4,,,,528.40,,,1,132.10,1,132.10,1,132.10,,,,,1,132.10,,,,,,,,,,,,,3,396.30,,,,,,,,,,
,,,,80~84,,,,,1,231.48,,,1,231.48,3,,,,694.44,1,231.48,4,925.93,,,,,,,1,231.48,1,231.48,,,,,,,2,462.96,,,,,1,231.48,,,,,,,,,,
,,,,85+,,,,,1,467.29,1,467.29,1,467.29,1,,,,467.29,,,,,,,,,,,,,,,,,,,,,2,934.58,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.05,,,,,1,63.05,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.79,,,,,,,,,1,26.79,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.83,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,35.24,1,35.24,,,,,,,,,,1,35.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.87,,,,,,,,,1,,,,34.87,,,1,34.87,,,,,1,34.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,121.18,1,33.67,,,,,,,4,,,,134.68,,,,,,,1,302.11,,,1,33.67,,,,,,,,,,,,,1,33.67,,,,,,,,,,,,
,,,,50~54,5,177.68,,,,,,,,,6,,,,213.22,1,35.54,2,71.07,1,35.54,,,,,,,,,,,,,,,,,,,2,71.07,2,71.07,,,,,,,,,,
,,,,55~59,2,99.21,,,,,,,1,49.60,4,,,,198.41,1,49.60,1,49.60,1,49.60,,,,,1,49.60,,,,,2,99.21,1,450.45,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,4,,,,307.22,1,85.32,2,170.65,,,,,,,1,85.32,,,,,1,85.32,,,,,,,,,,,1,769.23,,,,,,,,
,,,,65~69,,,,,,,,,,,4,,,,346.32,2,173.16,,,,,,,3,317.12,,,,,,,3,317.12,,,1,105.71,,,2,211.42,1,105.71,,,1,105.71,,,,,,
,,,,70~74,,,,,,,,,,,4,,,,495.66,2,247.83,5,619.58,,,,,3,299.10,,,2,247.83,,,,,,,,,1,123.92,,,,,,,4,398.80,,,,,,
,,,,75~79,,,,,,,,,,,4,,,,451.98,1,135.14,5,675.68,1,135.14,,,2,225.99,1,135.14,2,270.27,,,1,135.14,,,,,,,1,135.14,,,,,4,540.54,,,,,,
,,,,80~84,,,,,,,1,209.21,,,2,,,,368.32,,,2,418.41,,,,,1,209.21,,,,,,,1,209.21,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,425.53,,,1,,,,425.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,1,62.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,1,39.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,26.52,1,26.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.52,,,,,,,,,,,,,,
,,,,30~34,1,30.89,1,30.89,,,,,,,,,,,,1,30.89,1,30.89,,,,,,,1,30.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.39,,,,,,,,,,,,,,,,,,,,1,35.39,,,,,,,,,,,,,,,,,,,,,,,1,35.39,,,,,,
,,,,40~44,1,35.96,,,,,1,35.96,,,,,,,,2,71.92,,,,,,,1,35.96,,,,,1,35.96,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,183.65,,,1,34.06,,,,,,,,,,3,102.18,,,,,2,68.12,2,68.12,,,,,1,34.06,,,,,1,34.06,1,34.06,,,,,2,68.12,,,1,302.11,,,,
,,,,50~54,6,194.05,,,,,,,,,1,,,,35.84,4,143.37,,,1,35.84,,,1,35.84,,,,,1,331.13,,,,,,,,,,,1,35.84,1,35.84,,,,,,,,
,,,,55~59,1,45.11,,,1,425.53,,,,,1,,,,45.11,3,135.32,1,45.11,,,,,3,135.32,,,,,2,81.57,,,,,,,2,90.21,,,1,45.11,1,45.11,,,,,,,,
,,,,60~64,2,163.13,,,,,,,,,,,,,,,,,,,,1,714.29,2,163.13,1,81.57,,,1,81.57,,,,,,,1,81.57,1,81.57,,,,,1,81.57,,,,,,
,,,,65~69,1,105.37,,,,,,,,,1,,,,105.37,1,523.56,,,,,,,2,175.44,,,2,210.75,,,,,,,1,105.37,1,105.37,,,1,105.37,,,,,,,1,105.37,,
,,,,70~74,,,,,,,,,,,,,,,,2,201.61,,,,,2,249.38,3,302.42,,,1,124.69,,,,,,,,,2,249.38,,,,,,,,,,,2,249.38,,
,,,,75~79,,,2,230.41,,,,,,,2,,,,230.41,1,140.06,,,,,5,576.04,4,560.22,,,1,140.06,,,1,140.06,,,,,,,,,2,280.11,,,,,,,2,230.41,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,204.50,2,356.51,1,204.50,3,613.50,,,,,1,204.50,,,2,409.00,,,2,356.51,,,,,1,204.50,1,204.50,,
,,,,85+,,,,,1,2564.10,,,,,,,,,,,,,,,,1,2564.10,2,843.88,,,1,421.94,,,,,,,,,1,2564.10,1,421.94,2,843.88,,,,,,,3,1086.96,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,29.27,,,,,1,549.45,,,,,,,,,,,1,29.27,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,2,,,,69.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.84,,,,,,
,,,,40~44,2,73.29,,,,,,,,,1,,,,36.64,,,,,,,,,,,,,,,1,36.64,1,36.64,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,67.52,,,,,,,,,1,,,,33.76,,,,,1,33.76,1,33.76,,,,,,,1,33.76,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,106.57,1,35.52,,,,,,,4,,,,142.10,,,,,3,106.57,3,96.56,,,,,,,1,35.52,,,1,342.47,2,71.05,,,,,,,1,35.52,,,,,,,,
,,,,55~59,2,84.71,,,,,1,390.63,,,1,,,,42.35,,,,,3,127.06,4,169.42,,,,,3,127.06,,,,,,,3,127.06,,,,,1,42.35,,,,,,,,,,
,,,,60~64,2,133.24,,,,,,,,,5,,,,370.64,,,,,1,74.13,3,199.87,,,,,,,,,,,,,,,,,,,,,1,74.13,,,1,74.13,1,74.13,,
,,,,65~69,2,196.66,,,,,,,2,168.07,2,,,,196.66,,,,,1,98.33,2,196.66,,,,,,,,,,,1,98.33,1,98.33,,,,,,,,,,,,,2,168.07,,
,,,,70~74,1,124.84,,,1,124.84,,,2,249.69,6,,,,749.06,,,,,1,124.84,3,374.53,,,,,1,124.84,,,,,,,1,124.84,1,124.84,,,,,1,124.84,1,124.84,,,2,202.22,,
,,,,75~79,,,,,,,,,4,592.59,5,,,,598.80,,,,,2,296.30,6,718.56,,,,,3,359.28,1,148.15,,,2,296.30,3,444.44,,,,,,,2,296.30,,,,,2,296.30,,
,,,,80~84,,,,,,,,,1,191.20,2,,,,382.41,,,,,,,4,764.82,,,,,1,191.20,,,,,,,,,,,2,330.03,,,,,,,,,,,,
,,,,85+,,,,,,,1,373.13,1,373.13,3,,,,1119.40,1,373.13,,,,,4,1315.79,,,,,1,373.13,,,1,373.13,,,,,,,,,,,1,373.13,,,,,1,373.13,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,63.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,28.51,,,,,,,,,,,,1,28.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,132.23,,,,,,,,,1,,,,35.25,,,,,,,1,35.25,,,,,,,,,,,,,,,,,,,,,1,35.25,,,,,,,,
,,,,40~44,1,35.95,,,,,,,,,1,,,,35.95,,,,,1,35.95,,,,,,,1,35.95,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,242.72,,,,,,,,,2,,,,61.33,,,1,34.67,1,34.67,,,,,,,1,34.67,,,1,34.67,,,1,34.67,,,,,,,,,1,34.67,,,,,,
,,,,50~54,8,280.41,,,1,35.05,,,,,1,,,,35.05,,,,,2,70.10,1,35.05,,,1,35.05,1,35.05,,,,,,,,,,,,,2,70.10,,,,,,,,,,
,,,,55~59,2,78.40,,,,,1,39.20,,,1,,,,39.20,,,,,1,39.20,1,39.20,1,39.20,2,78.40,3,117.60,2,78.40,,,,,4,156.80,,,1,39.20,,,,,1,39.20,,,,,1,39.20
,,,,60~64,2,136.61,,,,,,,,,5,,,,341.53,,,,,2,136.61,,,,,1,68.31,1,68.31,,,1,68.31,,,,,,,1,68.31,,,,,1,68.31,,,,,2,136.61
,,,,65~69,1,92.94,,,,,,,1,92.94,3,,,,241.74,1,92.94,,,2,185.87,2,185.87,,,,,,,,,,,,,,,,,,,,,,,,,1,92.94,2,185.87,1,92.94
,,,,70~74,1,120.48,2,196.85,,,,,4,393.70,2,,,,240.96,,,,,2,240.96,4,481.93,,,,,,,,,,,1,120.48,2,240.96,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,307.69,,,,,,,,,,3,461.54,3,461.54,,,1,153.85,,,1,153.85,,,,,1,153.85,1,153.85,,,,,,,1,591.72,,,,,,
,,,,80~84,,,,,,,,,1,183.82,3,,,,551.47,,,,,,,2,367.65,,,,,,,,,,,,,1,183.82,,,,,1,183.82,,,2,367.65,,,,,3,551.47
,,,,85+,,,1,338.98,,,,,2,677.97,1,,,,338.98,,,,,,,2,677.97,,,,,,,,,,,,,,,,,,,,,,,1,338.98,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,25~29,,,,,,,,,,,1,,,,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.55,,,,
,,,,30~34,1,26.74,,,,,1,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,69.66,,,,,,,,,,,,,,2,69.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,99.47,,,,,,,,,,,,,,2,72.18,,,1,36.09,,,,,,,,,,,,,,,,,,,,,,,,,2,72.18,,,,,,
,,,,45~49,3,105.60,,,,,1,35.20,1,35.20,,,,,,4,140.80,,,1,35.20,,,,,,,2,70.40,2,70.40,,,,,1,35.20,,,,,,,1,35.20,,,,,,,,
,,,,50~54,8,250.31,,,,,,,,,,,,,,2,69.40,,,1,34.70,1,34.70,,,1,34.70,,,3,93.87,,,,,,,,,2,69.40,,,1,34.70,,,2,62.58,,,,
,,,,55~59,,,,,,,,,,,,,,,,3,112.95,1,37.65,1,37.65,3,112.95,1,37.65,,,4,150.60,2,75.30,,,1,37.65,,,,,1,37.65,,,,,,,,,1,343.64,,
,,,,60~64,4,213.68,,,,,,,1,58.69,,,,,,3,160.26,,,3,176.06,4,234.74,,,,,,,,,1,58.69,,,2,117.37,,,2,117.37,,,,,1,58.69,,,,,1,58.69
,,,,65~69,,,,,1,93.20,,,2,186.39,1,,,,93.20,4,372.79,,,3,279.59,1,93.20,,,,,1,93.20,,,1,93.20,,,,,1,93.20,2,186.39,,,1,93.20,,,1,93.20,1,93.20,,
,,,,70~74,,,,,,,,,,,1,,,,121.21,2,199.00,,,3,363.64,4,398.01,,,,,2,199.00,2,242.42,1,121.21,,,,,,,2,242.42,,,,,,,1,555.56,1,555.56,2,242.42
,,,,75~79,,,1,598.80,,,,,,,1,,,,153.61,3,460.83,,,1,153.61,7,855.75,1,598.80,,,,,,,,,,,,,,,2,307.22,1,153.61,2,244.50,1,153.61,1,153.61,,,2,1197.60
,,,,80~84,,,,,,,,,,,,,,,,4,735.29,,,2,367.65,1,183.82,1,183.82,,,2,312.01,,,1,183.82,,,,,,,2,367.65,,,,,,,,,,,3,551.47
,,,,85+,,,,,2,576.37,,,,,1,,,,288.18,,,,,,,4,1033.59,,,,,,,,,,,,,1,288.18,,,1,288.18,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,肺、支氣管及氣管,,胃,,淋巴結,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,37.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,65.36,,,,,,,,,,,,,,1,65.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,434.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,103.31,1,370.37,,,,,1,103.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,104.38,,,,,,,,,,,,1,104.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,598.80,1,132.98,,,,,,,,,,,,,,,,1,132.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,213.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮,,子宮頸,,白血病,,其它淋巴瘤,,造血系統及網狀內皮系統,,結直腸癌,,,,,腎,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,35.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,41.84,,,1,41.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,82.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,1,,,,101.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,101.83,1,101.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,130.72,1,130.72,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,306.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,直腸與肛門,,,,,肺、支氣管及氣管,,胃,,食道,,眼及淚腺,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,1,86.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,90.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,1,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,204.71,1,102.35,,,,,1,,,,102.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
