,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,13,152.62,12,151.76,5,90.03,,,2,,,,90.95,,,1,119.90,,,,,,,3,55.08,,,,,1,43.90,8,142.73,3,71.62,,,1,45.48,2,77.07,,,1,210.97,,,,,,,,,,,,,5,94.91,,,,,,,,,,,1,92.85,,,1,43.90,,,,
,,,,60~64,,,10,208.86,6,156.90,2,199.80,1,58.07,2,,,,80.78,,,1,196.85,1,58.07,2,101.88,,,6,225.90,,,,,,,3,70.09,3,121.16,3,152.98,,,2,93.02,,,2,75.82,1,119.90,,,,,,,1,131.58,,,2,96.71,,,,,1,58.07,,,,,,,,,,,,,,
,,,,65~69,,,2,137.74,5,126.87,2,125.08,1,75.59,1,,,,75.59,,,1,75.59,,,,,,,7,186.42,1,79.94,,,,,2,101.11,4,223.71,,,,,4,183.65,,,,,,,1,206.19,,,,,,,,,3,102.67,,,2,215.75,2,77.70,1,79.94,2,97.56,,,,,,,,,,
,,,,70~74,1,350.88,2,108.99,5,210.08,,,1,107.41,,,,,,1,110.62,1,204.50,1,375.94,,,,,6,281.95,,,,,1,107.41,2,164.47,5,224.01,,,,,3,142.79,1,236.41,2,222.72,,,,,,,,,1,210.53,,,2,150.72,,,,,,,,,3,165.20,,,,,2,168.21,,,,
,,,,75~79,1,311.53,1,497.51,5,359.71,,,,,,,,,,,,,,1,182.82,3,240.96,,,1,311.53,,,,,,,6,499.58,1,182.82,,,,,,,2,250.94,,,,,,,,,,,,,,,6,479.23,1,197.24,,,1,182.82,,,,,3,401.07,1,182.82,1,523.56,,,,
,,,,80~84,1,666.67,2,623.05,2,985.22,1,333.33,,,2,,,,666.67,,,,,,,2,442.48,,,2,666.67,,,,,,,3,498.34,5,656.17,,,,,1,666.67,,,1,311.53,,,,,,,,,,,,,2,684.93,,,,,2,425.53,1,588.24,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1086.96,,,,,,,1,877.19,,,1,1123.60,,,,,,,1,1449.28,,,,,,,1,877.19,,,,,,,,,,,,,,,,,1,1086.96,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,16.20,,,,,,,,,,,2,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,206.19,1,206.19,,,,,,,,,,,,,,,1,13.78,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,2,19.90,,,,,,,,,,,1,41.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,35.09,1,11.07,1,36.00,,,,,,,,,,,,,,,1,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.09,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,14.35,,,,,,,1,14.64,,,,,,,,,,,,,,,,,,,,,,,,,1,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,14.41,2,28.82,1,38.43,,,,,,,,,,,,1,14.41,,,,,,,,,,,,,,,,,1,38.43,,,,,,,,,,,,,,,,,,,1,14.91,1,14.91,1,14.41,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,6,29.40,2,12.78,1,12.55,,,,,,,,,,,,,,1,85.47,,,2,50.53,1,12.55,,,,,,,1,85.47,1,35.87,,,,,1,12.55,,,,,,,,,,,1,35.87,,,,,,,,,,,2,12.78,,,,,,,,,,,,
,,,,35~39,,,6,57.30,11,47.27,1,13.50,,,1,,,,11.94,1,41.51,1,11.94,,,2,18.35,,,2,18.54,4,21.85,,,,,,,,,1,46.00,1,11.94,1,13.50,,,,,,,,,,,,,2,22.15,,,2,18.35,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.58,15,95.73,13,63.10,1,13.91,,,,,,,,,,3,36.46,,,,,1,50.58,5,32.43,2,24.06,,,,,2,24.06,3,32.32,3,19.46,,,,,,,,,,,,,,,1,42.55,,,,,,,,,,,,,1,15.79,,,,,,,,,,,,
,,,,45~49,,,12,82.05,8,58.39,,,,,,,,,,,,3,96.09,1,52.63,1,125.00,,,1,65.57,4,64.18,,,,,1,20.12,1,20.33,2,86.13,,,,,,,,,1,52.63,,,,,,,2,36.86,,,1,20.33,2,40.23,1,52.63,,,2,40.65,,,,,,,,,,,,
,,,,50~54,,,11,143.81,11,132.45,2,51.16,,,1,,,,37.55,,,1,37.55,1,92.85,1,114.42,,,,,3,54.72,,,,,1,91.74,5,91.07,,,,,,,2,53.48,,,,,,,1,91.74,,,3,77.00,,,,,1,37.55,,,,,2,126.50,1,198.41,,,,,,,,,,
,,,,55~59,1,100.10,9,136.03,7,139.33,3,51.32,,,,,,,,,,2,107.30,,,2,127.06,,,1,41.12,7,114.81,,,,,,,1,115.61,3,92.82,1,43.10,,,5,64.85,,,,,,,,,,,3,67.98,1,100.10,,,,,,,2,86.21,,,1,100.10,,,,,,,,,,
,,,,60~64,1,119.47,4,82.41,11,168.27,1,229.89,,,,,,,,,,3,96.22,,,,,,,2,208.12,8,187.00,,,,,,,3,99.80,9,137.61,,,,,4,132.63,,,2,57.18,1,56.75,,,,,1,190.11,1,56.75,1,190.11,3,170.26,2,88.69,,,,,3,110.74,,,,,,,,,,
,,,,65~69,,,3,297.62,5,182.22,1,208.33,,,1,,,,73.48,,,2,153.73,,,1,162.07,,,1,73.48,1,208.33,1,291.55,,,1,131.93,8,254.61,9,174.35,,,,,5,176.99,,,1,131.93,,,,,2,132.80,3,196.21,,,1,162.07,1,76.86,1,291.55,2,161.42,2,94.38,2,136.61,,,,,,,,,,
,,,,70~74,,,3,135.81,1,208.33,1,213.68,,,1,,,,105.71,,,,,,,3,192.18,,,,,7,264.75,1,362.32,,,,,5,267.24,1,105.71,,,,,6,275.74,2,140.25,1,323.62,,,,,1,105.71,5,189.11,2,140.25,,,,,,,,,,,2,253.49,,,,,,,,,,
,,,,75~79,,,3,350.06,1,178.25,1,178.25,,,,,,,,,,,,1,177.94,5,368.73,,,,,6,416.67,1,337.84,,,1,628.93,,,4,273.60,,,,,2,266.31,,,,,,,,,,,4,308.40,,,1,178.25,,,,,3,397.35,,,,,,,,,,,,,,
,,,,80~84,1,316.46,,,2,418.41,,,1,1123.60,1,,,,934.58,,,,,1,515.46,1,649.35,,,,,3,392.16,1,581.40,,,,,2,442.48,1,515.46,,,,,1,292.40,,,,,,,,,,,3,451.81,,,,,,,,,,,,,1,292.40,,,,,,,,,,
,,,,85+,,,,,1,3571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,561.80,,,,,,,,,,,2,1626.02,,,,,,,,,1,588.24,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,36.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.73,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,14.07,,,,,,,,,,,,,,,,,,,1,14.56,,,,,,,,,,,,,,,,,,,,,,,,,1,14.07,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.75,,,,,,,1,12.75,,,,,,,,,1,15.24,,,,,,,,,,,,,1,12.75,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,11.04,,,,,,,,,,,1,33.92,,,,,,,,,1,12.57,,,,,,,,,,,,,,,,,,,,,,,,,1,12.57,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,34.45,,,,,,,,2,23.11,1,39.05,,,1,39.05,,,,,,,,,1,13.88,,,,,,,,,,,,,,,,,,,,,,,1,39.05,,,1,13.36,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,2,,,,25.75,3,31.72,,,,,,,,,,,,,,,,,,,,,,,,,1,34.61,,,,,,,,,,,,,,,,,,,,,1,38.43,1,38.43,1,38.43,,,,,,,,,,,,
,,,,30~34,,,8,39.42,4,22.66,,,1,34.19,,,,,,4,33.48,3,16.53,1,13.10,,,,,,,1,12.70,,,1,13.10,,,1,12.70,,,,,1,34.19,,,,,,,,,,,,,,,2,75.73,,,,,,,,,1,241.55,,,,,,,,,,,,
,,,,35~39,,,14,56.27,11,44.21,2,12.28,,,1,,,,11.70,2,17.99,,,,,,,,,2,23.69,,,,,,,1,11.70,1,38.97,,,1,11.70,,,,,,,,,,,,,,,,,,,,,,,1,12.92,,,2,23.12,,,,,,,,,,,,
,,,,40~44,,,18,90.42,17,94.99,1,13.32,,,1,,,,13.32,3,31.30,,,,,,,2,25.79,,,,,,,2,20.09,1,40.90,4,33.25,,,,,,,,,,,,,,,,,,,5,30.06,2,23.27,,,,,,,,,3,18.45,,,,,,,,,,,,
,,,,45~49,,,10,78.76,15,104.25,1,18.00,,,,,,,,1,18.00,,,,,,,2,27.89,4,31.51,,,,,1,48.73,1,18.00,4,49.43,2,118.48,,,2,18.17,,,1,48.73,,,,,,,,,3,32.28,,,1,18.00,,,,,,,,,1,18.34,,,,,,,,,,
,,,,50~54,,,7,90.47,4,58.04,1,111.86,1,111.86,1,,,,32.47,1,88.03,,,,,,,2,33.34,1,32.47,,,,,,,2,121.36,2,176.06,,,,,,,,,,,,,,,,,,,2,33.34,,,,,1,89.61,,,1,89.61,1,408.16,,,1,165.84,,,,,,,,
,,,,55~59,2,57.54,6,84.44,9,106.66,6,107.91,,,,,,,,2,58.82,2,57.54,2,56.92,,,1,90.99,4,112.36,,,,,,,2,57.54,,,1,41.41,,,1,318.47,,,1,41.41,1,160.26,,,,,,,3,118.53,,,,,,,,,1,41.41,2,40.44,,,1,215.98,,,,,,,,
,,,,60~64,,,4,144.61,5,183.69,,,1,127.71,,,,,,,,1,303.95,2,136.15,,,1,54.73,5,112.82,,,,,2,72.31,2,72.31,3,131.41,,,,,6,101.76,,,,,,,1,54.88,,,1,54.73,6,184.50,,,,,,,,,1,111.73,,,,,2,92.98,,,,,,,,
,,,,65~69,,,4,117.23,2,119.40,,,,,1,,,,215.98,,,,,1,73.42,,,1,124.53,10,251.70,1,69.20,1,285.71,,,5,158.38,4,133.42,1,124.53,,,7,238.99,1,69.20,2,71.25,,,,,,,1,146.84,4,110.80,,,1,73.42,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,180.18,2,100.20,6,309.28,1,276.24,,,,,,,,,,,,1,180.18,,,,,9,318.47,1,290.70,,,1,100.30,4,165.84,9,352.80,1,290.70,,,2,146.95,,,1,180.18,,,,,,,,,4,156.80,,,,,2,100.20,,,4,156.01,,,,,1,180.18,,,,,,,,
,,,,75~79,1,165.84,1,293.26,5,275.94,,,,,2,,,,388.35,,,2,383.88,2,309.12,,,,,3,264.78,,,,,,,5,323.42,4,267.02,1,326.80,,,5,284.90,,,1,543.48,,,,,1,543.48,,,7,401.38,,,2,215.52,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,552.49,4,911.16,,,,,2,,,,373.83,,,,,1,552.49,,,,,4,382.78,,,,,,,4,558.66,5,595.95,,,,,5,598.09,,,1,561.80,,,,,,,,,2,560.22,,,,,,,1,280.11,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1204.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,653.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,17.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25.99,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.42,,,1,85.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,11.12,,,,,,,,,,,,2,16.67,,,,,,,,,1,155.76,,,1,12.72,,,,,1,33.26,,,,,,,,,,,,,,,,,,,,,,,1,96.71,,,,,,,,,,,,,,,,
,,,,20~24,,,1,13.06,,,2,18.64,,,,,,,,,,1,12.35,1,66.40,,,,,1,37.45,2,21.63,,,,,,,,,,,,,,,,,,,,,,,1,13.06,1,12.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,14.80,1,47.04,1,39.39,2,20.44,,,,,,,,1,39.39,3,32.89,,,1,14.43,,,2,20.44,1,92.59,2,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,6,27.84,,,7,34.36,,,,,,,,,,1,13.34,2,24.15,,,,,,,1,38.87,3,254.67,,,,,1,45.96,1,13.34,,,1,13.03,,,,,,,,,2,19.01,,,1,171.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,12.71,13,68.41,,,13,65.26,2,12.18,,,,,,,,1,12.71,2,25.43,1,11.69,,,,,2,23.38,3,31.91,,,1,109.05,1,12.71,,,1,11.69,2,23.38,,,,,,,,,3,18.27,,,,,,,,,,,2,17.96,,,,,,,,,,,,,,,,
,,,,40~44,2,78.59,22,111.31,,,10,44.95,2,19.52,,,,,,,,,,3,20.35,,,,,,,1,175.44,3,17.67,,,,,1,175.44,3,20.35,,,,,,,,,,,,,5,29.45,,,,,1,14.34,,,,,1,40.39,,,,,,,,,,,,,,,,
,,,,45~49,1,17.06,22,120.26,,,9,55.81,,,,,,,,,,1,16.19,1,56.12,1,55.90,,,,,2,16.61,2,26.14,,,,,1,56.12,3,44.73,2,34.11,1,17.06,,,,,,,,,4,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,8,90.27,,,6,76.49,2,51.76,,,,,,2,215.98,,,3,44.96,,,2,45.01,,,2,29.98,6,66.00,,,,,1,330.03,5,60.23,,,2,54.32,,,,,,,1,29.10,4,70.73,,,,,,,2,45.01,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,12,163.07,,,10,191.13,2,75.05,,,,,,3,49.50,,,,,1,37.52,1,92.94,,,1,39.48,8,137.86,,,,,2,118.34,5,141.72,,,1,39.48,1,223.71,,,,,,,2,55.42,1,92.17,,,1,39.48,1,92.17,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,104.06,6,106.95,,,8,184.50,1,52.80,,,,,,2,68.42,,,,,,,,,,,1,52.80,17,253.43,,,,,7,132.55,6,116.55,,,1,104.06,,,2,105.60,,,1,182.15,6,117.81,1,50.97,,,2,227.27,1,126.10,2,51.87,1,126.10,,,,,,,,,,,,,,,,
,,,,65~69,,,3,84.10,1,66.67,8,169.53,1,66.67,,,,,,,,,,4,159.68,1,140.06,2,100.70,,,,,6,172.41,,,1,140.06,3,105.15,8,199.65,,,2,315.96,,,4,114.74,,,1,66.67,6,163.98,,,1,73.91,3,81.99,,,3,153.53,,,2,70.10,,,,,,,,,,,,,,
,,,,70~74,,,4,250.47,,,10,269.83,1,158.23,2,,,,122.70,,,,,,,,,2,153.85,,,,,9,232.26,,,1,94.79,1,94.79,6,237.06,1,94.79,4,199.40,1,158.23,1,158.23,,,,,8,220.02,,,1,272.48,2,118.55,,,1,158.23,,,2,122.70,,,,,,,,,,,,,,
,,,,75~79,,,3,234.56,,,1,157.73,1,273.22,,,,,,1,157.73,,,,,1,273.22,1,571.43,,,,,4,283.09,,,1,518.13,4,281.10,4,299.18,1,155.04,4,203.67,,,2,390.63,,,1,157.73,3,296.74,,,1,157.73,2,200.00,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,280.90,1,531.91,,,,,,,,,,,,1,280.90,,,1,492.61,,,4,847.46,,,,,2,483.09,,,,,,,4,366.97,,,3,439.24,1,300.30,,,1,740.74,,,3,336.32,,,,,1,300.30,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,3,683.37,,,,,,,,,,,,1,943.40,,,,,,,,,,,1,505.05,5,909.09,,,,,1,925.93,5,917.43,,,1,507.61,,,1,1923.08,,,,,1,943.40,,,,,,,,,3,1401.87,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,2,32.17,,,,,,,1,45.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.82,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.40,,,1,15.26,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,13.28,,,1,11.36,,,1,11.36,,,,,,,,,,,,,,,,,,,,,,,,,2,17.69,,,,,,,,,,,,,1,69.11,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,2,25.24,,,,,,,,,,,,,,,1,12.62,,,1,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,20.95,,,,,,,,,,,,,,,,1,14.91,1,14.91,,,1,35.22,,,,,,,,,1,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,6,80.32,,,4,22.39,,,,,,,,,,,,4,22.39,,,,,,,1,13.39,,,,,,,1,13.39,1,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24.04,,,,,,,,,,,,
,,,,35~39,,,23,87.01,,,9,46.69,2,19.82,,,,,,,,,,3,29.72,,,,,,,,,,,,,,,,,2,56.23,1,35.47,1,12.80,,,,,,,1,11.80,,,,,,,,,2,21.70,,,,,,,1,11.80,,,1,11.80,,,,,,,,
,,,,40~44,2,13.13,26,121.07,,,16,69.59,1,167.79,,,,,,,,1,50.10,2,13.13,,,,,5,27.28,,,,,,,,,,,4,26.26,,,,,1,13.98,2,18.91,,,,,,,1,12.38,,,,,1,13.98,1,43.14,,,1,120.77,1,40.03,,,1,40.03,,,1,43.14,,,,
,,,,45~49,,,30,144.94,,,14,78.30,3,34.97,,,,,,,,,,2,22.59,,,2,69.93,8,50.42,3,64.46,,,1,263.16,,,,,3,48.63,1,16.21,,,,,1,54.44,2,23.77,1,44.52,,,,,,,1,15.14,4,26.63,,,1,15.14,1,15.14,,,,,1,16.21,,,,,,,,
,,,,50~54,1,26.55,11,95.16,,,10,100.92,3,32.83,,,,,,1,70.13,,,1,25.35,1,25.35,1,26.55,,,1,25.35,,,,,1,25.35,2,53.09,1,76.75,3,57.77,1,85.91,,,,,,,1,26.55,,,1,25.35,,,,,7,93.63,1,25.35,1,25.35,,,1,26.55,,,2,38.12,,,,,,,,
