,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,69.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,57.41,,,,,,,,,1,57.41,,,,,,,1,57.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,153.37,,,,,,,1,51.12,,,,,,,,,,,,,,,,,1,51.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,53.94,,,,,,,3,161.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,65.19,1,65.19,,,,,,,,,1,65.19,,,,,,,,,,,,,,,,,,,1,65.19,,,,,,,,,,,,,,,,,,
,,,,55~59,1,86.81,,,,,,,2,173.61,,,,,,1,,86.81,,,1,,86.81,3,,260.42,1,86.81,1,86.81,,,,,,,1,86.81,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,111.48,2,222.97,,,1,111.48,1,111.48,,,,,,,,,1,111.48,1,,111.48,,,,,,,,1,111.48,,,1,111.48,1,111.48,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,183.15,,,,,,,4,366.30,1,,,,91.58,,,,1,91.58,6,,549.45,1,,91.58,,,,,,,2,183.15,1,91.58,1,91.58,,,1,91.58,,,,,,,,,,,,,,,,
,,,,70~74,1,105.60,,,1,105.60,,,3,316.79,,,,,,,,,2,211.19,4,,422.39,1,,105.60,1,105.60,1,105.60,,,1,105.60,,,2,211.19,,,6,633.58,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,4,573.07,,,,,,,,,2,286.53,1,,143.27,1,,143.27,,,,,,,1,143.27,,,,,,,1,143.27,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,2,581.40,,,,,,,,,,,1,,290.70,,,,,,,,,,,,,,,,,,2,581.40,,,,,,,,,,,,,,,,
,,,,85+,1,507.61,,,,,,,,,,,,,,,,,2,1015.23,1,,507.61,,,,1,507.61,,,,,,,,,1,507.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,,其他男性生殖器官,,其它淋巴瘤,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸腺、心臟與中隔,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.75,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,65.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,123.53,,,,,,,,,,,,,,1,,61.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,52.66,,,1,52.66,,,,,,,,,,2,,105.32,,,,,,,,,,,,,,,1,52.66,,,,,1,52.66,,,,,,,2,105.32,,,,,,,,,,
,,,,45~49,3,158.23,1,52.74,,,,,,,,,,,,1,,52.74,,,,,,,,,,,,,,,,,,,1,52.74,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,127.15,,,1,63.57,,,1,63.57,1,,,,63.57,,,,,,1,,63.57,,,,,,,,,,1,63.57,,,,,,,,,,,,,1,63.57,,,,,,,,,,
,,,,55~59,1,80.84,,,,,,,,,,,,,,4,,323.36,,,,,,,,,3,242.52,,,,,3,242.52,,,,,1,80.84,,,,,,,,,,,,,,,,,,
,,,,60~64,1,109.17,,,,,,,2,218.34,,,,,,1,,109.17,1,109.17,,,,1,,109.17,1,109.17,,,,,2,218.34,,,,,1,109.17,,,,,,,,,,,1,109.17,,,,,,
,,,,65~69,1,96.15,,,,,,,,,,,,,,4,,384.62,,,,,,1,,96.15,3,288.46,,,,,,,,,,,,,1,96.15,,,,,1,96.15,,,3,288.46,,,,,,
,,,,70~74,,,,,,,,,1,106.50,,,,,,9,,958.47,,,,,,3,,319.49,6,638.98,,,1,106.50,,,,,1,106.50,,,,,,,2,212.99,,,,,1,106.50,,,,,,
,,,,75~79,,,,,,,1,135.69,1,135.69,,,,,,2,,271.37,,,,,,,,,1,135.69,,,,,,,,,,,,,,,1,135.69,1,135.69,,,1,135.69,1,135.69,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,290.70,,,,,,1,,290.70,2,581.40,,,,,1,290.70,,,,,1,290.70,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,476.19,,,,,,,,,2,952.38,1,476.19,1,476.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,,食道,,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,30~34,1,64.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,197.89,,,,,,,1,65.96,,,,,,,,,,,,,,1,,65.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,108.28,,,,,,,2,108.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.14,,,,,,,,,,,,,,
,,,,45~49,2,104.38,,,,,,,,,,,,,,,,,,,,,,3,,156.58,,,,,2,104.38,,,,,,,,,1,52.19,1,52.19,,,,,,,,,,,,,,
,,,,50~54,1,62.11,,,,,,,3,186.34,,,,,,1,,62.11,1,62.11,,,,1,,62.11,,,,,,,,,,,,,,,,,1,62.11,,,1,62.11,,,,,,,,,,
,,,,55~59,3,228.48,,,,,,,4,304.65,2,,,,152.32,1,,76.16,,,2,,152.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,110.01,,,,,,,1,110.01,1,,,,110.01,,,,,,,,,1,,110.01,,,,,,,1,110.01,,,,,,,,,1,110.01,,,,,,,,,,,,,,
,,,,65~69,1,99.40,1,99.40,,,1,99.40,1,99.40,1,,,,99.40,1,,99.40,,,,,,,,,,,,,,,,,1,99.40,1,99.40,,,1,99.40,,,,,,,,,,,,,,,,
,,,,70~74,1,107.99,,,,,1,107.99,3,323.97,4,,,,431.97,2,,215.98,,,,,,,,,1,107.99,1,107.99,,,2,215.98,,,,,,,,,,,,,,,3,323.97,,,,,,,,
,,,,75~79,,,,,,,,,1,134.23,1,,,,134.23,6,,805.37,,,,,,,,,,,,,,,3,402.68,1,134.23,,,1,134.23,2,268.46,,,1,134.23,,,5,671.14,,,,,,,,
,,,,80~84,,,,,,,,,3,771.21,1,,,,257.07,2,,514.14,,,,,,1,,257.07,,,,,,,2,514.14,,,,,,,,,,,,,,,1,257.07,,,,,,,,
,,,,85+,,,,,2,947.87,,,1,473.93,,,,,,2,,947.87,,,,,,,,,,,,,,,,,,,,,,,1,473.93,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,男性乳房,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,1,,,,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,68.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.63,,,,,,,,,,,,,,,,,,
,,,,40~44,3,169.20,,,,,,,,,,,,,,,,,,,1,,56.40,,,,,,,,,,2,112.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.00,1,52.00,,,,,,,,,,,,,,,,,4,,208.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52.00,,,,
,,,,50~54,3,180.61,,,,,,,,,1,,,,60.20,,,,,,,,,,,,,,,,,,1,60.20,,,,,,,,,,,,,,,,,1,60.20,,,,,,
,,,,55~59,2,142.45,,,,,,,,,,,,,,,,,,,3,,213.68,1,,71.23,1,71.23,,,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,
,,,,60~64,2,222.22,1,111.11,,,1,111.11,,,,,,,,,,,,,2,,222.22,1,,111.11,,,,,,,1,111.11,,,,,,,,,,,,,1,111.11,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,3,,300.90,3,,300.90,,,,,,,2,200.60,1,100.30,,,,,2,200.60,,,,,,,,,3,300.90,1,100.30,,,,
,,,,70~74,2,220.02,,,1,110.01,,,,,,,,,,,,,1,110.01,5,,550.06,1,,110.01,3,330.03,1,110.01,,,,,,,1,110.01,,,,,,,1,110.01,,,2,220.02,,,,,,,2,220.02
,,,,75~79,,,,,,,,,,,,,,,,1,,129.37,,,3,,388.10,1,,129.37,3,388.10,,,,,,,2,258.73,,,1,129.37,,,,,,,,,,,1,129.37,,,1,129.37,,
,,,,80~84,,,,,1,251.89,,,,,,,,,,,,,,,1,,251.89,1,,251.89,4,1007.56,2,503.78,,,,,,,,,,,1,251.89,,,,,,,,,,,,,,,3,755.67
,,,,85+,,,,,1,456.62,,,,,1,,,,456.62,,,,,,,,,,,,1,456.62,,,1,456.62,,,,,,,,,1,456.62,,,1,456.62,,,,,,,,,,,3,1369.86
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,皮膚,,肝及肝內膽管,,直腸與肛門,,,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,,胃,,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,1,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,65.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.36,,,1,72.36,1,72.36,1,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.36,,,,,,,,,,
,,,,40~44,4,230.95,,,,,,,,,1,,,,57.74,,,,,,,,,,,,1,57.74,,,,,,,,,,,,,,,1,57.74,,,1,57.74,,,,,,,,,,
,,,,45~49,1,53.02,,,,,,,1,53.02,1,,,,53.02,,,,,,,,,,,,2,106.04,,,,,,,,,,,,,,,1,53.02,,,1,53.02,,,,,,,,,,
,,,,50~54,5,292.74,,,,,,,2,117.10,,,,,,1,,58.55,,,,,,2,,117.10,,,,,,,,,,,1,58.55,,,1,58.55,,,,,,,,,,,,,,,,
,,,,55~59,1,66.18,,,,,1,66.18,3,198.54,,,,,,,,,,,1,,66.18,,,,1,66.18,,,,,,,1,66.18,,,,,,,,,1,66.18,2,132.36,,,,,,,,,,
,,,,60~64,1,104.82,,,,,,,2,209.64,,,,,,2,,209.64,,,,,,,,,,,1,104.82,,,,,,,,,,,,,,,1,104.82,,,1,104.82,,,,,,,,
,,,,65~69,1,109.17,,,,,,,4,436.68,1,,,,109.17,3,,327.51,,,,,,,,,,,,,,,,,,,1,109.17,,,,,1,109.17,,,,,1,109.17,,,,,,,,
,,,,70~74,1,108.93,,,,,1,108.93,5,544.66,,,,,,,,,,,,,,1,,108.93,1,108.93,,,,,,,,,2,217.86,,,1,108.93,2,217.86,,,,,3,326.80,,,,,,,,
,,,,75~79,,,1,132.63,,,1,132.63,3,397.88,,,,,,4,,530.50,,,,,,,,,,,,,1,132.63,1,132.63,1,132.63,,,2,265.25,,,,,,,,,1,132.63,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,231.48,1,,231.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,231.48,,,2,462.96,,,,,,,,
,,,,85+,,,2,833.33,,,,,1,416.67,,,,,,1,,416.67,1,416.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,416.67,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1979年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,34.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,75.93,2,151.86,,,1,75.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,231.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,白血病,,卵巢、輸卵管及寬韌帶,,肺、支氣管及氣管,,,,,胃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,74.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,280.90,,,1,140.45,,,,,1,,,,140.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,160.51,,,2,,,,321.03,2,,321.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,52.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,74.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,94.34,1,94.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,其他女性生殖器官,,其它淋巴瘤,,肺、支氣管及氣管,,,,,胃,,,結直腸癌,,腦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,64.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,,88.18,,,1,,88.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,118.34,,,,,,,,,,,,,1,118.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,131.41,,,,,,,,,1,,,,131.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,165.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,383.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,847.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,子宮頸,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,結直腸癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,1,40.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,64.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,158.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,171.67,1,85.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,116.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,132.10,1,132.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,直腸與肛門,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
