,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,100.91,2,100.91,,,,,,,,,,,,3,,151.36,1,,50.45,1,50.45,1,50.45,3,151.36,,,1,50.45,,,1,50.45,2,100.91,,,1,50.45,,,1,50.45,2,100.91,,,1,50.45,1,50.45,,,,,,,,,,,,
,,,,65~69,2,115.14,,,,,,,,,,,,,,7,,402.99,2,,115.14,6,345.42,,,1,57.57,1,57.57,1,57.57,,,2,115.14,3,172.71,1,57.57,,,2,115.14,,,2,115.14,1,57.57,1,57.57,6,345.42,,,,,,,,,,,,
,,,,70~74,1,56.09,1,56.09,,,,,1,56.09,,,,,,5,,280.43,1,,56.09,6,336.51,,,3,168.26,,,,,,,,,3,168.26,,,,,,,1,56.09,,,1,56.09,,,5,280.43,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,86.06,1,,,,86.06,1,,86.06,,,,1,86.06,2,172.12,3,258.18,1,86.06,,,1,86.06,2,172.12,1,86.06,,,,,,,,,1,86.06,,,,,4,344.23,,,,,,,,,,,,
,,,,80~84,,,1,167.79,,,,,,,,,,,,,,,,,,1,167.79,,,1,167.79,,,,,,,1,167.79,4,671.14,,,,,,,,,,,,,,,1,167.79,,,,,,,,,,,,
,,,,85+,1,456.62,,,,,,,,,,,,,,,,,1,,456.62,2,913.24,,,,,,,,,,,,,1,456.62,,,,,,,,,,,,,,,1,456.62,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,,20.40,,,,,,,,,,,1,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,17.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,19.00,,,,,,,,,,,1,,19.00,,,2,37.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,40.40,,,,,,,,,,,,,,,,,2,,40.40,,,,,,,1,20.20,,,,,,,,,,,,,1,20.20,,,,,,,,,,,,,1,20.20,,,,,,,,
,,,,40~44,4,80.31,,,,,,,,,,,,,,,,,,,,,,,,1,20.08,,,1,20.08,1,20.08,1,20.08,,,,,,,1,20.08,,,,,,,,,,,1,20.08,,,,,,,,,,
,,,,45~49,4,85.05,,,,,,,,,1,,,,21.26,1,,21.26,3,,63.79,,,2,42.53,2,42.53,,,1,21.26,1,21.26,,,,,,,,,3,63.79,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,109.68,1,27.42,1,27.42,,,,,,,,,,,,,4,,109.68,1,27.42,,,1,27.42,,,,,1,27.42,,,,,,,1,27.42,1,27.42,,,,,,,1,27.42,,,1,27.42,,,,,,,,,,
,,,,55~59,1,43.08,,,1,43.08,,,,,,,,,,,,,1,,43.08,1,43.08,,,1,43.08,2,86.17,,,,,,,1,43.08,,,,,1,43.08,1,43.08,,,1,43.08,,,,,,,,,,,,,,,,
,,,,60~64,2,96.06,,,1,48.03,,,,,1,,,,48.03,,,,7,,336.22,,,4,192.12,3,144.09,,,,,,,,,,,1,48.03,,,5,240.15,,,,,1,48.03,,,1,48.03,,,,,,,,,,,,
,,,,65~69,,,,,2,119.19,,,1,59.59,,,,,,1,,59.59,2,,119.19,,,3,178.78,1,59.59,,,3,178.78,1,59.59,,,,,,,,,2,119.19,,,,,,,,,,,3,178.78,,,2,119.19,,,,,,
,,,,70~74,2,112.99,,,,,,,,,1,,,,56.50,1,,56.50,4,,225.99,,,6,338.98,1,56.50,,,2,112.99,,,1,56.50,1,56.50,1,56.50,2,112.99,3,169.49,,,,,1,56.50,,,1,56.50,,,,,4,225.99,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,4,,324.94,,,,,3,243.70,,,2,162.47,1,81.23,2,162.47,,,,,,,,,1,81.23,,,1,81.23,,,3,243.70,,,,,3,243.70,,,,,,
,,,,80~84,1,157.98,,,1,157.98,,,,,,,,,,1,,157.98,,,,,,1,157.98,2,315.96,,,2,315.96,,,,,,,,,1,157.98,2,315.96,,,1,157.98,,,,,1,157.98,,,,,1,157.98,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,409.84,,,,,,1,409.84,2,819.67,,,,,,,,,,,,,,,2,819.67,,,,,1,409.84,,,2,819.67,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,肝及肝內膽管,,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.54,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,,23.79,,,,,,,,,,,,,,,,,,,,,1,23.79,,,,,1,23.79,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,17.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,3,55.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.59,,,,,,,,,1,,,,20.59,,,,2,,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.59,,,,,,,,,,,,
,,,,40~44,1,20.27,,,,,1,20.27,1,20.27,1,,,,20.27,,,,4,,81.07,,,,,,,,,1,20.27,,,,,,,,,,,,,,,,,1,20.27,,,,,,,,,,,,,,,,
,,,,45~49,4,84.39,1,21.10,,,1,21.10,,,3,,,,63.29,,,,7,,147.68,,,1,21.10,1,21.10,,,,,,,1,21.10,,,,,2,42.19,,,1,21.10,,,1,21.10,2,42.19,1,21.10,,,,,,,,,,,,
,,,,50~54,,,,,1,25.14,,,1,25.14,1,,,,25.14,,,,6,,150.87,,,2,50.29,1,25.14,,,1,25.14,,,,,1,25.14,,,2,50.29,,,,,,,,,,,2,50.29,,,1,25.14,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,42.16,,,,3,,126.48,,,1,42.16,1,42.16,1,42.16,1,42.16,1,42.16,,,,,,,2,84.32,,,,,1,42.16,,,1,42.16,,,,,1,42.16,,,,,,,,
,,,,60~64,3,138.38,,,1,46.13,,,,,1,,,,46.13,,,,9,,415.13,,,1,46.13,3,138.38,,,2,92.25,1,46.13,,,,,,,1,46.13,,,,,1,46.13,,,5,230.63,,,,,,,1,46.13,,,,,,
,,,,65~69,1,62.00,1,62.00,,,,,,,3,,,,185.99,,,,2,,123.99,,,3,185.99,5,309.98,3,185.99,2,123.99,,,,,,,,,1,62.00,,,,,2,123.99,,,1,62.00,,,,,1,62.00,3,185.99,,,,,,
,,,,70~74,1,56.15,,,1,56.15,,,,,,,,,,,,,2,,112.30,,,3,168.44,8,449.19,,,4,224.59,,,,,,,,,3,168.44,,,1,56.15,1,56.15,,,1,56.15,,,1,56.15,,,3,168.44,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,80.58,1,,80.58,4,,322.32,1,80.58,1,80.58,2,161.16,,,2,161.16,,,,,,,2,161.16,,,,,,,,,,,1,80.58,,,,,,,7,564.06,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,149.70,,,,3,,449.10,1,149.70,3,449.10,2,299.40,,,1,149.70,2,299.40,,,,,,,,,,,,,,,,,3,449.10,,,,,,,3,449.10,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,,347.22,,,,,,,,,1,347.22,,,,,,,1,347.22,1,347.22,,,,,1,347.22,,,1,347.22,,,,,,,1,347.22,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,甲狀腺,,白血病,,皮膚,,男性乳房,,,,,肝及肝內膽管,,,其他男性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36.29,1,18.15,,,,,,,,,,
,,,,25~29,1,17.90,,,,,,,,,,,,,,,,,,,,1,17.90,,,,,,,,,,,1,17.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.23,,,,,,,,,1,19.23,,,,,,,,,,,,
,,,,35~39,2,40.33,,,1,20.17,,,,,,,,,,1,,20.17,,,,,,,,1,20.17,,,,,,,,,,,,,,,,,,,1,20.17,1,20.17,,,1,20.17,,,,,,,,,,,,
,,,,40~44,5,102.21,1,20.44,,,,,,,,,,,,2,,40.88,,,,,,2,40.88,,,,,,,2,40.88,,,,,,,,,1,20.44,,,,,1,20.44,,,,,,,,,,,,,,,,
,,,,45~49,7,143.94,,,,,,,1,20.56,,,,,,5,,102.82,,,,,,,,,,1,20.56,,,,,,,,,,,,,,,,,,,1,20.56,,,2,41.13,,,1,20.56,,,,,,,,
,,,,50~54,2,47.59,,,1,23.79,,,,,,,,,,3,,71.38,1,,23.79,2,47.59,2,47.59,1,23.79,2,47.59,,,,,,,,,,,,,1,23.79,,,,,,,2,47.59,2,47.59,,,,,,,,,,,,
,,,,55~59,1,40.32,,,,,,,2,80.65,,,,,,7,,282.26,,,,,,1,40.32,,,,,1,40.32,1,40.32,,,1,40.32,1,40.32,,,,,1,40.32,,,,,,,,,,,,,1,40.32,,,,,,
,,,,60~64,,,,,,,2,88.77,1,44.39,,,,,,7,,310.70,,,,3,133.16,1,44.39,,,,,1,44.39,,,,,,,,,,,1,44.39,,,,,,,2,88.77,,,,,,,2,88.77,,,,,,
,,,,65~69,2,121.07,,,,,,,,,,,,,,4,,242.13,,,,2,121.07,4,242.13,,,4,242.13,1,60.53,,,,,,,,,1,60.53,3,181.60,,,2,121.07,,,1,60.53,,,,,,,1,60.53,,,,,,
,,,,70~74,1,58.51,2,117.03,,,,,1,58.51,,,,,,6,,351.08,,,,5,292.57,5,292.57,2,117.03,4,234.06,,,1,58.51,,,,,,,,,7,409.60,,,,,1,58.51,4,234.06,,,,,,,4,234.06,,,,,,
,,,,75~79,,,,,1,75.08,1,75.08,,,,,,,,4,,300.30,,,,1,75.08,6,450.45,1,75.08,,,,,1,75.08,,,,,,,,,1,75.08,,,,,,,1,75.08,,,,,,,3,225.23,,,,,,
,,,,80~84,1,137.36,,,,,1,137.36,1,137.36,1,,,,137.36,,,,,,,,,3,412.09,,,1,137.36,,,1,137.36,,,,,,,,,,,,,1,137.36,,,3,412.09,,,,,,,3,412.09,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,304.88,,,,1,304.88,2,609.76,,,1,304.88,,,,,,,,,1,304.88,,,,,,,1,304.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,32.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.55,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,19.67,1,19.67,,,,,,,,,,,,1,,19.67,,,,,,1,19.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,20.01,,,,,,,,,,,,,,,,,,,,1,20.01,,,,,,,,,1,20.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,60.66,,,,,1,20.22,,,,,,,,3,,60.66,1,,20.22,,,1,20.22,1,20.22,1,20.22,,,,,,,,,2,40.44,,,2,40.44,,,,,2,40.44,,,,,,,,,,,,,,,,
,,,,50~54,1,22.78,,,1,22.78,,,,,,,,,,5,,113.90,3,,68.34,,,,,,,,,2,45.56,,,,,,,3,68.34,,,,,,,,,3,68.34,,,,,,,,,,,,,,,,
,,,,55~59,6,220.51,,,,,,,,,,,,,,4,,147.00,3,,110.25,2,73.50,,,1,36.75,3,110.25,1,36.75,,,,,1,36.75,,,,,,,,,,,,,1,36.75,,,,,,,,,,,,,,
,,,,60~64,3,130.61,,,1,43.54,,,,,,,,,,6,,261.21,4,,174.14,3,130.61,,,,,,,,,,,,,1,43.54,5,217.68,,,,,,,1,43.54,,,,,,,,,,,,,,,,,,
,,,,65~69,2,116.96,1,58.48,,,1,58.48,,,1,,,,58.48,,,,5,,292.40,3,175.44,,,,,,,,,,,,,,,2,116.96,,,,,,,1,58.48,,,2,116.96,,,,,,,,,,,,,,
,,,,70~74,,,,,1,63.21,1,63.21,,,2,,,,126.42,4,,252.84,1,,63.21,7,442.48,3,189.63,1,63.21,1,63.21,1,63.21,,,1,63.21,,,4,252.84,,,,,2,126.42,1,63.21,1,63.21,3,189.63,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,69.49,1,69.49,3,,,,208.48,5,,347.46,,,,6,416.96,3,208.48,4,277.97,,,3,208.48,1,69.49,,,,,4,277.97,2,138.99,1,69.49,,,3,208.48,1,69.49,4,277.97,,,,,,,,,,,,,,
,,,,80~84,,,,,1,126.58,,,,,1,,,,126.58,3,,379.75,2,,253.16,4,506.33,2,253.16,4,506.33,1,126.58,1,126.58,,,,,,,,,,,1,126.58,,,2,253.16,,,3,379.75,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,260.42,1,,,,260.42,,,,1,,260.42,3,781.25,,,1,260.42,,,,,,,,,,,,,,,,,,,1,260.42,,,3,781.25,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,其他內分泌腺,,其他男性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.43,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,1,,16.72,,,,,,,1,16.72,,,,,,,,,,,,,,,,,,,,,,,1,16.72,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.96,,,,,2,37.91,,,,,,,,,,,,
,,,,35~39,4,75.50,,,,,,,1,18.88,,,,,,,,,3,,56.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.88,,,,,,,,,,,,
,,,,40~44,3,59.44,1,19.81,2,39.63,,,,,,,,,,,,,2,,39.63,,,,,,,,,1,19.81,1,19.81,,,1,19.81,,,,,,,,,1,19.81,,,,,3,59.44,,,,,,,,,,,,
,,,,45~49,3,59.84,,,,,,,,,,,,,,1,,19.95,8,,159.59,,,,,1,19.95,,,,,2,39.90,,,,,,,,,1,19.95,,,,,1,19.95,,,,,,,,,,,,,,,,
,,,,50~54,2,44.29,,,,,,,,,1,,,,22.14,,,,3,,66.43,1,22.14,,,1,22.14,1,22.14,1,22.14,,,1,22.14,,,,,2,44.29,,,,,,,1,22.14,,,2,44.29,,,1,22.14,,,,,,,,
,,,,55~59,1,32.35,,,,,,,,,,,,,,1,,32.35,9,,291.17,,,,,,,5,161.76,,,,,1,32.35,1,32.35,,,,,3,97.06,,,1,32.35,,,1,32.35,,,,,1,32.35,,,,,,,,
,,,,60~64,4,175.21,,,,,,,,,,,,,,1,,43.80,8,,350.42,,,,,,,5,219.01,,,2,87.60,,,,,1,43.80,1,43.80,,,1,43.80,,,2,87.60,,,,,,,3,131.41,,,,,,,,
,,,,65~69,1,56.82,,,1,56.82,,,,,2,,,,113.64,2,,113.64,4,,227.27,,,,,1,56.82,1,56.82,2,113.64,4,227.27,,,,,,,,,3,170.45,,,,,,,3,170.45,,,,,,,,,,,,,,
,,,,70~74,1,66.09,,,1,66.09,,,,,,,,,,1,,66.09,5,,330.47,,,,,3,198.28,9,594.84,,,3,198.28,,,1,66.09,,,1,66.09,4,264.38,,,2,132.19,1,66.09,2,132.19,,,,,6,396.56,,,,,,,,
,,,,75~79,2,138.41,,,,,,,,,1,,,,69.20,1,,69.20,4,,276.82,,,,,4,276.82,6,415.22,2,138.41,3,207.61,1,69.20,,,,,1,69.20,1,69.20,,,,,,,4,276.82,,,,,6,415.22,,,,,,,,
,,,,80~84,1,114.16,,,1,114.16,1,114.16,,,,,,,,1,,114.16,4,,456.62,,,1,114.16,2,228.31,1,114.16,,,,,,,2,228.31,,,,,2,228.31,,,1,114.16,1,114.16,,,1,114.16,1,114.16,1,114.16,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,709.22,,,2,472.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,肝及肝內膽管,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,10~14,,,,,,,,,1,25.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,17.82,,,,1,,17.82,1,17.82,,,,,,,,,,,,,,,,,,,1,17.82,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,75.10,,,,,,,1,18.78,,,,,,,,,3,,56.33,,,,,,,,,1,18.78,,,,,,,,,,,1,18.78,,,1,18.78,,,,,,,,,,,,,,,,,,
,,,,40~44,3,57.63,,,,,,,1,19.21,,,,,,,,,1,,19.21,,,,,,,1,19.21,1,19.21,,,1,19.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
