,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,127.23,3,91.74,4,122.32,,,,,1,,,,127.23,,,,,,,2,121.51,,,5,201.29,,,,,,,2,254.45,8,244.65,2,254.45,,,1,119.33,,,,,,,,,3,123.36,,,1,127.23,1,60.75,,,1,119.33,2,82.24,,,,,,,,,,,,,,,,
,,,,75~79,1,213.68,1,90.99,1,175.44,,,,,1,,,,213.68,,,,,,,,,,,4,385.36,,,,,1,90.99,2,127.63,4,239.66,,,,,3,140.38,,,1,90.99,,,1,213.68,4,187.18,,,,,1,90.99,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,349.65,1,163.67,,,,,,,,,,,,,,,,1,393.70,,,3,346.82,,,,,,,1,163.67,1,393.70,1,163.67,,,,,,,2,231.21,,,,,3,491.00,,,1,163.67,1,349.65,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,636.94,,,,,1,257.73,,,,,,,,,,,,1,257.73,,,2,329.49,,,,,,,1,257.73,2,329.49,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,50.13,,,,,1,50.13,,,,,,,,,,,,,1,13.73,,,,,,,1,13.73,,,,,,,,,,,1,13.73,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21.70,,,1,10.85,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,11.66,1,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.71,,,,,,,1,36.56,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,31.02,,,,,2,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,21.85,,,,,,,,,,,,,,2,36.83,1,18.42,1,10.92,,,,,,,,,,,,,,,,,,,,,,,,,1,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,10.61,4,21.23,3,15.92,3,15.92,,,,,,,,,,1,35.17,,,,,,,,,,,1,12.92,,,1,12.92,1,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.92,,,,,,,,,,,,,,
,,,,35~39,,,13,58.51,1,8.58,2,17.16,,,1,,,,8.58,2,18.93,,,1,8.58,3,25.74,,,,,,,,,1,12.95,,,,,,,2,17.16,,,,,,,,,2,25.91,,,,,,,2,17.16,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,17,91.45,3,29.24,2,12.66,,,,,,,,3,22.98,1,9.75,,,,,,,,,,,,,3,18.99,1,9.75,1,35.80,,,1,18.07,,,,,,,,,2,19.49,,,1,18.07,,,,,,,3,18.99,,,,,,,,,,,,,,,,,,
,,,,45~49,,,19,124.03,9,71.08,1,11.77,2,17.93,,,,,,3,35.30,,,1,11.77,3,26.89,5,39.49,,,,,,,2,23.53,1,37.62,1,11.77,,,1,24.02,,,,,,,,,2,15.80,,,,,,,1,11.77,1,11.77,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,7,65.83,5,47.02,2,70.50,,,1,,,,17.19,1,50.48,1,17.19,,,3,51.58,3,62.27,,,,,,,2,23.11,3,34.67,,,,,,,,,,,,,,,3,28.21,1,35.25,,,1,35.25,1,35.25,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,15,227.83,4,81.15,5,75.94,2,40.58,,,,,,1,27.06,,,1,81.04,1,27.06,3,81.19,1,60.42,1,27.06,1,81.04,1,81.04,4,60.75,1,27.06,,,1,60.42,,,,,,,,,2,54.13,,,1,27.06,,,,,1,60.42,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,10,167.98,3,64.14,1,31.50,,,,,,,,,,,,2,62.99,,,5,83.99,,,,,1,66.58,1,78.37,2,62.99,1,78.37,1,66.58,2,133.16,,,1,31.50,,,,,4,67.19,,,1,31.50,1,31.50,,,1,31.50,1,31.50,1,31.50,,,,,,,,,,,,,,,,
,,,,65~69,,,11,247.86,2,89.85,1,87.95,,,,,,,,,,,,1,87.95,1,44.92,9,202.79,1,44.92,,,,,7,157.73,5,112.66,2,60.59,,,2,175.90,1,44.92,,,,,1,44.92,3,135.62,,,,,2,89.85,,,3,135.62,,,,,1,44.92,,,,,,,,,,,,,,
,,,,70~74,1,120.92,3,88.92,2,118.27,,,,,,,,,,,,,,,,,,5,199.20,2,78.52,,,,,4,159.36,4,159.36,,,,,,,,,3,177.41,,,,,6,177.83,,,,,1,115.74,,,1,59.42,,,,,1,59.42,,,,,,,,,,,,,,
,,,,75~79,,,2,170.79,4,173.69,,,3,177.41,,,,,,,,1,85.40,3,177.41,,,4,173.69,2,170.79,,,,,2,326.80,7,303.95,,,,,2,170.79,,,,,,,,,4,236.55,,,,,2,170.79,,,3,256.19,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,309.60,3,316.79,1,147.93,,,,,1,,,,309.60,,,,,1,369.00,,,,,,,,,,,2,295.86,2,295.86,,,,,1,147.93,,,,,,,,,1,147.93,,,,,3,316.79,,,,,,,,,2,200.20,,,,,,,,,,,,,,
,,,,85+,,,,,1,237.53,,,1,558.66,,,,,,,,,,1,558.66,,,2,333.33,,,,,,,1,450.45,1,558.66,,,,,,,,,,,,,,,4,997.51,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,53.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.88,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,43.22,1,19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,12.11,1,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.11,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.35,2,14.25,,,,,,,,,,,,,,,,,,,,,,,,,1,10.96,,,,,,,,,1,20.35,,,,,,,,,,,,,,,,
,,,,25~29,1,11.26,3,21.11,,,,,,,,,,,,,,,,3,21.11,,,,,1,11.26,,,,,,,,,,,,,1,18.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.85,8,37.34,1,12.85,1,12.85,1,12.85,,,,,,,,,,3,21.99,1,12.85,,,1,9.22,1,9.22,,,,,,,,,,,1,12.85,,,,,,,,,,,,,,,,,,,,,,,1,35.73,,,,,,,,,,,,,,,,
,,,,35~39,1,8.67,11,49.43,,,5,22.47,1,8.67,1,,,,8.67,,,,,3,20.93,1,12.62,,,1,12.62,,,,,,,,,,,,,,,,,3,20.93,1,8.67,,,,,1,8.67,1,8.67,,,,,,,,,3,26.00,,,,,,,,,,,,,,,,
,,,,40~44,,,13,66.83,,,5,37.29,3,18.01,,,,,,,,,,2,18.85,1,9.43,,,1,35.71,,,1,9.43,,,,,1,16.54,2,12.01,3,18.01,,,6,36.03,,,,,,,2,12.01,,,1,16.54,,,2,12.01,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,15,94.57,,,8,50.44,5,37.90,,,,,,,,,,4,25.22,1,11.38,1,11.38,1,37.47,1,11.38,,,,,,,,,,,,,1,11.38,,,,,,,,,3,26.19,1,37.47,,,,,,,1,11.38,1,22.69,,,,,,,,,,,,,,,,
,,,,50~54,2,61.50,14,118.26,,,8,67.58,5,58.23,1,,,,15.51,,,,,2,37.09,2,20.62,3,30.93,3,55.64,4,33.79,,,,,,,7,59.13,7,59.13,1,15.51,,,1,30.75,,,,,,,6,50.68,,,1,15.51,1,46.73,,,3,30.93,1,15.51,,,,,,,,,,,,,,,,
,,,,55~59,,,9,132.80,,,4,59.02,1,78.68,,,,,,1,58.51,,,2,52.67,1,26.34,2,36.32,2,52.67,3,59.19,,,,,,,1,58.51,4,78.93,1,78.68,,,3,59.19,,,,,,,2,52.67,,,,,1,78.68,,,,,1,58.51,,,,,,,,,,,,,,,,
,,,,60~64,1,62.46,9,142.99,,,4,63.55,2,42.62,,,,,,1,62.46,,,1,29.49,,,1,29.49,1,29.49,7,111.22,1,76.80,1,29.49,1,29.49,2,58.98,6,95.33,,,,,6,206.68,1,62.46,1,29.49,,,5,79.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,43.07,6,170.75,,,2,56.92,2,167.79,,,,,,,,1,83.89,,,2,56.92,1,83.89,,,7,199.20,,,,,1,92.94,2,56.92,6,130.72,1,83.89,,,1,43.07,1,43.07,,,1,83.89,4,87.15,,,2,167.79,1,83.89,,,1,43.07,1,43.07,,,,,,,,,,,,,,,,
,,,,70~74,,,6,341.30,,,4,149.70,1,56.88,1,,,,115.07,2,74.85,,,,,1,56.88,1,115.07,,,8,225.92,,,,,1,115.07,2,113.77,3,168.26,,,,,3,170.65,1,109.41,,,,,2,76.13,,,1,109.41,1,115.07,1,56.88,1,115.07,,,1,56.88,,,,,,,,,,,,,,
,,,,75~79,1,166.11,6,328.77,,,3,169.30,1,182.15,,,,,,2,163.53,,,1,81.77,2,109.59,1,182.15,1,81.77,9,507.90,,,,,,,3,169.30,5,273.97,,,,,3,245.30,2,163.53,,,,,1,166.11,,,,,2,109.59,,,2,173.76,,,,,,,,,,,,,,,,,,
,,,,80~84,4,361.34,1,327.87,,,2,190.66,,,,,,,,,,,,,,,,2,550.96,1,327.87,5,354.11,,,,,,,,,2,180.67,,,,,,,,,,,,,3,285.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,214.13,,,,,,,,,,,,1,214.13,,,,,1,214.13,2,298.06,,,2,285.31,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,1,214.13,,,2,298.06,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,54.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,19.09,1,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.09,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.85,,,,,,,,,,,,,,1,20.30,,,,,,,,,,,,,,,,,,,,,,,1,20.30,,,,,,,,,,,,,,,,,,,,,1,20.30,1,10.85,1,31.46,,,,,,,,,,,,
,,,,25~29,,,1,10.95,,,,,,,,,,,,,,2,16.60,2,21.89,1,10.95,,,,,1,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,12.89,2,10.92,,,3,28.41,,,,,,,,,,2,10.92,,,1,12.89,,,,,,,,,,,,,2,10.92,,,,,,,,,,,,,,,,,,,1,9.47,,,3,22.43,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,8,40.42,1,8.58,,,,,,,,,,,,4,27.91,1,37.31,,,,,,,1,37.31,,,,,,,2,10.11,,,1,8.58,,,2,24.58,,,1,8.58,,,,,,,1,12.29,,,,,1,8.58,,,,,,,,,1,37.31,,,,,,,,
,,,,40~44,,,24,117.43,6,34.17,1,15.19,,,,,,,,,,1,9.11,,,,,1,9.11,3,21.65,,,,,1,9.11,,,2,14.44,2,18.22,1,9.11,,,2,21.14,,,1,15.19,1,9.11,,,,,1,34.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,26,156.30,7,42.08,3,21.49,,,,,,,,,,1,10.82,,,2,14.33,,,3,25.18,3,40.56,,,,,,,2,27.04,6,42.98,1,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16.79,,,,,,,,,,,,
,,,,50~54,,,17,131.64,4,37.64,1,14.11,,,1,,,,14.11,,,1,43.71,,,1,28.24,,,5,38.72,6,46.46,,,,,,,4,30.97,4,68.62,1,28.24,,,2,28.23,,,,,,,,,,,3,32.01,,,,,,,,,1,28.24,,,,,,,,,,,,,,
,,,,55~59,,,7,117.85,4,73.81,2,49.04,,,1,,,,74.57,,,1,53.71,1,24.52,1,24.52,,,2,49.04,2,33.67,,,,,,,2,49.04,4,67.34,,,,,2,62.44,,,2,33.67,,,,,1,53.71,3,50.51,1,53.71,,,1,53.71,,,,,,,1,74.57,,,,,,,,,,
,,,,60~64,,,5,140.33,2,56.13,3,84.20,1,73.53,,,,,,,,,,,,1,28.07,,,,,5,75.65,,,,,1,59.31,2,56.13,4,76.20,1,28.07,,,,,2,40.63,3,57.15,,,,,,,6,114.31,,,,,2,65.66,1,28.07,,,,,,,,,,,,,,,,
,,,,65~69,2,56.07,4,82.71,6,168.21,2,82.24,,,1,,,,78.80,,,2,56.07,1,41.12,2,54.04,,,,,4,112.14,,,,,,,2,56.07,3,124.79,2,82.24,,,1,41.12,,,3,84.10,,,,,,,7,189.14,,,,,1,41.12,1,41.12,3,81.06,,,,,,,,,,,,,,
,,,,70~74,2,104.93,6,161.90,5,180.70,,,,,,,,,,1,106.50,2,104.93,,,4,107.93,,,1,55.56,7,255.57,,,,,,,3,109.53,3,109.53,1,106.50,,,1,55.56,,,1,55.56,,,,,1,103.41,5,134.92,,,2,73.02,1,103.41,,,1,103.41,,,,,,,,,,,,,,
,,,,75~79,,,,,1,157.98,,,1,76.75,,,,,,,,,,1,76.75,1,164.20,,,1,76.75,1,164.20,,,,,,,2,153.49,2,161.03,1,76.75,,,3,230.24,,,,,,,,,,,5,196.46,,,2,161.03,1,76.75,,,2,153.49,,,,,1,164.20,,,,,,,,
,,,,80~84,,,2,597.01,3,255.10,1,252.53,,,3,,,,410.40,,,,,,,,,,,,,1,128.21,,,,,,,2,179.37,2,256.41,,,,,2,273.60,,,,,,,,,,,2,170.07,,,,,,,,,,,,,,,1,298.51,,,,,,,,
,,,,85+,,,1,462.96,3,302.72,1,194.17,,,,,,,,,,,,,,,,,,1,194.17,1,194.17,1,194.17,,,,,,,1,462.96,,,,,3,582.52,,,1,194.17,,,,,,,1,384.62,,,,,1,194.17,,,,,,,,,1,462.96,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,1,55.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.63,,,1,16.03,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.12,,,,,1,11.12,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,3,23.01,,,,,1,21.07,,,,,,,,,,,,,,,,,,,1,12.06,,,,,,,,,,,,,,,1,21.07,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,10.79,,,,,,,,,,,,,,1,32.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,32.20,1,10.49,,,1,32.20,,,,,,,,,,,1,10.49,,,,,,,,,,,,,,,1,10.49,,,,,,,1,10.49,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,9,43.91,2,11.26,,,,,,,,,,2,15.32,1,9.70,,,1,9.70,,,,,,,1,13.44,,,1,9.70,,,,,,,,,,,,,,,1,13.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,11,77.13,5,22.13,,,,,,,,,,4,20.07,,,,,1,37.58,,,,,,,2,24.00,,,,,,,3,13.28,,,1,12.00,,,,,,,1,12.00,1,8.62,,,1,12.00,1,8.62,,,2,17.24,,,,,,,,,,,,,,,,,,
,,,,40~44,,,20,94.30,4,18.86,2,10.90,,,,,,,,2,10.90,,,,,,,,,,,,,1,8.85,1,14.21,1,34.89,,,2,10.90,,,,,1,14.21,,,,,,,,,2,17.69,,,,,,,,,1,8.85,,,,,,,,,,,,,,,,
,,,,45~49,2,20.67,20,114.59,6,40.66,2,13.55,1,10.33,,,,,,4,32.32,,,2,13.55,3,17.19,4,41.34,1,10.33,,,1,19.69,3,24.24,1,19.69,,,,,,,1,10.33,,,,,,,5,33.89,,,,,1,37.06,1,19.69,1,19.69,,,1,10.33,,,,,,,,,,,,,,,,
,,,,50~54,,,24,171.65,4,28.61,2,31.64,4,34.82,1,,,,13.05,3,29.55,1,40.11,,,4,39.39,6,42.91,,,2,17.41,6,52.22,3,47.46,2,19.70,,,1,26.12,,,1,13.05,,,1,13.05,,,5,43.52,,,,,1,13.05,1,13.05,1,26.12,1,40.11,,,,,,,,,,,,,,,,,,
,,,,55~59,1,22.23,13,161.69,4,60.73,2,56.48,,,,,,,,3,84.72,2,30.36,,,1,68.82,6,91.09,,,,,2,44.45,5,75.91,2,30.36,,,2,44.45,1,22.23,2,56.48,,,,,,,2,95.79,,,,,1,47.89,1,47.89,1,22.23,1,47.89,,,,,,,,,,,,,,,,,,
,,,,60~64,1,27.69,17,252.90,4,74.70,2,37.35,1,57.34,,,,,,2,37.35,1,27.69,,,,,5,74.38,,,,,2,55.39,3,44.63,,,,,5,93.37,,,,,,,,,,,7,104.14,,,1,27.69,1,27.69,1,27.69,1,57.34,1,57.34,,,,,,,,,,,,,,,,,,
,,,,65~69,1,37.52,6,236.78,1,87.11,,,1,72.15,,,,,,,,,,3,74.06,,,15,288.52,,,,,4,104.90,9,173.11,1,37.52,1,37.52,1,37.52,,,,,,,,,,,6,157.36,,,1,37.52,1,37.52,1,72.15,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,101.94,5,131.13,3,105.93,,,1,53.71,,,,,,1,101.94,,,,,,,6,157.36,,,1,103.09,1,53.71,5,175.87,1,103.09,,,1,53.71,,,1,103.09,,,1,103.09,,,5,131.13,,,1,53.71,2,203.87,,,1,53.71,1,53.71,1,53.71,,,,,,,,,,,,,,,,
,,,,75~79,,,2,97.99,4,146.09,,,,,,,,,,,,,,1,72.36,1,151.75,5,244.98,,,,,2,96.20,5,361.79,,,,,1,72.36,,,,,,,,,,,6,288.60,,,,,,,,,2,303.49,,,1,72.36,,,,,,,,,,,,,,,,
