,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,7,100.43,7,86.39,,,,,,,2,,,,88.07,,,,,1,31.62,1,65.10,,,,,,,1,31.62,3,43.04,3,55.21,1,31.62,,,1,77.22,1,31.62,2,42.56,,,,,1,31.62,2,52.53,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,102.80,5,144.89,,,,,,,,,,,,2,61.92,2,61.92,,,2,80.10,,,,,,,4,189.30,1,104.82,1,74.74,,,,,2,80.10,,,,,,,,,1,104.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,5,120.37,7,130.96,,,1,73.80,1,53.39,,,,,,,,1,73.80,,,2,71.45,,,,,,,,,2,102.25,,,,,,,1,166.39,,,,,1,83.96,1,107.99,1,107.99,1,53.39,1,73.80,1,107.99,,,,,,,,,,,,,,,,,,
,,,,60~64,4,119.83,6,212.24,,,,,2,100.15,2,,,,132.89,,,2,143.06,,,7,147.49,,,,,,,2,105.26,2,68.66,3,123.36,,,,,,,,,1,110.38,1,110.38,,,1,71.02,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,4,140.01,4,144.56,,,,,1,80.78,,,,,,,,,,1,79.94,1,79.94,,,,,1,80.78,1,271.74,3,147.64,1,80.78,,,,,3,128.15,,,,,2,80.35,,,2,159.87,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,198.02,3,175.64,,,,,1,198.02,1,,,,147.06,,,2,182.65,2,107.58,4,234.19,1,147.06,1,97.28,,,1,198.02,3,195.69,1,97.28,2,132.36,,,2,117.10,,,1,378.79,2,182.65,,,1,120.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,224.72,1,152.67,,,,,1,224.72,1,224.72,,,,,2,248.76,3,276.24,,,1,156.01,1,156.01,2,200.00,,,,,2,184.16,,,1,156.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,680.27,1,288.18,,,,,,,1,283.29,1,440.53,1,283.29,1,288.18,,,,,2,566.57,,,1,283.29,2,881.06,,,1,288.18,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,729.93,1,431.03,,,,,,,,,,,,,,2,671.14,,,,,,,,,,,,,1,2173.91,,,,,,,1,729.93,,,,,,,,,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,40.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,25.13,,,,,,,,,,,,1,28.14,1,28.14,,,,,,,,,,,,,,,1,66.62,1,25.13,,,,,,,,,,,,,1,66.62,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,33.27,1,47.37,,,,,,,,,,,,,,,,1,26.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,36.31,,,,,,,,2,43.01,,,,,,,,,,,,,,,,,,,,,,,,,1,26.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,9,88.31,1,52.83,,,,,2,,,,37.23,1,34.18,1,34.18,,,,,1,52.83,,,,,1,25.67,1,25.67,,,,,,,,,3,54.60,1,25.67,,,,,,,1,25.67,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,92.71,4,61.28,1,26.68,,,1,,,,74.13,1,61.05,1,26.68,,,,,1,26.68,,,,,1,26.68,,,,,2,39.24,,,,,1,74.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,41.63,11,129.75,6,70.02,1,75.64,,,,,,,,2,35.22,,,,,2,83.26,1,30.53,,,,,,,2,151.29,1,30.53,,,,,2,50.37,,,1,81.23,,,1,30.53,,,2,35.22,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.50,5,110.30,7,109.61,2,96.02,,,,,,,,,,,,,,2,64.23,,,,,,,3,66.18,2,57.11,,,,,,,,,1,70.47,,,,,1,70.47,,,1,48.01,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,74.74,4,145.24,7,271.84,1,80.84,,,,,,,,6,136.49,,,,,1,107.18,7,140.53,,,1,74.74,3,108.93,,,,,2,341.88,,,,,4,119.80,,,,,,,1,54.91,,,1,54.91,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,71.23,7,129.82,2,94.47,1,108.70,,,,,,,,,,1,71.23,1,62.85,2,79.65,3,91.60,1,190.11,1,62.85,3,141.71,5,127.71,1,62.85,,,,,,,3,129.09,,,3,100.17,,,1,62.85,,,2,78.68,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,120.05,4,194.55,,,1,81.90,,,,,,1,81.90,,,1,132.63,,,3,91.55,,,,,5,211.24,3,108.97,1,81.90,,,2,119.76,,,6,183.09,1,81.90,6,250.94,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,6,188.21,,,,,1,,,,110.25,1,189.75,,,3,188.80,1,93.28,5,247.04,,,,,1,146.63,1,110.25,,,,,2,149.03,,,1,146.63,,,,,1,146.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,142.45,1,158.23,,,,,1,,,,158.23,,,,,4,306.51,,,2,149.93,,,,,3,607.29,1,142.45,,,2,227.01,,,,,,,,,,,,,,,1,263.16,2,284.90,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,613.50,,,,,,,,,,,,,,3,376.88,,,1,273.97,,,,,1,1075.27,1,265.25,,,,,1,273.97,,,2,347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,1,406.50,,,2,524.93,2,1481.48,,,1,763.36,,,,,,,,,2,975.61,,,1,487.80,,,1,406.50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,74.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,80.06,1,37.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,60.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.88,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,59.45,,,1,59.45,,,1,,,,33.58,,,,,,,,,1,33.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,45.52,,,1,68.54,,,,,,,,,,,,,,,,,,,,,,1,26.07,,,,,,,,,,,,,,,,,1,36.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,41.08,,,1,52.71,,,,,,,,3,44.87,,,,,,,1,26.14,,,,,1,26.14,1,34.95,,,,,,,,,,,,,,,,,,,,,,,1,26.14,,,3,63.05,,,,,,,,,,,,,,
,,,,40~44,,,11,98.73,,,4,73.39,1,60.50,,,,,,,,,,,,1,60.50,,,1,26.34,,,,,3,69.90,1,26.34,1,71.43,1,66.45,,,,,,,,,2,36.70,,,,,2,37.72,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,11,128.35,,,6,68.31,4,53.52,1,,,,29.89,3,50.94,2,67.64,,,2,51.09,1,29.89,1,39.32,,,,,2,69.11,,,,,,,,,,,,,,,2,51.92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,79.55,,,7,111.38,,,,,,,,2,50.83,1,123.61,2,84.39,,,1,83.26,,,,,2,50.83,1,63.90,,,,,,,,,,,,,,,1,42.19,,,2,56.83,2,56.83,1,42.19,1,42.19,3,63.24,,,,,,,,,,,,,,
,,,,55~59,1,57.14,3,128.81,,,4,151.11,2,161.94,1,,,,80.97,,,,,,,,,1,172.71,,,1,80.97,3,77.28,1,172.71,1,80.97,,,2,67.00,1,80.97,1,172.71,,,1,57.14,4,186.13,,,,,1,79.87,,,1,79.87,,,,,,,,,,,,,,,,
,,,,60~64,,,4,100.48,,,3,116.73,2,141.74,1,,,,60.28,1,101.73,,,4,112.58,2,65.15,6,148.04,2,132.28,1,70.87,2,75.70,4,100.48,,,,,4,112.58,,,,,1,101.73,,,4,155.64,,,,,2,65.15,1,109.77,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,6,183.21,,,1,,,,128.87,,,,,,,,,5,150.60,,,2,163.27,1,247.52,2,80.45,1,247.52,,,2,163.27,,,1,128.87,,,,,3,120.68,1,79.30,,,1,81.63,,,1,247.52,1,79.30,2,99.95,,,,,,,,,,,,
,,,,70~74,,,,,,,6,180.83,,,,,,,,,,1,92.17,3,148.00,,,3,109.01,,,,,3,143.33,3,179.96,1,176.68,,,1,353.36,,,1,151.75,,,,,1,353.36,,,,,,,,,4,229.36,2,119.98,1,176.68,,,,,,,,,,,,
,,,,75~79,,,1,135.14,1,135.14,1,135.14,,,1,,,,152.44,,,1,152.44,3,584.80,,,,,,,,,3,239.43,5,286.86,,,,,2,171.09,,,1,135.14,,,2,143.27,2,225.73,,,1,152.44,,,,,1,268.10,,,,,,,,,,,,,,,,
,,,,80~84,1,483.09,,,,,2,507.61,,,,,,,,,,1,483.09,3,292.97,,,3,350.88,,,,,,,1,393.70,,,,,2,343.05,1,1000.00,,,,,,,2,343.05,,,,,1,265.96,,,,,,,3,630.25,,,,,,,,,,,,
,,,,85+,,,1,751.88,,,1,381.68,,,,,,,,,,,,2,611.62,,,,,,,,,1,460.83,,,,,,,,,,,,,,,,,,,,,,,,,1,381.68,1,460.83,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,66.27,,,,,,,,,,,1,66.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,40.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,116.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.63,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,68.80,,,,,,,,,,,,,,,,,,,,,,,,,1,83.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,38.61,,,2,26.47,,,,,,,,,,,,,1,27.93,,,,,,,,,,,,,1,27.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,64.72,,,,,,,,1,32.52,,,,,,,,,,,,,,,,,,,1,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,64.41,1,26.49,1,68.12,,,,,,,,,,1,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.15,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,60.27,4,39.51,1,63.13,,,1,,,,63.13,3,44.70,,,2,67.93,,,1,25.81,,,,,,,,,,,,,,,3,42.49,,,,,,,,,,,,,,,,,,,2,70.47,,,,,,,,,,,,,,
,,,,40~44,,,10,121.01,1,36.10,1,66.93,1,36.10,1,,,,36.10,2,47.24,,,2,30.40,1,36.10,,,,,,,,,1,66.93,2,36.40,,,,,2,47.24,,,,,,,,,2,30.40,,,,,,,,,1,36.10,,,,,,,,,,,,,,
,,,,45~49,,,7,67.96,3,88.44,2,40.17,,,,,,,,3,40.88,1,38.07,2,40.17,1,29.48,1,38.07,,,,,,,1,29.48,3,49.29,1,38.07,,,1,38.07,,,,,,,,,,,,,,,,,1,29.48,2,49.98,1,29.48,,,,,,,,,,,,
,,,,50~54,,,2,73.29,2,70.77,1,97.75,,,,,,,,3,66.20,,,1,97.75,,,4,221.85,,,,,,,1,77.40,4,72.01,,,,,1,36.64,1,55.46,,,,,,,3,75.15,,,,,,,3,51.51,,,,,,,,,,,,,,,,
,,,,55~59,1,84.67,5,190.77,2,97.70,,,,,,,,,,,,,,2,169.35,3,115.56,4,136.24,,,,,,,1,178.89,1,57.80,1,57.80,,,1,83.61,1,84.67,,,1,84.67,,,1,115.47,,,2,115.61,1,57.80,,,,,,,,,,,,,,,,,,
,,,,60~64,1,71.33,2,116.55,3,81.88,,,,,2,,,,71.74,3,96.22,,,2,71.74,,,6,106.08,,,,,,,4,205.34,1,71.33,2,75.87,,,3,80.91,1,93.28,,,,,,,5,119.33,1,93.28,1,58.28,1,93.28,5,97.85,2,100.40,,,1,93.28,,,,,,,,,,
,,,,65~69,,,1,128.04,3,148.08,1,78.43,,,,,,,,,,,,3,100.30,,,4,120.08,,,,,1,128.04,2,160.64,2,97.28,,,,,1,124.38,1,124.38,,,,,1,78.43,1,78.43,1,128.04,,,,,2,97.28,,,,,,,,,,,,,,,,
,,,,70~74,,,2,191.75,3,145.00,,,,,1,,,,97.47,1,165.02,,,1,165.02,2,115.81,6,178.62,1,95.88,1,146.20,1,95.88,2,191.75,6,228.66,1,95.88,,,1,95.88,1,95.88,,,,,,,4,233.92,1,95.88,1,95.88,,,2,121.29,,,,,1,95.88,,,,,,,,,,
,,,,75~79,1,149.03,,,1,149.03,2,136.24,,,1,,,,272.48,,,,,1,193.05,,,4,237.81,,,,,,,2,171.82,4,217.98,1,149.03,1,125.47,2,199.40,,,,,,,,,1,193.05,,,3,228.14,,,,,,,,,1,149.03,,,,,,,,,,
,,,,80~84,1,346.02,1,413.22,1,239.23,,,,,,,,,,,,,,2,232.02,,,1,239.23,,,,,,,1,413.22,3,348.03,,,,,,,,,,,,,,,1,225.23,,,2,232.02,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,2,576.37,,,,,,,,,,,,,,2,1315.79,,,2,586.51,,,,,,,1,763.36,2,465.12,,,,,2,706.71,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,3,75.60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,38.25,,,,,,,,,,,,3,57.37,,,,,,,,,,,,,1,26.34,2,34.79,,,,,,,,,,,,,,,,,,,1,32.83,,,1,26.34,,,,,,,,,,,,,,,,,,
,,,,30~34,1,25.95,2,143.99,,,,,,,,,,,,,,1,53.08,,,1,71.99,,,,,1,37.26,1,25.95,1,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,79.62,9,92.92,,,1,37.55,,,,,,,,2,67.18,,,1,37.55,1,37.55,,,,,,,,,1,26.73,1,37.55,1,26.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,79.45,6,70.03,1,25.76,,,,,,,,1,25.76,1,25.76,,,2,67.98,,,,,1,65.79,1,36.23,,,,,,,,,,,,,1,25.76,,,,,1,25.76,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,10,110.30,7,91.48,3,56.03,,,,,,,,2,76.63,,,,,,,2,48.08,,,,,2,39.67,,,1,38.31,,,,,,,,,,,,,,,,,,,1,38.31,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,9,118.47,7,94.39,2,45.88,,,1,,,,50.51,,,,,,,2,67.91,2,45.88,,,2,67.91,1,50.51,1,50.51,2,40.61,1,50.51,,,,,,,2,67.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,97.18,5,114.39,1,85.25,1,57.14,,,,,,,,1,117.23,,,2,113.12,,,4,113.70,,,2,97.18,1,57.14,,,,,1,57.14,,,,,,,1,57.14,,,,,2,170.50,,,2,113.12,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,57.11,2,87.41,3,95.72,,,1,181.82,1,,,,57.11,1,110.50,,,,,1,72.31,5,117.51,,,,,6,130.75,,,,,,,,,,,,,5,217.30,,,1,89.21,4,127.63,,,,,,,2,63.82,,,,,,,,,,,,,,,,
,,,,65~69,,,3,166.20,2,93.15,,,,,,,,,,,,,,6,288.05,,,5,127.03,,,3,139.08,3,112.87,2,93.85,,,,,,,,,,,7,177.85,,,,,2,112.42,,,1,74.52,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,94.12,1,94.34,,,,,2,,,,202.22,1,154.32,1,94.34,4,128.45,1,154.32,3,303.34,1,93.90,2,94.12,7,249.20,1,146.20,3,171.53,,,1,146.20,,,1,94.34,,,,,,,3,303.34,,,3,314.80,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,125.00,1,125.00,,,1,125.00,,,,,,1,143.06,,,,,1,143.06,2,161.03,,,6,352.53,2,184.16,1,184.16,4,336.98,,,,,,,,,5,293.77,1,143.06,,,,,,,3,375.00,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,3,246.31,,,,,,,,,,,,1,230.41,2,298.06,,,1,421.94,,,,,4,510.20,,,1,421.94,1,331.13,,,,,,,,,1,230.41,,,1,207.47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,1449.28,,,,,,,,,,,,,,,,3,767.26,,,1,609.76,,,1,1449.28,,,,,1,1449.28,,,,,,,,,3,582.52,,,1,609.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
