,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,14.49,22,85.78,19,74.08,1,20.87,,,,,,,,1,7.96,,,,,3,17.28,2,26.98,3,17.65,,,,,1,7.96,3,13.77,,,,,4,16.39,,,,,,,1,7.96,,,4,23.53,,,,,,,1,7.96,1,22.57,1,20.87,2,11.77,,,,,,,,,,,,,,,,
,,,,50~54,2,21.27,18,124.34,6,49.16,4,51.62,,,,,,,,,,3,31.48,,,1,14.87,2,58.67,6,43.66,,,,,3,27.11,6,43.66,1,14.87,,,3,27.11,,,,,,,,,,,3,27.42,,,,,1,65.06,,,1,14.87,4,32.77,1,37.37,,,,,,,,,,,,,,,,
,,,,55~59,,,13,97.14,10,74.72,4,53.89,,,,,,,,,,,,2,33.67,1,36.28,4,37.64,14,117.65,,,1,16.84,3,40.41,4,36.07,,,,,3,36.43,,,2,33.67,,,,,,,1,41.79,,,,,,,,,1,67.43,1,123.30,2,33.67,,,,,,,,,,,,,,,,
,,,,60~64,4,44.90,7,86.04,7,94.11,2,34.70,,,1,,,,59.70,1,51.12,,,1,22.20,4,69.41,2,55.08,20,196.73,1,59.70,1,51.12,4,90.85,5,60.90,2,98.52,,,1,51.12,,,1,79.49,,,1,59.70,,,2,44.40,1,22.20,,,3,66.59,,,5,94.75,4,64.72,1,51.12,,,,,,,,,,,,,,,,
,,,,65~69,1,31.06,7,114.12,7,164.90,,,,,1,,,,64.56,,,3,93.17,4,60.08,4,83.88,1,77.64,5,130.86,,,,,3,49.53,4,66.04,1,31.06,,,4,83.88,1,31.06,,,,,,,,,4,72.29,,,1,77.64,3,70.67,,,5,90.37,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,114.55,7,173.74,5,170.24,2,88.93,,,1,,,,131.23,,,1,44.46,1,76.80,5,115.93,,,16,282.49,,,,,13,250.67,12,278.23,,,1,44.46,2,56.32,,,4,81.60,,,,,2,122.32,6,125.23,,,1,44.46,1,131.23,,,4,90.42,2,56.32,1,209.21,,,,,,,,,,,,,,,,
,,,,75~79,1,76.69,6,187.21,5,185.46,,,,,1,,,,119.90,,,1,179.21,1,76.69,2,143.68,,,7,263.26,,,,,2,110.31,5,263.02,2,148.92,,,4,214.82,,,1,179.21,,,,,,,1,76.69,1,196.46,,,5,268.53,,,1,119.90,,,1,196.46,,,,,,,,,,,,,,,,
,,,,80~84,,,,,3,264.32,,,,,,,,,,,,1,418.41,,,4,327.33,,,1,230.95,,,,,3,236.41,5,322.58,,,,,3,211.86,,,,,,,1,142.45,,,4,478.47,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,352.73,,,,,,,,,,,2,1025.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.99,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.29,,,,,1,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.29,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,37.82,,,,,1,6.01,,,,,,,,,,,,,,,1,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,3,10.88,,,,,,,,,,,,,,,,,,,,,1,6.32,,,,,,,,,,,1,6.32,1,76.51,,,1,16.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,4,15.52,1,6.73,,,,,,,,,,,,1,6.73,,,1,13.88,,,,,,,,,,,,,,,,,,,,,2,9.46,,,,,,,,,,,2,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,7,26.10,3,11.75,1,6.39,,,,,,,,1,6.39,7,26.10,1,6.39,,,,,1,6.39,1,6.39,,,,,,,,,1,13.14,,,,,1,77.64,,,,,1,13.14,1,6.39,,,2,8.67,,,,,,,2,8.60,,,1,6.39,,,,,,,,,,,,,,
,,,,35~39,,,13,39.21,8,25.16,1,16.20,,,,,,,,,,6,35.09,1,5.85,,,,,2,22.45,2,15.02,,,,,1,5.85,,,1,5.85,1,16.20,,,1,36.56,,,,,,,,,,,,,,,,,,,,,,,1,16.20,,,,,,,,,,,,,,
,,,,40~44,,,28,85.59,12,36.68,2,8.65,,,,,,,,,,3,13.55,,,1,15.60,,,7,22.28,1,18.45,,,,,,,,,1,34.77,2,11.96,,,2,24.11,,,,,,,,,,,3,17.95,,,,,,,1,5.98,,,1,5.98,1,18.45,,,,,,,,,,,,
,,,,45~49,3,15.85,26,93.46,18,64.70,6,25.25,,,,,,,,,,2,10.57,,,1,20.67,,,1,7.28,4,16.83,1,20.67,,,,,2,14.57,2,12.12,,,,,2,38.48,,,,,,,,,,,3,19.99,1,7.28,1,20.67,,,,,,,3,15.85,,,,,,,,,,,,,,
,,,,50~54,,,15,99.73,9,67.23,4,38.84,1,13.59,1,,,,13.59,,,1,13.59,,,1,34.03,,,4,38.29,2,19.14,,,,,1,13.59,2,19.14,2,33.19,,,,,1,13.59,,,,,,,,,,,2,51.79,,,2,22.19,2,22.19,,,1,13.59,1,60.46,,,2,19.42,,,,,,,,,,
,,,,55~59,3,28.17,14,100.42,11,83.62,3,34.31,2,22.87,3,,,,30.12,,,,,1,34.11,1,16.02,1,67.66,2,50.23,13,93.24,,,1,16.02,1,16.02,4,39.13,12,108.99,,,,,4,39.13,,,2,25.91,1,16.02,,,2,25.91,4,34.26,1,16.02,1,34.11,1,67.66,,,1,16.02,3,34.31,,,,,,,,,,,,,,
,,,,60~64,1,20.77,13,119.78,14,146.52,1,77.04,1,53.94,1,,,,20.77,,,2,41.55,2,41.55,4,48.55,,,1,47.01,12,110.57,,,,,1,53.94,3,44.99,12,110.57,,,1,20.77,1,20.77,1,53.94,1,77.04,,,,,,,9,102.33,,,,,3,43.22,1,53.94,2,94.03,,,,,3,49.08,,,,,,,,,,
,,,,65~69,,,10,155.35,9,186.03,3,115.96,1,63.49,,,,,,,,2,68.87,1,28.50,1,28.50,,,3,66.36,19,237.14,1,28.50,,,,,3,85.49,13,175.08,3,52.90,,,5,77.68,,,3,66.36,1,75.24,,,1,98.81,2,44.24,,,,,6,132.71,,,,,1,98.81,1,28.50,1,98.81,,,,,,,,,,
,,,,70~74,1,120.19,3,92.51,3,204.64,1,41.48,,,5,,,,131.86,,,1,41.48,3,80.36,2,82.95,,,2,61.67,5,133.94,,,,,,,,,8,131.36,,,,,10,164.20,,,,,,,,,1,72.41,13,254.20,1,102.46,1,41.48,,,,,4,94.81,1,41.48,,,1,41.48,,,,,,,,,,
,,,,75~79,,,1,316.46,5,183.55,,,,,2,,,,131.67,,,1,66.84,2,110.38,4,190.20,,,1,316.46,12,307.93,,,,,1,109.65,2,96.99,4,111.70,,,,,1,66.84,,,1,316.46,,,,,,,3,143.88,,,1,109.65,,,,,4,120.08,,,,,,,,,,,,,,,,
,,,,80~84,,,,,2,195.12,,,,,1,,,,217.86,,,,,1,432.90,1,137.93,,,,,2,229.10,,,,,,,4,362.32,3,253.38,,,,,1,217.86,,,3,238.85,,,,,,,3,212.01,,,,,,,,,1,137.93,,,,,,,,,,,,,,,,
,,,,85+,,,1,233.10,,,,,,,,,,,,,,,,,,2,466.20,,,,,4,494.44,,,,,,,,,3,699.30,,,1,641.03,1,446.43,,,,,,,,,,,2,573.07,,,,,1,233.10,,,1,233.10,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,18.51,,,,,,,,,,,1,17.63,,,,,,,,,,,2,18.51,,,,,,,,,,,,,,,,,1,9.60,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,16.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.60,,,1,7.60,1,7.60,,,,,,,,,,
,,,,15~19,,,1,6.15,,,,,,,,,,,,2,12.30,,,,,,,1,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,6.09,,,,,1,6.09,,,,,,7,30.57,1,17.18,,,,,1,17.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,16.18,2,22.53,,,,,2,9.49,,,,,,1,6.72,1,6.72,,,1,6.72,2,25.98,1,6.72,,,1,6.72,,,1,6.72,,,1,6.72,,,1,16.18,2,13.43,1,6.72,,,,,,,,,,,3,10.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,8.28,5,18.07,4,15.76,,,,,1,,,,6.35,5,15.88,1,11.90,1,13.64,,,2,12.71,1,11.90,,,,,,,,,1,6.35,1,6.35,,,,,1,6.35,,,,,,,,,,,,,4,12.71,1,6.35,,,,,1,13.64,,,1,6.35,,,,,,,,,,,,
,,,,35~39,,,30,88.27,10,31.90,3,12.34,1,13.68,1,,,,5.88,1,72.10,,,,,,,2,10.18,,,,,,,1,5.88,,,2,8.32,1,5.88,1,5.88,1,5.88,1,14.23,,,1,13.68,,,,,,,,,2,8.32,3,11.25,,,,,1,5.88,,,4,27.90,,,,,,,,,,,,
,,,,40~44,1,15.07,30,93.38,10,36.02,3,17.69,,,,,,,,6,18.68,,,1,15.07,,,3,10.25,1,5.90,,,,,,,1,17.57,4,16.95,3,13.25,1,17.57,,,1,15.07,,,,,,,,,,,,,2,11.80,,,,,1,5.90,,,1,5.90,3,12.52,,,,,,,,,,,,
,,,,45~49,2,29.04,31,110.01,21,74.52,5,23.84,,,,,,,,4,23.15,,,1,6.92,,,4,19.07,2,11.57,,,,,,,2,9.97,3,20.77,5,26.97,,,,,4,15.78,,,,,,,,,,,,,4,17.46,,,2,11.57,,,1,6.92,2,10.15,3,15.22,,,1,6.92,,,,,,,,
,,,,50~54,2,58.50,22,125.28,11,62.64,3,26.07,,,1,,,,30.75,4,34.26,,,3,25.70,,,5,37.14,2,38.40,,,,,,,,,3,22.28,5,39.94,1,12.11,,,,,,,,,1,118.20,,,,,,,5,31.70,1,55.90,,,1,12.11,1,29.25,4,26.80,1,118.20,,,,,,,,,,,,
,,,,55~59,2,43.82,13,96.00,6,53.58,3,24.83,1,68.59,,,,,,2,90.09,,,5,55.69,,,1,15.65,14,103.38,1,131.23,,,,,1,32.20,3,41.96,5,63.16,,,1,15.65,3,34.85,,,,,,,,,1,38.61,,,6,54.78,,,1,15.65,1,15.65,,,2,27.97,1,15.65,,,,,,,,,,,,
,,,,60~64,3,90.39,14,120.94,13,112.30,1,19.64,,,,,,,,2,83.40,,,3,42.39,1,75.02,1,19.64,19,164.13,,,,,,,2,34.14,7,64.77,10,127.47,,,,,5,98.21,,,4,56.52,,,,,,,1,19.64,7,64.77,,,1,19.64,2,100.70,,,5,66.76,,,1,41.70,2,26.71,,,,,,,,
,,,,65~69,,,18,227.70,9,113.85,1,26.69,1,69.30,,,,,,1,60.39,,,6,96.02,,,2,41.61,14,188.22,1,26.69,,,,,1,94.43,6,193.61,4,83.23,,,,,5,86.48,,,1,26.69,,,1,60.39,,,,,5,92.54,,,1,26.69,6,87.64,,,2,37.02,,,1,69.30,,,,,,,,,,
,,,,70~74,,,10,219.11,5,88.72,,,1,114.55,,,,,,,,1,38.12,9,150.05,,,2,54.13,10,219.11,,,,,,,1,38.12,4,127.63,6,100.03,1,114.55,,,3,65.67,2,76.25,1,38.12,,,,,,,1,114.55,10,153.63,,,,,2,86.84,,,2,54.13,1,93.28,,,2,54.13,,,,,,,,
,,,,75~79,1,59.14,2,201.01,3,177.41,,,3,111.69,,,,,,,,,,6,203.94,,,1,59.14,10,275.71,,,,,,,,,2,85.76,10,300.57,1,156.01,,,3,101.97,,,1,59.14,,,,,,,1,59.14,7,191.36,,,,,,,,,1,302.11,,,,,1,59.14,,,,,,,,
,,,,80~84,1,134.23,3,241.94,2,268.46,,,,,,,,,,,,,,2,600.60,,,,,1,202.02,,,,,,,,,3,262.47,4,444.94,,,,,3,303.34,,,1,134.23,,,,,,,,,4,322.58,,,,,2,410.68,,,3,410.40,,,,,1,134.23,,,,,,,,
,,,,85+,,,,,3,681.82,1,546.45,,,,,,,,,,,,2,422.83,,,,,,,,,,,,,,,1,211.42,2,304.88,,,,,,,,,,,,,,,,,1,546.45,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,4,26.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.93,,,,,,,1,16.85,,,1,16.85,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.43,,,,,,,,,,,,,,,1,16.37,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,2,9.06,,,,,,,,,,,,,1,6.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,5.99,,,1,5.99,,,,,,,,,,,,1,14.93,,,,,2,8.55,,,,,,,,,1,36.76,1,5.99,,,,,,,,,,,,,,,,,,,,,,,,,2,11.99,1,16.76,,,,,,,,,,,,,,,,
,,,,25~29,,,6,25.36,1,41.81,1,16.32,,,,,,,,,,4,17.48,1,12.92,1,6.61,,,,,,,,,,,,,1,6.61,1,88.50,,,,,,,,,,,,,,,1,12.92,,,,,,,1,16.32,,,,,,,,,,,2,8.74,,,,,,,,
,,,,30~34,,,10,28.80,6,17.28,1,6.30,,,,,,,,,,10,30.86,,,,,,,1,6.30,,,,,,,1,6.30,,,,,,,2,12.60,,,,,,,,,,,,,,,,,,,,,1,13.73,,,,,1,43.12,,,2,12.60,1,13.73,,,,,,
,,,,35~39,,,15,41.95,5,20.57,,,,,1,,,,13.17,,,11,31.95,3,12.34,1,5.98,,,,,2,11.96,,,,,2,22.43,2,26.35,3,15.59,,,1,5.98,,,,,1,39.59,,,,,,,,,,,,,2,8.23,,,1,5.98,,,2,26.34,2,8.23,,,,,,,,,,
,,,,40~44,,,38,111.76,7,28.61,4,23.60,,,,,,,,,,10,32.07,3,17.60,,,,,8,24.48,3,12.96,,,,,,,3,12.62,3,10.04,,,,,,,,,1,5.87,,,,,,,,,,,,,5,19.25,1,5.87,1,76.05,,,,,,,2,10.89,1,5.87,1,5.87,,,,
,,,,45~49,,,41,145.26,13,41.82,5,23.45,,,,,,,,,,7,32.83,5,20.92,3,19.43,,,3,14.07,2,12.96,,,,,,,,,8,26.86,,,3,15.30,,,,,,,,,,,,,,,,,1,6.48,3,16.39,,,1,17.00,4,18.76,1,17.00,1,6.48,3,16.39,1,6.48,,,,,,
,,,,50~54,3,22.55,17,103.50,5,28.93,4,26.07,,,3,,,,19.35,1,10.54,3,31.61,1,10.54,1,26.21,1,25.14,6,41.70,5,28.93,,,,,,,5,37.58,7,45.15,,,,,,,,,,,1,10.54,,,,,,,,,1,108.46,7,42.62,,,1,10.54,,,3,22.28,5,37.58,4,23.14,,,,,,,,
,,,,55~59,,,18,165.68,7,67.87,1,72.10,,,1,,,,15.71,,,2,52.70,,,2,44.45,,,2,31.42,12,94.32,2,22.40,,,,,5,56.01,10,90.93,1,32.13,3,31.66,,,1,39.03,4,33.23,,,,,,,,,,,,,6,55.23,,,2,25.80,2,21.10,1,15.71,3,33.61,3,31.66,,,,,,,,
,,,,60~64,1,73.26,18,167.18,4,48.80,4,45.47,1,18.74,2,,,,26.91,,,2,37.49,2,25.30,2,25.30,,,2,25.30,18,158.34,,,,,1,18.74,7,57.70,14,123.15,3,44.78,,,,,,,3,29.99,,,1,18.74,,,,,,,,,7,61.58,,,,,4,59.70,2,37.49,4,65.58,,,,,2,25.30,,,,
,,,,65~69,,,7,82.79,8,108.58,,,,,1,,,,65.27,,,1,54.53,1,155.28,3,51.41,,,,,12,141.93,,,,,,,6,90.62,6,102.81,,,5,98.25,,,,,,,,,,,,,,,,,1,92.00,10,109.90,1,155.28,1,24.99,4,72.28,1,65.27,4,72.28,1,65.27,1,54.53,3,89.13,,,,
,,,,70~74,,,7,123.87,3,56.21,1,35.96,,,,,,,,,,3,77.12,,,7,136.21,,,,,15,240.08,2,54.17,,,1,35.96,7,103.55,9,204.45,1,35.96,5,93.69,1,35.96,,,1,109.77,1,109.77,,,,,,,,,,,10,176.96,,,,,5,135.43,,,2,60.73,,,,,1,90.17,,,,
,,,,75~79,1,140.25,6,132.13,7,196.68,1,56.27,,,2,,,,112.55,,,,,1,158.23,2,112.55,,,1,158.23,11,242.24,,,1,93.55,2,80.32,3,280.64,12,306.98,1,56.27,4,95.44,1,56.27,,,1,56.27,,,,,,,1,56.27,,,2,112.55,4,166.04,,,,,3,105.41,,,1,93.55,,,,,4,115.01,,,,
,,,,80~84,,,2,179.86,1,278.55,,,,,,,,,,,,,,,,3,358.85,,,2,217.39,4,239.09,2,179.86,,,,,2,179.86,2,167.36,1,119.62,1,178.25,,,,,2,179.86,,,,,,,,,,,,,7,379.82,,,1,362.32,4,312.01,,,2,239.23,,,,,,,,,,
,,,,85+,,,,,2,408.16,,,,,1,,,,327.87,,,,,,,3,296.15,,,,,3,290.98,,,,,,,1,191.20,3,370.37,,,2,241.55,,,,,1,191.20,,,,,,,,,,,,,1,191.20,1,492.61,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.24,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32.26,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,7.67,,,,,1,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.61,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,95.06,,,,,,,1,16.36,,,,,,,,,,,,,,,,,1,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
