,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,16.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,28.31,1,14.15,,,,,1,,,,14.15,,,,,1,14.15,,,,,1,14.15,,,1,14.15,1,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,14.13,4,56.51,,,,,,,,,,,,,,,,,,,,,,,,2,28.26,1,14.13,,,,,1,14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,66.69,5,83.36,,,1,16.67,,,,,,1,16.67,,,,,,,,,2,33.34,2,33.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,1,24.47,,,,,,,,,,,,1,24.47,,,,,1,24.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,46.77,3,140.32,,,,,,,,,,,,,,,,,,,,,,,,1,46.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,4,196.46,1,49.12,,,,,,,,,,,,,,,,,,1,49.12,,,1,49.12,1,49.12,1,49.12,,,1,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,70.22,3,210.67,1,70.22,,,,,1,,,,70.22,,,1,70.22,,,2,140.45,,,,,,,2,140.45,1,70.22,,,,,,,1,70.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,278.55,2,185.70,,,1,92.85,,,,,,,,,,,,,,3,278.55,3,278.55,,,2,185.70,,,,,1,92.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,112.74,1,112.74,1,112.74,,,,,,,,,1,112.74,1,112.74,1,112.74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,2,374.53,1,,,,187.27,,,,,,,,,1,187.27,2,374.53,,,,,,,1,187.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,296.74,,,,,,,,,,,,,,,,,,,,,,,,1,296.74,1,296.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,490.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.69,,,,,,,,,,,,,,,,,1,18.69,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,1,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,13.58,1,13.58,,,,,,,,,,,,,,,,,,,,,,,1,13.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,16.93,1,16.93,,,,,,,,,,2,33.87,,,,,,,1,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.55,1,14.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.55,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,6,83.17,,,2,27.72,,,,,,,,2,27.72,,,,,1,13.86,1,13.86,,,,,3,41.59,,,,,,,,,2,27.72,,,,,,,1,13.86,,,1,13.86,,,,,,,,,,,,,,
,,,,40~44,1,15.83,8,126.60,7,110.78,,,,,,,,,,1,15.83,1,15.83,,,1,15.83,,,,,,,,,,,,,,,,,1,15.83,,,,,,,1,15.83,,,,,,,1,15.83,,,,,,,,,,
,,,,45~49,,,4,87.76,2,43.88,1,21.94,1,21.94,,,,,,,,,,,,3,65.82,,,,,,,,,1,21.94,,,,,1,21.94,1,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,173.31,2,86.66,1,43.33,,,,,,,,,,1,43.33,,,,,,,,,,,1,43.33,1,43.33,,,1,43.33,,,1,43.33,,,,,,,1,43.33,,,,,1,43.33,,,,,,,,,,,,
,,,,55~59,,,2,94.52,2,94.52,,,,,1,,,,47.26,,,,,,,1,47.26,1,47.26,,,,,2,94.52,,,,,1,47.26,,,,,,,1,47.26,,,,,,,1,47.26,,,1,47.26,,,,,,,,,,
,,,,60~64,,,2,130.98,1,65.49,1,65.49,,,1,,,,65.49,1,65.49,,,,,1,65.49,3,196.46,,,,,1,65.49,2,130.98,,,,,,,,,,,,,1,65.49,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,174.06,,,1,87.03,,,,,,,,,,,,,,,,,,,,,,,,3,261.10,,,1,87.03,,,1,87.03,,,,,1,87.03,,,1,87.03,1,87.03,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,115.21,,,,,1,115.21,2,230.41,2,230.41,,,1,115.21,2,230.41,,,1,115.21,,,,,3,345.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,162.60,2,325.20,,,,,,,,,,,,,,2,325.20,,,,,1,162.60,,,1,162.60,1,162.60,,,,,,,,,,,,,,,,,,,1,162.60,,,,,,,,,,,,,,
,,,,80~84,,,2,576.37,,,,,,,1,,,,288.18,,,1,288.18,1,288.18,,,,,,,,,,,,,,,,,,,,,,,,,1,288.18,,,,,,,,,1,288.18,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,487.80,,,,,,,,,1,487.80,,,,,,,,,,,,,,,1,487.80,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,15.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.54,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,16.74,1,16.74,,,3,50.22,,,,,,,,1,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,29.04,2,29.04,,,2,29.04,,,,,,1,14.52,1,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,68.67,5,68.67,,,1,13.73,,,,,,,,1,13.73,,,2,27.47,,,,,1,13.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,90.92,6,90.92,,,,,,,,,,1,15.15,1,15.15,,,,,,,,,,,,,1,15.15,,,1,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,39.85,1,19.92,,,1,19.92,1,,,,19.92,1,19.92,1,19.92,1,19.92,,,,,,,,,,,,,1,19.92,,,,,,,,,,,,,1,19.92,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,38.02,2,76.05,3,114.07,1,38.02,,,,,,,,1,38.02,,,,,1,38.02,,,,,,,,,,,,,,,,,,,1,38.02,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.01,3,141.04,,,,,,,1,,,,47.01,,,1,47.01,,,,,2,94.03,1,47.01,4,188.06,,,,,,,1,47.01,,,1,47.01,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,60.61,4,242.42,3,181.82,,,,,,,,,,,,1,60.61,,,,,1,60.61,,,,,,,,,,,4,242.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,81.57,2,163.13,,,,,,,,,,1,81.57,2,163.13,3,244.70,,,2,163.13,2,163.13,2,163.13,1,81.57,,,,,1,81.57,,,1,81.57,,,,,1,81.57,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,106.16,2,212.31,1,106.16,1,106.16,,,,,,,,,,,,1,106.16,1,106.16,2,212.31,,,1,106.16,,,,,,,,,,,,,1,106.16,,,1,106.16,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,151.52,,,,,,,1,151.52,1,,,,151.52,,,,,1,151.52,1,151.52,2,303.03,,,,,,,,,,,2,303.03,2,303.03,1,151.52,,,1,151.52,1,151.52,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,940.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,411.52,1,411.52,,,,,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸膜,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,2,27.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,33.21,1,16.60,,,,,,,,,,,,1,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.60,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,14.62,2,29.24,,,,,1,,,,14.62,1,14.62,,,,,,,,,,,1,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,54.19,4,54.19,1,13.55,,,,,,,,,,,,1,13.55,,,,,,,,,,,1,13.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,14.78,7,103.44,3,44.33,1,14.78,,,,,,,,1,14.78,,,1,14.78,,,,,1,14.78,1,14.78,2,29.56,,,,,,,,,,,1,14.78,,,,,,,,,1,14.78,,,,,,,,,,,,,,
,,,,45~49,,,6,109.27,3,54.63,,,,,,,,,,1,18.21,,,,,1,18.21,1,18.21,1,18.21,2,36.42,,,2,36.42,,,1,18.21,,,,,1,18.21,,,,,,,,,1,18.21,,,,,,,,,,,,,,
,,,,50~54,,,4,132.06,,,,,,,,,,,,,,1,33.01,,,1,33.01,,,,,1,33.01,,,,,1,33.01,,,,,1,33.01,1,33.01,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,47.53,4,190.11,,,1,47.53,,,,,,,,,,1,47.53,,,2,95.06,1,47.53,1,47.53,1,47.53,1,47.53,,,,,,,,,1,47.53,1,47.53,,,,,1,47.53,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,57.21,,,,,,,,,,,,,,,,,,2,114.42,,,1,57.21,,,,,,,,,,,,,1,57.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,152.09,1,76.05,,,,,,,,,,,,,,,,1,76.05,1,76.05,2,152.09,2,152.09,,,,,,,,,,,,,2,152.09,,,1,76.05,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,104.17,3,312.50,,,,,,,,,,,,1,104.17,,,,,1,104.17,1,104.17,2,208.33,,,,,,,,,,,,,1,104.17,,,,,,,1,104.17,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,148.59,,,,,,,,,1,148.59,1,148.59,1,148.59,,,1,148.59,,,,,,,,,,,,,,,,,2,297.18,,,,,,,,,,,,,,,,
,,,,80~84,1,295.86,,,3,887.57,,,,,,,,,,,,,,,,,,1,295.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,367.65,1,367.65,,,,,1,,,,367.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,15.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.70,,,,,,,,,,,,,,,,
,,,,30~34,,,3,45.34,,,1,15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.11,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,67.35,1,13.47,,,,,,,,,,,,1,13.47,,,,,1,13.47,,,,,,,,,,,1,13.47,,,,,,,,,2,26.94,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,29.04,4,58.09,2,29.04,,,,,,,,,,,,,,2,29.04,1,14.52,,,,,,,,,,,,,,,,,,,,,,,,,1,14.52,2,29.04,,,,,,,,,,,,,,,,
,,,,45~49,,,5,85.01,3,51.00,,,,,1,,,,17.00,1,17.00,,,1,17.00,,,,,1,17.00,1,17.00,,,2,34.00,,,1,17.00,,,,,,,,,,,,,1,17.00,1,17.00,,,,,,,,,,,,,,
,,,,50~54,,,2,55.62,3,83.43,1,27.81,,,,,,,,,,2,55.62,1,27.81,,,,,,,1,27.81,,,,,,,,,,,,,,,,,,,,,1,27.81,,,,,,,,,,,,,,,,
,,,,55~59,,,2,96.43,1,48.22,,,,,,,,,,1,48.22,,,,,,,,,1,48.22,1,48.22,1,48.22,,,,,,,,,,,,,,,,,1,48.22,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,53.08,,,,,,,1,,,,53.08,1,53.08,,,1,53.08,,,,,2,106.16,,,1,53.08,,,,,1,53.08,1,53.08,1,53.08,2,106.16,1,53.08,,,,,,,1,53.08,,,,,,,,,,,,,,
,,,,65~69,,,3,222.06,4,296.08,1,74.02,,,,,,,,,,,,1,74.02,,,,,1,74.02,,,1,74.02,,,1,74.02,1,74.02,,,1,74.02,2,148.04,,,,,,,,,1,74.02,,,,,,,,,,,,,,
,,,,70~74,,,2,200.80,,,,,1,100.40,,,,,,2,200.80,1,100.40,,,,,,,6,602.41,4,401.61,2,200.80,,,,,,,,,,,2,200.80,,,,,1,100.40,,,,,,,,,,,,,,,,,,
,,,,75~79,1,139.66,1,139.66,,,1,139.66,,,,,,,,,,,,2,279.33,,,,,2,279.33,,,3,418.99,,,,,1,139.66,,,,,1,139.66,,,,,,,,,1,139.66,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,263.85,,,,,,,,,,,,,,,,,1,263.85,,,1,263.85,1,263.85,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,,,,1,15.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.28,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,15.16,,,,,,,,,,,,,1,15.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,30.97,2,30.97,,,,,1,,,,15.49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.49,1,15.49,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.85,5,69.26,,,,,,,,,,,,1,13.85,1,13.85,,,,,1,13.85,,,,,,,,,1,13.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,11,154.39,2,28.07,1,14.04,,,,,,,,,,,,,,,,,,,,1,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,81.05,3,48.63,,,,,,,,,,1,16.21,,,,,2,32.42,,,1,16.21,1,16.21,,,,,,,1,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,48.30,1,24.15,2,48.30,1,24.15,,,,,,,,,,,,,,,,,,1,24.15,,,,,1,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,47.46,,,2,94.92,,,,,,,,,,1,47.46,,,,,,,,,,,1,47.46,,,1,47.46,,,,,1,47.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,50.20,1,50.20,,,,,1,50.20,,,,,,,,1,50.20,,,2,100.40,,,,,1,50.20,,,,,1,50.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,212.92,,,,,,,,,,,,,,,,4,283.89,,,,,2,141.94,,,,,2,141.94,,,,,,,,,,,,,,,,,1,70.97,,,,,,,,,,,,,,
,,,,70~74,1,98.91,3,296.74,2,197.82,,,,,,,,,,,,1,98.91,,,4,395.65,,,2,197.82,1,98.91,1,98.91,,,1,98.91,,,,,,,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,
,,,,75~79,,,,,2,256.41,,,,,,,,,,,,,,1,128.21,,,,,1,128.21,4,512.82,,,,,,,,,2,256.41,2,256.41,,,,,,,,,,,1,128.21,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,2,502.51,,,,,,,1,251.26,,,,,3,753.77,,,,,1,251.26,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,369.00,,,,,1,369.00,,,,,,,,,,,2,738.01,,,1,369.00,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
