,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,98.81,,,,,,,,,1,98.81,,,,,,,,,,,1,79.74,,,,,,,1,52.80,1,79.74,1,52.80,,,,,,,,,,
,,,,35~39,1,49.75,,,1,49.75,,,,,,,,,,,,,,,,1,49.75,,,,,,,,,,,,,,,,,,,1,73.86,,,,,,,,,,,1,83.47,,,,,,,,,,
,,,,40~44,3,94.34,,,,,,,,,1,,,,91.32,,,,,1,80.19,,,,,,,1,91.32,,,,,,,,,,,,,,,,,,,,,,,,,1,80.19,,,,,,,,,,
,,,,45~49,3,114.33,,,1,92.59,,,,,,,,,,,,,,2,185.19,,,1,57.24,1,114.03,,,1,92.59,,,,,1,92.59,,,,,,,1,114.03,1,92.59,,,,,,,,,,,,,,,,,,
,,,,50~54,3,160.77,,,,,,,,,,,,,,2,107.18,,,3,206.75,,,,,1,144.09,,,,,,,1,144.09,,,1,144.09,1,132.10,1,144.09,,,,,,,1,132.10,1,90.17,,,,,,,,,,,,
,,,,55~59,3,198.68,,,,,1,162.60,1,155.76,,,,,,1,111.73,,,4,185.87,,,1,155.76,4,260.25,1,111.73,1,162.60,1,155.76,,,,,1,111.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,143.88,,,,,,,1,,,,143.88,,,,,5,335.12,1,113.90,2,134.05,3,190.72,,,,,,,,,,,1,143.88,3,341.69,,,1,143.88,,,,,,,,,1,113.90,,,1,162.87,2,325.73,,,,
,,,,65~69,1,122.85,,,1,159.49,,,,,,,,,,2,138.79,,,6,446.10,,,5,346.98,,,,,1,139.28,,,1,159.49,,,,,1,122.85,,,,,1,122.85,,,,,2,138.79,,,,,1,139.28,2,130.55,,,,
,,,,70~74,1,168.35,,,5,362.32,,,,,1,,,,127.23,1,127.23,,,6,326.09,,,,,6,326.09,,,1,127.23,,,,,,,,,4,321.03,,,1,127.23,,,,,,,1,127.23,,,1,127.23,1,127.23,3,163.04,,,,
,,,,75~79,,,,,,,,,,,1,,,,215.52,1,215.52,,,6,599.40,,,2,372.44,,,,,1,308.64,,,,,,,,,,,,,,,1,215.52,,,,,1,469.48,,,,,,,4,590.84,,,,
,,,,80~84,,,,,1,549.45,,,,,,,,,,,,,,1,694.44,,,1,549.45,3,2500.00,,,4,1226.99,,,,,,,,,,,,,,,,,,,,,1,833.33,1,694.44,,,,,1,549.45,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,1149.43,,,1,1149.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.70,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,51.87,1,75.59,,,,,,,1,,,,51.87,2,151.17,1,51.87,,,,,1,75.59,1,51.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,50.84,,,,,,,,,,,,,,2,101.68,,,,,,,,,,,,,1,75.59,1,50.84,,,,,,,1,75.59,,,1,50.84,,,,,1,75.59,1,89.37,1,50.84,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,56.85,,,,,,,,,,,,,,,,,,,,,2,71.05,,,,,,,,,,,,,1,94.70,,,,,,,,,,,,
,,,,50~54,3,145.28,,,,,,,,,,,,,,6,276.12,,,,,1,113.38,1,113.38,,,,,,,,,,,,,,,,,1,113.38,,,,,,,1,113.38,,,,,,,,,,,,,,
,,,,55~59,1,189.04,,,,,,,,,,,,,,4,206.40,,,1,166.11,1,166.11,2,332.23,,,,,,,,,,,,,2,141.94,,,,,,,,,,,1,189.04,,,,,,,,,,,,,,
,,,,60~64,2,126.82,,,,,,,,,,,,,,7,317.46,,,2,318.47,2,126.82,,,,,,,,,,,,,2,151.52,,,1,112.99,,,,,,,,,,,1,144.51,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,166.67,,,,,,7,333.49,,,2,156.49,2,294.99,,,,,,,2,294.99,,,,,,,2,243.61,,,,,,,,,1,121.80,1,121.80,,,1,121.80,2,140.75,,,,,,,,
,,,,70~74,,,,,1,131.41,1,159.24,1,131.41,1,,,,131.41,11,582.01,,,1,159.24,5,264.55,2,177.15,,,4,211.64,,,1,159.24,,,,,4,287.98,,,,,2,177.15,,,,,1,199.60,1,159.24,,,4,211.64,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,310.56,4,372.09,,,4,479.62,6,558.14,,,,,1,414.94,,,,,,,,,2,239.81,1,195.31,,,,,,,,,,,1,195.31,,,4,781.25,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,573.07,3,787.40,,,3,787.40,2,524.93,,,,,1,469.48,,,,,,,,,1,735.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1063.83,,,,,,,,,,,,1,1111.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1886.79,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,99.55,,,,,,,,,,
,,,,35~39,1,80.00,,,,,1,53.73,,,,,,,,,,2,67.61,,,,,,,,,,,,,,,,,,,,,1,53.73,,,,,,,,,,,,,1,91.16,,,1,91.16,,,,,,
,,,,40~44,4,124.65,,,,,,,,,,,,,,,,2,169.06,,,,,,,3,88.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,112.23,,,,,,,1,92.76,,,,,,,,7,245.79,,,,,,,,,1,92.76,1,56.50,,,,,1,110.74,,,,,,,,,,,1,110.74,,,,,2,112.99,,,,,,,,,,
,,,,50~54,1,68.78,,,,,,,,,,,,,,,,6,183.49,,,,,,,2,87.37,1,101.94,1,68.78,4,122.32,1,68.78,,,,,,,1,101.94,,,3,123.20,,,,,1,101.94,,,,,,,,,,,,
,,,,55~59,1,167.22,,,,,,,1,117.79,2,,,,138.22,,,3,151.59,,,1,117.79,,,,,,,1,167.22,,,1,117.79,,,,,,,1,187.97,,,,,,,,,1,117.79,,,,,,,,,,,,
,,,,60~64,1,118.76,,,,,,,,,2,,,,137.93,3,142.52,11,522.57,,,,,,,1,152.67,2,237.53,3,237.53,,,1,118.76,,,,,1,152.67,3,200.40,,,,,,,,,,,1,164.47,,,,,,,,,,
,,,,65~69,1,147.71,2,295.42,,,,,,,,,,,,3,141.38,14,659.75,,,,,3,141.38,2,153.26,1,122.40,2,138.41,,,,,,,,,,,3,367.20,1,122.40,,,,,,,1,147.71,,,,,1,159.24,2,138.41,,,,
,,,,70~74,1,160.77,,,1,131.75,,,,,,,,,,,,10,531.07,,,,,1,199.20,7,371.75,1,160.77,3,217.23,,,,,,,,,,,,,,,,,,,1,131.75,,,,,,,,,2,144.82,,,,
,,,,75~79,,,,,1,282.49,,,,,2,,,,326.80,1,187.27,2,775.19,,,,,1,282.49,6,523.56,,,,,,,1,187.27,,,,,,,1,282.49,,,2,252.53,,,,,,,,,1,282.49,,,3,490.20,,,,
,,,,80~84,,,,,1,442.48,,,,,2,,,,884.96,,,1,602.41,1,602.41,,,1,602.41,1,442.48,,,1,769.23,,,,,,,,,,,1,602.41,1,442.48,,,,,,,,,,,,,,,1,769.23,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1041.67,1,1612.90,1,1063.83,,,,,,,,,,,,,,,,,,,,,1,1612.90,,,1,1041.67,,,,,1,1041.67,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他神經系統,,,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,1,121.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,1,84.25,,,,,,,,,,,,,,,,,,
,,,,35~39,3,105.34,,,,,,,2,167.36,1,,,,55.34,,,,,1,96.06,,,,,2,110.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,93.02,,,,,,,1,72.62,,,,,,2,62.02,1,72.62,,,,,,,1,82.51,,,1,72.62,,,,,,,,,,,,,,,1,82.51,,,,,,,,,,,,,,,,,,
,,,,45~49,4,102.04,1,55.25,,,,,4,102.04,,,,,,,,1,55.25,,,,,1,105.82,,,,,,,,,,,,,1,105.82,,,,,,,1,105.82,,,,,,,,,,,,,,,,,,
,,,,50~54,2,82.30,1,100.81,,,1,63.78,3,117.19,,,,,,,,1,116.01,,,,,,,1,63.78,,,,,,,,,,,2,127.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,136.43,1,115.21,,,,,11,546.45,,,,,,1,167.22,3,204.64,,,,,,,,,,,,,,,,,,,2,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,9,414.94,,,,,,2,130.12,2,155.04,1,158.23,,,2,227.53,,,1,113.77,,,,,,,,,1,151.98,,,2,155.04,,,,,,,1,151.98,,,,,,,,,,,,,,
,,,,65~69,2,159.87,,,,,2,245.70,7,338.98,,,,,,5,399.68,2,345.42,1,122.85,,,1,148.81,,,,,,,,,,,1,172.71,2,143.58,,,1,122.85,3,215.36,1,122.85,1,122.85,1,122.85,2,134.59,,,,,,,,,,,,
,,,,70~74,,,,,1,140.45,,,6,322.41,,,,,,3,161.20,3,421.35,,,,,,,,,,,1,159.49,,,,,1,140.45,,,1,159.49,2,174.06,2,149.37,,,,,,,5,373.41,,,,,,,,,,,,
,,,,75~79,1,261.78,1,168.92,1,261.78,1,168.92,5,392.77,,,,,,4,314.22,3,308.01,2,293.69,1,334.45,1,168.92,,,2,293.69,,,,,2,224.47,1,261.78,4,1047.12,,,1,261.78,1,168.92,,,,,1,334.45,2,668.90,,,,,,,,,,,,
,,,,80~84,,,,,1,418.41,2,649.35,3,974.03,,,,,,,,,,1,418.41,,,2,481.93,,,,,,,,,,,,,1,418.41,,,1,568.18,1,418.41,,,,,1,418.41,4,731.26,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,1,1449.28,,,,,,,,,1,1010.10,,,,,,,,,,,,,2,2020.20,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,1,65.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,,1,51.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,59.38,,,,,,,,,,,,,,,,,,1,98.81,,,,,1,98.81,,,,,,,,,1,98.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,85.11,,,1,56.15,1,56.15,,,,,,,,,,1,56.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102.67,1,85.11,,,,,,,,,,,,
,,,,40~44,5,150.51,,,,,,,1,50.48,1,,,,50.48,,,7,155.80,1,50.48,2,149.14,,,1,50.48,1,50.48,,,1,50.48,,,2,60.20,,,,,,,1,50.48,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,69.13,,,1,83.82,,,1,53.82,,,,,,,,6,196.66,1,96.62,3,289.86,,,,,,,,,1,83.82,,,2,65.55,,,,,,,1,83.82,,,,,,,1,83.82,,,,,,,,,,,,
,,,,50~54,5,142.29,,,,,,,,,,,,,,,,3,85.37,1,61.27,3,113.04,,,2,75.36,1,61.27,,,,,,,1,116.28,,,,,,,,,,,2,75.36,2,195.69,,,,,,,,,,,,,,
,,,,55~59,3,189.16,,,,,1,106.72,1,154.08,2,,,,336.70,,,5,326.58,2,130.63,1,154.08,,,,,,,,,,,,,1,106.72,,,,,1,154.08,,,2,126.10,,,1,106.72,,,1,106.72,,,,,,,,,,
,,,,60~64,4,261.10,,,,,,,1,152.67,2,,,,320.00,,,6,468.75,4,261.10,2,156.25,1,152.67,3,137.17,1,110.25,1,110.25,,,,,3,137.17,1,160.00,,,,,,,,,2,128.04,1,110.25,,,2,128.04,,,,,,,,,,
,,,,65~69,4,277.01,,,,,,,,,,,,,,,,6,495.87,1,124.53,1,124.53,1,175.75,2,145.77,1,156.01,,,,,1,156.01,5,364.43,,,1,156.01,1,156.01,,,,,2,165.29,,,,,2,312.01,,,,,,,,,,
,,,,70~74,,,,,,,,,,,2,,,,161.42,,,11,588.87,2,161.42,6,526.32,1,195.69,3,221.08,1,137.36,,,,,,,2,175.44,2,161.42,,,1,137.36,,,,,1,137.36,,,1,137.36,6,321.20,,,,,,,,,,
,,,,75~79,1,240.38,,,1,292.40,,,,,2,,,,336.13,,,12,886.92,1,168.07,6,443.46,,,2,197.82,,,1,292.40,,,,,3,221.73,,,,,,,,,,,,,,,,,1,292.40,,,,,,,,,,
,,,,80~84,,,1,746.27,,,,,,,2,,,,493.83,,,3,650.76,2,617.28,8,1344.54,,,,,,,,,,,,,1,746.27,,,,,,,,,,,,,,,,,5,1234.57,,,,,,,,,,
,,,,85+,1,980.39,,,,,,,,,1,,,,1351.35,,,2,1136.36,,,,,,,2,1136.36,,,,,,,,,,,,,,,1,980.39,,,,,5,1706.48,1,854.70,,,1,854.70,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,主唾液腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.70,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,105.82,1,50.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,49.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,3,182.04,,,,,1,102.35,,,,,,,,,,,,,,,1,60.68,,,,,,,,,,,1,123.61,,,,,,,,,,,,
,,,,35~39,1,85.03,,,,,,,,,,,,,,,,1,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,6,137.52,1,76.86,,,,,1,88.57,,,,,,,,3,97.98,,,1,76.86,1,51.73,2,61.84,1,51.73,,,,,,,,,1,88.57,,,,,,,,,,,,,2,103.47,,,,,,,,,,,,
,,,,45~49,5,118.71,,,,,,,1,81.57,,,,,,,,7,166.19,1,92.00,2,64.00,,,,,1,52.66,,,,,,,1,52.66,,,,,,,,,,,,,,,2,64.00,,,,,,,,,,,,
,,,,50~54,3,108.03,1,59.17,,,,,,,,,,,,,,6,234.74,2,118.34,2,183.99,1,92.00,1,92.00,4,156.49,,,,,,,,,,,,,,,,,,,,,1,115.47,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,1,93.63,1,,,,93.63,,,6,242.13,1,135.69,8,322.84,,,1,93.63,2,110.80,,,,,,,,,1,135.69,,,,,,,1,148.59,,,1,135.69,1,148.59,,,,,,,,,,,,
,,,,60~64,3,208.91,,,,,,,,,2,,,,330.03,,,7,342.80,2,139.28,10,489.72,1,118.34,2,236.69,,,1,169.20,,,,,,,,,1,165.02,,,1,169.20,,,1,169.20,1,169.20,,,,,1,165.02,,,,,,,,
,,,,65~69,,,,,1,125.00,,,,,1,,,,156.25,,,9,452.49,3,150.83,7,351.94,2,168.21,,,,,,,,,,,,,,,4,277.78,,,,,,,,,3,468.75,1,125.00,,,1,125.00,,,,,,,,
,,,,70~74,,,,,,,1,143.47,,,1,,,,191.20,,,9,487.80,4,216.80,4,302.57,,,4,348.43,,,,,,,,,,,1,143.47,3,261.32,,,,,1,160.00,,,3,226.93,,,1,143.47,2,382.41,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,221.24,,,5,612.75,,,4,280.70,,,4,377.00,,,,,,,,,,,,,8,754.01,,,,,,,1,274.73,1,274.73,1,164.20,,,6,421.05,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,518.13,,,2,455.58,,,4,632.91,,,1,334.45,,,,,,,,,,,,,2,1036.27,1,334.45,,,,,,,1,334.45,,,,,1,334.45,,,,,,,,
,,,,85+,,,,,1,1000.00,,,,,,,,,,,,1,1234.57,1,1000.00,1,1234.57,,,2,990.10,,,,,,,,,,,,,1,826.45,1,826.45,,,,,,,1,826.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,不明原發部位,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,
