,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,8.48,,,,,,,,,,,,,,,,,,,1,21.60,,,,,,,,,1,8.48,,,,,,,,,2,16.95,,,,,,,1,8.48,,,,,1,25.08,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,8.30,1,14.21,,,,,,,,,1,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.77,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,4,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.30,,,,,,,,,,,,,,,1,31.30,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.33,,,2,9.08,,,,,,,,,,,,,,
,,,,20~24,,,1,16.02,,,,,,,,,,,,1,8.04,,,1,14.04,1,14.04,,,,,2,11.95,,,,,,,,,1,29.08,,,,,1,36.74,,,,,,,,,,,,,,,,,,,,,,,,,1,8.04,,,1,14.04,,,,,,,,,,
,,,,25~29,,,3,14.69,,,3,14.69,2,17.88,,,,,,,,1,30.78,4,24.05,,,2,10.41,,,,,,,,,,,,,,,,,,,,,,,1,16.13,,,,,,,,,,,,,1,20.67,1,16.13,,,,,1,14.16,,,2,11.13,,,,,,,,,,
,,,,30~34,,,10,23.16,,,7,17.47,1,12.60,,,,,,,,,,4,15.13,,,,,,,1,12.60,,,,,,,,,,,1,24.77,,,,,,,2,10.81,,,,,,,,,,,,,1,12.60,,,,,,,,,,,3,23.39,,,,,,,,,,
,,,,35~39,,,20,44.20,,,10,28.41,1,33.86,,,,,,1,22.37,,,2,16.16,6,16.67,,,,,,,,,,,,,,,1,22.90,,,,,1,7.37,,,,,,,,,,,,,,,,,1,12.49,1,7.37,,,,,,,,,4,24.66,,,,,,,,,,
,,,,40~44,,,26,65.93,,,17,43.36,1,26.44,,,,,,1,13.97,,,,,,,,,,,1,13.97,1,49.21,,,,,,,1,26.44,2,12.81,2,20.51,1,28.73,1,27.25,4,41.51,,,,,,,,,,,,,1,8.45,1,44.21,1,28.73,,,,,,,6,28.10,,,,,,,,,,
,,,,45~49,1,26.87,19,72.24,1,12.54,8,36.82,1,12.54,,,,,,2,19.50,,,2,16.34,,,,,,,1,43.78,,,,,,,,,,,1,39.79,1,39.79,1,12.54,,,1,26.87,,,1,43.78,,,,,1,23.44,,,2,16.34,,,,,,,,,,,3,26.51,,,,,,,,,,
,,,,50~54,1,17.39,18,113.44,,,14,75.50,3,38.98,1,,,,40.62,2,26.18,,,,,,,3,36.52,,,4,35.37,2,81.23,1,17.39,,,,,1,34.20,4,61.25,7,58.15,,,,,1,40.62,,,,,,,,,,,,,4,45.52,,,1,40.62,,,,,3,32.65,3,43.64,,,,,,,,,,
,,,,55~59,1,52.27,16,99.39,,,14,87.79,5,48.24,,,,,,2,33.21,,,2,86.21,,,2,29.80,,,2,41.68,8,84.58,,,,,,,,,2,86.21,6,42.99,1,20.84,,,3,35.93,,,1,52.27,,,,,,,,,9,61.13,,,,,,,1,53.45,,,1,93.63,,,,,,,,,,
,,,,60~64,1,88.42,9,93.39,,,15,139.16,1,104.49,,,,,,3,78.76,,,4,62.93,1,67.11,1,110.62,,,2,78.06,6,87.11,,,,,,,,,3,87.67,8,112.17,,,,,3,140.58,,,1,67.11,,,,,1,61.80,,,7,114.53,,,,,4,64.82,1,67.11,1,110.62,1,99.70,,,,,,,,,,
,,,,65~69,,,3,104.75,,,11,144.26,1,111.36,,,,,,1,79.81,,,2,56.74,,,1,72.73,,,1,36.71,9,109.76,1,36.71,,,1,72.73,1,72.73,7,123.26,5,99.76,2,56.74,,,4,100.00,,,1,111.36,,,,,,,1,36.71,8,117.28,,,2,219.54,1,72.73,,,3,84.96,,,,,,,,,,,,
,,,,70~74,1,131.23,2,71.86,,,1,131.23,3,126.80,1,,,,110.13,1,178.89,,,1,160.00,1,110.13,2,136.33,1,110.13,,,7,182.39,2,334.45,,,,,,,5,129.37,4,119.37,,,,,8,250.47,,,1,53.08,,,,,2,79.71,,,13,271.68,,,,,1,160.00,,,1,178.89,1,131.23,1,157.98,,,,,,,,
,,,,75~79,1,263.85,2,136.52,,,6,281.16,,,,,,,,2,256.74,1,92.25,,,,,1,263.85,,,1,261.10,2,139.08,1,177.30,,,,,1,92.25,6,333.52,5,274.57,1,282.49,,,3,145.84,,,,,,,,,1,211.42,,,10,426.08,1,263.85,1,92.25,,,2,139.08,1,177.30,1,263.85,,,,,,,,,,
,,,,80~84,,,2,242.42,,,3,258.84,,,,,,,,,,,,,,1,165.84,3,377.83,,,1,387.60,,,,,,,,,,,1,476.19,5,292.57,2,425.53,,,1,450.45,1,165.84,,,1,403.23,,,,,,,2,355.87,,,1,344.83,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,438.60,,,,,,,,,,,,,,,1,219.30,,,,,,,,,,,,,,,,,1,558.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,7,24.37,,,,,,,,,,,,,,,,,,,3,49.36,1,20.70,,,,,,,2,21.49,,,,,,,,,,,1,8.31,,,1,20.70,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,3,24.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,4,24.76,,,,,,,,,,,,,1,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,20.00,1,13.03,,,,,3,12.16,1,20.00,,,,,,,,,,,,,,,,,,,,,,,1,7.26,,,,,,,1,56.12,,,,,1,13.03,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,28.20,1,34.21,1,34.21,,,1,7.79,3,11.23,2,9.93,,,,,,,,,,,,,,,,,,,,,2,14.41,,,,,,,,,,,,,,,1,15.23,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,27.07,1,13.89,,,1,7.09,,,,,,,,5,28.21,,,,,3,21.28,2,17.77,1,7.09,,,,,,,,,,,1,13.89,,,,,,,,,,,1,20.30,1,31.74,,,,,1,20.30,,,,,,,,,2,24.76,,,,,,,,,,,,,,
,,,,30~34,,,9,20.65,2,8.62,1,14.77,,,3,,,,28.95,,,1,6.63,1,12.30,1,6.63,,,2,21.31,1,6.63,,,,,,,1,24.93,1,44.82,1,23.88,1,44.82,,,,,,,1,23.88,,,,,,,1,23.88,,,,,,,,,,,2,8.62,,,,,,,,,,,,,,
,,,,35~39,4,32.16,20,44.56,23,50.52,3,18.28,,,,,,,,,,2,10.96,,,2,16.08,,,1,31.70,1,21.95,,,1,15.02,1,31.70,3,11.48,8,28.80,2,27.48,,,3,13.39,,,1,7.30,1,12.07,,,,,,,2,11.87,,,1,12.07,,,,,,,6,17.10,,,,,,,,,,,,,,
,,,,40~44,,,24,62.50,24,60.19,1,8.25,,,1,,,,25.06,,,4,16.11,,,,,,,,,,,,,,,,,2,31.40,4,19.98,,,,,3,24.74,,,,,,,,,,,,,4,17.05,1,25.06,2,23.55,1,25.06,1,15.99,1,8.25,2,10.23,,,,,,,,,,,,,,
,,,,45~49,1,11.01,21,87.45,18,67.59,5,41.35,,,1,,,,34.65,,,1,23.00,1,34.65,1,19.96,,,3,20.00,2,21.37,,,,,1,11.01,1,19.96,8,35.24,2,20.06,,,,,,,,,,,,,,,,,10,40.81,,,,,,,1,11.01,1,112.11,1,19.96,,,,,,,,,,,,,,
,,,,50~54,1,17.05,13,80.65,7,62.99,2,23.71,,,2,,,,25.50,,,2,75.64,3,35.25,,,,,,,4,30.10,,,,,1,17.05,2,49.04,3,51.14,4,53.88,1,54.11,2,23.71,1,50.56,,,,,1,54.11,1,38.91,,,3,49.54,,,1,17.05,,,,,1,17.05,,,,,1,33.27,,,,,,,,,,
,,,,55~59,2,51.11,16,114.70,16,101.26,3,59.39,,,3,,,,35.37,,,5,43.23,2,39.60,2,58.29,,,1,81.30,10,69.57,2,28.32,,,,,11,69.60,9,66.16,1,19.80,2,26.55,3,39.71,,,2,62.72,,,,,,,,,2,53.09,,,1,93.37,2,29.38,1,49.75,1,19.80,1,19.80,,,1,93.02,,,,,,,,,,
,,,,60~64,3,63.92,18,158.55,16,118.23,1,62.85,1,101.42,,,,,,,,1,28.07,1,71.89,5,103.97,,,1,71.89,9,103.47,,,,,,,6,77.38,10,80.10,,,,,3,113.64,,,1,101.42,,,,,,,,,7,97.38,1,62.85,,,1,62.85,1,62.85,1,62.85,,,,,2,56.15,,,,,,,,,,
,,,,65~69,,,9,141.33,15,220.20,,,,,1,,,,35.69,,,2,91.87,,,2,54.90,,,3,134.53,6,81.92,,,,,1,109.77,7,85.73,6,92.69,3,60.04,1,71.99,5,83.99,,,1,35.69,,,,,,,1,118.91,11,156.67,,,1,102.67,1,35.69,,,3,71.58,,,,,1,74.85,,,,,,,,,,
,,,,70~74,,,4,106.04,8,157.42,,,,,2,,,,66.67,,,1,148.81,,,5,189.68,,,,,4,149.42,,,,,,,7,133.41,10,227.17,,,,,6,131.09,,,,,,,,,,,,,11,217.26,,,1,161.55,2,74.32,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,265.96,7,231.25,,,,,3,,,,194.81,,,1,243.90,,,1,85.91,1,85.91,1,265.96,8,324.54,1,162.60,,,,,2,125.47,4,199.20,2,210.75,,,6,191.20,1,85.91,,,,,,,,,,,6,185.64,,,,,1,85.91,,,4,145.77,,,1,265.25,1,85.91,,,,,,,,,,
,,,,80~84,,,,,4,377.71,1,427.35,,,,,,,,,,,,,,1,154.32,,,1,406.50,1,338.98,,,,,,,1,427.35,7,485.44,,,,,3,251.05,,,,,,,,,,,,,5,346.98,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,666.67,,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,1,609.76,,,,,,,1,546.45,,,1,546.45,,,,,,,,,2,429.18,,,,,,,1,653.59,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.64,,,1,8.23,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,31.95,,,,,,,,,,,,,,,1,24.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,25.11,1,8.28,,,1,25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.28,,,,,,,,,,,,,1,31.78,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,2,14.29,,,2,8.67,3,18.02,,,,,,,,,,,,,,,,,1,11.04,,,,,,,,,,,,,,,,,,,2,14.25,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,32.30,,,,,,,,,,2,43.69,,,,,,,2,108.87,,,,,,,,,,,,,,,,,,,,,1,7.80,,,,,,,,,1,14.79,,,,,,,,,,,1,27.14,1,54.44,,,,,,,,,,,,
,,,,25~29,,,6,16.60,2,9.28,,,,,,,,,,,,,,1,7.06,2,10.44,,,3,15.66,2,31.14,,,,,,,,,,,,,1,19.31,,,,,,,,,,,,,,,,,,,1,7.06,1,7.06,,,,,2,22.87,,,,,,,,,,,,,,
,,,,30~34,,,9,23.45,10,23.47,3,16.53,,,1,,,,12.42,,,4,14.84,1,12.42,,,,,1,6.74,2,9.30,,,3,15.72,,,,,4,13.97,,,3,16.60,,,,,,,,,,,,,,,,,,,2,9.85,1,18.27,,,,,,,,,4,13.54,,,,,,,,,,
,,,,35~39,,,15,28.82,18,42.47,1,7.05,,,3,,,,19.06,,,4,18.28,,,2,17.90,1,19.31,,,3,13.23,1,22.99,,,,,,,2,41.59,1,7.05,1,14.66,,,4,15.28,,,,,1,20.79,,,1,7.05,,,,,1,11.77,1,28.01,,,,,,,,,2,14.10,,,,,,,,,,
,,,,40~44,,,37,85.19,27,65.95,6,19.24,,,4,,,,13.17,,,5,23.40,2,22.16,1,25.83,,,3,12.50,1,13.05,,,,,,,1,15.86,3,37.41,5,34.07,1,15.86,2,48.22,3,43.69,,,,,,,1,13.05,,,1,8.20,,,4,18.86,1,13.05,1,15.86,,,,,,,4,19.58,,,,,,,,,,
,,,,45~49,3,52.56,33,116.12,19,58.54,1,9.92,,,1,,,,9.92,,,5,27.66,1,31.70,,,,,3,19.00,5,28.41,,,,,,,,,4,21.19,6,23.81,1,34.57,,,6,33.09,,,,,3,23.12,,,,,,,,,7,35.09,1,9.92,2,12.67,,,1,17.52,3,34.88,3,31.24,1,9.92,,,,,,,,
,,,,50~54,,,18,108.31,14,83.09,2,63.13,,,,,,,,,,4,56.10,1,16.69,,,,,3,29.25,3,32.75,,,,,,,,,5,38.65,5,55.77,,,1,49.53,1,61.65,,,,,2,39.84,,,,,,,,,4,42.18,1,16.69,1,31.57,,,,,1,61.65,2,24.97,1,31.57,,,,,,,,
,,,,55~59,3,88.78,13,103.59,20,111.78,3,29.84,1,46.64,2,,,,37.55,,,7,41.99,2,60.17,2,55.29,,,2,26.77,6,58.24,1,46.64,,,,,,,6,44.80,6,42.59,2,37.55,,,2,84.96,2,29.14,,,4,69.13,,,,,1,47.53,2,45.19,3,52.44,1,38.68,,,1,18.78,,,,,1,47.53,5,42.03,,,,,,,,
,,,,60~64,,,8,76.13,16,119.90,2,36.93,1,60.35,2,,,,38.26,,,4,65.56,2,99.40,,,,,1,26.61,10,88.05,2,60.55,,,,,,,7,68.56,5,76.70,6,77.34,1,26.61,5,63.59,1,68.07,,,1,84.75,,,1,26.61,3,72.50,,,7,97.47,,,1,54.53,1,26.61,1,84.75,3,77.44,1,68.07,3,44.80,,,,,,,,
,,,,65~69,1,112.23,9,107.45,3,90.31,3,56.57,,,2,,,,109.65,,,2,50.92,2,46.76,2,82.27,,,1,112.23,8,110.57,,,,,1,34.64,,,8,99.75,15,168.82,2,82.78,,,2,69.28,1,34.64,,,2,108.11,1,68.63,,,3,69.06,1,68.63,8,139.08,,,,,,,,,3,69.06,,,,,,,,,,,,
,,,,70~74,,,4,88.53,7,203.13,1,101.21,,,1,,,,128.53,,,,,2,154.68,1,151.06,,,2,119.05,5,138.27,,,,,,,,,9,190.36,9,196.51,2,69.06,,,10,170.68,,,,,2,63.15,,,,,1,138.89,,,6,154.48,2,118.76,1,146.63,,,,,2,72.65,2,72.65,,,,,,,,,,
,,,,75~79,,,1,182.15,1,77.28,2,115.27,,,1,,,,77.28,,,,,1,242.72,1,242.72,,,,,4,145.09,,,,,,,,,9,287.72,6,206.40,1,77.28,,,6,212.99,,,,,2,167.08,,,,,1,77.28,,,7,207.35,,,,,,,,,,,,,1,182.15,,,,,,,,
,,,,80~84,,,1,143.47,6,606.06,1,143.47,1,390.63,2,,,,682.59,,,1,280.11,,,4,332.50,,,1,279.33,1,280.11,,,,,,,,,3,231.12,2,286.94,2,211.19,,,1,280.11,1,400.00,1,413.22,1,280.11,,,,,,,,,9,493.15,,,1,341.30,,,,,5,519.75,,,,,,,,,,,,
,,,,85+,,,1,578.03,3,340.91,,,,,1,,,,540.54,,,,,,,3,414.36,,,,,,,1,215.98,,,,,,,2,308.64,1,401.61,,,,,1,383.14,,,,,,,,,,,,,,,1,401.61,,,,,1,540.54,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,11.06,,,,,,,1,26.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23.81,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,2,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.18,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,16.13,1,19.98,1,22.01,1,12.73,,,,,,,,,,,,,,,,,,,,,1,10.84,,,,,,,1,19.98,,,,,,,1,19.98,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,4,22.62,,,1,25.60,1,21.51,1,12.78,,,,,,,,,,,,,1,12.78,1,21.04,1,12.78,,,,,,,,,1,12.78,,,,,,,,,,,,,3,11.71,,,,,,,,,,,,,,,,
,,,,25~29,,,5,23.37,1,18.87,,,,,,,,,,,,5,20.98,,,1,18.87,,,,,,,,,,,1,13.62,1,7.22,2,27.24,,,1,7.22,,,1,44.40,,,,,,,,,,,,,1,13.62,1,25.45,,,,,2,9.44,,,,,,,,,,,,,,,,
,,,,30~34,,,13,32.77,5,27.65,,,,,1,,,,18.45,,,4,22.45,2,8.75,,,,,4,15.47,,,,,,,1,12.33,1,12.33,2,24.66,,,1,17.52,,,2,36.89,1,18.45,,,,,,,,,,,1,22.62,,,,,,,,,,,3,12.13,,,,,,,,,,,,
,,,,35~39,,,24,52.88,19,37.17,3,19.03,,,1,,,,32.80,,,3,15.81,2,20.70,1,24.82,,,5,16.39,4,16.91,,,1,6.87,,,,,1,14.48,2,13.74,1,14.48,,,6,15.16,,,1,6.87,1,32.80,,,,,,,2,13.74,2,12.83,1,6.87,,,3,23.60,2,21.20,2,35.49,,,,,,,,,,,,
,,,,40~44,4,21.25,35,74.70,21,46.24,3,14.60,1,22.32,2,,,,11.69,,,5,22.73,2,15.84,1,22.32,,,2,9.73,3,19.92,,,,,,,,,5,29.23,6,17.53,1,7.92,,,3,20.74,,,,,2,12.84,1,7.92,,,,,7,30.04,,,1,41.07,,,3,45.37,1,41.07,2,11.95,,,,,,,,,,,,
,,,,45~49,,,38,106.90,18,57.50,7,29.91,,,3,,,,14.70,,,2,14.22,1,46.71,3,30.75,,,5,31.36,4,19.60,1,29.27,,,,,,,6,26.88,8,31.07,2,20.47,1,15.77,5,24.82,1,15.77,,,,,,,,,,,7,30.93,2,12.52,,,,,,,,,10,36.21,,,1,18.75,,,,,,,,
,,,,50~54,1,15.72,17,111.04,13,73.32,6,45.90,,,,,,,,,,4,30.79,1,46.75,1,29.10,,,4,34.44,5,51.52,1,50.30,,,,,2,39.82,4,47.28,3,28.30,,,,,4,31.16,,,,,,,1,15.72,,,,,5,51.52,2,23.95,1,15.72,1,15.72,,,1,56.02,1,32.95,,,,,,,,,,,,
,,,,55~59,,,14,86.66,10,53.92,4,37.18,,,1,,,,85.84,,,3,36.80,1,17.94,,,,,2,54.22,9,82.10,,,,,,,,,8,62.61,9,53.02,,,,,6,84.88,,,,,1,99.50,1,17.94,,,1,17.94,9,61.20,1,63.57,1,17.94,,,2,26.01,,,1,81.57,1,81.57,2,24.11,,,,,,,,
,,,,60~64,3,41.46,13,119.55,18,126.36,1,70.37,,,4,,,,65.71,1,95.51,1,61.92,,,3,42.70,,,7,83.27,8,73.09,,,,,,,1,25.05,6,61.28,10,86.33,1,85.11,,,5,50.52,,,,,1,85.11,,,,,1,79.49,12,96.62,,,,,3,41.88,,,2,33.46,2,82.20,,,,,,,,,,,,
,,,,65~69,,,11,125.84,14,190.27,4,135.18,2,91.03,,,,,,,,3,131.23,,,2,114.88,,,3,53.93,11,147.12,,,,,1,33.80,1,88.81,7,140.34,9,102.61,4,102.77,,,8,121.77,,,,,5,122.40,,,,,,,16,181.08,1,123.76,,,3,104.64,2,79.52,2,84.00,1,71.99,,,3,56.18,,,,,,,,
