,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,3,121.21,,,1,111.23,1,,,,63.45,,,2,,80.81,1,63.45,2,,80.81,,,,,,,,,3,190.36,,,,,,,,,,,,,2,126.90,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,108.81,2,108.81,,,,,,,,,,,,,,,,,2,,176.21,1,142.25,,,1,142.25,3,264.32,1,88.11,,,,,1,88.11,1,88.11,,,,,,,,,1,142.25,,,1,88.11,,,,,,,,,,,,
,,,,75~79,,,1,126.58,,,,,,,,,,,,,,,,,1,126.58,3,,379.75,,,,,,,3,239.04,1,126.58,,,,,1,126.58,,,,,1,126.58,3,239.04,,,,,,,,,,,1,126.58,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,2,,255.75,,,1,,205.34,,,,,,,,,1,338.98,,,,,2,410.68,1,338.98,,,,,2,677.97,,,,,,,1,338.98,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,332.23,,,1,332.23,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.14,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.84,,,,,,,,,1,39.51,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,23.50,,,,,,1,,14.69,1,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,25.21,,,,,1,16.15,,,,,,1,16.15,,,,,,,,,,,,,,,1,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.70,2,92.64,,,,,,,,,,,,3,33.48,,,,,,,,,,,1,14.70,,,,,,,1,14.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,51.77,6,62.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.08,,,,,,,,,,,1,13.84,,,,,,,,,,
,,,,40~44,,,4,49.89,9,112.25,1,47.28,,,,,,,,,,,,,1,16.94,,,,2,24.94,,,,,3,37.42,,,,,,,1,16.94,1,47.28,,,2,24.94,,,,,,,,,,,1,47.28,,,1,16.94,,,,,,
,,,,45~49,,,4,67.35,4,67.35,1,61.27,,,,,,,,,,,,,,,,,,,,,,1,23.22,1,23.22,,,,,,,,,,,,,2,33.68,,,,,,,,,1,61.27,1,61.27,,,,,,,,,,
,,,,50~54,,,2,61.16,3,130.78,,,,,,,,,,,,,,,,,1,,43.59,1,102.46,,,,,3,130.78,,,,,,,,,,,,,,,,,,,,,1,43.59,,,,,,,,,,,,,,
,,,,55~59,1,43.20,3,88.70,4,172.79,2,187.44,,,,,,,,2,86.39,,,,,,,,,6,177.41,,,3,88.70,1,43.20,1,43.20,2,59.14,,,1,43.20,,,,,,,,,,,2,59.14,,,1,43.20,,,,,1,43.20,,,,,,
,,,,60~64,,,2,61.82,4,123.65,1,93.55,,,,,,,,,,,,,2,92.34,1,,46.17,2,61.82,,,3,92.74,,,,,1,93.55,,,1,46.17,,,,,2,61.82,,,,,3,92.74,,,2,92.34,,,,,,,,,,,,
,,,,65~69,,,2,215.52,,,1,107.76,,,,,,,,,,,,,1,59.99,1,,107.76,8,308.29,,,1,107.76,4,154.14,,,2,77.07,1,59.99,,,,,,,2,77.07,,,,,,,,,4,239.95,1,59.99,,,1,107.76,,,,,,
,,,,70~74,,,2,106.89,5,267.24,,,,,1,,,,85.54,,,,,,3,160.34,1,,85.54,2,106.89,,,2,284.90,2,106.89,1,142.45,,,,,,,,,,,2,106.89,,,,,,,,,3,160.34,,,,,,,,,,,,
,,,,75~79,,,2,424.63,3,232.38,,,,,1,,,,212.31,,,1,,121.95,1,121.95,1,,121.95,1,212.31,,,3,232.38,4,487.80,,,1,121.95,,,,,,,,,1,212.31,,,1,212.31,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,358.42,3,382.17,,,,,1,,,,197.63,,,,,,1,197.63,,,,,,,,2,716.85,1,197.63,,,4,509.55,,,,,,,,,2,254.78,1,197.63,,,,,,,1,197.63,1,197.63,1,197.63,1,358.42,,,,,,
,,,,85+,,,,,1,303.03,,,,,,,,,,,,,,,2,384.62,,,,2,1052.63,,,,,2,384.62,,,,,,,,,,,,,,,,,,,,,,,1,526.32,,,,,1,303.03,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,,16.69,1,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,,41.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,12.34,,,,1,12.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,13.72,,,,,,,,,,,,1,13.72,,,,,,1,,61.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,59.52,,,,,,,,,,,,1,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.99,,,,,,,,,,
,,,,30~34,,,4,58.71,1,14.68,1,14.68,,,,,,,,1,48.57,,,,,,,,,1,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,42.23,5,51.80,2,27.45,2,20.72,1,13.73,,,,,,2,27.45,,,,,,,,,1,13.73,1,13.73,,,,,2,20.72,,,,,,,2,84.46,,,1,13.73,1,13.73,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,106.24,3,35.41,,,2,31.49,,,,,,2,31.49,,,,2,23.61,,,,1,15.75,1,15.75,,,,,1,47.17,1,15.75,,,2,31.49,,,,,2,23.61,,,,,,,,,,,1,15.75,,,,,,,,,,
,,,,45~49,,,12,187.03,5,77.93,,,,,,,,,,,,,,,1,21.18,,,,,,2,42.35,,,,,1,59.03,2,31.17,,,,,1,21.18,,,,,,,,,,,,,1,21.18,,,,,,,,,,,,
,,,,50~54,,,4,114.03,2,57.01,,,,,1,,,,97.85,,,1,,40.23,,,,,,,,,,,,,,1,97.85,1,40.23,,,,,1,97.85,1,40.23,1,40.23,,,,,,,2,80.45,,,1,40.23,,,,,,,,,,
,,,,55~59,,,2,187.27,3,88.86,2,86.66,,,,,,,,1,43.33,,,,,,,,,1,93.63,,,,,,,2,59.24,3,129.98,,,,,1,43.33,,,2,59.24,1,43.33,,,,,,,2,86.66,,,,,,,,,,,,
,,,,60~64,,,4,122.25,,,1,44.74,,,,,,,,2,89.49,,,,1,44.74,,,,3,134.23,6,183.37,,,1,96.43,1,44.74,6,183.37,,,,,,,,,,,,,,,2,61.12,,,,,,,,,1,44.74,,,,,,
,,,,65~69,,,4,148.04,4,148.04,1,57.24,1,57.24,,,,,,1,57.24,,,,2,114.48,,,,1,104.71,7,259.07,1,57.24,1,57.24,1,57.24,2,74.02,1,104.71,,,,,,,3,111.03,,,,,,,1,57.24,,,,,1,57.24,,,,,,,,
,,,,70~74,,,3,394.74,,,,,,,,,,,,,,2,,100.45,1,131.58,,,,3,150.68,6,301.36,,,1,81.23,1,131.58,5,251.13,,,,,1,81.23,,,3,150.68,,,,,,,,,1,131.58,1,81.23,,,,,,,,,,
,,,,75~79,,,2,406.50,1,203.25,,,,,,,,,,,,,,,1,203.25,,,,1,203.25,2,231.48,,,,,1,203.25,1,115.74,1,203.25,,,3,221.24,,,2,147.49,,,2,231.48,1,203.25,,,,,,,,,,,,,,,,
,,,,80~84,,,1,189.39,,,,,,,,,,,,1,344.83,,,,1,344.83,,,,1,189.39,2,378.79,,,1,189.39,,,5,611.25,,,,,1,189.39,,,,,,,,,,,1,189.39,,,,,,,1,189.39,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,478.47,,,,,,,2,560.22,,,,,1,280.11,,,2,353.36,,,,,1,280.11,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,,皮膚,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,168.26,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,12.47,,,,,,,,,1,12.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.47,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,,12.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,16.03,,,,,,1,,16.03,,,,,,,,,,,,,,,,,,,,,,,1,63.25,1,16.03,,,,,,,1,16.03,,,,,,,,,,
,,,,30~34,,,3,34.60,1,14.66,,,,,,,,,,3,34.60,1,,14.66,,,,,,,,,,,,1,14.66,,,,,,,,,,,,,,,,,,,,,1,14.66,,,,,,,,,,,,,,
,,,,35~39,2,27.15,7,95.02,2,27.15,2,27.15,,,,,,,,1,13.57,,,,,,,,,,,1,13.57,,,,,,,,,,,,,,,,,1,42.88,,,,,,,1,42.88,1,13.57,,,,,,,,,,,,
,,,,40~44,,,4,59.70,8,91.50,2,29.85,,,,,,,,1,14.93,,,,1,14.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,48.95,,,,,,,,,,
,,,,45~49,,,10,146.43,5,73.22,,,1,58.17,,,,,,1,19.57,,,,,,,,,1,19.57,1,58.17,,,,,,,,,,,1,19.57,1,19.57,,,2,29.29,,,,,,,,,,,,,1,19.57,,,,,,,,
,,,,50~54,,,2,50.96,1,91.41,1,35.32,,,,,,,,,,1,,35.32,1,35.32,,,,1,35.32,,,,,,,1,35.32,1,35.32,,,,,,,1,91.41,,,,,,,1,35.32,,,,,,,,,,,,,,,,
,,,,55~59,,,6,182.65,3,91.32,2,60.88,1,44.17,1,,,,44.17,,,,,,,,,,,,,2,60.88,,,,,1,44.17,,,,,1,97.94,,,,,,,,,,,,,,,1,44.17,1,97.94,,,,,,,,,,
,,,,60~64,,,3,132.63,4,176.83,1,44.21,,,,,,,,,,1,,44.21,,,,,,,,2,61.12,1,44.21,,,3,132.63,3,91.69,,,,,,,,,3,132.63,,,1,99.01,6,183.37,,,3,91.69,,,,,,,,,,,,
,,,,65~69,1,53.30,1,101.73,1,53.30,1,101.73,,,,,,,,1,53.30,1,,101.73,,,,,,2,106.61,5,174.89,,,,,2,106.61,1,101.73,1,53.30,3,104.93,3,104.93,,,3,159.91,,,,,2,106.61,1,101.73,1,101.73,1,53.30,,,,,,,,,,
,,,,70~74,,,1,79.43,2,158.86,,,,,,,,,,1,79.43,,,,,,,,,2,99.21,6,476.57,,,,,4,317.71,6,297.62,,,3,148.81,2,99.21,,,1,79.43,,,1,132.10,1,79.43,,,3,148.81,,,,,,,,,,,,
,,,,75~79,3,207.76,,,2,215.98,,,,,,,,,,1,107.99,,,,3,207.76,,,,1,107.99,2,215.98,1,107.99,,,2,215.98,,,1,107.99,1,107.99,,,,,3,579.15,,,,,,,,,,,1,107.99,,,,,,,,,,
,,,,80~84,,,,,,,,,1,318.47,,,,,,,,,,,1,318.47,,,,1,318.47,3,364.52,,,,,,,4,486.03,,,,,1,318.47,,,,,,,,,3,364.52,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,,,2,1000.00,,,,,1,500.00,3,530.97,,,1,273.97,,,,,,,,,,,,,,,1,273.97,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,消化器官其他分界不明部位,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,,19.44,,,,,,1,19.44,,,,,,,1,19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.15,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.45,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,68.35,1,,15.88,,,1,,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,6,70.86,1,14.94,,,,,1,,,,56.34,2,23.62,1,,14.94,,,1,,14.94,,,,,,,1,56.34,,,,,,,,,,,,,1,14.94,,,1,14.94,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,27.18,1,13.59,1,13.59,,,,,,,,4,54.36,1,,13.59,1,13.59,,,,,,,,,,,,,,,,,,,,,,1,46.23,,,,,,,,,,,3,138.70,,,,,,,,,,,,
,,,,40~44,,,5,55.16,3,42.74,2,28.49,,,,,,,,,,,,,,,1,,14.25,2,28.49,1,14.25,2,97.85,,,,,,,,,,,1,14.25,4,44.13,,,,,,,,,,,1,14.25,,,,,,,,,,,,
,,,,45~49,1,18.21,10,138.62,5,69.31,1,18.21,1,58.00,,,,,,3,54.64,1,,18.21,1,18.21,1,,18.21,,,2,36.43,1,18.21,,,1,18.21,,,,,,,,,1,18.21,,,,,,,1,18.21,1,18.21,2,36.43,,,,,,,,,,,,
,,,,50~54,,,4,89.87,4,89.87,3,67.40,,,,,,,,,,,,,,,,,,,,1,30.65,2,61.29,,,,,,,,,,,,,1,30.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,6,190.29,2,63.43,1,104.71,,,,,,,,,,,,,,,,,,4,126.86,4,126.86,3,136.49,,,,,1,104.71,,,,,1,104.71,,,,,,,,,,,1,45.50,,,,,,,,,,,,,,
,,,,60~64,,,6,184.28,4,122.85,1,100.70,2,88.38,1,,,,44.19,,,2,,61.43,1,100.70,,,,3,92.14,3,92.14,4,122.85,,,,,2,88.38,1,100.70,1,100.70,,,4,122.85,,,,,1,44.19,,,,,,,,,,,,,,,,,,
,,,,65~69,1,50.71,5,253.55,2,101.42,,,1,50.71,1,,,,50.71,1,101.83,,,,1,50.71,1,,50.71,4,135.41,2,67.70,2,101.42,,,,,3,101.56,,,,,2,67.70,4,135.41,,,,,2,67.70,,,1,101.83,,,,,1,101.83,,,,,,,,
,,,,70~74,,,,,4,188.24,,,,,1,,,,129.70,,,,,,3,221.57,,,,3,221.57,,,5,235.29,1,129.70,,,2,147.71,,,,,,,1,129.70,,,,,,,,,,,1,73.86,1,73.86,,,,,,,,,,
,,,,75~79,,,,,,,1,180.83,,,1,,,,107.99,,,,,,2,215.98,,,,1,107.99,,,3,202.84,1,107.99,,,2,135.23,,,2,215.98,,,1,180.83,,,1,180.83,1,107.99,,,,,,,,,1,180.83,,,,,,,,
,,,,80~84,,,1,299.40,,,,,,,,,,,,,,,,,1,183.15,,,,1,183.15,,,,,,,,,1,183.15,,,,,,,1,299.40,,,,,,,,,,,,,,,2,598.80,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,268.82,,,,,,,,,1,495.05,1,495.05,2,348.43,,,,,,,,,,,,,1,268.82,,,,,,,,,1,268.82,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,15.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,2,,24.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,44.95,,,,,,,,,,,,1,68.21,3,,44.95,1,14.98,,,,,,,,,,,,,,,,,,1,14.98,,,,,,,,,,,,,,,,,2,24.57,,,,,,,,,,
,,,,30~34,,,2,30.91,,,,,,,,,,,,,,1,,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.63,,,,,,,,,1,59.63,,,,,,,,,,
,,,,35~39,,,4,42.92,3,32.19,,,,,,,,,,2,27.64,1,,13.82,,,,,,,,,,,,,,,,,,,,2,27.64,1,13.82,,,,,2,21.46,,,,,1,13.82,1,13.82,,,,,,,,,,,,
,,,,40~44,,,5,70.21,3,32.97,,,1,50.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.04,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,9,119.81,5,87.00,2,34.80,1,17.40,,,,,,,,,,,,,,,,,,2,34.80,,,,,,,1,17.40,2,26.62,,,1,17.40,,,,,1,17.40,,,1,56.66,1,17.40,1,56.66,2,34.80,,,,,,,,,,
,,,,50~54,,,6,113.81,6,113.81,,,,,,,,,,,,2,,50.85,,,,,,,,,,,,,,,,1,25.43,1,25.43,,,1,25.43,,,1,25.43,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,46.04,3,97.88,2,92.08,,,,,,,,,,,,2,,65.25,,,1,,46.04,,,3,97.88,,,,,,,1,46.04,3,138.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,88.46,1,102.99,,,,,1,,,,102.99,,,,,,,,1,,44.23,,,1,44.23,,,,,,,2,88.46,,,,,,,,,,,1,44.23,1,44.23,3,132.68,,,1,44.23,,,,,1,44.23,,,,,,
,,,,65~69,,,2,99.01,2,99.01,1,100.40,,,2,,,,99.01,,,1,,100.40,,,3,,148.51,,,5,165.78,,,,,1,100.40,,,1,49.50,1,100.40,,,,,,,5,165.78,,,3,99.47,,,4,132.63,,,,,2,66.31,,,,,,
,,,,70~74,,,,,1,69.69,,,,,1,,,,69.69,,,,,,,,1,,69.69,,,3,135.75,,,,,,,2,90.50,3,135.75,,,,,1,69.69,,,1,69.69,,,2,139.37,,,1,69.69,1,69.69,,,,,,,,,,
