,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.20,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,1,16.80,,,,,,,,,,,,,,,,,,,,,1,16.80,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,15.20,,,,,,,,,,,,,,,,,,,,,,,1,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,42.16,,,,,,,,,,,,1,,14.05,,,,,,,,,,,,,,,,,1,14.05,,,,,,,,,1,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,65.85,4,52.68,,,,,1,,,,13.17,,,,,,1,13.17,,,,,,,1,13.17,1,13.17,,,,,,,,,,,,,,,,,,,1,13.17,,,1,13.17,,,,,,,,,,,,,,,,
,,,,40~44,,,2,29.25,,,,,,,1,,,,14.63,1,,14.63,,,,,,,,,,,2,29.25,,,,,1,14.63,,,,,,,1,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,93.04,3,55.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37.22,,,,,,,,,,,2,37.22,1,18.61,,,1,18.61,,,,,,,,,,,,,,,,,,
,,,,50~54,1,33.74,3,101.21,,,1,33.74,,,,,,,,,,,1,33.74,,,,,,,,,,,1,33.74,,,1,33.74,,,,,,,1,33.74,,,,,1,33.74,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,143.52,3,107.64,,,,,1,,,,35.88,,,,,,,,1,35.88,,,,,2,71.76,1,35.88,,,,,,,,,,,1,35.88,,,1,35.88,,,,,,,1,35.88,,,,,,,,,,,,,,,,
,,,,60~64,,,1,44.72,2,89.45,,,1,44.72,1,,,,44.72,,,,,,,,5,223.61,,,,,2,89.45,2,89.45,,,2,89.45,,,,,,,1,44.72,,,,,,,,,1,44.72,,,,,,,,,,,,,,,,,,
,,,,65~69,,,4,226.37,1,56.59,,,,,,,,,,,,,1,56.59,,,2,113.19,,,,,,,,,1,56.59,1,56.59,,,,,,,2,113.19,,,1,56.59,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,69.54,,,1,69.54,,,,,,,,,,,,,4,278.16,,,1,69.54,1,69.54,4,278.16,,,1,69.54,,,1,69.54,,,6,417.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,3,337.08,,,,,,,,,,,,,1,112.36,,,,,,,,,,,1,112.36,1,112.36,1,112.36,,,,,,,2,224.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,203.25,,,,,,,,,,,,,,,,,,,1,203.25,,,,,,,,,,,2,406.50,,,,,,,1,203.25,,,,,,,,,,,,,1,203.25,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,消化器官其他分界不明部位,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,16.93,1,16.93,,,,,,,,,,1,,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.93,1,16.93,,,,,,,,,,,,,,
,,,,30~34,,,,,3,43.69,,,,,1,,,,14.56,,,,,,1,14.56,,,,,1,14.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,13.36,2,26.73,3,40.09,,,,,2,,,,26.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.36,,,,,1,13.36,,,,,1,13.36,,,,,,,,,,,,,,
,,,,40~44,,,6,86.92,,,2,28.97,,,1,,,,14.49,,,,,,,,1,14.49,,,,,,,,,,,1,14.49,1,14.49,,,,,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,88.42,2,35.37,,,,,1,,,,17.68,,,,,,1,17.68,,,,,,,1,17.68,1,17.68,1,17.68,,,,,,,,,,,,,1,17.68,,,,,,,,,1,17.68,,,,,,,,,,,,,,
,,,,50~54,,,3,95.66,4,127.55,,,,,,,,,,,,,,,,,1,31.89,,,,,,,2,63.78,,,1,31.89,,,,,,,,,,,2,63.78,,,,,,,,,1,31.89,,,,,,,,,,,,,,
,,,,55~59,,,3,107.45,,,,,,,,,,,,,,,,,,,1,35.82,1,35.82,,,1,35.82,,,3,107.45,,,,,,,,,,,,,1,35.82,,,3,107.45,,,1,35.82,,,,,,,,,,,,,,,,
,,,,60~64,,,3,132.80,1,44.27,,,,,,,,,,,,,,,1,44.27,1,44.27,,,,,,,,,4,177.07,1,44.27,,,1,44.27,,,,,,,3,132.80,1,44.27,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,56.63,2,113.25,,,,,,,,,,,,,,,1,56.63,2,113.25,,,,,,,1,56.63,,,,,,,,,2,113.25,,,,,4,226.50,,,,,1,56.63,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,197.50,1,65.83,,,,,,,,,,,1,65.83,,,2,131.67,,,,,,,,,2,131.67,1,65.83,,,,,,,,,,,2,131.67,,,1,65.83,,,1,65.83,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,110.01,,,,,,,,,,,,,1,110.01,,,,,,,,,1,110.01,,,,,,,,,,,,,,,,,2,220.02,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,194.93,1,194.93,,,,,,,,,,,,,,,,,2,389.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,194.93,,,1,194.93,,,,,,,,,,,,
,,,,85+,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,淋巴結,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.78,,,,,,,,,,,,,,,,,,,,,1,22.78,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,1,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,1,17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,16.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.46,1,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,4,60.09,1,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.02,,,,,1,15.02,,,,,,,,,,,1,15.02,,,,,,,,,,,,,,
,,,,35~39,,,1,13.28,2,26.55,,,,,,,,,,,,,,,,,,,,,1,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26.55,,,,,,,,,1,13.28,,
,,,,40~44,,,7,100.59,4,57.48,,,,,1,,,,14.37,1,,14.37,,,,,,,,,1,14.37,1,14.37,,,,,,,,,1,14.37,,,,,1,14.37,,,,,1,14.37,,,,,1,14.37,,,,,,,,,,,,,,
,,,,45~49,1,16.42,5,82.10,6,98.52,1,16.42,,,1,,,,16.42,,,,,,,,1,16.42,,,2,32.84,,,1,16.42,,,,,1,16.42,1,16.42,,,,,,,,,,,,,1,16.42,,,,,,,,,,,,,,,,,,
,,,,50~54,1,29.05,5,145.26,1,29.05,1,29.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.05,,,,,,,1,29.05,,,,,,,,,1,29.05,,,1,29.05,,,,,,,,,1,29.05
,,,,55~59,,,3,107.99,5,179.99,,,,,2,,,,71.99,,,,1,36.00,,,,,1,36.00,,,,,,,,,,,1,36.00,3,107.99,,,,,1,36.00,,,,,,,,,,,1,36.00,,,1,36.00,,,,,,,1,36.00,,
,,,,60~64,,,1,42.77,1,42.77,,,,,,,,,,,,,1,42.77,1,42.77,,,,,,,3,128.31,,,,,,,,,3,128.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,164.11,,,,,,,,,,,,,,,,,1,54.70,,,,,1,54.70,1,54.70,,,,,,,1,54.70,1,54.70,1,54.70,,,1,54.70,,,,,,,,,,,,,,,,,,,,,1,54.70,1,54.70,,
,,,,70~74,,,3,196.08,1,65.36,,,1,65.36,,,,,,,,,,,,,,,,,2,130.72,4,261.44,1,65.36,,,,,4,261.44,3,196.08,,,,,3,196.08,,,,,,,,,1,65.36,3,196.08,,,,,,,,,,,,,3,196.08
,,,,75~79,1,105.15,2,210.30,,,,,,,,,,,,,,,,,,,,,,,,,1,105.15,,,1,105.15,,,2,210.30,4,420.61,,,,,,,,,1,105.15,,,,,,,3,315.46,1,105.15,,,1,105.15,,,,,,,1,105.15
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,172.12,,,,,,,,,1,172.12,,,,,2,344.23,,,,,,,,,1,172.12,,,,,,,1,172.12,,,,,,,,,,,,,,
,,,,85+,,,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,280.90,1,280.90,1,280.90,,,,,1,280.90,1,280.90,,,,,,,,,1,280.90,,,,,,,,,1,280.90,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.56,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,15.85,,,,,,,,,,,,,,,,,,,,,,,,1,15.85,,,1,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,17.47,,,,,,,,,,,,,,,1,17.47,,,,,1,17.47,,,,,,,,,,,,,,,,,1,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,29.62,1,14.81,,,,,1,,,,14.81,,,,,,,,,,,,,,,,,,,,,,1,14.81,,,1,14.81,1,14.81,,,,,,,,,1,14.81,,,,,,,,,,,,,,,,,,
,,,,35~39,,,7,94.19,1,13.46,,,,,,,,,,,,,,,,,,,,,,,,,1,13.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,11,156.96,4,57.08,,,,,,,,,,,,,2,28.54,,,,,,,,,1,14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,7,110.34,4,63.05,2,31.53,1,15.76,,,,,,,,,,,1,15.76,,,,,1,15.76,1,15.76,,,1,15.76,1,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,25.12,7,175.84,2,50.24,2,50.24,,,1,,,,25.12,,,,1,25.12,1,25.12,1,25.12,,,,,2,50.24,,,2,50.24,1,25.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,111.94,1,37.31,1,37.31,,,,,,,,,,,1,37.31,1,37.31,,,,,2,74.63,1,37.31,,,,,,,,,,,1,37.31,,,,,,,1,37.31,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,3,124.53,1,41.51,,,1,41.51,1,41.51,,,1,41.51,,,,,,,,,1,41.51,1,41.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,52.80,2,105.60,1,52.80,,,,,,,,,,,,,2,105.60,,,,,1,52.80,,,1,52.80,,,1,52.80,,,,,1,52.80,,,1,52.80,,,,,1,52.80,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,63.98,2,127.96,1,63.98,2,127.96,,,,,,3,,191.94,,,4,255.92,,,,,1,63.98,4,255.92,,,1,63.98,,,,,,,,,,,,,,,,,,,,,1,63.98,,,,,,,,,,,,,,,,
,,,,75~79,,,1,93.46,,,,,,,,,,,,1,,93.46,,,,,,,1,93.46,,,4,373.83,,,,,1,93.46,,,,,2,186.92,,,,,2,186.92,,,2,186.92,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,173.31,1,173.31,,,,,,,,,,,,,,,,,,,,,2,346.62,,,,,,,,,,,,,1,173.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,,253.81,,,1,253.81,,,,,,,1,253.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.56,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,17.74,,,,,,,,,,,1,17.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,17.57,1,17.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,16.18,,,,,,,,,,,,,,,,,1,16.18,,,,,,,,,,,,,1,16.18,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,,17.06,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,15.23,,,,,,,,,,,,,,,,,1,15.23,,,,,,,,,,,1,15.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.23,,,,,,,,,,,,
,,,,35~39,,,8,108.14,4,54.07,,,,,,,,,,1,,13.52,,,,,2,27.03,,,,,,,,,1,13.52,,,2,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,9,127.06,1,14.12,,,,,1,,,,14.12,,,,,,,,2,28.24,1,14.12,,,1,14.12,,,,,,,,,,,1,14.12,1,14.12,,,1,14.12,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,11,173.94,2,31.63,,,,,,,,,,2,,31.63,,,,,1,15.81,3,47.44,,,,,,,,,,,,,,,,,,,,,3,47.44,,,,,,,1,15.81,,,,,,,,,,,,,,,,
,,,,50~54,1,21.82,6,130.95,3,65.47,,,,,,,,,,1,,21.82,1,21.82,,,1,21.82,1,21.82,,,,,,,,,4,87.30,,,,,2,43.65,,,,,1,21.82,,,,,1,21.82,,,,,,,,,,,,,,,,,,
,,,,55~59,1,37.58,7,263.06,3,112.74,,,,,,,,,,,,,1,37.58,1,37.58,1,37.58,1,37.58,,,,,,,,,2,75.16,1,37.58,,,1,37.58,,,,,,,,,,,,,,,1,37.58,,,,,,,,,,,,,,
,,,,60~64,,,2,78.77,4,157.54,1,39.39,,,,,,,,,,,,,,,1,39.39,1,39.39,,,,,,,,,2,78.77,2,78.77,1,39.39,1,39.39,,,1,39.39,1,39.39,,,1,39.39,2,78.77,,,1,39.39,,,,,,,,,,,,,,
,,,,65~69,1,50.94,2,101.88,1,50.94,,,1,50.94,,,,,,,,,1,50.94,1,50.94,1,50.94,2,101.88,,,,,,,1,50.94,1,50.94,,,,,1,50.94,1,50.94,,,2,101.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,64.06,,,2,128.12,,,,,,,,,,,,,1,64.06,2,128.12,1,64.06,1,64.06,,,1,64.06,1,64.06,,,4,256.25,,,,,,,,,,,1,64.06,,,,,2,128.12,,,1,64.06,,,1,64.06,,,,,,,,,,
,,,,75~79,,,1,86.21,1,86.21,,,,,,,,,,,,,,,,,1,86.21,4,344.83,,,,,,,,,,,1,86.21,,,1,86.21,1,86.21,,,,,,,,,,,,,,,,,1,86.21,,,,,,,,,,
,,,,80~84,,,,,2,325.73,,,2,325.73,,,,,,,,,,,,,,,,,,,,,,,1,162.87,,,,,,,1,162.87,1,162.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,224.72,,,,,,,1,224.72,,,,,1,224.72,,,,,1,224.72,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.92,,,,,,,,,,,,,,,,,,,1,15.92,,,,,,,,,,,,,,
,,,,25~29,,,,,1,17.09,,,,,,,,,,,,,1,17.09,1,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.55,,,,,,,,,,,,,,,,,,,,,,,1,15.55,,,,,,,,,,,,,,,,
,,,,35~39,,,5,70.51,,,1,14.10,,,,,,,,,,,2,28.20,,,,,2,28.20,,,1,14.10,,,,,,,1,14.10,,,,,,,,,,,,,,,,,,,1,14.10,,,,,,,,,,,,,,
