,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,31.54,4,93.65,,,,,,,,,,,,,,,,1,31.54,,,,,,,,,,,,,,,,,,,,,1,31.54,,,,,1,31.54,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,88.32,5,110.40,,,,,,,,,,,,,,1,34.21,1,62.27,1,101.32,,,1,101.32,,,,,,,2,44.16,,,,,,,,,,,1,34.21,1,62.27,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,107.23,4,102.93,1,43.05,,,,,,,,,,,,1,43.05,1,43.05,,,,,,,1,157.73,,,,,,,,,,,,,,,1,70.87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,131.62,3,118.25,,,,,,,,,,,,,,2,126.34,1,104.49,,,,,,,2,96.06,,,,,,,,,,,1,104.49,,,1,104.49,,,3,144.09,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,96.06,2,96.06,1,84.03,,,1,84.03,,,,,,2,96.06,1,65.75,1,178.25,,,,,1,65.75,,,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,84.64,3,103.09,,,,,2,365.63,,,,,,,,,,,,,,,,,,4,221.98,1,77.34,,,2,108.70,,,,,,,,,,,,,2,84.64,,,1,182.82,,,,,,,,,,,,,,,,,,
,,,,65~69,4,208.88,1,161.03,,,,,,,,,,,,1,94.43,1,207.90,2,104.44,,,,,,,2,119.05,,,,,,,,,,,1,94.43,,,,,,,,,,,1,94.43,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,278.04,,,,,,,,,,,,1,225.73,,,2,191.57,,,,,3,171.43,2,153.02,1,166.39,,,2,153.02,,,,,3,229.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,274.73,,,1,314.47,1,243.90,,,,,,1,381.68,,,1,188.68,,,,,3,353.77,2,252.53,,,,,2,377.36,,,,,2,252.53,,,,,,,1,243.90,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,709.22,,,1,354.61,,,,,,,,,,,,1,709.22,,,,,1,354.61,3,709.22,,,,,4,1418.44,1,483.09,,,5,620.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,735.29,1,735.29,,,,,,,,,,,,,,,,,,,,,,2,1449.28,,,,,,,2,985.22,,,1,1176.47,1,1176.47,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.80,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,88.26,,,,,1,45.64,1,88.26,,,1,66.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,38.48,1,90.25,1,38.48,1,38.48,,,,,,,,,,,,,,,,,,,,1,38.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,60.68,4,97.85,,,,,,,,,,,,,,,,,,,,,,,,,,1,98.91,,,,,,,,,,,,,,,1,60.68,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,72.67,1,60.13,1,31.77,,,,,,,,,,3,69.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.53,,,,,,,1,83.96,,,,,,,,,,,,,,,,
,,,,40~44,,,4,117.13,6,123.38,,,,,,,,,,,,3,74.91,,,2,49.94,,,2,51.35,1,116.55,,,,,,,,,,,2,49.94,,,,,2,43.23,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,10,178.60,1,40.50,,,,,1,,,,40.50,,,,,,,2,63.78,,,,,,,,,,,1,40.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,91.24,2,124.69,3,187.03,,,,,,,,,,,,,,,,,,,,1,152.67,2,305.34,,,,,,,,,1,152.67,,,1,65.06,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,101.09,3,133.10,,,,,,,,,,,,,,,,,,,,,,3,176.16,,,2,88.73,1,179.21,1,87.34,,,2,105.21,,,,,1,87.34,,,,,,,1,66.76,,,,,,,,,,,,,,,,
,,,,60~64,1,75.64,1,188.32,2,108.28,1,92.85,,,,,,,,1,129.87,,,,,2,259.74,,,1,92.85,1,92.85,,,2,108.28,4,152.50,1,75.64,,,1,92.85,1,75.64,1,188.32,1,92.85,,,1,75.64,1,129.87,1,75.64,,,,,,,,,,,,,,,,
,,,,65~69,,,2,100.05,5,246.91,,,,,1,,,,111.73,,,,,1,202.84,2,313.97,,,,,5,159.80,1,202.84,2,144.09,2,176.99,,,1,156.99,3,172.31,,,,,1,111.73,,,1,111.73,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,3,264.08,,,,,1,,,,160.51,,,,,,,,,,,,,3,264.08,,,2,183.65,1,160.51,,,,,2,259.07,,,,,2,321.03,,,,,1,129.53,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,230.95,,,,,,,1,,,,230.95,,,,,1,359.71,1,230.95,,,,,,,,,3,307.38,4,736.65,,,,,,,,,,,4,487.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,444.44,1,444.44,1,355.87,,,1,355.87,,,,,,,,,,,,,,,,,,2,888.89,,,1,510.20,2,419.29,,,,,2,1315.79,1,355.87,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,471.70,,,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,69.54,,,,,,,,1,46.55,,,,,,,,,,,,,,,,,,,,,,,,,1,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,53.88,,,,,2,82.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,
,,,,30~34,,,1,34.84,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,32.89,3,64.59,,,3,98.68,,,1,,,,83.33,,,,,1,83.33,,,,,,,,,1,32.89,,,,,,,,,,,,,,,,,,,,,1,32.89,,,,,,,,,,,,,,,,,,
,,,,40~44,6,151.10,,,1,115.47,,,1,64.27,,,,,,,,,,,,,,1,64.27,,,,,1,64.27,,,,,,,,,1,32.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,81.38,3,61.04,,,1,38.14,,,,,,,,,,1,135.50,,,1,38.14,,,1,38.14,,,2,55.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,115.84,3,108.42,3,175.64,1,187.62,,,1,,,,145.77,1,58.55,1,58.55,,,,,3,175.64,1,187.62,,,2,89.25,,,,,,,1,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,95.15,3,95.15,,,,,,,,,,,,,,2,102.67,,,,,1,145.14,2,94.12,,,1,69.64,,,,,,,,,2,81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,176.83,5,129.60,,,1,128.04,2,79.21,2,,,,91.95,,,4,158.42,,,,,1,88.42,1,88.42,,,4,130.00,,,,,1,88.42,,,1,88.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,154.32,2,113.12,,,,,,,1,,,,108.23,,,1,154.32,,,,,2,124.22,6,188.56,,,1,89.29,1,204.08,1,89.29,,,,,3,263.62,,,1,89.29,,,,,,,1,89.29,,,,,,,,,,,,,,,,,,
,,,,70~74,1,151.06,5,249.13,,,,,,,,,,,,1,151.06,3,358.42,,,,,2,170.94,6,491.00,,,4,257.23,,,1,259.74,,,,,4,199.30,,,,,1,119.47,1,119.47,2,133.42,,,,,1,119.47,,,,,,,,,,,,,,
,,,,75~79,1,179.86,,,,,,,,,1,,,,223.71,,,2,271.74,,,,,2,199.40,1,179.86,,,1,223.71,,,1,179.86,,,,,3,355.03,,,,,,,,,1,346.02,,,,,2,262.12,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,338.98,,,,,,,,,,1,440.53,,,1,338.98,1,420.17,,,,,2,383.14,,,,,,,,,2,430.11,,,1,440.53,,,,,,,1,440.53,,,1,440.53,,,,,,,,,,,,,,
,,,,85+,,,2,550.96,,,,,,,2,,,,682.59,,,,,,,,,1,645.16,,,,,1,645.16,,,,,,,,,2,1290.32,,,,,,,,,1,444.44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,109.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,1,66.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,37.75,,,,,2,105.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,35.41,1,35.41,,,1,35.41,,,,,,,,1,35.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,5,121.21,2,46.53,,,3,96.99,,,,,,,,1,32.33,,,,,,,,,,,,,1,64.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,106.70,,,,,,,,,2,,,,65.13,,,,,,,,,,,,,,,3,53.57,,,,,,,,,,,,,,,,,,,1,61.92,1,32.56,,,,,,,,,,,,,,,,,,
,,,,45~49,7,166.94,3,71.55,1,37.37,1,128.04,,,2,,,,131.84,3,60.31,,,,,,,,,,,,,2,74.74,2,53.82,,,,,,,,,,,,,,,,,1,37.37,,,1,65.92,,,,,,,,,,,,,,,,
,,,,50~54,5,159.74,4,127.80,1,51.92,,,,,,,,,,,,3,150.45,,,,,1,161.29,2,103.84,,,1,83.06,,,,,,,,,4,147.28,1,126.58,,,1,83.06,,,1,83.06,,,1,83.06,,,,,,,,,,,,,,,,
,,,,55~59,7,348.95,2,99.70,1,162.34,,,,,1,,,,71.94,,,3,188.56,,,,,2,143.88,1,162.34,,,3,149.55,1,162.34,,,,,,,1,196.46,,,,,1,71.94,1,71.94,2,143.88,,,1,162.34,,,,,,,,,,,,,,,,
,,,,60~64,3,152.13,4,119.90,2,90.74,,,,,1,,,,88.34,,,3,178.15,,,,,1,88.34,7,274.29,,,,,,,,,,,,,1,88.34,,,,,,,1,70.42,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,96.11,4,146.04,,,,,,,1,,,,190.48,,,5,240.27,,,,,3,187.27,3,455.93,,,1,190.48,,,,,,,1,190.48,1,190.48,,,,,1,87.95,,,,,,,2,96.11,,,,,,,,,,,,,,,,
,,,,70~74,2,224.47,1,112.23,1,112.23,,,1,191.20,2,,,,156.25,,,1,146.20,,,,,3,166.39,4,372.79,,,1,146.20,1,191.20,,,,,,,,,,,1,112.23,,,,,,,,,2,224.47,,,,,,,,,,,,,,,,
,,,,75~79,,,1,209.64,,,,,,,,,,,,,,1,323.62,,,1,323.62,,,4,375.59,1,170.07,1,170.07,,,,,,,,,5,399.68,,,1,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,598.80,,,,,1,404.86,2,,,,625.00,,,1,431.03,1,312.50,,,,,2,417.54,1,312.50,4,414.08,,,,,,,,,4,619.20,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,729.93,,,1,,,,555.56,,,2,2040.82,,,,,1,1020.41,2,492.61,,,1,555.56,,,,,,,,,2,617.28,,,,,,,1,1020.41,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸膜,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,70.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,104.68,1,34.89,2,69.78,,,,,,,,,,,,,,,,1,34.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.13,,,,,,,,,,,,,,
,,,,35~39,,,1,66.40,3,65.25,,,,,,,,,,,,4,59.18,,,1,66.40,,,,,1,103.95,1,103.95,,,,,,,,,1,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,73.93,1,31.78,,,,,,,,,,,,2,42.23,,,1,31.78,,,,,,,,,2,42.23,2,42.23,1,62.93,,,,,,,1,108.34,,,,,,,,,,,,,1,90.58,,,,,,,,,,,,
,,,,45~49,,,5,116.93,2,46.77,,,,,,,,,,,,3,59.24,,,,,1,36.31,,,,,,,,,,,,,,,2,56.47,,,,,,,1,36.31,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,6,177.41,1,75.87,1,48.45,,,1,,,,48.45,,,,,,,1,117.23,2,137.55,,,,,,,1,75.87,,,,,,,2,59.14,1,75.87,,,,,1,48.45,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,6,208.48,,,1,111.11,,,,,,,,,,1,71.43,1,71.43,,,,,4,173.91,,,,,1,111.11,1,111.11,2,86.96,,,1,111.11,,,,,,,1,71.43,,,1,71.43,,,,,,,,,,,,,,,,,,
,,,,60~64,1,182.48,2,77.22,1,182.48,1,68.82,,,,,,,,,,2,103.73,1,68.82,1,126.42,,,,,,,,,2,77.22,2,89.13,,,,,2,252.84,,,2,103.73,,,2,149.37,1,68.82,,,,,1,87.95,,,,,,,,,,,,,,
,,,,65~69,1,103.63,1,103.63,2,386.85,1,83.06,1,103.63,1,,,,83.06,,,1,149.48,1,103.63,1,149.48,2,134.95,4,232.42,1,193.42,,,1,83.06,4,148.92,1,103.63,,,2,106.78,,,,,1,149.48,1,103.63,,,,,1,83.06,,,,,,,,,,,,,,,,
,,,,70~74,1,139.47,1,236.41,5,343.88,,,,,,,,,,1,139.47,1,139.47,1,139.47,,,1,110.99,1,110.99,,,,,1,139.47,2,123.61,1,139.47,,,1,236.41,,,1,139.47,,,2,137.55,,,1,139.47,2,221.98,,,,,,,,,,,,,,,,
,,,,75~79,,,4,367.65,2,251.57,,,1,198.81,,,,,,,,,,,,1,170.94,,,1,170.94,,,,,3,275.74,1,170.94,,,,,1,170.94,1,170.94,2,341.88,,,6,479.62,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,512.82,,,,,1,,,,512.82,,,,,,,4,486.62,,,2,465.12,,,,,1,425.53,4,464.04,,,,,1,512.82,,,,,,,1,425.53,,,,,1,278.55,,,1,512.82,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,2,793.65,,,3,686.50,,,,,1,396.83,1,675.68,,,,,,,1,396.83,,,,,1,396.83,,,1,396.83,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.54,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,92.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.46,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,52.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,2,45.53,3,109.85,,,,,,,,1,64.81,,,,,,,,,,,,,,,,,1,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,5,95.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,63.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,31.31,6,114.05,4,76.03,2,41.86,,,,,,,,1,63.13,,,,,,,2,62.62,,,,,,,,,3,117.92,1,31.31,,,1,31.31,,,,,,,1,63.13,,,1,31.31,,,,,,,,,,,,,,,,,,
,,,,45~49,,,8,129.14,1,100.30,,,,,,,,,,1,122.55,,,,,,,,,2,45.64,,,,,,,2,45.64,2,70.22,,,2,45.64,,,,,,,,,1,65.19,2,45.64,,,1,65.19,,,,,,,1,65.19,,,,,,
,,,,50~54,1,44.19,15,289.58,,,2,55.20,1,73.53,,,,,,,,,,,,,,1,73.53,2,87.91,1,44.19,,,,,,,,,,,2,87.91,,,,,,,,,,,,,,,1,44.19,1,73.53,,,,,,,,,,,,
,,,,55~59,1,221.73,2,141.54,,,1,110.13,,,,,,,,1,110.13,1,221.73,,,,,,,,,,,,,,,1,221.73,2,220.26,,,1,167.79,,,,,,,,,2,107.30,,,,,1,221.73,,,,,1,221.73,,,,,,,,
,,,,60~64,,,3,116.28,1,68.17,,,,,1,,,,89.85,,,,,,,,,,,5,149.79,,,1,89.85,,,,,3,181.49,,,2,370.37,,,1,131.93,,,,,,,3,269.54,,,,,1,68.17,,,1,89.85,1,89.85,,,,,,
,,,,65~69,,,2,90.29,3,135.44,1,193.80,1,81.04,,,,,,,,,,,,,,,,6,174.77,1,142.45,,,,,1,81.04,5,183.08,,,1,142.45,,,,,1,193.80,,,,,1,142.45,,,,,,,,,1,81.04,,,,,,,,
