,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,62.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,74.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,29.58,,,,,2,91.58,,,,,,,,,,,,,,,,,,,,,,,,,1,41.19,,,,,,,2,47.87,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,43.87,,,,,,,,,,,,,,1,49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,66.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,8,63.60,3,37.66,,,,,,,,,,1,53.25,3,52.22,,,,,1,53.25,,,,,,,,,,,,,,,,,,,,,,,,,1,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,8,75.20,8,75.20,2,33.58,1,50.15,,,,,,,,2,34.32,,,1,50.15,1,53.62,,,,,,,1,38.68,,,,,1,47.69,,,,,1,25.24,,,,,1,45.13,,,,,,,2,44.94,,,1,25.24,,,,,,,,,,,,,,,,
,,,,40~44,,,10,86.96,8,65.94,2,56.56,,,1,,,,43.54,,,1,50.13,2,45.98,,,1,50.13,4,54.00,1,28.28,,,1,48.71,2,54.47,,,2,34.29,,,,,1,28.28,,,,,2,55.34,,,,,,,2,34.55,1,44.40,2,35.78,,,,,,,,,,,,,,,,
,,,,45~49,1,33.29,10,84.36,10,102.06,,,,,,,,,,,,1,48.64,,,1,48.64,2,62.42,,,,,1,33.29,1,33.29,,,,,2,51.87,,,,,,,,,,,1,33.29,,,,,,,,,,,1,55.56,,,,,,,,,,,,,,,,
,,,,50~54,,,7,187.22,6,88.85,1,90.50,,,1,,,,90.50,,,,,,,,,3,80.24,1,65.06,,,,,1,65.06,1,87.18,,,2,113.64,,,,,,,1,90.50,1,65.06,,,1,79.74,1,87.18,1,90.50,,,,,1,87.18,1,87.18,,,,,,,,,,,,,,
,,,,55~59,,,12,223.26,3,78.86,4,108.14,,,2,,,,100.60,,,2,72.99,,,,,,,4,98.79,,,,,,,4,240.82,,,,,,,1,70.62,1,98.62,,,,,3,89.23,,,,,1,102.67,,,,,1,75.53,,,,,,,,,,,,,,,,
,,,,60~64,1,107.07,8,136.43,4,124.73,,,1,86.06,,,,,,,,2,83.44,2,161.94,,,2,161.94,10,170.53,,,,,1,86.06,7,160.29,1,80.97,1,107.07,,,1,80.97,2,124.92,,,1,177.62,4,191.02,1,86.06,1,107.30,4,175.98,,,1,80.97,1,80.97,,,,,,,,,,,,,,,,
,,,,65~69,,,5,193.12,9,240.64,,,,,1,,,,134.05,1,115.34,,,,,,,2,104.66,5,193.42,,,,,5,201.29,2,116.41,,,2,115.07,,,,,1,114.81,,,,,3,172.61,,,,,1,95.79,1,114.81,,,2,129.45,2,129.45,1,114.81,,,,,,,,,,,,
,,,,70~74,,,4,160.45,4,266.49,2,162.60,,,,,,,,,,,,,,,,,,8,297.51,,,1,188.32,,,9,244.50,,,1,143.06,1,276.24,1,188.32,1,124.69,1,143.06,,,4,403.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,206.19,1,386.10,,,,,1,,,,386.10,,,,,,,,,3,320.86,2,227.79,1,185.87,1,209.64,3,212.46,8,433.84,,,3,367.20,,,,,,,1,386.10,,,2,206.19,,,,,2,271.37,,,2,227.79,,,,,1,294.12,,,,,,,,,,,,
,,,,80~84,,,1,568.18,2,524.93,,,,,1,,,,793.65,,,,,,,,,,,2,662.25,,,1,392.16,,,4,515.46,,,6,781.25,,,,,2,353.98,,,,,1,512.82,,,,,,,,,2,444.44,,,,,1,512.82,,,,,,,,,,,,
,,,,85+,2,751.88,,,,,,,,,,,,,,,,,,,,1,793.65,1,653.59,1,714.29,,,,,1,653.59,2,751.88,,,1,507.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,33.98,,,,,1,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,47.98,,,1,47.98,,,,,,,,,,1,29.57,1,47.98,,,1,44.96,1,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.19,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,2,48.51,,,,,,,,,,,,,,,,,1,52.25,,,,,,,2,44.40,,,,,,,,,1,50.38,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,5,48.79,,,6,72.78,,,,,,,,1,26.26,,,,,,,,,1,26.26,,,,,,,,,,,,,,,,,,,,,,,1,54.61,,,,,1,44.05,,,,,1,44.72,,,,,,,,,,,,,,,,
,,,,35~39,1,53.25,13,87.97,,,4,48.99,1,40.10,,,,,,1,24.68,7,65.23,2,49.43,,,,,,,,,,,,,,,1,46.13,,,,,,,2,30.55,,,,,,,,,1,51.28,1,24.68,1,44.74,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,12,115.87,1,59.38,6,78.74,1,43.82,,,,,,1,51.36,3,37.54,,,,,,,2,47.29,1,41.84,1,49.26,,,1,43.82,1,59.38,2,46.11,,,,,2,37.47,1,51.36,,,,,,,3,49.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,53.45,10,95.02,,,10,79.76,3,56.79,,,,,,,,2,49.99,,,1,49.65,,,1,53.45,4,75.71,,,,,,,1,30.59,2,37.86,,,,,1,49.65,,,,,,,,,1,49.63,,,1,49.65,,,1,46.95,,,,,,,,,,,,,,,,
,,,,50~54,,,9,152.26,,,3,65.83,2,106.04,1,,,,71.63,1,71.63,4,67.67,,,,,,,1,76.92,4,99.68,,,,,,,1,76.92,2,106.04,1,71.63,,,,,,,2,76.07,,,,,2,60.94,1,71.63,,,,,,,,,1,71.63,,,,,,,,,,,,
,,,,55~59,,,8,134.43,,,6,136.09,2,86.69,,,,,,1,77.22,1,109.89,,,1,77.22,,,2,80.42,6,176.63,,,,,,,4,224.47,5,119.93,,,1,109.89,1,83.89,,,,,,,,,1,77.22,,,,,1,109.89,1,169.49,,,,,1,83.89,,,,,,,,,,
,,,,60~64,2,164.07,5,117.90,,,6,270.76,1,163.67,,,,,,1,163.67,3,87.34,,,,,,,,,6,123.66,1,80.39,,,,,1,102.88,6,154.68,,,,,4,88.65,,,2,87.11,,,,,7,155.14,,,2,97.61,,,,,1,163.67,,,1,80.39,,,,,,,,,,
,,,,65~69,,,9,312.93,,,3,137.11,,,,,,,,2,182.48,1,110.99,,,2,130.04,,,1,91.24,6,180.89,,,,,,,4,109.17,1,127.55,2,100.15,,,3,151.90,,,,,,,1,110.99,5,205.00,,,,,1,110.99,,,1,110.99,1,91.24,2,101.06,,,,,,,,,,
,,,,70~74,,,4,165.02,,,10,315.26,,,,,,,,1,133.69,3,133.39,,,,,,,1,150.38,11,284.68,,,,,,,6,263.62,3,160.00,1,182.15,,,1,133.69,,,3,133.39,,,,,,,,,,,,,1,133.69,2,216.68,,,1,133.69,,,,,,,,,,
,,,,75~79,,,7,378.17,,,2,196.08,,,,,,,,2,188.50,,,,,1,228.31,,,1,284.09,6,276.12,,,,,,,3,210.82,6,335.76,,,,,2,219.78,,,,,,,1,228.31,9,436.26,,,,,2,222.22,,,6,280.50,1,284.09,,,,,,,,,,,,
,,,,80~84,,,,,,,2,735.29,,,,,,,,1,438.60,,,1,367.65,,,,,,,1,529.10,,,1,295.86,,,1,781.25,4,706.71,,,1,367.65,2,327.87,,,,,,,,,5,515.46,,,,,1,295.86,1,295.86,,,,,2,361.66,,,,,,,,,,
,,,,85+,,,1,462.96,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,1,632.91,,,2,666.67,2,829.88,,,,,,,,,1,462.96,,,1,671.14,1,632.91,,,,,1,462.96,,,2,869.57,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,57.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,32.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,55.90,,,,,,1,35.69,,,,,2,57.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.90,,,,,,,,,,,,
,,,,20~24,,,,,1,48.22,,,,,1,,,,48.17,1,48.17,1,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.82,,,,,,,,,,,,,,,,
,,,,25~29,,,1,51.44,1,44.80,,,,,,,,,,1,29.79,1,51.44,,,,,,,,,,,1,44.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,6,48.84,3,36.60,,,,,,,,,,2,35.86,,,1,55.93,,,1,26.39,,,1,55.62,,,,,,,1,43.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45.11,,,,,,,,,,,,
,,,,35~39,,,11,85.73,5,75.38,,,,,,,,,,2,42.30,,,1,24.45,2,32.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,47.60,9,77.10,7,58.28,1,27.02,,,,,,,,,,1,57.90,,,1,57.90,,,1,53.39,1,47.60,1,44.03,2,35.88,,,,,1,44.03,,,,,,,1,53.39,2,34.47,,,,,1,47.60,,,1,53.39,,,,,,,2,34.47,,,,,,,,,,,,
,,,,45~49,,,19,146.89,5,91.14,4,66.33,1,47.82,1,,,,73.15,6,63.31,1,49.24,2,36.11,2,98.47,2,36.86,1,52.41,2,146.31,4,53.21,1,47.82,,,1,52.41,,,,,,,,,,,,,,,,,3,72.78,,,,,,,1,29.46,,,,,,,,,,,,,,,,
,,,,50~54,,,13,139.57,1,61.54,1,64.10,1,44.58,,,,,,4,76.16,,,,,,,2,63.80,,,2,128.21,1,44.58,1,61.54,,,4,86.39,,,1,64.10,,,,,,,,,,,,,1,64.10,,,,,,,1,44.58,,,,,,,,,,,,,,,,
,,,,55~59,,,2,112.74,2,91.20,2,210.53,,,,,,,,3,102.60,,,1,184.50,1,114.55,1,93.20,1,93.20,3,151.98,5,106.81,2,210.53,1,105.26,1,105.26,,,,,1,80.45,,,,,,,1,80.45,,,2,101.32,,,,,,,,,,,1,80.45,,,,,,,,,,,,
,,,,60~64,,,8,189.35,3,141.84,1,77.04,3,154.88,,,,,,,,,,,,2,94.56,9,158.03,1,101.01,4,122.25,4,98.09,1,152.67,,,2,200.00,,,,,1,78.00,,,,,,,1,77.04,,,5,109.41,,,,,1,101.01,,,,,2,87.41,,,,,,,,,,,,
,,,,65~69,,,2,97.51,8,242.64,,,1,90.99,,,,,,1,90.99,,,1,140.85,1,207.04,13,262.15,,,2,139.37,4,160.97,,,,,1,123.15,,,,,,,,,,,,,,,,,4,167.08,,,,,3,136.49,,,,,1,105.04,2,126.42,,,,,,,,,,
,,,,70~74,,,6,209.79,6,203.11,1,129.70,1,139.86,,,,,,,,1,115.21,,,,,4,214.94,,,3,181.60,8,234.88,2,134.59,,,3,234.93,,,,,3,183.04,2,136.24,,,,,,,1,115.21,8,240.31,,,1,115.21,2,129.45,,,1,139.86,,,1,166.67,,,,,,,,,,
,,,,75~79,1,179.53,1,209.64,4,323.36,1,179.53,,,1,,,,209.64,,,,,,,,,9,442.70,,,1,338.98,9,322.23,,,,,3,348.03,,,,,2,193.42,,,,,,,,,,,3,262.01,1,179.53,,,,,,,2,185.36,,,,,,,,,,,,,,
,,,,80~84,,,1,404.86,1,297.62,,,2,396.83,,,,,,,,,,1,334.45,,,1,297.62,,,,,1,389.11,,,,,1,404.86,1,334.45,,,,,,,,,,,,,,,2,432.90,,,,,2,314.96,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,588.24,,,,,,,,,,1,602.41,,,,,1,588.24,,,,,,,,,1,602.41,,,,,2,751.88,,,,,,,,,,,2,630.91,,,,,,,,,,,,,1,662.25,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,消化器官其他分界不明部位,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,43.52,,,,,,,,,,,,,,,,,,,1,76.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,1,70.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,57.70,,,,,,,1,49.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,29.72,,,1,29.72,1,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,28.85,1,42.94,,,,,,,,,,,,,,1,52.08,,,,,1,43.78,1,28.85,,,,,,,,,,,1,28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,53.86,2,51.05,1,42.66,,,,,,,,,,3,76.41,,,,,1,46.58,,,,,,,,,,,,,,,,,2,33.73,,,,,,,,,,,,,,,,,,,,,,,1,46.75,,,,,,,,,,,,
,,,,35~39,1,24.77,9,70.99,4,62.80,1,45.87,,,1,,,,42.88,,,2,49.54,2,34.40,,,,,,,1,56.27,,,,,1,42.88,1,24.77,,,,,2,48.67,,,,,,,,,,,,,,,1,24.77,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,12,96.10,2,33.24,1,44.88,,,,,,,,,,3,65.35,1,44.88,,,,,2,48.44,1,46.34,,,,,,,,,,,,,3,77.76,,,,,,,,,,,,,,,4,48.83,,,,,,,,,3,52.09,,,,,,,,,,
,,,,45~49,1,28.72,19,163.38,4,73.14,1,71.99,,,,,,,,,,,,1,28.72,1,51.31,,,2,35.63,6,65.64,,,,,5,66.30,3,53.45,,,,,1,46.93,1,51.87,,,,,1,51.31,,,,,,,1,28.72,1,46.75,,,,,,,,,,,,,,,,,,
,,,,50~54,1,58.17,14,135.50,1,57.87,3,88.86,,,,,,,,1,38.74,3,68.43,,,,,,,2,73.10,3,57.28,,,,,3,71.09,7,165.88,2,115.74,,,2,47.39,,,,,1,98.33,,,,,1,58.17,1,57.87,1,57.87,,,,,,,,,3,69.62,,,,,,,,,,
,,,,55~59,,,15,291.89,5,160.05,2,100.60,,,1,,,,103.31,,,2,107.01,,,,,,,,,7,166.75,,,,,3,154.00,2,212.54,,,,,,,,,,,,,,,,,,,,,2,85.87,1,106.27,,,,,,,,,1,181.82,,,,,,,,
,,,,60~64,,,8,187.97,2,84.89,,,,,1,,,,101.32,,,1,158.48,1,158.48,1,88.57,,,,,10,223.61,,,,,1,101.32,4,91.14,,,,,6,111.61,1,101.32,1,78.80,1,101.32,1,88.57,,,,,,,2,85.22,1,101.32,1,100.40,,,2,88.30,2,85.22,,,,,,,,,,
,,,,65~69,,,5,127.62,4,137.22,,,1,191.57,2,,,,178.25,,,2,104.99,1,99.70,1,105.71,,,,,12,280.57,,,1,191.57,1,99.70,6,153.14,,,,,2,199.40,,,,,2,108.11,,,,,,,,,5,256.54,1,89.13,,,,,2,111.98,,,,,,,,,,,,
,,,,70~74,1,161.55,3,170.07,3,139.21,1,271.00,,,1,,,,161.55,,,2,157.60,2,157.60,2,138.79,,,,,2,252.84,1,112.87,,,2,146.63,8,263.07,1,112.87,,,4,226.76,2,130.21,,,4,182.98,,,1,112.87,,,,,11,270.94,,,,,,,1,126.42,,,,,,,,,,,,
,,,,75~79,1,157.98,1,238.66,,,2,200.40,1,195.69,,,,,,,,,,,,,,,,,,8,492.91,,,,,3,174.93,7,297.87,1,205.34,,,1,157.98,1,238.66,,,4,325.20,,,,,1,175.13,,,8,435.02,,,,,1,175.13,2,215.05,,,,,,,,,,,,
,,,,80~84,1,296.74,1,296.74,4,498.13,,,,,,,,,,,,,,,,1,354.61,,,,,2,323.10,,,,,,,6,410.40,,,,,4,378.43,,,,,,,,,,,1,373.13,,,1,373.13,1,284.90,1,354.61,,,,,,,,,,,,,,,,
,,,,85+,1,1030.93,1,393.70,2,490.20,,,,,,,,,,,,,,2,492.61,1,523.56,,,,,2,583.09,,,,,2,803.21,8,786.63,,,,,4,667.78,1,393.70,,,,,,,,,,,,,2,796.81,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,81.70,,,,,,,,,,,,,,,,,1,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,2,58.09,,,,,1,67.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48.17,,,2,35.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
